time/episodes,time/total_timesteps,time/fps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,train/ent_coef_loss,train/ent_coef,train/learning_rate,train/critic_loss,train/n_updates,train/actor_loss
4568,94428,120,785,132636.2,14.47,0.003392517566680908,97.3814468383789,0.001,23366288.0,23581,-59785.16015625
4572,94484,120,785,132632.9,14.46,0.08695149421691895,97.38636779785156,0.001,47886820.0,23595,-66922.046875
4576,94540,120,786,132631.4,14.45,-0.9001489877700806,97.39440155029297,0.001,32180600.0,23609,-60622.65625
4580,94596,120,786,132734.4,14.38,0.9470572471618652,97.40605163574219,0.001,70179072.0,23623,-63291.8125
4584,94652,120,787,132836.2,14.38,0.6524460911750793,97.41051483154297,0.001,22709982.0,23637,-63547.22265625
4588,94712,120,787,132836.5,14.4,-0.5520103573799133,97.40689086914062,0.001,34870280.0,23652,-62779.8125
4592,94764,120,787,132937.7,14.42,0.3205674886703491,97.40387725830078,0.001,44877704.0,23665,-71020.0
4596,94820,120,788,133141.3,14.39,-0.015871524810791016,97.39672088623047,0.001,23880722.0,23679,-61328.53125
4600,94872,120,788,133344.0,14.36,0.35337531566619873,97.39165496826172,0.001,57042440.0,23692,-61350.9296875
4604,94932,120,789,133342.5,14.41,0.7374491691589355,97.38024139404297,0.001,33084214.0,23707,-59846.703125
4608,95000,120,790,133240.4,14.48,0.9049708843231201,97.36064910888672,0.001,23789270.0,23724,-65505.2109375
4612,95056,120,790,133138.0,14.53,0.9092087745666504,97.334228515625,0.001,27661124.0,23738,-64700.35546875
4616,95112,120,791,133239.2,14.49,-0.06352800130844116,97.31929016113281,0.001,293146784.0,23752,-61255.8515625
4620,95176,120,791,133241.6,14.44,-1.0508160591125488,97.31673431396484,0.001,41923336.0,23768,-64891.17578125
4624,95260,120,792,133234.1,14.66,0.06515419483184814,97.32740783691406,0.001,51070156.0,23789,-63674.65625
4628,95320,120,792,133226.9,14.78,2.4288382530212402,97.33483123779297,0.001,23796708.0,23804,-65923.5234375
4632,95380,120,793,133226.9,14.81,-0.3746302127838135,97.32295227050781,0.001,41170856.0,23819,-57590.609375
4636,95444,120,793,133226.9,14.81,1.9129644632339478,97.29956817626953,0.001,33189076.0,23835,-62916.6328125
4640,95500,120,794,133229.0,14.77,0.1631162166595459,97.26834106445312,0.001,54372148.0,23849,-57072.2578125
4644,95560,120,794,133229.9,14.77,1.12482750415802,97.2353744506836,0.001,52390828.0,23864,-70877.5078125
4648,95616,120,795,133226.9,14.78,0.7681963443756104,97.18795776367188,0.001,79711856.0,23878,-56196.76953125
4652,95672,120,796,133229.3,14.73,1.2894370555877686,97.15171813964844,0.001,69334008.0,23892,-71345.765625
4656,95732,120,796,133332.0,14.67,2.0771751403808594,97.11476135253906,0.001,73992184.0,23907,-65395.94921875
4660,95788,120,797,133332.3,14.63,0.9557361602783203,97.08077239990234,0.001,36474284.0,23921,-63206.0
4664,95844,120,797,133331.4,14.63,-0.23244959115982056,97.054443359375,0.001,63085452.0,23935,-59271.53125
4668,95900,120,798,133331.7,14.65,-2.033116340637207,97.04801177978516,0.001,53903944.0,23949,-65998.609375
4672,95952,120,798,133234.4,14.65,-0.21377795934677124,97.05485534667969,0.001,24452308.0,23962,-67346.71875
4676,96012,120,798,133134.7,14.64,-2.018191337585449,97.07470703125,0.001,34284144.0,23977,-58647.7890625
4680,96064,120,799,133135.0,14.63,-0.11173456907272339,97.09993743896484,0.001,37497824.0,23990,-56327.0078125
4684,96116,120,799,133136.5,14.58,-2.0989561080932617,97.12693786621094,0.001,39068004.0,24003,-63983.4765625
4688,96176,120,800,133137.4,14.55,0.7918798923492432,97.16075134277344,0.001,63337984.0,24018,-66058.203125
4692,96228,120,800,133034.4,14.59,-2.3173811435699463,97.18429565429688,0.001,35606844.0,24031,-63353.796875
4696,96292,120,801,133032.9,14.61,-2.459991931915283,97.21961212158203,0.001,36571572.0,24047,-57032.796875
4700,96348,120,801,133030.5,14.66,-0.08326864242553711,97.24729919433594,0.001,27854216.0,24061,-66712.640625
4704,96404,120,802,133028.7,14.63,-1.710005760192871,97.26579284667969,0.001,61880328.0,24075,-55755.9765625
4708,96460,120,802,133030.8,14.59,-1.623447299003601,97.3010025024414,0.001,64871880.0,24089,-69489.15625
4712,96516,120,803,133132.47349011002,14.56,-0.8850967884063721,97.33789825439453,0.001,57355952.0,24103,-59273.04296875
4716,96576,120,803,133030.67349011,14.59,-0.7833538055419922,97.36885833740234,0.001,58041664.0,24118,-61554.453125
4720,96632,120,804,133027.29087497,14.58,-0.2737305164337158,97.39993286132812,0.001,35425448.0,24132,-68901.390625
4724,96688,120,804,133035.99087496998,14.32,-2.4981491565704346,97.44833374023438,0.001,81786472.0,24146,-70255.1875
4728,96740,120,804,133043.19087497,14.17,0.08796992897987366,97.49954986572266,0.001,36286696.0,24159,-75094.5078125
4732,96796,120,805,133042.59087497,14.1,-1.0504305362701416,97.55461883544922,0.001,27514500.0,24173,-52324.3359375
4736,96856,120,805,133037.79087497,14.08,0.6451122760772705,97.60291290283203,0.001,72430232.0,24188,-66368.34375
4740,96912,120,806,133036.59087497,14.12,-1.378649353981018,97.64215850830078,0.001,45104616.0,24202,-63387.09375
4744,96968,120,806,133037.49087496998,14.09,-1.6736918687820435,97.66743469238281,0.001,67093384.0,24216,-67136.171875
4748,97028,120,807,133037.79087497,14.08,0.20148742198944092,97.70381927490234,0.001,37612252.0,24231,-72152.6875
4752,97084,120,807,133039.29087497,14.09,-0.13206371665000916,97.72496795654297,0.001,34022616.0,24245,-63813.57421875
4756,97140,120,808,133038.99087496998,14.1,-0.20750993490219116,97.71896362304688,0.001,40272592.0,24259,-73654.9609375
4760,97200,120,808,133038.39087497,14.12,1.919067621231079,97.70097351074219,0.001,39068216.0,24274,-62469.09765625
4764,97256,120,808,132939.29087497,14.12,2.3085379600524902,97.6686019897461,0.001,36116760.0,24288,-65281.1796875
4768,97312,120,809,132939.29087497,14.12,1.6626149415969849,97.60872650146484,0.001,34813576.0,24302,-65225.3125
4772,97368,120,809,133039.57341432,14.14,4.61500883102417,97.52507781982422,0.001,30288822.0,24316,-70862.65625
4776,97424,120,810,133139.57341432,14.17,2.742781639099121,97.4434585571289,0.001,18022488.0,24330,-62899.90234375
4780,97480,120,810,133037.47341432,14.21,1.621934175491333,97.35066223144531,0.001,42921192.0,24344,-67059.71875
4784,97536,120,811,133035.97341432,14.23,1.154423475265503,97.27692413330078,0.001,65823928.0,24358,-67374.5625
4788,97592,120,811,133035.97341432,14.23,0.9052094221115112,97.22142028808594,0.001,25376364.0,24372,-65020.671875
4792,97652,120,812,133137.17341432,14.22,1.8541722297668457,97.15936279296875,0.001,64379864.0,24387,-68256.859375
4796,97716,120,812,133136.27341432,14.25,1.0248069763183594,97.0909652709961,0.001,33020610.0,24403,-57072.93359375
4800,97772,120,812,133135.37341432,14.25,1.396336555480957,97.0526351928711,0.001,40057768.0,24417,-63021.0703125
4804,97824,120,813,133137.77341432,14.23,1.4494270086288452,97.01742553710938,0.001,26607108.0,24430,-73940.3671875
4808,97884,120,813,133239.87341432,14.22,1.2361249923706055,97.01020812988281,0.001,50032656.0,24445,-69574.265625
4812,97944,120,814,133238.49992421,14.24,-2.113175868988037,97.02259826660156,0.001,37367024.0,24460,-59056.53515625
4816,98000,120,814,133341.79992421,14.22,0.2976253032684326,97.04194641113281,0.001,32202684.0,24474,-61690.8359375
4820,98060,120,815,133345.78253935,14.21,-0.8078833818435669,97.05823516845703,0.001,27511164.0,24489,-63655.6953125
4824,98116,120,815,133344.58253935,14.22,-1.2233853340148926,97.07410430908203,0.001,36161936.0,24503,-54336.921875
4828,98172,120,816,133345.48253935,14.25,-0.5641424655914307,97.09290313720703,0.001,31672472.0,24517,-65834.390625
4832,98228,120,816,133347.88253935,14.26,0.44884878396987915,97.09679412841797,0.001,60726116.0,24531,-69051.40625
4836,98292,120,817,133350.88253935,14.31,0.3116886019706726,97.09577178955078,0.001,23780566.0,24547,-62248.9609375
4840,98348,120,817,133351.18253935,14.3,0.4735315144062042,97.09392547607422,0.001,13888235.0,24561,-65359.1328125
4844,98404,120,817,133348.48253935,14.3,0.10053077340126038,97.08280944824219,0.001,52506408.0,24575,-69155.96875
4848,98460,120,818,133350.58253935,14.29,-0.9552248120307922,97.06494903564453,0.001,23369896.0,24589,-66052.1171875
4852,98524,120,818,133350.28253935,14.3,1.574473261833191,97.05115509033203,0.001,22863342.0,24605,-76241.96875
4856,98576,120,819,133349.38253935,14.33,2.177367687225342,97.04051208496094,0.001,39243368.0,24618,-70252.4375
4860,98632,120,819,133347.88253935,14.32,0.9818570017814636,97.0199203491211,0.001,46284320.0,24632,-68107.0
4864,98688,120,820,133448.78253935,14.32,1.7272734642028809,97.00151062011719,0.001,49444984.0,24646,-66761.6796875
4868,98744,120,820,133348.75930266,14.32,0.08261191844940186,96.98934173583984,0.001,33812192.0,24660,-65459.21484375
4872,98812,120,821,133144.57676331,14.37,2.037214756011963,96.95883178710938,0.001,124345760.0,24677,-69630.578125
4876,98872,120,821,132940.18090612,14.48,-0.012402057647705078,96.91223907470703,0.001,42465864.0,24692,-62849.9296875
4880,98932,120,822,132938.68090612,14.5,0.5776556730270386,96.87739562988281,0.001,53972680.0,24707,-64455.5546875
4884,98988,120,822,132937.78090612,14.53,-0.21935337781906128,96.85868835449219,0.001,34122608.0,24721,-59079.48828125
4888,99044,120,822,132938.08090612,14.55,-0.012918055057525635,96.83975219726562,0.001,28582900.0,24735,-61439.609375
4892,99100,120,823,132939.58090612,14.53,1.2175588607788086,96.81085968017578,0.001,42824024.0,24749,-69198.4296875
4896,99160,120,823,132941.08090612,14.51,-0.10698586702346802,96.791748046875,0.001,24053790.0,24764,-69449.7578125
4900,99220,120,824,132941.98090612,14.51,0.48206520080566406,96.78070831298828,0.001,53352500.0,24779,-61856.671875
4904,99276,120,824,132941.08090612,14.54,-1.0019835233688354,96.77517700195312,0.001,30223382.0,24793,-66566.875
4908,99328,120,825,132938.68090612,14.53,-0.34469032287597656,96.77259826660156,0.001,35925232.0,24806,-67043.5625
4912,99384,120,825,132940.48090612,14.5,0.8157484531402588,96.7664566040039,0.001,22615504.0,24820,-75039.484375
4916,99440,120,826,132939.58090612,14.5,2.5284759998321533,96.74250793457031,0.001,18900368.0,24834,-70752.046875
4920,99500,120,826,132938.1956017,14.54,1.5403903722763062,96.69976043701172,0.001,89456704.0,24849,-66670.671875
4924,99560,120,827,132938.4956017,14.59,1.0185649394989014,96.64582824707031,0.001,65194452.0,24864,-69047.1328125
4928,99620,120,827,132936.3956017,14.63,2.34489107131958,96.59270477294922,0.001,50507272.0,24879,-64701.546875
4932,99676,120,828,132933.6956017,14.63,2.133415699005127,96.52470397949219,0.001,41424008.0,24893,-67650.28125
4936,99728,120,828,132936.94958917002,14.55,2.829721450805664,96.46897888183594,0.001,19665136.0,24906,-64516.8203125
4940,99788,120,829,132935.74958916998,14.56,0.636714518070221,96.3918228149414,0.001,94078832.0,24921,-61261.859375
4944,99848,120,829,132938.74958916998,14.58,0.695440411567688,96.31476593017578,0.001,30338944.0,24936,-69716.890625
4948,99904,120,830,132939.34958917,14.59,2.1147823333740234,96.23897552490234,0.001,23205908.0,24950,-66408.34375
4952,99964,120,830,132939.16919128998,14.59,1.5450562238693237,96.16117858886719,0.001,34052816.0,24965,-58174.9140625
4956,100024,120,831,132939.46919129,14.61,2.9675486087799072,96.07762145996094,0.001,85272968.0,24980,-62862.3046875
4960,100080,120,831,132942.16919128998,14.61,0.39616966247558594,95.97464752197266,0.001,53411416.0,24994,-55689.05859375
4964,100136,120,831,132942.46919129,14.6,2.5041866302490234,95.891845703125,0.001,20353424.0,25008,-64098.55859375
4968,100192,120,832,133042.98715942,14.61,2.392390727996826,95.79801177978516,0.001,28145616.0,25022,-69916.90625
4972,100248,120,832,133246.88715942,14.57,0.8643837571144104,95.71131134033203,0.001,47442512.0,25036,-59840.578125
4976,100304,120,833,133451.88301661,14.44,3.0722415447235107,95.65409851074219,0.001,28030324.0,25050,-64455.421875
4980,100360,120,833,133352.78301661,14.38,1.7724860906600952,95.57472229003906,0.001,34681128.0,25064,-67997.0
4984,100416,120,834,133353.68301660998,14.35,2.799894332885742,95.49623107910156,0.001,48121340.0,25078,-66368.515625
4988,100468,120,834,133351.88301661,14.32,0.4314152002334595,95.43718719482422,0.001,51598768.0,25091,-62638.1171875
4992,100528,120,834,133350.68301660998,14.33,1.657630443572998,95.3752670288086,0.001,20774508.0,25106,-68555.40625
4996,100588,120,835,133348.58301661,14.37,1.4560233354568481,95.31694793701172,0.001,24808860.0,25121,-65675.46875
5000,100648,120,835,133348.28301661,14.35,3.9547791481018066,95.25910186767578,0.001,16452292.0,25136,-68518.96875
5004,100708,120,836,133349.18157009,14.38,1.9930322170257568,95.19475555419922,0.001,60675600.0,25151,-70400.515625
5008,100768,120,836,133347.98157009,14.42,2.962259531021118,95.13050842285156,0.001,39294468.0,25166,-67512.4609375
5012,100828,120,837,133345.58157009,14.47,3.3972702026367188,95.04217529296875,0.001,25792208.0,25181,-64900.23046875
5016,100896,120,837,133343.48157009,14.51,2.805205821990967,94.91777038574219,0.001,55677120.0,25198,-76068.3984375
5020,100956,120,838,133340.241648,14.5,-0.26761502027511597,94.8122787475586,0.001,52927724.0,25213,-72881.046875
5024,101012,120,838,133341.441648,14.46,0.8039700388908386,94.73802947998047,0.001,78098704.0,25227,-66643.625
5028,101068,120,839,133343.54164799998,14.42,1.0740065574645996,94.65178680419922,0.001,67754192.0,25241,-63578.8046875
5032,101128,120,839,133343.841648,14.44,0.8108781576156616,94.56999206542969,0.001,51284092.0,25256,-70941.625
5036,101188,120,840,133342.38766053002,14.49,4.15272331237793,94.48475646972656,0.001,31712872.0,25271,-74235.2421875
5040,101244,120,840,133342.08766053,14.47,1.31674063205719,94.39334106445312,0.001,125630352.0,25285,-69721.0078125
5044,101304,120,841,133340.28766053,14.5,3.0962681770324707,94.30664825439453,0.001,24085722.0,25300,-75025.53125
5048,101376,120,841,133338.18766053,14.51,0.768647313117981,94.18810272216797,0.001,29270334.0,25318,-76292.671875
5052,101432,120,842,133335.06805841002,14.56,2.681377410888672,94.10769653320312,0.001,46581508.0,25332,-72028.25
5056,101488,120,842,133335.66805841,14.51,0.6488634347915649,94.0066909790039,0.001,64264892.0,25346,-76959.1640625
5060,101544,120,843,133335.36805841,14.49,2.0268959999084473,93.9256820678711,0.001,73284176.0,25360,-72267.25
5064,101604,120,843,133334.46805841,14.52,1.8111002445220947,93.83985900878906,0.001,218542288.0,25375,-62298.91796875
5068,101660,120,843,133334.87332697,14.51,0.6254898905754089,93.77066802978516,0.001,30891516.0,25389,-56628.796875
5072,101716,120,844,133333.97332697,14.48,1.2884501218795776,93.69892883300781,0.001,36647740.0,25403,-75231.0703125
5076,101772,120,844,133434.27332697,14.5,0.4609064757823944,93.64273834228516,0.001,49193768.0,25417,-61141.25
5080,101828,120,845,133536.67332697,14.51,0.15027117729187012,93.60037231445312,0.001,33729796.0,25431,-63513.4609375
5084,101880,120,845,133536.97332697,14.5,0.7517296075820923,93.56328582763672,0.001,104197472.0,25444,-66973.109375
5088,101936,120,846,133540.27332697,14.48,-1.0664618015289307,93.53237915039062,0.001,53209632.0,25458,-73608.03125
5092,101988,120,846,133542.37332697,14.44,-0.04646247625350952,93.5020523071289,0.001,53455976.0,25471,-68346.7265625
5096,102044,120,847,133545.07332697,14.38,0.9447042942047119,93.48858642578125,0.001,30335732.0,25485,-77019.6796875
5100,102104,120,847,133545.97332697,14.38,0.8025453686714172,93.47588348388672,0.001,35672280.0,25500,-58994.96875
5104,102164,120,848,133444.17477349,14.38,0.953698992729187,93.44821166992188,0.001,26163736.0,25515,-65467.75390625
5108,102224,120,848,133447.17477349,14.34,2.0589189529418945,93.4046859741211,0.001,38381136.0,25530,-63238.55078125
5112,102280,120,849,133447.77477349,14.32,0.582385241985321,93.34676361083984,0.001,39476560.0,25544,-69304.1796875
5116,102336,120,849,133450.6,14.26,0.9630852937698364,93.30177307128906,0.001,55659308.0,25558,-67320.5625
5120,102392,120,850,133453.0,14.24,0.7956843972206116,93.2681884765625,0.001,40276352.0,25572,-64476.0234375
5124,102456,120,850,133450.6,14.32,-0.9553064107894897,93.22518920898438,0.001,46545592.0,25588,-68183.7109375
5128,102520,120,851,133446.1,14.41,-0.8386659622192383,93.20349884033203,0.001,20353092.0,25604,-58240.41015625
5132,102580,120,851,133345.06799799,14.44,-0.9862955808639526,93.1872787475586,0.001,40655708.0,25619,-65463.4921875
5136,102640,120,852,133344.46799799,14.43,-0.7362983226776123,93.1808853149414,0.001,34927740.0,25634,-69085.953125
5140,102700,120,852,133344.60443772,14.48,2.678244113922119,93.18270111083984,0.001,140758880.0,25649,-76243.796875
5144,102764,120,852,133345.20443772,14.49,0.210465669631958,93.16710662841797,0.001,139617936.0,25665,-65776.1484375
5148,102832,120,853,133344.90443772,14.53,0.7572711110115051,93.14453887939453,0.001,43533668.0,25682,-64317.0859375
5152,102904,120,854,133344.00443772,14.59,2.2497599124908447,93.10821533203125,0.001,23357946.0,25700,-70470.8359375
5156,102972,120,854,133338.60443772,14.74,0.5456407070159912,93.04496765136719,0.001,30401116.0,25717,-76280.0625
5160,103032,120,855,133333.50443772,14.88,1.2316776514053345,93.00265502929688,0.001,51139280.0,25732,-74269.4765625
5164,103092,120,855,133331.70443772,14.94,0.35996687412261963,92.95867919921875,0.001,78167088.0,25747,-71583.2734375
5168,103172,120,856,133323.60443772,15.03,2.9638588428497314,92.88609313964844,0.001,31465520.0,25767,-67795.3203125
5172,103228,120,856,133323.90443772,15.08,0.33949577808380127,92.81118774414062,0.001,26867326.0,25781,-65423.0078125
5176,103284,120,857,133322.70443772,15.09,1.4011809825897217,92.74513244628906,0.001,36172504.0,25795,-71402.8125
5180,103340,120,857,133323.00443772,15.08,1.4852638244628906,92.7027359008789,0.001,40245300.0,25809,-72052.765625
5184,103396,120,857,133321.50443772,15.13,0.9726696014404297,92.63900756835938,0.001,103516552.0,25823,-71785.046875
5188,103456,120,858,133318.50443772,15.17,1.724482536315918,92.57935333251953,0.001,52605864.0,25838,-69730.03125
5192,103516,120,859,133315.80443771998,15.23,0.936032772064209,92.52021789550781,0.001,39183624.0,25853,-66820.7578125
5196,103576,120,859,133314.00443772,15.29,0.06799137592315674,92.46041107177734,0.001,27754890.0,25868,-65040.96875
5200,103632,120,860,133312.50443772,15.28,0.8743178844451904,92.39972686767578,0.001,44095688.0,25882,-63380.40234375
5204,103688,120,860,133414.00443772,15.26,1.917050838470459,92.35092163085938,0.001,30790720.0,25896,-69527.7734375
5208,103748,120,861,133411.60443772,15.28,2.1013731956481934,92.28278350830078,0.001,31040364.0,25911,-69152.6640625
5212,103816,120,861,133411.00443772,15.33,2.461970329284668,92.1892318725586,0.001,45834796.0,25928,-74356.8125
5216,103884,120,862,133408.47280507,15.41,0.8285236954689026,92.06991577148438,0.001,24789552.0,25945,-69853.9921875
5220,103944,120,862,133405.731235,15.5,1.2779908180236816,91.96026611328125,0.001,37705608.0,25960,-73012.5390625
5224,104004,120,863,133404.98899035002,15.46,2.376737117767334,91.8521957397461,0.001,50998424.0,25975,-71571.7421875
5228,104056,120,863,133408.28899035,15.38,0.0046234130859375,91.76214599609375,0.001,41551344.0,25988,-62415.625
5232,104108,120,864,133512.48899035,15.3,2.3658370971679688,91.67900085449219,0.001,94845632.0,26001,-78450.4140625
5236,104164,120,864,133511.72099236,15.27,1.3528090715408325,91.57017517089844,0.001,62329888.0,26015,-73906.4609375
5240,104220,120,865,133512.78455263,15.21,0.9531867504119873,91.46186065673828,0.001,111971024.0,26029,-68065.25
5244,104272,120,865,133512.339075,15.13,0.8718499541282654,91.3975601196289,0.001,41485616.0,26042,-74298.125
5248,104328,120,866,133512.339075,15.04,0.9287031292915344,91.3211898803711,0.001,27903816.0,26056,-69294.5625
5252,104380,120,866,133514.739075,14.93,0.10820221900939941,91.2718276977539,0.001,57602780.0,26069,-71637.2734375
5256,104452,120,867,133418.63907499998,14.8,1.4357054233551025,91.21548461914062,0.001,31001100.0,26087,-81567.015625
5260,104508,120,868,133219.53907499998,14.77,1.5161582231521606,91.1565170288086,0.001,23005472.0,26101,-81862.390625
5264,104572,120,868,133214.439075,14.82,0.5087715983390808,91.08552551269531,0.001,77101792.0,26117,-68168.546875
5268,104644,120,868,133214.439075,14.91,2.1831881999969482,91.00264739990234,0.001,31492030.0,26135,-72960.53125
5272,104708,120,869,133211.439075,14.92,1.6431519985198975,90.91641998291016,0.001,29403232.0,26151,-75797.8984375
5276,104768,120,870,133209.63907499998,14.95,2.087052345275879,90.82611846923828,0.001,69544352.0,26166,-75043.078125
5280,104832,120,870,133203.63907499998,15.06,1.7226940393447876,90.73092651367188,0.001,22693418.0,26182,-62990.6484375
5284,104892,120,871,133000.939075,15.09,0.9842237234115601,90.6609115600586,0.001,46525032.0,26197,-67375.671875
5288,104956,120,871,133000.03907499998,15.15,1.442680835723877,90.61073303222656,0.001,34852500.0,26213,-79746.703125
5292,105032,120,872,132994.639075,15.3,2.4641451835632324,90.54737091064453,0.001,26073684.0,26232,-72106.2109375
5296,105092,120,873,132994.339075,15.28,1.7464078664779663,90.4712905883789,0.001,22372736.0,26247,-73690.21875
5300,105148,120,873,132895.239075,15.31,2.3953373432159424,90.38436126708984,0.001,27922260.0,26261,-75121.484375
5304,105212,120,873,132894.03907499998,15.32,1.1717126369476318,90.30177307128906,0.001,77709248.0,26277,-69262.140625
5308,105280,120,874,132889.82560339998,15.4,0.33663511276245117,90.20972442626953,0.001,74609152.0,26294,-65320.1796875
5312,105336,120,874,132892.8256034,15.33,2.916337013244629,90.1292724609375,0.001,30102704.0,26308,-67430.796875
5316,105392,120,875,132895.35723605,15.25,1.4729413986206055,90.0521240234375,0.001,22952564.0,26322,-70794.4140625
5320,105460,120,875,132897.19880612,15.22,2.336543560028076,89.93728637695312,0.001,41324736.0,26339,-69728.4375
5324,105516,120,876,132899.14105077,15.19,1.9360246658325195,89.84161376953125,0.001,39718256.0,26353,-69777.1015625
5328,105572,120,877,132897.04105077,15.2,0.8764554262161255,89.76222229003906,0.001,24378826.0,26367,-68915.8125
5332,105628,120,877,132895.54105077,15.22,1.1897454261779785,89.67631530761719,0.001,41758104.0,26381,-67093.59375
5336,105688,120,878,132895.84105077002,15.27,1.3607499599456787,89.60002136230469,0.001,32444528.0,26396,-68099.4453125
5340,105744,120,878,132894.94105077,15.3,0.6835740208625793,89.50334167480469,0.001,32041698.0,26410,-65356.6796875
5344,105800,120,879,132897.48652839998,15.31,0.8417425751686096,89.43782043457031,0.001,40674420.0,26424,-66528.15625
5348,105864,120,879,132897.48652839998,15.37,1.0679068565368652,89.35183715820312,0.001,39718616.0,26440,-66323.7265625
5352,105920,120,880,132898.6865284,15.39,0.9488173723220825,89.30204772949219,0.001,54175752.0,26454,-71908.9375
5356,105976,120,880,132999.2865284,15.37,1.2957937717437744,89.23704528808594,0.001,43916680.0,26468,-72513.03125
5360,106032,120,881,133202.2865284,15.3,1.8900835514068604,89.1561050415039,0.001,68030864.0,26482,-56942.9921875
5364,106092,120,881,133207.3865284,15.25,3.8416690826416016,89.07302856445312,0.001,97456184.0,26497,-80350.9375
5368,106208,120,882,133196.74666668,15.54,2.8036766052246094,88.92204284667969,0.001,46990184.0,26526,-61334.6328125
5372,106268,120,883,133196.44666667999,15.55,0.7580756545066833,88.82241821289062,0.001,60108224.0,26541,-77317.0625
5376,106324,120,883,133197.64666668,15.54,1.0471051931381226,88.71160125732422,0.001,26650884.0,26555,-69266.2734375
5380,106380,120,884,133202.14666668,15.45,2.5672872066497803,88.5890121459961,0.001,94089504.0,26569,-68034.3984375
5384,106448,120,884,133403.19634134,15.44,1.102095127105713,88.45980072021484,0.001,34192556.0,26586,-72186.578125
5388,106516,120,885,133403.66012146,15.45,1.8656368255615234,88.3013916015625,0.001,23247530.0,26603,-73651.109375
5392,106572,120,885,133403.96012146,15.41,4.656696319580078,88.16427612304688,0.001,21185256.0,26617,-78386.59375
5396,106628,120,886,133405.76012145999,15.35,1.5152884721755981,88.03408813476562,0.001,40278948.0,26631,-68568.890625
5400,106684,120,886,133507.86012146,15.31,1.8873275518417358,87.88578033447266,0.001,140664896.0,26645,-79790.453125
5404,106740,120,887,133509.36012146,15.29,1.2881388664245605,87.7426528930664,0.001,31665816.0,26659,-75021.265625
5408,106792,120,887,133514.17359306,15.16,2.0472545623779297,87.62858581542969,0.001,44983672.0,26672,-74600.3125
5412,106852,120,888,133512.67359306,15.18,3.81524658203125,87.50470733642578,0.001,31047460.0,26687,-75199.46875
5416,106908,120,888,133512.97359306,15.17,3.1415281295776367,87.35670471191406,0.001,36143820.0,26701,-76271.46875
5420,106964,120,889,133513.87359306,15.11,1.6969325542449951,87.21952056884766,0.001,56586296.0,26715,-68405.9375
5424,107024,120,889,133511.17359306,15.2,2.4351768493652344,87.0689697265625,0.001,35716680.0,26730,-66093.5
5428,107088,120,890,133510.27359306,15.26,3.8508400917053223,86.890869140625,0.001,21286452.0,26746,-79515.90625
5432,107148,120,890,133510.27359306,15.29,1.1965813636779785,86.75731658935547,0.001,18898564.0,26761,-75603.4296875
5436,107208,120,891,133510.87359306,15.27,2.1497366428375244,86.63623046875,0.001,27589064.0,26776,-73160.359375
5440,107268,120,891,133512.67359306,15.27,1.6433813571929932,86.51972961425781,0.001,96108832.0,26791,-71848.2890625
5444,107332,120,892,133510.87359306,15.33,0.17908287048339844,86.41038513183594,0.001,41335648.0,26807,-77086.34375
5448,107392,120,892,133510.87359306,15.33,0.23141390085220337,86.32464599609375,0.001,27264388.0,26822,-74435.21875
5452,107448,120,893,133510.27359306,15.35,0.7210636138916016,86.24639129638672,0.001,22828796.0,26836,-79204.6875
5456,107508,120,893,133510.87359306,15.39,1.812186360359192,86.16557312011719,0.001,75679672.0,26851,-82274.6875
5460,107568,120,894,133512.07359306,15.38,-0.8811162710189819,86.09362030029297,0.001,73362576.0,26866,-71888.015625
5464,107624,120,894,133511.5986301,15.33,1.8310484886169434,86.04671478271484,0.001,41385992.0,26880,-81109.453125
5468,107700,120,895,133528.07577494998,14.96,2.515434741973877,85.96001434326172,0.001,45372660.0,26899,-78487.234375
5472,107760,120,896,133525.37577495002,14.96,1.4349256753921509,85.9030990600586,0.001,52651256.0,26914,-82950.609375
5476,107828,120,896,133525.37577495002,14.99,0.5008814930915833,85.84073638916016,0.001,43178936.0,26931,-72372.296875
5480,107888,120,897,133524.47577495,15.05,1.5859736204147339,85.74856567382812,0.001,22136944.0,26946,-68367.625
5484,107992,120,897,133523.42610029,15.06,1.2104458808898926,85.58651733398438,0.001,43818024.0,26972,-70263.6640625
5488,108060,120,898,133521.76232017,15.06,0.7327864766120911,85.49542999267578,0.001,72827816.0,26989,-61037.48046875
5492,108116,120,898,133495.66232017,15.51,-0.3905913233757019,85.45818328857422,0.001,42936688.0,27003,-67554.46875
5496,108172,120,899,133495.06232017002,15.53,-0.6789679527282715,85.42668914794922,0.001,46892420.0,27017,-68844.703125
5500,108292,120,900,133487.26232017,15.73,0.8802410364151001,85.36804962158203,0.001,25851048.0,27047,-73968.78125
5504,108356,120,901,133481.86232017,15.94,0.6557120084762573,85.337158203125,0.001,67656136.0,27063,-77494.34375
5508,108412,120,901,133379.16232017,16.06,0.3027709126472473,85.314453125,0.001,28350500.0,27077,-66244.9296875
5512,108472,120,901,133377.66232017,16.11,-0.6534008383750916,85.30782318115234,0.001,19499248.0,27092,-76283.25
5516,108552,120,902,133377.36232016998,16.18,-0.4652675986289978,85.32511901855469,0.001,18915240.0,27112,-73979.4140625
5520,108608,120,902,133371.2416628,16.38,-0.06136098504066467,85.33927154541016,0.001,121406336.0,27126,-70813.625
