train/policy_loss,time/iterations,time/total_timesteps,train/entropy_loss,train/value_loss,time/time_elapsed,rollout/ep_rew_mean,time/fps,train/learning_rate,train/explained_variance,rollout/ep_len_mean,train/n_updates,train/std
-402.0549621582031,100,8000,-8.54673957824707,2576.581787109375,29,-94588.05341054055,266,0.00244,-7.3909759521484375e-06,211.16216216216216,99,1.0065420866012573
-60.08867263793945,200,16000,-8.531229972839355,526.7652587890625,59,-93282.40515873334,267,0.00244,0.00029927492141723633,249.1,199,1.004814863204956
-167.9703826904297,300,24000,-8.54532527923584,991.4695434570312,89,-90812.10295104225,268,0.00244,9.298324584960938e-06,306.09859154929575,299,1.0092377662658691
-141.22654724121094,400,32000,-8.514459609985352,517.3558349609375,120,-84595.92886905,266,0.00244,-6.389617919921875e-05,371.4,399,1.0031135082244873
10198.6669921875,500,40000,-8.486395835876465,7026285.0,150,-81427.34920635483,265,0.00244,0.0,412.6774193548387,499,1.0012638568878174
2700.48876953125,600,48000,-8.507405281066895,3152118.75,180,-80162.75976191,265,0.00244,2.384185791015625e-07,452.53,599,1.0047663450241089
17.783370971679688,700,56000,-8.502063751220703,488.25909423828125,211,-75425.13000001,264,0.00244,0.025017976760864258,494.53,699,1.0057916641235352
-60.701290130615234,800,64000,-8.49731159210205,57.31547927856445,242,-72050.02500001,264,0.00244,0.0010986924171447754,511.32,799,1.006046175956726
0.04347098618745804,900,72000,-9.113651275634766,5.943345604464412e-05,273,-68402.55833334,263,0.00244,-0.10012173652648926,539.71,899,1.117504596710205
-99503.296875,1000,80000,-10.466636657714844,649104384.0,305,-65374.258333339996,262,0.00244,0.0,550.06,999,1.39573073387146
-14406.416015625,1100,88000,-10.498061180114746,124749944.0,335,-79659.07547619,262,0.00244,-4.410743713378906e-06,333.83,1099,1.403624415397644
16754.748046875,1200,96000,-10.592941284179688,11374504.0,365,-85239.36547618,262,0.00244,1.1920928955078125e-07,282.39,1199,1.4234451055526733
-100993.6484375,1300,104000,-10.469496726989746,648993152.0,396,-92962.61941558,262,0.00244,4.982948303222656e-05,199.81,1299,1.3975871801376343
118.52949523925781,1400,112000,-10.46903133392334,547.09521484375,424,-91183.96167748001,263,0.00244,0.3915267586708069,168.15,1399,1.3983062505722046
24.749998092651367,1500,120000,-10.493260383605957,319.6958923339844,454,-90954.94440475,263,0.00244,0.41740882396698,160.86,1499,1.4033923149108887
-152177.171875,1600,128000,-10.907432556152344,1091781504.0,485,-89956.29428571001,263,0.00244,2.205371856689453e-06,175.5,1599,1.509846568107605
23.5164737701416,1700,136000,-10.96088695526123,415.56134033203125,514,-90010.07499999,264,0.00244,0.0009908676147460938,198.25,1699,1.5179214477539062
6874.74365234375,1800,144000,-11.040166854858398,4922417.0,543,-91516.46666664,265,0.00244,-2.193450927734375e-05,191.77,1799,1.5382397174835205
0.24952732026576996,1900,152000,-11.769546508789062,0.0005843091639690101,574,-86590.01249996999,264,0.00244,-1.0420629978179932,253.89,1899,1.7407677173614502
132.4552459716797,2000,160000,-13.131274223327637,506.5526428222656,605,-80134.76249997,264,0.00244,0.0004215836524963379,326.42,1999,2.179762840270996
-12.78438949584961,2100,168000,-13.424883842468262,1.0544480085372925,636,-76699.76249998,264,0.00244,-0.019910335540771484,398.03,2099,2.290884017944336
34.934181213378906,2200,176000,-13.419133186340332,416.5419921875,666,-77581.075,264,0.00244,0.0,401.1,2199,2.2890586853027344
-28.571691513061523,2300,184000,-13.422162055969238,213.0552215576172,694,-78656.00833335001,264,0.00244,0.04583853483200073,407.94,2299,2.283719539642334
-160822.65625,2400,192000,-13.431988716125488,707763904.0,724,-93214.42638889998,264,0.00244,0.0,209.18,2399,2.287771701812744
95.423583984375,2500,200000,-13.4170560836792,561.8497924804688,753,-90927.33055555001,265,0.00244,0.0827798843383789,247.95,2499,2.2843918800354004
-113116.75,2600,208000,-13.403488159179688,614482688.0,782,-89097.86388889,265,0.00244,-2.9802322387695312e-06,277.39,2599,2.287442684173584
-84.81585693359375,2700,216000,-13.393620491027832,340.8138732910156,811,-86124.99722222,266,0.00244,-0.00288546085357666,305.18,2699,2.2874326705932617
-340.1541748046875,2800,224000,-13.280601501464844,768.5499267578125,838,-82340.90972221999,267,0.00244,0.3004545569419861,368.22,2799,2.244281768798828
-4835.8720703125,2900,232000,-13.276971817016602,131284952.0,866,-80850.01666667001,267,0.00244,-8.96453857421875e-05,419.58,2899,2.2392077445983887
-1.373559594154358,3000,240000,-13.612730979919434,0.01125753577798605,895,-75226.23333333,267,0.00244,-0.3236132860183716,464.33,2999,2.3701627254486084
-84.44027709960938,3100,248000,-13.812583923339844,259.7944030761719,925,-76991.82666667001,267,0.00244,-0.0015652179718017578,409.3,3099,2.4464049339294434
-117613.625,3200,256000,-13.822216987609863,592404608.0,955,-73899.535,267,0.00244,0.00012820959091186523,434.62,3199,2.4488203525543213
5842.35693359375,3300,264000,-13.822094917297363,3855791.25,983,-77380.85666666,268,0.00244,0.002268552780151367,383.47,3299,2.448042392730713
54.574703216552734,3400,272000,-13.688804626464844,295.287109375,1012,-85511.60880953001,268,0.00244,0.09026676416397095,266.35,3399,2.3937673568725586
162.77992248535156,3500,280000,-13.696331977844238,219.35093688964844,1039,-88856.39261904999,269,0.00244,0.176494300365448,217.24,3499,2.3995275497436523
-385.16363525390625,3600,288000,-13.632359504699707,996.8851928710938,1068,-88494.58619048,269,0.00244,-0.24473822116851807,216.23,3599,2.3747100830078125
328.3428039550781,3700,296000,-13.55408000946045,1197.0809326171875,1098,-91387.52166667,269,0.00244,0.0616612434387207,179.61,3699,2.3493943214416504
-137149.75,3800,304000,-13.763826370239258,649136064.0,1128,-90381.12,269,0.00244,2.9802322387695312e-06,218.91,3799,2.43290638923645
11928.59375,3900,312000,-13.8566312789917,6381841.5,1156,-87379.26857143,269,0.00244,-2.384185791015625e-07,264.24,3899,2.4696004390716553
-156820.578125,4000,320000,-13.850198745727539,707876288.0,1185,-84244.21571429,269,0.00244,0.0,298.38,3999,2.4763431549072266
-126.91865539550781,4100,328000,-13.76427936553955,284.20458984375,1216,-80919.83928571,269,0.00244,0.26196014881134033,351.65,4099,2.4457919597625732
2.4906136989593506,4200,336000,-14.028775215148926,0.03656531125307083,1249,-76325.59428571,268,0.00244,0.0,416.58,4199,2.5616021156311035
-28.899341583251953,4300,344000,-14.143898010253906,560.2968139648438,1280,-73697.87166666999,268,0.00244,-0.040668368339538574,489.71,4299,2.6075191497802734
-11.620158195495605,4400,352000,-14.026629447937012,219.80992126464844,1308,-73822.11880953,269,0.00244,1.1920928955078125e-07,482.81,4399,2.5568442344665527
-100784.140625,4500,360000,-14.065905570983887,598526144.0,1336,-77493.38714286,269,0.00244,0.00042444467544555664,427.84,4499,2.573455810546875
-213883.796875,4600,368000,-14.012596130371094,1090758400.0,1365,-86086.29928571999,269,0.00244,-1.1920928955078125e-07,225.16,4599,2.5498993396759033
-97073.7265625,4700,376000,-14.041338920593262,531447648.0,1394,-85323.55642857001,269,0.00244,0.0,215.13,4699,2.5678205490112305
-107863.515625,4800,384000,-14.055426597595215,619878080.0,1423,-89120.26809524,269,0.00244,-0.0003476142883300781,191.62,4799,2.5698938369750977
-139810.953125,4900,392000,-14.026834487915039,661587200.0,1453,-89549.94523809,269,0.00244,-4.076957702636719e-05,240.4,4899,2.5550472736358643
2.509935140609741,5000,400000,-13.990141868591309,155.7003936767578,1482,-88348.38714285001,269,0.00244,0.39512282609939575,296.77,4999,2.539355516433716
-26.305891036987305,5100,408000,-13.885353088378906,266.4685363769531,1513,-85210.62880952,269,0.00244,0.6068107485771179,360.91,5099,2.506042003631592
-300083.0,5200,416000,-13.960719108581543,1362249600.0,1543,-83902.35285714999,269,0.00244,0.0,399.42,5199,2.5393621921539307
-129.4315185546875,5300,424000,-13.936261177062988,99.0476303100586,1572,-83644.31238097,269,0.00244,0.0,430.42,5299,2.530928611755371
14.613595962524414,5400,432000,-13.93060302734375,218.55850219726562,1602,-83705.92904764,269,0.00244,0.0,437.2,5399,2.5404508113861084
1.2048225402832031,5500,440000,-14.418367385864258,0.008367505855858326,1634,-76960.39571431,269,0.00244,0.0,495.48,5499,2.752492904663086
101.33915710449219,5600,448000,-14.819605827331543,530.6058349609375,1665,-74768.73023812,269,0.00244,0.0,555.95,5599,2.938351631164551
4.659215450286865,5700,456000,-14.927084922790527,0.12861965596675873,1698,-83488.59166668,268,0.00244,-0.42914748191833496,392.95,5699,2.975034475326538
-19.890880584716797,5800,464000,-14.921553611755371,128.9385223388672,1730,-83881.45833334,268,0.00244,0.8944816589355469,412.92,5799,2.9692161083221436
-0.2220172882080078,5900,472000,-14.962185859680176,690.3556518554688,1762,-79172.36666667,267,0.00244,-0.030896782875061035,441.7,5899,2.9913954734802246
-12.564330101013184,6000,480000,-15.041333198547363,468.1625671386719,1794,-74165.61333333999,267,0.00244,0.0,511.06,5999,3.029627799987793
-74.07561492919922,6100,488000,-15.047640800476074,243.66543579101562,1825,-75151.16880953,267,0.00244,0.0,516.77,6099,3.0323047637939453
25.807050704956055,6200,496000,-15.148053169250488,671.9894409179688,1855,-80145.75214287,267,0.00244,-1.1920928955078125e-07,433.31,6199,3.0929794311523438
-163387.859375,6300,504000,-15.058741569519043,689161024.0,1885,-77598.42404763,267,0.00244,0.0,483.55,6299,3.0306906700134277
14987.4033203125,6400,512000,-15.052680969238281,6705313.5,1914,-87408.25809525,267,0.00244,-2.1457672119140625e-06,343.23,6399,3.0329761505126953
-62893.29296875,6500,520000,-15.088316917419434,384561152.0,1944,-90483.30761906,267,0.00244,-0.0003465414047241211,287.81,6499,3.060546398162842
6253.28515625,6600,528000,-15.08691120147705,3890666.5,1976,-91150.76190476998,267,0.00244,-0.0021325349807739258,325.45,6599,3.057826042175293
151.33203125,6700,536000,-15.072598457336426,470.2081604003906,2009,-93135.70880953001,266,0.00244,0.35833215713500977,283.13,6699,3.0521068572998047
-143657.921875,6800,544000,-14.999438285827637,702820992.0,2040,-92940.57880953,266,0.00244,-0.000553131103515625,273.24,6799,3.0170629024505615
-122.30757141113281,6900,552000,-14.919650077819824,850.4947509765625,2071,-92015.03023811002,266,0.00244,6.669759750366211e-05,267.35,6899,2.970569610595703
255.9550018310547,7000,560000,-14.940818786621094,855.154296875,2104,-90051.78428573001,266,0.00244,0.008701920509338379,281.56,6999,2.980067729949951
1.7242844104766846,7100,568000,-15.004389762878418,0.015002391301095486,2137,-86396.84928573002,265,0.00244,0.0,332.13,7099,3.009758710861206
29.705785751342773,7200,576000,-15.011191368103027,233.9325408935547,2169,-83363.45761906,265,0.00244,0.8065851330757141,386.72,7199,3.016282558441162
-11.492148399353027,7300,584000,-15.008862495422363,218.62646484375,2199,-79914.50726192,265,0.00244,0.0,427.66,7299,3.0277812480926514
257.9894714355469,7400,592000,-15.034042358398438,1009.4462890625,2229,-73655.26559525,265,0.00244,0.0,491.48,7399,3.037743330001831
-33.30670928955078,7500,600000,-15.040451049804688,368.8327331542969,2260,-68308.83226191,265,0.00244,0.36816316843032837,559.56,7499,3.0469882488250732
-8.908968925476074,7600,608000,-15.028197288513184,495.6670837402344,2292,-70192.6825,265,0.00244,0.38811928033828735,542.57,7599,3.0458836555480957
32.9764518737793,7700,616000,-15.090588569641113,5.606875896453857,2321,-71063.8175,265,0.00244,-2.384185791015625e-07,531.66,7699,3.0754430294036865
170.8264923095703,7800,624000,-15.389142036437988,641.0235595703125,2352,-74673.88416666999,265,0.00244,0.0,505.59,7799,3.225977897644043
-89391.1796875,7900,632000,-15.472635269165039,571809984.0,2382,-79171.81666667,265,0.00244,-7.62939453125e-06,478.71,7899,3.2761008739471436
-20367.17578125,8000,640000,-15.470030784606934,124757208.0,2412,-89991.425,265,0.00244,0.0002658963203430176,338.03,7999,3.265892505645752
14971.5498046875,8100,648000,-15.459502220153809,6400406.5,2445,-92727.775,264,0.00244,-0.0016942024230957031,276.6,8099,3.2621684074401855
138.7039337158203,8200,656000,-15.488120079040527,478.3306579589844,2477,-93939.625,264,0.00244,0.1592254638671875,264.23,8199,3.2702503204345703
1.9321428537368774,8300,664000,-15.549487113952637,0.018344467505812645,2510,-88687.7,264,0.00244,0.0,301.88,8299,3.3074824810028076
221.08694458007812,8400,672000,-15.804740905761719,569.3610229492188,2543,-84603.75,264,0.00244,0.5798431634902954,351.65,8399,3.444394588470459
-33.857643127441406,8500,680000,-15.824542045593262,126.37696838378906,2575,-79462.575,264,0.00244,0.9052703380584717,421.3,8499,3.454139232635498
-67.75467681884766,8600,688000,-15.805549621582031,729.1880493164062,2606,-74427.65,263,0.00244,0.33234262466430664,478.53,8599,3.4442317485809326
471.6996154785156,8700,696000,-16.614078521728516,1511.9234619140625,2640,-67024.275,263,0.00244,0.012530803680419922,535.71,8699,3.94061541557312
-254378.859375,8800,704000,-16.63188934326172,1165200640.0,2673,-63132.85,263,0.00244,0.0,600.86,8799,3.9820899963378906
18570.794921875,8900,712000,-16.690855026245117,6770141.5,2704,-61089.14166667,263,0.00244,0.008166849613189697,639.95,8899,4.027862548828125
