rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,time/fps,time/iterations,train/kl_divergence_loss,train/std,train/is_line_search_success,train/explained_variance,train/value_loss,train/n_updates,train/learning_rate,train/policy_objective
25492.68610358,87.03,634,300000,472,,0.007439652923494577,0.7838094234466553,1.0,0.016508102416992188,989915698.5,36,0.001,0.0595046691596508
37017.667331779994,85.48,639,303104,473,37,,,,,,,,
42167.41350042001,90.69,654,310000,473,,0.008386611007153988,0.781729519367218,1.0,0.024386823177337646,1025668202.6,37,0.001,0.05427493527531624
43690.22264715999,90.0,656,311296,474,38,,,,,,,,
44950.406473250005,109.15,673,319488,474,39,0.008184266276657581,0.7839260101318359,1.0,0.02724546194076538,901617472.25,38,0.001,0.05336995795369148
48413.65585798,108.93,678,320000,471,,0.00824590865522623,0.7839076519012451,1.0,0.03740954399108887,828795289.6,39,0.001,0.05575505271553993
49066.11105796,122.21,690,327680,474,40,,,,,,,,
62843.091895469996,107.84,698,330000,472,,0.007428368087857962,0.78466796875,1.0,0.035392045974731445,749423915.6,40,0.001,0.05329127237200737
61564.63152913,116.81,707,335872,474,41,,,,,,,,
65712.21468885,100.55,717,340000,473,,0.008012806996703148,0.7799768447875977,1.0,0.026017725467681885,927794719.15,41,0.001,0.05510486662387848
65949.60302262,115.77,724,344064,475,42,,,,,,,,
95173.31404602001,72.73,737,350000,474,,0.008905473165214062,0.7711206078529358,1.0,0.046424150466918945,681432177.5,42,0.001,0.0499771386384964
91618.01751719,60.53,740,352256,475,43,,,,,,,,
85071.31837749001,78.61,756,360000,475,,0.008331162855029106,0.7655370235443115,1.0,0.03628963232040405,1362277192.7,43,0.001,0.05499112233519554
87431.62556435999,77.9,757,360448,476,44,,,,,,,,
106299.82491812,52.88,773,368640,476,45,0.008410869166254997,0.7630518078804016,1.0,0.042346060276031494,1229549471.8,44,0.001,0.04216824099421501
102238.29329865999,52.85,778,370000,474,,0.008638590574264526,0.7633682489395142,1.0,0.024332880973815918,1508043860.3,45,0.001,0.05497509241104126
96854.46712015002,72.41,789,376832,477,46,,,,,,,,
96414.86791182999,82.05,798,380000,475,,0.007813158445060253,0.7606337666511536,1.0,0.03848278522491455,1143666560.9,46,0.001,0.04972266033291817
89244.44121646,92.77,805,385024,477,47,,,,,,,,
72795.06921453,101.93,816,390000,477,,0.007992474362254143,0.7545725703239441,1.0,0.05783635377883911,831364987.5,47,0.001,0.041386768221855164
64098.80334327999,107.52,822,393216,478,48,,,,,,,,
98537.52363502,77.03,836,400000,478,,0.007269577123224735,0.7571032047271729,1.0,0.0656595230102539,883286596.65,48,0.001,0.048820436000823975
105637.89863725,59.63,838,401408,478,49,,,,,,,,
113084.01209789001,65.33,854,409600,479,50,0.008619848638772964,0.7541593909263611,1.0,0.05689835548400879,1316736525.3,49,0.001,0.050805170089006424
109405.94618970001,73.29,859,410000,477,,0.008455897681415081,0.7450082898139954,1.0,0.06599825620651245,1206941600.0,50,0.001,0.045691315084695816
105105.6276787,56.78,870,417792,479,51,,,,,,,,
108120.21921045001,65.95,877,420000,478,,0.008257442153990269,0.7408106923103333,1.0,0.046995699405670166,1330526204.0,51,0.001,0.043821774423122406
97312.42794966,87.12,886,425984,480,52,,,,,,,,
90293.20173407,110.79,896,430000,479,,0.008164342492818832,0.737299919128418,1.0,0.08794564008712769,823438716.2,52,0.001,0.04700438678264618
80576.59027561001,138.96,902,434176,480,53,,,,,,,,
102818.24866396001,63.93,915,440000,480,,0.008931977674365044,0.7342802882194519,1.0,0.09871107339859009,648635012.85,53,0.001,0.043092500418424606
103275.05124864001,67.47,918,442368,481,54,,,,,,,,
89512.21952376001,77.06,933,450000,482,,0.008723743259906769,0.7309034466743469,1.0,0.03978919982910156,1464072925.3,54,0.001,0.050479643046855927
87461.53097379001,78.62,934,450560,482,55,,,,,,,,
110743.04568278,62.16,950,458752,482,56,0.008831786923110485,0.7293978333473206,1.0,0.022056996822357178,1080409404.1,55,0.001,0.04901552200317383
109531.52776424,70.44,955,460000,481,,0.008394211530685425,0.7241304516792297,1.0,0.054214417934417725,1420171994.1,56,0.001,0.03851248323917389
116726.86931713,53.64,966,466944,482,57,,,,,,,,
114540.87493853999,63.84,975,470000,482,,0.008893538266420364,0.7178614735603333,1.0,0.05365997552871704,1448102768.8,57,0.001,0.04237267002463341
125626.8,47.16,983,475136,483,58,,,,,,,,
116972.80826165,67.72,994,480000,482,,0.008884838782250881,0.718474805355072,1.0,0.053872525691986084,1708269560.0,58,0.001,0.04743174463510513
118618.49124059,62.13,999,483328,483,59,,,,,,,,
115683.48846427999,61.54,1013,490000,483,,0.009597142226994038,0.7177486419677734,1.0,0.07032644748687744,1605667774.5,59,0.001,0.049864329397678375
115190.76685006998,59.92,1015,491520,483,60,,,,,,,,
116913.58277759001,56.19,1032,499712,484,61,0.009575726464390755,0.7127003073692322,1.0,0.07661545276641846,1769568423.0,60,0.001,0.04700913280248642
115100.4853588,65.54,1036,500000,482,,0.008426968939602375,0.7134491205215454,1.0,0.09356027841567993,1607432414.8,61,0.001,0.0435924157500267
114906.57730755002,79.94,1048,507904,484,62,,,,,,,,
104831.30153304999,97.76,1054,510000,483,,0.008606442250311375,0.7139759063720703,1.0,0.1139899492263794,888299649.7,62,0.001,0.04675966128706932
122470.92177346001,50.83,1064,516096,484,63,,,,,,,,
120736.59215882,61.0,1073,520000,484,,0.00886332243680954,0.7126593589782715,1.0,0.05471867322921753,1795596487.0,63,0.001,0.044909290969371796
121117.22636183,49.91,1081,524288,484,64,,,,,,,,
119593.91693720002,51.16,1093,530000,484,,0.009177718311548233,0.714703381061554,1.0,0.07831019163131714,1698257129.4,64,0.001,0.04239177703857422
121639.69751743,46.8,1097,532480,485,65,,,,,,,,
116716.15982505,80.41,1112,540000,485,,0.008836076594889164,0.7100244164466858,1.0,0.03281867504119873,1707266954.0,65,0.001,0.04064778611063957
117025.35982507,77.55,1113,540672,485,66,,,,,,,,
120451.27973763,47.09,1130,548864,485,67,0.008473758585751057,0.711327850818634,1.0,0.11028414964675903,1294867828.3,66,0.001,0.04339145869016647
120554.77164423,46.93,1135,550000,484,,0.00972824264317751,0.7089129686355591,1.0,0.0859028697013855,1979348696.6,67,0.001,0.04644312709569931
123034.36585491,45.08,1146,557056,485,68,,,,,,,,
116686.20499589,43.23,1154,560000,484,,0.008630471304059029,0.70587158203125,1.0,0.07603144645690918,2231419545.6,68,0.001,0.042746834456920624
119895.76410018001,45.63,1163,565248,486,69,,,,,,,,
117714.24461464999,53.18,1173,570000,485,,0.008832471445202827,0.7025284171104431,1.0,0.08527040481567383,1975805518.6,69,0.001,0.04499735310673714
114409.46527743999,72.87,1179,573440,486,70,,,,,,,,
121689.15410126999,54.41,1192,580000,486,,0.00955495610833168,0.6989420056343079,1.0,0.11112970113754272,1301683430.2,70,0.001,0.04647321254014969
123384.11897746,44.4,1195,581632,486,71,,,,,,,,
121199.43107597,74.85,1211,589824,486,72,0.008784309029579163,0.6980885863304138,1.0,0.11158740520477295,1764604122.8,71,0.001,0.04841208457946777
121199.73107597,74.84,1215,590000,485,,0.00838191993534565,0.697356104850769,1.0,0.13152945041656494,1374766219.1,72,0.001,0.04452957585453987
118341.54657527,43.62,1227,598016,487,73,,,,,,,,
124364.55206485,43.4,1234,600000,485,,0.009474196471273899,0.6924021244049072,1.0,0.09441375732421875,2099078539.2,73,0.001,0.048436157405376434
121984.50208673,62.91,1244,606208,487,74,,,,,,,,
118689.6516665,75.78,1253,610000,486,,0.009461594745516777,0.6883229613304138,1.0,0.11468672752380371,1440527502.4,74,0.001,0.04537142813205719
124730.93218321,46.95,1260,614400,487,75,,,,,,,,
126009.95035836,50.08,1273,620000,486,,0.008742977865040302,0.6857577562332153,1.0,0.1057618260383606,1516783286.1,75,0.001,0.04988885670900345
127894.1878444,41.35,1277,622592,487,76,,,,,,,,
121578.98957660001,49.37,1292,630000,487,,0.008953940123319626,0.6821869611740112,1.0,0.13104552030563354,2146546335.2,76,0.001,0.047086380422115326
121889.1895766,49.24,1293,630784,487,77,,,,,,,,
120874.75521481,50.33,1310,638976,487,78,0.008827726356685162,0.6841201186180115,1.0,0.11956489086151123,2219933578.6,77,0.001,0.045307449996471405
120977.00413863,50.29,1315,640000,486,,0.008741996251046658,0.6796141266822815,1.0,0.09028571844100952,1946051837.0,78,0.001,0.045225899666547775
126094.13249294001,32.5,1326,647168,487,79,,,,,,,,
128482.65531698,44.46,1334,650000,486,,0.009884225204586983,0.6774441599845886,1.0,0.094821035861969,1564458956.8,79,0.001,0.05257568508386612
128164.44167617001,34.21,1343,655360,487,80,,,,,,,,
128738.41770080998,38.97,1354,660000,487,,0.009120214730501175,0.6745235323905945,1.0,0.010435163974761963,2288525403.6,80,0.001,0.04922298714518547
120799.11547638002,44.28,1360,663552,487,81,,,,,,,,
127005.4050444,29.18,1373,670000,487,,0.008623713627457619,0.6725369691848755,1.0,-1.1920928955078125e-07,2574507992.0,81,0.001,0.046720169484615326
127568.92279503,40.23,1376,671744,487,82,,,,,,,,
126992.30904587,27.9,1393,679936,487,83,0.008827249519526958,0.6701253056526184,1.0,0.0014258027076721191,2823296024.8,82,0.001,0.0444750115275383
127193.20904587001,27.9,1396,680000,486,,0.00974049512296915,0.6652508974075317,1.0,-1.1920928955078125e-07,3160872505.6,83,0.001,0.04547380656003952
131624.35313899,27.74,1409,688128,488,84,,,,,,,,
132008.6988013,28.04,1416,690000,487,,0.009303090162575245,0.6630023121833801,1.0,-1.1920928955078125e-07,3526778053.6,84,0.001,0.052219241857528687
130003.1536166,25.46,1426,696320,488,85,,,,,,,,
132800.28405704,25.54,1435,700000,487,,0.008830091916024685,0.6631544232368469,1.0,5.960464477539063e-08,3505445514.0,85,0.001,0.04450761526823044
125651.85881848999,24.82,1442,704512,488,86,,,,,,,,
127561.33342663999,25.18,1455,710000,487,,0.009536019526422024,0.6642799973487854,1.0,1.7881393432617188e-07,3629800053.2,86,0.001,0.049627237021923065
124876.27195960999,26.43,1459,712704,488,87,,,,,,,,
130098.91594531,25.34,1474,720000,488,,0.009478147141635418,0.6631306409835815,1.0,2.384185791015625e-07,3858307602.0,87,0.001,0.04945842921733856
130130.70067955,24.35,1476,720896,488,88,,,,,,,,
132466.24969047,23.51,1492,729088,488,89,0.009414853528141975,0.6581788659095764,1.0,-2.384185791015625e-07,4055182616.8,88,0.001,0.045740529894828796
130576.92781508001,24.09,1497,730000,487,,0.009273272939026356,0.6573118567466736,1.0,0.0,4123471775.2,89,0.001,0.05485208332538605
132146.30683738002,23.8,1509,737280,488,90,,,,,,,,
132508.84707717,22.4,1517,740000,487,,0.009051638655364513,0.6548226475715637,1.0,5.960464477539063e-08,4195587775.2,90,0.001,0.046364497393369675
127796.46831974,24.17,1526,745472,488,91,,,,,,,,
130553.60750663,22.08,1537,750000,487,,0.009647369384765625,0.652620792388916,1.0,-1.1920928955078125e-07,4331705204.0,91,0.001,0.045899637043476105
131890.91526485,22.39,1542,753664,488,92,,,,,,,,
128681.33293382,21.92,1556,760000,488,,0.006453216541558504,0.651199221611023,1.0,0.0,4325283934.8,92,0.001,0.03875623270869255
132584.58196748,23.06,1559,761856,488,93,,,,,,,,
130182.89556375,21.17,1575,770000,488,,0.009571230039000511,0.6466487050056458,1.0,0.0,4553832455.6,93,0.001,0.0442703440785408
130181.69556375,21.18,1576,770048,488,94,,,,,,,,
130053.5769025,22.6,1593,778240,488,95,0.008407365530729294,0.6431288123130798,1.0,0.0,4309057584.4,94,0.001,0.03864612802863121
129556.28601238999,22.56,1600,780000,487,,0.008605793118476868,0.6412314176559448,1.0,0.0,4491206830.4,95,0.001,0.04693446308374405
132116.5310525,22.05,1610,786432,488,96,,,,,,,,
130269.09272852,21.67,1619,790000,487,,0.009333626367151737,0.6373605728149414,1.0,0.0,4550539315.2,96,0.001,0.03742577135562897
130784.38148302998,21.81,1627,794624,488,97,,,,,,,,
131697.81700443,22.17,1639,800000,487,,0.0063978536054492,0.6353776454925537,1.0,0.0,4557818930.0,97,0.001,0.035376276820898056
133144.81706755,21.26,1643,802816,488,98,,,,,,,,
129804.44727770999,21.15,1659,810000,488,,0.008998585864901543,0.6324887275695801,1.0,0.0,4664231083.6,98,0.001,0.043958041816949844
132054.06745489,20.55,1660,811008,488,99,,,,,,,,
132365.06332492,20.43,1677,819200,488,100,0.009847520850598812,0.6298198699951172,1.0,0.0,4759677645.6,99,0.001,0.0444505512714386
132255.12273336,20.53,1682,820000,487,,0.009252073243260384,0.630355954170227,1.0,0.0,4788011104.8,100,0.001,0.046743083745241165
132960.84822328002,20.61,1694,827392,488,101,,,,,,,,
130965.73976355999,20.34,1702,830000,487,,0.006546057760715485,0.6294956207275391,1.0,2.384185791015625e-07,4915737343.2,101,0.001,0.03754238784313202
132747.75814245,21.02,1711,835584,488,102,,,,,,,,
133099.97171814,19.6,1722,840000,487,,0.008993268013000488,0.6276721954345703,1.0,1.1920928955078125e-07,4881121188.0,102,0.001,0.04053477197885513
133057.23992309,20.8,1728,843776,488,103,,,,,,,,
132523.84272319,21.54,1742,850000,487,,0.00876692682504654,0.6269450783729553,1.0,0.0,4361993068.8,103,0.001,0.04446735233068466
132518.28732747,21.43,1745,851968,488,104,,,,,,,,
130403.29763031,19.82,1761,860000,488,,0.006814522203058004,0.6247843503952026,1.0,-0.0002453327178955078,4696972007.6,104,0.001,0.03569215163588524
130395.19763031001,20.09,1762,860160,488,105,,,,,,,,
132391.43115725,19.65,1779,868352,488,106,0.009991166181862354,0.6228610873222351,1.0,0.0,5016081932.8,105,0.001,0.04224412143230438
132087.47329908,19.72,1785,870000,487,,0.009198206476867199,0.62177973985672,1.0,1.1920928955078125e-07,4890069173.6,106,0.001,0.041847117245197296
128291.53626653,19.39,1795,876544,488,107,,,,,,,,
131896.83559887,19.26,1805,880000,487,,0.008672080002725124,0.6209313869476318,1.0,0.0,5014674356.0,107,0.001,0.04320321977138519
128354.27967864,19.37,1813,884736,487,108,,,,,,,,
131881.73001749,19.58,1824,890000,487,,0.008414519019424915,0.6192710995674133,1.0,1.7881393432617188e-07,5075570183.2,108,0.001,0.03663689270615578
131390.33900925,19.29,1829,892928,488,109,,,,,,,,
132392.30074930002,19.55,1844,900000,487,,0.008382488042116165,0.6176771521568298,1.0,0.0,5004761604.8,109,0.001,0.035753101110458374
130007.55426440001,19.71,1846,901120,487,110,,,,,,,,
131491.23490052,19.21,1863,909312,487,111,0.009953794069588184,0.6133642196655273,1.0,0.0,5003133708.0,110,0.001,0.04118905961513519
131787.33490051999,19.43,1868,910000,487,,0.009201033040881157,0.6128246188163757,1.0,2.384185791015625e-07,4978858209.6,111,0.001,0.04079435393214226
130284.43759715,19.71,1880,917504,488,112,,,,,,,,
130535.54875050999,18.73,1887,920000,487,,0.008736321702599525,0.6098896265029907,1.0,0.0,5105432504.0,112,0.001,0.0324438139796257
132211.64733076,18.74,1897,925696,487,113,,,,,,,,
130484.53424588,19.24,1907,930000,487,,0.009887685999274254,0.6065395474433899,1.0,5.960464477539063e-08,5211046108.0,113,0.001,0.03795275092124939
132813.82806319,19.02,1914,933888,487,114,,,,,,,,
132402.67826086,19.06,1927,940000,487,,0.00980950053781271,0.6049244999885559,1.0,0.0,5181330060.8,114,0.001,0.04418187588453293
130010.72940365999,19.19,1931,942080,487,115,,,,,,,,
132008.01848448,18.92,1948,950000,487,,0.006359084043651819,0.6027668118476868,1.0,-2.384185791015625e-07,5097369712.8,115,0.001,0.03393610566854477
132007.09539151,18.83,1948,950272,487,116,,,,,,,,
132096.82908817998,19.07,1965,958464,487,117,0.009451602585613728,0.6015623807907104,1.0,0.0,5156317177.6,116,0.001,0.04207613319158554
127778.18181208,18.65,1971,960000,486,,0.009491798467934132,0.6004617810249329,1.0,-1.1920928955078125e-07,4921737704.8,117,0.001,0.04578133299946785
130183.22405519002,18.9,1981,966656,487,118,,,,,,,,
132812.0,19.15,1990,970000,487,,0.009701726958155632,0.5979123711585999,1.0,-2.384185791015625e-07,5170609855.2,118,0.001,0.0374051034450531
132716.84055555,18.92,1998,974848,487,119,,,,,,,,
132401.85588039,19.21,2010,980000,487,,0.009824848733842373,0.5969200134277344,1.0,1.1920928955078125e-07,5132658332.0,119,0.001,0.03428291529417038
129590.79318625,19.03,2015,983040,487,120,,,,,,,,
130514.52303833001,18.86,2030,990000,487,,0.008768383413553238,0.5955193042755127,1.0,-1.1920928955078125e-07,4692377781.6,120,0.001,0.04265625774860382
128649.10437249,18.84,2032,991232,487,121,,,,,,,,
130584.39635235,18.81,2048,999424,487,122,0.00926374364644289,0.5943897366523743,1.0,0.0,5023867156.0,121,0.001,0.0457119420170784
130283.71862952999,18.74,2053,1000000,487,,0.009447825141251087,0.5934208035469055,1.0,0.0,5215365371.2,122,0.001,0.043310314416885376
132812.18191495,18.99,2064,1007616,488,123,,,,,,,,
