rollout/ep_len_mean,time/iterations,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,time/fps,train/approx_kl,train/policy_gradient_loss,train/loss,train/clip_range,train/explained_variance,train/std,train/learning_rate,train/value_loss,train/entropy_loss,train/clip_fraction,train/n_updates
272.45,27,-97696.47222221002,651,221184,339,0.0049703256,-0.004490867091953987,112262784.0,0.2,0.0,0.9894005656242371,0.0003,302823458.7953125,-8.451793203502893,0.0393798828125,260
289.46,28,-98266.84444444,676,229376,339,0.0048984066,-0.003193549449861166,155384240.0,0.2,0.0,0.9880214929580688,0.0003,271077270.5421875,-8.443412294238806,0.029150390625,270
315.86,29,-97467.31833334,700,237568,339,0.004627751,-0.0053867703041760254,162985120.0,0.2,1.1920928955078125e-07,0.985126256942749,0.0003,289499599.5535156,-8.429266266524792,0.0388916015625,280
342.7,30,-98109.74611111,724,245760,339,0.006599923,0.002225541481311666,13662966.0,0.2,0.0,0.9901503324508667,0.0003,184654068.7217285,-8.454899068176747,0.1750244140625,290
375.74,31,-98039.64194444001,748,253952,339,0.0059893485,-0.0050810307635401845,76764688.0,0.2,5.960464477539063e-08,0.9875353574752808,0.0003,218405745.74316406,-8.44431846216321,0.04288330078125,300
420.67,32,-96415.87388889,773,262144,339,0.009468071,-0.0016993346835079137,151168944.0,0.2,-1.1920928955078125e-07,0.9918543696403503,0.0003,156732864.30900878,-8.451929778605699,0.1140869140625,310
452.16,33,-95562.28638889,797,270336,338,0.0053474195,1.4780074707232415e-06,78631848.0,0.2,0.0,0.9905566573143005,0.0003,145762382.4732422,-8.460581526905298,0.12940673828125,320
415.31,34,-96303.75138889,823,278528,338,0.14019006,0.04980428237322485,53795328.0,0.2,0.0,0.9887117147445679,0.0003,135736593.94096678,-8.443031669408082,0.62298583984375,330
334.96,35,-95319.55694444999,848,286720,337,0.00088623853,-0.001196486427943455,233843712.0,0.2,0.0,0.9886655807495117,0.0003,359445527.659375,-8.444462266564368,0.0006591796875,340
227.6,36,-96461.05555555999,872,294912,337,0.0011129397,-0.001314389248727821,383433408.0,0.2,0.0,0.9889866709709167,0.0003,361346475.01875,-8.445069985836744,0.00076904296875,350
228.91,37,-96540.30972222998,897,303104,337,0.0028911498,-0.002581050054868683,136914336.0,0.2,0.0,0.9888715147972107,0.0003,399828057.590625,-8.44571181461215,0.0039306640625,360
249.42,38,-96820.18472222998,921,311296,337,0.0029690498,-0.001975432912877295,101561656.0,0.2,-1.1920928955078125e-07,0.9884540438652039,0.0003,327828049.571875,-8.44427937194705,0.00452880859375,370
276.85,39,-97155.26527778,945,319488,337,0.003926373,-0.0024822644107189264,140463040.0,0.2,0.0,0.9862310886383057,0.0003,282118675.9640625,-8.436372800916434,0.01064453125,380
302.16,40,-97319.38611111,971,327680,337,0.013630815,-0.00330987117413315,129334360.0,0.2,0.0,0.9846985340118408,0.0003,235275394.8371094,-8.427826128900051,0.0500732421875,390
324.05,41,-97096.16944444,995,335872,337,0.0054298183,-0.004495412412506994,144401760.0,0.2,5.960464477539063e-08,0.9832581281661987,0.0003,275666223.97148436,-8.4162556797266,0.032861328125,400
347.66,42,-97335.91805555,1019,344064,337,0.0057555125,-0.003706676214642357,101789320.0,0.2,0.0,0.9782822132110596,0.0003,202808780.0736328,-8.391648910194636,0.08414306640625,410
381.82,43,-96837.16367520999,1043,352256,337,0.009344608,-0.0024442815461952704,16250174.0,0.2,0.0,0.9776943922042847,0.0003,179642117.89052734,-8.38696913793683,0.1052734375,420
399.93,44,-96595.46912394,1067,360448,337,0.01734334,0.001248848616523901,76610032.0,0.2,-2.384185791015625e-07,0.9742478132247925,0.0003,161905979.08076173,-8.379741241037845,0.18892822265625,430
406.53,45,-96877.13995727,1091,368640,337,0.004137531,-0.0028465291354223153,66200428.0,0.2,-1.1920928955078125e-07,0.972264289855957,0.0003,202185394.0609375,-8.350390651077031,0.0255126953125,440
403.73,46,-94364.42686204001,1115,376832,337,0.004910926,-0.0031478597047680523,131570344.0,0.2,0.0,0.9721969962120056,0.0003,251760224.30859375,-8.342788350582122,0.03475341796875,450
401.46,47,-94910.76019537,1139,385024,337,0.013653145,-0.0003550672725395998,56603492.0,0.2,0.0,0.9688743352890015,0.0003,249444426.23789063,-8.334767799824476,0.1129638671875,460
317.94,48,-93621.43412698999,1163,393216,337,0.10946952,0.0024586988016380928,10778618.0,0.2,-1.7881393432617188e-06,0.9668232798576355,0.0003,154217042.3840332,-8.318934392184019,0.11566162109375,470
264.22,49,-96019.45694445,1187,401408,337,0.0030129733,-0.003254609888244886,405341696.0,0.2,0.0,0.9661515951156616,0.0003,381842471.65,-8.306489962339402,0.01102294921875,480
218.19,50,-96246.81388889998,1211,409600,338,0.004087818,-0.003969345472796704,55815044.0,0.2,0.0,0.9646961688995361,0.0003,419361303.703125,-8.299761904776096,0.013818359375,490
229.11,51,-96178.97444445,1235,417792,338,0.0050690183,-0.0051423091201286296,186638048.0,0.2,0.0,0.9638198614120483,0.0003,339272332.121875,-8.292592851817608,0.0347412109375,500
243.31,52,-95563.63555555999,1260,425984,337,0.003954391,-0.0035448841481411364,318215136.0,0.2,1.1920928955078125e-07,0.9642252922058105,0.0003,328857569.0890625,-8.289060450345278,0.0278564453125,510
245.68,53,-96378.92861111001,1285,434176,337,0.004298498,-0.003867718418041477,181965616.0,0.2,1.7881393432617188e-07,0.9624578356742859,0.0003,357660533.596875,-8.286445876210928,0.02315673828125,520
269.36,54,-97024.26805555001,1310,442368,337,0.0569423,0.0004105165928194765,271885280.0,0.2,0.0,0.9644964933395386,0.0003,337488322.8796875,-8.286703085899353,0.1325927734375,530
300.14,55,-95009.59999999,1333,450560,337,0.0056773433,-0.002973458801716333,39110796.0,0.2,-1.1920928955078125e-07,0.9672465324401855,0.0003,216536422.89609376,-8.303523150831461,0.04788818359375,540
331.88,56,-94542.22777776,1357,458752,337,0.06698221,0.02566235673511983,238462016.0,0.2,-1.1920928955078125e-07,0.970547616481781,0.0003,133458408.81674805,-8.315619169920684,0.46962890625,550
365.82,57,-94034.86527776,1381,466944,338,0.003986081,-0.003880342141201254,76235592.0,0.2,0.0,0.9710535407066345,0.0003,244567015.89375,-8.330445425957441,0.01446533203125,560
399.57,58,-94817.78333331998,1405,475136,338,0.004662834,-0.0011856446319143288,93761504.0,0.2,0.0,0.9702681303024292,0.0003,215273387.540625,-8.330511947721243,0.0240234375,570
405.09,59,-92489.1111111,1429,483328,338,0.016577337,0.013973177764273714,152208672.0,0.2,0.0,0.9706395864486694,0.0003,204995544.76425782,-8.328760609030724,0.3828857421875,580
423.25,60,-93352.54305555,1453,491520,338,0.0104303975,-0.002935837785480544,136344608.0,0.2,-1.1920928955078125e-07,0.9682180881500244,0.0003,174847412.215625,-8.318178217113019,0.15247802734375,590
430.91,61,-94452.79615385,1480,499712,337,0.02916188,0.0004381258710054681,48033536.0,0.2,0.0,0.9714703559875488,0.0003,143844408.2902344,-8.31549343392253,0.19063720703125,600
437.39,62,-92813.47115384,1504,507904,337,0.0052757,0.00036605450513889083,160300400.0,0.2,0.0,0.9725551605224609,0.0003,225734067.5529297,-8.339551294595003,0.09561767578125,610
434.89,63,-92301.51282051,1527,516096,337,0.029414834,0.029149197168590036,124003000.0,0.2,5.960464477539063e-08,0.9715480208396912,0.0003,193946561.0642578,-8.332242018729449,0.4320556640625,620
432.52,64,-93196.26976496,1551,524288,337,0.061288357,0.0006735777351423167,109112640.0,0.2,0.0,0.967568576335907,0.0003,195157595.08759767,-8.328908178955317,0.1181640625,630
443.0,65,-94128.02254273002,1574,532480,338,0.010584606,-0.001675450863695005,14216048.0,0.2,0.0,0.9642987251281738,0.0003,173453361.2623047,-8.296855583786964,0.089794921875,640
393.39,66,-92888.85833332001,1598,540672,338,0.1336532,0.04270404535054695,68888368.0,0.2,0.0,0.9681307673454285,0.0003,143873397.34472656,-8.303630997240543,0.57540283203125,650
339.1,67,-94818.6736111,1623,548864,337,0.0013732071,-0.0019223170726036186,267418752.0,0.2,0.0,0.9682565927505493,0.0003,338292369.73515624,-8.312451888620853,0.0033203125,660
258.78,68,-95452.01944443998,1648,557056,337,0.0041201958,-0.00237682057377242,418855168.0,0.2,0.0,0.968974232673645,0.0003,323080860.7554687,-8.315267761796713,0.00966796875,670
249.16,69,-96827.71944444999,1672,565248,337,0.0054230643,-0.0023480456315155608,55789504.0,0.2,0.0,0.9687031507492065,0.0003,322687320.13125,-8.316372964531183,0.025048828125,680
289.24,70,-96772.79444444999,1696,573440,337,0.0036875037,-0.001078064447210636,73000624.0,0.2,-1.1920928955078125e-07,0.9679458141326904,0.0003,279104425.16367185,-8.312829020619393,0.049169921875,690
285.83,71,-95727.60833333,1720,581632,337,0.06466387,0.01602629908520612,129300176.0,0.2,0.0,0.9621688723564148,0.0003,232428410.5529297,-8.293027472496032,0.292333984375,700
287.15,72,-95752.86249998999,1745,589824,337,0.0040894793,-0.0030906552376109174,285472224.0,0.2,0.0,0.961965799331665,0.0003,352498759.6625,-8.274086898565292,0.0164306640625,710
265.02,73,-94826.70416666,1771,598016,337,0.0044254335,-0.0027497622082591987,121643072.0,0.2,0.0,0.9622933268547058,0.0003,282224538.2085937,-8.275609368830919,0.0246337890625,720
272.47,74,-95492.09027778,1795,606208,337,0.007130498,0.0005632888853142504,56343024.0,0.2,-1.1920928955078125e-07,0.9630810022354126,0.0003,312746656.5890625,-8.283349388837815,0.10662841796875,730
291.37,75,-95577.23055555999,1820,614400,337,0.005241235,-0.0038841717796458397,287441152.0,0.2,0.0,0.9631220698356628,0.0003,292295634.3171875,-8.280769846588374,0.03494873046875,740
336.04,76,-93481.67916667,1843,622592,337,0.15275146,0.019700514723808737,144971312.0,0.2,1.7881393432617188e-07,0.9692028760910034,0.0003,213868484.84179688,-8.295112821459771,0.3529296875,750
375.46,77,-94838.92916667,1870,630784,337,0.06963971,0.0194295446810429,120253744.0,0.2,-1.1920928955078125e-07,0.9655706286430359,0.0003,101962162.56506348,-8.29863537400961,0.50721435546875,760
407.8,78,-96296.39027778,1893,638976,337,0.018895514,0.003361379008856602,3572352.25,0.2,0.0,0.9659368395805359,0.0003,172864067.5394043,-8.295484562218189,0.186572265625,770
441.3,79,-96994.01527778,1917,647168,337,0.009361964,-0.0002831580688507529,100501296.0,0.2,0.0,0.9677373766899109,0.0003,203060369.92578125,-8.301184787601233,0.10499267578125,780
437.18,80,-96945.26805556,1942,655360,337,0.13596967,0.009998964960686862,12152797.0,0.2,0.0,0.9694215059280396,0.0003,192384689.21201172,-8.310227296501399,0.22584228515625,790
419.93,81,-99025.04583333999,1966,663552,337,0.009300908,-0.0020116489184147214,112148488.0,0.2,0.0,0.9679345488548279,0.0003,231514129.97636718,-8.313710418343543,0.08541259765625,800
417.47,82,-98956.55277778,1992,671744,337,0.017576689,-0.00040749423205852506,52183808.0,0.2,0.0,0.9695767164230347,0.0003,202275531.8730957,-8.314489589631558,0.12598876953125,810
444.19,83,-96961.91527777999,2016,679936,337,0.038264714,0.023367136553133605,133766400.0,0.2,0.0,0.9745397567749023,0.0003,140959947.05703124,-8.340628646314144,0.5109130859375,820
412.84,84,-96774.69027778,2041,688128,337,0.039234158,0.008334864207427017,6320535.0,0.2,-1.1920928955078125e-07,0.9771625995635986,0.0003,131740790.4588379,-8.359240143746138,0.23980712890625,830
419.55,85,-95872.64583334,2065,696320,337,0.0046332246,-0.002037669530545827,111986128.0,0.2,0.0,0.9768931269645691,0.0003,241804706.38242188,-8.365136439353227,0.02744140625,840
408.6,86,-95431.83333334,2089,704512,337,0.0077917,0.0007302522491954733,97999856.0,0.2,0.0,0.9762300252914429,0.0003,247492166.71308595,-8.362612430006266,0.064453125,850
358.17,87,-95983.28194444999,2112,712704,337,0.0063502453,-0.0015492866557906381,118559448.0,0.2,-1.1920928955078125e-07,0.9747440218925476,0.0003,220304760.64023438,-8.355797486007214,0.04862060546875,860
362.73,88,-96185.13194445,2136,720896,337,0.014524009,-0.0028256573401449713,85164248.0,0.2,0.0,0.9740811586380005,0.0003,220592911.8582031,-8.343148182332516,0.07210693359375,870
294.92,89,-96193.19583334,2159,729088,337,0.110219955,0.07480235794173495,167533456.0,0.2,5.960464477539063e-08,0.972629964351654,0.0003,202119464.9494629,-8.3342940017581,0.690234375,880
191.04,90,-96424.29444444999,2184,737280,337,0.0024084128,-0.0027963710395852103,282531552.0,0.2,0.0,0.9723752737045288,0.0003,448719604.353125,-8.334949810057878,0.00745849609375,890
176.24,91,-96743.64722222001,2208,745472,337,0.0045925467,-0.0038866682905791096,144633136.0,0.2,-1.1920928955078125e-07,0.9719257354736328,0.0003,492253261.459375,-8.332966708391904,0.0212158203125,900
187.63,92,-95974.88333333,2232,753664,337,0.003116725,-0.0022401338785130063,73322840.0,0.2,0.0,0.9729687571525574,0.0003,413266184.38671875,-8.334395679831506,0.019091796875,910
210.04,93,-94747.14305555001,2258,761856,337,0.004621349,-0.0036814877843426076,226414464.0,0.2,5.960464477539063e-08,0.9724022746086121,0.0003,416598777.328125,-8.336234484612941,0.0259765625,920
218.97,94,-94156.0875,2282,770048,337,0.0050287386,-0.0036980382228648523,65780772.0,0.2,0.0,0.971122145652771,0.0003,335975755.03125,-8.330181622505188,0.03935546875,930
217.94,95,-94214.22222222999,2305,778240,337,0.0057880254,-0.004655199580156477,146745472.0,0.2,1.7881393432617188e-07,0.9707991480827332,0.0003,390185899.721875,-8.323769467324018,0.051904296875,940
230.7,96,-95344.37083334001,2329,786432,337,0.0055905096,-0.003929915125627304,112709088.0,0.2,0.0,0.9713767766952515,0.0003,382214933.3671875,-8.323408107459546,0.04378662109375,950
253.1,97,-95968.68194444999,2353,794624,337,0.00695048,-0.0041770092637307245,69437992.0,0.2,0.0,0.9682329893112183,0.0003,278450402.978125,-8.321236937493087,0.06619873046875,960
287.83,98,-95640.30000001,2377,802816,337,0.007178447,-0.005249223596183583,184004704.0,0.2,5.960464477539063e-08,0.964851975440979,0.0003,268405719.621875,-8.296378085762262,0.07110595703125,970
332.88,99,-95912.26250001001,2401,811008,337,0.012329594,0.003987587465235265,154974112.0,0.2,0.0,0.964004397392273,0.0003,187710776.79990235,-8.288002544641495,0.20166015625,980
371.59,100,-94511.77916668002,2425,819200,337,0.020560492,0.001802396411949303,154198880.0,0.2,0.0,0.957482099533081,0.0003,180947587.55273438,-8.26156446710229,0.1605712890625,990
374.59,101,-93269.72083333999,2448,827392,337,0.06762789,0.022147456996026448,22995756.0,0.2,0.0,0.9599685668945312,0.0003,178531655.26953125,-8.24651554375887,0.40164794921875,1000
375.46,102,-93732.47916666999,2473,835584,337,0.026636638,0.0018219545592728537,194768240.0,0.2,0.0,0.9586634635925293,0.0003,250871683.046875,-8.252017176896334,0.11419677734375,1010
354.05,103,-92570.09722222,2497,843776,337,0.0056012264,-0.0008092539363133255,128945792.0,0.2,-1.1920928955078125e-07,0.9578322172164917,0.0003,259298489.84453124,-8.244584191590548,0.053271484375,1020
356.87,104,-91535.05416664999,2521,851968,337,0.0067653973,-0.00026832823823497165,207865488.0,0.2,0.0,0.9561728835105896,0.0003,218699841.0078125,-8.234851991385222,0.1127197265625,1030
357.53,105,-92483.05833331999,2545,860160,337,0.04242163,0.0031837025577260646,38223240.0,0.2,0.0,0.9507333636283875,0.0003,207221685.71523437,-8.212717681378127,0.19744873046875,1040
394.3,106,-90190.11249998,2571,868352,337,0.0061153173,-0.0014013353349582758,66435516.0,0.2,0.0,0.952058732509613,0.0003,200021866.16539305,-8.19664857685566,0.09598388671875,1050
424.66,107,-89321.25277775,2595,876544,337,0.03443309,0.025726779487376915,102482776.0,0.2,0.0,0.9557921290397644,0.0003,119941287.8873169,-8.216148597747088,0.49952392578125,1060
423.91,108,-88327.8222222,2620,884736,337,0.07501705,0.02011294013209408,129822800.0,0.2,0.0,0.9598872065544128,0.0003,149547945.7140625,-8.234016542136668,0.3762451171875,1070
437.58,109,-85574.7736111,2644,892928,337,0.03296238,0.0029389165596512613,137195360.0,0.2,5.960464477539063e-08,0.9596511721611023,0.0003,188903944.22226563,-8.252375830709934,0.16236572265625,1080
432.27,110,-86041.36944444,2668,901120,337,0.025154093,0.013147803719766671,179074432.0,0.2,0.0,0.9622275829315186,0.0003,169490087.40341797,-8.26633765026927,0.28544921875,1090
395.87,111,-87536.86527778,2693,909312,337,0.0063358853,-0.003353678600251442,51106400.0,0.2,0.0,0.9606563448905945,0.0003,226980515.49873048,-8.263019323348999,0.0558349609375,1100
408.61,112,-85876.19861111,2717,917504,337,0.0074431747,-0.0013353892474697205,128458048.0,0.2,0.0,0.9583491683006287,0.0003,208791488.62158203,-8.248843275010586,0.0520263671875,1110
418.39,113,-84840.86666666,2741,925696,337,0.0409869,0.03889140035389573,75063040.0,0.2,5.960464477539063e-08,0.9591755867004395,0.0003,120181615.02236328,-8.240261767804622,0.54984130859375,1120
415.93,114,-85109.62361111,2766,933888,337,0.015468162,0.011179543492107768,50771712.0,0.2,0.0,0.9607143402099609,0.0003,150109269.70681152,-8.255035701394082,0.3490478515625,1130
394.47,115,-84548.85876068,2790,942080,337,0.37823325,0.04297104998404393,45893200.0,0.2,0.0,0.9608490467071533,0.0003,139293946.71835938,-8.258254499733448,0.52884521484375,1140
324.21,116,-84917.16491453002,2815,950272,337,0.0019057094,-0.0019144558726111427,55672760.0,0.2,1.1920928955078125e-07,0.960909366607666,0.0003,345195797.3328125,-8.253396578133106,0.00465087890625,1150
266.77,117,-90862.08435897999,2841,958464,337,0.0051150797,-0.00022131869045551866,31501440.0,0.2,0.0,0.9599885940551758,0.0003,315249770.03125,-8.25066149905324,0.02149658203125,1160
265.13,118,-90916.50059828,2866,966656,337,0.006428289,-0.0024710229128686477,259821488.0,0.2,5.960464477539063e-08,0.9606784582138062,0.0003,284933396.40703124,-8.247594168782234,0.03857421875,1170
281.03,119,-93858.02388888,2891,974848,337,0.00461856,-0.0009476774797803955,41580188.0,0.2,0.0,0.9607537984848022,0.0003,294379325.35234374,-8.252267907559872,0.0140380859375,1180
294.86,120,-92531.55694442999,2914,983040,337,0.00650602,-0.0020040317336679435,161070624.0,0.2,1.1920928955078125e-07,0.9608315825462341,0.0003,246989289.3859375,-8.254178410023451,0.0653076171875,1190
318.58,121,-92638.18504271,2940,991232,337,0.058779404,0.027997662960115122,82340496.0,0.2,0.0,0.9580434560775757,0.0003,235865777.95351562,-8.23822975680232,0.3886962890625,1200
338.6,122,-92259.81249999002,2964,999424,337,0.02220232,0.016255356961482902,221758432.0,0.2,0.0,0.9589340090751648,0.0003,200137077.25195312,-8.238085803389549,0.35546875,1210
354.53,123,-89480.34952684,2989,1007616,337,0.02704018,0.036410059130139415,47931616.0,0.2,-1.1920928955078125e-07,0.9605817794799805,0.0003,226427790.515625,-8.245487770438194,0.4876953125,1220
382.72,124,-88032.50315932,3015,1015808,336,0.03948783,0.011421439928381006,97743680.0,0.2,1.7881393432617188e-07,0.9615954160690308,0.0003,217384017.74375,-8.247604386508465,0.3240966796875,1230
388.36,125,-86290.82623624001,3040,1024000,336,0.018265579,0.004865398912806995,23610464.0,0.2,-1.1920928955078125e-07,0.9620077013969421,0.0003,189645612.328125,-8.259740786999464,0.22918701171875,1240
400.49,126,-85407.67901403,3064,1032192,336,0.4029992,0.05293714794497646,83279288.0,0.2,0.0,0.9635745286941528,0.0003,182272810.27480468,-8.263933852314949,0.53426513671875,1250
393.22,127,-85646.55956959,3088,1040384,336,0.014224039,0.009328876421204769,47629248.0,0.2,0.0,0.9642390012741089,0.0003,167816003.3631836,-8.271767115592956,0.31263427734375,1260
358.81,128,-89659.68002138998,3114,1048576,336,0.17646319,0.009916175066609866,80172832.0,0.2,0.0,0.9604400396347046,0.0003,244798348.80097657,-8.26604512706399,0.16558837890625,1270
333.1,129,-92397.14861115,3138,1056768,336,0.006877964,-0.00030045046005398033,137984768.0,0.2,5.960464477539063e-08,0.9597842693328857,0.0003,286305773.5578125,-8.243687602877618,0.07259521484375,1280
316.59,130,-93422.29722225,3164,1064960,336,0.008245831,0.00037666384159820156,195949840.0,0.2,0.0,0.959166944026947,0.0003,246411234.4546875,-8.241030860692263,0.08040771484375,1290
323.19,131,-91531.73194445,3188,1073152,336,0.0065361597,-0.004391509560809937,153302464.0,0.2,0.0,0.9592489004135132,0.0003,255901637.70683593,-8.238451953232289,0.0640869140625,1300
326.26,132,-91312.49166666,3212,1081344,336,0.037826225,0.010841806299140444,223752064.0,0.2,0.0,0.9577035307884216,0.0003,207472151.25625,-8.229758394509554,0.2551513671875,1310
353.01,133,-88945.2875,3237,1089536,336,0.0066748112,-0.002462859117804328,121591112.0,0.2,1.1920928955078125e-07,0.9577692747116089,0.0003,261133924.01484376,-8.22435272037983,0.03878173828125,1320
363.86,134,-89670.72222222,3262,1097728,336,0.0478996,0.018430279157473705,79771728.0,0.2,0.0,0.9582290649414062,0.0003,119823090.47558594,-8.22186861410737,0.43916015625,1330
391.49,135,-85965.39027779,3288,1105920,336,0.010234391,0.0009438144661544356,28949224.0,0.2,0.0,0.9591066837310791,0.0003,217193318.66835937,-8.233132153004409,0.116259765625,1340
406.25,136,-85567.44722224999,3313,1114112,336,0.026740931,0.0010614865721436217,8080694.0,0.2,0.0,0.9630588293075562,0.0003,137264505.16293946,-8.244266648590564,0.18499755859375,1350
464.49,137,-77488.56111113999,3338,1122304,336,0.227454,0.01607473940894124,80411976.0,0.2,0.0,0.9694193601608276,0.0003,186473835.60585937,-8.271474034339189,0.26424560546875,1360
495.28,138,-76171.03194447,3362,1130496,336,0.23054606,0.005977128849190194,288172.71875,0.2,0.0,0.9632129669189453,0.0003,917764.9525550843,-8.290949985384941,0.206005859375,1370
517.59,139,-75793.6763889,3387,1138688,336,0.0043196445,-0.0006833361958342721,54705064.0,0.2,4.76837158203125e-07,0.9631325602531433,0.0003,97452309.45488282,-8.262562279403209,0.02625732421875,1380
552.66,140,-69756.70972223,3411,1146880,336,0.006639122,-0.0009947782718882081,56712680.0,0.2,3.123283386230469e-05,0.9636887311935425,0.0003,89711943.46311036,-8.264046271145343,0.128515625,1390
589.47,141,-65602.17083334,3435,1155072,336,0.007339933,-0.00113739614826045,1249457.625,0.2,4.762411117553711e-05,0.9639469981193542,0.0003,40533256.08259888,-8.266881800442935,0.0465576171875,1400
650.32,142,-57405.04166667,3460,1163264,336,0.00404221,-0.0011884435818501516,37373800.0,0.2,0.000748753547668457,0.9639233350753784,0.0003,50533259.88227539,-8.26774941161275,0.0155517578125,1410
686.4,143,-53435.21805555,3485,1171456,336,0.101808146,0.013722682844672818,25727900.0,0.2,-9.5367431640625e-06,0.9647819399833679,0.0003,30743940.514709473,-8.280657514929771,0.3755859375,1420
