time/episodes,train/actor_loss,train/critic_loss,rollout/ep_rew_mean,train/learning_rate,time/time_elapsed,train/n_updates,rollout/ep_len_mean,time/fps,time/total_timesteps,train/ent_coef_loss,train/ent_coef
256,442196.8125,8790.158203125,-119217.84729582,0.0003,148,4332,5.0,117,17432,-31.163230895996094,2.880606174468994
260,451456.9375,6546.77587890625,-119217.58712103,0.0003,148,4352,5.0,117,17512,-30.9346923828125,2.9083080291748047
264,447114.1875,6225.59619140625,-710732.92879695,0.0003,149,4362,24.9,117,17552,-32.07327651977539,2.9221737384796143
268,452568.5,7620.79736328125,-1007106.3650323298,0.0003,149,4367,34.85,117,17572,-31.521678924560547,2.929111957550049
272,449151.25,7840.36083984375,-1007105.9644385098,0.0003,149,4372,34.85,117,17592,-31.378990173339844,2.936032772064209
276,450573.0,7043.94091796875,-1007105.52750079,0.0003,149,4377,34.85,117,17612,-32.36763000488281,2.942946434020996
280,444803.1875,6568.6376953125,-1007104.90968354,0.0003,149,4382,34.85,117,17632,-31.156505584716797,2.9498703479766846
284,450090.375,8032.3759765625,-1007104.81573237,0.0003,150,4387,34.85,117,17652,-31.154157638549805,2.956808567047119
288,448488.3125,7110.1376953125,-1007104.5727565299,0.0003,150,4392,34.85,117,17672,-31.94458770751953,2.9637410640716553
292,450237.4375,10022.3359375,-1007104.4046962201,0.0003,150,4397,34.85,117,17692,-31.85153579711914,2.970679759979248
296,453163.375,8285.9599609375,-1007104.4815227902,0.0003,150,4402,34.85,117,17712,-32.81113052368164,2.977626085281372
300,450298.90625,7389.9931640625,-1007104.9272962,0.0003,150,4407,34.85,117,17732,-32.24488067626953,2.98459529876709
304,447595.78125,7556.3525390625,-1007105.0778125199,0.0003,151,4412,34.85,117,17752,-33.18562698364258,2.9915547370910645
308,453021.09375,7033.77392578125,-1007104.88119884,0.0003,151,4417,34.85,117,17772,-32.640235900878906,2.998521327972412
312,452006.46875,7870.45166015625,-1007104.7592376199,0.0003,151,4422,34.85,117,17792,-33.00944137573242,3.005492925643921
316,458755.875,6804.4814453125,-1007104.73220465,0.0003,151,4427,34.85,117,17812,-33.644615173339844,3.012460231781006
320,455287.6875,9170.0576171875,-1007105.2713376001,0.0003,151,4432,34.85,117,17832,-32.04347229003906,3.0194478034973145
324,453004.125,7488.1669921875,-1007105.20481198,0.0003,151,4437,34.85,117,17852,-32.708953857421875,3.026418924331665
328,450868.21875,8621.7646484375,-1007104.9379066799,0.0003,152,4442,34.85,117,17872,-33.50189971923828,3.0333943367004395
332,451019.28125,6650.2880859375,-1007105.4029248001,0.0003,152,4447,34.85,117,17892,-33.17864990234375,3.040393590927124
336,455701.625,7702.13427734375,-1007105.0121886601,0.0003,152,4452,34.85,117,17912,-33.283164978027344,3.047393321990967
340,459464.75,5975.69775390625,-1007104.5774094,0.0003,152,4457,34.85,117,17932,-34.16779327392578,3.0544068813323975
344,453368.75,7193.5029296875,-1007104.16979324,0.0003,152,4462,34.85,117,17952,-33.95280456542969,3.0614359378814697
348,459521.3125,7925.11669921875,-1007104.2106607199,0.0003,153,4467,34.85,117,17972,-34.111961364746094,3.0684711933135986
352,452908.125,8876.115234375,-1007103.7830533397,0.0003,153,4472,34.85,117,17992,-34.405704498291016,3.0755152702331543
356,457640.09375,7543.4794921875,-1007103.9862611399,0.0003,153,4477,34.85,117,18012,-33.79210662841797,3.0825822353363037
360,453417.75,9202.41796875,-1007103.5269312098,0.0003,153,4482,34.85,117,18032,-35.36629104614258,3.089651107788086
364,458856.625,8641.66015625,-415587.7960850999,0.0003,153,4487,14.95,117,18052,-35.3060188293457,3.0967459678649902
368,452973.625,9702.966796875,-119213.73024253,0.0003,154,4492,5.0,117,18072,-34.00669860839844,3.103867530822754
372,455796.28125,6475.6044921875,-119213.50339662,0.0003,154,4497,5.0,117,18092,-36.925254821777344,3.110966444015503
376,457455.0625,7033.39111328125,-119213.32279462,0.0003,154,4502,5.0,117,18112,-35.32982635498047,3.118117332458496
380,457123.65625,8796.283203125,-119213.69098443999,0.0003,154,4507,5.0,117,18132,-35.65673828125,3.1252641677856445
384,451898.03125,8246.931640625,-119213.78922206002,0.0003,154,4512,5.0,117,18152,-35.55231475830078,3.1324212551116943
388,457843.5,9255.2158203125,-119213.79049576,0.0003,154,4517,5.0,117,18172,-35.10068893432617,3.139599323272705
392,464891.1875,7719.96630859375,-119213.86777347,0.0003,155,4522,5.0,117,18192,-37.250789642333984,3.1467795372009277
396,458219.8125,9466.5546875,-119214.03345804001,0.0003,155,4527,5.0,117,18212,-36.95817565917969,3.1539838314056396
400,457017.5,8190.7099609375,-119213.49387654001,0.0003,155,4532,5.0,117,18232,-35.68866729736328,3.1612136363983154
404,458639.3125,8597.3896484375,-119212.98219508,0.0003,155,4537,5.0,117,18252,-38.06092071533203,3.1684412956237793
408,457006.3125,10385.3359375,-119212.84419888999,0.0003,155,4542,5.0,117,18272,-38.32886505126953,3.1756904125213623
412,459978.90625,7368.8505859375,-119213.03474887999,0.0003,156,4547,5.0,117,18292,-35.627113342285156,3.1829795837402344
416,459674.875,9073.5185546875,-119213.11321277998,0.0003,156,4552,5.0,117,18312,-37.967567443847656,3.1902477741241455
420,465967.125,8704.623046875,-119212.34527768001,0.0003,156,4557,5.0,117,18332,-38.374794006347656,3.1975409984588623
424,460659.0,8905.4443359375,-119212.39356709,0.0003,156,4562,5.0,117,18352,-37.214569091796875,3.2048585414886475
428,455200.75,9279.1494140625,-119212.39795726,0.0003,156,4567,5.0,117,18372,-38.74313735961914,3.212169647216797
432,457564.4375,9543.59765625,-119211.87705339,0.0003,157,4572,5.0,117,18392,-38.74101257324219,3.2195141315460205
436,460768.34375,9606.494140625,-119211.91955308997,0.0003,157,4577,5.0,117,18412,-36.692054748535156,3.2268972396850586
440,457820.1875,9832.5732421875,-119211.85247073002,0.0003,157,4582,5.0,117,18432,-39.36004638671875,3.2342591285705566
444,460092.0625,8828.9658203125,-119212.08693114003,0.0003,157,4587,5.0,117,18452,-38.956092834472656,3.2416441440582275
448,460290.4375,8076.033203125,-119211.91780633002,0.0003,157,4592,5.0,117,18472,-38.333011627197266,3.249046802520752
452,459826.84375,9955.9775390625,-119211.57596950002,0.0003,157,4597,5.0,117,18492,-39.8154411315918,3.2564337253570557
456,461297.9375,9979.0146484375,-119211.63294642,0.0003,158,4602,5.0,117,18512,-38.587425231933594,3.2638494968414307
460,464402.90625,9055.908203125,-119211.5750361,0.0003,158,4607,5.0,117,18532,-39.37755584716797,3.2712764739990234
464,460240.03125,8121.85400390625,-119211.37633274999,0.0003,158,4612,5.0,117,18552,-40.30646896362305,3.2787139415740967
468,460562.875,9783.2451171875,-119211.39512766,0.0003,158,4617,5.0,117,18572,-38.32411193847656,3.2861673831939697
472,459985.5625,9225.853515625,-119211.41596150001,0.0003,158,4622,5.0,116,18592,-40.393287658691406,3.293621778488159
476,460526.03125,8847.15625,-119211.23521879003,0.0003,159,4627,5.0,116,18612,-41.03626251220703,3.3010928630828857
480,458362.75,9013.2529296875,-119210.97537040003,0.0003,159,4632,5.0,116,18632,-39.2353515625,3.3085861206054688
484,452982.90625,9599.41796875,-119210.96772669003,0.0003,159,4637,5.0,116,18652,-40.35532760620117,3.316077470779419
488,463655.03125,8376.349609375,-119210.91429455002,0.0003,159,4642,5.0,116,18672,-40.631675720214844,3.323579788208008
492,462007.1875,8968.2275390625,-119210.66190312,0.0003,159,4647,5.0,116,18692,-40.79688262939453,3.3310887813568115
496,460861.71875,9649.09765625,-119210.57912565999,0.0003,160,4652,5.0,116,18712,-40.88779830932617,3.3386006355285645
500,464965.59375,9603.5341796875,-119210.65255547,0.0003,160,4657,5.0,116,18732,-41.35358428955078,3.346127986907959
504,469727.96875,10426.4453125,-119211.17396436998,0.0003,160,4662,5.0,116,18752,-41.99879455566406,3.3536715507507324
508,465117.0625,10318.453125,-119210.79239575,0.0003,160,4667,5.0,116,18772,-41.28349304199219,3.361229181289673
512,460881.375,8863.6484375,-119210.55417250999,0.0003,160,4672,5.0,116,18792,-41.105743408203125,3.368790626525879
516,462057.75,7618.5908203125,-119210.14832125997,0.0003,160,4677,5.0,116,18812,-42.49183654785156,3.3763465881347656
520,464773.5625,8489.640625,-119210.12183373999,0.0003,161,4682,5.0,116,18832,-42.27445983886719,3.3839316368103027
524,462314.625,7090.8095703125,-119210.19602785,0.0003,161,4687,5.0,116,18852,-44.01052474975586,3.391510248184204
528,457246.0,13590.4921875,-119210.22601479001,0.0003,161,4692,5.0,116,18872,-41.15789794921875,3.399135112762451
532,469400.1875,7011.13330078125,-119210.77413335003,0.0003,161,4697,5.0,116,18892,-42.452430725097656,3.4067540168762207
536,463787.75,9556.11328125,-119210.71150184002,0.0003,161,4702,5.0,116,18912,-43.060951232910156,3.414382219314575
540,458894.34375,11571.27734375,-119210.53597081998,0.0003,161,4707,5.0,116,18932,-42.55793380737305,3.4220194816589355
544,464543.8125,11563.859375,-119210.21179985,0.0003,162,4712,5.0,116,18952,-42.90819549560547,3.429652214050293
548,467613.4375,7610.7412109375,-119210.13030299,0.0003,162,4717,5.0,116,18972,-42.859947204589844,3.437293767929077
552,468011.90625,10140.5068359375,-119209.92396557,0.0003,162,4722,5.0,116,18992,-43.67649841308594,3.4449474811553955
556,454081.0625,13059.91015625,-119210.01795269002,0.0003,162,4727,5.0,116,19012,-42.427734375,3.4526171684265137
560,467063.25,8868.8017578125,-119210.03476785001,0.0003,162,4732,5.0,116,19032,-43.63141632080078,3.460283041000366
564,462735.4375,8358.58984375,-119210.02390669001,0.0003,163,4737,5.0,116,19052,-42.83189392089844,3.4679582118988037
568,465388.9375,10615.2744140625,-119210.11136154999,0.0003,163,4742,5.0,116,19072,-43.362152099609375,3.4756383895874023
572,465555.625,8607.7919921875,-119209.91837825,0.0003,163,4747,5.0,116,19092,-44.21937561035156,3.4833195209503174
576,464468.5,11037.6064453125,-119210.23977268001,0.0003,163,4752,5.0,116,19112,-43.57440948486328,3.491020441055298
580,464684.90625,8081.177734375,-119210.01421703999,0.0003,163,4757,5.0,116,19132,-43.818538665771484,3.4987239837646484
584,461320.65625,9399.107421875,-119209.98810241003,0.0003,163,4762,5.0,116,19152,-45.255245208740234,3.506431818008423
588,465287.59375,8589.7509765625,-119210.04746691,0.0003,164,4767,5.0,116,19172,-45.28986740112305,3.5141515731811523
592,470654.75,7851.2314453125,-119210.11555897,0.0003,164,4772,5.0,116,19192,-45.33325958251953,3.52188777923584
596,460864.75,11227.8134765625,-119209.98753352002,0.0003,164,4777,5.0,116,19212,-44.102760314941406,3.529623508453369
600,463747.75,10546.8388671875,-119209.97822895001,0.0003,164,4782,5.0,116,19232,-44.81343460083008,3.537358283996582
604,459344.46875,9925.1259765625,-119209.44232755,0.0003,164,4787,5.0,116,19252,-45.74839782714844,3.5450925827026367
608,457420.9375,11502.1728515625,-119209.67589856,0.0003,165,4792,5.0,116,19272,-45.75638198852539,3.552842378616333
612,459354.9375,8693.36328125,-119209.69416080002,0.0003,165,4797,5.0,116,19292,-45.346500396728516,3.5606067180633545
616,456301.25,10584.544921875,-119209.78491304003,0.0003,165,4802,5.0,116,19312,-46.49208068847656,3.568371295928955
620,463483.625,9756.1083984375,-119209.81771136,0.0003,165,4807,5.0,116,19332,-45.58721160888672,3.576158046722412
624,461727.8125,8162.78369140625,-119209.53145731999,0.0003,165,4812,5.0,116,19352,-45.73357009887695,3.5839474201202393
628,472122.1875,9513.193359375,-119209.34028839,0.0003,165,4817,5.0,116,19372,-46.10995101928711,3.5917437076568604
632,467599.75,7294.01513671875,-119209.18946392999,0.0003,166,4822,5.0,116,19392,-45.57353973388672,3.5995540618896484
636,460842.15625,11957.5380859375,-119209.17720936,0.0003,166,4827,5.0,116,19412,-47.98335266113281,3.607354164123535
640,457260.75,12604.7099609375,-119209.06624579003,0.0003,166,4832,5.0,116,19432,-47.562583923339844,3.615168571472168
644,461222.625,9881.9599609375,-119209.1298513,0.0003,166,4837,5.0,116,19452,-46.353668212890625,3.6230032444000244
648,457251.8125,11309.396484375,-119209.34494392,0.0003,166,4842,5.0,116,19472,-47.13262176513672,3.630842447280884
652,463098.4375,8396.1279296875,-119209.35002324,0.0003,167,4847,5.0,116,19492,-47.20927047729492,3.6386938095092773
656,464573.3125,11671.4736328125,-119209.03826254999,0.0003,167,4852,5.0,116,19512,-47.66264343261719,3.6465468406677246
660,459125.4375,10159.83203125,-119208.94650854002,0.0003,167,4857,5.0,116,19532,-47.686485290527344,3.6544106006622314
664,463190.1875,10572.2236328125,-119208.89942037,0.0003,167,4862,5.0,116,19552,-48.26033401489258,3.662269115447998
668,465205.375,11453.025390625,-119208.79384391001,0.0003,167,4867,5.0,116,19572,-46.53267288208008,3.67014741897583
672,458083.9375,8754.4423828125,-119208.85455063998,0.0003,167,4872,5.0,116,19592,-47.629722595214844,3.678025245666504
676,467634.25,9202.2275390625,-119208.63108682998,0.0003,168,4877,5.0,116,19612,-48.175933837890625,3.685905694961548
680,462694.5625,10473.7548828125,-119208.68734158002,0.0003,168,4882,5.0,116,19632,-48.314273834228516,3.6937880516052246
684,462598.1875,11259.625,-119208.51061700004,0.0003,168,4887,5.0,116,19652,-48.001373291015625,3.7016851902008057
688,458649.5,10358.5341796875,-119208.40875447002,0.0003,168,4892,5.0,116,19672,-48.066162109375,3.709592342376709
692,468257.1875,7643.05224609375,-119208.30775282999,0.0003,168,4897,5.0,116,19692,-49.10731506347656,3.7174973487854004
696,460112.6875,8964.6474609375,-119208.41122460001,0.0003,169,4902,5.0,116,19712,-48.79419708251953,3.7254185676574707
700,459585.4375,10231.75,-119208.31471939999,0.0003,169,4907,5.0,116,19732,-49.14259338378906,3.733336925506592
704,464157.125,8414.36328125,-119208.24238321999,0.0003,169,4912,5.0,116,19752,-47.680057525634766,3.741269826889038
708,471993.90625,10280.4091796875,-119208.22550988002,0.0003,169,4917,5.0,116,19772,-50.595977783203125,3.749175548553467
712,457459.9375,9289.875,-119208.17353679,0.0003,169,4922,5.0,116,19792,-49.52391815185547,3.7571160793304443
716,460347.71875,11600.671875,-119208.26142449999,0.0003,169,4927,5.0,116,19812,-48.28474807739258,3.765063762664795
720,460247.0,11260.1494140625,-119208.28887897,0.0003,170,4932,5.0,116,19832,-50.30548858642578,3.7729849815368652
724,463080.65625,10098.40234375,-119208.31615216,0.0003,170,4937,5.0,116,19852,-50.19634246826172,3.780928373336792
728,458324.8125,10592.2890625,-119208.28854803,0.0003,170,4942,5.0,116,19872,-48.8002815246582,3.7888870239257812
732,473470.65625,9706.033203125,-119208.22281841001,0.0003,170,4947,5.0,116,19892,-50.33782196044922,3.796827793121338
736,470403.25,9836.59375,-119208.21877386,0.0003,170,4952,5.0,116,19912,-50.227989196777344,3.8047807216644287
740,462986.125,12540.1953125,-119208.25134458,0.0003,171,4957,5.0,116,19932,-49.21826171875,3.81274676322937
744,463104.78125,11842.1650390625,-119208.12696693,0.0003,171,4962,5.0,116,19952,-50.139320373535156,3.8207077980041504
748,466708.4375,11805.3271484375,-119208.03150603,0.0003,171,4967,5.0,116,19972,-49.85762023925781,3.8286969661712646
752,456511.0625,8884.7705078125,-119208.11058845,0.0003,171,4972,5.0,116,19992,-50.439613342285156,3.836681604385376
756,458913.21875,10140.9931640625,-119208.1472794,0.0003,171,4977,5.0,116,20012,-51.71942901611328,3.844677686691284
760,463705.6875,8919.9462890625,-119208.10145937998,0.0003,172,4982,5.0,116,20032,-50.40570831298828,3.852689743041992
764,460721.3125,12494.0068359375,-119208.04000955002,0.0003,172,4987,5.0,116,20052,-50.38604736328125,3.86069655418396
768,461324.09375,9843.47265625,-119207.93623518001,0.0003,172,4992,5.0,116,20072,-51.915733337402344,3.868699789047241
772,456797.6875,10551.1474609375,-119208.09953081999,0.0003,172,4997,5.0,116,20092,-50.64704895019531,3.876715898513794
776,457775.625,10385.63671875,-119208.02567288002,0.0003,172,5002,5.0,116,20112,-50.55451202392578,3.8847320079803467
780,463298.875,9577.474609375,-119208.05726877,0.0003,173,5007,5.0,116,20132,-51.363739013671875,3.8927500247955322
784,456091.375,12132.8525390625,-119208.2337706,0.0003,173,5012,5.0,116,20152,-51.139896392822266,3.9007716178894043
788,454171.71875,11876.3515625,-119208.20876803002,0.0003,173,5017,5.0,116,20172,-50.76775360107422,3.9088046550750732
792,461626.1875,11705.41796875,-119208.20374806998,0.0003,173,5022,5.0,116,20192,-52.14299774169922,3.916827440261841
796,460493.6875,13374.578125,-119208.3358021,0.0003,173,5027,5.0,116,20212,-51.882625579833984,3.924865961074829
800,461268.625,8507.6435546875,-119208.32253227002,0.0003,174,5032,5.0,116,20232,-51.30738067626953,3.932917356491089
804,465355.96875,8031.65673828125,-119208.35348221999,0.0003,174,5037,5.0,116,20252,-53.0365104675293,3.9409613609313965
808,450785.28125,12363.5927734375,-119208.20579691998,0.0003,174,5042,5.0,116,20272,-50.78459930419922,3.9490301609039307
812,457440.53125,13021.4580078125,-119208.33947110001,0.0003,174,5047,5.0,116,20292,-52.778907775878906,3.957075357437134
816,458772.875,9169.3134765625,-119208.23646784,0.0003,174,5052,5.0,116,20312,-52.7052001953125,3.965142011642456
820,461604.875,10408.7841796875,-119208.06649167002,0.0003,174,5057,5.0,116,20332,-51.77298355102539,3.9732141494750977
824,454824.375,9038.6962890625,-119208.01955892,0.0003,175,5062,5.0,116,20352,-53.78736114501953,3.9812841415405273
828,463408.9375,9067.8154296875,-119208.16700465998,0.0003,175,5067,5.0,116,20372,-51.61072540283203,3.9893746376037598
832,458092.875,10562.0341796875,-119207.96694213,0.0003,175,5072,5.0,116,20392,-52.332393646240234,3.9974589347839355
836,461336.875,9639.1103515625,-119207.89893664,0.0003,175,5077,5.0,116,20412,-53.578895568847656,4.005549430847168
840,471146.6875,7324.99658203125,-119208.14285667,0.0003,175,5082,5.0,116,20432,-52.731605529785156,4.013648986816406
844,459723.6875,11077.76171875,-119208.30042368,0.0003,176,5087,5.0,116,20452,-53.237937927246094,4.021742820739746
848,466552.96875,7902.5400390625,-119208.18531897999,0.0003,176,5092,5.0,116,20472,-54.13051223754883,4.029829025268555
852,456688.625,11011.669921875,-119208.13829899002,0.0003,176,5097,5.0,116,20492,-52.44933319091797,4.03794002532959
856,456916.625,12556.544921875,-119208.08400787998,0.0003,176,5102,5.0,116,20512,-53.33143997192383,4.046048641204834
860,458925.625,10118.9306640625,-119208.13354165,0.0003,176,5107,5.0,116,20532,-54.826011657714844,4.054164886474609
864,466075.78125,10496.65625,-119208.10689683,0.0003,177,5112,5.0,116,20552,-52.48291778564453,4.062304973602295
868,461813.875,11179.9248046875,-119208.21165015003,0.0003,177,5117,5.0,115,20572,-53.845550537109375,4.07042932510376
872,470020.875,9663.7900390625,-119208.13037001003,0.0003,177,5122,5.0,115,20592,-54.270606994628906,4.078550338745117
876,456559.875,9327.525390625,-119208.14474173001,0.0003,177,5127,5.0,115,20612,-51.908687591552734,4.08669900894165
880,459395.90625,14639.2626953125,-119208.16686746999,0.0003,177,5132,5.0,115,20632,-54.933631896972656,4.094824314117432
884,462861.3125,10456.064453125,-119207.9983123,0.0003,178,5137,5.0,115,20652,-54.994842529296875,4.102972030639648
888,459702.875,11221.173828125,-119208.02184245002,0.0003,178,5142,5.0,115,20672,-53.33515167236328,4.11113166809082
892,462753.875,12023.4990234375,-119208.01328042001,0.0003,178,5147,5.0,115,20692,-54.57868194580078,4.119282245635986
896,464383.5625,11440.625,-119207.79970631002,0.0003,178,5152,5.0,115,20712,-54.49407196044922,4.127439975738525
900,465138.0,11308.3515625,-119207.80219986003,0.0003,178,5157,5.0,115,20732,-54.405235290527344,4.135606288909912
904,455864.40625,9808.9013671875,-119207.77974546002,0.0003,179,5162,5.0,115,20752,-54.64525604248047,4.143773555755615
