time/time_elapsed,train/critic_loss,train/ent_coef,train/n_updates,train/actor_loss,train/ent_coef_loss,time/fps,train/learning_rate,time/total_timesteps,time/episodes,rollout/ep_len_mean,rollout/ep_rew_mean
1,827.3146362304688,1.002707839012146,34,47.79119110107422,-0.05334571748971939,171,0.0001,240,4,52.5,-90491.25
3,1447.462646484375,1.0075737237930298,108,59.52971267700195,-0.1067986786365509,146,0.0001,536,8,57.125,-94288.4375
7,432.3175354003906,1.0146117210388184,226,63.923545837402344,-0.15368694067001343,138,0.0001,1008,12,62.666666666666664,-93918.54166666667
9,393.23651123046875,1.0198771953582764,306,71.60382080078125,-0.22993484139442444,136,0.0001,1328,16,72.47058823529412,-95368.38235294117
11,432.1077880859375,1.0232616662979126,360,67.93951416015625,-0.16903266310691833,135,0.0001,1544,20,73.8,-96183.625
14,80.86800384521484,1.0287026166915894,479,76.13553619384766,-0.18743327260017395,134,0.0001,2020,24,79.20833333333333,-96569.375
17,412.6521911621094,1.0324491262435913,555,80.8286361694336,-0.1916610598564148,134,0.0001,2324,28,78.82142857142857,-97167.32142857143
20,1583.54541015625,1.0378315448760986,655,88.84903717041016,-0.2212165892124176,134,0.0001,2724,32,79.40625,-97624.53125
24,217.60020446777344,1.045178771018982,780,98.45001983642578,-0.26833009719848633,130,0.0001,3224,36,84.27777777777777,-97746.52777777778
27,588.3369140625,1.0505149364471436,864,102.47747802734375,-0.28317803144454956,129,0.0001,3560,40,82.725,-97788.625
29,802.9627685546875,1.0552318096160889,935,108.89735412597656,-0.3272815942764282,128,0.0001,3844,44,82.22727272727273,-97825.34090909091
32,978.6642456054688,1.0605175495147705,1012,112.81448364257812,-0.377127468585968,127,0.0001,4152,48,79.3125,-98045.10416666667
38,237.51829528808594,1.0723521709442139,1175,121.52619171142578,-0.4597325325012207,126,0.0001,4804,52,80.76923076923077,-98270.28846153847
40,1193.2042236328125,1.078372836112976,1253,126.63018798828125,-0.486871600151062,125,0.0001,5116,56,86.625,-97752.58928571429
45,413.05487060546875,1.0891845226287842,1389,132.66513061523438,-0.42573684453964233,124,0.0001,5660,60,87.68333333333334,-97634.16666666667
49,647.214111328125,1.100258708000183,1521,139.4772491455078,-0.47255706787109375,123,0.0001,6188,64,91.453125,-97390.625
51,23.07868194580078,1.1049412488937378,1576,143.39141845703125,-0.5927927494049072,123,0.0001,6408,68,92.63235294117646,-97458.19852941176
53,588.7138671875,1.1092708110809326,1625,146.1412353515625,-0.6379708051681519,123,0.0001,6604,72,90.75,-97631.49305555556
56,393.7732238769531,1.1169730424880981,1711,151.86679077148438,-0.7020884156227112,122,0.0001,6948,76,89.03947368421052,-97653.45394736843
61,588.831787109375,1.129446029663086,1845,156.9381103515625,-0.7115182876586914,122,0.0001,7484,80,92.3375,-97199.03125
62,803.1432495117188,1.1344106197357178,1898,159.3316650390625,-0.7262606024742126,122,0.0001,7696,84,90.14285714285714,-97353.95833333333
66,978.7276000976562,1.1435564756393433,1994,165.0564422607422,-0.8469599485397339,121,0.0001,8080,88,89.10227272727273,-97504.34659090909
68,393.8651428222656,1.151018500328064,2069,168.51388549804688,-0.9772079586982727,121,0.0001,8380,92,89.98913043478261,-97550.24456521739
72,588.8291625976562,1.1618382930755615,2175,173.35504150390625,-0.9715534448623657,122,0.0001,8804,96,89.5625,-97472.68229166667
75,1212.6549072265625,1.172225832939148,2276,179.57623291015625,-1.1470322608947754,122,0.0001,9208,100,90.45,-97213.60833333999
78,413.4039611816406,1.1839154958724976,2386,181.25286865234375,-0.9830352663993835,123,0.0001,9648,104,91.75,-97526.88333334
80,588.9269409179688,1.1905779838562012,2449,186.14947509765625,-1.2210502624511719,123,0.0001,9900,108,93.12,-97540.25833334
83,842.1990356445312,1.1952177286148071,2542,173.14984130859375,-0.08589808642864227,123,0.0001,10272,112,92.82,-97737.55833333998
88,783.7039184570312,1.1981216669082642,2709,177.3643798828125,-0.1663246750831604,124,0.0001,10940,116,94.69,-97861.35833333999
91,413.45556640625,1.1998311281204224,2808,179.02459716796875,-0.2077879160642624,124,0.0001,11336,120,96.76,-97680.15833333999
94,393.76165771484375,1.2019490003585815,2924,179.02520751953125,-0.1419740617275238,124,0.0001,11800,124,95.11,-97765.83333334
96,783.567626953125,1.2030916213989258,2983,181.6656494140625,-0.0746704638004303,124,0.0001,12036,128,95.69,-97558.96666666999
100,998.062744140625,1.2058932781219482,3121,181.45773315429688,-0.13366368412971497,125,0.0001,12588,132,96.87,-97361.99166667
103,198.97740173339844,1.2078505754470825,3210,183.00848388671875,-0.1634761393070221,125,0.0001,12944,136,96.04,-97453.69166667
106,998.1958618164062,1.2097952365875244,3299,185.5145263671875,-0.24694892764091492,125,0.0001,13300,140,98.7,-97369.36666667
107,803.2887573242188,1.2111947536468506,3357,184.79708862304688,-0.10706911981105804,125,0.0001,13532,144,98.52,-97267.16666666999
109,4.228475093841553,1.2128008604049683,3419,186.62548828125,-0.20775306224822998,125,0.0001,13780,148,99.29,-96970.56666667
114,589.0157470703125,1.2171591520309448,3580,187.68231201171875,-0.21169963479042053,125,0.0001,14424,152,99.78,-96873.96666666999
116,4.159343242645264,1.2190372943878174,3651,188.2886962890625,-0.17605453729629517,126,0.0001,14708,156,96.95,-97065.71666666999
119,393.9779052734375,1.2210935354232788,3727,187.8504180908203,-0.10673974454402924,125,0.0001,15012,160,95.57,-97152.64166667
121,432.9814147949219,1.2228797674179077,3784,186.32208251953125,-0.1248488500714302,125,0.0001,15240,164,93.43,-97037.29166666999
125,277.1290283203125,1.2265828847885132,3911,189.2308349609375,-0.1888795793056488,125,0.0001,15748,168,92.61,-96927.31666667
129,413.59002685546875,1.230574607849121,4029,190.21875,-0.2831287384033203,125,0.0001,16220,172,94.79,-96640.3
132,394.11761474609375,1.233486533164978,4110,190.33853149414062,-0.1955764889717102,125,0.0001,16544,176,96.62,-96455.675
135,608.8374633789062,1.2374396324157715,4218,191.917236328125,-0.0749797374010086,125,0.0001,16976,180,94.33,-96645.2
137,842.3805541992188,1.2372126579284668,4296,179.4571533203125,0.8217415809631348,125,0.0001,17288,184,95.8,-96659.9
140,218.81556701660156,1.2210761308670044,4386,176.5989990234375,0.828630805015564,125,0.0001,17648,188,96.42,-96560.775
142,413.66925048828125,1.2070379257202148,4466,176.75900268554688,0.8301514387130737,125,0.0001,17968,192,95.53,-96552.125
145,803.0718383789062,1.1895493268966675,4571,174.14990234375,0.8257429599761963,125,0.0001,18388,196,96.85,-96566.85
148,608.5645751953125,1.1763614416122437,4654,171.70376586914062,0.6499364972114563,126,0.0001,18720,200,96.17,-96762.04999999002
152,199.2542724609375,1.1568876504898071,4784,168.3316650390625,0.6565929651260376,126,0.0001,19240,204,96.03,-96660.02499999001
154,452.6643981933594,1.1487624645233154,4840,170.52432250976562,0.6854972839355469,126,0.0001,19464,208,96.0,-96457.89999999001
157,413.667236328125,1.1321170330047607,4960,167.98324584960938,0.564111590385437,126,0.0001,19944,212,95.99,-96457.27499999001
159,784.1923217773438,1.1224957704544067,5032,166.57986450195312,0.5293537378311157,126,0.0001,20232,216,94.7,-95726.83809523
162,219.1116485595703,1.1099872589111328,5127,164.3240966796875,0.4872080683708191,126,0.0001,20612,220,93.65,-95715.93809523001
168,238.6624298095703,1.086140751838684,5315,163.0216064453125,0.35710546374320984,126,0.0001,21364,224,94.78,-95727.23809523002
172,394.5003967285156,1.0716710090637207,5435,159.31192016601562,0.3009658753871918,126,0.0001,21844,228,96.04,-95643.74642857
173,608.7405395507812,1.0666910409927368,5477,159.5166015625,0.2898058295249939,127,0.0001,22012,232,97.63,-95767.77142857
177,823.454833984375,1.0528239011764526,5595,159.816162109375,0.24446162581443787,126,0.0001,22484,236,96.75,-95555.62142857
180,44.04045486450195,1.042211651802063,5688,160.43919372558594,0.1960427314043045,126,0.0001,22856,240,95.12,-95649.99642857
181,200.4420928955078,1.0365692377090454,5738,160.08859252929688,0.1720193773508072,126,0.0001,23056,244,95.13,-95751.72142857
184,1076.3907470703125,1.027958869934082,5816,156.8437957763672,0.13810554146766663,126,0.0001,23368,248,94.44,-96049.12142857
186,453.414794921875,1.0219228267669678,5871,154.4806671142578,0.09963975846767426,126,0.0001,23588,252,92.98,-96136.02142857
188,590.4940795898438,1.012769103050232,5954,157.70591735839844,0.05240330845117569,126,0.0001,23920,256,92.63,-95931.70476190001
190,1174.5850830078125,1.005527138710022,6022,157.08779907226562,0.02736004814505577,126,0.0001,24192,260,92.07,-95823.8547619
193,590.8789672851562,0.9941197037696838,6130,158.6705780029297,-0.02211613580584526,127,0.0001,24624,264,91.99,-95818.37142857
197,804.8283081054688,0.9814020395278931,6252,156.50973510742188,-0.0897306352853775,127,0.0001,25112,268,92.34,-95723.72142857
200,610.0886840820312,0.9731053709983826,6334,155.38816833496094,-0.13931512832641602,127,0.0001,25440,272,92.78,-95936.18809524
201,610.2471923828125,0.9680704474449158,6384,155.6290740966797,-0.15926802158355713,127,0.0001,25640,276,90.89,-96221.16309524
205,649.3430786132812,0.9566892981529236,6498,154.3531951904297,-0.21292948722839355,127,0.0001,26096,280,90.82,-96121.28809524
206,395.7831726074219,0.9513840079307556,6552,155.02166748046875,-0.24985918402671814,127,0.0001,26312,284,90.08,-95911.23809524
209,610.9458618164062,0.940687358379364,6661,155.28985595703125,-0.27324074506759644,127,0.0001,26748,288,90.87,-95922.21309524
212,1214.4466552734375,0.9335487484931946,6735,157.57388305664062,-0.3325328826904297,127,0.0001,27044,292,90.3,-95916.26309523999
219,593.210693359375,0.9102394580841064,6983,158.53038024902344,-0.3805328607559204,127,0.0001,28036,296,93.08,-95713.02976190999
221,592.3257446289062,0.9035584330558777,7056,156.57510375976562,-0.4390937387943268,127,0.0001,28328,300,95.44,-95722.40642857998
225,399.0795593261719,0.8932312726974487,7170,160.57464599609375,-0.5036940574645996,127,0.0001,28784,304,97.25,-95735.55642857999
227,398.9344787597656,0.8871592879295349,7238,158.94952392578125,-0.5690199136734009,127,0.0001,29056,308,95.56,-95920.48142857998
230,806.1781005859375,0.8786203265190125,7333,154.81143188476562,-0.5759142637252808,127,0.0001,29436,312,95.53,-95921.30642857999
233,495.6419677734375,0.8677126169204712,7457,157.63339233398438,-0.6185821294784546,127,0.0001,29932,316,95.69,-96436.62666667
237,439.3751525878906,0.8583046197891235,7566,162.15916442871094,-0.7380708456039429,128,0.0001,30368,320,97.34,-96448.02666666999
239,633.5848999023438,0.851787805557251,7643,162.73236083984375,-0.7149315476417542,128,0.0001,30676,324,96.44,-96439.02666666999
246,399.1671447753906,0.8337763547897339,7858,160.67984008789062,-0.7726265788078308,128,0.0001,31536,328,97.03,-96552.485
247,614.9720458984375,0.8289621472358704,7916,161.98353576660156,-0.8669121265411377,128,0.0001,31768,332,97.02,-96229.47166667
253,613.1050415039062,0.8148872256278992,8087,163.70388793945312,-0.8635005950927734,128,0.0001,32452,336,99.17,-96454.32166666999
256,207.692138671875,0.8065608143806458,8191,166.61380004882812,-0.8008306622505188,127,0.0001,32868,340,99.66,-96559.87166666999
263,458.08404541015625,0.7910560369491577,8388,161.67498779296875,-0.9695370197296143,127,0.0001,33656,344,103.27,-96382.53666667
272,53.294857025146484,0.7700878381729126,8663,174.63900756835938,-1.0044059753417969,127,0.0001,34756,348,107.79,-96324.28666667
276,597.4234619140625,0.7603477239608765,8794,171.73666381835938,-1.0298796892166138,127,0.0001,35280,352,112.33,-96269.68666667
286,441.89398193359375,0.7355969548225403,9141,173.85003662109375,-1.4365314245224,127,0.0001,36668,356,121.69,-96559.97833333998
293,1002.984375,0.7207123041152954,9362,182.90191650390625,-1.3351459503173828,127,0.0001,37552,360,130.27,-96746.37833333999
297,601.2750854492188,0.7147273421287537,9453,191.90487670898438,-1.3111923933029175,127,0.0001,37916,364,131.56,-97065.16166667
302,212.47796630859375,0.7056313753128052,9593,183.38552856445312,-1.47475004196167,127,0.0001,38476,368,134.37,-97195.745
307,816.2115478515625,0.6951926946640015,9758,181.67840576171875,-1.4200475215911865,127,0.0001,39136,372,134.12,-97293.995
314,598.7249145507812,0.6832777261734009,9952,193.09133911132812,-1.2844345569610596,127,0.0001,39912,376,141.26,-97264.645
320,837.2222900390625,0.6700060963630676,10175,196.78756713867188,-1.3563421964645386,127,0.0001,40804,380,145.02,-97504.62
324,60.49309158325195,0.6635339260101318,10286,200.87266540527344,-1.626201868057251,127,0.0001,41248,384,145.83,-97715.37
327,426.0806579589844,0.656933069229126,10403,194.3112030029297,-1.6168159246444702,127,0.0001,41716,388,149.7,-97756.32
334,800.4629516601562,0.6442075371742249,10635,226.01513671875,-1.3965553045272827,127,0.0001,42644,392,156.55,-97721.67
340,1248.6029052734375,0.6336503624916077,10832,233.50804138183594,-1.3641304969787598,127,0.0001,43432,396,155.73,-98146.92833333001
350,1010.2509765625,0.6190429925918579,11118,226.5208740234375,-1.404364824295044,127,0.0001,44576,400,156.2,-98268.31833333001
354,410.41015625,0.6134589910507202,11230,213.6331787109375,-1.398018717765808,126,0.0001,45024,404,161.39,-98526.46833333
359,611.6284790039062,0.606539249420166,11371,227.22003173828125,-1.3037776947021484,126,0.0001,45588,408,162.7,-98640.76833333001
365,1418.064208984375,0.5985680818557739,11537,230.13014221191406,-1.4366304874420166,126,0.0001,46252,412,166.28,-98576.89833333
370,244.55853271484375,0.5908987522125244,11696,241.334228515625,-1.1241830587387085,126,0.0001,46888,416,167.8,-98795.915
377,243.40711975097656,0.5804188251495361,11926,230.79443359375,-1.3987176418304443,126,0.0001,47808,420,170.72,-98715.42333333
382,220.26673889160156,0.5731713175773621,12090,235.8855743408203,-1.5352232456207275,126,0.0001,48464,424,173.24,-98526.86333333001
387,402.5811767578125,0.5670605301856995,12227,219.28749084472656,-1.6599012613296509,126,0.0001,49012,428,176.79,-98659.28833333001
399,239.06967163085938,0.5508973598480225,12587,219.00181579589844,-1.2674486637115479,126,0.0001,50452,432,180.1,-98803.87309523001
406,424.243896484375,0.5411984920501709,12813,267.3748779296875,-0.8796416521072388,126,0.0001,51356,436,185.54,-98858.27309523002
412,264.0004577636719,0.5348565578460693,12965,244.71173095703125,-1.0637109279632568,126,0.0001,51964,440,191.15,-98914.37309523001
416,1432.1260986328125,0.5300280451774597,13085,319.829833984375,-0.7394762635231018,125,0.0001,52444,444,189.6,-99013.61642856002
422,226.38389587402344,0.5235763192176819,13253,246.21060180664062,-1.3354394435882568,125,0.0001,53116,448,189.16,-99112.66642856001
433,217.3716278076172,0.5088698267936707,13626,225.08419799804688,-1.6992530822753906,126,0.0001,54608,452,188.94,-99100.56642856002
437,637.1246948242188,0.5036254525184631,13761,291.25909423828125,-1.2155981063842773,126,0.0001,55148,456,186.16,-98959.66567098002
441,262.6739196777344,0.4985370934009552,13894,242.63735961914062,-0.7396347522735596,126,0.0001,55680,460,180.19,-99002.44067098
449,614.0057983398438,0.48768314719200134,14178,288.056396484375,-1.2210460901260376,126,0.0001,56816,464,185.63,-98935.19067098
457,447.4127197265625,0.4786820411682129,14418,305.0391845703125,-1.264608383178711,126,0.0001,57776,468,185.61,-99035.05733765001
469,625.3875732421875,0.46465983986854553,14823,301.8004150390625,-1.433337926864624,126,0.0001,59396,472,192.48,-98873.23233765
481,457.1612548828125,0.45028987526893616,15224,363.3881530761719,-1.1625558137893677,126,0.0001,61000,476,204.43,-97987.65733765
490,1209.3529052734375,0.4405786991119385,15507,325.7949523925781,-1.1033196449279785,126,0.0001,62132,480,210.17,-98146.18233765001
498,458.796630859375,0.4309811592102051,15787,303.4591064453125,-0.8934056162834167,126,0.0001,63252,484,216.56,-98000.55733765001
507,670.4471435546875,0.4219997823238373,16076,345.99542236328125,-0.8406180143356323,126,0.0001,64408,488,217.23,-98107.25733765001
521,90.98289489746094,0.4069406986236572,16540,255.45672607421875,-1.9076112508773804,127,0.0001,66264,492,224.72,-98180.68233765001
532,267.8451843261719,0.3956480026245117,16909,423.97991943359375,-0.8288183212280273,127,0.0001,67740,496,239.85,-97332.08233765
545,242.24264526367188,0.38396155834198,17291,315.67034912109375,-1.4213906526565552,126,0.0001,69268,500,247.71,-97409.18233765001
566,476.0823974609375,0.3645728528499603,17942,401.9587707519531,-1.083490014076233,126,0.0001,71872,504,261.83,-96316.80733765001
572,275.27496337890625,0.35962581634521484,18132,393.7061767578125,-0.5965970158576965,126,0.0001,72632,508,262.41,-96322.60733765
586,641.3539428710938,0.3470343053340912,18603,351.3033447265625,-0.848449170589447,127,0.0001,74516,512,278.04,-95475.82733765
599,335.5697326660156,0.3374173641204834,19043,535.0560302734375,-1.1498674154281616,127,0.0001,76276,516,290.73,-95500.07733765
615,316.89727783203125,0.326219379901886,19559,507.1202087402344,-0.2582998275756836,127,0.0001,78340,520,295.23,-95862.16900432002
625,88.8404541015625,0.3198605477809906,19868,507.0029602050781,0.06101304292678833,127,0.0001,79576,524,309.75,-95221.22900432002
630,650.3980712890625,0.3169374465942383,20042,492.0606384277344,-0.5339553952217102,127,0.0001,80272,528,309.21,-95320.10400432002
645,270.6929931640625,0.3113718330860138,20530,453.15301513671875,-0.5882023572921753,127,0.0001,82224,532,313.58,-95675.88257575002
654,517.6168823242188,0.30973413586616516,20835,646.34375,0.5209276676177979,127,0.0001,83444,536,316.2,-95487.18757575001
664,315.74908447265625,0.309658944606781,21151,568.2225952148438,0.14171159267425537,127,0.0001,84708,540,324.47,-94569.98757575001
676,273.2820129394531,0.3105250895023346,21554,494.3422546386719,-0.06898084282875061,127,0.0001,86320,544,327.89,-94689.90424242002
680,661.9107055664062,0.3108402490615845,21661,524.2379150390625,0.29211872816085815,127,0.0001,86748,548,334.23,-94629.52924242002
687,514.9161987304688,0.3128029406070709,21915,546.93896484375,0.6212391257286072,127,0.0001,87764,552,336.36,-94760.72924242001
700,456.91961669921875,0.3166903853416443,22315,535.8564453125,-0.3789777159690857,127,0.0001,89364,556,338.41,-94997.63
707,92.9753646850586,0.3198991119861603,22556,538.081787109375,0.3670783042907715,127,0.0001,90328,560,349.59,-95109.43
715,437.19464111328125,0.32282754778862,22807,566.79345703125,-0.47302788496017456,127,0.0001,91332,564,346.81,-95305.33
720,522.3991088867188,0.324948787689209,22978,694.210693359375,-0.2606184482574463,127,0.0001,92016,568,346.25,-95399.73
729,282.02178955078125,0.32777878642082214,23265,533.727783203125,-1.3376866579055786,127,0.0001,93164,572,341.5,-95582.755
736,123.35822296142578,0.3308921158313751,23515,648.8235473632812,0.8537263870239258,127,0.0001,94164,576,332.06,-96594.18
