train/actor_loss,rollout/ep_len_mean,time/total_timesteps,train/ent_coef_loss,train/critic_loss,train/ent_coef,rollout/ep_rew_mean,time/fps,time/time_elapsed,train/n_updates,time/episodes,train/learning_rate,eval/mean_reward,eval/mean_ep_length
-121.45585632324219,351.92857142857144,31936,-0.08822119235992432,36063.85546875,1.2534209489822388,-9350.89331154762,266,119,3979,84,0.001,,
-248.75213623046875,362.72727272727275,33992,-0.28479355573654175,26764.171875,1.3005212545394897,-9262.442395579546,269,126,4236,88,0.001,,
-76.03338623046875,361.4782608695652,35952,-0.25043582916259766,112971.21875,1.3702434301376343,-9117.918832293479,271,132,4481,92,0.001,,
-225.63232421875,367.375,38416,0.0362292155623436,240644.40625,1.3974428176879883,-8826.03298134375,273,140,4789,96,0.001,,
-255.0181121826172,368.96,39632,-0.24013526737689972,196790.875,1.421552300453186,-8866.999630859998,274,144,4941,100,0.001,,
-282.0577087402344,376.89,40000,-0.2934669256210327,74055.9609375,1.432198166847229,-8748.779464579999,274,145,4987,102,0.001,,
,,40000,,,,,,,,,,-17528.945239400004,632.0
-265.2909851074219,394.63,42816,-0.07376720011234283,105755.1953125,1.4673969745635986,-8865.087844829999,266,160,5339,104,0.001,,
-385.5415954589844,409.71,44616,-0.10976776480674744,54801.2578125,1.4661413431167603,-8674.410210760001,268,166,5564,108,0.001,,
-287.23583984375,422.29,45320,-0.14845725893974304,16770.58984375,1.4688971042633057,-8262.59197246,268,168,5652,112,0.001,,
-402.2464294433594,421.7,47640,-0.13577334582805634,19767.5078125,1.5051825046539307,-7538.994115729999,270,176,5942,116,0.001,,
-324.1861877441406,418.26,50000,-0.18194836378097534,9446.533203125,1.5124279260635376,-7475.109210059999,272,183,6237,117,0.001,,
,,50000,,,,,,,,,,-34948.966254399995,803.4
-418.2367248535156,433.71,51968,-0.020745933055877686,18766.3828125,1.52280855178833,-7366.0670544,263,197,6483,120,0.001,,
-407.4857177734375,459.25,53320,-0.14926153421401978,12223.630859375,1.5316113233566284,-6895.030722650001,264,201,6652,124,0.001,,
-468.3966979980469,438.64,54928,0.10968926548957825,13980.408203125,1.5460586547851562,-6129.10104683,265,207,6853,128,0.001,,
-455.47943115234375,437.91,57744,0.022512611001729965,10286.1328125,1.5241607427597046,-5745.667945859998,267,216,7205,132,0.001,,
-544.891845703125,460.76,59944,0.08763974905014038,8886.373046875,1.4975650310516357,-5821.67394516,268,223,7480,136,0.001,,
-532.2765502929688,467.68,60000,0.1669163852930069,122629.1640625,1.4974030256271362,-6084.181925389999,268,223,7487,137,0.001,,
,,60000,,,,,,,,,,-4757.1779996,319.4
-460.183349609375,471.29,61760,0.0819222629070282,8996.564453125,1.471293568611145,-5868.82798929,266,231,7707,140,0.001,,
-511.97454833984375,483.1,62632,-0.041954126209020615,76219.4375,1.4650219678878784,-5923.979254869999,266,234,7816,144,0.001,,
-572.9989013671875,471.98,64208,-0.164613738656044,20579.775390625,1.4507814645767212,-5200.314319499998,267,239,8013,148,0.001,,
-662.9921875,470.66,67400,-0.14104588329792023,12884.359375,1.4562005996704102,-4663.82474023,269,249,8412,152,0.001,,
-674.9996337890625,476.7,70000,0.015638552606105804,178188.9375,1.5130746364593506,-4730.96901193,270,258,8737,155,0.001,,
,,70000,,,,,,,,,,2543.2316294,411.0
-665.6596069335938,482.31,70400,0.16597041487693787,20139.3515625,1.507140874862671,-4742.26906118,267,263,8787,156,0.001,,
-676.4390869140625,470.71,71552,-0.21482738852500916,58245.5625,1.4943013191223145,-4233.70201639,267,267,8931,160,0.001,,
-648.0885009765625,474.06,71864,0.09413914382457733,11879.078125,1.4954004287719727,-3825.462911739999,267,268,8970,164,0.001,,
-765.0126953125,471.34,73936,-0.07477504014968872,12295.259765625,1.4861441850662231,-3445.81735461,268,274,9229,168,0.001,,
-735.913818359375,475.54,75712,0.18130087852478027,89216.28125,1.4830222129821777,-3309.76072484,269,280,9451,172,0.001,,
-825.0383911132812,488.79,79552,0.1765875518321991,122559.1953125,1.4703561067581177,-2933.78144566,271,293,9931,176,0.001,,
-854.3636474609375,492.41,80000,-0.06582093983888626,15434.638671875,1.4634116888046265,-3136.8354123000004,271,294,9987,177,0.001,,
,,80000,,,,,,,,,,-4795.696067999999,890.4
-920.7206420898438,496.32,80912,0.05013250932097435,15168.556640625,1.4549822807312012,-3293.4086627000006,264,305,10101,180,0.001,,
-846.6021728515625,515.12,83248,0.2159707397222519,13519.541015625,1.4450404644012451,-2935.218141719999,265,313,10393,184,0.001,,
-889.2485961914062,504.92,85176,0.14680376648902893,111720.40625,1.3963161706924438,-2614.74099948,266,319,10634,188,0.001,,
-1000.7811279296875,517.3,88016,0.06942065060138702,124928.015625,1.4178093671798706,-2374.2316606199997,267,328,10989,192,0.001,,
-920.6661376953125,512.53,88624,-0.09935200959444046,17933.158203125,1.4338043928146362,-2456.34127145,268,330,11065,196,0.001,,
-1057.767333984375,507.36,89176,-0.1087149828672409,362142.625,1.4468934535980225,-2053.1150760100004,268,331,11134,200,0.001,,
-919.6239624023438,504.13,90000,-0.07117217779159546,12377.5478515625,1.4806382656097412,-2044.1879532599999,268,334,11237,202,0.001,,
,,90000,,,,,,,,,,-34534.7905822,681.0
-1032.619384765625,495.72,90784,-0.20151138305664062,13895.1796875,1.5085642337799072,-1921.3698557799996,264,343,11335,204,0.001,,
-1004.64990234375,490.6,93456,0.16206245124340057,17929.27734375,1.5628083944320679,-1912.9273906400003,265,352,11669,208,0.001,,
-948.047607421875,488.06,95392,0.2597420811653137,205303.875,1.4731976985931396,-1616.5618520100002,266,358,11911,212,0.001,,
-951.7181396484375,499.13,97480,0.05699470639228821,78051.203125,1.406444787979126,-1413.56994054,266,365,12172,216,0.001,,
-941.955322265625,499.13,100000,0.131756991147995,10318.2216796875,1.480374813079834,-1413.56994054,267,373,12487,216,0.001,,
,,100000,,,,,,,,,,7528.0291896,845.8
-946.5100708007812,508.93,102024,0.3639447093009949,46669.5546875,1.4622952938079834,-966.22518985,263,387,12740,220,0.001,,
-958.7127685546875,492.69,103616,-0.10382650792598724,239404.75,1.3986107110977173,-1330.8236619400004,263,392,12939,224,0.001,,
-1046.5491943359375,508.59,105288,-0.19650471210479736,150965.625,1.3963481187820435,-1160.4524797400002,264,398,13148,228,0.001,,
-1097.206298828125,505.59,105768,-0.16881372034549713,16682.40625,1.4223166704177856,-1384.0413072100002,264,399,13208,232,0.001,,
-1048.822265625,479.76,107480,0.04717149958014488,7596.1259765625,1.4399341344833374,-1098.1686041400003,265,405,13422,236,0.001,,
-1110.0142822265625,477.38,108976,0.04759962484240532,99608.921875,1.444372534751892,-591.66053091,265,410,13609,240,0.001,,
-1037.80322265625,469.99,110000,-0.046100180596113205,17140.44921875,1.4255566596984863,-444.6255803100001,265,413,13737,241,0.001,,
,,110000,,,,,,,,,,-38485.4850232,725.2
-1003.7484130859375,471.99,110352,0.02292008325457573,15100.98828125,1.4270198345184326,-319.82919200000003,261,421,13781,244,0.001,,
-988.478515625,487.55,114088,0.00971792172640562,116140.046875,1.332682490348816,-826.74542412,263,433,14248,248,0.001,,
-1037.05126953125,486.62,115408,0.15487709641456604,22519.662109375,1.3541572093963623,-517.34154121,263,437,14413,252,0.001,,
-1022.1218872070312,479.15,117816,0.046554822474718094,14279.640625,1.3097916841506958,-670.74977956,264,445,14714,256,0.001,,
-1059.517333984375,476.37,120000,-0.032504089176654816,8166.3076171875,1.247266411781311,-923.58634442,265,452,14987,259,0.001,,
,,120000,,,,,,,,,,-3716.1413157999996,415.6
-1061.613525390625,481.5,120928,0.0014746841043233871,132945.484375,1.2449474334716797,-926.39802995,263,459,15103,260,0.001,,
-1036.239013671875,490.35,121752,-0.012952625751495361,81726.71875,1.244178295135498,-1734.5760644,263,462,15206,264,0.001,,
-1150.16748046875,504.5,125320,-0.06329280883073807,13291.208984375,1.3437327146530151,-1828.2898274300003,264,473,15652,268,0.001,,
-975.1105346679688,513.71,126760,-0.10102593153715134,13281.662109375,1.3455817699432373,-1757.5552088900004,265,478,15832,272,0.001,,
-981.1583862304688,484.41,127168,-0.01975223794579506,103061.546875,1.352139949798584,-1488.1616306099997,265,479,15883,276,0.001,,
-1105.0863037109375,478.96,129056,0.06815356016159058,10603.7939453125,1.345810890197754,-1031.0166677900002,265,485,16119,280,0.001,,
-1114.4429931640625,482.49,130000,-0.013283386826515198,10960.55078125,1.3193784952163696,-1368.46543085,266,488,16237,282,0.001,,
,,130000,,,,,,,,,,-3000.4198856,604.4
-1141.3743896484375,478.58,132520,0.04784552380442619,19860.03125,1.2630155086517334,-1519.5399395000004,263,502,16552,284,0.001,,
-1169.6761474609375,494.27,133232,-0.05780698359012604,9232.97265625,1.2552989721298218,-1460.9714836200003,264,504,16641,288,0.001,,
-1134.647705078125,478.25,135152,0.026924803853034973,16052.08203125,1.2612512111663818,-1434.0868416900005,264,510,16881,292,0.001,,
-1076.8642578125,481.07,136528,0.055498939007520676,13089.3251953125,1.252772569656372,-1256.9750727800001,265,514,17053,296,0.001,,
-1032.0216064453125,486.5,138008,-0.052976321429014206,13838.494140625,1.178562045097351,-1366.5829578800005,265,519,17238,300,0.001,,
-1042.348388671875,478.31,138320,-0.052115298807621,17006.3984375,1.176622986793518,-1126.8076525600004,265,520,17277,304,0.001,,
-1169.5595703125,475.8,140000,-0.07635591924190521,18722.63671875,1.1864547729492188,-811.1142555399998,266,526,17487,307,0.001,,
,,140000,,,,,,,,,,-2415.5745894,455.8
-1115.2779541015625,475.77,140864,0.006532996892929077,13858.4677734375,1.2165969610214233,-778.6791553300002,264,533,17595,308,0.001,,
-1225.45263671875,473.24,143056,0.07181809097528458,16706.25390625,1.245459794998169,-848.2806178599999,264,539,17869,312,0.001,,
-1115.3857421875,467.57,144208,-0.03836984932422638,13872.1025390625,1.2253553867340088,-1239.3384229799997,265,543,18013,316,0.001,,
-1214.185546875,454.49,146528,-0.039715975522994995,13638.0048828125,1.2049964666366577,-1383.4088388999994,265,551,18303,320,0.001,,
-1179.026611328125,449.34,148248,-0.006779441609978676,182983.375,1.2518658638000488,-847.6620272000001,266,556,18518,324,0.001,,
-1293.599853515625,439.8,150000,-0.016689859330654144,10629.2802734375,1.2151039838790894,-958.0273655,266,562,18737,327,0.001,,
,,150000,,,,,,,,,,409.6507161999998,529.0
-1175.17138671875,435.08,150408,0.026607919484376907,132498.046875,1.21904456615448,-961.2395611300001,264,568,18788,328,0.001,,
-1260.11474609375,454.03,151640,-0.07792995125055313,19858.62109375,1.2420108318328857,-1748.6601962399996,264,572,18942,332,0.001,,
-1296.2213134765625,465.76,153736,-0.010137919336557388,14101.3896484375,1.3597345352172852,-1692.8150268499999,265,579,19204,336,0.001,,
-1378.23779296875,466.6,156456,0.017362037673592567,16242.58203125,1.3090627193450928,-1566.1023415500001,265,588,19544,340,0.001,,
-1355.6959228515625,462.35,157296,-0.06553749740123749,299173.75,1.3554562330245972,-1586.6061531499995,266,591,19649,344,0.001,,
-1296.336181640625,455.78,160000,0.0802830308675766,10273.7978515625,1.3966102600097656,-1528.2549691399995,266,600,19987,347,0.001,,
,,160000,,,,,,,,,,-96.43960760000009,774.2
-1292.77880859375,465.69,161736,0.01452798955142498,21941.10546875,1.4058363437652588,-1791.0830186499998,263,612,20204,348,0.001,,
-1368.786865234375,473.08,162840,0.10328835248947144,92665.546875,1.3391276597976685,-1944.0157007299997,264,616,20342,352,0.001,,
-1359.0692138671875,476.68,165608,-0.029868846759200096,11221.5107421875,1.38373601436615,-1815.6692336100002,264,625,20688,356,0.001,,
-1425.6611328125,480.06,168328,0.09951175004243851,15524.2822265625,1.3314512968063354,-1460.3891622,265,634,21028,360,0.001,,
-1463.6363525390625,487.37,170000,-0.009491706266999245,14304.150390625,1.3369688987731934,-497.7110254699999,265,639,21237,363,0.001,,
,,170000,,,,,,,,,,-13908.861262200002,808.4
-1347.1732177734375,480.69,170312,-0.008278615772724152,19669.078125,1.3398897647857666,-381.9610544999999,262,647,21276,364,0.001,,
-1468.140380859375,482.15,173640,-0.03033316694200039,16680.51953125,1.3007712364196777,101.61236629999986,263,658,21692,368,0.001,,
-1467.0830078125,485.25,174312,-0.15521028637886047,22919.8828125,1.3343462944030762,316.79394538999964,263,661,21776,372,0.001,,
-1399.560791015625,495.45,180000,-0.0021109487861394882,13008.83984375,1.4770574569702148,252.78036892999972,265,679,22487,375,0.001,,
,,180000,,,,,,,,,,-24307.325364,806.2
-1418.2410888671875,504.96,181608,0.19203394651412964,94568.78125,1.45599365234375,346.6548861599997,262,691,22688,376,0.001,,
-1496.9874267578125,521.44,182184,-0.10383725166320801,18017.462890625,1.436071515083313,322.14928482999994,262,693,22760,380,0.001,,
-1346.9732666015625,532.14,185432,0.09867655485868454,13866.71875,1.2697361707687378,703.0769623299998,263,704,23166,384,0.001,,
-1396.6456298828125,531.67,187704,-0.053386788815259933,57027.265625,1.2179749011993408,1002.2809750099997,263,711,23450,388,0.001,,
-1382.250732421875,549.06,189776,-0.017000915482640266,7922.24853515625,1.3092195987701416,1439.5732849599997,264,718,23709,392,0.001,,
-1414.2379150390625,549.06,190000,-0.06713058054447174,9740.931640625,1.3097717761993408,1439.5732849599997,264,719,23737,392,0.001,,
,,190000,,,,,,,,,,-10011.8492004,1000.0
-1492.642333984375,558.27,193568,0.10850358754396439,9359.6455078125,1.3013075590133667,1301.0097677099998,261,740,24183,396,0.001,,
-1410.71044921875,571.93,197576,-0.12557218968868256,14464.9130859375,1.2878130674362183,1534.1857876899999,262,752,24684,400,0.001,,
-1444.378173828125,583.54,198240,-0.006290331482887268,158227.3125,1.3403003215789795,1832.6679500699997,262,755,24767,404,0.001,,
-1501.358642578125,587.03,200000,0.11821794509887695,142817.328125,1.3016380071640015,1828.5451664199998,262,760,24987,405,0.001,,
,,200000,,,,,,,,,,-14287.7222672,1000.0
-1518.3040771484375,604.82,202096,0.05451338365674019,23002.580078125,1.2527481317520142,1910.59262688,259,777,25249,408,0.001,,
-1499.45654296875,630.91,205776,-0.02146846055984497,16417.94140625,1.2551919221878052,1997.81171843,260,789,25709,412,0.001,,
-1467.4876708984375,651.85,209568,-0.04608616605401039,19177.052734375,1.3127715587615967,2698.47199762,261,800,26183,416,0.001,,
-1521.3248291015625,651.85,210000,0.036979660391807556,159801.140625,1.3221522569656372,2698.47199762,261,802,26237,417,0.001,,
,,210000,,,,,,,,,,-6120.7033696,698.6
-1452.6591796875,652.22,211848,0.0793863832950592,123653.75,1.2590858936309814,2552.3925999299995,259,814,26468,420,0.001,,
-1473.8023681640625,647.46,213384,0.06177755072712898,11076.11328125,1.1643946170806885,2699.781218729999,260,819,26660,424,0.001,,
-1386.5830078125,659.71,215728,-0.014253567904233932,234394.578125,1.1747736930847168,2670.0331215899996,260,826,26953,428,0.001,,
-1509.36962890625,658.94,218520,-0.04234503582119942,53155.55078125,1.2725632190704346,3314.8847388900003,261,835,27302,432,0.001,,
-1447.8369140625,662.35,220000,-0.041331201791763306,19267.966796875,1.326363444328308,3265.25634909,261,840,27487,435,0.001,,
,,220000,,,,,,,,,,-2479.7514226,435.0
-1584.5179443359375,661.62,220600,0.1898786872625351,15914.505859375,1.3193963766098022,3279.372403160001,260,846,27562,436,0.001,,
-1531.34375,664.29,221840,0.027664251625537872,146216.65625,1.2341388463974,3196.6588156999996,260,850,27717,440,0.001,,
-1524.8580322265625,667.46,223384,0.045854438096284866,14939.29296875,1.1558928489685059,3430.76426102,260,855,27910,444,0.001,,
-1453.490234375,658.69,223840,0.03606570139527321,49215.0234375,1.139281988143921,4033.6192416400004,261,857,27967,448,0.001,,
-1470.020263671875,633.76,225040,0.003954928368330002,7904.2978515625,1.1237961053848267,4106.38409497,261,861,28117,452,0.001,,
-1626.879638671875,630.91,229088,-0.049066510051488876,11593.65625,1.154116153717041,4614.71588734,262,873,28623,456,0.001,,
-1599.90478515625,626.29,230000,-0.06133892014622688,15834.6318359375,1.196146011352539,4725.60616612,262,877,28737,459,0.001,,
,,230000,,,,,,,,,,-9183.2259582,764.4
-1613.62939453125,626.09,230824,0.021699177101254463,95870.84375,1.1963002681732178,4822.63347696,260,886,28840,460,0.001,,
-1600.1871337890625,630.07,236648,-0.09011152386665344,17656.37890625,1.1346321105957031,4772.629967960001,261,905,29568,464,0.001,,
-1585.741943359375,635.31,237416,0.029040152207016945,75441.25,1.1948097944259644,4508.50272581,261,907,29664,468,0.001,,
-1610.1761474609375,636.56,239408,0.004547754302620888,9994.783203125,1.2465541362762451,4417.407693450001,261,914,29913,472,0.001,,
-1563.7593994140625,645.23,240000,-0.05238907039165497,18072.02734375,1.2489455938339233,4589.7946470100005,261,916,29987,473,0.001,,
,,240000,,,,,,,,,,2775.220301,310.2
-1612.1392822265625,633.13,241440,0.0669945627450943,8588.8271484375,1.2027825117111206,4609.20824658,261,923,30167,476,0.001,,
-1496.2730712890625,617.96,242416,-0.04943801090121269,86065.96875,1.1701315641403198,4858.10268548,261,926,30289,480,0.001,,
-1548.7158203125,598.28,244544,-0.003979121800512075,22483.373046875,1.1767102479934692,4783.14259917,261,933,30555,484,0.001,,
-1493.472412109375,587.74,245944,0.03059900924563408,30430.59765625,1.1771878004074097,4544.558669980001,262,938,30730,488,0.001,,
-1526.542724609375,580.69,247872,-0.0109024029225111,19322.26171875,1.1788300275802612,4379.674729210001,262,943,30971,492,0.001,,
-1643.653076171875,580.69,250000,0.03937765210866928,172233.15625,1.1138180494308472,4651.36918678,262,950,31237,493,0.001,,
,,250000,,,,,,,,,,-12592.5661338,1000.0
-1652.858154296875,592.78,253200,0.005141373723745346,10268.123046875,1.1045260429382324,4700.08535318,260,970,31637,496,0.001,,
-1633.8575439453125,595.91,255864,0.024093084037303925,15965.330078125,1.179997205734253,4317.988517650001,261,978,31970,500,0.001,,
-1660.607421875,603.47,259984,0.003281624987721443,17005.59765625,1.0777158737182617,3942.76061163,262,991,32485,504,0.001,,
-1629.3189697265625,603.47,260000,-0.00255221757106483,45512.8125,1.0777158737182617,3942.76061163,262,991,32487,504,0.001,,
,,260000,,,,,,,,,,-2637.140235,718.8
-1700.8565673828125,608.83,263656,-0.049151983112096786,21694.349609375,1.218859314918518,3579.84628889,261,1009,32944,508,0.001,,
-1661.2373046875,595.07,264928,0.024816572666168213,143011.46875,1.218259334564209,3523.81766059,261,1014,33103,512,0.001,,
-1740.0550537109375,594.13,268824,-0.07198268920183182,16302.2138671875,1.117219090461731,3635.0276511800002,261,1026,33590,516,0.001,,
-1728.109130859375,593.76,270000,-0.00038870610296726227,28181.7421875,1.1664133071899414,3702.5039915400002,261,1030,33737,517,0.001,,
,,270000,,,,,,,,,,-6286.4308982,1000.0
-1744.2425537109375,604.2,272928,-0.04309871420264244,12287.3671875,1.2359946966171265,3765.6791555600003,260,1049,34103,520,0.001,,
-1625.48974609375,630.55,276824,0.03863309696316719,14828.3876953125,1.2092838287353516,3616.3516085999995,260,1062,34590,524,0.001,,
-1595.740234375,637.62,279912,-0.00048442091792821884,10466.279296875,1.1227755546569824,3677.1862976800003,261,1072,34976,528,0.001,,
-1611.210693359375,636.3,280000,0.004472271539270878,214780.28125,1.1260395050048828,3577.34770652,261,1072,34987,529,0.001,,
,,280000,,,,,,,,,,-3196.467962,323.2
-1689.110107421875,628.51,280776,-0.025554727762937546,76723.8125,1.142126441001892,3719.34080455,260,1078,35084,532,0.001,,
-1707.342529296875,623.55,283376,-0.03518395870923996,18145.900390625,1.1759308576583862,3681.6689850099997,260,1086,35409,536,0.001,,
-1682.86376953125,630.07,288664,0.12972331047058105,76262.2109375,1.3149412870407104,3645.3671468800003,261,1103,36070,540,0.001,,
-1644.96044921875,658.55,288928,0.06427261233329773,8973.76171875,1.3046971559524536,3607.60899567,261,1104,36103,544,0.001,,
-1657.853759765625,656.28,290000,0.04707937315106392,13957.359375,1.2611018419265747,3480.6443990299995,261,1108,36237,545,0.001,,
,,290000,,,,,,,,,,-4309.261135800001,1000.0
-1746.680908203125,665.97,292648,0.026807647198438644,13374.681640625,1.0590784549713135,3371.579636220001,260,1125,36568,548,0.001,,
-1615.2535400390625,700.79,296840,-0.051800165325403214,8888.7294921875,1.1251976490020752,3348.86865864,260,1139,37092,552,0.001,,
-1584.87353515625,703.19,299336,0.03535110130906105,21595.544921875,1.0959455966949463,3076.1778600899997,260,1147,37404,556,0.001,,
-1640.8802490234375,706.62,300000,0.0059783970937132835,15872.7041015625,1.0695549249649048,3002.5565870299997,261,1149,37487,557,0.001,,
,,300000,,,,,,,,,,-3149.4550896,1000.0
-1677.008544921875,714.15,302240,-0.029680972918868065,13408.16796875,1.1097091436386108,2755.0022591700003,259,1165,37767,560,0.001,,
-1672.274169921875,702.89,305632,-0.011352754198014736,67304.59375,1.0829570293426514,2609.8082614500004,259,1176,38191,564,0.001,,
-1626.0970458984375,704.18,307336,0.039833441376686096,17462.03515625,1.159379005432129,2818.2794923900005,259,1182,38404,568,0.001,,
-1654.343017578125,699.54,309064,-0.07143714278936386,9525.1796875,1.1699334383010864,2921.14056906,260,1187,38620,572,0.001,,
-1630.0048828125,692.21,310000,-0.083299919962883,8051.33251953125,1.2217494249343872,2900.3204137,260,1191,38737,574,0.001,,
,,310000,,,,,,,,,,-6651.848483600001,817.6
-1568.072998046875,696.36,310832,-0.03311823308467865,21408.76171875,1.2704758644104004,2935.9279015,258,1201,38841,576,0.001,,
-1603.926513671875,700.53,315168,-0.01310565136373043,17552.4296875,1.0625972747802734,2585.0167381,259,1215,39383,580,0.001,,
-1632.907470703125,724.65,317256,0.0064668129198253155,11900.998046875,1.0888125896453857,2748.56474835,259,1221,39644,584,0.001,,
-1612.906982421875,724.01,318272,-0.024222172796726227,7071.51953125,1.1019035577774048,3026.5538530000003,259,1225,39771,588,0.001,,
-1548.01953125,729.09,320000,-0.01019266527146101,12362.298828125,1.1148145198822021,2835.14264583,259,1230,39987,590,0.001,,
,,320000,,,,,,,,,,276.24472639999993,1000.0
-1554.338134765625,726.36,321072,-0.00021774135529994965,75789.8359375,1.120277762413025,2867.5561716300003,258,1243,40121,592,0.001,,
-1599.4835205078125,704.72,322392,-0.014026449993252754,73501.578125,1.1705973148345947,2844.43273484,258,1247,40286,596,0.001,,
-1496.222412109375,694.65,324424,0.04353230446577072,14812.259765625,1.2261617183685303,3478.9440418300005,258,1253,40540,600,0.001,,
-1518.138671875,683.59,326224,0.011911329813301563,14247.416015625,1.168765902519226,3708.8383987699995,258,1259,40765,604,0.001,,
-1515.524169921875,678.95,330000,0.03222638741135597,80355.3984375,1.1796364784240723,3705.112125299999,259,1272,41237,606,0.001,,
,,330000,,,,,,,,,,1756.0695715999998,1000.0
-1555.628173828125,676.03,330664,-0.025961928069591522,74938.9375,1.1557788848876953,3811.11420344,257,1283,41320,608,0.001,,
-1525.8699951171875,674.8,332472,-0.004195611923933029,7909.580078125,1.1694473028182983,3796.67996738,257,1289,41546,612,0.001,,
-1536.190185546875,670.87,336440,0.027789736166596413,112778.71875,1.127881407737732,3592.303614539999,258,1301,42042,616,0.001,,
-1507.59375,649.94,337280,0.025151986628770828,11614.6875,1.134190559387207,3679.2392889700004,258,1304,42147,620,0.001,,
-1465.472900390625,633.21,338984,0.015469786711037159,17849.587890625,1.0774266719818115,3753.0932004300003,258,1310,42360,624,0.001,,
-1538.603759765625,627.2,340000,-0.0010134940966963768,126806.6875,1.0565093755722046,3899.8525976700003,258,1313,42487,625,0.001,,
,,340000,,,,,,,,,,-59910.4418448,979.2
-1532.3753662109375,621.35,342496,0.0056749796494841576,117996.2421875,1.0180941820144653,3934.0780632900005,257,1330,42799,628,0.001,,
-1522.150390625,640.27,345208,-0.018100108951330185,13138.984375,1.0755677223205566,3842.8893820800004,257,1339,43138,632,0.001,,
-1488.8450927734375,646.31,347656,-0.07338139414787292,17118.966796875,1.2334684133529663,4091.0226087700007,258,1347,43444,636,0.001,,
-1462.623779296875,643.44,349792,0.042501211166381836,12244.69140625,1.295792818069458,4125.1993555,258,1354,43711,640,0.001,,
-1465.76318359375,643.44,350000,0.12537042796611786,122387.796875,1.2889080047607422,4125.1993555,258,1354,43737,640,0.001,,
,,350000,,,,,,,,,,-8563.0917556,1000.0
-1466.361328125,609.54,351456,0.07802881300449371,14479.251953125,1.167207956314087,4113.937160140001,256,1370,43919,644,0.001,,
-1542.84423828125,611.94,352848,-0.013554748147726059,13000.763671875,1.1070899963378906,3935.21738761,256,1374,44093,648,0.001,,
