rollout/ep_rew_mean,time/iterations,time/total_timesteps,time/fps,time/time_elapsed,rollout/ep_len_mean,train/is_line_search_success,train/policy_objective,train/kl_divergence_loss,train/n_updates,train/explained_variance,train/std,train/value_loss,train/learning_rate
-90515.24694444,25,204800,498,411,533.71,1.0,0.022167125716805458,0.005364380776882172,24,5.960464477539063e-08,0.9896957278251648,135692122.0171875,0.001
-87229.94010683,26,212992,498,427,551.62,1.0,0.016009440645575523,0.005811890587210655,25,5.960464477539063e-08,0.9819034934043884,115074112.97001953,0.001
-86343.9192735,27,221184,498,443,574.08,1.0,0.02712378092110157,0.006446038372814655,26,-2.384185791015625e-07,0.970746636390686,87739161.82609864,0.001
-84666.8067735,28,229376,498,460,596.45,1.0,0.02693209983408451,0.00667446106672287,27,-1.1920928955078125e-07,0.9699575901031494,123932094.06992188,0.001
-83177.1417735,29,237568,498,476,624.7,1.0,0.026963643729686737,0.005631644278764725,28,0.0,0.9619498252868652,113906349.3046875,0.001
-82329.64732906001,30,245760,498,493,630.18,1.0,0.021857719868421555,0.006358365528285503,29,1.1920928955078125e-07,0.9585890769958496,73063255.04934081,0.001
-84360.14455128,31,253952,498,509,601.32,1.0,0.01904274709522724,0.005380647256970406,30,0.0,0.9606294631958008,104034482.87578125,0.001
-84406.46955128,32,262144,498,526,604.34,1.0,0.027149925008416176,0.0065943775698542595,31,-1.1920928955078125e-07,0.9580329656600952,195536531.746875,0.001
-87234.54455127999,33,270336,498,542,581.53,1.0,0.024721017107367516,0.0051542469300329685,32,0.0,0.9642865061759949,124432900.85625,0.001
-86537.90972222,34,278528,498,559,556.2,1.0,0.02547408640384674,0.00589139387011528,33,2.384185791015625e-07,0.9635618925094604,154978589.1921875,0.001
-89084.37222222,35,286720,497,576,531.69,1.0,0.020656036213040352,0.005839470308274031,34,0.0,0.9669338464736938,134604297.91171876,0.001
-91428.40555555001,36,294912,498,592,528.54,1.0,0.025565428659319878,0.0066377101466059685,35,1.1920928955078125e-07,0.9623116254806519,172043729.5484375,0.001
-88494.23333333,37,303104,498,608,546.45,1.0,0.02230721153318882,0.0066595315001904964,36,0.0,0.9621633887290955,93749467.74082032,0.001
-84081.85833333,38,311296,498,624,605.05,1.0,0.023018410429358482,0.005320062395185232,37,1.1920928955078125e-07,0.9625985026359558,62270490.92070313,0.001
-80911.25833333,39,319488,498,640,607.96,1.0,0.022423140704631805,0.0056595574133098125,38,0.0,0.9636960029602051,70919960.01430663,0.001
-80795.41833333,40,327680,498,657,616.54,1.0,0.02570003643631935,0.006983567960560322,39,0.0,0.9528543949127197,103407366.63867188,0.001
-77561.01416666,41,335872,498,673,624.44,1.0,0.021401438862085342,0.005984298884868622,40,0.0,0.9528417587280273,113517280.01171875,0.001
-76263.43916666,42,344064,499,689,615.91,1.0,0.02294890582561493,0.0071817608550190926,41,0.0,0.9447978734970093,89552940.45117188,0.001
-75181.75583333001,43,352256,499,705,628.96,1.0,0.020902954041957855,0.006290390156209469,42,0.0,0.9385547637939453,153489072.7625,0.001
-80313.64083333,44,360448,500,720,566.08,1.0,0.02787351980805397,0.005820699036121368,43,0.0,0.9420723915100098,113108206.09570312,0.001
-83515.15750000002,45,368640,500,736,520.3,1.0,0.025756292045116425,0.006683181039988995,44,0.0,0.9446932673454285,204970159.821875,0.001
-85559.5775,46,376832,500,753,486.58,1.0,0.019792115315794945,0.007028817664831877,45,1.1920928955078125e-07,0.9425450563430786,164517903.3453125,0.001
-89718.94166667,47,385024,500,769,487.46,1.0,0.022882968187332153,0.006923397537320852,46,0.0,0.9437324404716492,162852723.3265625,0.001
-88547.93666667,48,393216,500,785,523.31,1.0,0.02488473430275917,0.006165320985019207,47,-0.0014590024948120117,0.954166829586029,153748555.4734375,0.001
-85949.27,49,401408,500,802,543.28,1.0,0.023162133991718292,0.00790460780262947,48,2.4199485778808594e-05,0.9534133672714233,92443436.24155274,0.001
-85879.47166667,50,409600,500,818,539.4,1.0,0.02508517913520336,0.007100386079400778,49,-3.814697265625e-06,0.950322151184082,51561838.890722655,0.001
-84889.47666667,51,417792,499,835,567.51,1.0,0.024692904204130173,0.00621438305824995,50,-8.344650268554688e-07,0.9523412585258484,121504397.121875,0.001
-83553.37666667,52,425984,499,852,583.31,1.0,0.019297821447253227,0.007220905274152756,51,0.0,0.952966570854187,122411046.48125,0.001
-83592.49666666999,53,434176,499,868,589.77,1.0,0.025623410940170288,0.007098148576915264,52,8.404254913330078e-06,0.9510830640792847,132644014.11816406,0.001
-80402.63666666999,54,442368,499,885,618.16,1.0,0.020411398261785507,0.007618456147611141,53,0.0005688071250915527,0.9485882520675659,131554954.765625,0.001
-77652.54166666999,55,450560,499,901,624.99,1.0,0.03174827992916107,0.00690037664026022,54,-0.0008476972579956055,0.9512661695480347,60953997.443157956,0.001
-84223.64166667,56,458752,499,918,592.16,1.0,0.020599137991666794,0.006547716911882162,55,0.000437319278717041,0.9532865881919861,91463197.36884765,0.001
-83386.64166667,57,466944,499,934,608.45,1.0,0.018978364765644073,0.0053476449102163315,56,-0.00017011165618896484,0.9500758051872253,142060804.39375,0.001
-83730.11666667,58,475136,499,951,612.34,1.0,0.02501520700752735,0.006905791815370321,57,5.960464477539063e-08,0.9494351744651794,101403208.51875,0.001
-81909.14166667,59,483328,499,967,629.03,1.0,0.019339649006724358,0.00553548987954855,58,-2.384185791015625e-07,0.9504290819168091,81008368.08522949,0.001
-78517.275,60,491520,499,984,659.27,1.0,0.0214457456022501,0.007505801972001791,59,1.1920928955078125e-07,0.9450854659080505,70944910.29257813,0.001
-73858.725,61,499712,499,1000,698.07,1.0,0.03039027377963066,0.007657487876713276,60,0.0,0.9520823955535889,50438870.79534912,0.001
-70287.25,62,507904,499,1017,729.48,1.0,0.015099944546818733,0.006109860725700855,61,-8.344650268554688e-07,0.9452108144760132,30636807.581518553,0.001
-71195.05,63,516096,499,1034,730.27,1.0,0.021633736789226532,0.006732308771461248,62,0.0,0.9460453987121582,37522903.03009033,0.001
-68403.85,64,524288,499,1050,761.12,1.0,0.01560563687235117,0.006300544366240501,63,-5.924701690673828e-05,0.941666841506958,60810294.37961426,0.001
-63612.85,65,532480,498,1067,791.97,1.0,0.022529173642396927,0.006571168079972267,64,-3.5762786865234375e-07,0.9376260042190552,30496000.59511719,0.001
-58958.85,66,540672,498,1084,816.52,1.0,0.017543356865644455,0.0055737802758812904,65,0.0,0.9373192191123962,10341094.912304688,0.001
-55060.55,67,548864,498,1100,836.65,1.0,0.017522934824228287,0.006082314997911453,66,0.0,0.9353562593460083,60550136.40657959,0.001
-52076.65,68,557056,498,1117,848.23,1.0,0.015023334883153439,0.0057382890954613686,67,1.1920928955078125e-07,0.9340888261795044,20150630.578320313,0.001
-49842.95,69,565248,498,1133,855.59,1.0,0.017756158486008644,0.0058737993240356445,68,-1.1920928955078125e-07,0.9362863898277283,40388390.90187378,0.001
-46778.325,70,573440,498,1150,875.66,1.0,0.02161373756825924,0.007265449967235327,69,1.1920928955078125e-07,0.9306594729423523,80880472.97802734,0.001
-46535.875,71,581632,498,1167,873.32,1.0,0.020288225263357162,0.0061207422986626625,70,1.1920928955078125e-07,0.9299089908599854,20362705.514556885,0.001
-49544.975,72,589824,498,1183,844.26,1.0,0.01647908426821232,0.005161372013390064,71,-1.1920928955078125e-07,0.9284278750419617,30515291.145617675,0.001
-48444.375,73,598016,498,1199,854.19,1.0,0.023181457072496414,0.008120064623653889,72,0.0,0.9296880960464478,63678526.306835935,0.001
-44520.275,74,606208,498,1216,861.74,1.0,0.020716505125164986,0.004952093120664358,73,1.7881393432617188e-07,0.9235374331474304,40494367.439489745,0.001
-43300.4,75,614400,498,1233,862.3,1.0,0.035122644156217575,0.00664135068655014,74,0.0,0.9190711975097656,10640914.27745514,0.001
-42229.3,76,622592,498,1250,865.18,1.0,0.01721501722931862,0.004927945323288441,75,-1.1920928955078125e-07,0.9198931455612183,10326595.361047363,0.001
-40173.5,77,630784,497,1266,869.58,1.0,0.012839099392294884,0.005741364322602749,76,-0.0001537799835205078,0.9120213389396667,30504455.438684084,0.001
-44613.6,78,638976,497,1283,843.64,1.0,0.013891821727156639,0.005879577249288559,77,-3.4570693969726562e-06,0.9267744421958923,10389807.357144166,0.001
-42567.0,79,647168,497,1300,858.96,1.0,0.019950611516833305,0.00495285727083683,78,0.002200484275817871,0.9274255633354187,80770909.16171876,0.001
-38844.875,80,655360,497,1316,879.29,1.0,0.014055916108191013,0.006515359040349722,79,2.3245811462402344e-06,0.918485164642334,30648251.08704834,0.001
-38650.075,81,663552,497,1333,889.81,1.0,0.020116638392210007,0.0065017566084861755,80,5.364418029785156e-06,0.9205350279808044,10387960.887509156,0.001
-38476.325,82,671744,497,1349,890.53,1.0,0.015977120026946068,0.0048203072510659695,81,0.003790616989135742,0.9165346622467041,40640783.20039062,0.001
-36569.025,83,679936,497,1366,909.78,1.0,0.021045196801424026,0.006275334395468235,82,0.0016871094703674316,0.9116150140762329,19934148.711401366,0.001
-34571.825,84,688128,497,1383,920.04,1.0,0.01591583713889122,0.006873026490211487,83,0.004172682762145996,0.909444272518158,30407179.47913208,0.001
-34585.625,85,696320,497,1400,921.42,1.0,0.02616472914814949,0.006242840550839901,84,0.008298397064208984,0.9107964038848877,10489812.869610596,0.001
-37719.52,86,704512,497,1417,913.93,1.0,0.013369482010602951,0.005683470517396927,85,-0.0001786947250366211,0.9156206846237183,30435746.65979004,0.001
-37416.02,87,712704,497,1433,923.58,1.0,0.0077309319749474525,0.006533556617796421,86,-1.5497207641601562e-06,0.9148361086845398,40350023.02628174,0.001
-42893.82,88,720896,497,1450,901.42,1.0,0.01831701584160328,0.005269072018563747,87,5.960464477539063e-08,0.9112542867660522,30693557.952990722,0.001
-39848.82,89,729088,497,1466,906.89,1.0,0.02468642219901085,0.005689328070729971,88,2.384185791015625e-07,0.9050363302230835,69586175.22856446,0.001
-40823.22,90,737280,497,1483,914.34,1.0,0.01218024268746376,0.005299357231706381,89,5.960464477539063e-08,0.9057778120040894,30665911.86265869,0.001
-41987.92,91,745472,496,1499,920.82,1.0,0.020512094721198082,0.0064697228372097015,90,0.0,0.9158036112785339,49433955.62365723,0.001
-43386.62,92,753664,496,1516,910.7,1.0,0.0196245014667511,0.0068250251933932304,91,0.0,0.9218148589134216,30051971.31258545,0.001
-44367.12,93,761856,496,1533,908.76,1.0,0.013330653309822083,0.006448696833103895,92,0.0,0.9246379137039185,40219446.049267575,0.001
-43452.72,94,770048,496,1549,907.31,1.0,0.011915238574147224,0.004704312887042761,93,-1.1920928955078125e-07,0.9177266955375671,40411535.43862305,0.001
-45641.52,95,778240,496,1566,906.21,1.0,0.01598305068910122,0.005794513039290905,94,0.0,0.9167899489402771,20187480.759069823,0.001
-47231.62,96,786432,496,1583,895.24,1.0,0.017510438337922096,0.0062158964574337006,95,0.0,0.9193247556686401,30200332.252246093,0.001
-44873.0,97,794624,496,1599,897.71,1.0,0.02068103849887848,0.006206517573446035,96,0.0,0.9175196886062622,50317271.55407715,0.001
-43897.9,98,802816,496,1615,900.19,1.0,0.019253287464380264,0.005988443270325661,97,0.0,0.9118163585662842,20880083.33255615,0.001
-42986.1,99,811008,496,1632,909.0,1.0,0.015383865684270859,0.006254789885133505,98,5.960464477539063e-08,0.9142915606498718,30486986.549353026,0.001
-42174.4,100,819200,496,1648,917.82,1.0,0.020978081971406937,0.005968037527054548,99,0.0,0.9201654195785522,39884524.03463135,0.001
-45040.0,101,827392,496,1665,904.41,1.0,0.0151937585324049,0.005488054361194372,100,0.0,0.9172108173370361,30550759.29991455,0.001
-45556.6,102,835584,496,1681,896.08,1.0,0.01880958303809166,0.00591702526435256,101,0.0,0.9070138335227966,69932305.10996094,0.001
-43282.875,103,843776,496,1698,899.31,1.0,0.019898870959877968,0.002984810620546341,102,0.0,0.9046919345855713,43715895.18198242,0.001
-41459.275,104,851968,496,1714,906.93,1.0,0.01933196373283863,0.007061079144477844,103,0.0,0.9022806882858276,20101506.72701416,0.001
-40335.975,105,860160,496,1731,904.59,1.0,0.002932656556367874,0.005265675485134125,104,-2.384185791015625e-07,0.9050695300102234,10590237.73461914,0.001
-42178.825,106,868352,496,1747,899.63,1.0,0.02325984463095665,0.006747547071427107,105,0.0,0.9126231074333191,20371327.695141602,0.001
-41267.55,107,876544,496,1764,900.6,1.0,0.027298521250486374,0.007053874433040619,106,0.0,0.9068431854248047,50147915.739746094,0.001
-40420.05,108,884736,496,1780,905.84,1.0,0.02691086009144783,0.00764163164421916,107,0.0,0.9036590456962585,40113863.80976562,0.001
-39268.55,109,892928,496,1797,900.68,1.0,0.007000884041190147,0.0060676028952002525,108,1.1920928955078125e-07,0.90655517578125,10587382.074890137,0.001
-38412.85,110,901120,496,1813,905.1,1.0,0.020128075033426285,0.0066992975771427155,109,0.0,0.9101285934448242,20480499.276342772,0.001
-34959.85,111,909312,496,1830,909.76,1.0,0.018976472318172455,0.006350751966238022,110,0.0,0.9054714441299438,20433820.1149292,0.001
-36747.15,112,917504,496,1846,908.51,1.0,0.06522322446107864,0.0077565996907651424,111,0.019024550914764404,0.9095019698143005,526461.8079223633,0.001
-33795.75,113,925696,496,1862,914.9,1.0,0.0180324949324131,0.007396023720502853,112,0.00025773048400878906,0.9136735200881958,76840048.09956054,0.001
-35704.01,114,933888,496,1879,906.01,1.0,0.019030362367630005,0.0063806986436247826,113,0.0026965737342834473,0.9128056764602661,20583222.97597046,0.001
-39526.135,115,942080,496,1895,887.64,1.0,0.01666240580379963,0.006270135752856731,114,0.002085745334625244,0.9193532466888428,40272484.84943847,0.001
-37418.635,116,950272,497,1911,889.07,1.0,0.022190462797880173,0.005884557031095028,115,0.002864241600036621,0.9206159114837646,60190684.03149414,0.001
-35474.96,117,958464,497,1928,881.84,1.0,0.024537406861782074,0.0076441168785095215,116,0.0019992589950561523,0.9111417531967163,20317788.03828125,0.001
-35377.86,118,966656,497,1944,892.13,1.0,0.014590365812182426,0.0048950291238725185,117,0.001116633415222168,0.9155715703964233,20489455.76138916,0.001
-36488.26,119,974848,497,1961,883.18,1.0,0.016985910013318062,0.0028209618758410215,118,0.007670283317565918,0.912979245185852,30041094.297509767,0.001
-34685.26,120,983040,497,1977,892.86,1.0,0.012943964451551437,0.005346070509403944,119,0.00795513391494751,0.9129461050033569,20164963.097607423,0.001
-34914.06,121,991232,497,1993,885.74,1.0,0.009997095912694931,0.006710532587021589,120,0.0176084041595459,0.912826418876648,645830.0602416992,0.001
-33774.46,122,999424,497,2010,881.77,1.0,0.026629887521266937,0.007730694487690926,121,0.0001819133758544922,0.9112231731414795,20278104.630932618,0.001
-28128.16,123,1007616,497,2027,897.08,1.0,0.016285764053463936,0.0063881403766572475,122,-0.0019398927688598633,0.9061460494995117,20385470.24383545,0.001
-28341.56,124,1015808,497,2043,896.86,1.0,0.012118673883378506,0.00672976253554225,123,-0.0002639293670654297,0.9022361636161804,239723.4223968506,0.001
-24600.4,125,1024000,497,2059,912.44,1.0,0.014752734452486038,0.005363850854337215,124,3.319978713989258e-05,0.898635983467102,10338063.282843018,0.001
-23782.9,126,1032192,497,2076,920.68,1.0,0.025166479870676994,0.006571144796907902,125,0.002850651741027832,0.9014296531677246,514745.89071655273,0.001
-22451.8,127,1040384,497,2093,925.35,1.0,0.026136502623558044,0.007772240787744522,126,-1.71661376953125e-05,0.899188220500946,30290335.985998534,0.001
-22680.775,128,1048576,497,2109,942.38,1.0,0.010093770921230316,0.005186798050999641,127,-9.143352508544922e-05,0.8972209692001343,10170715.078442384,0.001
-20905.875,129,1056768,496,2126,944.87,1.0,0.0234433151781559,0.00680143665522337,128,-5.6862831115722656e-05,0.8946636915206909,29930944.037487794,0.001
-19056.275,130,1064960,496,2143,949.89,1.0,0.009741231799125671,0.0062780966982245445,129,-9.882450103759766e-05,0.8887393474578857,247646.38167190552,0.001
-19195.075,131,1073152,496,2159,953.77,1.0,0.013514742255210876,0.0057667880319058895,130,3.0994415283203125e-05,0.8856801986694336,277949.2464660645,0.001
-18313.45,132,1081344,496,2176,959.25,1.0,0.015686102211475372,0.0072537437081336975,131,0.0,0.8870246410369873,10424245.919543456,0.001
-17190.955,133,1089536,496,2192,963.81,1.0,0.018200239166617393,0.005665564443916082,132,0.0,0.8858352899551392,393415.8701599121,0.001
-17298.955,134,1097728,496,2209,974.61,1.0,0.019644511863589287,0.0048378221690654755,133,1.7881393432617188e-07,0.8876997828483582,398794.750012207,0.001
-17598.955,135,1105920,496,2225,974.61,1.0,0.024166330695152283,0.008163073100149632,134,-2.384185791015625e-07,0.8938255310058594,20594960.64277954,0.001
-19225.755,136,1114112,496,2242,957.31,1.0,0.03653082996606827,0.008635291829705238,135,4.172325134277344e-07,0.8937349319458008,269376.6407043457,0.001
-19124.155,137,1122304,496,2258,947.15,1.0,0.016600988805294037,0.007147497497498989,136,6.556510925292969e-07,0.8973337411880493,29335402.367089845,0.001
-18683.505,138,1130496,497,2274,947.93,1.0,0.015207495540380478,0.004945848137140274,137,0.005170941352844238,0.8916295766830444,20640678.28791504,0.001
-17342.705,139,1138688,497,2290,953.84,1.0,0.021179111674427986,0.0067488751374185085,138,-1.5735626220703125e-05,0.8946112394332886,10778636.59953003,0.001
-19344.505,140,1146880,497,2307,952.72,1.0,0.010346109047532082,0.0066341012716293335,139,0.002700626850128174,0.8895108699798584,17399393.881817628,0.001
-20635.905,141,1155072,496,2324,951.87,1.0,0.019728591665625572,0.006981994025409222,140,0.00017011165618896484,0.8866801261901855,30446505.251116943,0.001
-20335.905,142,1163264,496,2340,951.87,1.0,0.016812441870570183,0.006616366561502218,141,-2.384185791015625e-07,0.8848654627799988,10265555.404119873,0.001
-19291.225,143,1171456,496,2357,954.03,1.0,0.0322529561817646,0.008051112294197083,142,0.0024908781051635742,0.8848456144332886,216903.61125793456,0.001
-29731.63,144,1179648,497,2373,861.63,1.0,0.025627467781305313,0.008582046255469322,143,0.007171809673309326,0.8878225684165955,496204.67380371096,0.001
-37829.98,145,1187840,497,2388,793.76,1.0,0.020364470779895782,0.006095783319324255,144,-1.1920928955078125e-07,0.8886147737503052,138468543.86953124,0.001
-39491.505,146,1196032,497,2404,775.34,1.0,0.015946650877594948,0.006818883121013641,145,0.0,0.8930506706237793,119957090.909375,0.001
-39115.89,147,1204224,497,2420,778.79,1.0,0.022103486582636833,0.005761971231549978,146,0.0,0.8932480812072754,40350953.40222168,0.001
-37670.415,148,1212416,497,2436,779.35,1.0,0.01930563896894455,0.00564389955252409,147,-1.1920928955078125e-07,0.8910757899284363,20910027.578271486,0.001
-36801.205,149,1220608,497,2452,763.34,1.0,0.022898409515619278,0.005391161888837814,148,1.1920928955078125e-07,0.890001654624939,10845900.01315918,0.001
-36084.625,150,1228800,497,2468,754.78,1.0,0.013508514501154423,0.006511884741485119,149,0.0,0.8743306398391724,31076556.808740236,0.001
-35615.215,151,1236992,497,2484,754.78,1.0,0.01418846845626831,0.005736918654292822,150,-2.384185791015625e-07,0.8787212371826172,10723847.789294433,0.001
-35387.095,152,1245184,497,2500,754.78,1.0,0.02079783007502556,0.007613962050527334,151,-3.337860107421875e-06,0.8787299990653992,842120.8105346679,0.001
-33014.395,153,1253376,498,2516,771.85,1.0,0.015467360615730286,0.007564903702586889,152,-1.430511474609375e-06,0.8790402412414551,620436.5242744446,0.001
-28191.62,154,1261568,498,2532,811.08,1.0,0.007109599653631449,0.004244090989232063,153,0.0,0.8773333430290222,30649765.65979004,0.001
-27194.94,155,1269760,498,2548,833.9,1.0,0.023099036887288094,0.007996811531484127,154,0.0,0.8733185529708862,50933803.01982422,0.001
-21661.095,156,1277952,498,2563,871.06,1.0,0.015346072614192963,0.006338474340736866,155,5.960464477539063e-08,0.8720250129699707,30342658.190942384,0.001
-19390.495,157,1286144,498,2579,881.27,1.0,0.020319368690252304,0.005957205779850483,156,5.960464477539063e-08,0.8695323467254639,30991344.557592772,0.001
-18166.135,158,1294336,498,2595,887.23,1.0,0.01685999147593975,0.006223031785339117,157,0.0,0.8744230270385742,1093408.9587127685,0.001
-18236.585,159,1302528,498,2611,884.39,1.0,0.021473420783877373,0.006774652749300003,158,-1.1920928955078125e-07,0.8699182271957397,11056997.257775879,0.001
-16338.525,160,1310720,498,2626,893.68,1.0,0.019454099237918854,0.007804913446307182,159,0.0,0.8745681643486023,20433557.65793457,0.001
-16490.35,161,1318912,499,2642,894.75,1.0,0.022357430309057236,0.006673650350421667,160,0.0,0.8838393092155457,1259184.7712585449,0.001
-19179.735,162,1327104,499,2658,879.09,1.0,0.008296588435769081,0.007855050265789032,161,0.0,0.8832114934921265,20116961.997045897,0.001
-22757.16,163,1335296,499,2673,862.19,1.0,0.014790667220950127,0.006521448493003845,162,0.0,0.8808567523956299,31182311.73918457,0.001
-21796.985,164,1343488,499,2690,867.13,1.0,0.02209494262933731,0.006416321732103825,163,1.1920928955078125e-07,0.8799208402633667,41259842.71328125,0.001
-19234.82,165,1351680,499,2706,882.76,1.0,0.01595212332904339,0.003780142869800329,164,-1.1920928955078125e-07,0.873092532157898,28019224.44987793,0.001
-18510.995,166,1359872,499,2721,882.39,1.0,0.025450797751545906,0.007539651356637478,165,0.0,0.8737434148788452,20865151.315576173,0.001
-17702.705,167,1368064,499,2738,888.62,1.0,0.017635202035307884,0.006229600869119167,166,-1.1920928955078125e-07,0.8745939135551453,10700130.878686523,0.001
-22919.77,168,1376256,499,2754,876.38,1.0,0.022399477660655975,0.007455994840711355,167,0.0,0.8754993677139282,20922036.460876465,0.001
-25208.41,169,1384448,499,2771,874.27,1.0,0.02722994238138199,0.005825631320476532,168,0.0,0.87962406873703,50556237.67255859,0.001
-29523.93,170,1392640,499,2787,863.26,1.0,0.0166479479521513,0.003207515925168991,169,8.344650268554688e-07,0.8785838484764099,29798893.182128906,0.001
-32576.06,171,1400832,499,2803,854.81,1.0,0.019615469500422478,0.007759021129459143,170,0.0015237927436828613,0.8762662410736084,59943651.283691406,0.001
-34235.15,172,1409024,499,2819,866.05,1.0,0.02396216243505478,0.0056904954835772514,171,0.0011845231056213379,0.8801203966140747,39643376.52646484,0.001
-37352.0,173,1417216,499,2835,839.08,1.0,0.015582477673888206,0.006171689834445715,172,0.0011637210845947266,0.8732759356498718,40231827.04416504,0.001
-35876.5,174,1425408,499,2851,842.97,1.0,0.026104122400283813,0.00690827053040266,173,0.0008110404014587402,0.8706817626953125,60253315.0368164,0.001
-34877.805,175,1433600,499,2867,851.59,1.0,0.004653980489820242,0.004580732434988022,174,0.00011080503463745117,0.8664833903312683,20293789.417138673,0.001
-34378.79,176,1441792,500,2883,851.59,1.0,0.009502915665507317,0.0067380135878920555,175,-0.00010311603546142578,0.8635983467102051,30888001.020874023,0.001
-34991.115,177,1449984,500,2898,846.42,1.0,0.020978791639208794,0.007815922610461712,176,0.00027948617935180664,0.8656491041183472,787681.1055236816,0.001
-30761.015,178,1458176,500,2914,862.18,1.0,0.022126883268356323,0.006985572632402182,177,-3.337860107421875e-06,0.8661460876464844,21085193.22717285,0.001
-28252.45,179,1466368,500,2929,863.03,1.0,0.022281434386968613,0.006627220660448074,178,0.0,0.8661908507347107,21222774.782592773,0.001
-27458.225,180,1474560,500,2945,838.86,1.0,0.014820287935435772,0.007323842495679855,179,0.0,0.8667208552360535,10855714.244262695,0.001
-26403.27,181,1482752,500,2961,829.29,1.0,0.024185720831155777,0.006665860768407583,180,0.0,0.8652304410934448,41015273.41362305,0.001
-23900.56,182,1490944,500,2976,817.69,1.0,0.01970440335571766,0.006904717534780502,181,-1.6689300537109375e-06,0.8657323122024536,59788471.19443359,0.001
-21856.585,183,1499136,500,2992,825.91,1.0,0.01452855858951807,0.005632923450320959,182,4.231929779052734e-06,0.86810302734375,31073779.723876953,0.001
-22073.72,184,1507328,501,3008,830.63,1.0,0.01918664388358593,0.007930686697363853,183,2.5212764739990234e-05,0.8685468435287476,30714134.822338868,0.001
-25912.21,185,1515520,501,3024,816.37,1.0,0.01486792042851448,0.007415445521473885,184,-8.249282836914062e-05,0.8644535541534424,21014695.79074707,0.001
-28356.725,186,1523712,500,3041,796.41,1.0,0.021988511085510254,0.0059847719967365265,185,2.8014183044433594e-06,0.8606414794921875,58868522.62021484,0.001
