rollout/ep_len_mean,time/iterations,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,time/fps,train/approx_kl,train/policy_gradient_loss,train/loss,train/clip_range,train/explained_variance,train/std,train/learning_rate,train/value_loss,train/entropy_loss,train/clip_fraction,train/n_updates
220.33,85,-84901.39433455002,1918,696320,363,0.034025323,-0.0008134011899528559,386480832.0,0.2,0.0,0.9556404948234558,0.0003,416919018.9710938,-8.234859243035316,0.1104736328125,840
237.69,86,-83574.43408424,1940,704512,363,0.006478548,-0.0007347308324824553,149724896.0,0.2,1.1920928955078125e-07,0.9559015035629272,0.0003,271640094.415625,-8.236437380313873,0.10662841796875,850
264.24,87,-86803.57033576,1962,712704,363,0.009983132,-0.0010122248997504358,125197720.0,0.2,1.7881393432617188e-07,0.9539670944213867,0.0003,338723247.26171875,-8.238664032518864,0.0905517578125,860
281.48,88,-88324.57148961,1985,720896,363,0.011080546,-0.002754548670418444,115236832.0,0.2,0.0,0.9536124467849731,0.0003,291586007.84765625,-8.22660831734538,0.09287109375,870
295.65,89,-86301.80680707,2010,729088,362,0.0069407565,-0.003827476208971348,197148448.0,0.2,1.1920928955078125e-07,0.9497658014297485,0.0003,281103703.3375,-8.21666086912155,0.06998291015625,880
134.26,90,-90866.24207570002,2032,737280,362,0.43004924,0.030529993470554472,110089512.0,0.2,0.0,0.9470242261886597,0.0003,222984588.6296875,-8.210178937017918,0.3145263671875,890
93.52,91,-92017.7043834,2055,745472,362,0.0007883336,-0.0010559668622590833,607699072.0,0.2,0.0,0.9468836188316345,0.0003,862791968.15,-8.18517579510808,0.00150146484375,900
105.27,92,-91405.0611111,2078,753664,362,0.0011374028,-0.0015495919687964488,315544384.0,0.2,0.0,0.9466266632080078,0.0003,785165256.5625,-8.183849918842316,0.0033447265625,910
108.76,93,-90219.9742216,2101,761856,362,0.0011727514,-0.001824003117508255,284161376.0,0.2,0.0,0.9461379051208496,0.0003,766632536.6375,-8.18167610913515,0.0032470703125,920
115.76,94,-88666.50969862001,2124,770048,362,0.0033563753,-0.003051390242762864,361662464.0,0.2,-1.1920928955078125e-07,0.9456998109817505,0.0003,724159412.1375,-8.178706742078067,0.01124267578125,930
127.78,95,-88567.98381949999,2146,778240,362,0.0024784962,-0.0013894481853640173,319376448.0,0.2,0.0,0.9452182650566101,0.0003,709273070.6,-8.175898488610983,0.00648193359375,940
127.23,96,-90130.77933761,2170,786432,362,0.0030834763,-0.0026084788030857455,353836544.0,0.2,-1.1920928955078125e-07,0.9433917999267578,0.0003,581532324.2125,-8.168629752099514,0.01466064453125,950
142.77,97,-86519.36280523,2193,794624,362,0.004644485,-0.0030988240621809384,169954384.0,0.2,-1.1920928955078125e-07,0.942537784576416,0.0003,642825695.575,-8.160246263444424,0.01546630859375,960
163.14,98,-86184.58840049,2216,802816,362,0.0043104137,-0.0027425635904364753,156778992.0,0.2,0.0,0.9411534070968628,0.0003,513130509.91875,-8.152759829908609,0.0251953125,970
170.23,99,-86891.75188036001,2239,811008,362,0.005137111,-0.0030274655666289617,222711104.0,0.2,0.0,0.9403538703918457,0.0003,473668695.646875,-8.14568421319127,0.02606201171875,980
185.42,100,-84401.42171078999,2262,819200,362,0.005798904,-0.003479654530383414,134805552.0,0.2,0.0,0.9392895102500916,0.0003,468781174.69375,-8.140729032456875,0.04671630859375,990
203.26,101,-82748.89315769,2285,827392,362,0.0055206316,-0.0015756474782392615,370834144.0,0.2,0.0,0.9386187791824341,0.0003,400834059.846875,-8.133628063648938,0.0392578125,1000
229.84,102,-84738.02272728,2308,835584,361,0.0043385373,-0.0036023401204147375,55891144.0,0.2,0.0,0.9405213594436646,0.0003,363433557.9125,-8.137415820360184,0.05748291015625,1010
244.28,103,-87303.19328282999,2330,843776,361,0.0052545164,-0.004170263779815287,164919760.0,0.2,0.0,0.9405190348625183,0.0003,319763386.5234375,-8.14349481537938,0.0635986328125,1020
250.01,104,-84943.90450075999,2353,851968,362,0.009979071,-0.0013427256431896239,193592384.0,0.2,-1.1920928955078125e-07,0.940658450126648,0.0003,320967099.0765625,-8.147827249765395,0.1527099609375,1030
222.45,105,-87106.85266093999,2376,860160,361,0.052314587,0.006356469268939691,80044784.0,0.2,0.0,0.9444283246994019,0.0003,328620243.60664064,-8.156641977280378,0.2101318359375,1040
200.11,106,-90521.44405178,2401,868352,361,0.0049031125,-0.0026487106282729656,318734368.0,0.2,0.0,0.9422481060028076,0.0003,427527965.35,-8.161983571201564,0.0242919921875,1050
198.16,107,-91688.32823593,2423,876544,361,0.0054047257,-0.0037320469768019394,385139808.0,0.2,0.0,0.9402092695236206,0.0003,445948070.9640625,-8.146743027865886,0.0382080078125,1060
227.89,108,-87663.76887085,2447,884736,361,0.008494923,-0.0043598027834377715,314167840.0,0.2,-1.1920928955078125e-07,0.9379919767379761,0.0003,325069619.934375,-8.133019143342972,0.074755859375,1070
271.16,109,-85905.5136691,2469,892928,361,0.006575105,0.0027146283267939,197898352.0,0.2,-1.1920928955078125e-07,0.9362314939498901,0.0003,312796850.8125,-8.116863629221916,0.14415283203125,1080
259.72,110,-84570.35819290999,2492,901120,361,0.14377333,0.07673574281325272,90223816.0,0.2,0.0,0.9387965202331543,0.0003,228409483.01367188,-8.121558208763599,0.65277099609375,1090
252.65,111,-86583.57847374999,2516,909312,361,0.0029366924,-0.0020857977055129596,93842968.0,0.2,0.0,0.9389482736587524,0.0003,404369332.553125,-8.129269267618657,0.00941162109375,1100
233.16,112,-90855.49131868001,2538,917504,361,0.0046025747,-0.0033658473679679447,107568576.0,0.2,-1.1920928955078125e-07,0.9394447803497314,0.0003,322294013.02265626,-8.131243900209665,0.02274169921875,1110
274.11,113,-89978.43465202,2563,925696,361,0.010574218,-0.002348569901732844,104639144.0,0.2,-1.1920928955078125e-07,0.9378257989883423,0.0003,278808705.6917969,-8.127186063677073,0.0964599609375,1120
252.07,114,-93804.68147436,2586,933888,361,0.44496012,0.08179295872760121,80164320.0,0.2,5.960464477539063e-08,0.9394078254699707,0.0003,209704480.89160156,-8.124778630584478,0.5002197265625,1130
221.31,115,-94265.15833333001,2608,942080,361,0.002935364,-0.0024594555026851593,252331776.0,0.2,0.0,0.9394879341125488,0.0003,471491185.74140626,-8.132231463491916,0.0037109375,1140
214.06,116,-96197.29166666,2631,950272,361,0.004842004,-0.0029309728884982177,186648080.0,0.2,0.0,0.9401032328605652,0.0003,344061312.0671875,-8.134134960919619,0.01956787109375,1150
252.58,117,-94732.34166666001,2654,958464,361,0.0055827633,-0.0038558040840143805,91263712.0,0.2,0.0,0.9391474723815918,0.0003,277788056.7671875,-8.132627125829458,0.05054931640625,1160
306.12,118,-90809.1770202,2677,966656,360,0.011720499,-0.0028061096410965545,44926084.0,0.2,-1.1920928955078125e-07,0.9392596483230591,0.0003,215311382.2199219,-8.129135617613793,0.08399658203125,1170
362.33,119,-88984.38368687,2700,974848,360,0.07661957,0.060677904260955984,97649064.0,0.2,0.0,0.944913387298584,0.0003,155551069.97216797,-8.15896135866642,0.679052734375,1180
382.08,120,-87073.81832973,2723,983040,361,0.00726833,0.0012219435600854922,207636576.0,0.2,-2.384185791015625e-07,0.9457542300224304,0.0003,198900182.6658203,-8.168837275356054,0.097021484375,1190
400.37,121,-88077.25582973,2745,991232,361,0.023375008,0.0024436099316517356,113230968.0,0.2,0.0,0.9489841461181641,0.0003,177537078.16035157,-8.179369213432073,0.20357666015625,1200
415.02,122,-86774.31832973,2768,999424,360,0.019421956,0.007242500236316118,137755520.0,0.2,-1.1920928955078125e-07,0.9474343061447144,0.0003,149658842.66152343,-8.191147834062576,0.252587890625,1210
437.08,123,-86566.38171357001,2791,1007616,360,0.022502895,0.016261262189800618,24466780.0,0.2,1.7881393432617188e-07,0.9480378031730652,0.0003,177802571.54560548,-8.177297036349774,0.34527587890625,1220
451.66,124,-88205.82335497999,2814,1015808,360,0.08201659,0.05356453431813861,36299168.0,0.2,0.0,0.9577182531356812,0.0003,147518381.4234375,-8.216998975723982,0.562060546875,1230
489.82,125,-84970.65964286,2836,1024000,360,0.052188516,0.009108045416178356,7898758.0,0.2,0.0,0.9651276469230652,0.0003,119755187.82559815,-8.26740974932909,0.29095458984375,1240
511.2,126,-83830.81249999999,2859,1032192,360,0.033301715,0.011385108279500854,41965328.0,0.2,0.0,0.9725567102432251,0.0003,99822595.13046876,-8.300422119349241,0.3666259765625,1250
547.48,127,-79785.6825,2883,1040384,360,0.0048054494,-3.663103998405859e-05,13282110.0,0.2,5.960464477539063e-08,0.9719794988632202,0.0003,99690400.74282226,-8.326557238399982,0.04951171875,1260
574.41,128,-74581.985,2906,1048576,360,0.009473123,0.0007230305047414732,38217124.0,0.2,5.221366882324219e-05,0.9725627899169922,0.0003,59196429.25820313,-8.323653078824282,0.0492919921875,1270
595.12,129,-72069.48787879,2929,1056768,360,0.07301251,0.015611876924231183,6777284.5,0.2,-3.5762786865234375e-07,0.9757022857666016,0.0003,79491994.4387085,-8.32038255482912,0.40567626953125,1280
619.15,130,-67757.43287879,2952,1064960,360,0.07049416,0.03435850051100715,22369228.0,0.2,0.0,0.9786890745162964,0.0003,100163447.04272461,-8.362799316644669,0.51259765625,1290
638.52,131,-66913.30287879,2975,1073152,360,0.12713377,0.0054694684200512714,93455568.0,0.2,-1.1920928955078125e-07,0.9836369752883911,0.0003,79687416.43792725,-8.367271525412798,0.21826171875,1300
661.72,132,-61643.226212120004,2998,1081344,360,0.07405037,0.04101620981091401,93722672.0,0.2,0.0,0.9852886199951172,0.0003,69830500.22161865,-8.398816426843405,0.56383056640625,1310
683.37,133,-59306.52871212,3022,1089536,360,0.013689628,0.0018518193552154115,5353470.0,0.2,5.960464477539063e-08,0.9880372285842896,0.0003,48340274.506066896,-8.419380995631219,0.207666015625,1320
676.02,134,-60511.86920995,3045,1097728,360,0.29819298,0.01406787277010153,28009300.0,0.2,0.0006652474403381348,0.9884243011474609,0.0003,30148513.380493164,-8.422981410473586,0.20284423828125,1330
684.98,135,-58915.97501804,3068,1105920,360,0.0106254555,0.003725984769698698,86559496.0,0.2,-7.62939453125e-06,0.9862884879112244,0.0003,126942573.54033203,-8.42033313587308,0.18250732421875,1340
695.8,136,-59762.719462479996,3090,1114112,360,0.024687614,0.0013146158227755223,3228854.5,0.2,5.960464477539063e-08,0.9832953810691833,0.0003,60910693.23034668,-8.397816065698862,0.270654296875,1350
703.31,137,-62007.74029580999,3113,1122304,360,0.013574267,0.002452047622136888,42791984.0,0.2,0.0,0.9831781387329102,0.0003,79476283.31027833,-8.393158770352603,0.24910888671875,1360
711.95,138,-59686.97981018,3136,1130496,360,0.0028167258,-0.0017396167088008952,39124524.0,0.2,0.00023305416107177734,0.9831259250640869,0.0003,105878079.60041504,-8.390699596703053,0.0041015625,1370
704.14,139,-62821.40814351,3160,1138688,360,0.00031313684,-0.00044280652364250275,2634562.0,0.2,0.0006611347198486328,0.9831423163414001,0.0003,113859297.69221191,-8.390633483231067,0.00010986328125,1380
689.57,140,-63820.94072287,3182,1146880,360,0.017257096,0.001013715664157644,110121224.0,0.2,0.0009202957153320312,0.9849551916122437,0.0003,118712250.89663085,-8.39877474680543,0.0943115234375,1390
672.7,141,-63626.995484779996,3204,1155072,360,0.012851782,0.0011065349368436727,24318954.0,0.2,5.960464477539062e-07,0.9834855794906616,0.0003,78030588.25844726,-8.392282611131668,0.16485595703125,1400
678.28,142,-62781.24429097999,3227,1163264,360,0.0033934163,-0.001120784265367547,14735667.0,0.2,4.291534423828125e-06,0.9855012893676758,0.0003,68839664.62143555,-8.398747151345015,0.0259765625,1410
