time/total_timesteps,rollout/ep_rew_mean,time/fps,time/time_elapsed,rollout/ep_len_mean,time/iterations,train/n_updates,train/policy_objective,train/learning_rate,train/std,train/explained_variance,train/kl_divergence_loss,train/is_line_search_success,train/value_loss
260000,-73531.04554418,278,932,277.64,,,,,,,,,
262144,-71041.12201242999,279,939,286.6,16,,,,,,,,
270000,-67345.92988177,278,968,268.16,,16,0.019851401448249817,0.0001,0.9799712896347046,0.0,0.004121062345802784,1.0,168889538.8265625
278528,-75113.83675767,279,996,271.85,17,,,,,,,,
280000,-73010.27842433,278,1004,269.37,,17,0.019205410033464432,0.0001,0.9923627376556396,5.960464477539063e-08,0.00418849429115653,1.0,190171962.78671876
290000,-74983.23339603,279,1036,273.85,,,,,,,,,
294912,-71761.18248945,280,1051,291.58,18,,,,,,,,
300000,-76158.86491619001,279,1072,277.85,,18,0.015390479937195778,0.0001,0.9902496337890625,0.0,0.0028948187828063965,1.0,162752914.44140625
310000,-70917.71547538001,280,1103,309.19,,,,,,,,,
311296,-70810.38928491,281,1107,309.03,19,,,,,,,,
320000,-70503.69591575999,280,1138,314.98,,19,0.018439751118421555,0.0001,0.9933949708938599,2.384185791015625e-07,0.0036436403170228004,1.0,151243866.47089845
327680,-68437.37507161,281,1163,321.29,20,,,,,,,,
330000,-68428.51393607001,281,1174,323.24,,20,0.016234809532761574,0.0001,0.9974325895309448,0.0,0.003288721200078726,1.0,154224664.31523436
340000,-65484.11400625998,282,1204,322.78,,,,,,,,,
344064,-65178.87923519,282,1217,322.36,21,,,,,,,,
350000,-65322.59500442,282,1240,319.18,,21,0.018594512715935707,0.0001,1.0018467903137207,0.0,0.003546985797584057,1.0,150771885.578125
360000,-63609.50242505001,283,1270,338.93,,,,,,,,,
360448,-63612.10242505001,283,1272,340.73,22,,,,,,,,
370000,-65968.6890132,283,1306,350.56,,22,0.01690438762307167,0.0001,1.0056047439575195,-8.344650268554688e-07,0.003661791328340769,1.0,133153750.05996093
376832,-67188.54989537,283,1328,352.6,23,,,,,,,,
380000,-65309.66263346999,283,1341,355.04,,23,0.014740974642336369,0.0001,1.0004194974899292,-1.1920928955078125e-07,0.003571347799152136,1.0,138669478.33359376
390000,-61282.70565268001,284,1373,353.81,,,,,,,,,
393216,-62993.37517648,284,1383,355.3,24,,,,,,,,
400000,-65763.32572372,284,1408,358.07,,24,0.017396684736013412,0.0001,1.0082063674926758,-1.1920928955078125e-07,0.0035255560651421547,1.0,144964745.08867186
409600,-71484.93381146,284,1438,364.83,25,,,,,,,,
410000,-69188.1016686,284,1443,368.42,,25,0.021107962355017662,0.0001,1.0045814514160156,5.960464477539062e-07,0.004000830464065075,1.0,122646566.31933594
420000,-62349.52006436,284,1473,375.13,,,,,,,,,
425984,-66746.88756713999,285,1492,381.95,26,,,,,,,,
430000,-68544.46540596,284,1508,384.71,,26,0.016377199441194534,0.0001,0.9972938299179077,-1.1920928955078125e-07,0.004003023728728294,1.0,122327942.63261719
440000,-69622.14736483,285,1539,379.74,,,,,,,,,
442368,-65533.05900624001,286,1546,373.38,27,,,,,,,,
450000,-68535.16991894999,285,1574,374.96,,27,0.020114533603191376,0.0001,0.9989331960678101,3.6954879760742188e-06,0.00434002373367548,1.0,137976995.10351562
458752,-70870.81576311,286,1601,389.88,28,,,,,,,,
460000,-69872.91492975998,285,1608,395.3,,28,0.01719454675912857,0.0001,0.9945424795150757,-2.4437904357910156e-05,0.004085551016032696,1.0,107685792.19804688
470000,-65064.581138810005,286,1639,391.46,,,,,,,,,
475136,-62972.647854329996,287,1655,395.89,29,,,,,,,,
480000,-56614.41620211,286,1673,414.29,,29,0.012528868392109871,0.0001,0.997544527053833,0.0,0.003566742641851306,1.0,118582960.5609375
490000,-54984.72790901,287,1703,432.34,,,,,,,,,
491520,-54882.613305830004,287,1708,433.43,30,,,,,,,,
500000,-56446.876775710014,287,1738,425.6,,30,0.01716136932373047,0.0001,0.9891402721405029,-1.1920928955078125e-07,0.004387241788208485,1.0,108283664.43632813
507904,-54464.1137568,288,1762,445.07,31,,,,,,,,
510000,-56957.70504468999,287,1772,439.64,,31,0.014554580673575401,0.0001,0.9863599538803101,0.0,0.003947102464735508,1.0,118415342.71191406
520000,-51646.68864663999,288,1802,440.04,,,,,,,,,
524288,-53639.83800033,288,1815,433.57,32,,,,,,,,
530000,-51144.81756964,288,1836,443.47,,32,0.019689831882715225,0.0001,0.9848992228507996,0.0,0.004579705186188221,1.0,110738658.1703125
540000,-54341.67854646,289,1866,440.6,,,,,,,,,
540672,-54352.07437979,289,1868,438.95,33,,,,,,,,
550000,-53288.18691973,289,1901,452.86,,33,0.018461406230926514,0.0001,0.9862759113311768,0.0,0.003955903463065624,1.0,106492235.2796875
557056,-53078.9498307,289,1921,444.91,34,,,,,,,,
560000,-54275.32355782001,289,1934,439.14,,34,0.019949231296777725,0.0001,0.9816931486129761,-1.990795135498047e-05,0.004703672602772713,1.0,105938675.3116211
570000,-53664.08031606,290,1963,446.67,,,,,,,,,
573440,-57452.57788961001,290,1974,429.05,35,,,,,,,,
580000,-55450.84263320999,290,1997,425.59,,35,0.01914420910179615,0.0001,0.979364812374115,0.0,0.00436883419752121,1.0,117257517.05507812
589824,-48642.244613729985,290,2027,417.85,36,,,,,,,,
590000,-48642.244613729985,290,2032,417.85,,36,0.015807099640369415,0.0001,0.9856671094894409,0.0,0.00424817344173789,1.0,120421547.05683593
600000,-43649.17460041,291,2061,418.48,,,,,,,,,
606208,-41129.532558269995,291,2079,418.05,37,,,,,,,,
610000,-43326.232320179995,291,2094,415.67,,37,0.019365975633263588,0.0001,0.9773313403129578,0.0,0.00507572665810585,1.0,122129075.603125
620000,-43220.415323830006,291,2123,419.35,,,,,,,,,
622592,-44029.38738372001,292,2131,426.65,38,,,,,,,,
630000,-37615.322893489996,292,2156,447.49,,38,0.014171682298183441,0.0001,0.9818746447563171,0.0,0.004597919061779976,1.0,97547758.0711914
638976,-43759.37027108,292,2183,459.13,39,,,,,,,,
640000,-43760.61884251,292,2190,459.82,,39,0.01721295900642872,0.0001,0.9835151433944702,0.0,0.004362066276371479,1.0,89629758.04121093
650000,-45784.15573727998,292,2220,462.13,,,,,,,,,
655360,-41980.25886914999,293,2236,454.16,40,,,,,,,,
660000,-37675.50452849,292,2253,452.79,,40,0.01966119557619095,0.0001,0.983003556728363,5.960464477539063e-08,0.004256788641214371,1.0,112301712.78359374
670000,-34896.201250649996,293,2281,470.14,,,,,,,,,
671744,-36999.213155419995,293,2286,474.11,41,,,,,,,,
680000,-40481.7331829,293,2314,466.81,,41,0.011803943663835526,0.0001,0.9812048673629761,0.0,0.004547640681266785,1.0,84603073.27851562
688128,-37048.09902762,294,2338,475.34,42,,,,,,,,
690000,-36014.869384770005,293,2347,458.99,,42,0.016039786860346794,0.0001,0.972200334072113,5.960464477539063e-08,0.004426092840731144,1.0,92891735.50791016
700000,-38501.994398070005,294,2377,450.39,,,,,,,,,
704512,-40419.88305191,294,2389,473.62,43,,,,,,,,
710000,-33899.59462699,294,2410,459.24,,43,0.02119068056344986,0.0001,0.9717440605163574,0.0,0.005384586285799742,1.0,108304249.20058593
720000,-41865.030945679995,294,2440,412.68,,,,,,,,,
720896,-39766.67796949,295,2443,413.68,44,,,,,,,,
730000,-46747.24586881999,294,2474,394.72,,44,0.01996711455285549,0.0001,0.977841317653656,0.0,0.004818590823560953,1.0,136459209.0435547
737280,-33269.87991147,295,2495,413.53,45,,,,,,,,
740000,-33077.71703269,295,2506,424.19,,45,0.030904799699783325,0.0001,0.9768730401992798,0.0,0.0048067341558635235,1.0,126289314.74765626
750000,-28470.791993570005,295,2536,413.23,,,,,,,,,
753664,-26173.61411978,295,2546,416.68,46,,,,,,,,
760000,-20578.133753479997,295,2567,417.09,,46,0.021995771676301956,0.0001,0.967337965965271,0.0,0.005608608014881611,1.0,115442591.02382812
770000,-25300.385359649998,296,2597,440.18,,,,,,,,,
770048,-25300.385359649998,296,2597,440.18,47,,,,,,,,
780000,-29581.11747723,296,2629,424.49,,47,0.017919570207595825,0.0001,0.9632678031921387,5.960464477539063e-08,0.004486715886741877,1.0,98513667.34765625
786432,-33788.91941751,296,2648,431.36,48,,,,,,,,
790000,-33186.35771396,296,2663,428.17,,48,0.018878044560551643,0.0001,0.9719171524047852,0.0,0.004601458553224802,1.0,123467796.30195312
800000,-32443.848306120006,297,2693,453.0,,,,,,,,,
802816,-35774.15921271,297,2702,459.05,49,,,,,,,,
810000,-31654.863306689993,297,2726,446.3,,49,0.015124103054404259,0.0001,0.9763375520706177,0.0,0.004109291825443506,1.0,101263044.88378906
819200,-36149.54188062,297,2754,427.06,50,,,,,,,,
820000,-36149.54188062,297,2760,427.06,,50,0.015325279906392097,0.0001,0.9829479455947876,0.0,0.004740457981824875,1.0,116689906.77685547
830000,-28380.712796069998,297,2789,448.37,,,,,,,,,
835584,-30571.13572174,297,2806,439.89,51,,,,,,,,
840000,-31879.99606057,297,2822,445.65,,51,0.021196920424699783,0.0001,0.985763430595398,0.0,0.003957237582653761,1.0,110349706.24453124
850000,-44436.378438479995,297,2853,428.79,,,,,,,,,
851968,-44040.20117657,297,2858,433.71,52,,,,,,,,
860000,-34949.408099650005,298,2885,452.4,,52,0.016344495117664337,0.0001,0.9884204864501953,0.0,0.004753409419208765,1.0,110349656.0736328
868352,-31957.845022450005,298,2910,462.74,53,,,,,,,,
870000,-31954.551212930008,298,2918,458.25,,53,0.017961768433451653,0.0001,0.9899001121520996,1.7881393432617188e-07,0.0037394321989268064,1.0,103715752.3392578
880000,-32765.039241040005,298,2947,475.11,,,,,,,,,
884736,-37048.40871491,298,2961,471.79,54,,,,,,,,
890000,-40539.10824788,298,2980,474.4,,54,0.014341375790536404,0.0001,0.9804019331932068,0.0,0.005127017851918936,1.0,94135508.03886719
900000,-38444.59231575,299,3009,470.6,,,,,,,,,
901120,-37447.44265458,299,3013,474.67,55,,,,,,,,
910000,-38036.86529359,298,3043,464.98,,55,0.0229220949113369,0.0001,0.9801602363586426,-4.112720489501953e-05,0.004615270532667637,1.0,100283159.05117187
917504,-38048.75749973,299,3066,442.63,56,,,,,,,,
920000,-33752.46130704001,298,3077,446.49,,56,0.017220351845026016,0.0001,0.9752085208892822,1.8537044525146484e-05,0.004754496738314629,1.0,129245706.43125
930000,-37949.44959096001,299,3107,434.54,,,,,,,,,
933888,-33643.112805230005,299,3119,427.53,57,,,,,,,,
940000,-34834.19419605001,299,3140,423.61,,57,0.0205529872328043,0.0001,0.9754683375358582,-0.00018072128295898438,0.004657197277992964,1.0,118699661.66972657
950000,-35435.97988204,299,3170,428.92,,,,,,,,,
950272,-35435.97988204,299,3171,428.92,58,,,,,,,,
960000,-37326.75058412,299,3203,432.9,,58,0.017172232270240784,0.0001,0.9722325205802917,3.2186508178710938e-06,0.0048648398369550705,1.0,98195919.44130859
966656,-37208.93910615001,299,3223,426.1,59,,,,,,,,
970000,-35900.50049505,299,3236,419.34,,59,0.021001525223255157,0.0001,0.9636005163192749,-4.8279762268066406e-05,0.004990153480321169,1.0,135258894.00976562
980000,-25988.092301869994,300,3266,413.71,,,,,,,,,
983040,-25696.138348610002,300,3274,421.99,60,,,,,,,,
990000,-23467.03351843,300,3298,390.48,,60,0.01793244481086731,0.0001,0.9740273356437683,5.960464477539063e-08,0.004159944597631693,1.0,123068599.196875
999424,-12660.601681660002,300,3326,400.29,61,,,,,,,,
1000000,-12858.525967370002,300,3332,397.27,,61,0.0226745568215847,0.0001,0.9708120822906494,-2.384185791015625e-06,0.005479535087943077,1.0,134890232.809375
1010000,-19153.10883586,300,3361,401.94,,,,,,,,,
1015808,-22144.15617271,300,3377,396.85,62,,,,,,,,
1020000,-15648.764237989999,300,3393,406.6,,62,0.01688147522509098,0.0001,0.9715721011161804,-2.384185791015625e-07,0.004794144071638584,1.0,131537992.18847656
1030000,-17131.57292071,300,3422,395.49,,,,,,,,,
1032192,-19227.482563570004,301,3429,389.57,63,,,,,,,,
1040000,-29628.97864719,300,3456,386.85,,63,0.018233804032206535,0.0001,0.9732505083084106,0.0,0.004624380264431238,1.0,126622716.19257812
1048576,-36132.53181822,301,3481,382.41,64,,,,,,,,
1050000,-38433.441067299995,300,3489,381.23,,64,0.017570700496435165,0.0001,0.9734007716178894,0.0,0.005541814491152763,1.0,133613246.35585937
1060000,-38627.83761575,301,3517,375.25,,,,,,,,,
1064960,-33041.928076950004,301,3532,391.62,65,,,,,,,,
1070000,-39829.96279306,301,3550,378.68,,65,0.021415799856185913,0.0001,0.9718915820121765,-1.1920928955078125e-07,0.0044755758717656136,1.0,128649697.83095703
1080000,-40620.562167870004,301,3579,373.59,,,,,,,,,
1081344,-42718.74838581,301,3584,372.32,66,,,,,,,,
1090000,-36425.15898464001,301,3613,372.7,,66,0.02491072192788124,0.0001,0.9699554443359375,-4.6253204345703125e-05,0.0052190301939845085,1.0,141719653.51210937
1097728,-54436.24467426001,301,3636,342.22,67,,,,,,,,
1100000,-52427.84576982999,301,3647,334.42,,67,0.018231671303510666,0.0001,0.971664547920227,2.9206275939941406e-06,0.004402536433190107,1.0,153280615.84453124
1110000,-40637.79351704999,301,3675,356.73,,,,,,,,,
1114112,-34039.81961843999,302,3687,360.31,68,,,,,,,,
1120000,-34051.81271367,301,3708,369.53,,68,0.01675163209438324,0.0001,0.9671746492385864,4.094839096069336e-05,0.004882513545453548,1.0,124616710.03554687
1130000,-26345.18395935,302,3738,366.55,,,,,,,,,
1130496,-24049.04825089,302,3739,370.32,69,,,,,,,,
1140000,-20324.39746446,302,3770,385.99,,69,0.022016242146492004,0.0001,0.9719443321228027,0.00023627281188964844,0.005610377993434668,1.0,146274605.83984375
1146880,-20336.346063380006,302,3790,400.54,70,,,,,,,,
1150000,-16030.535274159996,302,3803,391.32,,70,0.01992158032953739,0.0001,0.9742590188980103,0.00022840499877929688,0.004829887300729752,1.0,115809889.20273438
1160000,-11249.039028739999,302,3832,401.59,,,,,,,,,
1163264,-11465.986139409999,302,3842,407.06,71,,,,,,,,
1170000,-8683.67139416,302,3864,424.66,,71,0.02631344273686409,0.0001,0.9695099592208862,0.0005016326904296875,0.005379161797463894,1.0,116861348.90859374
1179648,-16489.64707847,302,3893,429.82,72,,,,,,,,
1180000,-16489.64707847,302,3898,429.82,,72,0.018002744764089584,0.0001,0.9643363952636719,0.0006781816482543945,0.0059544360265135765,1.0,118308534.19960937
1190000,-10805.691591169998,303,3926,437.5,,,,,,,,,
1196032,-19511.28904539,303,3944,440.59,73,,,,,,,,
1200000,-15907.211721059999,303,3958,451.87,,73,0.02297128364443779,0.0001,0.9606436491012573,0.0008098483085632324,0.005943912081420422,1.0,108240278.67324218
1210000,-16768.725425959998,303,3987,431.91,,,,,,,,,
1212416,-14667.443045009997,303,3994,430.97,74,,,,,,,,
1220000,-16259.24454353,303,4019,432.44,,74,0.019338611513376236,0.0001,0.9566730260848999,0.0011968016624450684,0.005146407522261143,1.0,104236694.33652344
1228800,-12273.25332863,303,4042,465.59,75,,,,,,,,
1230000,-16677.73712567,303,4049,470.15,,75,0.019443588331341743,0.0001,0.9550361633300781,0.0017767548561096191,0.005477762781083584,1.0,103633438.02421875
1240000,-12483.86142749,304,4078,471.66,,,,,,,,,
1245184,-7566.015531450002,304,4094,447.41,76,,,,,,,,
1250000,-5070.910235370002,304,4111,453.51,,76,0.021312762051820755,0.0001,0.9567809104919434,0.001342475414276123,0.005402429029345512,1.0,129894572.17617187
1260000,-3473.6476923100026,304,4139,447.0,,,,,,,,,
1261568,-5769.133882780001,304,4144,440.35,77,,,,,,,,
1270000,-2964.170747030001,304,4172,420.19,,77,0.01963273249566555,0.0001,0.9627182483673096,0.0019502043724060059,0.00420108437538147,1.0,113181491.28496094
1277952,-2673.6700960199987,304,4194,433.34,78,,,,,,,,
1280000,-8058.798667449999,304,4204,423.91,,78,0.020992984995245934,0.0001,0.9622824192047119,0.002233564853668213,0.004741535522043705,1.0,116694168.09375
1290000,-15468.191020909999,304,4232,436.08,,,,,,,,,
1294336,-18759.803771209998,304,4244,423.75,79,,,,,,,,
1300000,-13464.051106390001,304,4264,434.54,,79,0.014949126169085503,0.0001,0.9656874537467957,0.0030968189239501953,0.0050850072875618935,1.0,116168940.68105468
1310000,-23464.392584630004,305,4293,440.48,,,,,,,,,
1310720,-23566.307584629998,305,4295,441.47,80,,,,,,,,
1320000,-22252.69090878,305,4325,431.31,,80,0.02197268232703209,0.0001,0.9683610796928406,0.0035734176635742188,0.005018364638090134,1.0,114486268.5234375
1327104,-21070.02216419,305,4345,450.64,81,,,,,,,,
1330000,-20970.203354670004,305,4358,450.47,,81,0.021966394037008286,0.0001,0.9693071246147156,0.0031502842903137207,0.005289680790156126,1.0,107377204.5267578
1340000,-21883.11490256,305,4386,456.12,,,,,,,,,
1343488,-26379.759870090005,305,4396,444.97,82,,,,,,,,
1350000,-23366.79597011,305,4418,432.82,,82,0.01724405027925968,0.0001,0.9704009890556335,0.003593623638153076,0.005428912118077278,1.0,109601711.55371094
1359872,-20144.48061217,305,4447,407.36,83,,,,,,,,
1360000,-20044.4738814,305,4451,407.36,,83,0.01984317973256111,0.0001,0.9712592363357544,0.003196418285369873,0.004992358386516571,1.0,130773865.30625
1370000,-28948.855667100004,305,4479,412.52,,,,,,,,,
1376256,-33417.68594156,305,4497,388.24,84,,,,,,,,
1380000,-31318.851280380004,305,4512,391.68,,84,0.01764865219593048,0.0001,0.9664343595504761,0.0032185912132263184,0.0058288779109716415,1.0,113065889.66992188
1390000,-37713.15705043,306,4540,389.06,,,,,,,,,
1392640,-38127.3137171,306,4548,406.36,85,,,,,,,,
1400000,-37639.87792122,306,4573,421.38,,85,0.017197301611304283,0.0001,0.9596506953239441,0.0031186938285827637,0.005788157694041729,1.0,120619745.09052734
1409024,-30930.317805209997,306,4599,410.89,86,,,,,,,,
1410000,-33028.50173378999,306,4606,408.39,,86,0.02105923742055893,0.0001,0.9586397409439087,0.003292560577392578,0.0051517062820494175,1.0,121830756.70234375
1420000,-32526.18097763,306,4635,399.12,,,,,,,,,
1425408,-26523.16747946,306,4651,394.83,87,,,,,,,,
1430000,-25336.658349440004,306,4667,409.46,,87,0.019269276410341263,0.0001,0.9561018943786621,0.004232287406921387,0.005470283329486847,1.0,131598696.54023437
1440000,-23634.475810310007,306,4696,406.13,,,,,,,,,
1441792,-24032.361405550004,306,4701,402.18,88,,,,,,,,
1450000,-21632.893491259998,306,4727,408.33,,88,0.016401682049036026,0.0001,0.9481863975524902,0.0050144195556640625,0.005842398852109909,1.0,116067195.00527343
1458176,-21748.30566156,306,4750,433.28,89,,,,,,,,
1460000,-23946.69685203,306,4759,430.72,,89,0.020857619121670723,0.0001,0.9486660361289978,0.007453441619873047,0.005753909703344107,1.0,97378114.07666016
1470000,-26555.88858639,307,4788,447.92,,,,,,,,,
1474560,-29755.201168800002,307,4801,436.02,90,,,,,,,,
1480000,-27858.661846460003,307,4819,444.05,,90,0.01801593042910099,0.0001,0.9474617838859558,0.006506025791168213,0.004896003752946854,1.0,111349644.2154297
1490000,-35154.70748083,307,4848,443.95,,,,,,,,,
1490944,-35258.75729685,307,4851,449.86,91,,,,,,,,
1500000,-44339.303305010006,307,4881,414.21,,91,0.019092369824647903,0.0001,0.9443682432174683,0.00680851936340332,0.005231013521552086,1.0,113707393.68144532
1507328,-40533.58283967,307,4902,406.62,92,,,,,,,,
1510000,-42726.23843492,307,4914,394.89,,92,0.02077280357480049,0.0001,0.9472389221191406,0.008402466773986816,0.005825932137668133,1.0,135082566.76132813
1520000,-41708.16028473,307,4942,380.47,,,,,,,,,
1523712,-37419.664808530004,307,4953,384.98,93,,,,,,,,
1530000,-33603.95121183,307,4975,364.07,,93,0.0230942964553833,0.0001,0.9431958198547363,0.00976639986038208,0.006015917286276817,1.0,138083423.86445314
1540000,-31442.34978021,307,5004,379.41,,,,,,,,,
1540096,-31442.34978021,307,5004,379.41,94,,,,,,,,
1550000,-32652.585494469997,307,5037,392.67,,94,0.025089111179113388,0.0001,0.9416112899780273,0.008198142051696777,0.005743369460105896,1.0,114879422.44160156
1556480,-33464.5591275,307,5055,409.84,95,,,,,,,,
1560000,-32975.380923209996,307,5069,421.1,,95,0.01737050712108612,0.0001,0.9487448930740356,0.010478675365447998,0.005637559574097395,1.0,101029484.05507812
1570000,-33286.84635666,307,5097,445.32,,,,,,,,,
1572864,-31088.803380459995,308,5105,450.03,96,,,,,,,,
1580000,-40443.57614019,307,5130,424.96,,96,0.02258138731122017,0.0001,0.9476370811462402,0.007785141468048096,0.005408693104982376,1.0,111523598.790625
1589248,-46338.895292429996,308,5157,406.38,97,,,,,,,,
1590000,-44239.229221,307,5163,406.62,,97,0.022546425461769104,0.0001,0.9504393339157104,0.009965360164642334,0.005810278467833996,1.0,144828852.88359374
1600000,-42711.11600838,308,5192,373.82,,,,,,,,,
1605632,-43888.697415580005,308,5209,344.42,98,,,,,,,,
1610000,-44280.74102949001,308,5226,331.5,,98,0.02109210565686226,0.0001,0.9481684565544128,0.009931027889251709,0.005823024548590183,1.0,146401386.88789064
1620000,-37088.304421110006,308,5255,348.36,,,,,,,,,
1622016,-37284.46749470999,308,5261,343.08,99,,,,,,,,
1630000,-31392.380119050005,308,5287,351.31,,99,0.018553733825683594,0.0001,0.9497884511947632,0.01053154468536377,0.0047249929048120975,1.0,141364942.134375
1638400,-31808.89254582,308,5311,372.41,100,,,,,,,,
1640000,-31711.2812363,308,5320,375.06,,100,0.019180353730916977,0.0001,0.9538644552230835,0.008431017398834229,0.005763813853263855,1.0,117975082.17578125
1650000,-32141.278553149998,308,5349,408.05,,,,,,,,,
1654784,-33952.06033886001,308,5363,422.77,101,,,,,,,,
1660000,-33956.004675619995,308,5382,417.07,,101,0.016837067902088165,0.0001,0.9530651569366455,0.012323141098022461,0.005087386351078749,1.0,100122071.86601563
1670000,-29162.859613190005,308,5409,430.93,,,,,,,,,
1671168,-29260.833541760003,308,5413,431.78,102,,,,,,,,
1680000,-29156.306774329994,308,5441,429.43,,102,0.007797359488904476,0.0001,0.9526407122612,0.01038295030593872,0.005326179321855307,1.0,124982155.66396484
1687552,-26050.061685800003,308,5463,427.37,103,,,,,,,,
1690000,-24238.455702069998,308,5473,416.24,,103,0.02540384605526924,0.0001,0.9476567506790161,0.011268913745880127,0.00626494362950325,1.0,109364413.30722657
1700000,-16739.8775386,308,5503,422.52,,,,,,,,,
1703936,-26325.82811749,308,5514,411.81,104,,,,,,,,
1710000,-24326.493442150004,308,5534,415.36,,104,0.02086610347032547,0.0001,0.9413725733757019,0.011484205722808838,0.00521822739392519,1.0,121980197.97246094
1720000,-13338.067453149999,309,5562,430.35,,,,,,,,,
1720320,-13338.067453149999,309,5563,430.35,105,,,,,,,,
1730000,-28137.64031417,309,5595,423.75,,105,0.023883230984210968,0.0001,0.9416300654411316,0.012442946434020996,0.005292941816151142,1.0,103801597.93613282
1736704,-36148.90726887,309,5615,431.89,106,,,,,,,,
1740000,-32954.07902211,309,5628,438.25,,106,0.023310884833335876,0.0001,0.9410800933837891,0.013087570667266846,0.006345998030155897,1.0,114088426.40566406
1750000,-31744.91854174,309,5658,417.36,,,,,,,,,
1753088,-32362.21222916,309,5667,423.53,107,,,,,,,,
1760000,-41652.28041514,309,5691,406.68,,107,0.018475119024515152,0.0001,0.9379076957702637,0.011491119861602783,0.00580880232155323,1.0,109672271.31347656
1769472,-39357.87180321001,309,5717,424.4,108,,,,,,,,
1770000,-39357.87180321001,309,5722,424.4,,108,0.015951545909047127,0.0001,0.9406408071517944,0.008876562118530273,0.0053629884496331215,1.0,115348801.69511719
1780000,-30151.628266170002,309,5751,423.4,,,,,,,,,
1785856,-32458.89504522,309,5767,416.32,109,,,,,,,,
1790000,-27363.576636140002,309,5783,427.43,,109,0.01986756920814514,0.0001,0.9421486258506775,0.012456119060516357,0.004724263213574886,1.0,116929941.53066406
