time/total_timesteps,train/ent_coef_loss,train/ent_coef,rollout/ep_rew_mean,time/episodes,train/learning_rate,train/critic_loss,time/fps,train/n_updates,time/time_elapsed,train/actor_loss,rollout/ep_len_mean
8092,-13.827376365661621,1.8810105323791504,-1136612.8065517603,96,0.001,71187952.0,104,1997,77,768.7709350585938,82.94791666666667
8180,-13.786052703857422,1.893009901046753,-1096449.30727451,100,0.001,126758168.0,104,2019,78,1367.55810546875,80.61
8484,-14.525154113769531,1.9383878707885742,-1009526.0414265101,104,0.001,150090912.0,104,2095,80,1664.2880859375,77.69
8684,-14.914246559143066,1.9670964479446411,-627903.5057053901,108,0.001,120677624.0,104,2145,82,1545.72412109375,64.3
8864,-14.802136421203613,1.9943650960922241,-454602.04668172,112,0.001,174416064.0,104,2190,84,2222.649169921875,60.24
9016,-15.168630599975586,2.0180606842041016,-419979.50252726,116,0.001,38488932.0,104,2228,86,1484.1380615234375,59.22
9320,-14.508893966674805,2.0637452602386475,-389225.6621151101,120,0.001,92357144.0,104,2304,89,2623.701416015625,58.84
9628,-14.975687026977539,2.1099257469177246,-387119.00035412,124,0.001,51103496.0,104,2381,92,1606.62841796875,60.39
9932,-14.537201881408691,2.15450382232666,-328586.76221942005,128,0.001,89279968.0,105,2457,94,2702.27490234375,57.58
10176,-15.387779235839844,2.192601442337036,-283835.20606683,132,0.001,86026432.0,105,2518,96,4256.21044921875,57.49
10668,-16.07601547241211,2.268596649169922,-283223.6594302,136,0.001,97023752.0,105,2641,101,2598.60400390625,57.95
10828,-15.568269729614258,2.2932000160217285,-228838.19700190998,140,0.001,25586768.0,105,2681,102,3332.74462890625,56.73
10960,-16.074928283691406,2.3140578269958496,-224414.769172,144,0.001,69942048.0,105,2714,103,3312.455078125,56.25
11048,-16.75406265258789,2.327671527862549,-222974.8219297,148,0.001,89167904.0,105,2736,104,3326.991455078125,56.19
11260,-17.11115264892578,2.3640575408935547,-222029.03881975997,152,0.001,99772144.0,105,2789,106,4138.8779296875,55.41
11460,-18.24359893798828,2.3996927738189697,-219137.41458872,156,0.001,43099932.0,105,2839,108,3938.267822265625,55.23
11712,-18.112911224365234,2.4454023838043213,-215710.86580074002,160,0.001,118781368.0,106,2902,110,4091.34716796875,54.76
11836,-18.36848258972168,2.4673311710357666,-211188.78388907004,164,0.001,113366120.0,106,2933,111,4601.33984375,53.16
12316,-20.102018356323242,2.5579071044921875,-207234.19424657006,168,0.001,97825712.0,106,3053,115,5112.48388671875,54.06
12436,-19.386573791503906,2.581749200820923,-205843.11015529,172,0.001,60894752.0,106,3083,116,3956.5048828125,53.7
12620,-19.925090789794922,2.6183104515075684,-209838.32191094002,176,0.001,76082000.0,106,3129,118,4636.37109375,53.84
12924,-20.810890197753906,2.6819446086883545,-208793.90224300994,180,0.001,81446368.0,106,3205,121,4565.24267578125,54.15
13096,-20.305103302001953,2.7166473865509033,-224006.67514549,184,0.001,75334432.0,106,3248,122,4746.6796875,56.09
13284,-20.9683780670166,2.757171869277954,-222952.62763771004,188,0.001,44659504.0,106,3295,124,5803.9609375,56.78
13500,-21.489051818847656,2.8034610748291016,-219554.89427461996,192,0.001,16798160.0,106,3349,126,5286.40380859375,56.96
13768,-22.3770751953125,2.861170530319214,-210165.85320581,196,0.001,21310810.0,106,3416,128,5292.919921875,55.52
13964,-21.842374801635742,2.9043192863464355,-223312.79317749004,200,0.001,51313344.0,106,3465,130,4506.4111328125,58.34
14244,-22.920886993408203,2.9702887535095215,-218848.92591286002,204,0.001,14837794.0,106,3535,133,6371.6240234375,57.79
14412,-23.145389556884766,3.009270668029785,-216942.52885420003,208,0.001,74917192.0,106,3577,134,6137.7255859375,56.8
14616,-23.203834533691406,3.05745267868042,-211248.01195628,212,0.001,93997024.0,106,3628,136,6009.2041015625,57.66
14896,-24.778331756591797,3.12502384185791,-209505.89252951005,216,0.001,23728662.0,106,3698,139,6582.064453125,56.81
15068,-23.927024841308594,3.1679482460021973,-210647.04171567,220,0.001,94421568.0,106,3741,140,6366.69921875,57.4
15312,-24.192150115966797,3.232560157775879,-215869.17023219005,224,0.001,54359932.0,106,3802,143,6001.7919921875,57.02
15524,-24.854440689086914,3.2847793102264404,-206959.19114186,228,0.001,39363248.0,107,3855,145,5727.82080078125,56.24
15616,-24.759960174560547,3.309757709503174,-203701.78199782994,232,0.001,50800816.0,107,3878,145,5709.17236328125,54.3
15828,-25.09365463256836,3.3663792610168457,-187300.65631611002,236,0.001,43631904.0,107,3931,147,6637.759765625,51.93
15980,-24.53253936767578,3.404851198196411,-181873.02926093002,240,0.001,46775296.0,107,3969,149,7037.1064453125,52.24
16124,-25.49053955078125,3.443411111831665,-179237.22833634005,244,0.001,31219690.0,107,4005,150,6321.55078125,51.34
16412,-26.315824508666992,3.5223217010498047,-179797.70957482996,248,0.001,64244032.0,107,4077,153,6636.6123046875,52.46
16688,-26.43377685546875,3.600180149078369,-178290.62464382,252,0.001,85957680.0,107,4146,155,7544.60205078125,53.44
16764,-26.39036750793457,3.623992919921875,-176731.39136207,256,0.001,23516836.0,107,4165,156,6334.25390625,51.97
16900,-26.239055633544922,3.6618618965148926,-176619.40727765003,260,0.001,41800612.0,107,4199,157,7800.830078125,51.13
17096,-27.296321868896484,3.718015670776367,-179641.01640362,264,0.001,76869072.0,107,4248,159,8325.4140625,53.07
17268,-27.66684341430664,3.7711880207061768,-174623.7919511,268,0.001,45471512.0,107,4291,160,7313.4853515625,51.12
17524,-27.96969985961914,3.8475911617279053,-173568.70065266002,272,0.001,71095120.0,107,4355,163,6555.03955078125,51.16
17804,-27.852312088012695,3.931994676589966,-169258.21866494,276,0.001,73880168.0,107,4425,165,6069.59765625,52.03
18124,-26.885173797607422,4.031970024108887,-168696.81761455,280,0.001,85301472.0,107,4505,168,7149.765625,52.52
18344,-26.520519256591797,4.099117755889893,-151621.55698408,284,0.001,62484904.0,107,4560,170,7502.095703125,52.34
18628,-26.67550277709961,4.186218738555908,-150094.11825312,288,0.001,43142996.0,107,4631,173,8369.4296875,52.63
18988,-26.36136245727539,4.297175407409668,-150869.49112395998,292,0.001,34968460.0,107,4721,176,7071.8896484375,53.63
19352,-27.6272029876709,4.409972667694092,-143291.59614086998,296,0.001,53825064.0,107,4812,179,6857.67626953125,54.59
19424,-27.575672149658203,4.433016777038574,-140379.81069979997,300,0.001,90001896.0,107,4830,180,7888.7509765625,54.24
19512,-28.988983154296875,4.463998317718506,-140477.14360804,304,0.001,84717936.0,107,4852,181,6882.263671875,53.14
19560,-27.409379959106445,4.479737758636475,-140577.92133907002,308,0.001,50179012.0,107,4864,181,8714.466796875,53.3
19728,-28.509418487548828,4.534920692443848,-140184.21821690002,312,0.001,40993456.0,107,4906,183,9446.46875,50.67
20012,-27.433006286621094,4.6278791427612305,-141857.60816145,316,0.001,57623572.0,107,4977,186,8497.41015625,52.5
20240,-26.976242065429688,4.704761981964111,-146611.16388066998,320,0.001,144400864.0,107,5034,188,9724.341796875,52.74
20440,-27.994991302490234,4.773321151733398,-137330.33173592002,324,0.001,40591628.0,107,5084,190,7948.953125,51.08
20616,-28.429515838623047,4.835373878479004,-138555.27596961,328,0.001,18112540.0,107,5128,192,7285.81689453125,50.62
20804,-28.613788604736328,4.898651599884033,-137376.3735423,332,0.001,62528832.0,107,5175,193,8050.1376953125,51.78
21012,-30.41853904724121,4.976792335510254,-136161.86232521,336,0.001,108306568.0,107,5227,195,8565.7958984375,53.06
21200,-29.751745223999023,5.043932914733887,-133940.97371512,340,0.001,28703662.0,107,5274,197,7626.6181640625,52.24
21464,-30.377674102783203,5.144378662109375,-133682.08916993,344,0.001,125836720.0,107,5340,200,8250.6796875,53.72
21752,-30.947128295898438,5.256253719329834,-129817.71520846002,348,0.001,50765676.0,107,5412,203,9671.7734375,53.4
21876,-30.205951690673828,5.308520793914795,-129036.38919258,352,0.001,55184608.0,107,5443,204,7600.3291015625,52.03
21988,-30.44236946105957,5.351133346557617,-129091.3762491,356,0.001,69144976.0,107,5471,205,8446.783203125,52.23
22072,-30.984756469726562,5.384276866912842,-129217.81635045,360,0.001,47596824.0,106,5492,206,9070.517578125,52.05
22212,-28.82229995727539,5.4406585693359375,-126317.73105482997,364,0.001,61675872.0,106,5527,207,9000.490234375,51.79
22396,-29.314130783081055,5.510772705078125,-125619.5110075,368,0.001,103790224.0,106,5573,209,8911.787109375,50.88
22664,-31.002927780151367,5.615054607391357,-127905.71259264996,372,0.001,80434248.0,106,5640,212,9011.5234375,51.59
22800,-30.521167755126953,5.672916889190674,-128324.36837315002,376,0.001,70122848.0,106,5674,213,10675.787109375,49.61
22968,-29.087486267089844,5.741042137145996,-127409.70727108998,380,0.001,106859824.0,106,5716,215,10373.0625,49.6
23124,-28.761516571044922,5.803241729736328,-126056.94138588998,384,0.001,47918888.0,106,5755,216,8998.291015625,48.03
23464,-29.67782211303711,5.939330577850342,-128148.47854584001,388,0.001,33034188.0,106,5840,220,9505.1123046875,48.06
23644,-30.470565795898438,6.012597560882568,-125896.89774881002,392,0.001,57480568.0,106,5885,221,9029.1455078125,47.69
23848,-30.271087646484375,6.097101211547852,-123190.13017673,396,0.001,129040440.0,106,5936,224,8784.33203125,45.63
24160,-29.951251983642578,6.228453159332275,-122935.00406415999,400,0.001,57127080.0,106,6014,227,7867.60595703125,46.54
24316,-30.472942352294922,6.295086860656738,-121702.22358594999,404,0.001,53026476.0,106,6053,228,8868.134765625,47.56
24572,-29.959930419921875,6.4019575119018555,-121539.49684849002,408,0.001,106681048.0,106,6117,231,10141.2783203125,47.79
24904,-29.764297485351562,6.547011375427246,-123227.56143157,412,0.001,77215128.0,106,6200,234,10389.28515625,49.41
25040,-29.3576602935791,6.60466194152832,-122416.97497902,416,0.001,30363808.0,106,6234,235,10356.017578125,50.75
25124,-28.734352111816406,6.641554832458496,-117100.17428229,420,0.001,87182672.0,106,6255,236,10616.54296875,48.95
25208,-28.843746185302734,6.678832054138184,-115866.92868919,424,0.001,75677912.0,106,6276,237,10066.412109375,48.33
25328,-29.96902084350586,6.7321271896362305,-113997.28097291,428,0.001,54585736.0,106,6306,238,9545.28125,47.91
25468,-30.293689727783203,6.796499252319336,-114070.34412964003,432,0.001,31011758.0,106,6341,239,9598.2734375,47.37
25600,-30.2368221282959,6.856128215789795,-114343.43960490002,436,0.001,92634008.0,106,6374,241,10106.458984375,45.58
25692,-31.020090103149414,6.90028715133667,-113812.60463118002,440,0.001,64918720.0,106,6397,242,10503.1923828125,45.22
25740,-28.861499786376953,6.922392845153809,-113616.62313542003,444,0.001,68286928.0,106,6409,242,11993.0302734375,43.43
25816,-29.991621017456055,6.955250263214111,-115376.78193159,448,0.001,58689708.0,106,6428,243,11944.70703125,41.7
25872,-28.566368103027344,6.982620716094971,-115363.18345937002,452,0.001,181482688.0,106,6442,243,11015.2802734375,40.81
25972,-28.266727447509766,7.026656150817871,-115378.42054506998,456,0.001,20104670.0,106,6467,244,10846.0947265625,40.64
26028,-28.879613876342773,7.054162502288818,-115062.40542667004,460,0.001,34678212.0,106,6481,245,9362.474609375,40.62
26204,-28.80063247680664,7.12994909286499,-115000.48609175,464,0.001,62530328.0,106,6525,247,11365.0146484375,39.16
26392,-27.490192413330078,7.216643810272217,-113389.75682178998,468,0.001,140259936.0,106,6572,248,9383.181640625,39.08
26728,-29.376232147216797,7.371971130371094,-112518.07353468,472,0.001,52357064.0,105,6656,252,9159.3759765625,39.8
26960,-28.7315731048584,7.480091094970703,-108301.86455979999,476,0.001,54546744.0,105,6714,254,9660.9111328125,41.4
27268,-29.355670928955078,7.626956939697266,-109279.52171535998,480,0.001,68583376.0,105,6791,257,10566.1806640625,42.22
27416,-28.912769317626953,7.6958842277526855,-109299.98643293,484,0.001,128843200.0,105,6828,259,11419.966796875,42.14
27492,-27.98481559753418,7.736473083496094,-106422.20747991001,488,0.001,122921312.0,105,6847,260,11522.181640625,40.61
27684,-29.680187225341797,7.830367565155029,-105654.28162771002,492,0.001,58984344.0,105,6895,261,13081.087890625,38.83
27792,-28.427391052246094,7.883665084838867,-105213.61799132997,496,0.001,56949976.0,105,6922,262,12571.568359375,38.92
27856,-28.854476928710938,7.913320541381836,-108486.92885087,500,0.001,105654784.0,105,6938,263,10712.69140625,38.6
28188,-30.292680740356445,8.082178115844727,-108066.82876751998,504,0.001,45483560.0,105,7021,266,11751.25390625,38.02
28380,-30.44576644897461,8.182050704956055,-108355.94184940001,508,0.001,74141808.0,105,7069,268,9972.966796875,39.44
28712,-28.885818481445312,8.350846290588379,-108439.00440835,512,0.001,87851920.0,105,7152,271,11188.9794921875,39.83
29112,-30.771520614624023,8.575953483581543,-116451.63847963001,516,0.001,75261648.0,105,7252,275,8681.9677734375,39.99
29268,-30.218839645385742,8.664668083190918,-115477.11247768003,520,0.001,75014232.0,105,7291,277,10532.708984375,39.92
29416,-28.60076141357422,8.745573043823242,-115658.11990402,524,0.001,131983728.0,105,7328,278,10792.10546875,39.97
29568,-28.743186950683594,8.83203411102295,-116031.35904979,528,0.001,82753504.0,105,7366,279,10905.20703125,39.87
29836,-28.395036697387695,8.976887702941895,-116567.98101977001,532,0.001,41293848.0,105,7433,282,11425.7724609375,40.71
30136,-26.93889617919922,9.141407012939453,-116579.58026923999,536,0.001,67064096.0,105,7508,285,11968.5751953125,41.86
30484,-28.080097198486328,9.330423355102539,-118672.4256848,540,0.001,52048272.0,105,7595,288,9353.6484375,45.2
30828,-30.389881134033203,9.52917194366455,-123487.25751615001,544,0.001,100981984.0,105,7681,291,10631.328125,48.47
31252,-28.244712829589844,9.77663803100586,-137971.25921396003,548,0.001,50473120.0,105,7787,295,11556.580078125,53.57
31832,-28.31315803527832,10.107258796691895,-137952.62457617,552,0.001,95941904.0,105,7932,301,15491.8623046875,55.25
32544,-29.389978408813477,10.535552024841309,-146846.50535573,556,0.001,61557316.0,105,8110,307,11960.0908203125,62.83
32804,-26.398696899414062,10.693500518798828,-146951.17364315002,560,0.001,59652088.0,105,8175,310,11171.416015625,63.58
33292,-27.33074378967285,11.00255298614502,-147319.37363162002,564,0.001,94948784.0,105,8297,315,10145.8828125,70.21
33440,-27.240819931030273,11.092594146728516,-146979.25362747998,568,0.001,31705972.0,105,8334,316,11638.2626953125,71.64
33524,-24.98314666748047,11.145360946655273,-144595.27277382,572,0.001,68317968.0,105,8355,317,11007.3828125,69.49
33648,-26.660213470458984,11.22787857055664,-143227.53401648003,576,0.001,58778272.0,105,8386,318,12248.16015625,67.03
33852,-24.985240936279297,11.353863716125488,-142046.29524628,580,0.001,107670168.0,105,8437,320,13024.623046875,66.4
34056,-25.63482093811035,11.479816436767578,-142299.76384191998,584,0.001,40185164.0,105,8488,322,11332.7109375,66.85
34316,-26.206886291503906,11.636155128479004,-142926.93126615998,588,0.001,35061888.0,105,8553,325,12363.8642578125,68.73
34448,-25.194438934326172,11.720212936401367,-143082.4150643,592,0.001,113462848.0,105,8586,326,13335.796875,69.29
34616,-25.01093864440918,11.828246116638184,-143628.08938217998,596,0.001,78288368.0,105,8628,328,12265.1845703125,69.55
34712,-25.586965560913086,11.8902587890625,-138781.30463071,600,0.001,75788752.0,105,8652,329,11198.775390625,68.03
34928,-26.292640686035156,12.029685974121094,-138658.80226218997,604,0.001,110488416.0,105,8706,331,13022.2578125,68.93
35200,-27.189821243286133,12.214497566223145,-138610.57654600003,608,0.001,24849776.0,105,8774,333,12786.78125,68.54
35532,-25.296228408813477,12.447590827941895,-135264.29466712,612,0.001,113257776.0,105,8857,336,12971.19921875,67.69
35660,-25.428056716918945,12.530029296875,-135960.26782002,616,0.001,72625936.0,105,8889,338,9288.73828125,66.57
35832,-25.08793830871582,12.656009674072266,-135875.96629855,620,0.001,59118844.0,105,8932,339,12904.740234375,66.63
35972,-25.37320327758789,12.748461723327637,-136302.53227594998,624,0.001,45221408.0,105,8967,341,11161.9560546875,67.24
36168,-25.516559600830078,12.892501831054688,-137761.29611160004,628,0.001,40765304.0,105,9016,342,11386.0078125,68.94
36392,-25.38235092163086,13.044785499572754,-137148.06779384,632,0.001,91775432.0,105,9072,344,11132.181640625,70.41
36604,-23.51601219177246,13.193818092346191,-137456.19818747998,636,0.001,55032212.0,105,9125,346,13467.95703125,68.57
36844,-23.54132652282715,13.354324340820312,-135424.24707634,640,0.001,25527260.0,105,9185,349,12580.8046875,65.18
37304,-23.720508575439453,13.674439430236816,-131683.85093987,644,0.001,78738016.0,105,9300,353,10746.0478515625,64.15
37888,-23.216726303100586,14.088505744934082,-117741.91038356001,648,0.001,52454660.0,105,9446,357,8708.46484375,62.51
38088,-23.221315383911133,14.23076343536377,-118898.68760513999,652,0.001,93819856.0,105,9496,359,15503.0791015625,63.8
38232,-25.058074951171875,14.336926460266113,-112773.04695942,656,0.001,56617344.0,105,9532,361,13343.7587890625,58.57
38504,-24.359464645385742,14.537192344665527,-113515.63593739999,660,0.001,44910672.0,105,9600,363,12030.8134765625,58.62
38680,-24.73090362548828,14.675671577453613,-113299.03726291997,664,0.001,30057664.0,105,9644,365,13048.794921875,52.0
39036,-26.251300811767578,14.96080207824707,-121730.79065293999,668,0.001,32081766.0,106,9733,367,11735.302734375,54.62
39256,-24.19860076904297,15.139883995056152,-121908.58850459,672,0.001,81167104.0,106,9788,369,11640.0634765625,55.8
39536,-25.997631072998047,15.368905067443848,-122990.46795807,676,0.001,56409860.0,106,9858,372,10840.685546875,56.5
39872,-24.057262420654297,15.654638290405273,-123182.14339869,680,0.001,27595204.0,106,9942,375,11550.767578125,56.16
39992,-23.921785354614258,15.755511283874512,-123215.20559759001,684,0.001,80591304.0,106,9972,376,11043.1767578125,56.49
40128,-23.614309310913086,15.877429008483887,-122656.25160854001,688,0.001,111755584.0,106,10006,377,9511.658203125,54.86
40276,-22.617229461669922,16.000164031982422,-122321.90170719002,692,0.001,68371272.0,106,10043,379,10026.068359375,54.3
40368,-23.43770980834961,16.080198287963867,-121806.66851187,696,0.001,34320892.0,106,10066,379,10026.0947265625,53.46
40544,-23.33885955810547,16.220722198486328,-159311.48270248,700,0.001,87840080.0,106,10110,381,10599.62890625,57.91
40692,-24.644790649414062,16.353126525878906,-159532.43139583,704,0.001,55575224.0,106,10147,382,12463.1630859375,56.9
40848,-25.739608764648438,16.493154525756836,-161233.09222765,708,0.001,62980896.0,106,10186,384,11954.15625,56.65
41044,-25.475149154663086,16.668960571289062,-162456.89959835997,712,0.001,23787640.0,106,10235,385,11346.7333984375,55.76
41172,-23.822832107543945,16.78952980041504,-153784.78930249,716,0.001,94673032.0,106,10267,386,12972.9892578125,54.78
41284,-22.653823852539062,16.886287689208984,-153779.21134008002,720,0.001,61177120.0,106,10295,388,13544.96875,54.87
41668,-26.096820831298828,17.24051856994629,-153108.18787443,724,0.001,70236368.0,106,10391,391,14176.369140625,56.14
41884,-25.660194396972656,17.4534969329834,-151571.19360059,728,0.001,35199972.0,106,10445,393,14431.787109375,55.43
42112,-27.533252716064453,17.67795753479004,-151609.72944609,732,0.001,51817872.0,106,10502,395,11355.58203125,54.84
42280,-25.63449478149414,17.847707748413086,-152314.44469261,736,0.001,122626080.0,106,10544,397,13637.8154296875,54.44
42764,-24.30050277709961,18.337867736816406,-187813.08537041998,740,0.001,29733644.0,106,10665,401,11496.7890625,57.86
43108,-24.18981170654297,18.689462661743164,-186771.47767617996,744,0.001,42437660.0,106,10751,404,13273.724609375,56.25
43392,-23.351245880126953,18.982892990112305,-192361.13432243996,748,0.001,39834948.0,106,10822,407,15200.927734375,58.52
43700,-22.01673698425293,19.278955459594727,-191407.96770400004,752,0.001,58082052.0,106,10899,410,12242.265625,57.87
43788,-23.351091384887695,19.37261199951172,-188544.08679762,756,0.001,37942752.0,106,10921,410,12792.435546875,57.36
44048,-23.234060287475586,19.62094497680664,-189202.54968628997,760,0.001,50861832.0,106,10986,413,12102.275390625,57.79
44268,-23.679203033447266,19.854616165161133,-188848.42144271,764,0.001,112638784.0,106,11041,415,13163.76171875,58.68
44448,-22.68343162536621,20.04393768310547,-180502.46587338002,768,0.001,51569424.0,106,11086,417,16333.595703125,55.46
44672,-22.045616149902344,20.2703800201416,-180048.31280340996,772,0.001,49558512.0,106,11142,419,12360.7216796875,55.79
45024,-21.828590393066406,20.638525009155273,-180379.49233384998,776,0.001,47541408.0,106,11230,422,12697.744140625,56.1
45140,-23.341278076171875,20.75164794921875,-181274.60003262002,780,0.001,192255168.0,106,11259,423,14198.2373046875,55.44
45376,-21.865015029907227,21.00901222229004,-181564.77033638,784,0.001,95374928.0,106,11318,425,14474.822265625,55.29
45668,-20.500707626342773,21.311037063598633,-181875.33723041002,788,0.001,80523232.0,106,11391,428,11176.943359375,58.08
45840,-20.354812622070312,21.495582580566406,-184134.74851031002,792,0.001,73958464.0,106,11434,429,10949.8046875,59.56
45936,-19.74694061279297,21.594615936279297,-184980.49369306,796,0.001,45726572.0,106,11458,430,11146.15625,60.11
46148,-21.18829917907715,21.80293083190918,-147333.95275735,800,0.001,54482864.0,106,11511,432,12479.01171875,55.76
46452,-19.31683349609375,22.118452072143555,-148391.31519390998,804,0.001,74358600.0,106,11587,435,11406.8798828125,55.32
46624,-18.633136749267578,22.284074783325195,-148980.11286457,808,0.001,111469384.0,106,11630,437,12722.8876953125,57.33
46720,-17.446901321411133,22.37794303894043,-148753.22089420995,812,0.001,79502656.0,106,11654,438,11326.220703125,56.82
46960,-18.62769317626953,22.61609649658203,-147673.75381142998,816,0.001,55731264.0,106,11714,440,12285.572265625,57.4
47472,-19.535614013671875,23.12654685974121,-160489.62190807,820,0.001,96823896.0,106,11842,444,13472.6142578125,59.0
47600,-19.837345123291016,23.25159454345703,-161870.76167617997,824,0.001,88500912.0,106,11874,445,16577.125,60.88
47976,-20.38434600830078,23.667306900024414,-161514.85627380997,828,0.001,141047504.0,106,11968,449,14277.9921875,61.13
48128,-20.301143646240234,23.83030891418457,-163912.78146222996,832,0.001,48375760.0,106,12006,450,14783.890625,62.4
48164,-19.788280487060547,23.871389389038086,-163610.11923520998,836,0.001,79444624.0,106,12015,450,15764.546875,61.54
48208,-18.576122283935547,23.925952911376953,-128929.86065451002,840,0.001,107600192.0,106,12026,451,16042.306640625,56.79
48716,-19.629199981689453,24.506710052490234,-132275.64227217,844,0.001,60470300.0,106,12153,455,13289.2294921875,57.28
48912,-20.73308563232422,24.745742797851562,-130069.06432249998,848,0.001,74768400.0,106,12202,457,12602.35546875,54.12
49060,-19.044004440307617,24.912185668945312,-130203.39290309,852,0.001,70439624.0,106,12239,459,14229.966796875,55.18
49248,-18.76319122314453,25.131961822509766,-130551.24649683,856,0.001,53079216.0,106,12286,460,15566.140625,53.8
49560,-17.44727325439453,25.49026870727539,-133656.72216016,860,0.001,73685352.0,106,12364,463,13279.85546875,55.18
50000,-17.649316787719727,25.969852447509766,-134148.58145407,864,0.001,65512616.0,106,12474,467,13787.953125,54.62
50668,-16.873722076416016,26.72105598449707,-140625.40570037,868,0.001,89338656.0,106,12641,473,13862.9833984375,56.93
50748,-18.238718032836914,26.81696891784668,-185439.61085531,872,0.001,62049160.0,107,12661,474,12680.97265625,61.07
51120,-18.63727569580078,27.271127700805664,-184559.99806331002,876,0.001,42484640.0,106,12754,478,12310.12890625,61.57
51324,-18.417644500732422,27.52027702331543,-183847.76788983002,880,0.001,28769224.0,107,12805,479,15112.328125,62.86
51560,-17.054000854492188,27.794673919677734,-183294.28826249,884,0.001,83369072.0,107,12864,481,15648.9140625,62.1
51668,-17.184724807739258,27.920673370361328,-183108.35405524998,888,0.001,29798360.0,107,12891,482,14499.814453125,61.05
51812,-17.90656089782715,28.09294319152832,-180859.78882162005,892,0.001,39586084.0,107,12927,483,16363.3173828125,59.64
51984,-18.100372314453125,28.315692901611328,-180354.38325027,896,0.001,62192340.0,107,12970,485,14089.4462890625,59.64
52136,-18.192058563232422,28.49785804748535,-180623.49807381,900,0.001,55381888.0,107,13008,487,14408.0390625,60.7
52404,-16.04106330871582,28.84461784362793,-179348.38770928996,904,0.001,61844136.0,107,13075,489,14819.392578125,61.02
52572,-16.385530471801758,29.046567916870117,-176721.87923041004,908,0.001,52065304.0,107,13117,491,16336.8447265625,59.66
52644,-16.269126892089844,29.133283615112305,-177018.76766934004,912,0.001,84884752.0,107,13135,491,15595.404296875,59.37
52728,-17.705032348632812,29.234479904174805,-177291.29436495004,916,0.001,99385136.0,107,13156,492,17962.787109375,57.99
52816,-19.980579376220703,29.34064292907715,-164686.34864816003,920,0.001,79981760.0,107,13178,493,15504.76171875,56.76
52892,-19.16100311279297,29.43744468688965,-163530.10752407,924,0.001,27198636.0,107,13197,493,16608.796875,52.83
