time/total_timesteps,rollout/ep_rew_mean,time/fps,time/time_elapsed,rollout/ep_len_mean,time/iterations,train/n_updates,train/policy_objective,train/learning_rate,train/std,train/explained_variance,train/kl_divergence_loss,train/is_line_search_success,train/value_loss
16384,-99288.17833333001,258,63,110.4,1,,,,,,,,
32768,-98871.6,250,130,130.43,2,1,0.02719811536371708,0.0001,1.0082592964172363,-1.1920928955078125e-07,0.005141319707036018,1.0,472206469.38125
49152,-98003.38333333,248,197,135.83,3,2,0.023160167038440704,0.0001,1.0116699934005737,-1.3113021850585938e-06,0.0036036334931850433,1.0,368199028.85
65536,-98179.44999999001,247,264,155.74,4,3,0.02129826880991459,0.0001,1.009298324584961,-4.76837158203125e-07,0.0035960848908871412,1.0,350670773.84375
81920,-98002.59166666999,247,331,166.3,5,4,0.01974954456090927,0.0001,1.0132713317871094,-1.1920928955078125e-07,0.00329274102114141,1.0,314436206.815625
98304,-97605.47499999,247,396,200.0,6,5,0.017833348363637924,0.0001,1.013020634651184,-1.1920928955078125e-07,0.004225324839353561,1.0,278743577.734375
114688,-97344.15384615,247,463,211.25,7,6,0.02191857062280178,0.0001,1.0050829648971558,0.0,0.00416271947324276,1.0,238385003.740625
131072,-95519.10738095001,247,529,212.19,8,7,0.01871844008564949,0.0001,1.0042065382003784,-2.384185791015625e-07,0.0036314576864242554,1.0,231517574.4875
147456,-92549.71571428001,247,594,208.51,9,8,0.020897161215543747,0.0001,0.9963692426681519,-1.1920928955078125e-07,0.004414388444274664,1.0,228788201.17578125
163840,-96080.0527417,248,660,240.39,10,9,0.021851908415555954,0.0001,0.9827338457107544,0.0,0.0047334590926766396,1.0,224553532.90234375
180224,-96665.025,247,726,253.75,11,10,0.02023414894938469,0.0001,0.9933409094810486,5.960464477539063e-08,0.004405224695801735,1.0,193056104.40078124
196608,-97425.24833333,247,793,274.26,12,11,0.01894022896885872,0.0001,0.991550087928772,0.0,0.004268040880560875,1.0,185520092.21328124
212992,-96614.90340909001,247,859,274.66,13,12,0.01622624881565571,0.0001,0.9917954206466675,0.0,0.003791441675275564,1.0,173378349.25966796
229376,-96082.71011905,248,924,271.98,14,13,0.022754095494747162,0.0001,0.9885709285736084,0.0,0.005281131714582443,1.0,179669166.72421876
245760,-94106.46357143,247,991,241.6,15,14,0.02399369888007641,0.0001,0.9858939051628113,0.0,0.005476160906255245,1.0,173609651.89335936
262144,-92614.45226189999,247,1057,244.09,16,15,0.020058754831552505,0.0001,0.9808031916618347,0.0,0.0057668061926960945,1.0,203569521.73203126
278528,-97820.38511905,247,1124,236.36,17,16,0.018693678081035614,0.0001,0.9788575172424316,5.960464477539063e-08,0.0052834320813417435,1.0,195468621.91171876
294912,-97341.99166667,247,1191,271.14,18,17,0.020200416445732117,0.0001,0.9735881686210632,0.0,0.0051439497619867325,1.0,209959342.084375
311296,-95641.98797619,247,1258,314.01,19,18,0.023551594465970993,0.0001,0.970363974571228,0.0,0.005164649337530136,1.0,151335460.25527343
327680,-96172.15023809,247,1325,284.67,20,19,0.012288503348827362,0.0001,0.965479850769043,-1.1920928955078125e-07,0.004488158971071243,1.0,152622581.31875
344064,-96947.0447619,247,1392,295.3,21,20,0.019888712093234062,0.0001,0.9611573219299316,0.0,0.005563983228057623,1.0,178530586.21953124
360448,-97152.42439393,247,1458,342.89,22,21,0.018462147563695908,0.0001,0.9577697515487671,-1.1920928955078125e-07,0.004705269820988178,1.0,146314860.009375
376832,-96158.22689394,247,1524,343.69,23,22,0.01699143648147583,0.0001,0.9629966020584106,-1.1920928955078125e-07,0.004668707028031349,1.0,126054256.66621093
393216,-95026.77346682001,247,1589,345.49,24,23,0.02245008945465088,0.0001,0.9632357358932495,0.0,0.005675552412867546,1.0,146358805.2203125
409600,-93870.72977634001,247,1655,353.71,25,24,0.022432491183280945,0.0001,0.9628990888595581,0.0,0.005476714577525854,1.0,135203938.88671875
425984,-93957.58972222,247,1721,339.93,26,25,0.01751374639570713,0.0001,0.964279055595398,0.0,0.004309194162487984,1.0,132433831.39824219
442368,-92454.20190476,247,1786,323.28,27,26,0.020395560190081596,0.0001,0.9607593417167664,-1.1920928955078125e-07,0.005071019288152456,1.0,147275395.9207031
458752,-94352.20726190999,247,1852,314.52,28,27,0.015843268483877182,0.0001,0.9595527648925781,0.0,0.006035350263118744,1.0,147201802.23398438
475136,-96175.43333335001,247,1919,342.79,29,28,0.021262075752019882,0.0001,0.9719793200492859,-1.1920928955078125e-07,0.005687439348548651,1.0,152466206.60898438
491520,-94786.30785715999,247,1984,382.11,30,29,0.016154445707798004,0.0001,0.977742612361908,5.960464477539063e-08,0.004892488941550255,1.0,126572255.03554687
507904,-95118.54047619,247,2050,428.86,31,30,0.01810181513428688,0.0001,0.9776682257652283,0.0,0.004558217711746693,1.0,109078707.90253906
524288,-94834.95595238,247,2116,466.85,32,31,0.02454197034239769,0.0001,0.9845876097679138,-1.1920928955078125e-07,0.0060273222625255585,1.0,96969538.94228515
540672,-92123.48214287,247,2180,491.69,33,32,0.01950608566403389,0.0001,0.9906525611877441,0.0,0.005178117658942938,1.0,96939015.16035156
557056,-88433.16880953999,247,2246,482.97,34,33,0.022370953112840652,0.0001,0.9937998652458191,0.0,0.00488185603171587,1.0,84991320.72353515
573440,-85953.60971863,248,2310,488.54,35,34,0.020352523773908615,0.0001,0.9883973598480225,0.0,0.005282936152070761,1.0,99531816.68955079
589824,-87891.94471862,248,2376,477.51,36,35,0.0216401107609272,0.0001,0.9939649105072021,0.0,0.005667270626872778,1.0,85435826.07675782
606208,-89289.38757576,248,2443,491.28,37,36,0.015386871993541718,0.0001,0.9892103672027588,0.0,0.0051450058817863464,1.0,97148826.88601074
622592,-91080.93238094001,248,2508,498.0,38,37,0.01871938817203045,0.0001,0.9936647415161133,0.0,0.005446228198707104,1.0,91295325.95175782
638976,-90442.27499999,248,2575,508.44,39,38,0.021718785166740417,0.0001,0.9968098998069763,0.0,0.005650741048157215,1.0,90486952.16677856
655360,-90791.53785713999,247,2642,484.68,40,39,0.021709710359573364,0.0001,0.9927029609680176,0.0,0.0056418366730213165,1.0,79012672.29063721
671744,-90166.67000000998,247,2709,474.89,41,40,0.01392089668661356,0.0001,0.9895137548446655,0.0,0.005777555517852306,1.0,96735302.10074463
688128,-92084.43333333998,247,2776,466.03,42,41,0.02588372677564621,0.0001,0.9894911646842957,0.0,0.005974018480628729,1.0,98583667.96296386
704512,-92211.71666666001,247,2843,486.32,43,42,0.022061772644519806,0.0001,0.9810628890991211,0.0,0.006273397710174322,1.0,87736703.0123047
720896,-95505.43333333,247,2910,526.05,44,43,0.020260654389858246,0.0001,0.9751224517822266,0.0,0.006255292799323797,1.0,87792568.99819335
737280,-93677.19166666002,247,2978,567.83,45,44,0.019856374710798264,0.0001,0.9749603271484375,0.0,0.006547287106513977,1.0,75814589.6753296
753664,-91660.34285713999,247,3045,612.31,46,45,0.017137868329882622,0.0001,0.9734735488891602,0.0,0.004432569723576307,1.0,64676549.58572998
770048,-89390.15119048,247,3112,633.17,47,46,0.019318509846925735,0.0001,0.9766761660575867,0.0,0.0066960155963897705,1.0,61609436.79204102
786432,-86772.65952381,247,3180,632.07,48,47,0.016779476776719093,0.0001,0.9726262092590332,-1.1920928955078125e-07,0.005398633889853954,1.0,70183043.39235839
802816,-86020.33880952999,247,3246,631.77,49,48,0.016703762114048004,0.0001,0.9742093086242676,0.0008242130279541016,0.005138568114489317,1.0,69900708.37481079
819200,-85557.16928572001,247,3313,628.39,50,49,0.018320150673389435,0.0001,0.9773452281951904,0.00012832880020141602,0.005485763307660818,1.0,58725646.552288815
835584,-82142.3097619,247,3379,650.59,51,50,0.01946757175028324,0.0001,0.9766837954521179,0.00010520219802856445,0.005731957033276558,1.0,61886643.2432251
851968,-78589.29301587,247,3445,679.64,52,51,0.017129994928836823,0.0001,0.982935905456543,9.053945541381836e-05,0.006108563393354416,1.0,52895208.114868164
868352,-74280.2461544,247,3512,703.37,53,52,0.018344677984714508,0.0001,0.967143177986145,0.0005491971969604492,0.005758492276072502,1.0,47001767.572790526
884736,-73354.34711399,247,3578,702.64,54,53,0.0189192034304142,0.0001,0.964833676815033,0.00040161609649658203,0.004934906028211117,1.0,37724810.307712555
901120,-69580.05544732,247,3646,723.5,55,54,0.019746417179703712,0.0001,0.9633554220199585,0.0021985769271850586,0.005921578966081142,1.0,58977253.95927735
917504,-66312.53032828,247,3713,728.55,56,55,0.01457110233604908,0.0001,0.9635567665100098,0.002674877643585205,0.004978146869689226,1.0,37825377.262031555
933888,-67305.02845959,247,3779,736.44,57,56,0.016074711456894875,0.0001,0.9565557241439819,0.0020522475242614746,0.005599070340394974,1.0,41096518.78480987
950272,-64007.25762626,247,3845,760.34,58,57,0.01448870450258255,0.0001,0.9518570303916931,0.003113865852355957,0.005919796880334616,1.0,43873672.801094055
966656,-66711.0225,246,3913,772.82,59,58,0.010943065397441387,0.0001,0.9518823027610779,0.004871010780334473,0.0036584469489753246,1.0,29375025.397018433
983040,-68740.57309523999,246,3980,752.34,60,59,0.01624150574207306,0.0001,0.9464445114135742,0.005122125148773193,0.0052168103866279125,1.0,46875889.28637695
999424,-66815.96918498,246,4047,761.1,61,60,0.018975861370563507,0.0001,0.9427441358566284,0.003281891345977783,0.006068888120353222,1.0,58524050.32344971
