time/episodes,train/n_updates,train/critic_loss,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,train/actor_loss,train/learning_rate,train/ent_coef_loss,time/fps,train/ent_coef
192,10492,7.243697643280029,42072,268,-76164.76532496,308.82,399.13323974609375,0.0003,-8.430110931396484,156,0.2643398940563202
196,11225,611.2444458007812,45004,287,-72879.49389638999,323.98,386.7958984375,0.0003,-9.042137145996094,156,0.2162206619977951
200,11387,221.4163055419922,45652,291,-72576.69786464,337.21,367.90557861328125,0.0003,-9.016796112060547,156,0.2068701982498169
204,11999,200.91622924804688,48100,306,-69966.7625075,342.14,360.30816650390625,0.0003,-9.089761734008789,156,0.17499762773513794
208,12140,240.01596069335938,48664,310,-69566.71103619,356.53,341.28082275390625,0.0003,-8.79741096496582,156,0.16834904253482819
212,12265,201.759521484375,49164,313,-69559.77353619,355.88,382.77960205078125,0.0003,-8.434940338134766,156,0.1627574861049652
216,12373,46.283573150634766,49596,316,-69986.22257465,355.11,370.55133056640625,0.0003,-9.929754257202148,156,0.15812154114246368
218,12474,199.62014770507812,50000,318,-70197.64757465,355.54,352.57183837890625,0.0003,-9.374159812927246,156,0.15387465059757233
220,12526,202.29251098632812,50208,320,-70198.27257465001,355.76,358.35797119140625,0.0003,-9.50202751159668,156,0.15173736214637756
224,12711,47.64828872680664,50948,325,-70092.07257465,353.8,378.65155029296875,0.0003,-9.078032493591309,156,0.14442576467990875
228,12857,276.1896667480469,51532,328,-70435.96285243,355.98,354.4638671875,0.0003,-10.092863082885742,156,0.1389269232749939
232,12973,65.73654174804688,51996,331,-72948.69618576,355.32,363.18414306640625,0.0003,-8.759848594665527,156,0.13470834493637085
236,13126,65.97168731689453,52608,335,-73363.88368576,351.15,355.02166748046875,0.0003,-9.574357986450195,156,0.1293816864490509
240,13223,240.42945861816406,52996,338,-73548.05285243,346.56,362.81683349609375,0.0003,-9.477424621582031,156,0.12615691125392914
244,13343,201.08963012695312,53476,341,-74010.90126152,346.82,356.3288269042969,0.0003,-9.05508041381836,156,0.12225291132926941
248,13453,219.49398803710938,53916,344,-74421.9655797,344.07,346.5238037109375,0.0003,-9.461638450622559,156,0.11883092671632767
252,13577,591.5648803710938,54412,347,-74712.58919081,338.3,356.68939208984375,0.0003,-9.978460311889648,156,0.11509478837251663
256,13693,25.48090362548828,54876,350,-74798.2124051,337.43,350.926025390625,0.0003,-8.601869583129883,156,0.11170265078544617
260,13803,24.231708526611328,55316,353,-79549.21472639,318.54,342.29559326171875,0.0003,-10.20418643951416,156,0.10862027108669281
264,14131,651.8160400390625,56628,361,-79825.42924659,317.24,363.34246826171875,0.0003,-6.932762622833252,156,0.1001957580447197
268,14338,437.62738037109375,57456,366,-80314.42735264,308.12,351.47100830078125,0.0003,-6.683514595031738,156,0.095335453748703
272,14452,221.1953887939453,57912,369,-81650.25598900001,282.75,352.138916015625,0.0003,-4.940345764160156,156,0.09278061985969543
276,14634,201.6368865966797,58640,374,-81905.75682232999,266.44,335.2301025390625,0.0003,-7.891048431396484,156,0.08893543481826782
279,14974,435.5216979980469,60000,383,-82926.613489,248.66,340.0605773925781,0.0003,-7.34610652923584,156,0.08223596215248108
280,15024,23.55847930908203,60200,384,-83022.35515567,244.51,314.3417053222656,0.0003,-8.00643539428711,156,0.08131434768438339
284,15163,417.07366943359375,60756,388,-82398.81515566999,240.75,342.21844482421875,0.0003,-5.597634315490723,156,0.07880691438913345
288,15610,799.0875244140625,62544,399,-83580.70682234,220.56,347.4098205566406,0.0003,-3.2439706325531006,156,0.07188732177019119
292,16134,626.6710815429688,64640,412,-83551.16182234,224.7,309.1585693359375,0.0003,-5.358753681182861,156,0.06523891538381577
296,16296,416.6956481933594,65288,416,-86796.90825091001,208.3,304.4403381347656,0.0003,-5.159651756286621,156,0.06345691531896591
300,16396,437.0408630371094,65688,419,-87080.98206044,193.74,344.07354736328125,0.0003,-5.519967079162598,156,0.06243579462170601
304,16495,628.4185180664062,66084,421,-88283.61287212999,197.44,313.2253723144531,0.0003,-2.37593412399292,156,0.06142609193921089
308,16728,204.76507568359375,67016,427,-88644.27545455,182.1,361.7293701171875,0.0003,-4.276950836181641,156,0.05933300778269768
312,16892,241.85179138183594,67672,432,-88533.60045455002,183.5,293.2784423828125,0.0003,-2.4255082607269287,156,0.058006033301353455
316,17254,405.2586364746094,69120,441,-88104.70681819001,188.81,327.6633605957031,0.0003,-2.045196771621704,156,0.055697619915008545
319,17474,244.85018920898438,70000,446,-87885.61931818999,191.74,344.8199462890625,0.0003,-0.865803599357605,156,0.0545002818107605
320,17501,48.062679290771484,70108,447,-87887.53181819,193.41,338.31964111328125,0.0003,-0.4431900978088379,156,0.05435923486948013
324,17613,980.2172241210938,70556,450,-87880.21931819,198.97,312.6623229980469,0.0003,1.1198087930679321,156,0.05395512655377388
328,17799,456.30328369140625,71300,455,-87633.24431818999,196.81,306.83282470703125,0.0003,-0.8514852523803711,156,0.05344094708561897
332,18119,261.99444580078125,72580,463,-87425.58181819,202.51,301.04217529296875,0.0003,-1.5007085800170898,156,0.05284290388226509
336,18267,257.629638671875,73172,466,-87008.99681818999,208.6,313.84710693359375,0.0003,0.1948677897453308,156,0.05262733995914459
340,18412,202.45132446289062,73752,470,-87009.70931819,209.45,311.5005187988281,0.0003,0.2629595994949341,156,0.05250290408730507
344,18970,436.6260986328125,75984,484,-86448.18181818999,215.69,294.79644775390625,0.0003,-0.573654055595398,156,0.05336840823292732
348,19279,807.360107421875,77220,492,-85842.69777057,228.37,305.4779357910156,0.0003,0.027977049350738525,156,0.05458541959524155
352,19550,26.45638656616211,78304,499,-85332.41777057,238.18,290.1429443359375,0.0003,-0.08010256290435791,156,0.05560051277279854
356,19874,783.6961059570312,79600,507,-85032.55777057,239.74,303.6272888183594,0.0003,0.8464912176132202,156,0.05683023855090141
357,19974,24.12514305114746,80000,509,-84836.20955628,244.01,279.3529052734375,0.0003,-2.4680910110473633,156,0.057069018483161926
360,20312,435.35357666015625,81352,518,-84547.89455628,255.86,275.1925964355469,0.0003,-0.27704620361328125,157,0.05825422331690788
364,20728,30.515071868896484,83016,528,-84250.98205628,261.52,312.1040954589844,0.0003,1.8208138942718506,157,0.05904839560389519
368,21036,202.99464416503906,84248,535,-83950.15622295,262.08,292.0746765136719,0.0003,-0.632681131362915,157,0.059660568833351135
372,22036,206.87733459472656,88248,560,-79485.18908009,298.23,289.8089599609375,0.0003,0.1355353593826294,157,0.059822648763656616
374,22474,220.2054443359375,90000,570,-79295.86158009,309.31,226.7554931640625,0.0003,-0.3740653395652771,157,0.05985322222113609
376,22764,244.49212646484375,91160,577,-78107.35408009001,321.29,270.57000732421875,0.0003,1.125647783279419,157,0.059282511472702026
380,23392,242.62095642089844,93672,593,-77830.17408009,343.49,246.40594482421875,0.0003,-0.9795540571212769,157,0.0601397380232811
384,24216,27.970924377441406,96968,614,-78441.63908009,358.28,254.46148681640625,0.0003,-1.447213888168335,157,0.06039658188819885
388,24658,10.726278305053711,98736,625,-79429.95991342001,348.96,293.601806640625,0.0003,-0.24951976537704468,157,0.06129990890622139
391,24974,264.4500732421875,100000,633,-77248.51741342,365.41,282.5545654296875,0.0003,0.422524631023407,157,0.06133066862821579
392,25658,407.6078796386719,102736,650,-76349.72491342001,365.65,248.3946990966797,0.0003,-0.1996111273765564,157,0.06264868378639221
396,25756,50.65028381347656,103128,652,-73174.93104978,387.11,252.72760009765625,0.0003,0.4933220446109772,158,0.06348367035388947
400,26743,229.9033966064453,107076,677,-72891.94771644,403.39,290.94970703125,0.0003,1.0648726224899292,158,0.06520974636077881
404,27434,219.8079071044922,109840,694,-72811.63559522,420.38,191.81219482421875,0.0003,-3.9862985610961914,158,0.0668758898973465
404,27474,399.53466796875,110000,695,-72811.63559522,420.38,242.93295288085938,0.0003,1.4075579643249512,158,0.06697175651788712
408,27808,437.7684020996094,111336,704,-72829.93559522,435.09,258.0718078613281,0.0003,-0.510403573513031,158,0.06713445484638214
412,28435,7.8401055335998535,113844,719,-71751.84392854999,454.15,174.06988525390625,0.0003,-2.1249146461486816,158,0.06704230606555939
416,29041,35.62834930419922,116268,735,-70672.63339824,470.52,279.4583740234375,0.0003,2.325221538543701,158,0.0672825425863266
420,29359,28.708810806274414,117540,743,-70678.58339823999,475.28,174.68174743652344,0.0003,-0.42809760570526123,158,0.06739618629217148
422,29974,202.11880493164062,120000,759,-69684.08339823999,479.67,165.83572387695312,0.0003,-0.6198530197143555,158,0.06818851083517075
424,30182,380.6635437011719,120832,764,-69682.74589824,478.6,345.6943054199219,0.0003,1.501461386680603,158,0.06859424710273743
428,30359,88.87061309814453,121540,768,-66715.40839823999,504.7,338.41192626953125,0.0003,0.04469656944274902,158,0.06887685507535934
432,30503,66.57735443115234,122116,772,-66610.26673157,500.59,172.28041076660156,0.0003,-0.006031513214111328,158,0.06922760605812073
436,30692,30.268030166625977,122872,777,-66605.86423157,496.27,174.1022186279297,0.0003,-0.09514486789703369,158,0.06891973316669464
440,31000,638.1777954101562,124104,785,-66514.22673157,504.51,250.66873168945312,0.0003,-2.2766520977020264,158,0.06857924908399582
444,31582,7.317173957824707,126432,800,-66706.99173157,498.12,141.77163696289062,0.0003,-1.4995418787002563,158,0.06922737509012222
448,31991,236.28250122070312,128068,810,-65709.44661252,504.94,208.81617736816406,0.0003,1.9469298124313354,158,0.07011131197214127
452,32187,29.8007755279541,128852,815,-64810.40161251999,506.39,184.16880798339844,0.0003,-0.6980245113372803,158,0.07043296843767166
456,32326,9.705745697021484,129408,818,-65009.48244584999,504.84,161.47898864746094,0.0003,1.315182089805603,158,0.07089251279830933
457,32474,29.184728622436523,130000,822,-65106.03066013999,501.16,182.80038452148438,0.0003,-0.7873210310935974,158,0.071285180747509
460,32556,410.1520690917969,130328,824,-65399.29566013999,493.48,323.8333435058594,0.0003,1.4387660026550293,158,0.07145869731903076
464,33060,211.8641357421875,132344,837,-65702.75399346999,493.96,274.33575439453125,0.0003,-0.39325278997421265,158,0.07154303044080734
468,33717,6.309104919433594,134972,853,-65811.79566014001,500.23,148.70419311523438,0.0003,-0.5542640686035156,158,0.07195591181516647
472,34151,47.97308349609375,136708,864,-69000.26280299999,486.42,141.75576782226562,0.0003,0.08124884963035583,158,0.07252023369073868
476,34431,586.5630493164062,137828,871,-70182.08113634,467.25,155.91513061523438,0.0003,-1.0713917016983032,158,0.07202186435461044
479,34974,7.564645290374756,140000,885,-70078.51196967,462.43,134.17852783203125,0.0003,-0.7833631038665771,158,0.07153332233428955
480,35144,12.46712589263916,140680,890,-70183.93696966999,466.08,189.35848999023438,0.0003,0.3343682289123535,158,0.07145877182483673
484,35802,223.10914611816406,143312,906,-68381.01363633,461.24,134.9940643310547,0.0003,-1.4879008531570435,158,0.07042457908391953
488,36134,202.15325927734375,144640,915,-67396.355303,474.21,115.22344970703125,0.0003,-0.2594730854034424,158,0.06987415254116058
492,36917,10.055696487426758,147772,935,-68493.472803,473.11,175.99981689453125,0.0003,-0.8363568186759949,157,0.06878922134637833
496,37376,415.2771911621094,149608,946,-71377.02749997,460.4,136.48037719726562,0.0003,0.40283942222595215,157,0.0686672255396843
496,37474,220.63294982910156,150000,949,-71377.02749997,460.4,138.615478515625,0.0003,-1.2973440885543823,158,0.06922008097171783
500,37917,242.82237243652344,151772,960,-70269.96916665001,456.1,140.17105102539062,0.0003,-0.3283759355545044,158,0.06803642213344574
504,38504,8.568709373474121,154120,974,-70158.71083330999,451.11,139.56341552734375,0.0003,0.6283169388771057,158,0.0673396959900856
508,38972,228.11929321289062,155992,986,-69845.73583331,444.37,200.6126251220703,0.0003,-0.9029347896575928,158,0.06895288079977036
512,39229,802.3551025390625,157020,992,-70534.83642855,439.83,129.673095703125,0.0003,0.9687765836715698,158,0.0689750611782074
516,39339,388.6306457519531,157460,995,-71702.84892854998,414.5,137.3761749267578,0.0003,-0.9370450973510742,158,0.06930918991565704
520,39481,203.78688049316406,158028,998,-71692.48642855,406.21,139.07492065429688,0.0003,2.103604316711426,158,0.06960302591323853
521,39974,238.56695556640625,160000,1008,-72583.97809522,400.36,334.903564453125,0.0003,0.5113803744316101,158,0.07010746002197266
524,40084,29.770118713378906,160440,1010,-72486.12392854999,403.53,140.05706787109375,0.0003,1.4410021305084229,158,0.07028176635503769
528,40310,7.749956130981445,161344,1015,-73266.91976188,394.12,130.77664184570312,0.0003,-0.3926318883895874,158,0.07084141671657562
532,40977,222.67347717285156,164012,1027,-71982.79476189,413.84,130.52560424804688,0.0003,-0.29683661460876465,159,0.07122770696878433
536,41460,201.95896911621094,165944,1037,-71984.77809522,417.01,119.04971313476562,0.0003,-0.9344350695610046,159,0.07035799324512482
540,41647,431.71807861328125,166692,1041,-70983.45726189,417.32,340.38934326171875,0.0003,1.5128774642944336,160,0.0704876109957695
544,41833,56.169734954833984,167436,1044,-71076.34476189001,411.09,250.1902313232422,0.0003,-0.6770821809768677,160,0.07060518115758896
548,42008,31.005889892578125,168136,1048,-71266.13226189,400.29,147.10064697265625,0.0003,1.1599066257476807,160,0.07075335830450058
552,42105,223.9040069580078,168524,1050,-71362.41559522,397.44,116.43470001220703,0.0003,0.8656293153762817,160,0.0709821805357933
556,42217,459.5980529785156,168972,1052,-71459.11976188999,394.8,147.70523071289062,0.0003,1.5074928998947144,160,0.0709175243973732
560,42372,202.39344787597656,169592,1055,-71453.22809522,389.99,171.27398681640625,0.0003,0.3633147180080414,160,0.07088733464479446
562,42474,242.75318908691406,170000,1057,-71446.47809522,384.59,116.6110610961914,0.0003,0.41429299116134644,160,0.07107315957546234
564,42495,11.394968032836914,170084,1057,-71539.00726189,378.06,160.97314453125,0.0003,1.229727029800415,160,0.07107944041490555
568,42653,51.08612060546875,170716,1060,-71824.09559522,365.54,152.15032958984375,0.0003,-0.10528608411550522,160,0.07101564854383469
572,42746,16.521026611328125,171088,1062,-72905.70392854999,349.32,215.90249633789062,0.0003,2.3587589263916016,160,0.07061144709587097
576,42836,211.3865966796875,171448,1064,-73100.82059521,344.99,251.6402587890625,0.0003,0.1534918248653412,161,0.07048854231834412
580,42944,27.796632766723633,171880,1066,-73276.06559521,324.06,119.59678649902344,0.0003,-0.3972591757774353,161,0.07054492831230164
584,43120,27.446392059326172,172584,1070,-75351.92392855,301.97,111.28990173339844,0.0003,-0.6722061634063721,161,0.07120432704687119
588,43252,224.3384552001953,173112,1072,-76434.19476188,286.94,127.11443328857422,0.0003,-0.5849907994270325,161,0.0712333470582962
592,43414,845.4390258789062,173760,1076,-78401.24476188,257.89,110.29679107666016,0.0003,-0.3398413062095642,161,0.07151421159505844
596,43568,220.84925842285156,174376,1079,-78687.79226188,245.19,100.08840942382812,0.0003,-0.5318534970283508,161,0.07197678089141846
600,43860,261.0686950683594,175544,1085,-79984.91726187,241.36,111.18692779541016,0.0003,-2.2378106117248535,161,0.07208351045846939
604,44148,242.4426727294922,176696,1090,-81374.75476188,226.38,134.1697235107422,0.0003,0.5461629629135132,161,0.07215097546577454
608,44268,15.349531173706055,177176,1093,-81570.80476188,221.05,186.40866088867188,0.0003,0.32792243361473083,162,0.0716945081949234
612,44763,210.7712860107422,179156,1103,-81867.44166663999,214.76,129.38705444335938,0.0003,1.2671464681625366,162,0.07051284611225128
615,44974,221.2960968017578,180000,1107,-81973.28333331,218.8,107.8753662109375,0.0003,-0.07088357210159302,162,0.06980911642313004
616,44979,26.79684829711914,180020,1107,-81879.60833331,225.97,117.18609619140625,0.0003,-0.9225659370422363,162,0.0697738379240036
620,45384,398.7991943359375,181640,1115,-81880.94583331,227.04,122.87696838378906,0.0003,-0.6854234933853149,162,0.06844016909599304
624,45660,25.487689971923828,182744,1121,-82082.29583331,225.72,99.44508361816406,0.0003,-1.5718061923980713,163,0.06868189573287964
628,45803,10.310357093811035,183316,1123,-83985.94999999001,224.39,143.53933715820312,0.0003,-1.2207589149475098,163,0.06812763214111328
632,45987,284.7135009765625,184052,1127,-85369.55416664999,204.25,152.23098754882812,0.0003,1.753164529800415,163,0.06728241592645645
636,46146,224.72390747070312,184688,1130,-85467.02083332,200.63,134.91519165039062,0.0003,-0.4523310661315918,163,0.06637321412563324
640,46276,202.16590881347656,185208,1133,-86464.52499998001,195.76,133.71031188964844,0.0003,2.7129693031311035,163,0.06615550816059113
644,46540,635.9328002929688,186264,1138,-86168.37083331001,200.14,161.9687042236328,0.0003,0.682698130607605,163,0.06612111628055573
648,46745,202.17990112304688,187084,1142,-87064.55416664999,194.05,101.64457702636719,0.0003,0.7994592189788818,163,0.06539782881736755
652,46953,240.71791076660156,187916,1146,-88057.09999999,185.17,105.60142517089844,0.0003,-1.2289053201675415,163,0.06546401232481003
656,47121,417.063720703125,188588,1150,-87660.32083333,189.07,124.87374877929688,0.0003,0.9622088670730591,163,0.06534944474697113
660,47226,805.6118774414062,189008,1152,-87360.2625,189.18,97.20652770996094,0.0003,-0.11681211739778519,163,0.06495805084705353
664,47353,201.03858947753906,189516,1154,-86371.65,198.28,115.4708251953125,0.0003,-0.6801235675811768,164,0.06404013931751251
667,47474,220.6256103515625,190000,1157,-86072.53333333001,199.39,93.95225524902344,0.0003,0.054792940616607666,164,0.06363282352685928
668,47489,275.92578125,190060,1157,-85973.1,199.93,645.902099609375,0.0003,1.6412242650985718,164,0.06349887698888779
672,47622,81.4455337524414,190592,1160,-85769.39583332998,195.46,358.8092346191406,0.0003,-1.184279203414917,164,0.06366942822933197
676,47766,26.1354923248291,191168,1163,-85371.45,197.62,93.9693603515625,0.0003,0.1972339153289795,164,0.06363601237535477
680,47886,26.211374282836914,191648,1165,-85172.6875,198.88,109.12434387207031,0.0003,-0.5686445236206055,164,0.0637507438659668
684,48051,398.0264587402344,192308,1168,-85072.39583334,198.72,120.51538848876953,0.0003,0.06811296939849854,164,0.06287597864866257
688,48191,7.332452774047852,192868,1171,-84673.85416668002,200.18,97.28843688964844,0.0003,-2.6543185710906982,164,0.062358539551496506
692,48322,655.1521606445312,193392,1174,-84374.55833335001,200.91,127.19606018066406,0.0003,-0.9889324307441711,164,0.06215038523077965
696,48434,220.60321044921875,193840,1176,-84073.89166667999,200.58,89.28179931640625,0.0003,-0.7425630688667297,164,0.06229596212506294
700,48570,208.7703857421875,194384,1179,-83768.31250001,194.02,200.6389923095703,0.0003,0.14772409200668335,164,0.06312204152345657
704,48786,267.1832580566406,195248,1183,-83362.99583335001,190.06,152.57266235351562,0.0003,1.139521598815918,164,0.06288715451955795
708,48923,249.3704071044922,195796,1186,-83059.60833333997,186.18,416.5704040527344,0.0003,1.5037767887115479,164,0.06294824928045273
712,49139,37.80464553833008,196660,1191,-82851.24583335001,177.67,214.92318725585938,0.0003,1.0638067722320557,165,0.06239793449640274
716,49259,26.505504608154297,197140,1193,-82544.67083334998,172.79,106.21629333496094,0.0003,-0.3142397701740265,165,0.0620044507086277
720,49415,206.69247436523438,197764,1196,-82145.68750002,174.02,174.31362915039062,0.0003,-1.2095208168029785,165,0.06196945905685425
724,49514,274.01239013671875,198160,1198,-81739.69166669,169.49,345.96624755859375,0.0003,0.16344797611236572,165,0.061947062611579895
728,49703,9.118534088134766,198916,1202,-81621.58333335,153.5,110.66077423095703,0.0003,0.385917603969574,165,0.062326446175575256
732,49820,11.13851547241211,199384,1204,-81220.49166669001,152.83,162.89996337890625,0.0003,1.6793004274368286,165,0.06258214265108109
736,49963,416.3774719238281,199956,1207,-80922.38333336,155.38,95.71992492675781,0.0003,-1.5149224996566772,165,0.06201894208788872
736,49974,16.427032470703125,200000,1207,-80922.38333336,155.38,247.42874145507812,0.0003,1.4553152322769165,165,0.062036365270614624
740,50112,229.8553009033203,200552,1210,-80718.71250003,152.65,240.16993713378906,0.0003,2.533604860305786,165,0.06201595440506935
744,50225,459.28741455078125,201004,1212,-80616.00000004,149.55,154.47268676757812,0.0003,0.06378835439682007,165,0.061820898205041885
748,50385,239.1632080078125,201644,1215,-80514.03750002998,148.34,93.07942962646484,0.0003,-0.10529303550720215,165,0.06094670295715332
752,50579,25.462486267089844,202420,1219,-80217.24583336001,152.07,94.79130554199219,0.0003,-0.23441067337989807,165,0.061620961874723434
756,50847,222.73757934570312,203492,1224,-80317.00833335001,151.75,111.12020874023438,0.0003,0.33569204807281494,166,0.06174057722091675
760,51299,6.938570022583008,205300,1233,-80422.08333336002,157.68,107.33612060546875,0.0003,-0.811649739742279,166,0.06112256273627281
764,51548,417.97515869140625,206296,1238,-81114.37500001998,153.18,97.58381652832031,0.0003,1.3650449514389038,166,0.061109915375709534
768,51643,590.2006225585938,206676,1240,-81225.11666668,165.97,107.6576919555664,0.0003,-0.7705667018890381,166,0.06115854158997536
772,51822,652.0274047851562,207392,1243,-81225.87916668,166.96,124.20564270019531,0.0003,-0.7983046174049377,166,0.06112949922680855
776,51988,449.1054992675781,208056,1246,-81427.79166668,168.47,317.8586120605469,0.0003,1.9728224277496338,166,0.06228819489479065
780,52405,26.77427101135254,209724,1255,-81330.80833335,172.38,99.02897644042969,0.0003,0.5924846529960632,167,0.061480097472667694
