time/episodes,train/n_updates,train/critic_loss,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,train/actor_loss,train/learning_rate,train/ent_coef_loss,time/fps,train/ent_coef
868,60438,546.7553100585938,241856,1469,-82893.24178571,466.31,1006.0375366210938,0.0003,0.06906348466873169,164,0.9043354988098145
872,60591,202.15931701660156,242468,1472,-83146.94678571,443.99,1705.1650390625,0.0003,-0.0031044483184814453,164,0.9378592371940613
876,60716,163.0700225830078,242968,1476,-86376.74178571001,417.19,820.6073608398438,0.0003,0.05887410789728165,164,0.9645369052886963
880,60825,206.8125457763672,243404,1478,-86672.49178571001,395.5,927.7501220703125,0.0003,0.0027778688818216324,164,0.989183247089386
884,61083,543.9862060546875,244436,1485,-88859.79011904002,372.29,1275.73046875,0.0003,-0.005771232768893242,164,1.0519750118255615
888,61292,376.61370849609375,245272,1490,-90112.99011904,355.56,1168.297607421875,0.0003,-0.06124098598957062,164,1.1151961088180542
892,61396,218.58900451660156,245688,1492,-91427.64011903999,333.73,1002.6015014648438,0.0003,-0.24917706847190857,164,1.1534711122512817
896,61474,197.99290466308594,246000,1494,-91676.29011904,322.13,616.9542236328125,0.0003,-0.24583561718463898,164,1.1812645196914673
900,61550,1068.789794921875,246304,1496,-92110.45011903999,304.96,1359.567138671875,0.0003,-0.2293538749217987,164,1.2040153741836548
904,61638,158.20872497558594,246656,1498,-92559.87011903999,295.73,290.2978820800781,0.0003,-0.27113962173461914,164,1.2400346994400024
908,61763,704.1793212890625,247156,1501,-93991.77511903999,276.12,2402.24267578125,0.0003,-0.10364702343940735,164,1.2894338369369507
912,61947,281.1508483886719,247892,1506,-94311.35011904,258.26,2163.84814453125,0.0003,-0.3442349135875702,164,1.3602875471115112
916,62004,370.9179992675781,248120,1507,-94586.31734126,248.97,666.5732421875,0.0003,-0.34481722116470337,164,1.379319190979004
920,62125,224.84812927246094,248604,1510,-96203.65805555001,224.44,1280.591552734375,0.0003,-0.12879392504692078,164,1.4289544820785522
924,62227,274.74139404296875,249012,1513,-96420.66805555,212.06,2162.997802734375,0.0003,-0.19215384125709534,164,1.462667465209961
928,62335,217.5223846435547,249444,1515,-96164.12361111,209.17,829.4368896484375,0.0003,-0.338483989238739,164,1.5012489557266235
932,62422,446.9900817871094,249792,1518,-96909.89861111,191.32,1085.882080078125,0.0003,-0.04635469615459442,164,1.5261642932891846
936,62528,412.753662109375,250216,1520,-96603.79861111,180.71,1187.582763671875,0.0003,0.021836265921592712,164,1.557438850402832
940,62690,383.6604309082031,250864,1524,-97321.09861111,162.45,236.2073516845703,0.0003,-0.13052301108837128,164,1.596999168395996
944,62872,544.916748046875,251592,1529,-98111.34861111,150.81,2394.389892578125,0.0003,-0.4737880229949951,164,1.626717448234558
948,63236,276.3053894042969,253048,1537,-98643.0890873,150.12,744.7753295898438,0.0003,-0.32922542095184326,164,1.6994861364364624
952,63493,314.942138671875,254076,1544,-98475.81408730001,143.48,1688.408203125,0.0003,0.24220755696296692,164,1.7561765909194946
956,64181,438.27197265625,256828,1559,-97484.4015873,150.68,2503.58203125,0.0003,-0.5208945274353027,164,1.834731936454773
960,64405,468.9408874511719,257724,1565,-95286.4765873,165.46,1237.8509521484375,0.0003,-0.18451496958732605,164,1.841484546661377
964,64650,253.3887481689453,258704,1571,-95341.1765873,170.93,509.25994873046875,0.0003,-0.25539490580558777,164,1.8406364917755127
968,65524,416.3077697753906,262200,1593,-92591.9265873,197.5,314.61578369140625,0.0003,0.26549476385116577,164,1.8146768808364868
972,65689,269.0297546386719,262860,1597,-92688.4890873,196.92,797.150146484375,0.0003,0.4307422935962677,164,1.8055927753448486
976,65784,294.07098388671875,263240,1599,-91336.2890873,204.0,854.5386352539062,0.0003,0.1548062562942505,164,1.7978394031524658
980,65880,805.855712890625,263624,1602,-91301.0890873,200.48,338.8352355957031,0.0003,0.5663534998893738,164,1.7926114797592163
984,66216,526.3905639648438,264968,1610,-91426.05575397,202.87,2120.27978515625,0.0003,-0.014171861112117767,164,1.7555049657821655
988,66327,565.7672119140625,265412,1613,-91426.20575397,201.97,467.5554504394531,0.0003,0.33114802837371826,164,1.7417819499969482
992,66476,463.7394714355469,266008,1616,-91434.30575397,202.78,1686.222412109375,0.0003,0.0881890058517456,164,1.7277156114578247
996,66591,367.6128234863281,266468,1619,-91535.20575397,202.36,2402.131103515625,0.0003,-0.05701199173927307,164,1.7166846990585327
1000,66749,353.65228271484375,267100,1623,-91557.20575397,204.56,2117.427490234375,0.0003,-0.09339618682861328,164,1.715063214302063
1004,67049,245.32675170898438,268300,1630,-91496.50575396999,208.49,833.27392578125,0.0003,0.41852790117263794,164,1.700685977935791
1008,67342,257.8802185058594,269472,1637,-91544.60575397,213.3,723.1000366210938,0.0003,-0.13369663059711456,164,1.6697522401809692
1012,67740,256.5372314453125,271064,1647,-90726.00575396999,231.43,1303.677978515625,0.0003,-0.21313953399658203,164,1.641937255859375
1016,68248,235.65411376953125,273096,1659,-91044.78353175,242.73,288.63641357421875,0.0003,0.23401114344596863,164,1.6197760105133057
1020,68757,300.2944030761719,275132,1671,-91009.68353175,249.22,1322.4366455078125,0.0003,-0.19252754747867584,164,1.6275094747543335
1024,68876,246.88734436035156,275608,1674,-90037.88353174999,262.03,1214.846923828125,0.0003,-0.17118489742279053,164,1.6292897462844849
1028,69248,497.2279968261719,277096,1683,-89145.32797619,270.0,2382.06787109375,0.0003,0.19116397202014923,164,1.6154637336730957
1032,70045,353.59771728515625,280284,1702,-87590.75297619001,294.05,1437.883544921875,0.0003,-0.1172352284193039,164,1.6387054920196533
1036,70177,610.0406494140625,280812,1706,-86796.75297619001,304.64,748.2266235351562,0.0003,0.11621855199337006,164,1.6391398906707764
1040,70381,634.0558471679688,281628,1711,-86915.25297619001,306.49,1271.82470703125,0.0003,0.26320403814315796,164,1.6309638023376465
1044,70575,410.0109558105469,282404,1716,-86925.95297619,307.56,1155.488037109375,0.0003,0.20528778433799744,164,1.6304200887680054
1048,70672,421.8602600097656,282792,1718,-87273.1125,296.15,864.575439453125,0.0003,0.0554099977016449,164,1.6285018920898438
1052,70724,281.3287048339844,283000,1719,-87514.7875,300.16,1085.955810546875,0.0003,0.04098883271217346,164,1.6320185661315918
1056,70802,761.5860595703125,283312,1721,-88608.1625,282.57,2377.78662109375,0.0003,-0.3777502477169037,164,1.638006329536438
1060,70890,238.4172821044922,283664,1723,-90856.6875,262.85,860.6693725585938,0.0003,0.03486776351928711,164,1.6434229612350464
1064,71014,220.67434692382812,284160,1726,-90787.1875,255.9,767.3546142578125,0.0003,-0.17040935158729553,164,1.6396628618240356
1068,71092,406.7708740234375,284472,1728,-93642.9875,229.98,971.7173461914062,0.0003,0.11913734674453735,164,1.6358176469802856
1072,71516,263.5170593261719,286168,1739,-93777.4,233.15,1462.4166259765625,0.0003,0.053317464888095856,164,1.612784504890442
1076,72015,429.45953369140625,288164,1751,-93969.76565656999,240.61,1383.374267578125,0.0003,0.039663732051849365,164,1.6074594259262085
1080,72217,427.159912109375,288972,1755,-93079.66565657001,251.59,905.8013305664062,0.0003,-0.00585348904132843,164,1.5900859832763672
1084,72323,436.48809814453125,289396,1758,-93035.29065657001,248.64,1284.3438720703125,0.0003,-0.07061810046434402,164,1.5793237686157227
1088,72543,559.9231567382812,290276,1763,-93079.59065657001,243.07,400.44110107421875,0.0003,0.12715362012386322,164,1.575434684753418
1092,73220,700.8023681640625,292984,1779,-92288.09065657001,263.91,2665.50634765625,0.0003,-0.26420217752456665,164,1.5537439584732056
1096,73546,222.8081512451172,294288,1787,-92380.09065657001,273.11,1058.0048828125,0.0003,-0.05609731748700142,164,1.5578210353851318
1100,73922,464.6188049316406,295792,1796,-92336.69065657,279.33,1072.177734375,0.0003,0.23143811523914337,164,1.5623822212219238
1104,74463,435.48388671875,297956,1809,-91256.26565657002,294.76,1027.165771484375,0.0003,-0.31055888533592224,164,1.590333104133606
1108,74813,373.8996887207031,299356,1817,-90350.16565657001,304.14,200.48382568359375,0.0003,0.42340558767318726,164,1.6003942489624023
1112,75086,546.8580322265625,300448,1824,-91017.11565657001,292.77,230.2645263671875,0.0003,0.08461567014455795,164,1.603572964668274
1116,75750,258.1728820800781,303104,1840,-89950.51565657002,296.1,741.343505859375,0.0003,-0.30831652879714966,164,1.6104849576950073
1120,76218,370.9688720703125,304976,1851,-89020.14065657002,307.06,164.67393493652344,0.0003,0.416160523891449,164,1.5804758071899414
1124,76683,191.73138427734375,306836,1863,-89006.90315657001,306.83,197.71603393554688,0.0003,-0.012017428874969482,164,1.594190239906311
1128,77067,605.3882446289062,308372,1872,-89128.55315657001,310.15,915.7449951171875,0.0003,-0.06896626949310303,164,1.5939857959747314
1132,77442,251.82843017578125,309872,1881,-89929.26565657002,300.8,751.0536499023438,0.0003,0.014328673481941223,164,1.6008659601211548
1136,77720,327.18414306640625,310984,1887,-90841.44065657,303.54,371.47271728515625,0.0003,0.4384070932865143,164,1.6017210483551025
1140,78569,259.8230895996094,314380,1908,-90842.29065657001,313.94,673.442138671875,0.0003,-0.06415371596813202,164,1.6353813409805298
1144,78738,300.2334289550781,315056,1912,-89001.07815657002,331.26,1789.11083984375,0.0003,-0.24789860844612122,164,1.6378363370895386
1148,78928,219.8961181640625,315816,1917,-89036.97815657001,334.85,898.491943359375,0.0003,0.2218354046344757,164,1.6217222213745117
1152,79156,240.5227813720703,316728,1923,-89009.17815657001,332.07,428.19781494140625,0.0003,0.3136287331581116,164,1.6184803247451782
1156,79474,558.1740112304688,318000,1931,-88958.97815657001,337.05,3624.07861328125,0.0003,-0.042280275374650955,164,1.6157832145690918
1160,79908,354.2956237792969,319736,1941,-87867.20315657002,349.7,2864.02197265625,0.0003,0.13313861191272736,164,1.6296175718307495
1164,80308,453.5657958984375,321336,1951,-86759.80315657001,362.34,1515.931884765625,0.0003,-0.17526058852672577,164,1.6392573118209839
1168,80908,485.6908874511719,323736,1965,-84583.37398990002,384.84,858.5565185546875,0.0003,-0.06977835297584534,164,1.7105094194412231
1172,81770,328.3926086425781,327184,1987,-82390.3864899,410.44,1344.242919921875,0.0003,-0.028045669198036194,164,1.7662725448608398
1176,82770,411.18780517578125,331184,2011,-81958.92083333,424.58,2000.665283203125,0.0003,0.36858463287353516,164,1.8158175945281982
1180,83770,297.3359069824219,335184,2036,-79223.12083333,450.97,2295.3251953125,0.0003,0.03187239170074463,164,1.8442879915237427
1184,84770,323.9997253417969,339184,2060,-76389.49583333,483.89,726.3023681640625,0.0003,0.3121861219406128,164,1.8129884004592896
1188,85770,253.02285766601562,343184,2085,-72741.49583333,519.05,1046.2132568359375,0.0003,0.14233076572418213,164,1.7436861991882324
1192,86471,430.7406005859375,345988,2102,-71704.90833333001,526.44,2375.912353515625,0.0003,0.1321043074131012,164,1.73368239402771
1196,87370,249.19097900390625,349584,2125,-68914.60833333,547.38,906.6336669921875,0.0003,0.24753230810165405,164,1.680740475654602
1200,88094,186.91384887695312,352480,2143,-67990.68333333,568.32,665.948486328125,0.0003,0.38234248757362366,164,1.6299020051956177
1204,89094,750.7786865234375,356480,2168,-65120.14583333,586.01,3778.80224609375,0.0003,-0.4048934876918793,164,1.5794557332992554
1208,89821,433.6046142578125,359388,2186,-64276.445833330006,601.63,2140.09716796875,0.0003,-0.09671376645565033,164,1.517627477645874
1212,90643,219.74063110351562,362676,2206,-63400.24583333,613.62,1143.697998046875,0.0003,0.08039774000644684,164,1.4848999977111816
1216,91022,328.6347351074219,364192,2215,-62287.99583333,620.77,3452.615478515625,0.0003,-0.584957480430603,164,1.4539817571640015
1220,92022,383.0418395996094,368192,2239,-61519.170833330005,629.87,5861.31591796875,0.0003,-0.1815689206123352,164,1.4230256080627441
1224,92434,469.976806640625,369840,2249,-61697.30833333,636.59,2474.97998046875,0.0003,0.005557924509048462,164,1.418807029724121
1228,92916,317.6428527832031,371768,2261,-61497.695833330006,637.3,1865.5595703125,0.0003,0.04895404726266861,164,1.3908319473266602
1232,93434,227.6289520263672,373840,2273,-61274.483333330005,635.94,1772.0618896484375,0.0003,0.20954561233520508,164,1.4012888669967651
1236,94225,241.5557403564453,377004,2293,-60369.95833333,649.14,2660.3916015625,0.0003,0.0012813061475753784,164,1.3924580812454224
1240,94838,272.3788146972656,379456,2307,-58577.80833333,659.59,3138.3701171875,0.0003,0.16520334780216217,164,1.3682293891906738
1244,95461,576.0535278320312,381948,2322,-58916.43198718,659.93,3466.91748046875,0.0003,-0.12334050238132477,164,1.3427884578704834
1248,96200,259.2359313964844,384904,2339,-56557.706987180005,681.07,1990.5302734375,0.0003,-0.07263374328613281,164,1.3316704034805298
1252,96945,190.9423370361328,387884,2357,-55205.43198718,696.72,2154.976318359375,0.0003,0.369093120098114,164,1.3317749500274658
1256,97427,552.97607421875,389812,2369,-51998.30198718,721.18,1239.4644775390625,0.0003,-0.08568460494279861,164,1.3197143077850342
1260,98379,265.86907958984375,393620,2391,-50649.29698718,732.85,1917.616943359375,0.0003,-0.12400449812412262,164,1.2670432329177856
1264,98625,209.63304138183594,394604,2397,-50404.92198718,740.93,1061.202880859375,0.0003,0.2121490091085434,164,1.280717372894287
1268,99379,517.2167358398438,397620,2415,-51003.27935897999,736.41,3172.674560546875,0.0003,-0.26055604219436646,164,1.2692259550094604
1272,99760,427.9423828125,399144,2425,-51790.16685898,723.33,3155.58984375,0.0003,0.11607123911380768,164,1.25275456905365
1276,100227,383.2771911621094,401012,2436,-52091.26685898,704.13,1988.937255859375,0.0003,-0.04592689499258995,164,1.2508471012115479
1280,100614,391.8396301269531,402560,2445,-55238.466858980006,675.17,1163.57861328125,0.0003,-0.022952258586883545,164,1.241797924041748
1284,101095,172.5252685546875,404484,2457,-56818.91685898,662.82,1154.4180908203125,0.0003,0.010017286986112595,164,1.2527703046798706
1288,101607,269.2685852050781,406532,2469,-59982.91685898,637.31,3920.26220703125,0.0003,-0.06352094560861588,164,1.2574031352996826
1292,102439,372.7568664550781,409860,2489,-59469.05435898001,635.55,2163.8759765625,0.0003,0.13991086184978485,164,1.2647215127944946
1296,103252,179.1825408935547,413112,2508,-60746.544358980005,634.39,1127.942626953125,0.0003,0.025114525109529495,164,1.235648274421692
1300,103881,514.8062744140625,415628,2524,-60350.36935898,624.64,2141.509521484375,0.0003,-0.03512789309024811,164,1.2175661325454712
1304,104824,229.65499877929688,419400,2546,-62944.176858980005,617.03,2041.44970703125,0.0003,0.11186102032661438,164,1.2365643978118896
1308,105639,517.3643798828125,422660,2566,-61227.49352565001,620.12,4113.8251953125,0.0003,-0.1271095871925354,164,1.2268415689468384
1312,106547,442.3112487792969,426292,2588,-59855.228525649996,636.83,2137.647216796875,0.0003,-0.19546149671077728,164,1.170868158340454
1316,107144,409.52392578125,428680,2601,-59534.703525649995,630.98,2457.160400390625,0.0003,-0.12815755605697632,164,1.1839886903762817
1320,107774,199.99473571777344,431200,2617,-59839.703525649995,627.34,1674.724853515625,0.0003,0.12308205664157867,164,1.180647850036621
1324,108665,192.65499877929688,434764,2638,-59210.62852565,633.12,1193.8486328125,0.0003,0.02898911014199257,164,1.1874858140945435
1328,109245,229.8212890625,437084,2652,-57973.27602565,647.67,3923.239990234375,0.0003,0.022746888920664787,164,1.1955068111419678
1332,109665,237.0658721923828,438764,2662,-57808.516025649995,656.39,3885.507080078125,0.0003,0.09260842949151993,164,1.1989113092422485
1336,110495,485.9523620605469,442084,2683,-56825.94102565,654.83,3051.27880859375,0.0003,-0.059689395129680634,164,1.1853787899017334
1340,110961,291.9557189941406,443948,2694,-58769.641025649995,649.22,3788.212158203125,0.0003,-0.14327549934387207,164,1.1746206283569336
1344,111530,356.9461975097656,446224,2709,-60610.8298718,645.42,1478.3974609375,0.0003,-0.028631681576371193,164,1.1607686281204224
1348,112206,412.23321533203125,448928,2725,-62129.0548718,640.22,4546.09619140625,0.0003,0.013377230614423752,164,1.1440571546554565
1352,112736,385.455810546875,451048,2738,-62523.6298718,640.05,2818.961669921875,0.0003,0.003930669277906418,164,1.1299684047698975
1356,112989,423.0841064453125,452060,2744,-64933.059871800004,625.81,2404.52001953125,0.0003,-0.10365884006023407,164,1.1125696897506714
1360,113769,415.86492919921875,455180,2764,-66404.3398718,620.95,2341.89111328125,0.0003,0.014543483033776283,164,1.1073565483093262
1364,114282,205.69586181640625,457232,2776,-66950.3148718,619.64,934.8343505859375,0.0003,0.07592236995697021,164,1.0799516439437866
1368,114834,255.11337280273438,459440,2789,-66750.18666667,623.82,6576.484375,0.0003,-0.07237894833087921,164,1.059530258178711
1372,115037,140.93020629882812,460252,2794,-68083.78666667,615.45,1313.009765625,0.0003,0.036143627017736435,164,1.0640382766723633
1376,115769,410.2936096191406,463180,2813,-69487.18666667,616.53,1290.34521484375,0.0003,0.04532928764820099,164,1.054457664489746
1380,115978,370.81597900390625,464016,2818,-69116.78666667,623.2,1700.4608154296875,0.0003,-0.008909255266189575,164,1.0476574897766113
1384,116471,194.85643005371094,465988,2830,-70492.93666667,603.44,1939.521240234375,0.0003,-0.014613445848226547,164,1.0358961820602417
1388,116769,306.3146667480469,467180,2837,-69160.13666666999,612.09,553.866455078125,0.0003,0.03727807104587555,164,1.0435771942138672
1392,116879,261.2879638671875,467620,2840,-71493.58666666999,584.77,937.4571533203125,0.0003,0.07262147963047028,164,1.0464706420898438
1396,117060,263.8347473144531,468344,2844,-72927.69666666999,557.12,2816.65625,0.0003,-0.022774895653128624,164,1.0559123754501343
1400,117427,237.47528076171875,469812,2854,-73382.79666667,548.86,2757.17236328125,0.0003,-0.030621852725744247,164,1.0579173564910889
1404,118060,145.91500854492188,472344,2869,-72928.05166667,542.14,1521.213134765625,0.0003,0.0215747207403183,164,1.0469160079956055
1408,118285,184.14691162109375,473244,2875,-75240.00722222001,519.38,1395.529541015625,0.0003,0.032472141087055206,164,1.0437065362930298
1412,118797,309.1019287109375,475292,2887,-77640.48472222,494.07,725.71484375,0.0003,0.03235822916030884,164,1.0339432954788208
1416,119021,369.39794921875,476188,2893,-79997.15972222,486.36,3001.5107421875,0.0003,0.019860945641994476,164,1.0291748046875
1420,119294,383.76556396484375,477280,2900,-80951.74722222,468.41,1595.64990234375,0.0003,0.012596855871379375,164,1.0347552299499512
1424,119625,352.88934326171875,478604,2908,-82281.22222222,452.86,2293.63671875,0.0003,-0.02643909677863121,164,1.033544898033142
1428,119758,595.5494995117188,479136,2911,-84673.13722222,431.95,3333.86962890625,0.0003,0.009861146099865437,164,1.0402958393096924
1432,120156,355.7099609375,480728,2921,-85866.45972222001,416.29,1195.0589599609375,0.0003,0.02902202121913433,164,1.0492626428604126
1436,120449,277.62469482421875,481900,2928,-87678.12222222,400.45,3349.94677734375,0.0003,-0.017175231128931046,164,1.0466086864471436
1440,120647,188.3496551513672,482692,2933,-87297.77083333001,392.61,1950.8720703125,0.0003,0.01774393767118454,164,1.0538076162338257
1444,120846,561.320068359375,483488,2938,-86855.68333333,378.74,1268.0931396484375,0.0003,-0.029184754937887192,164,1.069916009902954
1448,121225,216.14822387695312,485004,2947,-87515.62083333,368.76,1617.628662109375,0.0003,0.026745617389678955,164,1.069206953048706
1452,121628,404.0334167480469,486616,2957,-88008.38472222,361.61,2146.52880859375,0.0003,-0.016644369810819626,164,1.0668091773986816
1456,122167,586.3019409179688,488772,2970,-88638.79722222,358.1,1373.2342529296875,0.0003,0.0003579379990696907,164,1.0525720119476318
1460,123023,210.428955078125,492196,2991,-88424.80972222,363.65,3718.9296875,0.0003,-0.041028209030628204,164,1.081619381904602
1464,123417,264.7670593261719,493772,3000,-87961.53472222,368.01,2706.89111328125,0.0003,-0.03910873085260391,164,1.073631763458252
1468,124376,452.35028076171875,497608,3024,-87549.65972222,376.97,3358.69775390625,0.0003,-0.04438469186425209,164,1.052216649055481
1472,125111,374.9482421875,500548,3042,-85436.98472222,395.12,1506.832763671875,0.0003,0.0016795583069324493,164,1.0357677936553955
1476,125508,392.1106872558594,502136,3051,-85064.55972222,399.8,1926.2396240234375,0.0003,-0.007349874824285507,164,1.031844139099121
1480,126402,399.3480224609375,505712,3073,-83661.70972222,410.8,1726.6353759765625,0.0003,-0.015645217150449753,164,1.0188798904418945
1484,127165,149.0814666748047,508764,3092,-81499.50972222,437.01,881.6787109375,0.0003,0.010954165831208229,164,1.0145847797393799
1488,127484,153.69105529785156,510040,3100,-82864.61472222,430.68,1116.4832763671875,0.0003,0.0007457879837602377,164,1.0159268379211426
1492,128334,363.96044921875,513440,3120,-81440.36972222,450.95,4469.6318359375,0.0003,0.0023087626323103905,164,0.9913818836212158
1496,129040,252.7747344970703,516264,3137,-79028.24472222,471.48,2317.663818359375,0.0003,0.008500490337610245,164,0.9786165952682495
1500,129656,174.36302185058594,518728,3152,-77821.44472222,490.48,2397.40087890625,0.0003,-0.009165422059595585,164,0.9659002423286438
1504,130484,211.2672119140625,522040,3172,-77580.26972222,495.88,1438.34228515625,0.0003,-0.010149316862225533,164,0.9738798141479492
1508,131484,392.4791259765625,526040,3196,-76362.7725,513.69,1783.6905517578125,0.0003,0.0035117301158607006,164,0.985016405582428
1512,131976,514.1417236328125,528008,3208,-74717.175,529.98,1671.398681640625,0.0003,-0.010515136644244194,164,0.9827308654785156
1516,132746,152.0254364013672,531088,3226,-73245.71,535.1,976.5337524414062,0.0003,0.009573010727763176,164,1.0103262662887573
1520,133466,183.35589599609375,533968,3244,-72263.9825,551.55,1427.27734375,0.0003,-8.139092096826062e-05,164,0.9996302723884583
1524,133870,201.98939514160156,535584,3254,-69730.71416667,570.53,1701.316650390625,0.0003,-0.009124895557761192,164,0.9813910722732544
1528,134810,217.1111297607422,539344,3276,-66377.59416667,596.64,2008.3792724609375,0.0003,0.013070804998278618,164,0.9779956340789795
1532,135502,258.1243591308594,542112,3293,-65072.681666669996,610.36,2282.845458984375,0.0003,0.014804201200604439,164,0.9787910580635071
1536,135929,364.77032470703125,543820,3303,-63664.09916666999,618.62,2329.586181640625,0.0003,0.009272653609514236,164,0.9641599059104919
1540,136683,416.5480041503906,546836,3322,-62294.75555555999,623.72,1868.786376953125,0.0003,0.0035352641716599464,164,1.004854679107666
1544,136943,245.70816040039062,547876,3328,-60198.25138888999,640.07,2001.1099853515625,0.0003,-0.008816386573016644,164,1.012285828590393
1548,137612,257.067138671875,550552,3345,-58887.52388889,647.51,1077.60205078125,0.0003,0.005791760981082916,164,1.030761480331421
1552,138209,180.4175567626953,552940,3359,-58990.41,656.08,2518.237548828125,0.0003,0.008245564997196198,164,1.0359365940093994
1556,138753,211.4881591796875,555116,3372,-56862.7725,664.31,1758.95947265625,0.0003,-0.0007087569683790207,164,1.0346593856811523
1560,139209,603.6541137695312,556940,3383,-56626.13,661.82,2018.7801513671875,0.0003,-0.013081245124340057,164,1.0490506887435913
1564,139833,157.5432586669922,559436,3398,-57684.12,650.29,821.8841552734375,0.0003,0.03171441704034805,164,1.0557113885879517
1568,140267,174.33216857910156,561172,3409,-58415.83142857,635.95,3279.56884765625,0.0003,0.07601907849311829,164,1.0678167343139648
1572,140964,356.6380920410156,563960,3426,-58345.13142857,633.8,1793.877685546875,0.0003,-0.05630428344011307,164,1.089700698852539
1576,141816,415.0462646484375,567368,3447,-56526.33142857,638.16,1542.135009765625,0.0003,-0.05609278380870819,164,1.1248441934585571
1580,142288,354.2449951171875,569256,3459,-56653.53142857,642.74,1195.674560546875,0.0003,0.09778694063425064,164,1.115435004234314
1584,143217,168.5229949951172,572972,3481,-56411.261428570004,640.85,1182.0333251953125,0.0003,-0.010418780148029327,164,1.1361541748046875
1588,143835,373.8146667480469,575444,3497,-55908.90642857,649.33,1624.4241943359375,0.0003,-0.10674495995044708,164,1.1567937135696411
1592,144676,340.81292724609375,578808,3518,-57275.3722619,654.17,1093.8699951171875,0.0003,0.0038840975612401962,164,1.176697015762329
1596,145228,260.7855529785156,581016,3532,-57893.69726190001,654.24,2971.5712890625,0.0003,0.02441161312162876,164,1.1863442659378052
1600,146027,194.79905700683594,584212,3552,-58086.07226190001,647.38,1073.3828125,0.0003,0.017140686511993408,164,1.161803960800171
1604,146377,157.27830505371094,585612,3560,-58357.147261900005,644.97,1088.9541015625,0.0003,0.03621388226747513,164,1.1520675420761108
1608,147114,343.11468505859375,588560,3579,-60734.32226190001,636.05,1120.0203857421875,0.0003,0.020822379738092422,164,1.1185431480407715
1612,147585,211.87953186035156,590444,3590,-62472.05726190001,618.86,3515.31884765625,0.0003,0.03160163015127182,164,1.0936851501464844
1616,148181,207.6053924560547,592828,3605,-62920.522261900005,628.64,1853.7955322265625,0.0003,0.006818763911724091,164,1.0847491025924683
1620,148747,209.50054931640625,595092,3619,-64466.26226190001,616.16,1200.85205078125,0.0003,0.02582579292356968,164,1.0572614669799805
1624,149103,341.9052429199219,596516,3628,-66247.13059523,611.75,1339.304443359375,0.0003,0.022491011768579483,164,1.0366184711456299
1628,149958,201.05612182617188,599936,3649,-69660.25059523,592.0,1076.9117431640625,0.0003,-0.0064634098671376705,164,1.0165379047393799
1632,150484,174.66954040527344,602040,3662,-68028.40059523,600.34,953.1380615234375,0.0003,0.012841747142374516,164,1.0186504125595093
1636,151103,390.2496337890625,604516,3678,-67661.22059523,605.77,1817.000732421875,0.0003,-0.003317806404083967,164,1.0074440240859985
1640,151933,134.5276641845703,607836,3698,-68435.61559523,610.97,761.388427734375,0.0003,-0.0012794388458132744,164,0.9985862374305725
1644,152856,223.67776489257812,611528,3721,-69140.8072619,625.13,2351.391845703125,0.0003,0.0030024508014321327,164,0.9807317852973938
1648,153767,393.2958984375,615172,3744,-67831.3972619,643.82,1439.560791015625,0.0003,-0.015699727460741997,164,0.9295955896377563
1652,154767,203.634765625,619172,3769,-64396.9472619,659.96,1660.989501953125,0.0003,0.0692661702632904,164,0.9104915261268616
1656,155767,168.70529174804688,623172,3794,-62954.9222619,677.21,1380.7738037109375,0.0003,-0.07747556269168854,164,0.9047839641571045
1660,156484,172.06622314453125,626040,3811,-61221.527261899995,687.52,3641.603515625,0.0003,-0.10022462159395218,164,0.889557957649231
1664,157007,389.5600891113281,628132,3824,-61143.0372619,690.41,1354.6163330078125,0.0003,0.033552028238773346,164,0.8807075619697571
1668,157739,186.8123779296875,631060,3842,-62388.450833330004,694.92,1462.3623046875,0.0003,-0.10318417847156525,164,0.8579070568084717
1672,158478,260.9111328125,634016,3861,-62453.36750000001,702.22,2040.9576416015625,0.0003,-0.006843112409114838,164,0.8611471652984619
1676,159126,393.53070068359375,636608,3876,-63477.8675,700.13,3503.501953125,0.0003,0.1691066175699234,164,0.8462435603141785
1680,159844,505.97967529296875,639480,3894,-65448.8925,693.54,3041.79052734375,0.0003,-0.015773259103298187,164,0.8448165655136108
1684,160460,345.9349670410156,641944,3910,-67083.0625,692.18,1317.12939453125,0.0003,-0.13892395794391632,164,0.8305659294128418
1688,161398,138.79734802246094,645696,3933,-66004.4,701.49,1100.390869140625,0.0003,-0.13706643879413605,164,0.8204434514045715
1692,162398,174.7646026611328,649696,3958,-63310.22916667,711.87,2717.017333984375,0.0003,-0.012811563909053802,164,0.807322084903717
1696,163176,317.4642639160156,652808,3977,-64248.75416667,716.64,2577.823974609375,0.0003,-0.09051904082298279,164,0.7919192910194397
1700,164078,159.54522705078125,656416,3999,-65413.079166669995,719.49,1169.9833984375,0.0003,-0.0053869858384132385,164,0.7888094186782837
1704,164927,344.854736328125,659812,4020,-66536.17916667,721.81,1237.8837890625,0.0003,-0.1662932187318802,164,0.7964538931846619
1708,165927,220.2535858154297,663812,4045,-64495.07499999999,736.28,2473.4013671875,0.0003,0.04919442534446716,164,0.7558470964431763
1712,166927,191.05255126953125,667812,4070,-60673.875,764.12,1286.503662109375,0.0003,0.31022828817367554,164,0.7468584179878235
