time/total_timesteps,rollout/ep_rew_mean,time/fps,time/time_elapsed,rollout/ep_len_mean,time/iterations,train/n_updates,train/policy_objective,train/learning_rate,train/std,train/explained_variance,train/kl_divergence_loss,train/is_line_search_success,train/value_loss
1245184,-46178.99027777,246,5043,821.91,76,75,0.011106181889772415,0.0001,0.9152831435203552,0.0,0.005615630652755499,1.0,11854606.288076783
1261568,-37644.241666660004,246,5108,848.23,77,76,0.01496634166687727,0.0001,0.9102288484573364,0.0,0.005738456733524799,1.0,26386387.972021483
1277952,-40107.57083333,246,5174,833.25,78,77,0.013687739148736,0.0001,0.9154620170593262,0.0,0.0051126787438988686,1.0,17957206.179437257
1294336,-39440.57083333,246,5241,832.55,79,78,0.016714993864297867,0.0001,0.9147940874099731,-1.1920928955078125e-07,0.00630955770611763,1.0,29364260.53904419
1310720,-46297.39583333,246,5309,781.54,80,79,0.019346047192811966,0.0001,0.9162610769271851,0.0,0.005281747784465551,1.0,17661332.580163576
1327104,-46712.34583333001,246,5377,801.96,81,80,0.020327463746070862,0.0001,0.9158289432525635,1.1920928955078125e-07,0.007121415343135595,1.0,43758212.4659668
1343488,-48678.7625,246,5444,813.76,82,81,0.01253519393503666,0.0001,0.9224240183830261,0.0,0.005120532587170601,1.0,17633716.036294557
1359872,-44816.075,246,5510,831.89,83,82,0.02094285562634468,0.0001,0.9161736369132996,0.0,0.005553729832172394,1.0,20592036.5918396
1376256,-43550.96527777999,246,5577,836.38,84,83,0.01762697845697403,0.0001,0.9147323966026306,0.0,0.0039780717343091965,1.0,17761265.102593996
1392640,-40480.17777778,246,5644,857.27,85,84,0.01620279811322689,0.0001,0.9144006967544556,0.0,0.005122284404933453,1.0,14773604.021942139
1409024,-37412.06527778,246,5711,875.42,86,85,0.019002970308065414,0.0001,0.9130956530570984,0.0,0.005909867584705353,1.0,20604336.848614503
1425408,-36901.75277778,246,5779,873.49,87,86,0.016534410417079926,0.0001,0.9090662002563477,-1.1920928955078125e-07,0.005738157778978348,1.0,23444590.323709108
1441792,-35110.477777780005,246,5846,876.73,88,87,0.012440450489521027,0.0001,0.9099700450897217,0.0,0.005352543666958809,1.0,14695834.546948243
1458176,-35192.5875,246,5914,888.31,89,88,0.013367481529712677,0.0001,0.9053251147270203,0.0,0.004852041136473417,1.0,8950190.246972656
1474560,-32908.0875,246,5980,900.96,90,89,0.012504048645496368,0.0001,0.9015535116195679,0.0,0.0038894428871572018,1.0,14628915.085766602
1490944,-33704.875,246,6047,891.71,91,90,0.011314960196614265,0.0001,0.9038217067718506,0.0,0.004189330153167248,1.0,9088540.178692628
1507328,-27712.9625,246,6114,906.48,92,91,0.0068318722769618034,0.0001,0.9055039286613464,0.0,0.005264762789011002,1.0,17699421.219818115
1523712,-27089.725,246,6180,897.54,93,92,0.022158246487379074,0.0001,0.9050107002258301,0.0,0.005554165691137314,1.0,6010128.589868164
1540096,-28932.725,246,6247,897.9,94,93,0.01887735351920128,0.0001,0.9036240577697754,0.0,0.006277502980083227,1.0,14828209.786581421
1556480,-36812.1,246,6314,873.67,95,94,0.01908809505403042,0.0001,0.9069628119468689,0.0,0.006129715591669083,1.0,23444671.960391235
1572864,-41555.19583333,246,6381,856.86,96,95,0.01253584399819374,0.0001,0.8993985056877136,5.960464477539063e-08,0.006010209210216999,1.0,32298864.4052063
1589248,-45399.109722220004,246,6448,848.43,97,96,0.021695362403988838,0.0001,0.8996872901916504,0.0,0.006846741773188114,1.0,29189703.27593994
1605632,-50157.25416666,246,6514,840.21,98,97,0.0150491027161479,0.0001,0.9003164768218994,0.0,0.005321753676980734,1.0,20666799.87371521
1622016,-50901.82916666,246,6581,835.34,99,98,0.008867200464010239,0.0001,0.8947094678878784,0.0,0.006559162400662899,1.0,26308405.34597168
1638400,-50257.34166666,246,6648,829.84,100,99,0.013675682246685028,0.0001,0.9013304710388184,0.0,0.004851375240832567,1.0,26485688.75209961
1654784,-50490.775,246,6716,822.0,101,100,0.019964896142482758,0.0001,0.9068222045898438,0.0,0.008007491007447243,1.0,29215373.613079835
1671168,-54427.21111111,246,6783,788.32,102,101,0.018451673910021782,0.0001,0.9034456610679626,0.0,0.006408717483282089,1.0,32212170.878198244
1687552,-50866.69166667,246,6850,810.87,103,102,0.02188914641737938,0.0001,0.904911458492279,0.0,0.006616146769374609,1.0,37948441.47015381
1703936,-50720.95972223001,246,6916,806.83,104,103,0.01891450583934784,0.0001,0.8982784748077393,0.0,0.006658859085291624,1.0,14730073.08083496
1720320,-49037.005555560005,246,6983,824.07,105,104,0.01630501076579094,0.0001,0.8988651633262634,0.0,0.005269501358270645,1.0,20695428.415899657
1736704,-43535.31944445,246,7050,854.14,106,105,0.015537537634372711,0.0001,0.900570809841156,0.0,0.006747257895767689,1.0,26533660.568719484
1753088,-36070.60277779,246,7116,888.32,107,106,0.005777775775641203,0.0001,0.8933207392692566,0.0,0.003817020682618022,1.0,3076830.5022521974
1769472,-36856.377777789996,246,7183,891.86,108,107,0.01823340728878975,0.0001,0.9005612730979919,1.1920928955078125e-07,0.006857162341475487,1.0,20764014.6517334
1785856,-34087.172222229994,246,7250,895.56,109,108,0.018331503495573997,0.0001,0.9017132520675659,0.0,0.006844859104603529,1.0,17723224.052661132
1802240,-29583.011111120006,246,7317,910.98,110,109,0.018153328448534012,0.0001,0.898463249206543,-2.384185791015625e-07,0.005745008587837219,1.0,8949218.624920655
1818624,-34209.09583334,246,7385,891.12,111,110,0.01653670147061348,0.0001,0.8978003263473511,0.0,0.005537708755582571,1.0,11823890.8543396
1835008,-33205.33333334,246,7451,903.9,112,111,0.015502139925956726,0.0001,0.8983300924301147,0.0,0.006029325537383556,1.0,23369818.338879395
1851392,-31137.4,246,7518,915.98,113,112,0.013136208988726139,0.0001,0.8927927017211914,-1.1920928955078125e-07,0.005202139727771282,1.0,11859410.779699707
1867776,-28244.65,246,7585,919.28,114,113,0.014859231188893318,0.0001,0.8901084661483765,-1.1920928955078125e-07,0.005135742016136646,1.0,3111225.3378356933
1884160,-27242.55555556,246,7653,910.94,115,114,0.008576666936278343,0.0001,0.889603316783905,1.7881393432617188e-07,0.00495186448097229,1.0,11854939.126837159
1900544,-24513.25555556,246,7721,923.03,116,115,0.01362973265349865,0.0001,0.8944214582443237,0.0,0.005559421144425869,1.0,8916963.6135437
1916928,-27580.13055556,246,7788,914.03,117,116,0.011493604630231857,0.0001,0.8981057405471802,0.0,0.00534930732101202,1.0,5910197.720745849
1933312,-27951.980555560003,246,7856,913.99,118,117,0.016508027911186218,0.0001,0.8967798948287964,0.0,0.0057549066841602325,1.0,26308937.01170349
1949696,-33007.10555556,246,7924,891.87,119,118,0.02033248171210289,0.0001,0.9022457003593445,0.0,0.006333551369607449,1.0,8882400.350262452
1966080,-32519.0625,246,7992,908.1,120,119,0.018248680979013443,0.0001,0.9029818773269653,0.0,0.006522122770547867,1.0,17533600.021029662
1982464,-34197.17222222,245,8059,897.53,121,120,0.01752512902021408,0.0001,0.9114729762077332,0.0,0.007192574441432953,1.0,5944181.852209473
1998848,-29797.766666659998,245,8125,922.5,122,121,0.017295127734541893,0.0001,0.9138416647911072,0.0,0.006256686057895422,1.0,14706615.220263671
2015232,-25773.28472222,245,8193,931.61,123,122,0.012518342584371567,0.0001,0.9133881330490112,0.0,0.005436735227704048,1.0,6039951.181246948
