time/episodes,train/n_updates,train/critic_loss,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,train/actor_loss,train/learning_rate,train/ent_coef_loss,time/fps,train/ent_coef
304,16801,318.160400390625,67308,440,-80255.62833333001,421.77,3095.303955078125,0.0003,0.020788192749023438,152,0.5439580082893372
308,17265,561.429931640625,69164,451,-79529.90333333,438.4,2600.2001953125,0.0003,-1.0300348997116089,153,0.5067692995071411
312,17713,428.90771484375,70956,462,-79911.64083333,455.06,2505.42822265625,0.0003,-0.3992243707180023,153,0.47603243589401245
316,18655,291.195556640625,74724,484,-79299.36583333001,483.29,1845.2088623046875,0.0003,-1.3873618841171265,154,0.4304773807525635
320,19613,532.6312866210938,78556,507,-78737.73583333,506.43,2439.822265625,0.0003,0.200602188706398,154,0.3968579173088074
324,20613,432.2746276855469,82556,531,-75398.54833333,540.4,2904.34326171875,0.0003,0.29381507635116577,155,0.36619001626968384
328,21425,505.9389343261719,85804,553,-73950.37333333,564.92,3720.371826171875,0.0003,0.1559169888496399,155,0.3525109589099884
332,21900,735.0524291992188,87704,565,-73316.17583333001,591.83,4453.189453125,0.0003,0.7963200807571411,154,0.343853622674942
336,22462,458.5747985839844,89952,580,-73686.03333333001,595.02,3380.642333984375,0.0003,0.13504886627197266,154,0.34961649775505066
340,22920,409.5673828125,91784,592,-71737.42083333,617.9,3386.5361328125,0.0003,0.817392885684967,154,0.36072906851768494
344,23648,213.21298217773438,94696,611,-70462.17083333,638.83,2749.32177734375,0.0003,0.6019991636276245,154,0.3502238094806671
348,24605,175.34866333007812,98524,637,-67652.22083333001,667.98,2597.3330078125,0.0003,-0.3880186080932617,154,0.3429514765739441
352,25576,613.3473510742188,102408,663,-66084.67083333,689.0,3312.19580078125,0.0003,0.7200936079025269,154,0.3752696216106415
356,26576,571.68212890625,106408,689,-62460.70833333,713.02,4518.0283203125,0.0003,0.5273827910423279,154,0.37509357929229736
360,27073,490.71600341796875,108396,702,-60736.795833330005,730.46,3936.0224609375,0.0003,0.41503721475601196,154,0.36483582854270935
364,27423,362.1962890625,109796,712,-60921.420833330005,727.27,2866.285400390625,0.0003,-0.1772066354751587,154,0.35574570298194885
368,28073,171.62600708007812,112396,729,-60230.74583333,738.04,3230.6748046875,0.0003,-0.0700894296169281,153,0.34481003880500793
372,29073,213.45391845703125,116396,756,-57804.795833330005,760.9,4225.12109375,0.0003,-0.09927237033843994,153,0.33057257533073425
376,30073,328.18670654296875,120396,782,-54385.18333333,775.31,1727.4444580078125,0.0003,0.6078530550003052,153,0.34070947766304016
380,30811,280.724609375,123348,802,-51747.5875,777.88,2325.8154296875,0.0003,-0.8764347434043884,153,0.3478187322616577
384,31423,474.1656188964844,125796,819,-51809.9,767.34,8378.884765625,0.0003,0.605819821357727,153,0.3566446304321289
388,32073,331.7137451171875,128396,836,-53648.2,751.19,3250.119873046875,0.0003,-0.3620290160179138,153,0.3813919425010681
392,32777,366.138671875,131212,855,-54554.6,741.84,4228.26708984375,0.0003,0.30066463351249695,153,0.4103313386440277
396,33777,142.35943603515625,135212,880,-54554.6,741.84,2081.69287109375,0.0003,-0.08886991441249847,153,0.4291045665740967
400,34777,123.75930786132812,139212,907,-53432.1375,747.1,1991.3671875,0.0003,0.17310184240341187,153,0.415651798248291
404,35576,107.99922943115234,142408,928,-51403.6,754.55,2346.55224609375,0.0003,0.19533514976501465,153,0.4002448618412018
408,36488,161.82363891601562,146056,952,-48446.01547619,767.82,3426.06005859375,0.0003,-0.20936861634254456,153,0.3884124755859375
412,37199,297.3929138183594,148900,970,-46566.348809519994,772.92,1923.5267333984375,0.0003,-0.5541977286338806,153,0.37741705775260925
416,37858,362.97503662109375,151536,987,-45479.99476190001,764.24,4359.392578125,0.0003,0.7972357869148254,153,0.37188485264778137
420,38378,314.8345031738281,153616,1000,-44869.11976190001,757.49,2046.78076171875,0.0003,0.13487768173217773,153,0.3643968403339386
424,39378,122.89842987060547,157616,1026,-45327.319761900006,755.23,2120.14404296875,0.0003,0.10752736032009125,153,0.35699260234832764
428,39876,324.57086181640625,159608,1039,-45483.39059524001,744.98,3355.32958984375,0.0003,0.7764144539833069,153,0.3584384024143219
432,40399,92.27268981933594,161700,1052,-43843.74892856999,736.71,2056.78125,0.0003,-0.8831954002380371,153,0.35022127628326416
436,41299,304.9875183105469,165300,1075,-40975.2197619,753.97,2445.018310546875,0.0003,-0.6832666993141174,153,0.34822842478752136
440,41789,247.38063049316406,167260,1088,-40535.75309523,752.07,5182.587890625,0.0003,1.5472745895385742,153,0.3445817232131958
444,42237,150.94131469726562,169052,1099,-40922.80309523,746.32,3773.8525390625,0.0003,0.6667189002037048,153,0.3344762921333313
448,42520,273.5286865234375,170184,1107,-42104.71559523,725.42,2491.490234375,0.0003,-0.615924596786499,153,0.33232393860816956
452,43292,473.1372375488281,173272,1127,-43273.08642856,701.79,1541.4072265625,0.0003,-0.6978104114532471,153,0.3111276924610138
456,43420,134.1134490966797,173784,1130,-46451.11003966999,678.95,2977.76708984375,0.0003,-0.470303475856781,153,0.31047874689102173
460,43514,134.2080535888672,174160,1133,-46809.73503967,663.94,2683.84619140625,0.0003,-0.3318021893501282,153,0.3095366358757019
464,43725,134.33355712890625,175004,1138,-46290.26003967,653.41,3007.591796875,0.0003,-0.5778607726097107,153,0.3037351071834564
468,43971,168.9095458984375,175988,1145,-46493.12531745,645.7,2143.952392578125,0.0003,0.12596875429153442,153,0.3008568286895752
472,44464,329.98468017578125,177960,1157,-48741.900317449996,614.93,2535.591796875,0.0003,-0.7345281839370728,153,0.29071226716041565
476,44592,131.04263305664062,178472,1161,-51969.78781745,587.2,2388.12158203125,0.0003,0.028360694646835327,153,0.2887340784072876
480,44814,304.56341552734375,179360,1166,-54277.97531745,562.31,3555.095703125,0.0003,0.7355623245239258,153,0.2840544879436493
484,44933,133.2158660888672,179836,1169,-54873.51281745,549.52,1753.47119140625,0.0003,-0.6798802614212036,153,0.2803618311882019
488,45079,744.7080688476562,180420,1173,-56254.97531745,531.51,3135.716796875,0.0003,0.5550198554992676,153,0.27741748094558716
492,45289,96.39064025878906,181260,1179,-58678.72531745,506.96,1714.575927734375,0.0003,-0.3574289083480835,153,0.2777935862541199
496,45429,320.0389709472656,181820,1183,-61894.28781745,470.14,2380.6220703125,0.0003,0.5909620523452759,153,0.2776474058628082
500,46407,466.0678405761719,185732,1208,-64315.35031745,455.41,2052.192138671875,0.0003,-1.4064185619354248,153,0.2698148190975189
504,46517,333.6861877441406,186172,1211,-64741.95031745,445.02,3049.40380859375,0.0003,-0.3348054885864258,153,0.2726331949234009
508,47211,427.35821533203125,188948,1229,-66991.64734126,423.42,2909.48681640625,0.0003,1.4512689113616943,153,0.26841577887535095
512,47481,98.61322021484375,190028,1235,-66977.93900792999,418.03,2204.33740234375,0.0003,-0.8630605340003967,153,0.27157291769981384
516,47603,87.78624725341797,190516,1239,-68345.30555555,398.47,1576.72607421875,0.0003,-0.46171581745147705,153,0.2710739076137543
520,47959,97.22132110595703,191940,1248,-69071.85277777,382.46,2681.41259765625,0.0003,0.36663854122161865,153,0.2741986811161041
524,48211,163.4172821044922,192948,1254,-70738.21666666,356.49,2172.786376953125,0.0003,2.4777543544769287,153,0.27647414803504944
528,48957,313.0377502441406,195932,1272,-71633.25138887,360.71,2307.812744140625,0.0003,-0.006083369255065918,153,0.28345340490341187
532,49610,82.7256851196289,198544,1289,-70328.97361110001,370.09,1446.5341796875,0.0003,-0.4703136384487152,153,0.2855373024940491
536,50031,302.5790710449219,200228,1300,-71314.32777777,358.37,1934.4259033203125,0.0003,-0.8808217644691467,153,0.2940389811992645
540,50199,163.77859497070312,200900,1304,-72094.57361111001,347.61,2202.1240234375,0.0003,-0.6218964457511902,153,0.29658663272857666
544,50576,158.7650909423828,202408,1314,-72658.72222222999,336.52,3568.18115234375,0.0003,-0.9062358736991882,153,0.2991129457950592
548,51255,286.9375305175781,205124,1332,-72650.28888890002,339.69,1364.182373046875,0.0003,-0.19500434398651123,153,0.299705445766449
552,51934,85.63248443603516,207840,1349,-71555.01527779,357.37,2105.67822265625,0.0003,-0.5260125398635864,154,0.3014589250087738
556,52633,522.9470825195312,210636,1367,-69686.1638889,364.34,2991.70849609375,0.0003,0.47643476724624634,154,0.30861780047416687
560,53174,107.58428192138672,212800,1381,-69499.77916668,372.0,2030.00439453125,0.0003,0.1281719207763672,154,0.31230586767196655
564,53510,353.8623046875,214144,1390,-68546.56666668,388.41,3541.177001953125,0.0003,2.429006576538086,154,0.31530213356018066
568,54174,133.96261596679688,216800,1407,-67747.11805557,393.96,3125.08935546875,0.0003,-0.12863099575042725,154,0.3085559606552124
572,54655,342.3407287597656,218724,1420,-66563.86944444999,412.68,3090.27099609375,0.0003,0.8355562686920166,153,0.3011978268623352
576,54942,179.7904052734375,219872,1427,-65656.46944445,414.3,2587.08984375,0.0003,0.5208752155303955,154,0.29964780807495117
580,55290,106.63032531738281,221264,1436,-65476.1125,422.11,2514.25,0.0003,0.8540212512016296,153,0.29689162969589233
584,56025,270.7004699707031,224204,1456,-65400.07083333,430.72,1905.120361328125,0.0003,-0.07807615399360657,153,0.29215213656425476
588,56663,84.66996765136719,226756,1472,-63553.14583333,451.1,1681.3404541015625,0.0003,-1.0976978540420532,153,0.2784230411052704
592,57400,261.36663818359375,229704,1491,-61570.64583333,475.99,2405.912841796875,0.0003,1.6923019886016846,153,0.27346837520599365
596,57920,104.42617797851562,231784,1505,-61515.43333333,493.54,1970.060302734375,0.0003,-1.2021199464797974,153,0.27331289649009705
600,58706,138.9634552001953,234928,1525,-61361.12040598001,495.88,2491.30322265625,0.0003,0.5312871932983398,153,0.27210530638694763
604,59009,298.4818420410156,236140,1533,-61405.520405979994,499.55,1838.657958984375,0.0003,-0.7460302114486694,153,0.2703173756599426
608,59920,670.4970703125,239784,1557,-61529.17457265,512.03,2446.7353515625,0.0003,-0.8529813885688782,153,0.2655172049999237
612,60759,285.1302185058594,243140,1579,-61727.782905980006,519.27,1559.420166015625,0.0003,-0.8548979163169861,153,0.2560668885707855
616,61306,41.61994552612305,245328,1593,-60917.49123931,535.89,1444.0924072265625,0.0003,-2.472081184387207,153,0.24817945063114166
620,62031,275.04473876953125,248228,1612,-58451.256517090005,561.02,1724.8218994140625,0.0003,0.84798264503479,153,0.24579203128814697
624,62336,89.13140106201172,249448,1620,-59096.892628199996,566.3,1455.511962890625,0.0003,-1.0551565885543823,153,0.24518387019634247
628,63285,223.55783081054688,253244,1645,-57908.98707265,568.65,1108.1768798828125,0.0003,-1.1887238025665283,153,0.24373766779899597
632,64099,87.03324127197266,256500,1666,-58675.769017089995,571.58,1845.2139892578125,0.0003,-0.11808948218822479,153,0.24761834740638733
636,64598,143.6551055908203,258496,1679,-58404.76901709,581.25,2143.923828125,0.0003,-1.4566903114318848,153,0.24458220601081848
640,65328,80.24232482910156,261416,1698,-59045.41485042,592.64,2207.8505859375,0.0003,0.5388758182525635,153,0.24149008095264435
644,66077,78.13919830322266,264412,1717,-58517.8037393,607.85,1584.849853515625,0.0003,-0.6875749230384827,153,0.24350741505622864
648,66487,113.02500915527344,266052,1728,-57248.399572630005,622.41,2197.194091796875,0.0003,1.871030569076538,153,0.24437405169010162
652,67487,254.69992065429688,270052,1754,-55798.46485041,630.23,1082.664306640625,0.0003,0.0193270742893219,153,0.24145947396755219
656,68416,643.82177734375,273768,1779,-56011.780128189996,635.24,1519.9998779296875,0.0003,-2.233934164047241,153,0.23565927147865295
660,68838,521.938232421875,275456,1790,-56562.78985041,637.13,1487.8956298828125,0.0003,-0.6326225399971008,153,0.23242171108722687
664,69375,69.03880310058594,277604,1805,-57733.223183739996,633.47,2007.8443603515625,0.0003,-0.03794068098068237,153,0.22945763170719147
668,70024,73.2818603515625,280200,1821,-56877.78151707,640.96,1916.846923828125,0.0003,0.0827004611492157,153,0.22529985010623932
672,70644,68.14380645751953,282680,1837,-58302.030128189996,640.07,1486.386474609375,0.0003,-0.5303706526756287,153,0.22401538491249084
676,71383,108.8787612915039,285636,1856,-58125.663461530006,652.86,1814.2412109375,0.0003,-0.1165875494480133,153,0.22048403322696686
680,71626,103.40582275390625,286608,1863,-57438.812072650006,653.37,1561.9241943359375,0.0003,-0.11137253046035767,153,0.21842390298843384
684,72399,91.47964477539062,289700,1883,-57897.47873932,659.8,1103.98388671875,0.0003,-0.7525837421417236,153,0.21013860404491425
688,73141,148.18453979492188,292668,1903,-58986.966239320005,660.27,1485.48388671875,0.0003,-1.1349729299545288,153,0.2015761435031891
692,73555,252.91358947753906,294324,1914,-60317.66623932,650.22,1238.9595947265625,0.0003,-0.3292480707168579,153,0.19614940881729126
696,74021,74.72501373291016,296188,1926,-59957.91623932,649.58,1645.2310791015625,0.0003,-0.38723140954971313,153,0.1994537115097046
700,74468,313.10333251953125,297976,1938,-61618.62916667,637.24,1921.3360595703125,0.0003,0.9091718196868896,153,0.19447080790996552
704,74914,427.53375244140625,299760,1950,-64102.766666669995,629.18,3127.55810546875,0.0003,0.7690213322639465,153,0.18727748095989227
708,75443,73.3536376953125,301876,1964,-64506.8,617.61,1492.52001953125,0.0003,-0.956649124622345,153,0.17775405943393707
712,75832,241.26318359375,303432,1974,-66100.35416666999,611.79,1457.7491455078125,0.0003,-1.5092830657958984,153,0.17449109256267548
716,76554,471.6188659667969,306320,1993,-66287.15833334,615.35,1616.1854248046875,0.0003,0.07137507200241089,153,0.17238052189350128
720,77518,112.34952545166016,310176,2019,-67638.52083334,613.05,1674.201904296875,0.0003,-0.8752242922782898,153,0.17152006924152374
724,78219,65.71805572509766,312980,2037,-66426.74583334,629.37,1107.981201171875,0.0003,-1.63895845413208,153,0.16283653676509857
728,78891,126.21514892578125,315668,2055,-66180.17083334,634.06,1626.2939453125,0.0003,-0.18090611696243286,153,0.15955998003482819
732,79479,432.44696044921875,318020,2071,-68131.40416666999,621.89,1219.4066162109375,0.0003,-0.013510435819625854,153,0.15875761210918427
736,80116,150.8799285888672,320568,2087,-69077.55416667,620.92,1888.49853515625,0.0003,-1.9269241094589233,153,0.15653873980045319
740,80624,91.10274505615234,322600,2101,-70293.36666667,613.77,1800.105224609375,0.0003,0.8136856555938721,153,0.1546492874622345
744,81154,285.4503173828125,324720,2115,-71622.27916666999,615.44,1796.840576171875,0.0003,1.0287954807281494,153,0.15396976470947266
748,82068,460.2296142578125,328376,2139,-73550.75416667,613.75,1538.4415283203125,0.0003,1.762100338935852,153,0.1551738679409027
752,82380,289.5292053222656,329624,2147,-76494.66666666999,590.07,1712.422607421875,0.0003,0.5543553829193115,153,0.15400099754333496
756,83360,110.6113510131836,333544,2173,-76694.45,593.85,2041.369384765625,0.0003,-0.6496526002883911,153,0.15376484394073486
760,84052,56.033180236816406,336312,2191,-76868.075,600.29,1719.7294921875,0.0003,-0.23218511044979095,153,0.15108710527420044
764,84719,66.72357177734375,338980,2209,-74963.64583334,614.16,1324.9793701171875,0.0003,0.33058834075927734,153,0.15377961099147797
768,85380,237.2766571044922,341624,2226,-75062.97083334,614.47,980.3359375,0.0003,-2.8594841957092285,153,0.15092071890830994
772,86005,251.26437377929688,344124,2242,-73923.07083334,616.9,1944.9244384765625,0.0003,0.43719905614852905,153,0.15261250734329224
776,86747,47.656883239746094,347092,2261,-75210.525,612.38,1718.488525390625,0.0003,-0.8098363280296326,153,0.15578456223011017
780,87376,298.1353454589844,349608,2278,-75121.89583333001,625.67,1800.1568603515625,0.0003,1.2147167921066284,153,0.15235595405101776
784,87885,76.82565307617188,351644,2291,-75830.27083333001,619.22,1630.3948974609375,0.0003,-0.5254037976264954,153,0.1531940996646881
788,88417,80.990478515625,353772,2305,-76821.79583333,615.64,1643.206298828125,0.0003,0.5108828544616699,153,0.15036222338676453
792,88798,259.5599670410156,355296,2315,-77596.84583333001,612.37,1385.4931640625,0.0003,-0.2665702700614929,153,0.14981511235237122
796,89435,92.52335357666016,357844,2331,-77978.17916666,609.41,1623.33349609375,0.0003,0.1861141324043274,153,0.14644543826580048
800,89905,51.461143493652344,359724,2344,-76518.52916666,618.24,1273.449951171875,0.0003,-2.6037368774414062,153,0.14884378015995026
804,90435,31.81414222717285,361844,2357,-74939.31249999,623.65,1232.197021484375,0.0003,-1.8489787578582764,153,0.1453590989112854
808,91229,101.82322692871094,365020,2378,-75562.28749999,627.98,1593.915283203125,0.0003,-1.4202122688293457,153,0.14986971020698547
812,91836,97.8512954711914,367448,2394,-72066.84166666,639.79,1425.93896484375,0.0003,0.7991870641708374,153,0.15334603190422058
816,92634,61.73388671875,370640,2414,-70772.14166666,641.44,1883.934814453125,0.0003,0.35661226511001587,153,0.15508730709552765
820,92875,454.65789794921875,371604,2421,-70933.99166666,628.37,2442.953369140625,0.0003,2.2656712532043457,153,0.15343697369098663
824,93531,47.863033294677734,374228,2438,-72545.84166666,610.0,1295.6494140625,0.0003,-0.11419618129730225,153,0.15078063309192657
828,94247,289.65948486328125,377092,2457,-71468.51538461,617.43,1806.7347412109375,0.0003,2.1482276916503906,153,0.14917129278182983
832,95212,89.13081359863281,380952,2481,-72091.87371793999,615.99,2466.65478515625,0.0003,0.237460196018219,153,0.14945174753665924
836,95584,33.607078552246094,382440,2491,-70067.07371794,623.34,1297.8013916015625,0.0003,-1.1933939456939697,153,0.14891555905342102
840,96302,46.445838928222656,385312,2510,-69038.79871794001,631.65,1140.499267578125,0.0003,-1.449644684791565,153,0.15133602917194366
844,96653,87.83262634277344,386716,2519,-68952.19871794,622.42,1146.489990234375,0.0003,-1.052669644355774,153,0.15093418955802917
848,97443,49.3135871887207,389876,2540,-67688.07371794,620.19,1544.3299560546875,0.0003,-2.1017181873321533,153,0.15255019068717957
852,97997,73.20726776123047,392092,2555,-68697.69038461,624.86,1317.0252685546875,0.0003,3.4107649326324463,153,0.15185347199440002
856,98543,49.11056137084961,394276,2569,-69420.34871795001,615.57,1376.3848876953125,0.0003,-1.2183005809783936,153,0.1524350494146347
860,99132,85.90052795410156,396632,2584,-69954.13205128,603.86,2359.54931640625,0.0003,1.2377958297729492,153,0.1535775065422058
