train/critic_loss,train/ent_coef_loss,rollout/ep_len_mean,train/ent_coef,train/learning_rate,train/n_updates,time/episodes,train/actor_loss,time/time_elapsed,time/total_timesteps,time/fps,rollout/ep_rew_mean
12637714.0,-17.75313949584961,134.12,18.491504669189453,0.001,10727,376,13174.849609375,329,43012,130,-99127.91527777999
15856485.0,-20.185190200805664,135.53,19.36614990234375,0.001,10939,380,13602.052734375,335,43860,130,-98825.96666666999
27865834.0,-16.231887817382812,133.6,19.85976219177246,0.001,11060,384,14216.2529296875,339,44344,130,-98911.30416667
8812840.0,-17.810075759887695,135.67,20.436864852905273,0.001,11203,388,12153.791015625,343,44916,130,-98832.00416667
15905482.0,-16.24222183227539,141.02,20.706594467163086,0.001,11267,392,10862.736328125,345,45172,130,-98653.27916666999
28262724.0,-17.81181526184082,135.1,21.418975830078125,0.001,11424,396,13630.26171875,349,45800,130,-98492.92361111
9708505.0,-15.71463394165039,138.36,22.71868133544922,0.001,11703,400,12912.6435546875,357,46916,131,-98305.53333333001
27490690.0,-14.147890090942383,140.03,24.32754898071289,0.001,12054,404,14011.046875,368,48320,131,-98322.23333333
28784872.0,-14.608504295349121,151.26,25.349536895751953,0.001,12289,408,15456.6484375,374,49260,131,-98128.20833333001
62991520.0,-12.678807258605957,142.41,26.017709732055664,0.001,12439,412,14662.7919921875,379,49860,131,-98039.70833333001
17315472.0,-12.2001953125,143.07,26.338239669799805,0.001,12516,416,14728.75,381,50168,131,-97924.93333333
11015915.0,-11.856196403503418,142.63,26.874893188476562,0.001,12646,420,15054.951171875,385,50688,131,-97920.53333333001
10033228.0,-10.540009498596191,140.52,27.144506454467773,0.001,12715,424,13982.16015625,387,50964,131,-97999.43333333
12534736.0,-10.893804550170898,143.77,27.757614135742188,0.001,12859,428,14327.345703125,392,51540,131,-97931.93333333
7762662.0,-10.09897518157959,150.54,29.265451431274414,0.001,13200,432,15210.5556640625,402,52904,131,-97999.63333333
36282016.0,-13.527053833007812,155.01,30.409963607788086,0.001,13442,436,15169.5947265625,408,53872,131,-97628.04861111
12185577.0,-8.433124542236328,166.32,31.156339645385742,0.001,13586,440,19406.408203125,413,54448,131,-97366.12916667
10534393.0,-10.426652908325195,164.97,31.340768814086914,0.001,13624,444,18790.291015625,414,54600,131,-97452.62916667
55023008.0,-12.219867706298828,162.16,31.512968063354492,0.001,13660,448,15548.423828125,415,54744,131,-97424.52916666999
9114348.0,-12.58498477935791,160.79,31.60549545288086,0.001,13680,452,18657.8984375,415,54824,131,-97410.82916667
26046446.0,-12.083338737487793,155.78,31.729307174682617,0.001,13702,456,19256.78515625,416,54912,131,-97573.24166667
33717312.0,-10.761343002319336,147.69,31.8232421875,0.001,13722,460,18061.953125,417,54992,131,-97933.62916667
5927565.5,-12.169979095458984,145.24,31.96936798095703,0.001,13749,464,17348.18359375,417,55100,131,-98009.82916667
9711274.0,-13.850948333740234,141.35,32.12131881713867,0.001,13775,468,16150.1826171875,418,55204,131,-98074.95416667
11086628.0,-12.544777870178223,134.31,33.365718841552734,0.001,13966,472,21588.197265625,424,55968,131,-98340.12638889
36232056.0,-9.444024085998535,137.47,34.707923889160156,0.001,14207,476,16311.759765625,431,56932,131,-98475.22638889
11535902.0,-8.09695053100586,138.84,35.563358306884766,0.001,14376,480,17872.5625,437,57608,131,-98804.975
15742260.0,-8.718588829040527,142.29,35.906951904296875,0.001,14447,484,20208.18359375,439,57892,131,-98940.525
9482538.0,-7.915651321411133,140.9,36.64118576049805,0.001,14599,488,17520.390625,444,58500,131,-98921.725
7943696.0,-7.698169708251953,140.52,37.717010498046875,0.001,14808,492,17987.0703125,450,59336,131,-98719.22916666999
9775763.0,-11.172605514526367,141.77,38.61636734008789,0.001,14953,496,17438.0859375,454,59916,131,-98932.88472222998
6759314.0,-9.926694869995117,142.31,39.60700988769531,0.001,15097,500,19167.67578125,459,60492,131,-99051.97500001
35480812.0,-7.560833930969238,143.64,41.21883010864258,0.001,15347,504,19766.84765625,466,61492,131,-98965.27500001
17243184.0,-8.923341751098633,132.46,42.17182540893555,0.001,15530,508,20570.421875,472,62224,131,-98959.80000001
4700219.0,-5.588596343994141,135.39,43.176002502441406,0.001,15777,512,22438.3203125,479,63212,131,-98584.28750001
5260142.5,-3.9722719192504883,138.44,44.22450256347656,0.001,16023,516,20886.912109375,487,64196,131,-98736.16250001
6399385.5,-2.717707633972168,147.16,45.23248291015625,0.001,16334,520,20308.29296875,496,65440,131,-98496.58750001
6614637.0,-3.4648303985595703,147.08,45.577823638916016,0.001,16443,524,23248.142578125,500,65876,131,-98495.78750001
30279218.0,-2.801579713821411,148.62,46.037391662597656,0.001,16603,528,21316.484375,505,66516,131,-98411.18750001
23125292.0,-0.5359870791435242,152.74,46.51971435546875,0.001,16838,532,22550.626953125,513,67456,131,-98352.12500001
6312383.5,-1.4491091966629028,150.5,46.772422790527344,0.001,17092,536,24667.634765625,521,68472,131,-98746.00972223001
8091893.5,0.012820273637771606,140.6,46.872467041015625,0.001,17157,540,24653.59765625,523,68732,131,-99022.02916666999
6653010.0,0.37210777401924133,146.62,47.07057571411133,0.001,17348,544,24492.07421875,529,69496,131,-99082.22916666999
15410610.0,0.3221534490585327,152.24,47.26459503173828,0.001,17653,548,25822.951171875,538,70716,131,-99138.42916667
10969958.0,0.6673434972763062,160.62,47.367431640625,0.001,17959,552,24585.873046875,547,71940,131,-99222.22916666999
7032410.0,-1.3835351467132568,174.98,47.33714294433594,0.001,18154,556,25563.90625,553,72720,131,-99165.82916667
6280330.0,-0.4578387439250946,179.1,47.82413101196289,0.001,18494,560,24397.796875,564,74080,131,-99107.02916666999
5872219.0,0.3789622187614441,191.99,47.631221771240234,0.001,18714,564,27747.2734375,571,74960,131,-99035.92916667
11844043.0,-0.17035925388336182,202.62,47.487281799316406,0.001,18957,568,28675.66796875,579,75932,131,-99142.22916666999
6008675.0,-0.21448880434036255,206.73,47.471309661865234,0.001,19271,572,27945.3125,588,77188,131,-99283.32916667
19543620.0,0.6884056329727173,220.61,47.29899978637695,0.001,19652,576,28803.6953125,600,78712,131,-99322.12916667
7152101.5,0.5720099210739136,231.28,46.943058013916016,0.001,20087,580,26738.67578125,614,80452,130,-99428.65416666999
6836565.0,0.9177144765853882,233.92,46.42403030395508,0.001,20462,584,29858.716796875,625,81952,131,-99455.05416667
7942408.0,1.7333589792251587,239.9,46.01707458496094,0.001,20732,588,25892.978515625,633,83032,131,-99417.02083334
12099384.0,1.239222526550293,249.55,44.952884674072266,0.001,21075,592,28657.484375,644,84404,130,-99580.82916667
7274798.0,1.3391039371490479,253.09,43.680301666259766,0.001,21418,596,29733.0234375,655,85776,130,-99616.22916666999
12173076.0,-0.514289140701294,253.47,43.08604049682617,0.001,21641,600,28107.03515625,661,86668,130,-99624.67916667
13537460.0,1.1019052267074585,263.81,42.80936813354492,0.001,21955,604,27376.955078125,671,87924,130,-98709.42916667
6482762.5,-0.5992007255554199,266.46,42.26533508300781,0.001,22440,608,29076.44140625,686,89864,130,-98835.40416666999
4164099.5,0.32940030097961426,283.77,39.79938507080078,0.001,23177,612,24096.10546875,709,92812,130,-98196.95833334
8211300.0,0.2548331022262573,299.08,38.951377868652344,0.001,23655,616,27226.01171875,724,94724,130,-97250.15833333999
32503050.0,1.9948008060455322,310.36,37.578155517578125,0.001,24469,620,26621.49609375,749,97980,130,-96689.83333334
7447499.5,0.2942116856575012,339.66,35.31562042236328,0.001,25003,624,32122.798828125,765,100116,130,-94877.95833334
10455810.0,0.08190667629241943,347.17,33.26917266845703,0.001,25597,628,28814.66796875,783,102492,130,-95053.05833333998
5531691.0,-0.9034030437469482,354.89,32.720088958740234,0.001,25839,632,29010.849609375,791,103460,130,-94919.73750000999
5879346.0,3.021979808807373,369.37,31.34870719909668,0.001,26426,636,29418.828125,809,105808,130,-93815.17083333999
7373562.5,-0.36549991369247437,394.02,28.52243995666504,0.001,27234,640,27489.7265625,833,109040,130,-93061.77083334
15885603.0,0.19779586791992188,407.69,27.907005310058594,0.001,27773,644,27838.939453125,849,111196,130,-92198.57083334
5603755.5,0.9654157757759094,418.27,28.00450897216797,0.001,28054,648,27557.552734375,858,112320,130,-92204.37083333998
9727251.0,-0.5993327498435974,422.75,27.79152488708496,0.001,28539,652,29027.2734375,873,114260,130,-92138.29583333999
2394231.0,2.618865966796875,431.13,27.607864379882812,0.001,29049,656,27992.13671875,888,116300,130,-91196.90000000998
6565648.0,-1.330868124961853,464.08,27.65190315246582,0.001,30049,660,25552.76171875,920,120300,130,-88626.70000000998
4304399.5,-0.505878210067749,490.12,25.893329620361328,0.001,31049,664,26552.662109375,950,124300,130,-84972.71250001
2344809.5,-0.4578375816345215,506.33,24.579193115234375,0.001,32049,668,27562.158203125,981,128300,130,-83135.01250001001
3047677.0,0.04613126814365387,531.26,22.418920516967773,0.001,32630,672,24462.5625,999,130624,130,-81384.51250001001
16315349.0,0.6374927759170532,540.88,22.72298812866211,0.001,33333,676,24779.05078125,1022,133436,130,-80580.81250001
17384912.0,1.4689178466796875,553.67,22.28099822998047,0.001,34244,680,18808.515625,1050,137080,130,-78709.08750001
3819425.5,-0.4957042336463928,576.44,21.33511734008789,0.001,34993,684,23083.193359375,1072,140076,130,-77720.78750001
5884562.0,-1.258679747581482,590.96,21.084169387817383,0.001,35589,688,23630.421875,1091,142460,130,-78068.72083334
2303899.25,0.5449002981185913,604.47,20.320409774780273,0.001,36267,692,20857.984375,1112,145172,130,-77467.53333334
22848734.0,-2.071059226989746,623.43,20.451704025268555,0.001,37243,696,19811.560546875,1141,149076,130,-76421.23333334
2379255.0,1.1712620258331299,644.5,21.92530059814453,0.001,37605,700,22497.4921875,1153,150524,130,-75628.50833334
3805146.75,0.6336695551872253,645.61,19.501928329467773,0.001,38220,704,21419.05078125,1172,152984,130,-76658.25833334
3693907.25,2.0811402797698975,642.97,19.945852279663086,0.001,38554,708,18687.0234375,1182,154320,130,-76832.38333334
3290309.75,0.633796215057373,644.72,19.346166610717773,0.001,39417,712,19905.5546875,1209,157772,130,-75966.44166667
19779730.0,-1.0552078485488892,643.87,17.827102661132812,0.001,39795,716,21376.5390625,1221,159284,130,-74651.39166667
7109262.0,-1.1710618734359741,648.39,18.624588012695312,0.001,40679,720,23868.958984375,1247,162820,130,-74696.59166666999
4517081.0,-1.2520148754119873,637.74,20.281238555908203,0.001,40968,724,19824.705078125,1256,163976,130,-75463.05416667
3504367.0,-1.5405877828598022,659.86,18.62650489807129,0.001,41968,728,21159.5234375,1286,167976,130,-72584.55416667
4610232.0,-0.51776522397995,658.16,19.72870635986328,0.001,42429,732,20524.8125,1300,169820,130,-71878.4375
4387015.0,0.17635074257850647,661.4,17.367563247680664,0.001,43002,736,19918.6640625,1318,172112,130,-71838.29722223
7657344.0,-1.692549467086792,651.82,18.244369506835938,0.001,43470,740,22766.0,1332,173984,130,-72542.39722222999
6850613.0,1.1957602500915527,661.28,18.1192569732666,0.001,44022,744,17806.22265625,1349,176192,130,-71537.09722222999
33542652.0,-0.5112627744674683,676.56,17.411645889282227,0.001,44968,748,17566.4921875,1378,179976,130,-69790.09722222999
9441301.0,1.2697875499725342,695.62,18.09070587158203,0.001,45777,752,17047.37890625,1404,183212,130,-67779.32777779
4329046.0,-1.0383579730987549,702.14,15.557199478149414,0.001,46517,756,17751.642578125,1428,186172,130,-68932.27361112
3196487.5,-0.6631812453269958,682.3,16.114797592163086,0.001,46904,760,15859.80078125,1439,187720,130,-71633.57361112001
1884222.5,-1.7048739194869995,671.19,15.96113395690918,0.001,47844,764,19043.859375,1470,191480,130,-74536.96111112
7343678.0,-0.6162054538726807,671.8,15.068033218383789,0.001,48746,768,17007.48828125,1498,195088,130,-75442.96111112
2062633.625,0.6027815937995911,676.13,15.401203155517578,0.001,49746,772,15999.060546875,1528,199088,130,-75486.26111112001
2990409.5,-1.2154958248138428,680.86,14.728294372558594,0.001,50624,776,16452.150390625,1556,202600,130,-74533.66111112
3213425.75,0.1470738649368286,685.95,17.45639419555664,0.001,51265,780,14587.8828125,1575,205164,130,-73584.66111112
8436350.0,1.3456826210021973,680.32,15.129481315612793,0.001,51887,784,16122.51171875,1595,207652,130,-73744.46111112
3105646.0,-0.8286438584327698,686.01,15.539009094238281,0.001,52550,788,14070.3134765625,1616,210304,130,-73801.36111112
3110465.0,-1.2313143014907837,683.92,15.551658630371094,0.001,53237,792,11716.5068359375,1637,213052,130,-74880.36111112
4362780.5,-0.36760973930358887,678.06,13.306416511535645,0.001,54030,796,15401.048828125,1662,216224,130,-76057.66111112
2948517.5,0.2516324520111084,678.23,14.321474075317383,0.001,54645,800,15832.46875,1681,218684,130,-75904.98611112
5494183.0,0.8221009373664856,687.48,15.234501838684082,0.001,55628,804,17625.849609375,1711,222616,130,-74997.58611112
3459199.5,-0.36320358514785767,707.47,15.431654930114746,0.001,56161,808,11212.267578125,1727,224748,130,-73197.68611112
7584011.0,-0.06438392400741577,700.45,14.037880897521973,0.001,56628,812,9823.490234375,1741,226616,130,-74227.38611112001
3553181.25,-1.0790250301361084,700.8,14.095803260803223,0.001,57223,816,18663.81640625,1760,228996,130,-75637.43611112
2182078.0,0.4755317270755768,702.88,14.349757194519043,0.001,58145,820,12496.4599609375,1789,232684,130,-75555.16111112
2837467.75,0.4097561836242676,709.3,13.877371788024902,0.001,58870,824,12112.990234375,1811,235584,130,-75851.37361112
2501017.5,-0.4712086617946625,697.03,14.340181350708008,0.001,59343,828,15687.439453125,1826,237476,130,-78805.97361112
4675425.5,-1.8275303840637207,714.46,14.39615535736084,0.001,60343,832,15593.958984375,1857,241476,130,-77855.96111112
6002730.5,1.20074462890625,729.2,14.353069305419922,0.001,61343,836,13509.2666015625,1887,245476,130,-77203.11805556
7047686.0,-1.027625322341919,745.61,12.526878356933594,0.001,62249,840,13267.89453125,1915,249100,130,-74467.51805556001
3554115.0,-0.4613305330276489,753.58,13.421829223632812,0.001,63219,844,11601.0380859375,1945,252980,130,-73647.31805556
5498564.5,0.9242750406265259,740.75,12.619473457336426,0.001,63548,848,15682.3583984375,1955,254296,130,-74415.69305556
11721338.0,-0.9638134241104126,721.38,12.302785873413086,0.001,63924,852,13409.9189453125,1966,255800,130,-75534.3375
2827717.5,-0.947461724281311,706.47,12.382763862609863,0.001,64247,856,12159.81640625,1976,257092,130,-75522.6875
15325841.0,0.0887606143951416,721.15,13.776948928833008,0.001,65247,860,11539.048828125,2007,261092,130,-73769.6875
2031216.75,-0.023659750819206238,723.68,12.878096580505371,0.001,65971,864,12507.0390625,2030,263988,130,-73894.9875
2066440.0,-0.0310458242893219,735.21,12.963343620300293,0.001,66971,868,13936.220703125,2060,267988,130,-70950.825
4361941.0,0.8338475823402405,727.25,13.350651741027832,0.001,67694,872,11360.1728515625,2083,270880,130,-71562.76944444
3541642.25,-0.6686123609542847,728.15,13.194293975830078,0.001,68694,876,13652.966796875,2114,274880,129,-70571.86944444
2033687.375,-1.6397466659545898,724.66,12.55714225769043,0.001,69646,880,14723.7138671875,2144,278688,129,-71502.91944443999
5213151.5,-1.274301528930664,726.87,12.74204158782959,0.001,70287,884,15246.8291015625,2164,281252,129,-70296.59444444
2362960.0,2.7532074451446533,731.27,11.764098167419434,0.001,71096,888,13494.416015625,2188,284488,129,-68240.79444443999
1850529.125,0.6864131093025208,728.17,12.13124942779541,0.001,71662,892,10442.880859375,2206,286752,129,-67054.76944444
5804020.0,-0.7788453102111816,744.5,13.737386703491211,0.001,72481,896,12264.15234375,2232,290028,129,-64950.77916666
8282266.0,0.31412410736083984,747.16,12.54183578491211,0.001,73432,900,10778.810546875,2261,293832,129,-63237.12916666
1929041.875,0.562721848487854,753.83,11.527045249938965,0.001,74429,904,13392.658203125,2292,297820,129,-61295.62916666
2628406.5,-0.6483317613601685,746.86,10.97853946685791,0.001,74938,908,9493.3349609375,2308,299856,129,-62106.75416666
3065424.75,0.6937388181686401,758.51,12.332815170288086,0.001,75781,912,12961.951171875,2334,303228,129,-61968.912499989994
3721733.25,-0.03575614094734192,758.57,11.822332382202148,0.001,76286,916,11363.828125,2349,305248,129,-61762.33749999
2259079.25,0.6617699861526489,763.53,11.422066688537598,0.001,77286,920,11887.384765625,2380,309248,129,-60548.96249999
2991764.75,-1.2249424457550049,764.64,12.171162605285645,0.001,77938,924,10464.1884765625,2399,311856,129,-59560.162499989994
2212793.5,-1.227315902709961,770.06,11.926589012145996,0.001,78645,928,14410.705078125,2421,314684,129,-58436.86249999
3218102.5,-0.7086418271064758,771.41,12.552278518676758,0.001,79582,932,9331.01171875,2449,318432,130,-57171.190277769994
