rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,time/fps,time/iterations,train/kl_divergence_loss,train/std,train/is_line_search_success,train/explained_variance,train/value_loss,train/n_updates,train/learning_rate,train/policy_objective
14442.286587349998,144.95,894,450560,503,55,0.008735663257539272,0.8231437802314758,1.0,0.0,641813794.3,54,0.001,0.057798318564891815
-33345.9470355,171.32,911,458752,503,56,0.008458513766527176,0.8243897557258606,1.0,0.010419487953186035,853135114.1,55,0.001,0.05781358852982521
-24867.854616700002,179.42,928,466944,502,57,0.008592471480369568,0.8242678046226501,1.0,-0.012776613235473633,819762353.8,56,0.001,0.060832053422927856
37464.86874105,142.86,945,475136,502,58,0.008303808979690075,0.8236860036849976,1.0,3.6954879760742188e-06,688893361.65,57,0.001,0.05809635668992996
39738.52439805,138.74,961,483328,502,59,0.008183348923921585,0.8168486952781677,1.0,4.708766937255859e-06,699920557.85,58,0.001,0.04857436567544937
56710.26485143,126.31,978,491520,502,60,0.008883722126483917,0.8121206164360046,1.0,0.005043447017669678,684971108.55,59,0.001,0.05282047390937805
63611.150653250006,119.43,994,499712,502,61,0.008378726430237293,0.8127565383911133,1.0,0.04133141040802002,752947383.85,60,0.001,0.04865645244717598
30194.503063239994,131.4,1010,507904,502,62,0.008306832984089851,0.8081172704696655,1.0,0.029893994331359863,789646543.9,61,0.001,0.05181369185447693
18028.17154866,146.4,1027,516096,502,63,0.008757801726460457,0.8088799118995667,1.0,0.0015649199485778809,942519412.9,62,0.001,0.04896508529782295
70397.06316702,117.36,1044,524288,502,64,0.00853966549038887,0.8077412843704224,1.0,0.006546616554260254,742788546.05,63,0.001,0.052632056176662445
67718.18999704,133.55,1060,532480,501,65,0.008229510858654976,0.8049120306968689,1.0,0.013655900955200195,793175186.75,64,0.001,0.05429951101541519
67356.24983863,118.5,1077,540672,501,66,0.00920297484844923,0.8079916834831238,1.0,0.004228770732879639,648647816.4,65,0.001,0.051866866648197174
53214.11137708999,120.5,1094,548864,501,67,0.00890346895903349,0.8037328720092773,1.0,0.002497255802154541,850643884.55,66,0.001,0.05531102418899536
76442.63233210999,92.89,1111,557056,501,68,0.009133522398769855,0.8034051060676575,1.0,-0.0012562274932861328,909702600.25,67,0.001,0.05632505565881729
80937.4464237,96.42,1127,565248,501,69,0.008429494686424732,0.7976362705230713,1.0,0.006265044212341309,983196670.0,68,0.001,0.049979232251644135
87549.89690692,84.52,1144,573440,501,70,0.0086103780195117,0.7935938239097595,1.0,0.003886282444000244,858327248.4,69,0.001,0.04940677061676979
58513.06273044,98.12,1161,581632,500,71,0.00806125346571207,0.7888953685760498,1.0,0.0074523091316223145,981626787.4,70,0.001,0.05125978961586952
77357.6185376,86.14,1177,589824,500,72,0.009307646192610264,0.784424901008606,1.0,0.0006291866302490234,986090941.8,71,0.001,0.051852285861968994
88756.80498443,83.09,1194,598016,500,73,0.007831689901649952,0.7870305180549622,1.0,0.006355583667755127,1039825893.8,72,0.001,0.044444140046834946
78342.54006605,89.66,1211,606208,500,74,0.009092469699680805,0.7897307276725769,1.0,0.002286195755004883,984346571.1,73,0.001,0.050178833305835724
89151.50533101002,77.93,1228,614400,500,75,0.00857791118323803,0.7893536686897278,1.0,3.30805778503418e-05,983630903.0,74,0.001,0.05170892924070358
88929.2977237,68.27,1244,622592,500,76,0.009173094294965267,0.7890154123306274,1.0,0.0005943179130554199,1124200605.1,75,0.001,0.05143743008375168
92148.71060896,74.35,1262,630784,499,77,0.008816131390631199,0.7882992625236511,1.0,0.00030118227005004883,1184132160.0,76,0.001,0.045156944543123245
88434.00882631,70.67,1278,638976,499,78,0.008881193585693836,0.7850472927093506,1.0,0.00011426210403442383,1109177937.3,77,0.001,0.05026055499911308
100512.25253428999,66.31,1295,647168,499,79,0.009028236381709576,0.7883937358856201,1.0,9.465217590332031e-05,1292426384.2,78,0.001,0.046525921672582626
92158.52332333001,65.51,1312,655360,499,80,0.009120742790400982,0.7867675423622131,1.0,5.960464477539063e-08,1288038273.6,79,0.001,0.04946180433034897
99380.73617545002,57.76,1329,663552,499,81,0.00892527587711811,0.7829781770706177,1.0,5.960464477539063e-08,1303384315.8,80,0.001,0.04814070090651512
89132.26404255001,59.72,1346,671744,499,82,0.009350942447781563,0.7801610231399536,1.0,0.0,1338887404.9,81,0.001,0.05203084275126457
102919.56180874,54.45,1362,679936,499,83,0.009228779003024101,0.7743173837661743,1.0,1.1920928955078125e-07,1440678396.5,82,0.001,0.04483873397111893
102446.75464407999,46.24,1379,688128,498,84,0.00957212969660759,0.7717962265014648,1.0,5.960464477539063e-08,1474832367.5,83,0.001,0.04889458790421486
106610.42418785,46.62,1395,696320,498,85,0.00862552598118782,0.767073929309845,1.0,5.960464477539063e-08,1710357994.9,84,0.001,0.04609863460063934
109676.46893592,42.05,1412,704512,498,86,0.008987993001937866,0.7666869163513184,1.0,1.7881393432617188e-07,1734656420.4,85,0.001,0.046159904450178146
112449.13664822999,40.31,1429,712704,498,87,0.008563559502363205,0.7615454196929932,1.0,0.0,1855724020.4,86,0.001,0.05485282465815544
115787.74895128999,40.52,1446,720896,498,88,0.008869022130966187,0.758359968662262,1.0,0.0,2041509808.0,87,0.001,0.042394787073135376
110069.32987335998,39.36,1462,729088,498,89,0.009528019465506077,0.7587946653366089,1.0,0.0,2077437142.0,88,0.001,0.04162496328353882
113804.91154057,35.69,1480,737280,498,90,0.009439293295145035,0.7572243213653564,1.0,0.0,2112423025.8,89,0.001,0.04795486852526665
111916.79729988,37.7,1496,745472,498,91,0.008419156074523926,0.7547901272773743,1.0,0.0,2275132580.8,90,0.001,0.04411762207746506
113331.19454984,31.96,1513,753664,498,92,0.009419799782335758,0.7518649697303772,1.0,0.0,2281748035.2,91,0.001,0.0387703999876976
114867.44168397,31.3,1530,761856,497,93,0.009137292392551899,0.7491706013679504,1.0,5.960464477539063e-08,2565730708.0,92,0.001,0.0532657727599144
106989.70553562998,34.31,1546,770048,497,94,0.009114124812185764,0.7454051971435547,1.0,0.0,2684756561.6,93,0.001,0.04620498791337013
114307.21245338001,29.91,1564,778240,497,95,0.008883720263838768,0.7436126470565796,1.0,0.0,2471334547.6,94,0.001,0.040432266891002655
118104.05436954,27.76,1581,786432,497,96,0.009745490737259388,0.7399068474769592,1.0,-1.1920928955078125e-07,2777899965.6,95,0.001,0.05307656526565552
112450.91162202001,30.94,1599,794624,496,97,0.009100094437599182,0.7379472255706787,1.0,0.0,2916335896.4,96,0.001,0.03978350758552551
116706.87004054998,27.15,1616,802816,496,98,0.009474319405853748,0.7357655167579651,1.0,0.0,2864746271.6,97,0.001,0.04422946646809578
116443.28141582999,26.02,1635,811008,495,99,0.00888802483677864,0.734307587146759,1.0,0.0,2950642190.8,98,0.001,0.04667104035615921
115603.08834971,27.05,1653,819200,495,100,0.009989333339035511,0.7337605357170105,1.0,0.0,3058153957.2,99,0.001,0.03998237103223801
116058.6,25.05,1672,827392,494,101,0.008965777233242989,0.7325971722602844,1.0,1.1920928955078125e-07,3244568486.4,100,0.001,0.04524863511323929
117134.3,26.7,1691,835584,493,102,0.009118597023189068,0.7284439206123352,1.0,0.0,3227014351.6,101,0.001,0.04590855911374092
115795.90904089,26.74,1710,843776,493,103,0.008313741534948349,0.7259820103645325,1.0,0.0,3258166356.8,102,0.001,0.03863935172557831
115857.56384604,28.02,1729,851968,492,104,0.008654972538352013,0.7238900661468506,1.0,5.960464477539063e-08,3165630926.8,103,0.001,0.044545236974954605
116608.86223409999,24.09,1748,860160,492,105,0.009633404202759266,0.7225648164749146,1.0,0.0,3206239988.4,104,0.001,0.04213016480207443
117931.35135786001,23.64,1766,868352,491,106,0.009805691428482533,0.7210537791252136,1.0,0.0,3291618615.6,105,0.001,0.04023129865527153
115030.91926704001,25.46,1785,876544,491,107,0.00918651930987835,0.7175021767616272,1.0,-1.1920928955078125e-07,3533264040.0,106,0.001,0.03958573564887047
117897.59621672,26.95,1803,884736,490,108,0.008949881419539452,0.7171908617019653,1.0,5.960464477539063e-08,3697340710.4,107,0.001,0.03872384876012802
118227.04041462998,23.63,1821,892928,490,109,0.009617338888347149,0.7150604724884033,1.0,0.0,3450424759.2,108,0.001,0.04977822303771973
122208.99885159,21.95,1840,901120,489,110,0.009497246704995632,0.7136684656143188,1.0,0.0,3584699454.4,109,0.001,0.04764091968536377
119231.79624551,24.05,1858,909312,489,111,0.009842338040471077,0.7132841944694519,1.0,0.0,3794678926.4,110,0.001,0.033520665019750595
108291.46711607,35.8,1876,917504,488,112,0.009982956573367119,0.7104492783546448,1.0,1.1920928955078125e-07,3526071640.4,111,0.001,0.05587364733219147
121336.09616611998,23.72,1895,925696,488,113,0.009541130624711514,0.710037112236023,1.0,0.0,3192296775.2,112,0.001,0.03983747214078903
123431.25656718001,21.68,1912,933888,488,114,0.0088821891695261,0.7083023190498352,1.0,0.0,3162469851.2,113,0.001,0.03520617634057999
121979.10546292999,22.98,1931,942080,487,115,0.009969111531972885,0.7054661512374878,1.0,0.0,3784847146.4,114,0.001,0.0455901212990284
121656.97744922001,23.53,1949,950272,487,116,0.009132432751357555,0.7037193775177002,1.0,0.0,3896436823.2,115,0.001,0.04611997306346893
122297.44255944001,22.51,1967,958464,487,117,0.009476342238485813,0.703914225101471,1.0,0.0,3417887277.6,116,0.001,0.03658130392432213
118268.51388211001,22.59,1985,966656,486,118,0.009083298034965992,0.7016623616218567,1.0,0.0,3652602718.0,117,0.001,0.03703785315155983
122419.58633979998,21.9,2004,974848,486,119,0.009721128270030022,0.6975901126861572,1.0,0.0,3635338060.4,118,0.001,0.04673529043793678
121702.56935997,22.41,2022,983040,485,120,0.00877248402684927,0.6959030628204346,1.0,-1.1920928955078125e-07,3732003339.2,119,0.001,0.03449162095785141
125933.2,22.62,2041,991232,485,121,0.009098061360418797,0.6940357685089111,1.0,0.0,3737225882.0,120,0.001,0.04195994883775711
123869.07410861999,20.87,2060,999424,485,122,0.00970362313091755,0.6916232109069824,1.0,-1.1920928955078125e-07,3791404270.4,121,0.001,0.04882911965250969
122862.82697124,20.69,2079,1007616,484,123,0.007534929551184177,0.6897137761116028,1.0,1.7881393432617188e-07,4147909319.2,122,0.001,0.036813389509916306
