rollout/ep_rew_mean,time/iterations,time/total_timesteps,time/fps,time/time_elapsed,rollout/ep_len_mean,train/is_line_search_success,train/policy_objective,train/kl_divergence_loss,train/n_updates,train/explained_variance,train/std,train/value_loss,train/learning_rate
-77283.12119048,43,352256,523,672,561.96,1.0,0.02090306207537651,0.004954932257533073,42,1.1920928955078125e-07,0.8642982244491577,123812801.37148437,0.001
-75274.35952381,44,360448,523,688,577.09,1.0,0.017523150891065598,0.004959897603839636,43,-1.1920928955078125e-07,0.8676987886428833,112498431.49570313,0.001
-73459.59952381,45,368640,523,704,578.64,1.0,0.023693088442087173,0.005864876322448254,44,0.0,0.8619446754455566,120320367.365625,0.001
-72740.99035714,46,376832,523,719,575.96,1.0,0.02415633201599121,0.005941743962466717,45,5.960464477539063e-08,0.8517922163009644,93806754.32109375,0.001
-77064.34285715,47,385024,523,735,518.75,1.0,0.022483976557850838,0.005753806792199612,46,0.0,0.8587722182273865,131053522.62890625,0.001
-77786.54035715,48,393216,523,751,508.46,1.0,0.017411701381206512,0.005877322517335415,47,0.0,0.8567876815795898,200694248.878125,0.001
-81277.1025,49,401408,522,767,496.23,1.0,0.01926407404243946,0.005234334617853165,48,0.0,0.8594839572906494,163459191.6625,0.001
-80859.19057692999,50,409600,522,783,486.84,1.0,0.014626126736402512,0.004893363453447819,49,0.0,0.8580695986747742,157363151.6234375,0.001
-85593.7222436,51,417792,522,799,454.35,1.0,0.018673604354262352,0.00504768593236804,50,-1.1920928955078125e-07,0.8629726767539978,152773579.7890625,0.001
-88975.10057693001,52,425984,522,815,452.81,1.0,0.018948141485452652,0.005895258858799934,51,0.0,0.8624118566513062,182328171.9375,0.001
-89693.44788461999,53,434176,522,830,431.31,1.0,0.021159548312425613,0.0057825855910778046,52,0.0,0.8552643656730652,182178686.09375,0.001
-88891.41621796,54,442368,522,846,424.27,1.0,0.015962280333042145,0.0065760742872953415,53,0.0,0.8532590866088867,223435382.959375,0.001
-92247.88897436,55,450560,522,862,402.15,1.0,0.01743118092417717,0.004969120025634766,54,1.1920928955078125e-07,0.8511245250701904,183015015.846875,0.001
-91801.72778388999,56,458752,522,877,425.09,1.0,0.015598263591527939,0.0062080807983875275,55,-1.1920928955078125e-07,0.8550420999526978,203340032.725,0.001
-90398.50111723,57,466944,522,893,429.87,1.0,0.022591236978769302,0.00582117959856987,56,0.0,0.8582826852798462,143009014.46796876,0.001
-90225.99861723,58,475136,522,908,436.92,1.0,0.01905929297208786,0.005988893564790487,57,1.1920928955078125e-07,0.8591402769088745,142350422.7609375,0.001
-87332.30964287,59,483328,522,924,477.91,1.0,0.025206414982676506,0.0052952757105231285,58,1.7881393432617188e-07,0.860428512096405,187867677.4078125,0.001
-88968.58630953002,60,491520,522,940,481.38,1.0,0.015641722828149796,0.004767396487295628,59,0.0,0.8542459011077881,132141147.02578124,0.001
-87895.5004762,61,499712,522,955,497.59,1.0,0.018016062676906586,0.005819528363645077,60,0.0,0.8522524833679199,152347864.6671875,0.001
-84538.99,62,507904,523,970,492.74,1.0,0.01563575118780136,0.007012327201664448,61,0.0,0.8485727310180664,152386948.83359376,0.001
-83832.58571428,63,516096,523,986,486.11,1.0,0.025704234838485718,0.00530201755464077,62,0.0,0.8472287654876709,142045163.80625,0.001
-80698.43071428,64,524288,523,1002,503.29,1.0,0.017198527231812477,0.005792183335870504,63,0.0,0.8422834873199463,161743133.07109374,0.001
-81260.16738095,65,532480,523,1017,487.34,1.0,0.020055562257766724,0.0061539942398667336,64,-1.1920928955078125e-07,0.844174861907959,90653798.99257812,0.001
-80422.49738095001,66,540672,523,1033,503.72,1.0,0.02308773808181286,0.006192544009536505,65,0.0,0.8429059982299805,147209275.48203126,0.001
-75518.13404762,67,548864,523,1049,538.68,1.0,0.012636528350412846,0.0065776570700109005,66,5.960464477539063e-08,0.8434661626815796,111095090.80390625,0.001
-78083.43571429,68,557056,523,1064,532.86,1.0,0.023876123130321503,0.006222262978553772,67,0.0,0.8450372219085693,90397954.01757812,0.001
-77179.62923077,69,565248,523,1080,543.29,1.0,0.017644912004470825,0.006639119237661362,68,0.0,0.8512351512908936,111467417.97109374,0.001
-76641.1875641,70,573440,523,1095,564.84,1.0,0.02261734940111637,0.006563791539520025,69,5.960464477539063e-08,0.8557186126708984,118544138.23164062,0.001
-76304.9275641,71,581632,523,1111,563.62,1.0,0.0179265346378088,0.0057983361184597015,70,-1.1920928955078125e-07,0.8628000617027283,129416993.4375,0.001
-73185.6225641,72,589824,523,1127,588.23,1.0,0.026336107403039932,0.006836076267063618,71,0.0,0.8600336909294128,88883462.48115234,0.001
-74605.0175641,73,598016,522,1143,580.03,1.0,0.024385660886764526,0.005288064479827881,72,-1.1920928955078125e-07,0.8618613481521606,90435240.2515625,0.001
-78286.4225641,74,606208,522,1159,562.55,1.0,0.02205580845475197,0.006623541470617056,73,0.0,0.8598332405090332,148609167.41796875,0.001
-77358.63839743,75,614400,522,1175,567.24,1.0,0.020744217559695244,0.006448295898735523,74,5.960464477539063e-08,0.8595227599143982,129746388.46875,0.001
-79745.26416666,76,622592,522,1191,582.56,1.0,0.030398812144994736,0.0071779279969632626,75,0.0,0.8583930730819702,110070789.103125,0.001
-81582.90583333,77,630784,522,1207,566.08,1.0,0.025672007352113724,0.006356010213494301,76,0.0,0.8545269966125488,120377892.2734375,0.001
-83723.96416666001,78,638976,522,1223,570.55,1.0,0.019054541364312172,0.007090955972671509,77,0.0,0.8460731506347656,149570163.6953125,0.001
-84549.70416666001,79,647168,522,1238,577.03,1.0,0.022707084193825722,0.005365476012229919,78,-1.1920928955078125e-07,0.8478188514709473,108715621.18378906,0.001
-83390.92416666001,80,655360,522,1254,582.36,1.0,0.01950366050004959,0.006398369558155537,79,0.0,0.8435298800468445,89624850.38623047,0.001
-79875.67916666,81,663552,522,1270,597.54,1.0,0.023440059274435043,0.005986603908240795,80,0.0,0.8384615778923035,110234203.6375,0.001
-81095.14166666,82,671744,522,1286,588.11,1.0,0.012534808367490768,0.00520264683291316,81,0.0,0.8430881500244141,109472266.35,0.001
-81027.94777777,83,679936,522,1302,579.11,1.0,0.021546538919210434,0.0057485029101371765,82,-1.1920928955078125e-07,0.8439578413963318,108648955.03984375,0.001
-77075.4461111,84,688128,522,1318,613.19,1.0,0.026648737490177155,0.006585005670785904,83,0.0,0.8408781290054321,129390869.9984375,0.001
-77894.26277777,85,696320,521,1334,610.54,1.0,0.016417471691966057,0.0055566467344760895,84,0.0,0.8437294960021973,70129671.65253906,0.001
-77995.16277776999,86,704512,521,1350,615.8,1.0,0.024105142802000046,0.005088208243250847,85,-1.1920928955078125e-07,0.8380721807479858,118444115.22636719,0.001
-76118.88444444,87,712704,521,1366,627.74,1.0,0.023228023201227188,0.005055425688624382,86,0.0,0.840423583984375,99278394.39257812,0.001
-76048.42277777,88,720896,521,1382,635.61,1.0,0.026944780722260475,0.005599282216280699,87,0.0,0.8432535529136658,60532865.29091797,0.001
-76281.27611109999,89,729088,521,1398,643.46,1.0,0.018791984766721725,0.004776080138981342,88,0.0,0.8410501480102539,89446406.95351562,0.001
-75024.3661111,90,737280,521,1414,655.84,1.0,0.024636022746562958,0.006993497721850872,89,0.0,0.8350018262863159,99210345.69960937,0.001
-74066.58833333,91,745472,521,1430,667.69,1.0,0.030535133555531502,0.005681265145540237,90,0.0,0.8314261436462402,89423397.48984376,0.001
-75842.88095238,92,753664,521,1446,659.29,1.0,0.024817992001771927,0.006284165196120739,91,0.0,0.8284399509429932,108154802.37578125,0.001
-76063.25539683,93,761856,521,1461,652.62,1.0,0.02842774987220764,0.006329819560050964,92,0.0,0.8261940479278564,108903964.378125,0.001
-73770.65039683,94,770048,521,1477,669.01,1.0,0.02707633003592491,0.006246000528335571,93,0.0,0.8202097415924072,108752322.2140625,0.001
-72908.66373016,95,778240,521,1493,676.7,1.0,0.024258362129330635,0.006835601292550564,94,0.0,0.8193051218986511,57838088.69736328,0.001
-73875.49539683,96,786432,521,1509,658.94,1.0,0.01826646365225315,0.004742840304970741,95,0.0,0.8174852728843689,58907211.85341797,0.001
-73741.70373017,97,794624,521,1525,667.09,1.0,0.024733442813158035,0.005885094404220581,96,0.0,0.8152548670768738,118093954.3015625,0.001
-70128.34373017,98,802816,521,1540,687.98,1.0,0.01723380573093891,0.006120608653873205,97,0.0,0.8135838508605957,79393145.72578125,0.001
-73700.50039684,99,811008,521,1556,671.48,1.0,0.019031871110200882,0.005459083244204521,98,0.0,0.8160053491592407,67122181.8584961,0.001
-71654.48027779,100,819200,520,1572,672.54,1.0,0.0224513690918684,0.006469552405178547,99,-1.1920928955078125e-07,0.8118863105773926,137420964.45,0.001
-72499.95027779,101,827392,520,1588,668.3,1.0,0.01998107135295868,0.006442700978368521,100,0.0,0.8116302490234375,87899602.98378906,0.001
-72816.97583334,102,835584,520,1604,662.16,1.0,0.02252511866390705,0.0057491110637784,101,0.0,0.81317538022995,97963935.15761718,0.001
-73987.46527778,103,843776,520,1619,650.38,1.0,0.015221155248582363,0.004102181177586317,102,0.0,0.8120993375778198,88497635.90253906,0.001
-73043.44027778,104,851968,520,1635,656.59,1.0,0.0288682971149683,0.007092983927577734,103,1.1920928955078125e-07,0.812840461730957,78450907.16132812,0.001
-74328.00361111,105,860160,520,1651,645.03,1.0,0.023378193378448486,0.007107799407094717,104,-1.1920928955078125e-07,0.8116061091423035,97489690.33632812,0.001
-75335.98861111,106,868352,520,1667,646.4,1.0,0.012687444686889648,0.003522502724081278,105,0.0,0.8160886764526367,97821522.53476563,0.001
-72059.56694444,107,876544,520,1683,656.63,1.0,0.017118457704782486,0.005836762487888336,106,5.960464477539063e-08,0.8148719668388367,105192363.95976563,0.001
-67657.47361111,108,884736,520,1699,662.9,1.0,0.01882980391383171,0.004707328975200653,107,0.0,0.8155040740966797,39398483.05771484,0.001
-65790.74611111,109,892928,520,1715,672.7,1.0,0.025270426645874977,0.007038752548396587,108,0.0,0.8128246068954468,39911221.714697264,0.001
-65042.48111111,110,901120,520,1731,687.42,1.0,0.025727571919560432,0.007664304226636887,109,0.0,0.8122631907463074,59091407.029101565,0.001
-62241.31166666999,111,909312,520,1747,691.17,1.0,0.020730001851916313,0.007894291542470455,110,0.0,0.8140535354614258,59218619.37929688,0.001
-66795.97666667,112,917504,520,1763,661.72,1.0,0.023316074162721634,0.007406008429825306,111,0.0,0.8214004039764404,77653024.54853515,0.001
-66278.45166667,113,925696,520,1779,676.74,1.0,0.02074899524450302,0.004409274086356163,112,0.0,0.8212124705314636,153685754.121875,0.001
-63228.97166667,114,933888,520,1795,696.59,1.0,0.018879221752285957,0.007101245224475861,113,1.1920928955078125e-07,0.828788161277771,77806290.95351562,0.001
-62274.796666669994,115,942080,519,1812,690.88,1.0,0.02013218030333519,0.006813259795308113,114,0.0,0.8300919532775879,48965298.86430664,0.001
-65002.946666669995,116,950272,519,1827,684.73,1.0,0.02481299266219139,0.006301568355411291,115,0.0,0.8340760469436646,68453545.38017578,0.001
-66238.405,117,958464,519,1844,686.28,1.0,0.022111622616648674,0.005701129790395498,116,-1.1920928955078125e-07,0.8331381678581238,58684065.69824219,0.001
-67982.34,118,966656,519,1859,672.81,1.0,0.03479289263486862,0.006577364169061184,117,0.0,0.8355953097343445,68482470.42480469,0.001
-69519.94,119,974848,519,1875,672.02,1.0,0.01865619793534279,0.005035181529819965,118,-1.1920928955078125e-07,0.8383607864379883,77260306.95800781,0.001
-67099.54,120,983040,519,1891,670.14,1.0,0.027567006647586823,0.006955051328986883,119,-1.1920928955078125e-07,0.8366512656211853,97509482.16992188,0.001
-65572.53785714,121,991232,519,1907,676.18,1.0,0.025824349373579025,0.00778579618781805,120,0.0,0.8347728252410889,106283007.65976563,0.001
-67943.23285714,122,999424,519,1923,627.8,1.0,0.019249271601438522,0.007834005169570446,121,0.0,0.8349041938781738,87797667.1859375,0.001
-71130.68785714,123,1007616,519,1939,604.07,1.0,0.02887631021440029,0.00733219226822257,122,0.0,0.8364685773849487,114799421.059375,0.001
-76691.44285714,124,1015808,519,1956,545.91,1.0,0.021408844739198685,0.006540662609040737,123,0.0,0.833643913269043,125405699.528125,0.001
-77926.47362637,125,1024000,519,1972,522.02,1.0,0.03213329613208771,0.008122039958834648,124,-2.384185791015625e-07,0.8352155685424805,143965875.95,0.001
-78054.21112637,126,1032192,519,1988,521.6,1.0,0.02519594505429268,0.007960048504173756,125,-2.384185791015625e-07,0.8347018957138062,115980005.31523438,0.001
-76915.88112637,127,1040384,519,2004,555.59,1.0,0.02326299622654915,0.0069980137050151825,126,5.960464477539063e-08,0.8363277316093445,96200139.86679688,0.001
-73372.04826923,128,1048576,519,2020,575.32,1.0,0.021977905184030533,0.007582668215036392,127,5.960464477539063e-08,0.8388974666595459,58565764.71015625,0.001
-72543.89160255999,129,1056768,519,2036,597.8,1.0,0.02310127392411232,0.005330315791070461,128,0.0,0.839566707611084,48506921.953125,0.001
-69782.37493589001,130,1064960,519,2051,615.87,1.0,0.03034065291285515,0.007041459903120995,129,-1.1920928955078125e-07,0.8372769355773926,87222298.76210937,0.001
-69457.65049145,131,1073152,519,2067,620.72,1.0,0.02096066251397133,0.005464017391204834,130,-1.1920928955078125e-07,0.8354519605636597,74454166.64980468,0.001
-67732.82549145,132,1081344,519,2082,631.66,1.0,0.025435201823711395,0.005866910330951214,131,0.0,0.836746871471405,86255154.16484375,0.001
-67853.46972222,133,1089536,519,2098,628.54,1.0,0.03287152200937271,0.008221544325351715,132,-1.1920928955078125e-07,0.8377322554588318,131419741.775,0.001
-66849.28222222,134,1097728,518,2115,643.86,1.0,0.012748593464493752,0.00755296228453517,133,5.960464477539063e-08,0.8335749506950378,95620511.44648437,0.001
-64610.35984127,135,1105920,519,2130,638.79,1.0,0.027667032554745674,0.0070388480089604855,134,0.0,0.830854058265686,67393391.8734375,0.001
-67026.66305556,136,1114112,519,2146,640.98,1.0,0.024858873337507248,0.005908226128667593,135,0.0,0.8311378955841064,39461317.697753906,0.001
-65400.509722229996,137,1122304,519,2161,656.06,1.0,0.016224771738052368,0.004704225342720747,136,0.0004334449768066406,0.8278998136520386,86326364.71601562,0.001
-63268.7013889,138,1130496,519,2177,667.99,1.0,0.02373676933348179,0.008360439911484718,137,5.364418029785156e-07,0.830564022064209,58726674.62460937,0.001
-59549.52083334001,139,1138688,519,2192,692.12,1.0,0.025058694183826447,0.006586473435163498,138,1.2516975402832031e-06,0.8337478041648865,48782465.62617187,0.001
-57065.64583334001,140,1146880,519,2208,706.48,1.0,0.023534178733825684,0.006079285871237516,139,0.0020480751991271973,0.8380799293518066,19973174.6020874,0.001
-53803.562500010004,141,1155072,519,2223,749.78,1.0,0.02127174288034439,0.007768714800477028,140,0.0017564892768859863,0.8409621119499207,58348218.681640625,0.001
-50404.962500010006,142,1163264,519,2239,771.67,1.0,0.022720787674188614,0.006803265772759914,141,0.020537137985229492,0.8433443307876587,67916191.43115234,0.001
-47632.70416668001,143,1171456,519,2254,783.91,1.0,0.01591050624847412,0.004669880494475365,142,0.013791382312774658,0.8439431190490723,20372309.027050782,0.001
-47167.074166679995,144,1179648,519,2270,790.96,1.0,0.014280077069997787,0.008286118507385254,143,0.00011974573135375977,0.8438584208488464,67973687.14902344,0.001
-48352.666547630004,145,1187840,519,2286,795.79,1.0,0.011792853474617004,0.005002296529710293,144,0.010294079780578613,0.8451441526412964,39755035.94765625,0.001
-44184.80363637,146,1196032,519,2301,800.77,1.0,0.019213568419218063,0.006117640063166618,145,0.011713683605194092,0.8487647771835327,66689858.14658203,0.001
-44127.540303040005,147,1204224,519,2316,797.27,1.0,0.013718534260988235,0.004205456934869289,146,0.000978231430053711,0.8482987880706787,30467963.000195313,0.001
-50248.96530304,148,1212416,519,2332,787.72,1.0,0.021825427189469337,0.006480263080447912,147,0.0016087889671325684,0.8466634750366211,58757285.359375,0.001
-50379.75280304,149,1220608,519,2348,797.91,1.0,0.02126425877213478,0.007042872719466686,148,0.013105213642120361,0.8433979749679565,95963675.72578125,0.001
-49667.287803039995,150,1228800,519,2363,797.85,1.0,0.015401256270706654,0.00813414715230465,149,0.013898670673370361,0.8397132754325867,57854660.65810547,0.001
-49717.776136370005,151,1236992,519,2379,796.15,1.0,0.007468680385500193,0.0061194924637675285,150,0.01840066909790039,0.8356437683105469,29723791.740478516,0.001
-51868.026136370005,152,1245184,519,2395,779.73,1.0,0.02281263843178749,0.006719924043864012,151,0.019727468490600586,0.8343439102172852,67782377.6574707,0.001
-51646.6394697,153,1253376,519,2410,773.88,1.0,0.02296224795281887,0.005690959747880697,152,0.02675151824951172,0.8324160575866699,57725179.12363281,0.001
-53101.5744697,154,1261568,519,2426,774.78,1.0,0.017294172197580338,0.006438330747187138,153,0.02645885944366455,0.8318495154380798,28995535.203100584,0.001
-48208.806666669996,155,1269760,519,2442,788.39,1.0,0.024601060897111893,0.007137359585613012,154,0.0030103325843811035,0.834753692150116,50948201.87939453,0.001
-46865.465,156,1277952,519,2458,802.48,1.0,0.011594947427511215,0.007138019427657127,155,0.01345592737197876,0.8339791297912598,10467495.306396484,0.001
-45058.123333330004,157,1286144,519,2474,810.68,1.0,0.016439612954854965,0.009004400111734867,156,0.012144625186920166,0.83602374792099,10556658.48334961,0.001
-38071.84833333,158,1294336,519,2490,834.71,1.0,0.014289490878582,0.006664955522865057,157,0.03889650106430054,0.8397282361984253,19603134.2513916,0.001
-33849.61083333,159,1302528,519,2506,849.47,1.0,0.024719113484025,0.005572515539824963,158,0.0003464818000793457,0.839538037776947,10469965.992236327,0.001
-31327.73583333,160,1310720,519,2522,858.62,1.0,0.017234452068805695,0.007666253950446844,159,-0.004948616027832031,0.8382295370101929,325551.44951171876,0.001
-29532.70083333,161,1318912,519,2538,873.56,1.0,0.011465415358543396,0.006303214468061924,160,-9.655952453613281e-05,0.8423752784729004,19909075.157421876,0.001
-30101.32083333,162,1327104,519,2553,880.6,1.0,0.024872973561286926,0.006421642377972603,161,0.004101455211639404,0.8425771594047546,20183463.229785156,0.001
-29252.92083333,163,1335296,519,2569,893.85,1.0,0.026924360543489456,0.007856033742427826,162,1.1920928955078125e-07,0.8415162563323975,58904615.639355466,0.001
-30552.97083333,164,1343488,519,2586,892.76,1.0,0.018453236669301987,0.006529150065034628,163,0.0,0.8400322794914246,38420092.632836916,0.001
-27376.120833330002,165,1351680,519,2601,898.62,1.0,0.022544482722878456,0.008556998334825039,164,0.006552278995513916,0.8378132581710815,47973624.4046875,0.001
-27536.3125,166,1359872,519,2617,902.45,1.0,0.017778394743800163,0.007943976670503616,165,0.016773760318756104,0.8380115032196045,20116437.932373047,0.001
-29723.825,167,1368064,519,2634,898.02,1.0,0.019453980028629303,0.008408128283917904,166,0.03867262601852417,0.8318881392478943,10195238.534326172,0.001
-32654.175,168,1376256,519,2650,893.62,1.0,0.014003794640302658,0.004821868613362312,167,-0.0013380050659179688,0.8373183608055115,29714477.233276367,0.001
-34891.75,169,1384448,519,2666,884.46,1.0,0.012021909467875957,0.007318036165088415,168,0.00897759199142456,0.8421387672424316,38334602.98271485,0.001
-35342.45,170,1392640,519,2682,874.54,1.0,0.018827494233846664,0.006835121661424637,169,0.025073587894439697,0.8424911499023438,29212645.3546875,0.001
-37075.6,171,1400832,519,2698,860.43,1.0,0.01942184381186962,0.008052265271544456,170,0.018570542335510254,0.8439763784408569,29305875.85205078,0.001
-35493.85,172,1409024,519,2713,864.72,1.0,0.004086677450686693,0.0032550597097724676,171,0.028480827808380127,0.8445932269096375,38819474.18110351,0.001
-35083.0,173,1417216,519,2729,856.44,1.0,0.01896681636571884,0.006269585341215134,172,0.012771070003509521,0.8460367918014526,30309031.484814454,0.001
-37678.545,174,1425408,519,2744,845.57,1.0,0.024709606543183327,0.007563765160739422,173,0.004316508769989014,0.8441221714019775,56545425.24746094,0.001
-43232.4175,175,1433600,519,2760,815.91,1.0,0.025503769516944885,0.007031464483588934,174,0.017698049545288086,0.8393105268478394,77318027.71474609,0.001
-44930.205,176,1441792,519,2776,808.07,1.0,0.01609218493103981,0.006356415804475546,175,0.014226973056793213,0.8393675684928894,74157390.49042968,0.001
-47682.69805556,177,1449984,519,2792,773.66,1.0,0.0204833522439003,0.008246181532740593,176,0.008008062839508057,0.8365780711174011,48845127.16103516,0.001
-50253.114722230006,178,1458176,519,2808,768.37,1.0,0.02691800147294998,0.007032295688986778,177,0.01584106683731079,0.8390085697174072,76920931.65214844,0.001
-53328.03972223001,179,1466368,519,2823,753.23,1.0,0.024615969508886337,0.007754046469926834,178,0.03222864866256714,0.8351954817771912,66438948.73203125,0.001
-52281.13972223001,180,1474560,519,2839,755.03,1.0,0.014810883440077305,0.007792269811034203,179,0.015425443649291992,0.8352181315422058,48347986.755859375,0.001
-50539.63972223001,181,1482752,519,2855,759.46,1.0,0.022670457139611244,0.008944135159254074,180,0.042220473289489746,0.835812509059906,29337926.173828125,0.001
-51886.152222230005,182,1490944,519,2871,753.03,1.0,0.01688878796994686,0.008387654088437557,181,0.04598361253738403,0.8345813155174255,19697223.2234375,0.001
-48093.419722230006,183,1499136,519,2886,767.46,1.0,0.023256419226527214,0.007840866222977638,182,0.035402894020080566,0.8349630236625671,48019271.26875,0.001
