time/episodes,train/actor_loss,train/critic_loss,rollout/ep_rew_mean,train/learning_rate,time/time_elapsed,train/n_updates,rollout/ep_len_mean,time/fps,time/total_timesteps,train/ent_coef_loss,train/ent_coef
100,917628.375,6648.7138671875,-10110856.31014587,0.0003,250,9863,392.08,157,39556,-22.38328742980957,11.20100212097168
104,968040.5625,5479.8662109375,-10641681.767337691,0.0003,268,10614,411.02,158,42560,-16.26485824584961,14.436490058898926
108,975374.625,5630.05517578125,-10867571.310512118,0.0003,275,10888,412.7,158,43656,-15.925668716430664,15.489190101623535
112,1001004.6875,5945.3916015625,-11042341.38306472,0.0003,286,11313,424.03,158,45356,-13.244941711425781,17.26764488220215
116,1041410.1875,8644.3427734375,-11337462.127831139,0.0003,300,11872,438.91,158,47592,-15.414468765258789,19.852766036987305
120,1087234.75,6613.95947265625,-11573066.191169651,0.0003,324,12872,451.71,158,51592,-13.185420989990234,25.226530075073242
124,1122451.375,8170.53076171875,-10989561.4017187,0.0003,329,13084,435.43,158,52440,-14.434907913208008,26.498790740966797
128,1145431.375,7194.458984375,-10624621.896801258,0.0003,342,13616,426.98,159,54568,-10.834671020507812,29.759096145629883
132,1157987.0,7869.392578125,-10350613.38450862,0.0003,359,14315,423.42,159,57364,-11.698426246643066,34.88405990600586
136,1198455.625,9894.0283203125,-10672750.61972662,0.0003,371,14772,439.55,159,59192,-7.623653411865234,38.605411529541016
140,1227885.625,7140.34619140625,-10501727.817180848,0.0003,373,14866,437.16,159,59568,-8.415587425231934,39.347450256347656
144,1212552.625,7320.9794921875,-9709554.02896711,0.0003,374,14903,409.0,159,59716,-7.4669189453125,39.63994216918945
148,1245519.5,8396.4560546875,-9328317.94264751,0.0003,389,15525,394.13,159,62204,-5.301937103271484,44.9349479675293
152,1295040.5,8287.796875,-10100253.411938839,0.0003,401,15986,420.75,159,64048,-1.9360358715057373,47.434471130371094
156,1322739.375,8131.9150390625,-10908615.633812958,0.0003,420,16785,450.94,159,67244,-0.43774962425231934,48.66082763671875
160,1361439.625,15471.0771484375,-10898619.444354469,0.0003,431,17246,450.92,160,69088,6.078826904296875,47.022647857666016
164,1384033.25,12046.462890625,-11695209.031172149,0.0003,450,18036,479.4,160,72248,-2.39306902885437,44.29960632324219
168,1387340.0,9581.74609375,-11962101.786011018,0.0003,457,18303,490.9,160,73316,-3.531261444091797,45.972625732421875
172,1405558.75,12341.8798828125,-11379017.040935365,0.0003,460,18426,472.57,160,73808,-4.591466903686523,47.146053314208984
176,1420025.5,9350.53515625,-10868971.173989791,0.0003,462,18490,458.15,160,74064,-2.8848893642425537,47.85209655761719
180,1409629.625,16275.810546875,-10975722.670104062,0.0003,481,19265,461.8,160,77164,0.6550841927528381,55.2163200378418
184,1414112.0,10757.43359375,-11026536.166958801,0.0003,485,19414,463.52,160,77760,-1.2262934446334839,55.884220123291016
188,1413434.125,10289.1171875,-10318120.77634155,0.0003,485,19436,433.81,160,77848,-2.4514803886413574,56.11720275878906
192,1422618.375,18355.955078125,-9835365.518669872,0.0003,487,19519,414.05,160,78180,-3.363231658935547,57.254615783691406
196,1437077.75,10346.9326171875,-9696778.77350815,0.0003,496,19835,407.4,160,79444,-2.430177688598633,60.358497619628906
200,1447423.5,13599.734375,-9492543.81624838,0.0003,505,20162,401.33,159,80752,-0.6255610585212708,63.5296630859375
204,1453135.5,11483.8427734375,-9271912.46548151,0.0003,515,20560,393.06,159,82344,0.5772656798362732,69.05046081542969
208,1461108.0,14653.8837890625,-9501678.21543131,0.0003,522,20848,400.5,159,83496,-2.645376205444336,72.54412078857422
212,1457162.125,13088.3310546875,-9648288.615796577,0.0003,533,21295,401.42,159,85284,-3.486027240753174,80.76412963867188
216,1479218.25,17159.65234375,-9241004.600525819,0.0003,540,21564,384.4,159,86360,-1.7293908596038818,84.6282958984375
220,1506879.25,13532.3984375,-9063301.40572781,0.0003,558,22295,379.19,159,89284,-0.5527791380882263,96.26587677001953
224,1482656.75,18627.6875,-8748219.223841298,0.0003,562,22447,369.7,159,89892,-1.3497742414474487,97.92798614501953
228,1517064.25,15299.6162109375,-8663161.14256001,0.0003,573,22891,365.51,159,91668,-1.7970807552337646,104.29714965820312
232,1493231.75,15780.1484375,-8450595.412991641,0.0003,580,23169,355.2,159,92780,-1.813509464263916,106.68223571777344
236,1507777.125,14538.5576171875,-8461796.45312276,0.0003,592,23608,358.4,159,94536,1.6913225650787354,110.44349670410156
240,1550868.375,14019.0751953125,-8743421.199233748,0.0003,611,24403,366.73,159,97716,1.0864166021347046,122.56856536865234
244,1548908.75,17285.185546875,-9372714.76177061,0.0003,635,25367,394.91,159,101572,-0.3408745229244232,137.1439971923828
248,1589659.5,16583.318359375,-10007211.43090683,0.0003,659,26367,427.41,160,105572,-1.9260344505310059,146.47657775878906
252,1623144.0,14648.9462890625,-10099729.47593329,0.0003,683,27367,438.71,160,109572,2.726942777633667,149.49923706054688
256,1655247.0,16720.328125,-10294754.62918287,0.0003,708,28367,446.69,160,113572,-1.7597050666809082,150.0963134765625
260,1595991.25,16294.0546875,-10331107.09611205,0.0003,713,28554,448.34,160,114320,0.22512179613113403,151.5826416015625
264,1651523.25,17747.990234375,-9994370.465959068,0.0003,733,29367,439.17,160,117572,0.6792284250259399,154.76698303222656
268,1646249.25,16237.6259765625,-10474660.542102559,0.0003,741,29686,458.81,160,118848,-2.810689687728882,151.60484313964844
272,1658550.875,17858.35546875,-11239657.808197081,0.0003,765,30686,492.79,160,122848,2.625697374343872,157.900634765625
276,1654829.0,21461.4140625,-11773244.09629625,0.0003,788,31626,515.43,160,126608,-2.1443843841552734,155.72474670410156
280,1639140.0,18085.97265625,-12226394.108908542,0.0003,812,32626,539.69,160,130608,-0.17869879305362701,164.7951202392578
284,1694724.25,18228.365234375,-12571254.778757809,0.0003,837,33626,559.75,160,134608,2.2865166664123535,168.96975708007812
288,1719290.5,25034.734375,-13321809.670398062,0.0003,859,34559,589.37,160,138340,0.5341787338256836,162.29637145996094
292,1752416.5,16236.509765625,-14125761.316323953,0.0003,884,35559,625.61,160,142340,2.3456645011901855,158.83432006835938
296,1813579.0,17059.509765625,-14719055.053482044,0.0003,908,36559,652.73,161,146340,2.4225475788116455,156.23057556152344
300,1780247.5,20436.884765625,-15008392.129719783,0.0003,911,36659,663.5,161,146740,0.181418776512146,156.01089477539062
304,1723388.75,23755.72265625,-15056052.714863062,0.0003,930,37433,668.97,161,149836,-1.2330338954925537,147.83546447753906
308,1771520.375,19569.427734375,-14841642.62342067,0.0003,933,37582,667.6,161,150432,-2.4668776988983154,147.80381774902344
312,1788146.25,18121.81640625,-14900914.75878649,0.0003,956,38529,673.86,161,154220,1.0546646118164062,134.6872100830078
316,1693307.25,18295.615234375,-15075157.19820045,0.0003,958,38576,684.6,161,154408,-4.432652473449707,134.69998168945312
320,1783132.0,20723.123046875,-14729525.590618381,0.0003,964,38827,671.04,161,155412,0.5642986297607422,130.2248077392578
324,1750901.0,16312.921875,-14492647.49408981,0.0003,969,39001,661.06,161,156108,3.0466055870056152,129.60809326171875
328,1737749.75,18065.2890625,-14267368.124184702,0.0003,974,39179,650.59,160,156820,0.34669429063796997,127.32381439208984
332,1779946.25,15557.419921875,-14077509.022860873,0.0003,980,39404,642.17,160,157720,2.311979055404663,127.02867126464844
336,1786537.5,15197.4990234375,-13709695.023575371,0.0003,984,39544,626.84,160,158280,1.3806066513061523,125.7922134399414
340,1776197.375,18002.501953125,-13322929.63729475,0.0003,985,39593,616.73,160,158476,1.959505558013916,125.2796859741211
344,1689423.875,15928.5146484375,-12653485.344048962,0.0003,988,39693,587.1,160,158876,-3.2990882396698,125.03601837158203
348,1732174.375,15280.6123046875,-11849373.44688053,0.0003,991,39815,550.04,160,159364,-0.003123044967651367,125.2163314819336
352,1778541.125,16375.2314453125,-11081658.339495812,0.0003,994,39924,520.95,160,159800,-0.3064305782318115,124.59588623046875
356,1719948.5,19027.775390625,-10133006.57604036,0.0003,995,39975,487.14,160,160004,0.9203329086303711,124.2695541381836
360,1752589.75,18066.234375,-9604420.590363171,0.0003,997,40046,467.34,160,160288,-4.441107749938965,123.34230041503906
364,1719280.0,16380.12890625,-9162571.574822053,0.0003,1002,40226,450.28,160,161008,-2.2071354389190674,123.3870620727539
368,1724241.25,14988.2646484375,-8507476.063223092,0.0003,1014,40695,424.1,160,162884,-4.690887451171875,126.14588165283203
372,1748026.0,15379.69921875,-8154615.510032769,0.0003,1027,41224,409.09,160,165000,-1.53173828125,133.63427734375
376,1733778.625,19374.154296875,-7986771.75393406,0.0003,1031,41387,396.51,160,165652,0.0502619743347168,135.87237548828125
380,1690221.625,15218.0703125,-7206717.441046929,0.0003,1032,41413,360.37,160,165756,2.2803447246551514,135.47573852539062
384,1758559.25,14862.1259765625,-6364757.858511198,0.0003,1034,41464,321.36,160,165960,1.184488296508789,135.5219268798828
388,1786714.875,15067.8017578125,-5406683.49150868,0.0003,1035,41498,284.31,160,166096,3.555062770843506,135.5830078125
392,1772396.75,15362.3486328125,-4799277.30025383,0.0003,1035,41529,255.09,160,166220,3.1790013313293457,135.12855529785156
396,1749165.75,17635.498046875,-4188823.53798659,0.0003,1039,41675,227.31,160,166804,-0.8586996793746948,133.11151123046875
400,1753483.0,19453.28125,-3783639.2261262,0.0003,1045,41872,210.08,160,167592,0.28848564624786377,134.32923889160156
404,1745547.0,19674.546875,-3487445.3527294695,0.0003,1046,41901,199.23,160,167708,-1.2700626850128174,134.5196075439453
408,1711795.75,15733.78515625,-3138256.03417784,0.0003,1048,41988,181.63,160,168056,-2.6894893646240234,134.92735290527344
412,1760076.75,15685.291015625,-2721282.8477947004,0.0003,1051,42083,162.95,160,168436,-0.08815693855285645,135.1000213623047
416,1728329.625,14418.3447265625,-2777000.67591644,0.0003,1070,42872,162.57,160,171592,-0.2913069725036621,134.24484252929688
420,1740146.25,14338.4052734375,-2952468.36794546,0.0003,1077,43175,172.29,160,172804,0.7098582983016968,135.88333129882812
424,1709457.0,17459.919921875,-3664855.307907469,0.0003,1099,44083,198.28,160,176436,-1.046126127243042,146.4567413330078
428,1747643.625,18241.982421875,-4062479.7547752396,0.0003,1110,44516,217.36,160,178168,3.3409218788146973,146.00927734375
432,1759886.25,14050.623046875,-4286072.735771391,0.0003,1123,45065,226.19,160,180364,2.9869470596313477,142.70413208007812
436,1710801.5,13578.515625,-4916306.55552709,0.0003,1135,45561,245.31,160,182348,-0.913683295249939,141.56185913085938
440,1734370.75,13192.240234375,-4825910.47900288,0.0003,1142,45846,237.52,160,183488,2.22290301322937,140.64305114746094
444,1671318.375,13396.75,-5443984.3782425,0.0003,1149,46117,258.24,160,184572,-0.37090808153152466,142.0644989013672
448,1728012.0,13172.4423828125,-5477490.03112239,0.0003,1152,46244,259.08,160,185080,1.3023641109466553,141.3107147216797
452,1705060.75,13653.5390625,-5675230.28268393,0.0003,1157,46411,261.54,160,185748,-0.417667031288147,142.1824188232422
456,1708316.25,17343.453125,-5697821.7849794,0.0003,1160,46505,261.95,160,186124,0.31695905327796936,141.39854431152344
460,1702579.0,15894.14453125,-5758739.672145331,0.0003,1163,46627,264.76,160,186612,1.8105148077011108,140.2637176513672
464,1705172.5,17384.158203125,-5821056.68463994,0.0003,1169,46855,267.1,160,187524,1.793177604675293,139.9610595703125
468,1691702.75,16070.5986328125,-5891376.70956326,0.0003,1174,47058,270.48,160,188336,1.3184417486190796,142.10745239257812
472,1659148.0,15183.05078125,-6038192.162961739,0.0003,1200,48058,277.6,160,192336,-0.18994557857513428,145.01976013183594
476,1650855.375,18030.8203125,-6164836.65408413,0.0003,1222,49008,290.69,160,196136,0.2241012156009674,139.18711853027344
480,1621703.25,14454.0771484375,-6655974.291443829,0.0003,1235,49541,316.0,160,198268,-0.9223619699478149,137.6394805908203
484,1599379.75,15628.623046875,-7239530.186912321,0.0003,1250,50142,346.69,160,200672,-1.0599130392074585,138.2773895263672
488,1602495.875,14217.126953125,-7649669.55308995,0.0003,1271,51022,370.86,160,204192,-1.3654632568359375,135.68234252929688
492,1595800.25,17255.19140625,-7864015.62888152,0.0003,1285,51574,385.79,160,206400,2.9628376960754395,138.10928344726562
496,1610557.75,13433.3779296875,-8174942.56787907,0.0003,1296,52055,407.25,160,208324,-2.6049957275390625,141.0610809326172
500,1609765.25,14678.7412109375,-8331489.40874125,0.0003,1301,52257,419.57,160,209132,0.3765101432800293,142.5001983642578
504,1640289.75,13683.6298828125,-8340702.68899625,0.0003,1307,52478,421.4,160,210016,-2.7399370670318604,145.37266540527344
508,1587588.625,15025.384765625,-8427304.05800636,0.0003,1317,52852,430.09,160,211512,-1.8334367275238037,149.84738159179688
512,1600344.5,14080.8740234375,-8584310.358375398,0.0003,1325,53186,445.29,160,212848,2.166829824447632,149.44898986816406
516,1606525.875,15912.255859375,-8306501.27006793,0.0003,1334,53531,436.9,160,214228,-1.7645015716552734,150.3092498779297
520,1578913.5,13073.728515625,-8058345.60909591,0.0003,1341,53837,429.89,160,215452,0.7648754119873047,151.04000854492188
524,1588083.5,16523.56640625,-7473552.22504724,0.0003,1354,54361,416.6,160,217548,-2.4603753089904785,148.68856811523438
528,1559664.375,14893.7294921875,-7529903.86640742,0.0003,1378,55361,432.84,160,221548,-1.8092275857925415,149.58102416992188
532,1516518.125,13435.1708984375,-7720084.201010039,0.0003,1398,56188,456.58,160,224856,0.02955394983291626,147.02870178222656
536,1493894.75,14094.9970703125,-7175809.168393619,0.0003,1410,56685,445.81,160,226844,-0.41616228222846985,146.97640991210938
540,1532230.0,13151.830078125,-7409157.94119983,0.0003,1427,57396,467.16,160,229688,1.204043984413147,145.11300659179688
544,1533275.875,13626.9560546875,-7023616.626731981,0.0003,1431,57555,463.6,160,230324,2.24090838432312,144.84768676757812
548,1468390.5,14369.1494140625,-6995603.569165101,0.0003,1434,57654,464.07,160,230720,5.310723781585693,144.21241760253906
552,1522259.0,15825.87890625,-6692372.98249043,0.0003,1437,57755,455.56,160,231124,0.35665255784988403,143.99588012695312
556,1514176.75,12679.34765625,-6629220.69711489,0.0003,1441,57929,455.41,160,231820,-3.219273090362549,143.78134155273438
560,1525689.125,16189.7763671875,-6671788.369733601,0.0003,1448,58208,461.94,160,232936,1.1616051197052002,143.56663513183594
564,1515766.125,13933.337890625,-6561250.11992301,0.0003,1450,58273,456.89,160,233196,0.8004236221313477,143.97076416015625
568,1509534.25,18232.08984375,-6448807.409233559,0.0003,1454,58430,454.25,160,233824,0.24803578853607178,143.65675354003906
572,1515090.25,13048.2197265625,-5887515.506326178,0.0003,1460,58672,431.2,160,234792,-0.3500123918056488,143.53945922851562
576,1504782.75,13404.7548828125,-5315028.8419603,0.0003,1461,58711,405.51,160,234948,-0.0015592575073242188,142.87802124023438
580,1454061.875,15704.1494140625,-4757934.22080307,0.0003,1463,58776,377.7,160,235208,0.9122591018676758,142.01058959960938
584,1504038.75,14059.703125,-4227709.67097424,0.0003,1468,58963,352.32,160,235956,0.638410747051239,141.20523071289062
588,1469074.875,14537.34375,-3831199.0213420093,0.0003,1470,59021,330.89,160,236188,0.24021941423416138,141.32716369628906
592,1491756.5,14196.6181640625,-3616418.7833872503,0.0003,1471,59065,315.77,160,236364,0.02532649040222168,140.96559143066406
596,1513414.25,14382.369140625,-3289815.747085341,0.0003,1473,59144,293.41,160,236680,1.4359413385391235,140.80343627929688
600,1500483.875,15472.1708984375,-3111439.76334667,0.0003,1476,59257,280.29,160,237132,-1.111431360244751,140.22232055664062
604,1509143.25,14514.162109375,-3116611.4044823204,0.0003,1479,59375,280.15,160,237604,0.3158268332481384,139.8618621826172
608,1478392.0,18957.130859375,-3042811.6011910904,0.0003,1481,59441,272.57,160,237868,-1.3277167081832886,139.7579345703125
612,1445556.125,13547.609375,-2899577.29549939,0.0003,1483,59525,258.35,160,238204,-0.5731439590454102,139.41249084472656
616,1451640.75,15024.318359375,-2812439.6599236596,0.0003,1486,59632,249.72,160,238632,-1.0197527408599854,139.3006591796875
620,1478412.5,14282.779296875,-2692850.2513853894,0.0003,1489,59741,238.07,160,239068,0.5803525447845459,138.43341064453125
624,1437590.25,14858.3447265625,-2632789.5916349394,0.0003,1496,60001,231.58,160,240108,2.740703821182251,137.0883026123047
628,1490497.875,14544.4775390625,-2225671.2051922297,0.0003,1503,60252,200.72,160,241112,-0.38579124212265015,134.8331298828125
632,1481355.25,17443.884765625,-1913688.4382226202,0.0003,1515,60730,175.99,160,243024,-0.2962820529937744,132.21817016601562
636,1523964.125,13333.767578125,-1921052.919763,0.0003,1520,60953,177.7,160,243916,-0.7814909219741821,130.11692810058594
640,1479205.0,15495.349609375,-1744446.5943835797,0.0003,1529,61308,160.58,160,245336,2.4371607303619385,129.42283630371094
644,1484030.75,15304.4892578125,-1540515.42307814,0.0003,1535,61511,146.01,160,246148,-0.6494388580322266,127.13883972167969
648,1500336.75,17326.609375,-1684954.81449632,0.0003,1539,61665,154.44,160,246764,1.2196539640426636,125.71288299560547
652,1496294.125,13437.8525390625,-1714769.8736814098,0.0003,1543,61840,156.1,160,247464,0.395050048828125,124.61734771728516
656,1479927.5,14257.94140625,-1851356.7493021102,0.0003,1551,62126,163.08,160,248608,1.4444819688796997,123.17085266113281
660,1461712.75,15245.0888671875,-2130392.5064574797,0.0003,1570,62911,174.39,160,251748,1.810119390487671,121.7499771118164
664,1479884.5,13176.6650390625,-2445476.5086823003,0.0003,1577,63153,194.21,160,252716,-0.08925235271453857,121.7785415649414
668,1439193.25,15792.6435546875,-2423662.6950006904,0.0003,1582,63352,191.76,160,253512,1.5805437564849854,121.73267364501953
672,1474009.25,13987.173828125,-2839032.4972889503,0.0003,1599,64036,211.9,160,256248,-0.809074342250824,123.2051010131836
676,1474155.625,15475.4404296875,-2820121.3795300303,0.0003,1602,64165,209.99,160,256764,-0.507996678352356,123.40364837646484
680,1476471.75,14663.2177734375,-2944545.22504046,0.0003,1607,64373,220.66,160,257596,-0.7014161944389343,123.65162658691406
684,1474536.0,16029.625,-2934455.8382986696,0.0003,1612,64533,219.71,160,258236,-0.9131825566291809,122.72294616699219
688,1488308.0,16189.4697265625,-3111223.7968777595,0.0003,1625,65036,227.57,160,260248,0.4896332025527954,125.44880676269531
692,1480129.375,12848.28515625,-3137606.2756092,0.0003,1628,65173,230.01,160,260796,-2.8235349655151367,124.92720031738281
696,1461921.75,14690.115234375,-3148277.7023720597,0.0003,1631,65295,231.08,160,261284,-1.6190149784088135,124.98660278320312
700,1479011.5,12338.130859375,-3498974.192632119,0.0003,1635,65453,248.85,160,261916,3.0618703365325928,124.52147674560547
704,1450960.25,16916.783203125,-3453910.38971065,0.0003,1639,65594,244.73,160,262480,-1.4959831237792969,124.55335998535156
708,1484880.25,15676.3828125,-3475416.8184469794,0.0003,1647,65892,246.65,160,263672,1.6396088600158691,124.66197967529297
712,1471085.375,14886.796875,-3774789.84140567,0.0003,1657,66269,265.68,159,265180,-1.2646030187606812,123.82061004638672
716,1445394.5,14333.849609375,-3826125.5006863098,0.0003,1659,66353,270.2,159,265516,1.2189658880233765,123.75456237792969
720,1462781.5,15671.783203125,-3834728.93404019,0.0003,1665,66571,270.86,159,266388,4.124047756195068,122.39726257324219
724,1427644.25,15647.71484375,-3787688.7584861494,0.0003,1669,66703,266.12,159,266916,-2.6636528968811035,121.10484313964844
728,1467914.75,16240.673828125,-3756635.383464839,0.0003,1670,66760,263.37,159,267144,0.9849359393119812,121.20552825927734
732,1441805.375,15515.91015625,-3735424.7070642007,0.0003,1673,66864,260.86,159,267560,-0.008757829666137695,121.66001892089844
736,1438499.25,14379.0595703125,-3501666.0538930506,0.0003,1675,66961,242.14,159,267948,-2.073918581008911,122.7361831665039
740,1467412.75,12885.3408203125,-3422565.0861470504,0.0003,1677,67010,238.64,159,268144,-0.5246503353118896,123.09610748291016
744,1474599.25,14538.560546875,-3404381.3820463996,0.0003,1679,67085,237.0,159,268444,0.0012683272361755371,122.8507080078125
748,1444257.0,13432.5546875,-3256025.9859426506,0.0003,1682,67190,228.28,159,268864,0.9000136852264404,123.0021743774414
752,1476968.75,13857.0546875,-3211268.35360918,0.0003,1685,67309,225.23,159,269340,-1.4285192489624023,123.96121215820312
756,1482510.5,19034.359375,-3081988.09366921,0.0003,1689,67467,219.5,159,269972,-2.170015335083008,123.67250061035156
760,1464061.625,16451.62890625,-2715822.5300811003,0.0003,1691,67540,201.04,159,270264,1.8044133186340332,123.51586151123047
764,1444274.5,17954.0390625,-2406847.7635498703,0.0003,1692,67592,181.79,159,270472,1.1253063678741455,123.14906311035156
768,1479249.25,12545.86328125,-2385876.00637063,0.0003,1693,67623,179.86,159,270596,-0.8257458209991455,122.93280792236328
772,1438328.875,16296.8798828125,-1897034.6131393497,0.0003,1695,67705,152.3,159,270924,0.5284010171890259,122.47046661376953
776,1435995.75,13193.1171875,-1884196.10685172,0.0003,1698,67811,151.49,159,271348,-4.837457656860352,122.19374084472656
780,1455699.875,13354.9931640625,-1769977.7457822997,0.0003,1701,67909,141.76,159,271740,-0.6329017877578735,122.63216400146484
784,1487401.75,15209.0390625,-1793243.6333171101,0.0003,1704,68010,144.37,159,272144,0.5333731770515442,122.54833984375
788,1505428.0,12760.2236328125,-1575522.3450178,0.0003,1705,68069,132.51,159,272380,0.4449174404144287,122.6332778930664
792,1480072.0,15494.830078125,-1578606.5454103097,0.0003,1707,68137,133.13,159,272652,0.2832467555999756,122.68755340576172
796,1446608.75,14101.732421875,-1576071.88425547,0.0003,1710,68240,132.86,159,273064,-2.007033109664917,122.72752380371094
800,1455880.75,16472.662109375,-1232169.0722878198,0.0003,1713,68350,115.79,159,273504,-5.837238311767578,123.7900390625
804,1437875.75,13315.5029296875,-1212232.8997828101,0.0003,1715,68456,114.06,159,273928,2.7041127681732178,124.30914306640625
808,1477103.75,18391.451171875,-1201615.2562747402,0.0003,1718,68551,113.32,159,274308,0.48402273654937744,124.32657623291016
812,1475943.75,20207.662109375,-939731.04051011,0.0003,1719,68601,97.39,159,274508,0.9923611879348755,124.24028015136719
816,1479523.0,15256.1953125,-883245.1895336199,0.0003,1721,68669,92.29,159,274780,-3.50504994392395,124.00768280029297
820,1462319.25,12918.7607421875,-873313.2062880999,0.0003,1724,68772,91.74,159,275192,-2.116131067276001,124.94971466064453
824,1461977.125,13382.275390625,-837318.50037949,0.0003,1727,68877,89.3,159,275612,3.52219295501709,125.29026794433594
828,1442988.375,19785.982421875,-834022.902928,0.0003,1730,68990,89.0,159,276064,0.12498116493225098,124.82911682128906
832,1458495.0,13649.93359375,-753219.2611827101,0.0003,1735,69162,83.85,159,276752,1.5151482820510864,124.52229309082031
836,1429052.0,15842.939453125,-812374.26793959,0.0003,1738,69278,89.75,159,277216,0.2745635509490967,124.236083984375
840,1450841.0,18926.03125,-818086.2556968101,0.0003,1743,69439,90.42,159,277860,-0.004845708608627319,126.30635070800781
844,1440242.75,16627.23828125,-817643.9582985401,0.0003,1745,69508,90.33,159,278136,1.2807146310806274,127.69226837158203
848,1463538.25,13039.58984375,-796596.84946176,0.0003,1747,69595,88.16,159,278484,1.5386608839035034,128.55093383789062
852,1455942.25,14402.09765625,-872169.0891273501,0.0003,1753,69818,95.79,159,279376,1.0271539688110352,126.90093231201172
856,1442868.375,16167.87890625,-849284.5751317102,0.0003,1758,69991,92.88,159,280068,-1.2583014965057373,127.70542907714844
860,1460632.25,15815.7529296875,-1023700.1205334603,0.0003,1775,70705,109.43,159,282924,-2.810385227203369,127.79046630859375
864,1440007.75,14028.8955078125,-1012712.80595461,0.0003,1778,70818,108.41,159,283376,0.6345570087432861,127.14217376708984
868,1468577.5,14707.2265625,-1240564.17950481,0.0003,1788,71188,130.41,159,284856,-0.9034847021102905,128.0570831298828
872,1437027.0,16107.951171875,-1315728.1064510401,0.0003,1791,71283,137.74,159,285236,0.4430822432041168,129.21575927734375
876,1456873.5,15106.7236328125,-1316905.90096303,0.0003,1797,71531,137.72,159,286228,0.6392489075660706,129.0748748779297
880,1448523.25,14497.986328125,-1426339.1093432298,0.0003,1799,71603,148.64,159,286516,-0.060834646224975586,128.6104736328125
884,1476193.75,15300.0419921875,-1400287.71054771,0.0003,1801,71688,145.92,159,286856,0.3114345669746399,128.1453399658203
888,1411296.25,19040.408203125,-1418693.1195605197,0.0003,1804,71795,147.9,159,287284,-1.2198522090911865,127.62519073486328
892,1454087.0,15846.609375,-1425067.74837947,0.0003,1808,71948,148.66,159,287896,-0.3270623981952667,126.85017395019531
896,1438196.75,14217.5205078125,-1431514.86190153,0.0003,1812,72103,149.52,159,288516,0.9685622453689575,126.60175323486328
