time/total_timesteps,train/ent_coef_loss,train/ent_coef,rollout/ep_rew_mean,time/episodes,train/learning_rate,train/critic_loss,time/fps,train/n_updates,time/time_elapsed,train/actor_loss,rollout/ep_len_mean
19260,-28.35296630859375,4.988150119781494,-240125.84387995006,276,0.001,105327856.0,96,4789,199,6834.91015625,62.32
19424,-28.142345428466797,5.035276889801025,-239137.17634338004,280,0.001,17597428.0,96,4830,201,6880.6806640625,65.12
19520,-29.14150047302246,5.064818382263184,-195189.94225322004,284,0.001,65751508.0,96,4854,202,7160.7373046875,61.82
19656,-27.49884796142578,5.109914779663086,-195342.01425928,288,0.001,24777876.0,96,4888,204,7473.27294921875,62.21
19748,-28.949466705322266,5.136220932006836,-195525.43116839003,292,0.001,19653984.0,96,4911,204,7922.46923828125,62.72
19860,-28.984302520751953,5.17411470413208,-195849.22599815,296,0.001,63344832.0,96,4939,205,8355.611328125,63.71
19952,-29.126243591308594,5.2010321617126465,-173986.53337756003,300,0.001,47653272.0,96,4962,206,7593.732421875,61.98
20060,-27.53272247314453,5.235653877258301,-174821.82302811998,304,0.001,41549280.0,96,4989,207,7248.29296875,61.42
20148,-28.29368019104004,5.266365051269531,-172469.26181133997,308,0.001,77444064.0,96,5011,209,7477.044921875,59.55
20220,-28.551307678222656,5.289484024047852,-141671.82512869,312,0.001,19060908.0,96,5029,209,7440.04638671875,51.51
20280,-28.224016189575195,5.308838844299316,-140463.9295603,316,0.001,65825244.0,96,5044,210,7331.88671875,50.71
20412,-27.802066802978516,5.351240158081055,-134655.99966304,320,0.001,75828976.0,96,5077,211,7722.09765625,48.21
20484,-27.675060272216797,5.374252796173096,-133539.14766452,324,0.001,123788112.0,96,5095,212,8640.52734375,47.1
20596,-28.391481399536133,5.409058094024658,-132983.38637943997,328,0.001,63803924.0,96,5123,213,7540.8427734375,46.64
20732,-28.949615478515625,5.452205181121826,-101535.30819172,332,0.001,98548080.0,96,5157,214,8331.54296875,42.16
20944,-28.842519760131836,5.523775100708008,-100963.95095678001,336,0.001,38818000.0,96,5210,216,7505.255859375,42.16
21220,-29.81207275390625,5.61758279800415,-100673.65029833998,340,0.001,24808728.0,96,5279,219,6718.58447265625,41.75
21580,-27.359403610229492,5.7409491539001465,-100550.76934112002,344,0.001,35797196.0,96,5369,223,7831.787109375,42.13
21880,-27.559345245361328,5.842949867248535,-100582.63061344,348,0.001,29636210.0,96,5444,226,8710.814453125,40.14
22092,-28.155288696289062,5.916499614715576,-100466.04424556001,352,0.001,40017088.0,96,5497,228,8459.10546875,40.46
22404,-26.508594512939453,6.020914077758789,-99911.07211518998,356,0.001,87966048.0,96,5575,231,8832.19140625,40.38
22492,-26.3830623626709,6.048725128173828,-93954.93019083003,360,0.001,67836312.0,96,5597,232,9430.9736328125,38.44
22628,-27.469276428222656,6.092992782592773,-98594.43056075001,364,0.001,45257544.0,96,5631,233,7639.3720703125,41.45
22700,-27.82245445251465,6.117613792419434,-97807.68909535,368,0.001,105305856.0,96,5649,234,9907.0703125,38.93
22776,-27.818294525146484,6.14683198928833,-97576.84908192,372,0.001,49152096.0,96,5668,235,8988.8828125,38.33
22876,-27.636184692382812,6.18069314956665,-97353.12128049001,376,0.001,71694664.0,96,5693,236,8968.0654296875,38.38
22980,-28.414207458496094,6.219263076782227,-98313.07953909,380,0.001,37139748.0,96,5719,237,7636.01171875,35.3
23180,-28.766433715820312,6.289227485656738,-99383.28451355001,384,0.001,42574440.0,96,5769,239,9836.2998046875,36.23
23420,-28.97414779663086,6.378148555755615,-99356.34294258,388,0.001,60965896.0,96,5829,241,9342.6240234375,37.11
23608,-29.527698516845703,6.451638221740723,-99145.96367902,392,0.001,102715584.0,96,5876,243,7644.0361328125,37.68
23812,-28.888351440429688,6.5305681228637695,-100362.32388538001,396,0.001,22581668.0,96,5927,245,8946.1640625,38.89
23880,-28.032665252685547,6.558436393737793,-100616.85414962,400,0.001,28385996.0,96,5944,246,10304.326171875,38.05
24056,-27.262962341308594,6.623293399810791,-100345.74397874,404,0.001,58965972.0,96,5988,248,9995.91796875,38.52
24360,-29.850526809692383,6.746001720428467,-100414.22065658002,408,0.001,131503440.0,97,6064,251,8914.6396484375,39.8
24472,-29.972000122070312,6.789831161499023,-103802.71896358998,412,0.001,71169440.0,97,6092,252,9938.0947265625,42.26
24632,-29.762304306030273,6.854376316070557,-103843.53786597002,416,0.001,107559168.0,97,6132,253,9941.228515625,43.12
24892,-30.52303695678711,6.967631816864014,-101768.98714614999,420,0.001,122153160.0,97,6197,256,8499.8642578125,43.96
25224,-28.785110473632812,7.111606121063232,-99643.79707429999,424,0.001,53217168.0,97,6280,259,10715.06640625,45.39
25536,-28.113208770751953,7.242867469787598,-97738.50985098,428,0.001,23411062.0,97,6358,262,10451.71484375,47.06
25700,-30.63671875,7.309338092803955,-96753.06805919,432,0.001,22843704.0,97,6399,264,9619.361328125,49.13
25856,-29.964618682861328,7.37776517868042,-97409.90198671001,436,0.001,65864972.0,97,6438,265,9703.1787109375,49.86
25964,-28.820358276367188,7.425478935241699,-97266.57452062,440,0.001,120645168.0,97,6465,266,9742.7734375,49.19
26096,-28.969280242919922,7.483929634094238,-96849.3088832,444,0.001,76897984.0,97,6498,268,9496.96875,47.83
26324,-25.76731300354004,7.583186626434326,-95291.38082327,448,0.001,100935488.0,97,6555,270,10395.03515625,46.65
26456,-27.84507942199707,7.639402866363525,-95263.94529188001,452,0.001,34288300.0,97,6588,271,10760.80859375,46.49
26700,-27.776859283447266,7.747869491577148,-95184.78847981,456,0.001,106182136.0,97,6649,273,10349.6279296875,46.12
26848,-26.30954360961914,7.809450149536133,-95385.35834221,460,0.001,55935880.0,97,6686,275,11193.39453125,42.55
26932,-28.07162094116211,7.84553337097168,-95411.70790495,464,0.001,29265580.0,97,6707,276,10669.765625,42.58
27252,-26.95474624633789,7.988152503967285,-95595.19893376,468,0.001,63194004.0,97,6787,279,10840.1513671875,42.6
27468,-28.571205139160156,8.084155082702637,-95637.15329785997,472,0.001,30796792.0,97,6841,281,12680.888671875,43.34
27592,-27.538131713867188,8.138427734375,-100341.69567104001,476,0.001,107791520.0,97,6872,282,12621.1142578125,47.24
27780,-26.766033172607422,8.225441932678223,-99740.80103843,480,0.001,52997676.0,97,6919,284,11031.0546875,47.82
28056,-25.86206817626953,8.349634170532227,-99580.54716272,484,0.001,63378496.0,97,6988,287,12882.6015625,47.41
28176,-28.64474105834961,8.403550148010254,-99424.18300366,488,0.001,28744520.0,97,7018,288,10795.494140625,47.05
28364,-28.13216781616211,8.487489700317383,-99665.88151577,492,0.001,60157304.0,97,7065,290,11026.111328125,46.32
28668,-26.798954010009766,8.634318351745605,-95646.32409946,496,0.001,32627196.0,97,7141,293,9816.1572265625,46.32
28784,-26.719322204589844,8.685063362121582,-96881.95856385,500,0.001,70936112.0,97,7170,294,10940.375,50.14
28872,-25.95732307434082,8.72990894317627,-97105.78972648,504,0.001,73364848.0,97,7192,294,11102.259765625,49.14
28992,-25.584514617919922,8.785970687866211,-97269.44095210999,508,0.001,56218876.0,97,7222,296,12530.728515625,48.04
29236,-25.895214080810547,8.899054527282715,-94077.14053406,512,0.001,22349832.0,97,7283,298,10828.7412109375,46.02
29344,-24.820537567138672,8.949668884277344,-94014.43084456002,516,0.001,87388624.0,97,7310,299,10115.849609375,45.32
29408,-25.713285446166992,8.97762393951416,-96055.09002294001,520,0.001,92880032.0,97,7326,300,11900.671875,44.67
29600,-27.400367736816406,9.068445205688477,-98177.38224667,524,0.001,116966992.0,97,7374,302,11247.734375,43.21
29760,-26.23929786682129,9.150214195251465,-99679.56828274,528,0.001,78337160.0,98,7414,303,10999.47265625,42.44
30092,-25.82611083984375,9.31081485748291,-101286.10699244002,532,0.001,89935832.0,98,7497,306,12380.302734375,43.42
30244,-26.618438720703125,9.388774871826172,-100496.08322118002,536,0.001,84853728.0,98,7535,308,12240.857421875,43.36
30412,-26.09783935546875,9.47318172454834,-101181.14683286,540,0.001,75371520.0,98,7577,309,12430.388671875,44.22
30608,-26.652570724487305,9.572388648986816,-101213.10071636,544,0.001,76251744.0,98,7626,311,11367.1923828125,44.51
30884,-24.93201446533203,9.716705322265625,-100959.00553097,548,0.001,31488152.0,98,7695,314,10384.5361328125,45.17
31364,-26.93079948425293,9.966714859008789,-100898.36721647001,552,0.001,101470544.0,98,7815,318,10681.16796875,46.9
31540,-25.807876586914062,10.065382957458496,-103383.83346954001,556,0.001,33021844.0,98,7859,320,11409.455078125,46.68
31732,-26.462928771972656,10.170769691467285,-104600.72591169,560,0.001,46453416.0,98,7907,321,11608.611328125,50.28
31992,-26.39173126220703,10.315326690673828,-101517.41609678,564,0.001,46205256.0,98,7972,324,11409.5361328125,50.58
32100,-26.023212432861328,10.375470161437988,-101446.71303448002,568,0.001,47701500.0,98,7999,325,11990.375,50.52
32176,-24.68244171142578,10.415217399597168,-101732.66743011,572,0.001,62375328.0,98,8018,326,11966.8349609375,49.8
32404,-27.813800811767578,10.543673515319824,-97187.52671912,576,0.001,33238088.0,98,8075,328,11527.59375,46.38
32632,-25.776430130004883,10.678715705871582,-97755.22326517,580,0.001,68042712.0,98,8132,329,11919.5361328125,46.17
32976,-27.163827896118164,10.886330604553223,-97585.97078940998,584,0.001,40496040.0,98,8218,333,12109.482421875,48.09
33412,-25.788637161254883,11.142374038696289,-101367.98421329,588,0.001,46157152.0,99,8327,337,11145.0595703125,52.1
33616,-27.27413558959961,11.264113426208496,-101095.49504801998,592,0.001,50257400.0,99,8378,339,12752.6435546875,54.34
33716,-26.484901428222656,11.322330474853516,-103537.21892658998,596,0.001,60997872.0,99,8403,340,13034.173828125,53.38
33800,-26.74660873413086,11.373329162597656,-102224.52536762999,600,0.001,62923232.0,99,8424,340,12211.30859375,50.35
33864,-26.16073226928711,11.417399406433105,-102103.85557322997,604,0.001,41564800.0,99,8440,341,10716.3173828125,50.46
33992,-24.973339080810547,11.490621566772461,-101701.41275953999,608,0.001,72151296.0,99,8472,342,11624.6826171875,50.15
34120,-24.92291831970215,11.570919036865234,-101587.54271592997,612,0.001,102279656.0,99,8504,344,12078.2734375,49.99
34268,-27.823932647705078,11.658854484558105,-101534.77992648998,616,0.001,54271056.0,99,8541,345,12397.833984375,50.36
34444,-25.186307907104492,11.771202087402344,-101544.31896265998,620,0.001,41026276.0,99,8585,346,10921.017578125,51.48
34764,-24.741464614868164,11.968827247619629,-101828.22842525,624,0.001,30905652.0,99,8665,349,11776.15234375,52.46
35000,-23.793045043945312,12.107253074645996,-101742.78196682001,628,0.001,50720848.0,99,8724,351,12897.90234375,54.44
35196,-23.08997344970703,12.229711532592773,-101326.60937128,632,0.001,41832264.0,99,8773,353,12905.84375,50.33
35468,-21.500431060791016,12.389552116394043,-103465.11657330001,636,0.001,56161672.0,99,8841,356,11475.248046875,51.71
35716,-25.188268661499023,12.546225547790527,-104855.11470695,640,0.001,19467984.0,99,8903,358,12648.623046875,52.6
35868,-22.823772430419922,12.646096229553223,-103301.84840983998,644,0.001,105887872.0,99,8941,360,12567.568359375,52.96
35936,-25.49810218811035,12.684317588806152,-101650.62686715,648,0.001,44325512.0,99,8958,360,12305.2021484375,51.75
36116,-24.43670082092285,12.800134658813477,-101885.15519326,652,0.001,43494780.0,99,9003,362,12495.880859375,48.78
36228,-25.259113311767578,12.87894058227539,-99441.26253982,656,0.001,74559688.0,99,9031,363,12328.392578125,47.84
36288,-25.221485137939453,12.919109344482422,-98437.86897112001,660,0.001,61112200.0,99,9046,364,11221.701171875,44.63
36332,-25.244234085083008,12.943366050720215,-97561.35681913998,664,0.001,49209168.0,99,9057,364,10499.931640625,42.57
36436,-23.53424835205078,13.01560115814209,-97687.50985255998,668,0.001,49794616.0,99,9083,365,11633.2109375,42.01
36484,-23.46963119506836,13.047181129455566,-97907.08259739,672,0.001,119191448.0,99,9095,366,10958.3876953125,42.84
36572,-23.76010513305664,13.101706504821777,-98386.42688774999,676,0.001,51290132.0,99,9117,367,13068.3955078125,43.33
36620,-21.957069396972656,13.132645606994629,-98206.38839145,680,0.001,107222496.0,99,9129,367,11062.447265625,42.87
36672,-23.44529151916504,13.17092227935791,-97427.41362364002,684,0.001,87586032.0,99,9142,368,12346.123046875,39.53
36900,-23.214557647705078,13.314295768737793,-93384.57923445001,688,0.001,68971808.0,99,9199,370,13674.619140625,35.49
36988,-21.90532684326172,13.36793327331543,-93406.34240378,692,0.001,73464824.0,99,9221,370,12984.95703125,33.91
37048,-23.16455841064453,13.406195640563965,-93480.56145505,696,0.001,85729488.0,99,9236,371,13027.0458984375,32.79
37204,-24.528636932373047,13.507673263549805,-93430.82992245,700,0.001,38646964.0,99,9275,373,12056.833984375,32.76
37256,-24.845428466796875,13.540087699890137,-93373.92800447,704,0.001,140038992.0,99,9288,373,12226.84375,32.72
37444,-22.63583755493164,13.672355651855469,-93684.97442407002,708,0.001,41059648.0,99,9335,375,13276.21484375,34.67
37620,-25.310909271240234,13.795157432556152,-93595.09527234001,712,0.001,44532408.0,99,9379,377,13768.828125,35.35
37788,-23.401126861572266,13.91136646270752,-93388.37932959001,716,0.001,79368168.0,99,9421,379,12398.708984375,35.39
37948,-23.852115631103516,14.021591186523438,-93113.33983165999,720,0.001,90525016.0,99,9461,380,12033.13671875,34.44
38140,-23.406282424926758,14.158339500427246,-90686.35424112002,724,0.001,43203416.0,99,9509,382,11819.751953125,34.69
38360,-24.467090606689453,14.315237998962402,-91280.23978250001,728,0.001,27528426.0,99,9564,384,14059.794921875,33.46
38544,-22.683773040771484,14.456219673156738,-91218.74931879001,732,0.001,55999168.0,99,9610,386,13516.2138671875,34.02
38884,-23.418758392333984,14.707006454467773,-87514.87415077999,736,0.001,90455840.0,99,9695,389,13216.708984375,32.64
39196,-22.96856689453125,14.938960075378418,-86737.90105196001,740,0.001,57550524.0,99,9773,392,13081.94140625,33.61
39636,-22.276926040649414,15.270726203918457,-89591.8822542,744,0.001,73542392.0,99,9883,397,13351.3369140625,36.22
40036,-22.795066833496094,15.570015907287598,-91556.41070259002,748,0.001,40822224.0,99,9983,401,12164.0869140625,38.13
40188,-22.187789916992188,15.687213897705078,-91407.01865794003,752,0.001,115916680.0,99,10021,402,11078.908203125,38.51
40444,-20.384681701660156,15.877348899841309,-91060.01109109001,756,0.001,68077696.0,99,10085,405,14236.0361328125,39.19
41028,-22.960994720458984,16.344924926757812,-91352.14564320997,760,0.001,21185196.0,99,10231,410,12842.8251953125,40.09
41212,-21.459152221679688,16.491069793701172,-94835.65826225998,764,0.001,25546106.0,99,10277,412,13199.8544921875,50.15
41636,-21.412086486816406,16.824848175048828,-94780.39933163002,768,0.001,39699520.0,99,10383,416,12979.609375,51.51
41872,-20.390317916870117,17.01860237121582,-92481.11637396002,772,0.001,57300656.0,99,10442,419,12549.34765625,53.8
42212,-22.455965042114258,17.28711700439453,-93000.07138101998,776,0.001,33763888.0,99,10527,422,11509.19921875,54.7
42336,-20.973915100097656,17.396547317504883,-96299.05147600001,780,0.001,72163400.0,99,10558,423,12097.080078125,55.66
42532,-22.35120964050293,17.55677032470703,-96170.66067439,784,0.001,76140064.0,99,10607,425,14004.029296875,56.84
43436,-19.19474220275879,18.306297302246094,-104814.60731985002,788,0.001,47030380.0,100,10833,434,13447.390625,61.33
43612,-18.500625610351562,18.455005645751953,-105458.15517322,792,0.001,79455392.0,100,10877,436,13294.5078125,63.91
43780,-19.379112243652344,18.591655731201172,-103774.82715653002,796,0.001,31404320.0,100,10919,437,14616.4736328125,67.87
43896,-19.812192916870117,18.686643600463867,-103713.35189624998,800,0.001,31385792.0,100,10948,438,14711.76171875,68.3
44020,-19.261194229125977,18.78398323059082,-103765.462958,804,0.001,42189076.0,100,10979,439,12615.17578125,68.39
44208,-20.674720764160156,18.94126319885254,-103424.78718352997,808,0.001,81820976.0,100,11026,441,12051.755859375,66.57
44408,-17.913129806518555,19.10236167907715,-103741.32981310999,812,0.001,85379672.0,100,11076,443,12545.609375,66.65
44644,-20.391706466674805,19.306568145751953,-104888.98752132004,816,0.001,70787712.0,100,11135,445,14842.1005859375,68.84
44820,-20.24989128112793,19.465593338012695,-105519.09136025999,820,0.001,112484320.0,100,11179,447,10888.13671875,69.22
45152,-20.153610229492188,19.757442474365234,-109011.93826797,824,0.001,138988704.0,100,11262,450,14300.505859375,69.55
45276,-20.465415954589844,19.87787628173828,-109732.14726882002,828,0.001,44455304.0,100,11293,451,12466.708984375,69.79
45896,-20.925893783569336,20.459009170532227,-109755.49770394001,832,0.001,66323272.0,100,11448,457,13285.0576171875,71.38
46092,-21.031612396240234,20.66168975830078,-113290.08783819998,836,0.001,44159064.0,100,11497,459,10833.009765625,74.3
46544,-21.817760467529297,21.1046085357666,-112499.30720754001,840,0.001,65837352.0,100,11610,463,12070.498046875,73.36
46916,-19.168609619140625,21.484251022338867,-110779.82870003,844,0.001,71171280.0,100,11703,467,13494.802734375,72.14
47080,-15.893254280090332,21.647493362426758,-111106.38442168999,848,0.001,43869504.0,100,11744,469,10967.63671875,73.12
47204,-16.5611629486084,21.759319305419922,-111795.52975152999,852,0.001,50082944.0,100,11775,470,14155.87890625,73.2
47740,-16.657011032104492,22.257633209228516,-112826.79729175998,856,0.001,55327368.0,100,11909,475,12452.603515625,74.5
47936,-16.38180923461914,22.430654525756836,-110644.44345167,860,0.001,72610944.0,100,11958,476,14138.0703125,77.51
48160,-17.972387313842773,22.63912582397461,-106933.03964889002,864,0.001,68911888.0,100,12014,478,12490.2548828125,68.61
48852,-18.424484252929688,23.31027603149414,-108708.85150140998,868,0.001,79886024.0,100,12187,485,13773.505859375,71.56
49260,-18.860153198242188,23.733034133911133,-111485.34991234,872,0.001,63355248.0,100,12289,489,12621.578125,69.3
49588,-17.1123104095459,24.07415199279785,-110471.06432955999,876,0.001,82854272.0,100,12371,491,12226.7255859375,71.76
49880,-17.801860809326172,24.38414192199707,-107371.22456255,880,0.001,68967960.0,100,12444,494,9947.81640625,75.08
50488,-17.01936149597168,25.034189224243164,-106127.93044721,884,0.001,51799412.0,101,12596,499,13092.1328125,76.86
51052,-16.935062408447266,25.63006019592285,-116393.82914342,888,0.001,65040144.0,101,12737,503,15316.255859375,78.34
51448,-16.368284225463867,26.072856903076172,-115862.34173028,892,0.001,57282156.0,101,12836,507,13060.3466796875,76.3
51652,-15.784427642822266,26.293392181396484,-116601.31711614999,896,0.001,107184968.0,101,12887,508,13515.3017578125,77.93
51832,-14.189055442810059,26.48389434814453,-116631.00651382003,900,0.001,33848976.0,101,12932,510,12789.345703125,78.08
52336,-15.745211601257324,27.047622680664062,-116981.09946625002,904,0.001,29377804.0,101,13058,514,13989.46875,79.06
52564,-15.769439697265625,27.310213088989258,-115987.35238152002,908,0.001,60611728.0,101,13115,516,13827.8515625,84.41
52864,-15.962932586669922,27.65691375732422,-115775.32210872999,912,0.001,33856992.0,101,13190,519,12588.3515625,84.39
53160,-14.673300743103027,28.0023193359375,-114980.98490449,916,0.001,34721000.0,101,13264,522,12865.65625,84.23
53648,-14.882143020629883,28.559844970703125,-114594.57533940999,920,0.001,29637188.0,101,13386,527,12493.84765625,85.93
53740,-14.327692031860352,28.671131134033203,-113924.5563309,924,0.001,31796992.0,101,13409,528,14939.7314453125,86.35
