,algorithm,set,step,reward
102,A2C,env1,460000,-69813.484375
103,A2C,env1,464000,-71007.125
104,A2C,env1,470000,-69716.5703125
105,A2C,env1,472000,-70810.8046875
106,A2C,env1,480000,-71666.828125
107,A2C,env1,480000,-71666.828125
108,A2C,env1,488000,-75715.0859375
109,A2C,env1,490000,-76806.0625
110,A2C,env1,496000,-76794.9453125
111,A2C,env1,500000,-77894.765625
112,A2C,env1,504000,-76894.2421875
113,A2C,env1,510000,-77601.0703125
114,A2C,env1,512000,-77719.328125
115,A2C,env1,520000,-71309.8359375
116,A2C,env1,520000,-71309.8359375
117,A2C,env1,528000,-72282.2890625
118,A2C,env1,530000,-72278.0
119,A2C,env1,536000,-73657.1640625
120,A2C,env1,540000,-73459.0546875
121,A2C,env1,544000,-75768.6953125
122,A2C,env1,550000,-78780.875
123,A2C,env1,552000,-78690.984375
124,A2C,env1,560000,-77702.984375
125,A2C,env1,560000,-77702.984375
126,A2C,env1,568000,-77590.2734375
127,A2C,env1,570000,-77672.0625
128,A2C,env1,576000,-77469.8359375
129,A2C,env1,580000,-78565.5859375
130,A2C,env1,584000,-79760.359375
131,A2C,env1,590000,-79760.421875
132,A2C,env1,592000,-79560.328125
133,A2C,env1,600000,-74073.2890625
134,A2C,env1,600000,-74073.2890625
135,A2C,env1,608000,-70769.546875
136,A2C,env1,610000,-70762.5234375
137,A2C,env1,616000,-68510.6484375
138,A2C,env1,620000,-67128.03125
139,A2C,env1,624000,-66937.03125
140,A2C,env1,630000,-69244.25
141,A2C,env1,632000,-70251.0703125
142,A2C,env1,640000,-72561.875
143,A2C,env1,640000,-72561.875
144,A2C,env1,648000,-73460.734375
145,A2C,env1,650000,-76904.3671875
146,A2C,env1,656000,-74076.625
147,A2C,env1,660000,-75358.078125
148,A2C,env1,664000,-75363.921875
149,A2C,env1,670000,-75154.671875
150,A2C,env1,672000,-75258.2109375
151,A2C,env1,680000,-74169.3984375
152,A2C,env1,680000,-74169.3984375
153,A2C,env1,688000,-75293.203125
154,A2C,env1,690000,-75208.953125
155,A2C,env1,696000,-71120.609375
156,A2C,env1,700000,-72316.0625
157,A2C,env1,704000,-70215.1484375
158,A2C,env1,710000,-71309.8671875
159,A2C,env1,712000,-71304.1015625
160,A2C,env1,720000,-72707.6484375
161,A2C,env1,720000,-72707.6484375
162,A2C,env1,728000,-75698.46875
163,A2C,env1,730000,-75709.0703125
164,A2C,env1,736000,-77712.328125
165,A2C,env1,740000,-76531.8671875
166,A2C,env1,744000,-76424.703125
167,A2C,env1,750000,-77629.3828125
168,A2C,env1,752000,-75435.1171875
169,A2C,env1,760000,-75631.7421875
170,A2C,env1,760000,-75631.7421875
171,A2C,env1,768000,-75529.2421875
172,A2C,env1,770000,-73333.609375
173,A2C,env1,776000,-72226.859375
174,A2C,env1,780000,-72012.5
175,A2C,env1,784000,-72789.328125
176,A2C,env1,790000,-72794.4765625
177,A2C,env1,792000,-72881.953125
178,A2C,env1,800000,-77383.359375
179,A2C,env1,800000,-77283.25
180,A2C,env1,808000,-75274.9375
181,A2C,env1,810000,-75373.6484375
182,A2C,env1,816000,-76575.9609375
183,A2C,env1,820000,-76470.7734375
184,A2C,env1,824000,-76371.5234375
185,A2C,env1,830000,-76370.7109375
186,A2C,env1,832000,-76170.8203125
187,A2C,env1,840000,-79485.796875
188,A2C,env1,840000,-79485.796875
189,A2C,env1,848000,-75181.0546875
190,A2C,env1,850000,-75285.421875
191,A2C,env1,856000,-75188.8359375
192,A2C,env1,860000,-72863.0
193,A2C,env1,864000,-68755.46875
194,A2C,env1,870000,-70666.265625
195,A2C,env1,872000,-73068.9296875
196,A2C,env1,880000,-68462.3984375
197,A2C,env1,880000,-68462.3984375
198,A2C,env1,888000,-70679.40625
199,A2C,env1,890000,-73091.8203125
200,A2C,env1,896000,-70686.4140625
201,A2C,env1,900000,-68393.46875
202,A2C,env1,904000,-69886.6796875
203,A2C,env1,910000,-67480.9765625
204,A2C,env1,912000,-67284.46875
205,A2C,env1,920000,-71543.8359375
206,A2C,env1,920000,-71543.8359375
207,A2C,env1,928000,-75039.7890625
208,A2C,env1,930000,-74942.4453125
209,A2C,env1,936000,-75146.640625
210,A2C,env1,940000,-75345.53125
211,A2C,env1,944000,-75257.0859375
212,A2C,env1,950000,-75143.5546875
213,A2C,env1,952000,-72932.53125
214,A2C,env1,960000,-72920.5078125
215,A2C,env1,960000,-72920.5078125
216,A2C,env1,968000,-75221.734375
217,A2C,env1,970000,-74225.7734375
218,A2C,env1,976000,-73747.671875
219,A2C,env1,980000,-73773.3359375
220,A2C,env1,984000,-76168.21875
221,A2C,env1,990000,-71843.2265625
222,A2C,env1,992000,-73423.3984375
223,A2C,env1,1000000,-75897.21875
224,A2C,env1,1000000,-75897.21875
225,A2C,env1,1008000,-75606.2109375
226,A2C,env1,1010000,-77605.7734375
227,A2C,env1,1016000,-75203.859375
228,A2C,env1,1020000,-72892.078125
229,A2C,env1,1024000,-70886.046875
230,A2C,env1,1030000,-70968.9609375
231,A2C,env1,1032000,-71065.8515625
232,A2C,env1,1040000,-70691.2421875
233,A2C,env1,1040000,-70691.2421875
234,A2C,env1,1048000,-73007.7734375
235,A2C,env1,1050000,-75114.1640625
236,A2C,env1,1056000,-79306.59375
237,A2C,env1,1060000,-74906.234375
238,A2C,env1,1064000,-74913.140625
239,A2C,env1,1070000,-74714.2265625
240,A2C,env1,1072000,-74715.5859375
241,A2C,env1,1080000,-75021.953125
242,A2C,env1,1080000,-75021.953125
243,A2C,env1,1088000,-71213.640625
244,A2C,env1,1090000,-71004.4453125
245,A2C,env1,1096000,-73782.3828125
246,A2C,env1,1100000,-73993.78125
247,A2C,env1,1104000,-78373.0
248,A2C,env1,1110000,-71571.6953125
249,A2C,env1,1112000,-69471.40625
250,A2C,env1,1120000,-68594.203125
251,A2C,env1,1120000,-68594.203125
252,A2C,env1,1128000,-72695.8828125
253,A2C,env1,1130000,-73198.546875
254,A2C,env1,1136000,-71791.9765625
255,A2C,env1,1140000,-73675.96875
256,A2C,env1,1144000,-71594.3125
257,A2C,env1,1150000,-75586.4296875
258,A2C,env1,1152000,-73289.59375
259,A2C,env1,1160000,-66709.25
260,A2C,env1,1160000,-66709.25
261,A2C,env1,1168000,-70909.3046875
262,A2C,env1,1170000,-71011.359375
263,A2C,env1,1176000,-77503.140625
264,A2C,env1,1180000,-72795.3984375
265,A2C,env1,1184000,-70885.9609375
266,A2C,env1,1190000,-63788.23828125
267,A2C,env1,1192000,-64092.0546875
268,A2C,env1,1200000,-70305.578125
269,A2C,env1,1200000,-70305.578125
270,A2C,env1,1208000,-74913.34375
271,A2C,env1,1210000,-74811.46875
272,A2C,env1,1216000,-72893.890625
273,A2C,env1,1220000,-73203.9375
274,A2C,env1,1224000,-73615.3046875
275,A2C,env1,1230000,-71612.4609375
276,A2C,env1,1232000,-73819.2421875
277,A2C,env1,1240000,-69205.3203125
278,A2C,env1,1240000,-69205.1484375
279,A2C,env1,1248000,-67318.7890625
280,A2C,env1,1250000,-67215.5234375
281,A2C,env1,1256000,-65014.02734375
282,A2C,env1,1260000,-68130.15625
283,A2C,env1,1264000,-68124.3671875
284,A2C,env1,1270000,-70702.875
285,A2C,env1,1272000,-70904.28125
286,A2C,env1,1280000,-74699.6953125
287,A2C,env1,1280000,-74699.6953125
288,A2C,env1,1288000,-73223.7421875
289,A2C,env1,1290000,-75232.9453125
290,A2C,env1,1296000,-68643.0703125
291,A2C,env1,1300000,-68540.1953125
292,A2C,env1,1304000,-68429.6953125
293,A2C,env1,1310000,-67632.5703125
294,A2C,env1,1312000,-70037.8828125
295,A2C,env1,1320000,-72423.25
296,A2C,env1,1320000,-72423.25
297,A2C,env1,1328000,-71631.078125
298,A2C,env1,1330000,-69231.3671875
299,A2C,env1,1336000,-70424.2265625
300,A2C,env1,1340000,-72736.3046875
301,A2C,env1,1344000,-70551.109375
302,A2C,env1,1350000,-70945.5703125
303,A2C,env1,1352000,-73441.109375
304,A2C,env1,1360000,-73350.1640625
305,A2C,env1,1360000,-73350.1640625
306,A2C,env1,1368000,-75222.1875
307,A2C,env1,1370000,-75135.8828125
308,A2C,env1,1376000,-79329.1328125
309,A2C,env1,1380000,-75934.640625
310,A2C,env1,1384000,-76132.34375
311,A2C,env1,1390000,-76520.4765625
312,A2C,env1,1392000,-76803.7578125
313,A2C,env1,1400000,-79895.46875
314,A2C,env1,1400000,-79895.46875
315,A2C,env1,1408000,-74920.359375
316,A2C,env1,1410000,-74625.09375
317,A2C,env1,1416000,-73434.8984375
318,A2C,env1,1420000,-71239.7734375
319,A2C,env1,1424000,-71834.6875
320,A2C,env1,1430000,-76331.9140625
321,A2C,env1,1432000,-76733.09375
322,A2C,env1,1440000,-78635.140625
323,A2C,env1,1440000,-78635.140625
324,A2C,env1,1448000,-78462.90625
325,A2C,env1,1450000,-78368.1796875
326,A2C,env1,1456000,-78273.5703125
327,A2C,env1,1460000,-79573.828125
328,A2C,env1,1464000,-78468.515625
329,A2C,env1,1470000,-78454.6015625
330,A2C,env1,1472000,-78242.09375
331,A2C,env1,1480000,-77829.8125
332,A2C,env1,1480000,-77829.8125
333,A2C,env1,1488000,-78918.7265625
334,A2C,env1,1490000,-79221.0390625
335,A2C,env1,1496000,-76724.421875
336,A2C,env1,1500000,-76237.1953125
337,A2C,env1,1504000,-74536.0625
338,A2C,env1,1510000,-74536.1640625
339,A2C,env1,1512000,-74444.6953125
340,A2C,env1,1520000,-77137.84375
341,A2C,env1,1520000,-77137.84375
342,A2C,env1,1528000,-76558.5
343,A2C,env1,1530000,-76553.6328125
344,A2C,env1,1536000,-72178.6015625
345,A2C,env1,1540000,-66781.3671875
346,A2C,env1,1544000,-66881.015625
347,A2C,env1,1550000,-65505.671875
348,A2C,env1,1552000,-65501.26953125
349,A2C,env1,1560000,-67775.8359375
350,A2C,env1,1560000,-67775.8359375
351,A2C,env1,1568000,-68578.8515625
352,A2C,env1,1570000,-70964.4140625
353,A2C,env1,1576000,-75241.4609375
354,A2C,env1,1580000,-73138.7109375
355,A2C,env1,1584000,-72947.8828125
356,A2C,env1,1590000,-73640.015625
357,A2C,env1,1592000,-71643.46875
358,A2C,env1,1600000,-69665.2734375
359,A2C,env1,1600000,-69665.2734375
360,A2C,env1,1608000,-71358.859375
361,A2C,env1,1610000,-73661.671875
362,A2C,env1,1616000,-76645.2890625
363,A2C,env1,1620000,-76352.7890625
364,A2C,env1,1624000,-73960.4375
365,A2C,env1,1630000,-75870.4765625
366,A2C,env1,1632000,-75773.3828125
367,A2C,env1,1640000,-75590.0078125
368,A2C,env1,1640000,-75590.0078125
369,A2C,env1,1648000,-77495.40625
370,A2C,env1,1650000,-77401.90625
371,A2C,env1,1656000,-77388.9765625
372,A2C,env1,1660000,-77305.4765625
373,A2C,env1,1664000,-75087.421875
374,A2C,env1,1670000,-71879.515625
375,A2C,env1,1672000,-71974.6484375
376,A2C,env1,1680000,-71995.4765625
377,A2C,env1,1680000,-71995.4765625
378,A2C,env1,1688000,-78656.03125
379,A2C,env1,1690000,-78665.3671875
380,A2C,env1,1696000,-79772.6171875
381,A2C,env1,1700000,-77579.609375
382,A2C,env1,1704000,-77366.75
383,A2C,env1,1710000,-77482.640625
384,A2C,env1,1712000,-77496.3828125
385,A2C,env1,1720000,-76114.546875
386,A2C,env1,1720000,-76114.546875
387,A2C,env1,1728000,-76004.46875
388,A2C,env1,1730000,-73803.6015625
389,A2C,env1,1736000,-71794.3671875
390,A2C,env1,1740000,-70585.8359375
391,A2C,env1,1744000,-69789.671875
392,A2C,env1,1750000,-72187.640625
393,A2C,env1,1752000,-72283.53125
394,A2C,env1,1760000,-76484.359375
395,A2C,env1,1760000,-76484.359375
396,A2C,env1,1768000,-77794.3203125
397,A2C,env1,1770000,-77907.6171875
398,A2C,env1,1776000,-76700.7578125
399,A2C,env1,1780000,-76404.3515625
400,A2C,env1,1784000,-76595.828125
401,A2C,env1,1790000,-74291.6171875
402,A2C,env1,1792000,-76690.9921875
403,A2C,env1,1800000,-77832.9921875
404,A2C,env1,1800000,-77832.9921875
405,A2C,env1,1808000,-78219.796875
406,A2C,env1,1810000,-77924.859375
407,A2C,env1,1816000,-77816.875
408,A2C,env1,1820000,-75617.9453125
409,A2C,env1,1824000,-75229.2890625
410,A2C,env1,1830000,-75514.5
411,A2C,env1,1832000,-75425.6953125
412,A2C,env1,1840000,-75930.2421875
413,A2C,env1,1840000,-75930.2421875
414,A2C,env1,1848000,-78709.1640625
415,A2C,env1,1850000,-78311.890625
416,A2C,env1,1856000,-78429.6875
417,A2C,env1,1860000,-76161.1796875
418,A2C,env1,1864000,-76073.578125
419,A2C,env1,1870000,-75687.203125
420,A2C,env1,1872000,-75600.859375
421,A2C,env1,1880000,-73179.0625
422,A2C,env1,1880000,-73179.0625
423,A2C,env1,1888000,-74648.375
424,A2C,env1,1890000,-74746.765625
425,A2C,env1,1896000,-77053.8671875
426,A2C,env1,1900000,-76783.3359375
427,A2C,env1,1904000,-76979.828125
428,A2C,env1,1910000,-74304.484375
429,A2C,env1,1912000,-74015.484375
430,A2C,env1,1920000,-75258.78125
431,A2C,env1,1920000,-75258.78125
432,A2C,env1,1928000,-78661.34375
433,A2C,env1,1930000,-78956.5859375
434,A2C,env1,1936000,-78856.609375
435,A2C,env1,1940000,-76856.296875
436,A2C,env1,1944000,-76538.3515625
437,A2C,env1,1950000,-78422.390625
438,A2C,env1,1952000,-78220.7734375
439,A2C,env1,1960000,-75633.25
440,A2C,env1,1960000,-75633.25
441,A2C,env1,1968000,-73735.09375
442,A2C,env1,1970000,-73549.609375
443,A2C,env1,1976000,-69456.15625
444,A2C,env1,1980000,-74259.6796875
445,A2C,env1,1984000,-74137.5859375
446,A2C,env1,1990000,-74150.2109375
447,A2C,env1,1992000,-73850.6796875
448,A2C,env1,2000000,-75847.328125
449,A2C,env1,2000000,-75847.328125
450,A2C,env2,8000,-91879.8203125
451,A2C,env2,16000,-92366.1171875
452,A2C,env2,24000,-90518.6484375
453,A2C,env2,32000,-94017.421875
454,A2C,env2,40000,-89963.8203125
455,A2C,env2,48000,-83774.84375
456,A2C,env2,56000,-77228.15625
457,A2C,env2,64000,-70087.46875
458,A2C,env2,72000,-63286.00390625
459,A2C,env2,80000,-56122.515625
460,A2C,env2,88000,-48831.35546875
461,A2C,env2,96000,-44278.5390625
462,A2C,env2,104000,-37379.19140625
463,A2C,env2,112000,-30956.552734375
464,A2C,env2,120000,-39278.6171875
465,A2C,env2,128000,-46712.3515625
466,A2C,env2,136000,-47136.48828125
467,A2C,env2,144000,-48677.4375
468,A2C,env2,152000,-55422.36328125
469,A2C,env2,160000,-69063.7265625
470,A2C,env2,168000,-78735.484375
471,A2C,env2,176000,-84510.71875
472,A2C,env2,184000,-80911.9453125
473,A2C,env2,192000,-76391.5390625
474,A2C,env2,200000,-74195.8125
475,A2C,env2,208000,-70679.578125
476,A2C,env2,216000,-66303.4453125
477,A2C,env2,224000,-58868.62109375
478,A2C,env2,232000,-51787.9140625
479,A2C,env2,240000,-45636.546875
480,A2C,env2,248000,-40706.4375
481,A2C,env2,256000,-37021.26171875
482,A2C,env2,264000,-34299.14453125
483,A2C,env2,272000,-33754.53515625
484,A2C,env2,280000,-36209.63671875
485,A2C,env2,288000,-35263.62109375
486,A2C,env2,296000,-35678.7734375
487,A2C,env2,304000,-41095.98828125
488,A2C,env2,312000,-49339.21484375
489,A2C,env2,320000,-50852.375
490,A2C,env2,328000,-52394.01171875
491,A2C,env2,336000,-54796.44140625
492,A2C,env2,344000,-55445.2734375
493,A2C,env2,352000,-54123.1953125
494,A2C,env2,360000,-52213.08203125
495,A2C,env2,368000,-50624.578125
496,A2C,env2,376000,-53378.8515625
497,A2C,env2,384000,-62183.85546875
498,A2C,env2,392000,-65785.3046875
499,A2C,env2,400000,-69583.515625
500,A2C,env2,408000,-73917.2265625
501,A2C,env2,416000,-74552.2421875
502,A2C,env2,424000,-68637.7421875
503,A2C,env2,432000,-67073.265625
504,A2C,env2,440000,-63456.765625
505,A2C,env2,448000,-65517.33203125
506,A2C,env2,456000,-69607.9609375
507,A2C,env2,464000,-77962.7109375
508,A2C,env2,472000,-81522.671875
509,A2C,env2,480000,-82304.234375
510,A2C,env2,488000,-91914.9453125
511,A2C,env2,496000,-84398.5
512,A2C,env2,504000,-82722.3671875
513,A2C,env2,512000,-79641.53125
514,A2C,env2,520000,-75393.53125
515,A2C,env2,528000,-79069.1796875
516,A2C,env2,536000,-78892.4296875
517,A2C,env2,544000,-74436.109375
518,A2C,env2,552000,-71651.640625
519,A2C,env2,560000,-68339.328125
520,A2C,env2,568000,-66920.9375
521,A2C,env2,576000,-68081.6015625
522,A2C,env2,584000,-82062.46875
523,A2C,env2,592000,-86019.8671875
524,A2C,env2,600000,-84304.6875
525,A2C,env2,608000,-81117.828125
526,A2C,env2,616000,-78989.046875
527,A2C,env2,624000,-75476.59375
528,A2C,env2,632000,-75082.65625
529,A2C,env2,640000,-74759.203125
530,A2C,env2,648000,-67881.828125
531,A2C,env2,656000,-69612.9453125
532,A2C,env2,664000,-70155.953125
533,A2C,env2,672000,-68991.6171875
534,A2C,env2,680000,-69104.671875
535,A2C,env2,688000,-74924.65625
536,A2C,env2,696000,-72311.609375
537,A2C,env2,704000,-79195.703125
538,A2C,env2,712000,-79724.328125
539,A2C,env2,720000,-82291.4609375
540,A2C,env2,728000,-82313.078125
541,A2C,env2,736000,-84171.28125
542,A2C,env2,744000,-84656.7734375
543,A2C,env2,752000,-83304.625
544,A2C,env2,760000,-82251.34375
545,A2C,env2,768000,-82025.0703125
546,A2C,env2,776000,-79311.7578125
547,A2C,env2,784000,-79250.5859375
548,A2C,env2,792000,-75452.09375
549,A2C,env2,800000,-68152.3828125
550,A2C,env2,808000,-63290.6484375
551,A2C,env2,816000,-62387.10546875
552,A2C,env2,824000,-59404.80859375
553,A2C,env2,832000,-64476.5625
554,A2C,env2,840000,-70843.9609375
555,A2C,env2,848000,-68662.40625
556,A2C,env2,856000,-70016.6640625
557,A2C,env2,864000,-73428.546875
558,A2C,env2,872000,-87634.125
559,A2C,env2,880000,-85201.7109375
560,A2C,env2,888000,-84812.0859375
561,A2C,env2,896000,-80600.421875
562,A2C,env2,904000,-79834.8046875
563,A2C,env2,912000,-76555.6484375
564,A2C,env2,920000,-74744.90625
565,A2C,env2,928000,-69649.6484375
566,A2C,env2,936000,-68793.96875
567,A2C,env2,944000,-66407.8359375
568,A2C,env2,952000,-61711.0625
569,A2C,env2,960000,-74629.9609375
570,A2C,env2,968000,-81068.4765625
571,A2C,env2,976000,-81190.828125
572,A2C,env2,984000,-72069.46875
573,A2C,env2,992000,-71924.7265625
574,A2C,env2,1000000,-71305.40625
575,A2C,env2,1008000,-70451.8828125
576,A2C,env2,1016000,-72735.5625
577,A2C,env2,1024000,-71418.2890625
578,A2C,env2,1032000,-71731.9921875
579,A2C,env2,1040000,-68987.9609375
580,A2C,env2,1048000,-65891.4453125
581,A2C,env2,1056000,-66501.6015625
582,A2C,env2,1064000,-67230.703125
583,A2C,env2,1072000,-69783.7890625
584,A2C,env2,1080000,-68969.46875
585,A2C,env2,1088000,-70078.65625
586,A2C,env2,1096000,-70799.421875
587,A2C,env2,1104000,-70977.078125
588,A2C,env2,1112000,-70715.078125
589,A2C,env2,1120000,-68629.8046875
590,A2C,env2,1128000,-69564.1796875
591,A2C,env2,1136000,-72936.640625
592,A2C,env2,1144000,-83475.9453125
593,A2C,env2,1152000,-87037.578125
594,A2C,env2,1160000,-85538.15625
595,A2C,env2,1168000,-79635.1171875
596,A2C,env2,1176000,-74136.1328125
597,A2C,env2,1184000,-70061.6484375
598,A2C,env2,1192000,-69194.78125
599,A2C,env2,1200000,-67201.859375
600,A2C,env2,1208000,-67204.5625
601,A2C,env2,1216000,-70645.3828125
602,A2C,env2,1224000,-73481.375
603,A2C,env2,1232000,-69241.765625
604,A2C,env2,1240000,-64128.1328125
605,A2C,env2,1248000,-64509.53125
606,A2C,env2,1256000,-65994.5703125
607,A2C,env2,1264000,-63878.73046875
608,A2C,env2,1272000,-58599.28515625
609,A2C,env2,1280000,-55889.1796875
610,A2C,env2,1288000,-51774.62890625
611,A2C,env2,1296000,-47636.63671875
612,A2C,env2,1304000,-45612.69140625
613,A2C,env2,1312000,-44347.71875
614,A2C,env2,1320000,-40126.70703125
615,A2C,env2,1328000,-37983.0390625
616,A2C,env2,1336000,-35280.96484375
617,A2C,env2,1344000,-39317.40625
618,A2C,env2,1352000,-42373.390625
619,A2C,env2,1360000,-63493.0078125
620,A2C,env2,1368000,-72542.859375
621,A2C,env2,1376000,-77787.3359375
622,A2C,env2,1384000,-76896.4765625
623,A2C,env2,1392000,-75511.953125
624,A2C,env2,1400000,-75521.921875
625,A2C,env2,1408000,-76265.546875
626,A2C,env2,1416000,-75871.3203125
627,A2C,env2,1424000,-79912.21875
628,A2C,env2,1432000,-79260.0703125
629,A2C,env2,1440000,-80473.109375
630,A2C,env2,1448000,-83736.0078125
631,A2C,env2,1456000,-78283.625
632,A2C,env2,1464000,-73089.421875
633,A2C,env2,1472000,-70350.125
634,A2C,env2,1480000,-69580.046875
635,A2C,env2,1488000,-66899.96875
636,A2C,env2,1496000,-62148.60546875
637,A2C,env2,1504000,-56431.1640625
638,A2C,env2,1512000,-53974.1640625
639,A2C,env2,1520000,-54422.59375
640,A2C,env2,1528000,-60122.55859375
641,A2C,env2,1536000,-56417.23828125
642,A2C,env2,1544000,-55818.40234375
643,A2C,env2,1552000,-52449.44921875
644,A2C,env2,1560000,-53960.98046875
645,A2C,env2,1568000,-51812.54296875
646,A2C,env2,1576000,-53418.67578125
647,A2C,env2,1584000,-54645.171875
648,A2C,env2,1592000,-59718.1640625
649,A2C,env2,1600000,-61216.98828125
650,A2C,env2,1608000,-65022.34375
651,A2C,env2,1616000,-73073.0546875
652,A2C,env2,1624000,-74667.71875
653,A2C,env2,1632000,-72241.71875
654,A2C,env2,1640000,-70402.328125
655,A2C,env2,1648000,-69659.6328125
656,A2C,env2,1656000,-72172.9921875
657,A2C,env2,1664000,-72734.515625
658,A2C,env2,1672000,-70054.453125
659,A2C,env2,1680000,-64380.9296875
660,A2C,env2,1688000,-64460.4140625
661,A2C,env2,1696000,-60743.29296875
662,A2C,env2,1704000,-55126.515625
663,A2C,env2,1712000,-56956.359375
664,A2C,env2,1720000,-52274.49609375
665,A2C,env2,1728000,-52109.54296875
666,A2C,env2,1736000,-46897.49609375
667,A2C,env2,1744000,-46527.96484375
668,A2C,env2,1752000,-43651.7890625
669,A2C,env2,1760000,-43501.39453125
670,A2C,env2,1768000,-43768.0625
671,A2C,env2,1776000,-39019.73046875
672,A2C,env2,1784000,-38345.7578125
673,A2C,env2,1792000,-37213.63671875
674,A2C,env2,1800000,-36771.0703125
675,A2C,env2,1808000,-33516.2890625
676,A2C,env2,1816000,-31898.814453125
677,A2C,env2,1824000,-32149.40234375
678,A2C,env2,1832000,-27512.330078125
679,A2C,env2,1840000,-23024.59375
680,A2C,env2,1848000,-18959.0
681,A2C,env2,1856000,-21101.732421875
682,A2C,env2,1864000,-21165.599609375
683,A2C,env2,1872000,-27955.91796875
684,A2C,env2,1880000,-33018.38671875
685,A2C,env2,1888000,-36052.12109375
686,A2C,env2,1896000,-58169.0703125
687,A2C,env2,1904000,-62112.0390625
688,A2C,env2,1912000,-64157.65625
689,A2C,env2,1920000,-71637.421875
690,A2C,env2,1928000,-72927.09375
691,A2C,env2,1936000,-75675.3359375
692,A2C,env2,1944000,-81818.3046875
693,A2C,env2,1952000,-80645.2578125
694,A2C,env2,1960000,-78676.2109375
695,A2C,env2,1968000,-77693.3359375
696,A2C,env2,1976000,-75833.0
697,A2C,env2,1984000,-75262.09375
