,algorithm,set,step,reward
179,A2C,set1,360000,-93096.7734375
180,A2C,set1,362000,-92938.78125
181,A2C,set1,364000,-93057.7265625
182,A2C,set1,366000,-92726.234375
183,A2C,set1,368000,-93342.0625
184,A2C,set1,370000,-93275.859375
185,A2C,set1,372000,-93139.03125
186,A2C,set1,374000,-92793.4921875
187,A2C,set1,376000,-92851.8671875
188,A2C,set1,378000,-92905.078125
189,A2C,set1,380000,-93660.1640625
190,A2C,set1,382000,-93203.9375
191,A2C,set1,384000,-91233.921875
192,A2C,set1,386000,-90874.9609375
193,A2C,set1,388000,-91095.328125
194,A2C,set1,390000,-90904.2265625
195,A2C,set1,392000,-90892.78125
196,A2C,set1,394000,-90524.828125
197,A2C,set1,396000,-90520.046875
198,A2C,set1,398000,-90715.6015625
199,A2C,set1,400000,-90371.7265625
200,A2C,set1,402000,-92530.8046875
201,A2C,set1,404000,-92924.90625
202,A2C,set1,406000,-93189.4609375
203,A2C,set1,408000,-93749.3671875
204,A2C,set1,410000,-93264.75
205,A2C,set1,412000,-93755.421875
206,A2C,set1,414000,-93839.1171875
207,A2C,set1,416000,-93471.3671875
208,A2C,set1,418000,-93977.0078125
209,A2C,set1,420000,-93956.5703125
210,A2C,set1,422000,-94027.9375
211,A2C,set1,424000,-93603.28125
212,A2C,set1,426000,-93501.15625
213,A2C,set1,428000,-94001.7890625
214,A2C,set1,430000,-94640.6328125
215,A2C,set1,432000,-92785.7890625
216,A2C,set1,434000,-92204.515625
217,A2C,set1,436000,-91526.7578125
218,A2C,set1,438000,-92268.9140625
219,A2C,set1,440000,-92519.15625
220,A2C,set1,442000,-92248.546875
221,A2C,set1,444000,-91800.3828125
222,A2C,set1,446000,-91234.5546875
223,A2C,set1,448000,-91179.65625
224,A2C,set1,450000,-93070.7890625
225,A2C,set1,452000,-93763.5
226,A2C,set1,454000,-93433.5
227,A2C,set1,456000,-93061.0625
228,A2C,set1,458000,-93548.5
229,A2C,set1,460000,-94306.6171875
230,A2C,set1,462000,-95152.7265625
231,A2C,set1,464000,-95102.8046875
232,A2C,set1,466000,-95241.0234375
233,A2C,set1,468000,-95125.3515625
234,A2C,set1,470000,-95389.734375
235,A2C,set1,472000,-94937.90625
236,A2C,set1,474000,-92199.5078125
237,A2C,set1,476000,-92241.5
238,A2C,set1,478000,-91947.546875
239,A2C,set1,480000,-91521.5390625
240,A2C,set1,482000,-91565.53125
241,A2C,set1,484000,-91942.3671875
242,A2C,set1,486000,-92266.140625
243,A2C,set1,488000,-94482.890625
244,A2C,set1,490000,-94097.53125
245,A2C,set1,492000,-94169.046875
246,A2C,set1,494000,-91978.40625
247,A2C,set1,496000,-92042.8671875
248,A2C,set1,498000,-91950.0078125
249,A2C,set1,500000,-91563.4609375
250,A2C,set1,502000,-91455.71875
251,A2C,set1,504000,-91896.2421875
252,A2C,set1,506000,-91425.0546875
253,A2C,set1,508000,-91527.09375
254,A2C,set1,510000,-94307.4453125
255,A2C,set1,512000,-91699.84375
256,A2C,set1,514000,-92115.46875
257,A2C,set1,516000,-91831.0078125
258,A2C,set1,518000,-92611.4296875
259,A2C,set1,520000,-93105.3671875
260,A2C,set1,522000,-92926.5625
261,A2C,set1,524000,-92625.25
262,A2C,set1,526000,-94234.734375
263,A2C,set1,528000,-94027.4609375
264,A2C,set1,530000,-94080.046875
265,A2C,set1,532000,-94137.3046875
266,A2C,set1,534000,-94089.0546875
267,A2C,set1,536000,-92216.0703125
268,A2C,set1,538000,-92011.515625
269,A2C,set1,540000,-92834.40625
270,A2C,set1,542000,-92318.484375
271,A2C,set1,544000,-91764.90625
272,A2C,set1,546000,-91878.6640625
273,A2C,set1,548000,-91520.5859375
274,A2C,set1,550000,-91237.2890625
275,A2C,set1,552000,-90721.109375
276,A2C,set1,554000,-93136.359375
277,A2C,set1,556000,-93753.5859375
278,A2C,set1,558000,-94050.6875
279,A2C,set1,560000,-94012.453125
280,A2C,set1,562000,-93991.8125
281,A2C,set1,564000,-94116.1953125
282,A2C,set1,566000,-93840.9140625
283,A2C,set1,568000,-93942.96875
284,A2C,set1,570000,-91497.9375
285,A2C,set1,572000,-90579.46875
286,A2C,set1,574000,-91394.109375
287,A2C,set1,576000,-91054.046875
288,A2C,set1,578000,-91073.9765625
289,A2C,set1,580000,-89086.9921875
290,A2C,set1,582000,-88662.8984375
291,A2C,set1,584000,-88391.0234375
292,A2C,set1,586000,-90472.40625
293,A2C,set1,588000,-91170.2421875
294,A2C,set1,590000,-91296.0546875
295,A2C,set1,592000,-91623.359375
296,A2C,set1,594000,-93866.2890625
297,A2C,set1,596000,-94020.0859375
298,A2C,set1,598000,-94248.8125
299,A2C,set1,600000,-93895.8984375
300,A2C,set1,602000,-94008.6640625
301,A2C,set1,604000,-94185.8125
302,A2C,set1,606000,-94241.359375
303,A2C,set1,608000,-94217.6484375
304,A2C,set1,610000,-94233.109375
305,A2C,set1,612000,-94790.3046875
306,A2C,set1,614000,-95299.9609375
307,A2C,set1,616000,-95160.6484375
308,A2C,set1,618000,-94982.3828125
309,A2C,set1,620000,-94766.375
310,A2C,set1,622000,-92533.5
311,A2C,set1,624000,-89956.1796875
312,A2C,set1,626000,-88606.609375
313,A2C,set1,628000,-88248.25
314,A2C,set1,630000,-87649.5
315,A2C,set1,632000,-85406.40625
316,A2C,set1,634000,-85465.234375
317,A2C,set1,636000,-83407.671875
318,A2C,set1,638000,-83228.6875
319,A2C,set1,640000,-88928.203125
320,A2C,set1,642000,-89545.453125
321,A2C,set1,644000,-90362.03125
322,A2C,set1,646000,-90772.3046875
323,A2C,set1,648000,-90454.6171875
324,A2C,set1,650000,-92476.2421875
325,A2C,set1,652000,-92315.640625
326,A2C,set1,654000,-92133.7265625
327,A2C,set1,656000,-92239.546875
328,A2C,set1,658000,-94556.0859375
329,A2C,set1,660000,-94409.296875
330,A2C,set1,662000,-94570.953125
331,A2C,set1,664000,-95514.78125
332,A2C,set1,666000,-94010.7265625
333,A2C,set1,668000,-94216.6640625
334,A2C,set1,670000,-93919.3984375
335,A2C,set1,672000,-93621.09375
336,A2C,set1,674000,-91595.2734375
337,A2C,set1,676000,-90773.0078125
338,A2C,set1,678000,-90301.203125
339,A2C,set1,680000,-90379.7578125
340,A2C,set1,682000,-90209.203125
341,A2C,set1,684000,-91604.453125
342,A2C,set1,686000,-91889.390625
343,A2C,set1,688000,-92456.171875
344,A2C,set1,690000,-94493.859375
345,A2C,set1,692000,-94942.109375
346,A2C,set1,694000,-95550.28125
347,A2C,set1,696000,-95353.0078125
348,A2C,set1,698000,-95277.6484375
349,A2C,set1,700000,-95182.9609375
350,A2C,set1,702000,-94662.53125
351,A2C,set1,704000,-94239.9375
352,A2C,set1,706000,-94962.2421875
353,A2C,set1,708000,-95088.125
354,A2C,set1,710000,-94720.6875
355,A2C,set1,712000,-94451.84375
356,A2C,set1,714000,-94696.9140625
357,A2C,set1,716000,-94249.265625
358,A2C,set1,718000,-94804.8671875
359,A2C,set1,720000,-94827.234375
360,A2C,set1,722000,-94875.546875
361,A2C,set1,724000,-94767.8515625
362,A2C,set1,726000,-92641.75
363,A2C,set1,728000,-92513.0234375
364,A2C,set1,730000,-92574.28125
365,A2C,set1,732000,-92820.3203125
366,A2C,set1,734000,-93311.9375
367,A2C,set1,736000,-93442.5
368,A2C,set1,738000,-93180.65625
369,A2C,set1,740000,-93552.2109375
370,A2C,set1,742000,-95872.6484375
371,A2C,set1,744000,-93366.3125
372,A2C,set1,746000,-93490.9921875
373,A2C,set1,748000,-92754.28125
374,A2C,set1,750000,-92340.8203125
375,A2C,set1,752000,-92418.0234375
376,A2C,set1,754000,-91900.7890625
377,A2C,set1,756000,-91478.0078125
378,A2C,set1,758000,-91748.4375
379,A2C,set1,760000,-93853.1328125
380,A2C,set1,762000,-91672.1796875
381,A2C,set1,764000,-91791.1953125
382,A2C,set1,766000,-91522.609375
383,A2C,set1,768000,-91734.578125
384,A2C,set1,770000,-91564.5390625
385,A2C,set1,772000,-89607.4140625
386,A2C,set1,774000,-87439.8203125
387,A2C,set1,776000,-87203.7421875
388,A2C,set1,778000,-89410.609375
389,A2C,set1,780000,-88954.109375
390,A2C,set1,782000,-87022.390625
391,A2C,set1,784000,-87573.140625
392,A2C,set1,786000,-87448.8828125
393,A2C,set1,788000,-87436.328125
394,A2C,set1,790000,-91946.2734375
395,A2C,set1,792000,-90908.8515625
396,A2C,set1,794000,-90806.125
397,A2C,set1,2000,-95745.28125
398,A2C,set1,4000,-89171.078125
399,A2C,set1,6000,-89102.53125
400,A2C,set1,8000,-90066.8984375
401,A2C,set1,10000,-90471.3828125
402,A2C,set1,12000,-87579.1484375
403,A2C,set1,14000,-83806.9375
404,A2C,set1,16000,-83457.890625
405,A2C,set1,18000,-84405.171875
406,A2C,set1,20000,-82000.6796875
407,A2C,set1,22000,-80870.484375
408,A2C,set1,24000,-79485.9453125
409,A2C,set1,26000,-78570.203125
410,A2C,set1,28000,-78357.3671875
411,A2C,set1,30000,-79628.15625
412,A2C,set1,32000,-78506.9375
413,A2C,set1,34000,-77176.34375
414,A2C,set1,36000,-75762.875
415,A2C,set1,38000,-75523.609375
416,A2C,set1,40000,-79292.28125
417,A2C,set1,42000,-78605.7421875
418,A2C,set1,44000,-78322.2890625
419,A2C,set1,46000,-78029.90625
420,A2C,set1,48000,-82595.53125
421,A2C,set1,50000,-82464.859375
422,A2C,set1,52000,-85921.8359375
423,A2C,set1,54000,-85929.0859375
424,A2C,set1,56000,-86048.9765625
425,A2C,set1,58000,-88560.5703125
426,A2C,set1,60000,-89371.3359375
427,A2C,set1,62000,-88567.9921875
428,A2C,set1,64000,-88540.4453125
429,A2C,set1,66000,-88997.2734375
430,A2C,set1,68000,-88362.640625
431,A2C,set1,70000,-87329.5546875
432,A2C,set1,72000,-86611.6640625
433,A2C,set1,74000,-86486.71875
434,A2C,set1,76000,-85486.8515625
435,A2C,set1,78000,-86183.6171875
436,A2C,set1,80000,-86080.7734375
437,A2C,set1,82000,-85997.1015625
438,A2C,set1,84000,-85417.1015625
439,A2C,set1,86000,-85520.4140625
440,A2C,set1,88000,-85932.2421875
441,A2C,set1,90000,-85635.1796875
442,A2C,set1,92000,-85928.3984375
443,A2C,set1,94000,-85229.0
444,A2C,set1,96000,-85435.25
445,A2C,set1,98000,-85434.46875
446,A2C,set1,100000,-85710.515625
447,A2C,set1,102000,-86488.1484375
448,A2C,set1,104000,-86889.9921875
449,A2C,set1,106000,-87694.625
450,A2C,set1,108000,-85589.3125
451,A2C,set1,110000,-85782.921875
452,A2C,set1,112000,-85782.15625
453,A2C,set1,114000,-86389.8671875
454,A2C,set1,116000,-88667.5546875
455,A2C,set1,118000,-88653.703125
456,A2C,set1,120000,-89039.546875
457,A2C,set1,122000,-88721.5859375
458,A2C,set1,124000,-88427.8984375
459,A2C,set1,126000,-88939.1875
460,A2C,set1,128000,-89153.0390625
461,A2C,set1,130000,-89242.7421875
462,A2C,set1,132000,-89642.3046875
463,A2C,set1,134000,-89736.921875
464,A2C,set1,136000,-89630.9375
465,A2C,set1,138000,-89730.8203125
466,A2C,set1,140000,-89635.0390625
467,A2C,set1,142000,-90062.328125
468,A2C,set1,144000,-90090.8125
469,A2C,set1,146000,-89896.4921875
470,A2C,set1,148000,-90215.8046875
471,A2C,set1,150000,-90436.359375
472,A2C,set1,152000,-90714.546875
473,A2C,set1,154000,-90804.4375
474,A2C,set1,156000,-90914.2265625
475,A2C,set1,158000,-90702.7265625
476,A2C,set1,160000,-90510.890625
477,A2C,set1,162000,-90324.34375
478,A2C,set1,164000,-90249.5859375
479,A2C,set1,166000,-89954.15625
480,A2C,set1,168000,-89851.5859375
481,A2C,set1,170000,-89958.25
482,A2C,set1,172000,-89809.9140625
483,A2C,set1,174000,-89298.8359375
484,A2C,set1,176000,-89593.953125
485,A2C,set1,178000,-89523.84375
486,A2C,set1,180000,-89638.1015625
487,A2C,set1,182000,-87858.3359375
488,A2C,set1,184000,-88279.421875
489,A2C,set1,186000,-88985.671875
490,A2C,set1,188000,-88814.5234375
491,A2C,set1,190000,-88640.4140625
492,A2C,set1,192000,-88178.546875
493,A2C,set1,194000,-86315.0390625
494,A2C,set1,196000,-88286.328125
495,A2C,set1,198000,-88214.4921875
496,A2C,set1,200000,-87963.421875
497,A2C,set1,202000,-88090.7265625
498,A2C,set1,204000,-88000.0234375
499,A2C,set1,206000,-88160.53125
500,A2C,set1,208000,-88722.46875
501,A2C,set1,210000,-90715.4921875
502,A2C,set1,212000,-91219.046875
503,A2C,set1,214000,-91620.90625
504,A2C,set1,216000,-92150.625
505,A2C,set1,218000,-91895.0078125
506,A2C,set1,220000,-91482.8671875
507,A2C,set1,222000,-91555.6875
508,A2C,set1,224000,-91387.6171875
509,A2C,set1,226000,-90808.078125
510,A2C,set1,228000,-91003.7109375
511,A2C,set1,230000,-90855.96875
512,A2C,set1,232000,-90952.5
513,A2C,set1,234000,-91432.2578125
514,A2C,set1,236000,-90834.765625
515,A2C,set1,238000,-90860.6796875
516,A2C,set1,240000,-90992.3046875
517,A2C,set1,242000,-91197.484375
518,A2C,set1,244000,-90838.359375
519,A2C,set1,246000,-90752.875
520,A2C,set1,248000,-90502.8125
521,A2C,set1,250000,-90441.9609375
522,A2C,set1,252000,-90725.8203125
523,A2C,set1,254000,-90659.0625
524,A2C,set1,256000,-90835.8515625
525,A2C,set1,258000,-91377.4921875
526,A2C,set1,260000,-91915.5390625
527,A2C,set1,262000,-91737.75
528,A2C,set1,264000,-91412.5234375
529,A2C,set1,266000,-88812.359375
530,A2C,set1,268000,-88443.9921875
531,A2C,set1,270000,-88100.390625
532,A2C,set1,272000,-85798.4765625
533,A2C,set1,274000,-85605.46875
534,A2C,set1,276000,-85207.7265625
535,A2C,set1,278000,-84290.609375
536,A2C,set1,280000,-85306.9140625
537,A2C,set1,282000,-88538.5625
538,A2C,set1,284000,-88795.1328125
539,A2C,set1,286000,-91660.40625
540,A2C,set1,288000,-89418.3515625
541,A2C,set1,290000,-89512.6015625
542,A2C,set1,292000,-90769.609375
543,A2C,set1,294000,-90259.578125
544,A2C,set1,296000,-89643.015625
545,A2C,set1,298000,-89086.5390625
546,A2C,set1,300000,-89595.109375
547,A2C,set1,302000,-89700.4375
548,A2C,set1,304000,-91445.453125
549,A2C,set1,306000,-92044.3671875
550,A2C,set1,308000,-92903.15625
551,A2C,set1,310000,-91475.3984375
552,A2C,set1,312000,-91720.1875
553,A2C,set1,314000,-90823.1640625
554,A2C,set1,316000,-90870.53125
555,A2C,set1,318000,-89940.8125
556,A2C,set1,320000,-89478.703125
557,A2C,set1,322000,-90028.109375
558,A2C,set1,324000,-89934.859375
559,A2C,set1,326000,-89636.6328125
560,A2C,set1,328000,-89793.7265625
561,A2C,set1,330000,-91958.734375
562,A2C,set1,332000,-92311.7265625
563,A2C,set1,334000,-90561.1171875
564,A2C,set1,336000,-91443.296875
565,A2C,set1,338000,-91312.953125
566,A2C,set1,340000,-91916.2734375
567,A2C,set1,342000,-91837.484375
568,A2C,set1,344000,-91835.484375
569,A2C,set1,346000,-91463.90625
570,A2C,set1,348000,-88990.8515625
571,A2C,set1,350000,-91597.875
572,A2C,set1,352000,-91339.8671875
573,A2C,set1,354000,-90849.5078125
574,A2C,set1,356000,-88674.140625
575,A2C,set1,358000,-88360.546875
576,A2C,set1,360000,-89011.890625
577,A2C,set1,362000,-89095.0625
578,A2C,set1,364000,-88874.8203125
579,A2C,set1,366000,-91599.515625
580,A2C,set1,368000,-91465.1640625
581,A2C,set1,370000,-91544.5234375
582,A2C,set1,372000,-91557.1015625
583,A2C,set1,374000,-94342.8515625
584,A2C,set1,376000,-93616.265625
585,A2C,set1,378000,-93506.40625
586,A2C,set1,380000,-93243.5
587,A2C,set1,382000,-92656.546875
588,A2C,set1,384000,-93371.96875
589,A2C,set1,386000,-93146.46875
590,A2C,set1,388000,-93361.609375
591,A2C,set1,390000,-91042.1484375
592,A2C,set1,392000,-91514.3671875
593,A2C,set1,394000,-91720.78125
594,A2C,set1,396000,-91454.15625
595,A2C,set1,398000,-91553.59375
596,A2C,set1,400000,-91810.1484375
597,A2C,set1,402000,-91430.0
598,A2C,set1,404000,-91414.015625
599,A2C,set1,406000,-90343.7421875
600,A2C,set1,408000,-93008.109375
601,A2C,set1,410000,-93514.9921875
602,A2C,set1,412000,-93043.625
603,A2C,set1,414000,-91131.7265625
604,A2C,set1,416000,-92013.8046875
605,A2C,set1,418000,-92551.03125
606,A2C,set1,420000,-94143.421875
607,A2C,set1,422000,-93884.625
608,A2C,set1,424000,-91322.75
609,A2C,set1,426000,-91467.21875
610,A2C,set1,428000,-89568.8671875
611,A2C,set1,430000,-91541.7578125
612,A2C,set1,432000,-90994.3359375
613,A2C,set1,434000,-90632.4765625
614,A2C,set1,436000,-90484.1328125
615,A2C,set1,438000,-89483.796875
616,A2C,set1,440000,-91665.2578125
617,A2C,set1,442000,-91292.609375
618,A2C,set1,444000,-92845.6796875
619,A2C,set1,446000,-92680.1796875
620,A2C,set1,448000,-92260.546875
621,A2C,set1,450000,-92454.8828125
622,A2C,set1,452000,-91967.5703125
623,A2C,set1,454000,-92367.28125
624,A2C,set1,456000,-91979.40625
625,A2C,set1,458000,-90096.8203125
626,A2C,set1,460000,-90327.4296875
627,A2C,set1,462000,-90127.1328125
628,A2C,set1,464000,-90280.0
629,A2C,set1,466000,-90242.4375
630,A2C,set1,468000,-89710.2421875
631,A2C,set1,470000,-89702.7421875
632,A2C,set1,472000,-90956.921875
633,A2C,set1,474000,-93172.5
634,A2C,set1,476000,-93029.15625
635,A2C,set1,478000,-92885.1953125
636,A2C,set1,480000,-92913.1015625
637,A2C,set1,482000,-93354.78125
638,A2C,set1,484000,-93046.7265625
639,A2C,set1,486000,-92671.6484375
640,A2C,set1,488000,-92711.109375
641,A2C,set1,490000,-92501.453125
642,A2C,set1,492000,-90366.9921875
643,A2C,set1,494000,-90423.8515625
644,A2C,set1,496000,-90459.4375
645,A2C,set1,498000,-90893.2578125
646,A2C,set1,500000,-91574.578125
647,A2C,set1,502000,-91708.0
648,A2C,set1,504000,-91218.7734375
649,A2C,set1,506000,-91036.2421875
650,A2C,set1,508000,-93908.1796875
651,A2C,set1,510000,-94120.0703125
652,A2C,set1,512000,-94550.5
653,A2C,set1,514000,-92150.0703125
654,A2C,set1,516000,-90738.1875
655,A2C,set1,518000,-90461.4296875
656,A2C,set1,520000,-90608.421875
657,A2C,set1,522000,-90316.734375
658,A2C,set1,524000,-90685.5625
659,A2C,set1,526000,-90638.59375
660,A2C,set1,528000,-90538.6015625
661,A2C,set1,530000,-92292.28125
662,A2C,set1,532000,-93279.2578125
663,A2C,set1,534000,-91351.359375
664,A2C,set1,536000,-91431.515625
665,A2C,set1,538000,-91427.15625
666,A2C,set1,540000,-91195.109375
667,A2C,set1,542000,-90832.1015625
668,A2C,set1,544000,-91913.359375
669,A2C,set1,546000,-92211.3125
670,A2C,set1,548000,-94241.921875
671,A2C,set1,550000,-94649.2578125
672,A2C,set1,552000,-94999.796875
673,A2C,set1,554000,-94069.0078125
674,A2C,set1,556000,-94490.640625
675,A2C,set1,558000,-93413.4375
676,A2C,set1,560000,-92587.296875
677,A2C,set1,562000,-91864.828125
678,A2C,set1,564000,-90798.40625
679,A2C,set1,566000,-89370.53125
680,A2C,set1,568000,-89073.609375
681,A2C,set1,570000,-88749.9609375
682,A2C,set1,572000,-89053.9296875
683,A2C,set1,574000,-90547.8359375
684,A2C,set1,576000,-91060.546875
685,A2C,set1,578000,-92376.6953125
686,A2C,set1,580000,-93740.0546875
687,A2C,set1,582000,-93654.546875
688,A2C,set1,584000,-93818.1015625
689,A2C,set1,586000,-93462.5703125
690,A2C,set1,588000,-93494.1171875
691,A2C,set1,590000,-93388.796875
692,A2C,set1,592000,-93477.7890625
693,A2C,set1,594000,-91882.3359375
694,A2C,set1,596000,-91963.671875
695,A2C,set1,598000,-91945.8671875
696,A2C,set1,600000,-91473.421875
697,A2C,set1,602000,-91696.96875
698,A2C,set1,604000,-91025.34375
699,A2C,set1,606000,-90945.4296875
700,A2C,set1,608000,-93531.6328125
701,A2C,set1,610000,-93522.2421875
702,A2C,set1,612000,-93410.3046875
703,A2C,set1,614000,-94305.4296875
704,A2C,set1,616000,-93808.953125
705,A2C,set1,618000,-93606.4296875
706,A2C,set1,620000,-94457.78125
707,A2C,set1,622000,-95058.3828125
708,A2C,set1,624000,-94516.90625
709,A2C,set1,626000,-94152.3046875
710,A2C,set1,628000,-94097.8046875
711,A2C,set1,630000,-94236.484375
712,A2C,set1,632000,-94012.9921875
713,A2C,set1,634000,-94034.6640625
714,A2C,set1,636000,-93804.7109375
715,A2C,set1,638000,-93264.8984375
716,A2C,set1,640000,-93803.65625
717,A2C,set1,642000,-93887.6171875
718,A2C,set1,644000,-94176.140625
