train/policy_loss,time/iterations,time/total_timesteps,train/entropy_loss,train/value_loss,time/time_elapsed,rollout/ep_rew_mean,time/fps,train/learning_rate,train/explained_variance,rollout/ep_len_mean,train/n_updates,train/std
-237121.609375,100,8000,-8.482522964477539,1907244928.0,33,-100334.4,235,0.00244,0.0,34.44,99,0.9973134398460388
-260524.859375,200,16000,-8.4100923538208,2191987200.0,66,-100178.6,241,0.00244,0.0,18.86,199,0.9849206805229187
-234472.40625,300,24000,-8.33917236328125,2100863232.0,97,-100171.2,245,0.00244,-1.1920928955078125e-07,18.12,299,0.9722146987915039
-311245.59375,400,32000,-8.275572776794434,2478964480.0,129,-100189.2,247,0.00244,5.960464477539063e-08,19.92,399,0.9633323550224304
3.8165557384490967,500,40000,-8.42587947845459,654.2605590820312,159,-99049.925,251,0.00244,-9.465217590332031e-05,41.49,499,0.9883235692977905
-33.26041793823242,600,48000,-8.54233455657959,17.085290908813477,190,-91494.8,252,0.00244,0.0,119.93,599,1.0067609548568726
-0.0,700,56000,-9.44120979309082,0.0,221,-84280.0,252,0.00244,nan,198.37,699,1.1734631061553955
0.8231223225593567,800,64000,-10.86140251159668,0.0062798308208584785,252,-77065.3,253,0.00244,1.1920928955078125e-07,276.82,799,1.4881372451782227
-0.1783057600259781,900,72000,-12.025660514831543,0.0002883048728108406,283,-72948.2,253,0.00244,-0.6700323820114136,365.06,899,1.8034226894378662
-143718.625,1000,80000,-12.903830528259277,688848512.0,314,-68618.9,254,0.00244,-3.5762786865234375e-07,445.37,999,2.0802412033081055
7.167868137359619,1100,88000,-13.095913887023926,648.5917358398438,345,-62873.7375,254,0.00244,-1.1920928955078125e-07,520.2,1099,2.1474461555480957
13568.314453125,1200,96000,-13.271636009216309,6794311.5,375,-63549.991666669994,255,0.00244,-1.1920928955078125e-07,585.52,1199,2.2138311862945557
-13.809149742126465,1300,104000,-13.572985649108887,1.2083414793014526,406,-68454.92916667,255,0.00244,0.0,560.46,1299,2.3274357318878174
-150942.703125,1400,112000,-14.589073181152344,681518208.0,437,-73997.76666667,255,0.00244,0.0,535.11,1399,2.7578225135803223
1919.3529052734375,1500,120000,-14.86072826385498,1260728.875,467,-77639.92083334,256,0.00244,0.0,503.96,1499,2.8892362117767334
-153031.171875,1600,128000,-14.874600410461426,663766016.0,498,-85340.54583333999,256,0.00244,0.0,316.31,1599,2.894662618637085
-171795.21875,1700,136000,-15.086587905883789,704387904.0,528,-94096.38333334,257,0.00244,0.0,199.29,1699,2.997675657272339
-11.814277648925781,1800,144000,-15.01269245147705,0.8753753900527954,559,-91413.54583333999,257,0.00244,-0.6707519292831421,233.48,1799,2.960106372833252
-174335.421875,1900,152000,-15.15930461883545,695443264.0,590,-88287.57916667,257,0.00244,0.0,285.77,1899,3.0324325561523438
-5.0778937339782715,2000,160000,-15.099321365356445,0.12592804431915283,620,-87004.15833333999,257,0.00244,0.0,333.23,1999,3.0028910636901855
-183673.625,2100,168000,-15.286422729492188,699967104.0,651,-82117.19166667,257,0.00244,0.0,416.03,2099,3.094639539718628
3.945075273513794,2200,176000,-15.48986530303955,0.1148519515991211,682,-79096.99166667,257,0.00244,0.26551592350006104,475.11,2199,3.207834005355835
