train/actor_loss,rollout/ep_len_mean,time/total_timesteps,train/critic_loss,train/ent_coef,time/time_elapsed,rollout/ep_rew_mean,time/fps,time/episodes,train/n_updates,train/ent_coef_loss,train/learning_rate
-1.9659299850463867,56.75,360,196314752.0,0.9978699684143066,2,-98057.5,138,4,64,-0.018322013318538666,0.0001
2.888185977935791,52.875,496,282.07000732421875,0.9967431426048279,3,-99268.75,130,8,98,-0.029281770810484886,0.0001
3.674759864807129,46.583333333333336,700,273105536.0,0.9949835538864136,5,-97110.97222225,126,12,149,-0.04601835459470749,0.0001
6.012991428375244,50.5,952,117669824.0,0.9928139448165894,7,-95454.3229166875,122,16,212,-0.06675566732883453,0.0001
-8.752779006958008,64.2,1732,156057888.0,0.9864987730979919,14,-96091.70833334999,118,20,407,-0.10267797112464905,0.0001
-12.704740524291992,78.25,2120,39090856.0,0.9838104248046875,18,-96118.88888891666,117,24,504,-0.10825125873088837,0.0001
-15.639945983886719,75.07142857142857,2444,77510632.0,0.9817633628845215,20,-96751.90476192857,117,28,585,-0.10584188252687454,0.0001
-16.96944808959961,77.125,2724,116607552.0,0.9800686836242676,23,-96929.4791666875,116,32,655,-0.11774951964616776,0.0001
-15.035503387451172,81.91666666666667,3040,116598656.0,0.9783269166946411,26,-97403.14814816666,116,36,734,-0.11163094639778137,0.0001
-15.844898223876953,82.775,3404,310313664.0,0.9764232039451599,29,-97502.33333334999,115,40,825,-0.11529670655727386,0.0001
-15.029389381408691,86.88636363636364,4196,116165736.0,0.9730291962623596,36,-97386.02272729547,115,44,1023,-0.07094775885343552,0.0001
-31.42637062072754,94.72916666666667,4832,115419016.0,0.9716090559959412,41,-97753.85416668751,115,48,1182,-0.0033889226615428925,0.0001
-25.11141586303711,95.67307692307692,5328,114767024.0,0.9715790748596191,46,-97806.73076925,115,52,1306,0.005713171325623989,0.0001
-20.719619750976562,94.89285714285714,5572,38245952.0,0.971796452999115,48,-97649.64285716072,115,56,1367,0.017262738198041916,0.0001
-23.89498519897461,94.4,5812,37688960.0,0.9720480442047119,50,-97693.08333335,115,60,1427,0.017626430839300156,0.0001
-17.46827507019043,92.390625,5996,192958256.0,0.9722633361816406,52,-97076.96614584375,115,64,1473,0.038687288761138916,0.0001
-32.62009811401367,90.13235294117646,6224,153455392.0,0.9726923704147339,54,-96683.39460785294,115,68,1530,0.03204641118645668,0.0001
