time/total_timesteps,train/ent_coef_loss,train/ent_coef,rollout/ep_rew_mean,time/episodes,train/learning_rate,train/critic_loss,time/fps,train/n_updates,time/time_elapsed,train/actor_loss,rollout/ep_len_mean
4256,-5.366429805755615,1.3475204706192017,-465720.59848568746,96,0.001,261922608.0,100,1038,42,498.664794921875,43.71875
4380,-5.244588851928711,1.367451548576355,-453715.74674072996,100,0.001,176516336.0,100,1069,43,114.85617065429688,43.18
4464,-5.523398399353027,1.3798319101333618,-449542.65803192,104,0.001,231610496.0,100,1090,44,288.2778625488281,42.39
4608,-5.381035804748535,1.4004757404327393,-453332.8028290299,108,0.001,196601216.0,100,1126,45,500.6835021972656,43.4
4764,-5.646708011627197,1.4219894409179688,-449009.39401885995,112,0.001,315512576.0,99,1165,47,269.82177734375,43.67
4876,-5.456515789031982,1.4367084503173828,-447965.07737056,116,0.001,155036304.0,99,1193,48,359.33013916015625,43.99
4980,-5.705939292907715,1.4511724710464478,-440528.84797894,120,0.001,106226224.0,99,1219,49,825.5853271484375,44.65
5104,-5.651467323303223,1.467112421989441,-423760.25633854995,124,0.001,76517536.0,99,1250,51,473.422607421875,43.63
5232,-5.917736053466797,1.4845095872879028,-398013.42016502994,128,0.001,164669984.0,99,1282,52,585.614501953125,42.12
5544,-6.483145713806152,1.5259963274002075,-384030.0521854699,132,0.001,247495840.0,99,1360,55,900.9698486328125,41.2
7924,-14.986089706420898,1.97304105758667,-858903.3118493899,136,0.001,111711376.0,100,1955,78,1552.1412353515625,58.83
8136,-16.256465911865234,2.020573139190674,-1032989.5080564299,140,0.001,126737072.0,100,2008,80,1682.20556640625,64.86
8276,-17.065244674682617,2.0507259368896484,-1051429.8781045899,144,0.001,68342776.0,100,2043,82,1254.958251953125,65.96
8584,-16.91474151611328,2.122921943664551,-1053900.38102729,148,0.001,89895440.0,100,2120,85,2515.2470703125,66.45
8644,-17.31680679321289,2.136721611022949,-1033539.6234341599,152,0.001,104839296.0,100,2135,86,1691.8309326171875,64.6
8788,-17.5509090423584,2.169989585876465,-1034129.03725994,156,0.001,69513152.0,100,2171,87,2080.90625,64.97
9088,-17.61406898498535,2.238513231277466,-1039806.99600964,160,0.001,111775456.0,100,2246,90,2865.13037109375,64.95
9420,-19.033082962036133,2.3155202865600586,-1093031.9992810101,164,0.001,131845256.0,100,2329,93,3203.419921875,68.18
9624,-19.335575103759766,2.3641629219055176,-1054257.29234435,168,0.001,73085176.0,100,2380,95,3103.69482421875,66.86
9760,-19.056217193603516,2.395949602127075,-1058471.64705759,172,0.001,102517192.0,100,2414,97,3488.22314453125,67.45
9844,-19.992298126220703,2.416250467300415,-1055989.33014859,176,0.001,85552984.0,100,2435,98,2855.740234375,66.95
10000,-19.086578369140625,2.4540138244628906,-1007372.7538793102,180,0.001,79934872.0,100,2474,99,3694.616455078125,63.68
10228,-20.042766571044922,2.5093958377838135,-1030222.5318956401,184,0.001,82640848.0,100,2531,101,4806.61962890625,65.9
10412,-20.17068099975586,2.553184747695923,-993516.0178547202,188,0.001,83811696.0,100,2577,103,2395.343505859375,64.5
10568,-20.04519271850586,2.5913946628570557,-968472.62803579,192,0.001,46373104.0,100,2616,105,4129.390625,63.25
10628,-20.16559410095215,2.6061418056488037,-979503.4742553899,196,0.001,65011392.0,100,2631,106,3656.12841796875,64.12
10740,-20.911630630493164,2.635530471801758,-977675.7247211001,200,0.001,98168608.0,100,2659,107,3720.81396484375,63.74
10880,-21.010759353637695,2.6682679653167725,-976916.3649458998,204,0.001,118609408.0,100,2694,108,5336.9541015625,64.54
11064,-21.75627899169922,2.7167489528656006,-971864.8541394197,208,0.001,33148898.0,100,2740,110,3511.54150390625,63.75
11272,-21.649946212768555,2.768730640411377,-971845.72277992,212,0.001,92932376.0,100,2792,112,3730.63330078125,64.41
11396,-21.435123443603516,2.799499988555908,-970542.5303771,216,0.001,79990384.0,100,2823,113,4215.9384765625,65.34
11552,-22.60614013671875,2.8395440578460693,-970218.7293376001,220,0.001,69478536.0,100,2862,115,4165.84716796875,65.04
11716,-23.034881591796875,2.8837828636169434,-969087.2034673201,224,0.001,137072736.0,99,2903,117,4724.669921875,65.11
12164,-22.29033660888672,3.0021963119506836,-970175.03018877,228,0.001,90361664.0,99,3015,121,5148.9052734375,66.11
12244,-22.92000961303711,3.0246455669403076,-987251.89039031,232,0.001,40118560.0,99,3035,122,5986.2744140625,68.88
12564,-23.346359252929688,3.1126348972320557,-500343.9015102499,236,0.001,25383126.0,99,3115,125,5435.17333984375,51.22
12720,-24.849288940429688,3.1559395790100098,-326295.33479381,240,0.001,53733480.0,99,3154,127,5756.3466796875,45.86
12860,-23.782184600830078,3.193100929260254,-311751.12244519,244,0.001,30588618.0,99,3189,129,4765.0888671875,45.97
13164,-24.382844924926758,3.2822000980377197,-305503.47652664,248,0.001,154362032.0,99,3265,132,6684.69140625,45.66
13340,-24.456579208374023,3.330702304840088,-292064.70265034004,252,0.001,66275712.0,99,3309,134,6721.080078125,44.97
13448,-24.270084381103516,3.362077236175537,-292210.96101733,256,0.001,77337304.0,99,3336,135,5273.6103515625,45.52
13592,-23.371950149536133,3.403355836868286,-279657.19433569,260,0.001,61162404.0,99,3372,136,4834.9306640625,44.53
13984,-22.650182723999023,3.5154104232788086,-242197.0302147,264,0.001,85474768.0,99,3470,140,6413.40673828125,42.65
14280,-24.278888702392578,3.600745916366577,-259259.52166039002,268,0.001,51871804.0,99,3544,143,5833.4609375,47.41
14824,-23.88091278076172,3.756645441055298,-252629.47123742,272,0.001,46161312.0,99,3680,149,6646.35595703125,51.27
15128,-24.52109146118164,3.844348669052124,-251756.81977924996,276,0.001,25900308.0,99,3756,152,7067.0146484375,51.77
15400,-24.218292236328125,3.9264979362487793,-251228.50622011,280,0.001,76382088.0,98,3824,155,7430.8095703125,53.19
15732,-24.190500259399414,4.027574062347412,-231556.79024698996,284,0.001,52774036.0,99,3907,158,6696.806640625,54.51
15940,-24.44890785217285,4.089366912841797,-231091.26733373,288,0.001,101132544.0,99,3959,160,7849.4814453125,54.89
16148,-24.694717407226562,4.152698993682861,-231638.98413765,292,0.001,82138144.0,98,4011,163,7369.01171875,56.94
16276,-24.443099975585938,4.194344997406006,-223950.26018636997,296,0.001,89961568.0,98,4043,164,6674.4130859375,56.36
16424,-23.215898513793945,4.239591598510742,-222405.70690977,300,0.001,19987210.0,98,4080,166,8426.056640625,56.75
16504,-23.765548706054688,4.2656989097595215,-221819.81728078998,304,0.001,38396516.0,98,4100,167,7483.6650390625,56.44
16684,-23.235246658325195,4.320713520050049,-218936.56730827,308,0.001,38507624.0,98,4145,169,9505.9873046875,56.41
16952,-24.49965476989746,4.402771949768066,-216715.50296551,312,0.001,49137212.0,98,4212,172,7878.6669921875,56.06
17304,-23.683000564575195,4.516803741455078,-218148.67069884003,316,0.001,35243384.0,98,4300,175,8755.47265625,57.76
17628,-23.636188507080078,4.620332717895508,-216497.78562629002,320,0.001,25634348.0,98,4381,179,8482.845703125,58.91
17748,-23.99391746520996,4.659084320068359,-214330.47874778998,324,0.001,44814972.0,98,4411,180,8168.03857421875,59.3
18104,-24.354785919189453,4.7727508544921875,-210558.82594765004,328,0.001,26284468.0,98,4500,183,8975.9736328125,59.08
18208,-25.20907211303711,4.808590888977051,-221300.11457986,332,0.001,60270680.0,98,4526,184,8163.8154296875,60.17
18292,-25.325584411621094,4.837017059326172,-214408.54347403997,336,0.001,72212464.0,98,4547,185,7807.20556640625,59.12
18456,-24.426685333251953,4.894830703735352,-190904.51624588,340,0.001,73118312.0,98,4588,187,8761.1953125,57.78
18700,-26.02573013305664,4.979036331176758,-184916.98044036,344,0.001,41776408.0,98,4649,190,8809.4599609375,57.39
18848,-25.79660415649414,5.031172752380371,-183315.29581835997,348,0.001,183178800.0,98,4686,191,8487.6953125,58.26
19032,-26.00003433227539,5.101049423217773,-180902.17328609002,352,0.001,93132528.0,98,4732,193,9267.0068359375,58.09
19220,-25.83344268798828,5.165913105010986,-179563.10732637,356,0.001,36790088.0,98,4779,195,9468.650390625,58.27
19460,-24.603988647460938,5.252564907073975,-180833.32883402,360,0.001,47849888.0,98,4839,198,8802.4296875,60.13
19588,-23.496013641357422,5.299654960632324,-162861.96698257,364,0.001,70012512.0,98,4871,199,9406.5810546875,59.35
19836,-24.706157684326172,5.387815952301025,-145486.40629106,368,0.001,48465996.0,98,4933,202,10163.208984375,55.14
20124,-25.20732879638672,5.492020130157471,-146568.37586656996,372,0.001,47599840.0,98,5005,205,10187.29296875,51.6
20448,-24.98094940185547,5.612544536590576,-148578.19476035997,376,0.001,78464208.0,98,5086,208,10204.0224609375,52.05
20872,-25.109920501708984,5.772747039794922,-151149.91699635997,380,0.001,52538076.0,97,5192,213,8809.35546875,54.55
21108,-25.53895378112793,5.867191314697266,-147961.49034718,384,0.001,29102288.0,97,5251,215,9620.8935546875,53.04
21284,-25.263025283813477,5.934520244598389,-147675.02095566,388,0.001,26103876.0,97,5295,217,9072.4111328125,53.23
21424,-25.23727798461914,5.992882251739502,-145269.96448965,392,0.001,81884720.0,97,5330,218,9167.0791015625,51.11
21576,-25.717134475708008,6.057243347167969,-139198.80032066998,396,0.001,62485488.0,97,5368,220,9270.4521484375,50.52
21700,-26.32872772216797,6.107421398162842,-139262.55175113,400,0.001,46581136.0,97,5399,221,9563.224609375,50.13
23252,-24.878448486328125,6.7655558586120605,-141024.72746683998,404,0.001,20077324.0,96,5787,240,10961.595703125,56.9
23636,-26.156112670898438,6.931962966918945,-143641.43234368,408,0.001,72204768.0,96,5883,245,12014.2421875,65.14
23852,-25.642353057861328,7.02810525894165,-142784.58210002,412,0.001,33330710.0,96,5937,247,10660.4599609375,64.22
23940,-25.045612335205078,7.071188449859619,-143319.32008304,416,0.001,51574416.0,96,5959,248,10050.1552734375,67.64
24072,-24.456623077392578,7.130371570587158,-143145.38231098,420,0.001,60739732.0,96,5992,249,10351.044921875,66.63
24176,-24.8038272857666,7.173134803771973,-143227.89873901004,424,0.001,60334916.0,96,6018,250,9986.033203125,66.36
24268,-23.774898529052734,7.215907573699951,-143448.16553313003,428,0.001,97269520.0,96,6041,251,10430.3349609375,65.57
24364,-25.191211700439453,7.258645534515381,-113171.53262199002,432,0.001,49278672.0,96,6065,252,10787.513671875,61.64
24796,-25.590187072753906,7.455931186676025,-113119.34380341003,436,0.001,37072188.0,96,6173,257,10879.6396484375,64.2
24952,-26.38965606689453,7.5304789543151855,-113415.42979273,440,0.001,111767432.0,96,6212,258,9955.6455078125,64.96
25012,-25.09211540222168,7.559656620025635,-113706.01735981001,444,0.001,75822096.0,96,6227,259,10336.779296875,64.0
25068,-23.535327911376953,7.58854341506958,-114194.68194802999,448,0.001,45700904.0,96,6241,260,10546.7421875,62.3
25260,-25.36936378479004,7.6801276206970215,-114549.59641459999,452,0.001,91994048.0,96,6289,262,9421.634765625,61.86
25656,-25.365367889404297,7.870034694671631,-126292.81751674,456,0.001,36351952.0,96,6388,266,11436.443359375,63.86
25832,-23.95840835571289,7.952611923217773,-126105.30239365,460,0.001,71041296.0,96,6432,268,10888.669921875,62.9
26060,-23.74124526977539,8.064493179321289,-126111.4864356,464,0.001,50364292.0,96,6489,270,10609.21484375,63.17
26308,-25.465320587158203,8.189026832580566,-132524.54640287,468,0.001,47407856.0,96,6551,272,10166.427734375,65.29
26488,-26.87246322631836,8.281060218811035,-124172.21688777,472,0.001,27703996.0,96,6596,274,10748.982421875,64.92
26604,-25.634599685668945,8.344117164611816,-122263.13306251,476,0.001,63712584.0,96,6625,275,11393.1435546875,64.34
26696,-26.778104782104492,8.388592720031738,-118356.65785828998,480,0.001,67837472.0,96,6648,276,11581.04296875,60.29
26780,-25.476356506347656,8.433518409729004,-117995.37047626998,484,0.001,90295152.0,96,6669,277,11777.3466796875,58.26
26848,-25.927730560302734,8.471980094909668,-118084.41801429,488,0.001,177675472.0,96,6686,278,10595.6142578125,57.76
27084,-26.153959274291992,8.60240364074707,-117921.15165974999,492,0.001,47554624.0,96,6745,280,10838.60546875,57.91
27168,-25.565155029296875,8.648829460144043,-118070.48130264002,496,0.001,41851464.0,96,6766,281,10927.5859375,58.28
27376,-26.30120086669922,8.761482238769531,-118423.74354428999,500,0.001,78155584.0,96,6818,283,11839.580078125,59.25
27608,-25.844942092895508,8.88790512084961,-116934.63969035001,504,0.001,136191184.0,96,6876,286,11291.294921875,53.52
27784,-26.110294342041016,8.988943099975586,-113979.18172668,508,0.001,54718188.0,96,6920,287,11065.158203125,46.26
27880,-26.207977294921875,9.043421745300293,-113707.47808469001,512,0.001,36137048.0,96,6944,288,11111.91015625,46.34
28020,-26.045665740966797,9.126957893371582,-111153.31128948,516,0.001,24382632.0,96,6979,290,9991.0537109375,40.91
28120,-25.846267700195312,9.182846069335938,-111247.30201779999,520,0.001,79694592.0,96,7004,291,10843.412109375,41.05
28204,-25.119659423828125,9.231267929077148,-111170.86938883999,524,0.001,81526048.0,96,7025,292,11498.166015625,40.66
28300,-24.21115493774414,9.28623104095459,-111096.19790164001,528,0.001,92964352.0,96,7049,293,11357.0068359375,40.56
28380,-25.365718841552734,9.33418083190918,-111080.0582878,532,0.001,97428048.0,96,7069,293,11490.095703125,40.54
28568,-25.097782135009766,9.437484741210938,-111132.11318365,536,0.001,19236514.0,96,7116,295,10630.0234375,37.82
28968,-25.06890106201172,9.676788330078125,-111157.94390540998,540,0.001,72736832.0,96,7216,299,10831.041015625,38.53
29108,-26.602615356445312,9.757587432861328,-111813.33090852,544,0.001,62825136.0,96,7251,301,10143.2919921875,40.87
29448,-25.441791534423828,9.97411060333252,-111396.73924168998,548,0.001,77303488.0,96,7336,304,10564.162109375,42.09
29652,-24.958160400390625,10.100248336791992,-110872.23090770001,552,0.001,66349208.0,96,7387,306,10283.2578125,44.55
29728,-24.671546936035156,10.144047737121582,-101742.30240845,556,0.001,27894936.0,96,7406,307,11643.18359375,43.01
29836,-25.598543167114258,10.209553718566895,-97766.18533547001,560,0.001,104206288.0,96,7433,308,10367.4306640625,40.78
29964,-24.42650032043457,10.289165496826172,-97947.93115687997,564,0.001,30990396.0,96,7465,309,10957.9296875,40.7
30148,-24.67156410217285,10.399359703063965,-86225.11829176999,568,0.001,76748592.0,96,7511,311,10169.396484375,37.67
30272,-25.66205406188965,10.47436809539795,-85889.79538653999,572,0.001,43357232.0,96,7542,313,12386.1328125,37.93
30540,-24.174924850463867,10.650615692138672,-85891.09587260001,576,0.001,44675544.0,96,7609,315,10941.232421875,38.6
30684,-26.58552360534668,10.744340896606445,-85415.99501912002,580,0.001,55757696.0,96,7645,317,10421.138671875,39.17
31000,-23.817058563232422,10.952315330505371,-85240.24217648999,584,0.001,57376052.0,96,7724,320,12916.26171875,40.17
31300,-23.983535766601562,11.142903327941895,-84996.36937517,588,0.001,42074984.0,96,7799,323,10909.7939453125,41.06
32312,-24.023183822631836,11.831605911254883,-94987.83038092,592,0.001,55672080.0,96,8052,333,11416.12109375,47.26
32468,-22.928279876708984,11.93923282623291,-104674.71370125002,596,0.001,54124064.0,96,8091,335,10918.8369140625,52.96
32636,-23.957185745239258,12.05396842956543,-104207.36356635997,600,0.001,33732376.0,96,8133,337,11757.572265625,53.04
32968,-23.121816635131836,12.283690452575684,-103853.47020051001,604,0.001,36714632.0,96,8216,340,11810.44921875,52.86
33116,-22.173023223876953,12.380481719970703,-103886.92035686,608,0.001,72155320.0,96,8253,342,10983.048828125,53.0
33408,-22.509490966796875,12.582697868347168,-103888.77724052001,612,0.001,96067248.0,96,8326,345,11834.654296875,53.39
33500,-22.79043197631836,12.639988899230957,-103867.44182922,616,0.001,103687392.0,96,8349,345,12258.736328125,54.65
33788,-22.60617446899414,12.83925724029541,-103634.83254337,620,0.001,40589944.0,96,8421,349,11195.630859375,54.99
33932,-22.905319213867188,12.939746856689453,-104390.47721193999,624,0.001,34312240.0,96,8457,350,11737.298828125,56.48
34136,-23.06513214111328,13.082672119140625,-104401.97414934002,628,0.001,101917184.0,96,8508,352,10666.99609375,57.68
34320,-22.700210571289062,13.222393035888672,-104359.15706540999,632,0.001,82700752.0,96,8554,354,12474.419921875,58.29
34768,-22.091007232666016,13.552663803100586,-105046.64440008001,636,0.001,45385412.0,96,8666,359,11493.9697265625,61.73
35124,-22.92259407043457,13.826495170593262,-104863.88452990002,640,0.001,55439304.0,96,8755,362,11869.5498046875,61.14
35392,-21.645627975463867,14.029892921447754,-103713.47684050999,644,0.001,43290296.0,96,8822,365,11032.150390625,59.94
35848,-22.319128036499023,14.383598327636719,-103635.47085104002,648,0.001,33323232.0,96,8936,369,12855.83203125,60.25
36140,-20.69031524658203,14.602290153503418,-103548.25489240001,652,0.001,23512808.0,96,9009,372,12014.423828125,58.48
36332,-21.040462493896484,14.744832992553711,-103922.29118399,656,0.001,27961862.0,96,9057,374,11082.43359375,61.95
36480,-22.14627456665039,14.862922668457031,-103744.54501404,660,0.001,77154928.0,96,9094,376,12962.609375,62.11
36712,-22.042434692382812,15.041865348815918,-103433.13961300999,664,0.001,48850344.0,96,9152,378,10422.44140625,62.15
36916,-21.283802032470703,15.208256721496582,-103261.27938554999,668,0.001,45706936.0,96,9203,380,12097.216796875,63.39
37268,-21.668231964111328,15.488296508789062,-102686.77069106,672,0.001,75338888.0,96,9291,384,13133.15234375,62.93
37760,-21.395639419555664,15.895730972290039,-102374.75962943,676,0.001,40803944.0,96,9414,389,11508.517578125,63.83
37900,-21.386550903320312,16.017087936401367,-102633.11531673,680,0.001,32667924.0,96,9449,390,13623.8408203125,64.91
38208,-20.552379608154297,16.286144256591797,-102224.84514617002,684,0.001,69736768.0,96,9526,393,12926.84765625,65.17
38596,-22.668733596801758,16.614364624023438,-110933.18240732003,688,0.001,28824256.0,97,9623,397,14520.08984375,75.33
38824,-20.98303985595703,16.81781768798828,-100996.45905347003,692,0.001,45559328.0,97,9680,400,12173.1787109375,70.6
39016,-21.094629287719727,16.99100112915039,-91128.69644063998,696,0.001,24014020.0,97,9728,402,11927.0791015625,65.01
39144,-20.554277420043945,17.108978271484375,-91245.79730354999,700,0.001,36246932.0,97,9760,403,11356.5966796875,64.92
39300,-20.521270751953125,17.246623992919922,-90910.66104503002,704,0.001,25676936.0,97,9799,405,11239.6484375,64.05
39384,-19.802452087402344,17.320261001586914,-90838.96710677001,708,0.001,97932640.0,96,9820,406,13126.41015625,62.98
39588,-20.515308380126953,17.49860382080078,-90806.18276849999,712,0.001,35457204.0,96,9871,408,11909.2099609375,63.0
39768,-21.303241729736328,17.660606384277344,-90806.85669013,716,0.001,85004032.0,96,9916,410,12953.59375,62.32
39888,-18.89330291748047,17.76993751525879,-90810.74287884997,720,0.001,58883564.0,96,9946,411,11874.125,62.28
40176,-21.08035659790039,18.027931213378906,-89966.10447532,724,0.001,92067840.0,96,10018,414,13611.939453125,62.23
40316,-21.888866424560547,18.151458740234375,-89820.09680245999,728,0.001,56853652.0,96,10053,415,11946.3701171875,62.23
40528,-19.814083099365234,18.358304977416992,-89696.12638782,732,0.001,22279972.0,96,10106,418,11528.546875,62.2
40860,-19.69711685180664,18.67585563659668,-89185.81985519,736,0.001,130897712.0,96,10189,421,13495.6494140625,61.72
41032,-19.210233688354492,18.840251922607422,-89001.0953875,740,0.001,67504656.0,96,10232,423,12628.1640625,61.51
41240,-20.58330535888672,19.04095458984375,-89074.22746595001,744,0.001,60044672.0,96,10284,425,10740.62890625,60.77
41452,-20.434125900268555,19.2584228515625,-89044.07925409998,748,0.001,39714744.0,96,10337,427,11497.1611328125,60.49
41772,-16.50278091430664,19.56689453125,-89567.38271204999,752,0.001,57626392.0,96,10417,430,10212.212890625,60.75
41992,-18.818553924560547,19.759910583496094,-89669.41538027998,756,0.001,39705708.0,96,10472,433,12060.1728515625,59.01
42072,-19.806488037109375,19.838253021240234,-89822.90864678999,760,0.001,107935816.0,96,10492,434,12593.998046875,58.76
42512,-16.547683715820312,20.2469425201416,-89998.54434830001,764,0.001,58701180.0,96,10602,439,9829.578125,59.76
42748,-16.706588745117188,20.469026565551758,-90276.5428826,768,0.001,80484256.0,96,10661,441,13206.53125,60.2
43092,-20.066741943359375,20.799501419067383,-91707.42959233,772,0.001,94611520.0,96,10747,445,10347.0205078125,64.4
43940,-17.615402221679688,21.677112579345703,-92214.72333513001,776,0.001,22814008.0,96,10959,453,11430.82421875,67.34
44092,-17.54322052001953,21.835046768188477,-92901.23287799001,780,0.001,95565568.0,96,10997,455,12932.50390625,68.49
44368,-18.480762481689453,22.123218536376953,-93344.72464737999,784,0.001,58861108.0,96,11066,458,13647.20703125,68.35
44688,-18.06099510192871,22.469194412231445,-84834.81927086,788,0.001,78508272.0,96,11146,461,13418.3779296875,60.31
44860,-17.331192016601562,22.649383544921875,-84839.77978366999,792,0.001,86700608.0,96,11189,463,11398.22265625,59.68
45316,-16.2515869140625,23.11762237548828,-84619.66411224999,796,0.001,38996528.0,96,11303,468,10823.3134765625,60.66
45668,-16.829463958740234,23.476560592651367,-85141.62311037,800,0.001,91882128.0,96,11391,471,10744.134765625,62.95
46100,-17.384937286376953,23.952938079833984,-86000.65446293,804,0.001,108692576.0,96,11499,476,11449.1474609375,67.11
46520,-15.205720901489258,24.42099380493164,-86089.60831257999,808,0.001,64757852.0,96,11604,480,11945.873046875,68.84
46968,-16.272960662841797,24.918672561645508,-86163.13302781,812,0.001,47921600.0,96,11716,485,13372.865234375,70.39
47700,-15.47319507598877,25.7290096282959,-89189.40822693001,816,0.001,29693324.0,96,11899,492,12198.1708984375,75.21
48460,-14.019081115722656,26.568809509277344,-89496.08368508001,820,0.001,30719196.0,96,12089,500,11706.39453125,81.6
48892,-14.032482147216797,27.047182083129883,-91081.66108692001,824,0.001,43017824.0,96,12197,505,12874.88671875,86.33
49092,-14.143932342529297,27.275815963745117,-91127.71517059999,828,0.001,28643954.0,96,12247,507,13146.5732421875,87.88
49548,-12.217794418334961,27.767662048339844,-91607.62786548004,832,0.001,76748128.0,96,12361,511,11194.111328125,90.43
49780,-15.667810440063477,28.02132797241211,-91493.55770128002,836,0.001,84859664.0,96,12419,514,12406.232421875,88.44
49928,-16.068458557128906,28.19680404663086,-91614.64142715,840,0.001,36049872.0,96,12456,515,11688.517578125,88.38
50024,-13.930030822753906,28.316503524780273,-91579.09185753,844,0.001,26141610.0,96,12480,516,12741.107421875,88.5
50204,-13.182095527648926,28.53192710876465,-91655.99329335999,848,0.001,24028612.0,96,12525,518,10920.2822265625,88.42
51072,-12.835992813110352,29.54180335998535,-91160.53485035,852,0.001,71892904.0,96,12742,527,12017.0830078125,89.16
51696,-12.841270446777344,30.258689880371094,-91177.98837296,856,0.001,76423984.0,96,12898,534,10846.0400390625,94.84
51768,-12.025018692016602,30.3393497467041,-91374.89080520999,860,0.001,25223550.0,96,12916,535,9946.859375,94.34
51848,-11.23727035522461,30.42024803161621,-91990.0865156,864,0.001,62737196.0,96,12936,536,11738.837890625,92.54
51920,-11.889266967773438,30.49976921081543,-92575.35419503,868,0.001,45150964.0,96,12954,536,12760.59765625,90.36
52132,-12.240541458129883,30.743513107299805,-92012.1394015,872,0.001,59425280.0,96,13007,539,10964.888671875,84.78
52216,-10.814338684082031,30.84046173095703,-92498.18671292001,876,0.001,44453360.0,96,13028,539,11572.884765625,79.81
52292,-11.264299392700195,30.920225143432617,-92359.73378652999,880,0.001,16735232.0,96,13047,540,9681.84375,81.64
52620,-11.232250213623047,31.282840728759766,-92311.74910203002,884,0.001,36260936.0,96,13129,544,13048.33203125,81.56
52808,-13.866477966308594,31.485498428344727,-92479.60617418002,888,0.001,41228984.0,96,13176,546,12514.34765625,81.42
52892,-11.985359191894531,31.58803367614746,-92935.72761053,892,0.001,58664048.0,96,13197,547,11660.8359375,81.04
53144,-12.408044815063477,31.897397994995117,-93187.59403998003,896,0.001,48302904.0,96,13260,549,13185.6171875,80.06
53416,-11.573904991149902,32.23521423339844,-92782.29273700001,900,0.001,84443176.0,96,13328,552,13126.58984375,79.26
53900,-12.452770233154297,32.8349723815918,-92101.60330123,904,0.001,33462780.0,96,13449,557,12565.6201171875,77.31
54176,-12.169403076171875,33.17387390136719,-92052.63741294002,908,0.001,37883744.0,96,13518,560,10611.7763671875,76.52
54588,-10.55417251586914,33.70308303833008,-92190.56917691,912,0.001,40547888.0,96,13621,565,12533.486328125,75.06
54884,-11.307029724121094,34.05954360961914,-89544.83241767003,916,0.001,27756772.0,96,13695,568,13831.51171875,70.32
55008,-10.463351249694824,34.2216796875,-89633.09214856001,920,0.001,44358068.0,96,13726,569,11001.8671875,63.02
55172,-11.922114372253418,34.417999267578125,-88678.18527249001,924,0.001,25144950.0,96,13767,571,11232.6484375,61.37
