time/total_timesteps,train/ent_coef_loss,train/ent_coef,rollout/ep_rew_mean,time/episodes,train/learning_rate,train/critic_loss,time/fps,train/n_updates,time/time_elapsed,train/actor_loss,rollout/ep_len_mean
6204,-16.012359619140625,1.686626672744751,-1407772.973126355,76,0.001,268914304.0,94,1525,65,-711.3748779296875,74.36842105263158
6244,-16.587366104125977,1.693263292312622,-1511220.955298875,80,0.001,180899056.0,94,1535,66,-926.421630859375,77.2
6276,-15.450607299804688,1.6999497413635254,-1455539.7682730358,84,0.001,224362304.0,94,1543,66,-1190.2327880859375,74.53571428571429
6324,-16.802799224853516,1.708923101425171,-1394218.8413191023,88,0.001,241087616.0,94,1555,67,-1276.9598388671875,71.51136363636364
6352,-16.836898803710938,1.7134567499160767,-1338147.8661044457,92,0.001,157549680.0,94,1562,67,-1105.34912109375,68.68478260869566
6516,-17.28802490234375,1.745412826538086,-1287795.0584683542,96,0.001,258146992.0,94,1603,69,-556.927490234375,66.59375
6632,-17.527385711669922,1.766007661819458,-1253564.5299279601,100,0.001,212091216.0,94,1632,70,-349.8580627441406,65.49
6692,-17.627172470092773,1.7775460481643677,-1245550.19219446,104,0.001,164704976.0,94,1647,71,-267.2676086425781,64.94
6896,-17.331077575683594,1.8166348934173584,-1181613.2200600998,108,0.001,182280896.0,94,1698,73,87.89009094238281,61.6
7108,-17.14531707763672,1.8561967611312866,-987864.7447183399,112,0.001,105223496.0,94,1751,75,-55.12726593017578,53.16
7292,-16.788476943969727,1.8886266946792603,-955077.3856304202,116,0.001,109199280.0,94,1797,77,514.2990112304688,52.92
7356,-17.647159576416016,1.9014376401901245,-824730.7977982099,120,0.001,154940384.0,94,1813,78,236.54934692382812,49.78
7500,-17.03876304626465,1.9272527694702148,-820198.2911153999,124,0.001,150468160.0,94,1849,79,224.82334899902344,49.22
7644,-17.42858123779297,1.9530518054962158,-767074.6596949,128,0.001,112628576.0,94,1885,81,287.4337158203125,47.25
7708,-17.617828369140625,1.963687539100647,-758695.51278314,132,0.001,120931008.0,94,1901,81,131.12330627441406,45.96
7740,-17.202823638916016,1.970066785812378,-755480.6012073,136,0.001,142273360.0,94,1909,82,469.4555358886719,45.33
7768,-17.098617553710938,1.97428560256958,-755038.1422427599,140,0.001,128455600.0,94,1916,82,116.93521118164062,45.38
7800,-17.836870193481445,1.9806208610534668,-749767.2579161599,144,0.001,121173040.0,93,1924,83,235.23854064941406,44.9
7848,-17.11530303955078,1.989004135131836,-688856.48382578,148,0.001,76208136.0,93,1936,83,369.1672668457031,41.88
7968,-16.855327606201172,2.0096471309661865,-681704.5224399898,152,0.001,171743248.0,93,1966,84,1055.0240478515625,41.51
8048,-17.472394943237305,2.021918535232544,-681015.4507939599,156,0.001,170428832.0,93,1986,85,605.30029296875,41.63
8144,-17.29422950744629,2.0382931232452393,-633478.1416984501,160,0.001,64517164.0,93,2010,86,199.02146911621094,38.92
8220,-17.89702796936035,2.0525729656219482,-619849.77004906,164,0.001,90241160.0,93,2029,87,542.5828857421875,38.74
8324,-18.23856544494629,2.069051742553711,-488045.21379666997,168,0.001,107042720.0,93,2055,88,824.6260986328125,34.57
8404,-17.940738677978516,2.083625078201294,-477198.87872805,172,0.001,90583784.0,93,2075,89,1024.99609375,34.44
8548,-19.21454429626465,2.109013319015503,-312119.82178311003,176,0.001,72986496.0,93,2111,91,1232.7373046875,28.19
8724,-18.882291793823242,2.1413023471832275,-179187.82511449003,180,0.001,229748176.0,93,2155,93,1292.0322265625,24.58
8936,-19.070911407470703,2.1780428886413574,-175880.64422166004,184,0.001,148064656.0,93,2208,95,799.7388916015625,25.77
9100,-19.219905853271484,2.208698272705078,-177528.17753909,188,0.001,147744496.0,93,2249,97,1545.281494140625,26.62
9224,-20.756019592285156,2.230721950531006,-185115.53317615006,192,0.001,96639448.0,93,2280,98,1647.7496337890625,28.39
9416,-21.283493041992188,2.2678308486938477,-189348.38554479997,196,0.001,194307232.0,93,2328,100,2379.6708984375,29.44
9564,-21.058536529541016,2.298945188522339,-176875.80646055995,200,0.001,90336864.0,93,2365,102,2717.66943359375,29.26
9688,-20.622364044189453,2.3227193355560303,-177683.93244245,204,0.001,109621936.0,93,2396,103,3500.109130859375,30.19
9792,-21.052003860473633,2.344099760055542,-173842.30571557,208,0.001,144913248.0,93,2422,104,2545.020751953125,30.52
9992,-21.590965270996094,2.382218599319458,-171008.50938304,212,0.001,40923920.0,93,2472,106,2904.271484375,31.4
10148,-21.94800567626953,2.413985013961792,-164666.02858600998,216,0.001,108264416.0,93,2511,108,2265.743408203125,30.24
10276,-21.779130935668945,2.441283702850342,-152673.30719587,220,0.001,115451864.0,93,2543,109,2945.06201171875,28.97
10716,-23.48931884765625,2.5352938175201416,-151333.77948747997,224,0.001,64851752.0,93,2653,114,2301.85595703125,30.14
10808,-22.975309371948242,2.553524971008301,-163452.65290515,228,0.001,49464084.0,93,2676,115,2285.188720703125,31.17
11072,-23.509178161621094,2.6106631755828857,-169408.70950336,232,0.001,122692136.0,93,2742,118,2471.2705078125,33.24
11188,-24.249258041381836,2.6368744373321533,-170028.88481757,236,0.001,53509808.0,93,2771,119,2658.222900390625,33.77
11552,-23.406375885009766,2.716576099395752,-176367.74703719,240,0.001,50743388.0,93,2862,123,3536.893310546875,35.92
11652,-23.895984649658203,2.740311622619629,-180014.14319908005,244,0.001,148266784.0,93,2887,124,3670.587890625,37.54
11824,-23.139060974121094,2.7770016193389893,-180449.43901948005,248,0.001,60397072.0,93,2930,126,3655.54345703125,38.23
12028,-22.74288558959961,2.821185827255249,-177659.89153920003,252,0.001,105813776.0,93,2981,128,4069.3828125,38.86
12252,-21.393936157226562,2.8694510459899902,-173729.93418909996,256,0.001,60697780.0,93,3037,131,4189.26171875,39.09
12380,-21.35071563720703,2.8941900730133057,-169639.98277632,260,0.001,50228312.0,93,3069,132,5236.392578125,39.66
12544,-21.538427352905273,2.9282350540161133,-175676.99051456005,264,0.001,64314184.0,93,3110,134,5954.25927734375,42.68
12672,-22.248437881469727,2.954972982406616,-170866.77140256,268,0.001,60011400.0,93,3142,135,5588.9052734375,43.53
12744,-21.116600036621094,2.969541072845459,-168600.05359305002,272,0.001,87242808.0,93,3160,136,4590.138671875,43.52
12964,-20.8997802734375,3.0128142833709717,-163624.25067530002,276,0.001,102994672.0,93,3215,139,5563.056640625,43.44
13104,-21.583858489990234,3.041576623916626,-159047.72564604,280,0.001,40667472.0,93,3250,140,6918.54833984375,43.52
13184,-21.470569610595703,3.056135654449463,-152055.07245674002,284,0.001,33194952.0,93,3270,141,5213.775390625,42.23
13548,-22.060178756713867,3.132718801498413,-155943.71162397,288,0.001,37387032.0,93,3361,145,4821.00390625,44.72
13644,-22.963520050048828,3.1533143520355225,-150465.98913344,292,0.001,84507952.0,93,3385,146,6268.689453125,43.98
13708,-22.68433380126953,3.166389226913452,-146708.99045625998,296,0.001,56124112.0,93,3401,147,5318.3818359375,43.26
13844,-22.761154174804688,3.1954751014709473,-145352.22432837,300,0.001,114876072.0,93,3435,148,5117.986328125,42.83
14120,-22.52499771118164,3.257533311843872,-138561.89019307998,304,0.001,121307696.0,93,3504,151,4742.697265625,43.6
14560,-21.224424362182617,3.354879140853882,-142300.92156704998,308,0.001,77873736.0,93,3614,156,6565.2353515625,45.53
14752,-22.08271026611328,3.396864652633667,-144191.26757849,312,0.001,28762684.0,93,3662,158,5324.376953125,46.27
14976,-21.359745025634766,3.447819232940674,-138298.29297081,316,0.001,23329632.0,93,3718,160,5724.771484375,47.38
15312,-22.07634162902832,3.523353338241577,-123289.34357561,320,0.001,64624524.0,93,3802,164,6582.232421875,46.63
15512,-22.068397521972656,3.566736936569214,-118791.46379423,324,0.001,110442688.0,93,3852,166,5351.7998046875,46.77
15756,-22.343828201293945,3.624371290206909,-100527.97973980999,328,0.001,53847280.0,93,3913,168,7359.69580078125,45.79
15964,-23.065622329711914,3.672441005706787,-96783.16584135,332,0.001,49178704.0,93,3965,171,6570.91845703125,48.23
16220,-22.214637756347656,3.7336630821228027,-95796.84809394999,336,0.001,30127092.0,93,4029,173,7325.0244140625,49.19
16344,-23.146310806274414,3.765834093093872,-91523.82722842,340,0.001,44481976.0,93,4060,175,7683.05859375,49.04
16596,-23.52484893798828,3.828727960586548,-82339.45169202998,344,0.001,46382260.0,93,4123,177,7899.3232421875,48.77
16816,-21.978302001953125,3.882298707962036,-86248.75235350998,348,0.001,110276616.0,93,4178,180,6927.21875,50.31
16936,-22.877254486083984,3.911691665649414,-84928.04383893998,352,0.001,113874016.0,93,4208,181,7474.63427734375,49.92
17036,-22.835914611816406,3.935683250427246,-86446.66730138,356,0.001,102820800.0,93,4233,182,8918.173828125,50.41
17128,-22.94504737854004,3.959937572479248,-86860.16368881999,360,0.001,108679352.0,93,4256,183,7161.7529296875,50.2
17260,-23.245941162109375,3.9934051036834717,-76114.90994946001,364,0.001,52228080.0,93,4289,184,9289.5859375,47.64
17336,-23.633541107177734,4.011672496795654,-76969.73676072,368,0.001,86188432.0,93,4308,185,6510.533203125,46.62
17412,-22.747657775878906,4.033227443695068,-77024.61564558999,372,0.001,81106272.0,93,4327,186,7255.509765625,46.68
17528,-23.03815269470215,4.061326503753662,-78787.24386794,376,0.001,36278872.0,93,4356,187,6897.58984375,46.36
17592,-23.412704467773438,4.080130577087402,-80217.43679348,380,0.001,56397508.0,93,4372,188,9478.1015625,45.68
17696,-24.47362518310547,4.105576038360596,-80135.84080467999,384,0.001,41641816.0,93,4398,189,6982.5087890625,45.5
17820,-25.695737838745117,4.141139507293701,-71180.96397140999,388,0.001,60102384.0,93,4429,190,7964.61279296875,43.41
18176,-25.00107192993164,4.239431858062744,-57703.85939331,392,0.001,78148864.0,93,4518,194,7516.962890625,43.34
18632,-25.171239852905273,4.372738838195801,-54207.06762957,396,0.001,57811224.0,93,4632,199,7885.20068359375,45.27
18824,-24.245399475097656,4.428793907165527,-51452.457494179995,400,0.001,64832120.0,93,4680,201,8433.173828125,47.86
18920,-23.716325759887695,4.456831932067871,-55841.590111159996,404,0.001,61911552.0,93,4704,202,7532.3505859375,49.23
19108,-24.665760040283203,4.512306213378906,-47955.503817950004,408,0.001,106563736.0,93,4751,204,8816.3212890625,47.67
19272,-24.385557174682617,4.56151008605957,-41776.170293510004,412,0.001,84185264.0,93,4792,205,9095.77734375,46.6
19436,-25.311250686645508,4.607785701751709,-44520.789594,416,0.001,59542680.0,93,4833,207,9673.4619140625,46.65
19700,-24.89771270751953,4.687829971313477,-50141.99592765001,420,0.001,103124640.0,93,4899,210,9968.216796875,46.09
20012,-24.57124900817871,4.783093452453613,-48897.029954080004,424,0.001,81737760.0,93,4977,213,10135.078125,47.95
20324,-25.21274757385254,4.879535675048828,-44531.71347531,428,0.001,45308180.0,93,5055,216,9238.4921875,48.69
20516,-25.3194580078125,4.9398603439331055,-37213.73772233,432,0.001,110268272.0,93,5103,218,10252.1533203125,45.71
20788,-24.995826721191406,5.027050018310547,-35384.04560224999,436,0.001,27325846.0,93,5171,221,9612.158203125,45.11
21104,-25.95227813720703,5.128395080566406,-28453.166867999993,440,0.001,98553472.0,93,5250,224,9304.052734375,44.85
21248,-25.94313621520996,5.177236557006836,-32124.666468169995,444,0.001,67721576.0,93,5286,226,10492.0703125,44.76
21420,-26.083175659179688,5.238736629486084,-25537.306990740002,448,0.001,128025624.0,93,5329,228,8874.9755859375,43.55
21480,-26.728736877441406,5.259298801422119,-27567.477568930004,452,0.001,77192752.0,93,5344,228,9812.5625,43.11
21724,-26.918846130371094,5.3435492515563965,-20755.97568814,456,0.001,26401896.0,93,5405,231,9953.4072265625,42.8
21844,-26.210697174072266,5.385864734649658,-20193.372941060003,460,0.001,89300704.0,93,5435,232,10362.8564453125,42.9
22120,-26.29528045654297,5.4825944900512695,-22491.887588920003,464,0.001,98317280.0,93,5504,235,8984.41015625,42.66
22324,-26.100770950317383,5.55495023727417,-20290.245190439997,468,0.001,118714968.0,94,5555,237,12375.208984375,44.37
22520,-26.206619262695312,5.622723579406738,-21389.6156244,472,0.001,100435048.0,94,5604,239,10492.8251953125,50.72
22780,-26.522241592407227,5.7184343338012695,-18792.62338722,476,0.001,27213660.0,94,5669,242,8578.6435546875,52.39
22872,-27.28676986694336,5.754200458526611,-16831.401119659997,480,0.001,140090176.0,94,5692,243,9163.099609375,52.75
22936,-27.61642074584961,5.776954174041748,-15151.782356970001,484,0.001,36184400.0,94,5708,243,8682.4072265625,53.05
23008,-26.634279251098633,5.804494380950928,-17676.400681940002,488,0.001,82423568.0,94,5726,244,11060.55078125,52.04
23208,-26.664718627929688,5.882436752319336,-22278.707458369998,492,0.001,73464168.0,94,5776,246,10636.8408203125,51.98
23364,-27.374116897583008,5.942971706390381,-20141.02023112,496,0.001,82105480.0,94,5815,248,10784.939453125,50.99
23760,-26.879213333129883,6.0988593101501465,-20863.88908019,500,0.001,111262048.0,94,5914,252,7862.8740234375,48.66
23864,-25.784591674804688,6.136124134063721,-16231.971917510002,504,0.001,110783568.0,94,5940,253,9791.89453125,47.94
23924,-25.528209686279297,6.159361362457275,-21200.447479800005,508,0.001,92806408.0,94,5955,254,11363.291015625,48.61
23996,-26.374591827392578,6.187213897705078,-23981.201799960003,512,0.001,65404608.0,94,5973,254,11540.6640625,47.8
24428,-27.072887420654297,6.359348773956299,-24412.71323929,516,0.001,57635128.0,94,6081,259,11137.068359375,47.52
24528,-26.928611755371094,6.403121471405029,-24057.978159619997,520,0.001,61656228.0,94,6106,260,12186.17578125,49.83
24632,-25.83873748779297,6.442126274108887,-28390.744606349996,524,0.001,42695216.0,94,6132,261,10160.5078125,46.62
24764,-25.87139129638672,6.495816230773926,-33811.56163726,528,0.001,81009112.0,94,6165,262,9836.92578125,45.68
24992,-27.206989288330078,6.589328289031982,-32346.880818740003,532,0.001,134286416.0,94,6222,264,9923.890625,45.37
25112,-27.50054168701172,6.639832019805908,-32132.93861596,536,0.001,83969840.0,94,6252,266,11234.66015625,45.76
25224,-25.724578857421875,6.690797805786133,-31723.39985413,540,0.001,70562696.0,94,6280,267,9095.7919921875,44.62
25516,-27.060062408447266,6.815023899078369,-25901.90893175,544,0.001,55253488.0,94,6353,270,10992.6640625,45.52
25652,-26.597145080566406,6.872480392456055,-21699.27369879,548,0.001,62854416.0,94,6387,271,10965.3154296875,45.24
25804,-27.939340591430664,6.941468238830566,-16788.248470239996,552,0.001,85256376.0,94,6425,273,9674.03515625,46.46
25956,-27.436866760253906,7.010831832885742,-17563.92828804,556,0.001,38216184.0,94,6463,274,12865.134765625,46.42
26064,-28.012802124023438,7.059772491455078,-19048.54383825,560,0.001,48336600.0,94,6490,275,11274.578125,46.38
26276,-27.958576202392578,7.152822017669678,-17766.89688852,564,0.001,58371580.0,94,6543,278,9854.9609375,46.85
26432,-28.428058624267578,7.225769519805908,-19216.53181637,568,0.001,40594668.0,94,6582,279,10542.34765625,46.09
26636,-28.48314666748047,7.322066307067871,-10526.469247109999,572,0.001,46948716.0,94,6633,281,10178.5498046875,41.05
26836,-26.678829193115234,7.4191365242004395,-8066.61002387,576,0.001,58266832.0,94,6683,283,11665.3125,40.12
27004,-27.76427459716797,7.498820781707764,-5857.28638982,580,0.001,40337880.0,94,6725,285,9715.0380859375,40.88
27180,-27.552040100097656,7.58501672744751,-3492.27148927,584,0.001,90836352.0,94,6769,287,12637.001953125,41.72
27424,-27.520906448364258,7.7005791664123535,2527.6608146599992,588,0.001,71933360.0,94,6830,289,11594.07421875,43.42
27520,-25.655649185180664,7.746975898742676,5403.267591089999,592,0.001,105312976.0,94,6854,290,12171.04296875,43.71
27720,-26.96077537536621,7.844471454620361,8383.546606799997,596,0.001,136465744.0,94,6904,292,9983.650390625,43.02
27860,-26.554792404174805,7.9083170890808105,12795.460500349998,600,0.001,74121136.0,94,6939,294,10234.7734375,43.28
28380,-28.137557983398438,8.168656349182129,17703.68542518,604,0.001,105363840.0,94,7069,299,10646.5380859375,42.83
28548,-28.030736923217773,8.2559175491333,21587.402308149998,608,0.001,89221152.0,94,7111,301,11778.380859375,43.51
28664,-27.199024200439453,8.312577247619629,27628.09509929,612,0.001,29700980.0,94,7140,302,10319.99609375,46.48
28728,-26.912433624267578,8.35035228729248,28703.437252269996,616,0.001,53763208.0,94,7156,303,11660.890625,45.66
28876,-26.709217071533203,8.426006317138672,32084.563949429998,620,0.001,74743856.0,94,7193,304,9222.5,43.52
29028,-27.79147720336914,8.50783634185791,39238.230397060004,624,0.001,177282528.0,94,7231,306,10613.31640625,44.05
29152,-27.968252182006836,8.57148551940918,44573.74741882,628,0.001,71071752.0,94,7262,307,13495.1103515625,44.47
29400,-28.74366569519043,8.709415435791016,48569.15811491,632,0.001,103200080.0,94,7324,310,12139.890625,43.79
29600,-28.37274169921875,8.816191673278809,52360.937621059995,636,0.001,95899296.0,94,7374,311,10686.2353515625,44.91
29752,-28.397281646728516,8.903878211975098,58191.14665543,640,0.001,51867932.0,94,7412,313,10647.74609375,45.02
29912,-28.80055046081543,8.993227005004883,60568.408863660006,644,0.001,51704288.0,94,7452,315,7499.8876953125,44.5
30040,-26.779720306396484,9.068873405456543,60885.508921470006,648,0.001,107729760.0,94,7484,316,9899.08984375,44.14
30156,-27.215280532836914,9.136391639709473,63923.22893309,652,0.001,78586864.0,94,7513,317,8459.05078125,43.65
30340,-25.816389083862305,9.236021041870117,66423.57613017,656,0.001,45343420.0,94,7559,319,9956.810546875,44.06
30584,-25.68199920654297,9.367631912231445,71270.04787730999,660,0.001,74121912.0,95,7620,321,7120.43359375,44.71
30716,-26.841304779052734,9.441076278686523,72773.06426110999,664,0.001,61311704.0,95,7653,323,8089.77783203125,44.98
30888,-27.459972381591797,9.543450355529785,78427.99929388,668,0.001,49925192.0,95,7696,324,9558.85546875,44.71
31056,-28.05042266845703,9.64090347290039,77537.43569832,672,0.001,83721984.0,95,7738,326,12831.7255859375,44.27
31244,-26.955326080322266,9.745439529418945,80146.81798303,676,0.001,53282652.0,95,7785,328,7413.2548828125,44.43
31516,-26.837203979492188,9.90786361694336,79785.29832103002,680,0.001,57599648.0,95,7853,331,11369.240234375,44.22
31632,-27.542865753173828,9.979172706604004,83331.97569711,684,0.001,46246984.0,95,7882,332,9595.6845703125,44.19
31756,-27.141891479492188,10.051215171813965,83114.27470219,688,0.001,76897872.0,95,7913,333,12545.6826171875,43.89
31856,-27.611186981201172,10.109548568725586,84958.97470219001,692,0.001,66544020.0,95,7938,334,11932.1396484375,43.18
32088,-26.76017189025879,10.257013320922852,84954.35904964,696,0.001,100467216.0,95,7996,337,10781.767578125,43.3
32344,-26.939746856689453,10.414544105529785,84196.89766747999,700,0.001,69878496.0,95,8060,339,2539.57763671875,43.91
32696,-26.670578002929688,10.632439613342285,80749.79519284,704,0.001,35125152.0,95,8148,343,6917.0068359375,44.54
32864,-27.050878524780273,10.738868713378906,81753.27284375,708,0.001,38851104.0,95,8190,344,4675.568359375,44.69
33192,-28.311723709106445,10.956955909729004,73598.26399492001,712,0.001,43047996.0,95,8272,348,5861.92578125,45.56
33520,-26.575878143310547,11.178815841674805,79759.81726641,716,0.001,54250064.0,95,8354,351,8144.296875,48.05
34288,-27.93939208984375,11.703216552734375,78684.31726643002,720,0.001,72824720.0,95,8546,359,3954.5947265625,52.52
34564,-26.20444107055664,11.897052764892578,79394.21724154,724,0.001,82908384.0,95,8615,362,5553.384765625,52.4
34736,-26.944807052612305,12.016952514648438,76168.31411851,728,0.001,123493288.0,95,8658,363,8067.71142578125,52.86
34924,-28.36085319519043,12.155813217163086,76783.61409192,732,0.001,70267984.0,95,8705,365,6189.16064453125,52.62
35140,-25.996736526489258,12.318662643432617,79251.66384044,736,0.001,42289952.0,95,8759,368,6383.20947265625,51.03
35596,-26.153018951416016,12.662233352661133,79825.26383103999,740,0.001,73811312.0,95,8873,372,5025.4462890625,51.46
35792,-26.00851058959961,12.804530143737793,77873.86387688,744,0.001,50518012.0,95,8922,374,7940.08203125,56.42
35964,-24.24850845336914,12.93662166595459,77761.86387688,748,0.001,38453068.0,95,8965,376,-481.7008056640625,56.7
36256,-26.529775619506836,13.150006294250488,77851.45876218,752,0.001,77867160.0,95,9038,379,8296.55078125,57.05
36392,-26.473588943481445,13.250896453857422,78170.95876218,756,0.001,63322608.0,95,9072,381,5887.76953125,56.64
36616,-25.569133758544922,13.427663803100586,79900.12094024001,760,0.001,44391664.0,95,9128,383,-1325.388427734375,56.35
36812,-26.346847534179688,13.577038764953613,83722.71331442002,764,0.001,55617144.0,95,9177,385,5973.28515625,56.48
37008,-27.47078514099121,13.737956047058105,83935.01331436001,768,0.001,68883680.0,95,9226,387,4545.01123046875,56.16
37168,-25.245094299316406,13.862899780273438,85762.77690992001,772,0.001,65139296.0,95,9266,389,73.045166015625,55.78
37480,-26.553890228271484,14.117573738098145,86487.24393432001,776,0.001,45490000.0,95,9344,392,-1938.4022216796875,55.23
37796,-26.596538543701172,14.380769729614258,91001.98396876,780,0.001,61447568.0,95,9423,396,4053.6103515625,54.94
37948,-27.413246154785156,14.514200210571289,87636.64452820999,784,0.001,77130304.0,95,9461,397,4485.6015625,54.17
38532,-25.182687759399414,15.031085968017578,90005.80220702,788,0.001,42516236.0,95,9607,403,-541.5552368164062,53.67
38960,-25.392799377441406,15.39990234375,87036.99492706999,792,0.001,94994768.0,95,9714,408,-4037.22412109375,63.85
39212,-24.68325424194336,15.625690460205078,84685.14380873002,796,0.001,46040852.0,95,9777,410,2654.2861328125,63.75
40732,-25.17584228515625,17.03864097595215,86701.17855955,800,0.001,48151284.0,95,10157,426,-7803.25,65.78
41376,-24.318262100219727,17.654264450073242,87597.29786994001,804,0.001,74129952.0,95,10318,433,-6121.91162109375,73.37
41804,-21.4090576171875,18.058502197265625,89531.49785967,808,0.001,55184400.0,95,10425,437,42.5174560546875,72.77
42000,-25.265846252441406,18.253135681152344,95225.72906016001,812,0.001,59489824.0,95,10474,439,-7020.16455078125,80.94
42172,-23.383895874023438,18.41667366027832,96083.62906015999,816,0.001,76167792.0,95,10517,441,-2970.309326171875,79.64
42472,-25.290700912475586,18.718597412109375,98688.52906013999,820,0.001,53737768.0,95,10592,444,611.0637817382812,74.73
42644,-25.337425231933594,18.89292335510254,99259.42908413001,824,0.001,62885052.0,95,10635,446,2196.896484375,75.61
42988,-23.870742797851562,19.260156631469727,102982.33221631002,828,0.001,41823280.0,95,10721,450,6950.91552734375,75.43
43228,-24.274688720703125,19.51616668701172,97120.42334153,832,0.001,50012068.0,95,10781,452,-12987.326171875,85.82
43352,-24.369525909423828,19.64282989501953,97612.85870456001,836,0.001,42103152.0,95,10812,454,-4529.23828125,86.1
43464,-26.02433967590332,19.772502899169922,97936.25871396,840,0.001,58508368.0,95,10840,455,-6742.2666015625,85.86
43568,-24.848478317260742,19.877239227294922,100715.85871397,844,0.001,43612296.0,95,10866,456,-6487.064453125,80.35
43680,-25.75562286376953,20.00934410095215,101227.85871397,848,0.001,74115432.0,95,10894,457,-12804.005859375,80.1
43772,-24.83354949951172,20.103897094726562,101859.65871397,852,0.001,77106416.0,95,10917,458,-11823.3056640625,79.28
43880,-27.14133644104004,20.22769546508789,102674.65871397,856,0.001,38128040.0,95,10944,459,-4995.375,78.99
43980,-25.31924819946289,20.354015350341797,102790.85871397,860,0.001,73800880.0,95,10969,460,-9862.615234375,78.48
44084,-24.612613677978516,20.466333389282227,103320.25871531,864,0.001,58191264.0,95,10995,462,-6555.3994140625,77.59
44172,-26.012374877929688,20.577678680419922,103631.95871537,868,0.001,44112052.0,95,11017,463,-5590.75732421875,77.32
44292,-24.852832794189453,20.71836280822754,103734.95871537,872,0.001,97828136.0,95,11047,464,-7275.66259765625,77.25
44400,-25.221065521240234,20.8463134765625,103948.89169097,876,0.001,40402480.0,95,11074,465,-3797.79638671875,76.88
44524,-24.166244506835938,20.987668991088867,104452.79173662001,880,0.001,45699048.0,95,11105,466,-5127.689453125,76.78
44632,-24.35836410522461,21.113496780395508,108842.73114299001,884,0.001,45115856.0,95,11132,467,-7163.388671875,76.91
44712,-25.05032730102539,21.212182998657227,109367.93114299,888,0.001,63372992.0,95,11152,468,-3896.63134765625,76.31
44944,-23.57823371887207,21.486223220825195,112099.53842294001,892,0.001,102962776.0,95,11210,471,-10610.560546875,67.1
45024,-25.06940460205078,21.5877685546875,115231.77867648998,896,0.001,61928960.0,95,11230,472,-2829.60498046875,63.86
45112,-25.82227325439453,21.690217971801758,115437.17871415999,900,0.001,48781904.0,95,11252,473,-12745.830078125,63.77
45220,-25.05474853515625,21.82185935974121,119311.34295417,904,0.001,66888392.0,95,11279,474,-8423.4931640625,52.89
45380,-24.722089767456055,22.010955810546875,119402.64296443999,908,0.001,42525336.0,95,11319,476,-16843.064453125,53.24
45480,-26.024145126342773,22.14409637451172,124588.8206611,912,0.001,80156240.0,95,11344,477,-9275.8212890625,41.7
45592,-24.115764617919922,22.278064727783203,124795.4206611,916,0.001,79282272.0,95,11372,478,-12107.8046875,41.63
45692,-23.957618713378906,22.396759033203125,124944.47707656,920,0.001,92377496.0,95,11397,479,-5998.96826171875,40.26
45788,-22.868637084960938,22.514501571655273,124975.67707656,924,0.001,46814720.0,95,11421,480,-7022.7509765625,39.46
45884,-22.42656707763672,22.631139755249023,125396.67707656,928,0.001,98253232.0,95,11445,481,-8918.90625,38.82
