train/policy_loss,time/iterations,time/total_timesteps,train/entropy_loss,train/value_loss,time/time_elapsed,rollout/ep_rew_mean,time/fps,train/learning_rate,train/explained_variance,rollout/ep_len_mean,train/n_updates,train/std
-359.9518737792969,100,8000,-8.324301719665527,2082.403076171875,33,-93022.63157894737,239,0.00244,0.0,355.7894736842105,99,0.9684481620788574
-182.05520629882812,200,16000,-8.39799690246582,1061.59033203125,66,-96254.60564751898,240,0.00244,1.1146068572998047e-05,190.78481012658227,199,0.9827470779418945
-207.3044891357422,300,24000,-8.423389434814453,745.6524658203125,99,-96231.68846154,240,0.00244,-1.3113021850585938e-06,225.45,299,0.986895740032196
-61.967586517333984,400,32000,-8.441359519958496,543.7323608398438,132,-96533.25846154001,240,0.00244,-2.6226043701171875e-06,193.11,399,0.9873096942901611
-126.84325408935547,500,40000,-8.497649192810059,269.78619384765625,162,-93690.77,245,0.00244,-0.00036084651947021484,230.84,499,0.9986661672592163
-117.6225814819336,600,48000,-8.437644004821777,206.63279724121094,192,-94102.83111111,248,0.00244,-1.2874603271484375e-05,221.22,599,0.9876819849014282
-46.194000244140625,700,56000,-8.423979759216309,34.61318588256836,223,-90531.23111111,250,0.00244,1.0132789611816406e-06,276.36,699,0.9855587482452393
-1.9479970433167182e-05,800,64000,-9.015547752380371,3.317836838601096e-10,254,-84468.58611111,251,0.00244,-4.888815402984619,329.28,799,1.0903880596160889
-0.0017890246817842126,900,72000,-10.362648010253906,2.511648972358671e-06,285,-80345.48611111,252,0.00244,-0.13750910758972168,386.05,899,1.3649886846542358
-0.41126081347465515,1000,80000,-11.658106803894043,0.0014676181599497795,316,-75369.13611111,252,0.00244,-0.004514455795288086,444.26,999,1.6943415403366089
13881.1748046875,1100,88000,-13.022974014282227,6857422.5,347,-68262.08611111,253,0.00244,-2.384185791015625e-07,512.8,1099,2.1223745346069336
-121604.015625,1200,96000,-13.480128288269043,633131200.0,378,-68076.83611111,253,0.00244,-1.1920928955078125e-07,544.59,1199,2.2910988330841064
-1.1548694372177124,1300,104000,-14.54544734954834,0.007326172199100256,409,-65722.83611111,253,0.00244,0.0,580.2,1299,2.7416610717773438
-0.41076889634132385,1400,112000,-15.802116394042969,0.0007547437562607229,440,-61816.425,254,0.00244,0.0,624.02,1399,3.3800783157348633
2.333116292953491,1500,120000,-16.971729278564453,0.02175757847726345,471,-54932.05,254,0.00244,0.0015402436256408691,693.14,1499,4.106451988220215
-0.2550926208496094,1600,128000,-18.192007064819336,0.0002224061609013006,503,-50098.575,254,0.00244,-0.01252734661102295,755.06,1599,5.038691997528076
-94.98058319091797,1700,136000,-19.17099380493164,28.238571166992188,534,-60185.225,254,0.00244,-0.00014972686767578125,675.65,1699,5.918708324432373
205.4674072265625,1800,144000,-19.729124069213867,623.0946655273438,565,-64696.825,254,0.00244,0.0,630.04,1799,6.494013786315918
8.877776145935059,1900,152000,-19.72220802307129,654.1205444335938,595,-66369.4,255,0.00244,0.0,603.56,1899,6.521458625793457
179.8102264404297,2000,160000,-19.68952751159668,592.0343627929688,626,-63918.55,255,0.00244,0.0,622.29,1999,6.455370903015137
4.2093987464904785,2100,168000,-19.792884826660156,0.05306079611182213,656,-65529.25,255,0.00244,1.1920928955078125e-07,599.31,2099,6.571504592895508
-144655.328125,2200,176000,-20.5262451171875,598314368.0,687,-67170.16555556,255,0.00244,0.0,604.45,2199,7.4183502197265625
-12.778841018676758,2300,184000,-20.88416862487793,0.43222036957740784,718,-67355.22666667,256,0.00244,0.0,607.52,2299,7.884522914886475
-93258.9296875,2400,192000,-21.713836669921875,384120768.0,749,-71003.66416667,256,0.00244,1.7881393432617188e-07,604.44,2399,9.069120407104492
-31.279111862182617,2500,200000,-22.05655860900879,492.44122314453125,782,-68016.58916666999,255,0.00244,0.0,628.08,2499,9.569648742675781
0.0011080357944592834,2600,208000,-22.7552547454834,2.6775524020195007e-09,816,-67152.63916667,254,0.00244,0.31413042545318604,641.78,2599,10.789377212524414
-51.38505935668945,2700,216000,-23.22341537475586,133.29019165039062,849,-65419.564166669996,254,0.00244,0.8678585290908813,659.93,2699,11.657430648803711
13989.1240234375,2800,224000,-23.495433807373047,4940870.5,882,-63477.0475,253,0.00244,-2.384185791015625e-07,689.02,2799,12.224443435668945
-171.71389770507812,2900,232000,-23.487821578979492,83.03643035888672,914,-67175.80583333,253,0.00244,-7.089705467224121,686.44,2899,12.210582733154297
213.0144500732422,3000,240000,-23.615140914916992,602.7962036132812,947,-65917.88083333001,253,0.00244,-0.11962997913360596,697.9,2999,12.473325729370117
27977.015625,3100,248000,-23.729148864746094,6994096.0,979,-62512.679166660004,253,0.00244,-0.00013399124145507812,700.06,3099,12.7659330368042
300.2369689941406,3200,256000,-24.06710433959961,721.7969360351562,1012,-66493.44629121001,252,0.00244,0.039781272411346436,622.84,3199,13.431541442871094
-271792.21875,3300,264000,-24.077295303344727,695776128.0,1042,-74905.02312688,253,0.00244,0.00022464990615844727,512.48,3299,13.469902038574219
-174974.328125,3400,272000,-24.075740814208984,564818560.0,1071,-78834.50443031,253,0.00244,-0.0004235506057739258,450.8,3399,13.474742889404297
93.07964324951172,3500,280000,-24.069828033447266,467.1636657714844,1101,-82550.71109698,254,0.00244,0.08868664503097534,397.12,3499,13.462992668151855
-274958.0625,3600,288000,-24.04559898376465,704046144.0,1130,-88182.89954936,254,0.00244,0.0,369.94,3599,13.436918258666992
-263609.21875,3700,296000,-24.076168060302734,682574528.0,1160,-87604.98313908999,255,0.00244,-0.0009868144989013672,402.34,3699,13.487875938415527
-64.96756744384766,3800,304000,-24.103063583374023,222.551513671875,1190,-84591.74948524,255,0.00244,0.834352970123291,430.61,3799,13.532770156860352
-26.50783348083496,3900,312000,-24.543420791625977,1.3784373998641968,1220,-87697.02824786,255,0.00244,-1.1920928955078125e-07,464.53,3899,14.58660888671875
-104.69036102294922,4000,320000,-24.854759216308594,238.58877563476562,1250,-87672.40442307,255,0.00244,-1.1920928955078125e-07,487.67,3999,15.3494873046875
-87.3294906616211,4100,328000,-24.999767303466797,442.90283203125,1280,-84273.48339132,256,0.00244,0.3952398896217346,503.92,4099,15.711833000183105
-1.132254958152771,4200,336000,-25.0589656829834,0.0023950287140905857,1310,-83263.46954516,256,0.00244,0.0006557703018188477,510.05,4199,15.948074340820312
-189803.921875,4300,344000,-25.106510162353516,564298432.0,1340,-84267.70140414,256,0.00244,0.0,521.93,4299,15.974761962890625
-41.51758575439453,4400,352000,-25.169963836669922,68.45600891113281,1371,-84667.38473748002,256,0.00244,0.95347660779953,489.65,4399,16.17399787902832
52.42431640625,4500,360000,-25.254499435424805,421.20294189453125,1401,-82150.96742978999,256,0.00244,-0.035684823989868164,484.08,4499,16.412647247314453
27706.279296875,4600,368000,-25.6518611907959,6849217.0,1431,-84460.54276862,257,0.00244,0.012566804885864258,467.26,4599,17.53569793701172
-77.68587493896484,4700,376000,-25.72125816345215,17.699569702148438,1461,-88211.33693224,257,0.00244,0.9955809116363525,444.41,4699,17.739715576171875
-85.96946716308594,4800,384000,-25.815168380737305,38.040584564208984,1490,-87797.29688950001,257,0.00244,-2.032956838607788,445.0,4799,18.02922821044922
277.29278564453125,4900,392000,-26.030202865600586,675.14013671875,1520,-88848.66503053,257,0.00244,0.2911044955253601,444.76,4899,18.705848693847656
78.12078094482422,5000,400000,-26.030038833618164,98.16136932373047,1549,-90597.86753053,258,0.00244,0.9209834337234497,446.32,4999,18.699283599853516
293.9952697753906,5100,408000,-26.084192276000977,683.0402221679688,1579,-90490.91876679,258,0.00244,-0.12563347816467285,437.12,5099,18.848268508911133
291.18389892578125,5200,416000,-26.269855499267578,634.9065551757812,1610,-90043.12448108001,258,0.00244,0.008444368839263916,400.43,5199,19.486858367919922
-241990.859375,5300,424000,-26.266523361206055,649513216.0,1639,-93222.44369048,258,0.00244,-0.00019752979278564453,304.59,5299,19.52030372619629
15920.8876953125,5400,432000,-26.304523468017578,4937064.0,1668,-93724.93493589999,258,0.00244,0.0016956329345703125,247.65,5399,19.650278091430664
68.0862808227539,5500,440000,-26.286558151245117,182.6073455810547,1701,-94098.88814102,258,0.00244,0.7604843974113464,239.41,5499,19.568754196166992
-89098.8046875,5600,448000,-26.2647647857666,314032864.0,1733,-92962.93141024999,258,0.00244,-0.0021234750747680664,259.8,5599,19.478519439697266
266.64501953125,5700,456000,-26.32183265686035,587.1200561523438,1765,-92947.83147435001,258,0.00244,0.07122421264648438,279.53,5699,19.618860244750977
-460060.5625,5800,464000,-26.392255783081055,1253992704.0,1795,-92214.32716117,258,0.00244,0.00036031007766723633,280.18,5799,19.876684188842773
