train/n_updates,time/fps,train/explained_variance,rollout/ep_rew_mean,train/entropy_loss,train/std,train/policy_loss,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/learning_rate,time/iterations,train/value_loss
1199,593,1.2516975402832031e-05,-87916.84694445,-8.569854736328125,1.010617971420288,-70.08769226074219,128.8,40,24000,0.0007,1200,246.17613220214844
1299,591,0.0,-88234.06472222999,-8.533990859985352,1.0043445825576782,-18.959760665893555,141.22,43,26000,0.0007,1300,5.965280055999756
1399,592,1.1920928955078125e-07,-87825.18972223999,-8.549385070800781,1.0068323612213135,-133934.875,136.58,47,28000,0.0007,1400,1468797568.0
1499,592,0.0,-87827.19472224,-8.526556968688965,1.0030913352966309,-12.605899810791016,138.42,50,30000,0.0007,,2.759186267852783
,592,,-87827.19472224,,,,138.42,50,30000,,1500,
1599,592,6.341934204101562e-05,-87433.09138891,-8.504444122314453,0.9990825653076172,-14.312341690063477,145.92,53,32000,0.0007,1600,3.162869453430176
1699,593,2.3424625396728516e-05,-87235.64388891001,-8.548770904541016,1.0066819190979004,-11.055663108825684,150.39,57,34000,0.0007,1700,2.120399236679077
1799,593,0.00023168325424194336,-87317.64222224001,-8.564701080322266,1.0094327926635742,-11.196377754211426,139.96,60,36000,0.0007,1800,2.4110031127929688
1899,592,-1.728534698486328e-05,-87309.2546032,-8.580578804016113,1.0120456218719482,-11.714520454406738,138.51,64,38000,0.0007,1900,2.3120322227478027
1999,591,1.3113021850585938e-05,-86213.72126986,-8.58269214630127,1.0123790502548218,-8.300032615661621,145.72,67,40000,0.0007,,1.2236640453338623
,591,,-86213.72126986,,,,145.72,67,40000,,2000,
2099,592,-0.00011217594146728516,-84028.84876986001,-8.579484939575195,1.011462688446045,-5.822485446929932,161.76,70,42000,0.0007,2100,0.4801707863807678
2199,593,-1.1920928955078125e-07,-82840.39876986001,-8.596328735351562,1.0148621797561646,-7.3599772453308105,173.33,74,44000,0.0007,2200,1.1102391481399536
2299,594,-1.1920928955078125e-07,-81754.27460319,-8.599661827087402,1.0150997638702393,-8.75053882598877,187.93,77,46000,0.0007,2300,1.1850460767745972
2399,594,0.0,-79584.45710319,-8.61617660522461,1.0181185007095337,-4.009157657623291,213.95,80,48000,0.0007,2400,0.3705922067165375
2499,596,0.0,-79489.56460319,-8.620914459228516,1.019132137298584,-2.763758420944214,219.31,83,50000,0.0007,,0.24892115592956543
,596,,-79489.56460319,,,,219.31,83,50000,,2500,
2599,594,0.0,-76322.30904763,-8.646797180175781,1.0232270956039429,-5.0990729331970215,250.71,87,52000,0.0007,2600,0.5197045207023621
2699,594,0.0,-76431.315285,-8.652641296386719,1.0245184898376465,-4.691587924957275,258.85,90,54000,0.0007,2700,0.4253779351711273
2799,592,0.0,-75438.55904762,-8.653910636901855,1.0244512557983398,0.6622838973999023,265.88,94,56000,0.0007,2800,0.03216106817126274
2899,592,0.0,-75438.55904762,-8.659723281860352,1.025693416595459,0.09762175381183624,265.88,97,58000,0.0007,2900,0.024779750034213066
2999,591,1.7881393432617188e-07,-72075.35821429,-8.64934253692627,1.0238063335418701,-1.6067355871200562,301.9,101,60000,0.0007,,0.20970669388771057
,591,,-72075.35821429,,,,301.9,101,60000,,3000,
3099,591,-4.112720489501953e-05,-72075.35821429,-8.634322166442871,1.0209904909133911,-0.02013923041522503,301.9,104,62000,0.0007,3100,0.1250079721212387
3199,589,5.960464477539063e-08,-67915.62571429,-8.637269973754883,1.0214383602142334,-0.9436578750610352,339.18,108,64000,0.0007,3200,0.17945140600204468
3299,589,0.9980312585830688,-67915.62571429,-8.632471084594727,1.020631194114685,1.3838247060775757,339.18,112,66000,0.0007,3300,0.09013769775629044
3399,589,-0.5168602466583252,-64649.88928572,-8.632540702819824,1.020249605178833,-2.7955405712127686,372.58,115,68000,0.0007,3400,0.24068856239318848
3499,586,0.9829521179199219,-64551.317619049994,-8.621431350708008,1.0186957120895386,-2.3678650856018066,374.72,119,70000,0.0007,,1.683645248413086
,586,,-64551.317619049994,,,,374.72,119,70000,,3500,
3599,586,0.2519141435623169,-64552.09413419999,-8.616368293762207,1.0180418491363525,2.1277058124542236,376.11,122,72000,0.0007,3600,0.10826289653778076
3699,585,0.9509913921356201,-64567.437745309995,-8.61270809173584,1.0172646045684814,0.2736535668373108,389.65,126,74000,0.0007,3700,0.9877912402153015
3799,585,0.5013501048088074,-63280.45092712999,-8.604689598083496,1.0160419940948486,14.239827156066895,402.75,129,76000,0.0007,3800,10.304045677185059
3899,584,0.9912828207015991,-61803.49631673999,-8.617408752441406,1.0185372829437256,-0.06739550083875656,426.85,133,78000,0.0007,3900,0.1257161945104599
3999,584,0.6009753942489624,-61617.32063491999,-8.65485668182373,1.0244908332824707,9.749265670776367,440.21,136,80000,0.0007,,13.95214557647705
,584,,-61617.32063491999,,,,440.21,136,80000,,4000,
4099,584,0.936005711555481,-60234.554397550004,-8.65395736694336,1.0243858098983765,-3.888158082962036,457.33,140,82000,0.0007,4100,3.1991398334503174
4199,585,3.3795833587646484e-05,-58952.60646826,-8.622775077819824,1.0189213752746582,-213959.359375,474.93,143,84000,0.0007,4200,2397744896.0
4299,584,0.9629428386688232,-56674.50715008,-8.634055137634277,1.02079439163208,-2.9650375843048096,497.09,147,86000,0.0007,4300,0.24211306869983673
4399,583,-0.10524320602416992,-55282.50840548999,-8.612767219543457,1.0171327590942383,1.2699902057647705,504.58,150,88000,0.0007,4400,2.8072080612182617
4499,582,0.7316941022872925,-58461.46118327,-8.604877471923828,1.0157150030136108,-6.903359889984131,482.81,154,90000,0.0007,,3.463688611984253
,582,,-58461.46118327,,,,482.81,154,90000,,4500,
4599,581,0.8563739061355591,-59468.02368327,-8.616365432739258,1.0177867412567139,-5.722024440765381,487.01,158,92000,0.0007,4600,3.382727861404419
4699,580,0.9310534000396729,-62333.14459236,-8.620233535766602,1.0177587270736694,-1.042458176612854,454.72,162,94000,0.0007,4700,0.16198192536830902
4799,578,0.0012926459312438965,-65011.52515402001,-8.602581024169922,1.015398621559143,4152.431640625,433.95,165,96000,0.0007,4800,5000577.5
4899,577,-0.00037550926208496094,-65601.69048231,-8.584802627563477,1.0128858089447021,22145.708984375,424.52,169,98000,0.0007,4900,23897260.0
4999,576,0.0001259446144104004,-73047.2868712,-8.540971755981445,1.0051902532577515,-190767.109375,362.84,173,100000,0.0007,,1936631424.0
,576,,-73047.2868712,,,,362.84,173,100000,,5000,
5099,574,7.218122482299805e-05,-75911.17996644,-8.561538696289062,1.0087087154388428,-170924.78125,326.74,177,102000,0.0007,5100,1936591232.0
5199,574,-0.09337913990020752,-73603.77756745,-8.562843322753906,1.0089296102523804,-9.263090133666992,318.6,181,104000,0.0007,5200,13.815394401550293
5299,573,0.8133993148803711,-75862.07748087001,-8.588400840759277,1.0134177207946777,16.855514526367188,277.92,184,106000,0.0007,5300,16.262805938720703
5399,573,0.9875333905220032,-75960.95001334,-8.56308364868164,1.00898277759552,1.493470549583435,277.06,188,108000,0.0007,5400,0.3872126340866089
5499,573,0.9864829182624817,-74777.78284163,-8.530616760253906,1.0035994052886963,-2.5029704570770264,294.15,191,110000,0.0007,,0.8787842988967896
,573,,-74777.78284163,,,,294.15,191,110000,,5500,
5599,572,0.860131025314331,-80632.75736182001,-8.516939163208008,1.0012489557266235,-2.123628616333008,248.3,195,112000,0.0007,5600,0.07337070256471634
5699,571,0.9908568859100342,-80926.84849818,-8.541885375976562,1.0055503845214844,5.965114116668701,243.75,199,114000,0.0007,5700,1.5222257375717163
5799,570,0.9275897145271301,-80811.21956961001,-8.551913261413574,1.007337212562561,-13.804178237915039,232.61,203,116000,0.0007,5800,8.421269416809082
5899,570,0.00010102987289428711,-80913.65671606999,-8.563593864440918,1.009476661682129,-153728.015625,235.25,206,118000,0.0007,5900,1937108992.0
5999,571,-0.4948834180831909,-80919.35707321,-8.572639465332031,1.0106768608093262,2.705859422683716,241.09,210,120000,0.0007,,0.6697317361831665
,571,,-80919.35707321,,,,241.09,210,120000,,6000,
6099,571,0.973936915397644,-81310.85607866,-8.559930801391602,1.008486270904541,-7.376837253570557,236.44,213,122000,0.0007,6100,3.6800732612609863
6199,571,0.9591732025146484,-79913.52006855,-8.555980682373047,1.0079039335250854,5.691924571990967,246.93,217,124000,0.0007,6200,3.9771745204925537
6299,571,0.9981881976127625,-79907.73971140999,-8.543074607849121,1.0059999227523804,-3.020359516143799,245.64,220,126000,0.0007,6300,0.47808656096458435
6399,570,0.9941661357879639,-76719.28670470002,-8.53801155090332,1.0054707527160645,-0.7026164531707764,260.76,224,128000,0.0007,6400,0.26090607047080994
6499,570,0.9096615314483643,-76724.26170470001,-8.568965911865234,1.0104827880859375,-7.33786153793335,265.83,227,130000,0.0007,,2.7897984981536865
,570,,-76724.26170470001,,,,265.83,227,130000,,6500,
6599,570,-0.035088181495666504,-75643.78892692001,-8.564213752746582,1.0094634294509888,-8.750370979309082,284.35,231,132000,0.0007,6600,1.3095191717147827
6699,569,0.9853950142860413,-76758.16483601001,-8.559085845947266,1.0089261531829834,2.5387394428253174,298.67,235,134000,0.0007,6700,0.5576230883598328
6799,569,0.8015566468238831,-74775.85619965,-8.578967094421387,1.0119436979293823,0.2484729140996933,316.04,238,136000,0.0007,6800,0.0031479764729738235
6899,569,0.7795956134796143,-74082.1802148,-8.609607696533203,1.0177299976348877,-9.337105751037598,322.02,242,138000,0.0007,6900,21.849323272705078
6999,568,0.9991844892501831,-72894.94664337001,-8.609172821044922,1.0175044536590576,-0.7292373776435852,334.99,246,140000,0.0007,,0.04095100983977318
,568,,-72894.94664337001,,,,334.99,246,140000,,7000,
7099,568,0.9430958032608032,-71013.91092908001,-8.558162689208984,1.0086264610290527,0.05091874673962593,351.94,249,142000,0.0007,7100,0.17072872817516327
7199,568,0.974776029586792,-71010.83842908,-8.565939903259277,1.009902000427246,6.370993137359619,347.44,253,144000,0.0007,7200,3.137911796569824
7299,567,0.9984738826751709,-71110.16698968,-8.551054954528809,1.0074305534362793,-0.8543826341629028,345.96,257,146000,0.0007,7300,0.04559377580881119
7399,566,0.7685993313789368,-69026.52948968,-8.531216621398926,1.0042386054992676,-8.468337059020996,357.09,261,148000,0.0007,7400,2.456120729446411
7499,566,0.9903153777122498,-68051.27698968,-8.529193878173828,1.0037635564804077,-1.2685145139694214,371.3,264,150000,0.0007,,0.2816535532474518
,566,,-68051.27698968,,,,371.3,264,150000,,7500,
7599,565,0.9402651786804199,-65878.95952936,-8.529369354248047,1.0038306713104248,3.685992956161499,389.85,268,152000,0.0007,7600,1.0499354600906372
7699,565,0.9008617401123047,-63909.47452936,-8.528361320495605,1.003830909729004,7.096966743469238,405.28,272,154000,0.0007,7700,11.3357515335083
7799,564,0.609468936920166,-61746.82702936,-8.536238670349121,1.005016803741455,-13.7031888961792,428.65,276,156000,0.0007,7800,10.622298240661621
7899,564,0.9885362982749939,-60569.36952936,-8.535371780395508,1.0050657987594604,2.892103672027588,443.91,280,158000,0.0007,7900,1.0540614128112793
7999,564,0.0005679726600646973,-59383.402029360004,-8.53227424621582,1.0029206275939941,3345.92236328125,456.52,283,160000,0.0007,,5001003.0
,564,,-58394.18202936,,,,462.76,283,160000,,8000,
8099,564,0.7660382986068726,-58390.01232157,-8.494650840759277,0.9982608556747437,-45.83100891113281,455.37,287,162000,0.0007,8100,177.01515197753906
8199,564,0.38970690965652466,-58089.83799118,-8.466920852661133,0.9936620593070984,12.591880798339844,455.43,290,164000,0.0007,8200,7.489881992340088
8299,564,0.9874736070632935,-56188.650588569995,-8.503439903259277,0.9997155666351318,5.490095138549805,451.07,294,166000,0.0007,8300,2.386848211288452
8399,564,0.9720937013626099,-54993.22589160001,-8.48735237121582,0.9973756670951843,-3.7689576148986816,456.16,297,168000,0.0007,8400,4.709037780761719
8499,564,0.9905450940132141,-54801.33007992,-8.487588882446289,0.9975358247756958,0.9577657580375671,464.29,301,170000,0.0007,,0.7897990345954895
,564,,-54801.33007992,,,,464.29,301,170000,,8500,
8599,563,-0.0006946325302124023,-54909.82234182,-8.490092277526855,0.9969655275344849,18123.208984375,470.92,305,172000,0.0007,8600,24023382.0
8699,563,-0.000817418098449707,-58009.79380091,-8.459616661071777,0.9933351278305054,19182.0859375,466.63,308,174000,0.0007,8700,19324622.0
8799,563,0.997093677520752,-57913.05380091001,-8.465242385864258,0.9936553835868835,3.512683629989624,470.02,312,176000,0.0007,8800,0.5525407195091248
8899,563,0.5815584659576416,-58807.677967580006,-8.462078094482422,0.9930672645568848,-7.093387603759766,465.73,316,178000,0.0007,8900,4.461669921875
8999,562,-4.5299530029296875e-05,-63261.64790265,-8.425040245056152,0.9865449666976929,-291628.40625,416.17,319,180000,0.0007,,3385226496.0
,562,,-63261.64790265,,,,416.17,319,180000,,9000,
9099,563,0.0759732723236084,-64156.95040265001,-8.42149829864502,0.9859892725944519,-21.220949172973633,409.67,323,182000,0.0007,9100,41.91292953491211
9199,563,0.9927579164505005,-66731.95434205,-8.401773452758789,0.9825912714004517,0.10937581211328506,383.48,326,184000,0.0007,9200,0.01236729696393013
9299,563,4.231929779052734e-06,-67522.60612776,-8.421627044677734,0.9861034750938416,-36364.62890625,378.97,330,186000,0.0007,9300,499047008.0
9399,563,0.6558783054351807,-70962.19495171,-8.426109313964844,0.9866561889648438,-4.423068523406982,352.98,333,188000,0.0007,9400,3.8388798236846924
9499,563,0.9095711708068848,-73823.93972444,-8.417160034179688,0.9852643013000488,8.852435111999512,322.66,337,190000,0.0007,,3.0729377269744873
,563,,-73823.93972444,,,,322.66,337,190000,,9500,
9599,563,0.9988667368888855,-75707.69449716,-8.425209045410156,0.9866359233856201,0.0033973173703998327,311.46,340,192000,0.0007,9600,0.0002595277037471533
9699,564,0.9985784292221069,-74522.26199715999,-8.42435359954834,0.9865636825561523,0.08891855925321579,320.81,343,194000,0.0007,9700,0.011456253938376904
9799,564,0.7986761331558228,-72239.28154261,-8.413578033447266,0.9845778346061707,3.337867021560669,338.36,347,196000,0.0007,9800,0.413501501083374
9899,564,0.9338339567184448,-70253.9276465,-8.425139427185059,0.985879123210907,-0.1524866819381714,350.42,350,198000,0.0007,9900,0.0005317949107848108
9999,564,0.001060783863067627,-74061.95703823,-8.41082763671875,0.983881950378418,-44.29378890991211,334.66,354,200000,0.0007,,79.30120086669922
,564,,-74061.95703823,,,,334.66,354,200000,,10000,
10099,563,0.8104846477508545,-73886.96203823,-8.428771018981934,0.9865807294845581,6.140305995941162,335.26,358,202000,0.0007,10100,0.8091209530830383
10199,563,0.9932847023010254,-74994.73080445999,-8.431097984313965,0.9868162870407104,-0.474734365940094,328.4,361,204000,0.0007,10200,0.08786226063966751
10299,563,0.5254709720611572,-73634.69029581,-8.41685962677002,0.9846652746200562,-25.139293670654297,343.59,365,206000,0.0007,10300,38.35783767700195
10399,564,0.558396577835083,-73735.63208152,-8.427947998046875,0.9861612319946289,1.4268747568130493,341.08,368,208000,0.0007,10400,0.14853060245513916
10499,563,0.9787001013755798,-70566.13753607,-8.439546585083008,0.9878201484680176,0.19088664650917053,363.36,372,210000,0.0007,,0.19160842895507812
,563,,-70566.13753607,,,,363.36,372,210000,,10500,
10599,563,0.9630102515220642,-69284.76503607,-8.455634117126465,0.9906861186027527,-0.44815731048583984,377.27,375,212000,0.0007,10600,0.09613525867462158
10699,563,0.9988405108451843,-67396.37158369,-8.489709854125977,0.9967395663261414,0.06408409029245377,385.94,379,214000,0.0007,10700,0.00037282888661138713
10799,563,0.9969918727874756,-65316.11908369,-8.481395721435547,0.9950830340385437,-0.0061781262047588825,403.34,383,216000,0.0007,10800,0.00014081432891543955
10899,563,0.9754716157913208,-63327.86075036001,-8.504382133483887,0.9993299245834351,0.21092024445533752,411.73,386,218000,0.0007,10900,0.0031756998505443335
10999,563,-5.492969512939453,-61341.4576948,-8.48332405090332,0.9953798651695251,9.34338665008545,423.7,390,220000,0.0007,,5.086567401885986
,563,,-61341.4576948,,,,423.7,390,220000,,11000,
11099,563,0.5215618014335632,-59355.077694800006,-8.466684341430664,0.992541491985321,-30.828598022460938,434.49,393,222000,0.0007,11100,64.92036437988281
11199,563,0.9849874973297119,-57371.1101948,-8.461260795593262,0.9908286929130554,0.28472185134887695,445.85,397,224000,0.0007,11200,0.010608959011733532
11299,563,-2.355381488800049,-56393.644512980005,-8.468642234802246,0.9927747249603271,6.52351713180542,463.14,400,226000,0.0007,11300,3.2216153144836426
11399,563,0.20949846506118774,-56207.577467530005,-8.465326309204102,0.9922903776168823,2.3127951622009277,473.45,404,228000,0.0007,11400,0.21020732820034027
11499,563,0.00038617849349975586,-53832.40983765,-8.47361946105957,0.9933258891105652,3689.737060546875,491.08,408,230000,0.0007,,5000952.0
,563,,-53832.40983765,,,,491.08,408,230000,,11500,
11599,563,0.8795130848884583,-53836.97794370999,-8.46200942993164,0.9919082522392273,7.5048065185546875,490.35,411,232000,0.0007,11600,5.992918491363525
11699,563,0.955634593963623,-53849.103852800006,-8.45327377319336,0.9902176856994629,0.6455408930778503,496.95,415,234000,0.0007,11700,0.12923626601696014
11799,563,0.34844517707824707,-54154.21024891,-8.442314147949219,0.9888750910758972,-6.119317054748535,489.95,418,236000,0.0007,11800,3.7260472774505615
11899,563,0.9702991247177124,-54058.65229436,-8.451811790466309,0.9901514053344727,-0.24156644940376282,493.56,422,238000,0.0007,11900,0.12609343230724335
11999,564,0.8944954872131348,-52983.980248910004,-8.466196060180664,0.9925451278686523,-0.6842784285545349,512.63,425,240000,0.0007,,7.386409282684326
,564,,-52983.980248910004,,,,512.63,425,240000,,12000,
12099,564,0.4247228503227234,-51087.9477922,-8.446700096130371,0.9897379875183105,-70.8165283203125,510.87,429,242000,0.0007,12100,233.775634765625
12199,563,0.9229217171669006,-51204.40918109,-8.436212539672852,0.987604022026062,-20.53397560119629,514.37,432,244000,0.0007,12200,35.598209381103516
12299,563,0.9983438849449158,-53300.57396104001,-8.419610977172852,0.9849967956542969,0.9294233322143555,503.78,436,246000,0.0007,12300,0.24913261830806732
12399,563,0.4884524345397949,-54118.38900072001,-8.408266067504883,0.9831962585449219,-35.82410430908203,495.67,439,248000,0.0007,12400,303.6942443847656
12499,563,0.9992751479148865,-54013.69900072001,-8.391600608825684,0.9804307818412781,1.5956315994262695,491.85,443,250000,0.0007,,0.3337843418121338
,563,,-54013.69900072001,,,,491.85,443,250000,,12500,
12599,563,0.39815473556518555,-48921.37559885,-8.377450942993164,0.9781865477561951,-104.80914306640625,510.5,446,252000,0.0007,12600,397.12921142578125
12699,563,-19.932579040527344,-49008.22309885,-8.389525413513184,0.9801362752914429,-4.563287258148193,505.42,450,254000,0.0007,12700,3.7528178691864014
12799,564,0.7110192775726318,-49212.28458875001,-8.369335174560547,0.9766864776611328,-46.3979606628418,509.95,453,256000,0.0007,12800,141.4320526123047
12899,563,0.8782249689102173,-53371.74748724,-8.393953323364258,0.9808251857757568,-16.233417510986328,481.04,457,258000,0.0007,12900,56.30222702026367
12999,563,0.7901203632354736,-57447.412487240006,-8.385493278503418,0.9792617559432983,-105.54744720458984,447.84,461,260000,0.0007,,383.69915771484375
,563,,-57447.412487240006,,,,447.84,461,260000,,13000,
13099,563,0.9877187013626099,-60535.46320153001,-8.3712158203125,0.9775015711784363,0.13307969272136688,428.73,464,262000,0.0007,13100,0.0221368670463562
13199,563,0.9984222650527954,-61537.00375709,-8.36120319366455,0.9759108424186707,0.8307878375053406,426.32,468,264000,0.0007,13200,0.019826006144285202
13299,563,0.03230232000350952,-61433.325348000006,-8.35810375213623,0.9746990203857422,0.053568284958601,426.32,471,266000,0.0007,13300,5.076901288703084e-05
13399,563,-0.18547701835632324,-61529.92512073,-8.361868858337402,0.9757742285728455,0.7309586405754089,426.32,475,268000,0.0007,13400,0.025657663121819496
13499,564,-0.026456594467163086,-59626.727166180004,-8.356769561767578,0.974470317363739,-2.3312528133392334,428.38,478,270000,0.0007,,0.4405137598514557
,564,,-59626.727166180004,,,,428.38,478,270000,,13500,
13599,564,0.9743362069129944,-58726.85943891,-8.318633079528809,0.9682722091674805,0.23490677773952484,431.92,482,272000,0.0007,13600,0.1236923485994339
13699,564,0.865382194519043,-58830.77710125,-8.318706512451172,0.9687215685844421,-0.3106729984283447,440.67,485,274000,0.0007,13700,0.005710653029382229
13799,564,-0.21457195281982422,-59825.495055800006,-8.321847915649414,0.9694995284080505,0.12954334914684296,445.86,488,276000,0.0007,13800,0.02748318947851658
13899,565,1.8715858459472656e-05,-59022.71535882999,-8.353595733642578,0.9740017652511597,-50352.4765625,455.94,491,278000,0.0007,13900,498982656.0
13999,565,0.9345303773880005,-57912.02649519,-8.357866287231445,0.9748743772506714,-1.2496058940887451,455.28,495,280000,0.0007,,0.1877000331878662
,565,,-57912.02649519,,,,455.28,495,280000,,14000,
14099,565,-3.1822781562805176,-59083.89924772001,-8.357492446899414,0.974889874458313,2.1687982082366943,436.58,498,282000,0.0007,14100,0.15285705029964447
14199,565,0.9847658276557922,-59966.20814743001,-8.348692893981934,0.9734088778495789,-0.4602277874946594,428.46,502,284000,0.0007,14200,0.029484322294592857
14299,565,0.9966565370559692,-62163.25219505001,-8.372085571289062,0.9773874282836914,0.6295611262321472,427.47,505,286000,0.0007,14300,0.08057791739702225
14399,565,0.48583275079727173,-61630.55066906999,-8.382933616638184,0.979476809501648,-12.880243301391602,436.15,509,288000,0.0007,14400,5.555976867675781
14499,565,0.6734825372695923,-62725.79602621,-8.388702392578125,0.9805135726928711,9.168591499328613,434.06,512,290000,0.0007,,3.0104129314422607
,565,,-63815.764889850005,,,,428.86,512,290000,,14500,
14599,565,-7.700920104980469e-05,-62691.10666835001,-8.40592098236084,0.9830657839775085,19016.48046875,436.54,516,292000,0.0007,14600,23895722.0
14699,565,0.7096936106681824,-65352.806520440005,-8.395774841308594,0.9817163944244385,-2.259423017501831,424.39,519,294000,0.0007,14700,1.4383994340896606
14799,565,-0.0005996227264404297,-65444.411949730005,-8.376476287841797,0.9783186316490173,19299.890625,429.82,523,296000,0.0007,14800,24019254.0
14899,564,0.9398657083511353,-64696.87305196,-8.376239776611328,0.9784037470817566,6.2566704750061035,402.71,527,298000,0.0007,14900,6.317997932434082
14999,565,0.9838203191757202,-64596.47392497,-8.393488883972168,0.9815559387207031,0.20340590178966522,407.99,530,300000,0.0007,,0.19473731517791748
,565,,-64596.47392497,,,,407.99,530,300000,,15000,
15099,565,0.9795855283737183,-64505.7674964,-8.393298149108887,0.981573224067688,-1.4101126194000244,422.18,534,302000,0.0007,15100,0.3099896311759949
15199,565,-0.20821940898895264,-62300.58347041999,-8.40121841430664,0.9832414388656616,-1.994305968284607,434.46,538,304000,0.0007,15200,0.3361051082611084
15299,565,0.9703391790390015,-61989.80376263,-8.393688201904297,0.9813801646232605,-0.664095401763916,432.75,541,306000,0.0007,15300,0.06776674091815948
15399,565,0.993332028388977,-62778.793888889995,-8.381465911865234,0.9795718193054199,-1.2163454294204712,429.7,544,308000,0.0007,15400,0.07869362831115723
15499,565,0.7225738763809204,-64778.36083333001,-8.369574546813965,0.9776281118392944,-0.11055286228656769,428.58,548,310000,0.0007,,0.0017223855247721076
,565,,-64778.36083333001,,,,428.58,548,310000,,15500,
15599,565,0.9842928647994995,-64778.43833333001,-8.365660667419434,0.9766871333122253,0.09513798356056213,428.58,551,312000,0.0007,15600,0.0018532148096710443
15699,565,0.9489472508430481,-63785.030833330005,-8.359358787536621,0.9759963750839233,0.04307868704199791,435.3,555,314000,0.0007,15700,7.207477756310254e-05
15799,565,0.9123647809028625,-63983.32011903999,-8.331483840942383,0.9710949659347534,0.22212611138820648,429.83,559,316000,0.0007,15800,0.004988955799490213
15899,565,0.9384278655052185,-64982.09761904,-8.311522483825684,0.9681347608566284,-0.12105654925107956,428.79,562,318000,0.0007,15900,0.0005913739441893995
15999,565,0.7774373292922974,-63896.147391770006,-8.31714153289795,0.9696385264396667,-0.43393442034721375,442.63,566,320000,0.0007,,0.052435941994190216
,565,,-63896.147391770006,,,,442.63,566,320000,,16000,
16099,565,0.9987990260124207,-63795.41375541001,-8.344098091125488,0.9733754396438599,-0.1701396405696869,442.63,569,322000,0.0007,16100,0.0063284835778176785
16199,565,0.9984586834907532,-60813.273755409995,-8.34647274017334,0.9737848043441772,0.02981928549706936,460.24,573,324000,0.0007,16200,2.9849226848455146e-05
16299,565,0.9988387227058411,-59722.066255410005,-8.321959495544434,0.9696998000144958,0.009343498386442661,469.15,576,326000,0.0007,16300,0.0005142185254953802
16399,565,0.25284820795059204,-56841.30125541,-8.323801040649414,0.9695152640342712,0.22363319993019104,488.14,580,328000,0.0007,16400,0.0032093541231006384
16499,564,0.9771180152893066,-56941.64034632001,-8.350625991821289,0.9744511842727661,0.0703020691871643,488.14,584,330000,0.0007,,0.0006811637431383133
,564,,-56941.64034632001,,,,488.14,584,330000,,16500,
16599,564,0.029078900814056396,-53960.85602814,-8.336381912231445,0.9717804193496704,-0.15488110482692719,508.49,587,332000,0.0007,16600,0.005331226624548435
16699,564,0.9572175145149231,-53968.67102814,-8.335883140563965,0.9720732569694519,-0.05804789066314697,516.43,591,334000,0.0007,16700,0.00017773038416635245
16799,564,0.9986417293548584,-50890.34686147,-8.369829177856445,0.9776780009269714,-0.0004735413531307131,538.67,594,336000,0.0007,16800,1.3031443586442037e-06
16899,564,0.99165940284729,-49899.066861470004,-8.381189346313477,0.9793429374694824,-0.010415291413664818,547.53,598,338000,0.0007,16900,7.803787411830854e-06
16999,564,-0.005793094635009766,-46919.49873016,-8.37509536743164,0.9780521392822266,-0.013937445357441902,568.8,601,340000,0.0007,,0.00035398939508013427
,564,,-46919.49873016,,,,568.8,601,340000,,17000,
17099,564,0.9953812956809998,-45928.268730159994,-8.409552574157715,0.9838558435440063,0.008381480351090431,577.62,605,342000,0.0007,17100,1.486705173192604e-06
