time/iterations,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,time/fps,train/entropy_loss,train/clip_fraction,train/clip_range,train/learning_rate,train/loss,train/n_updates,train/value_loss,train/std,train/policy_gradient_loss,train/explained_variance,train/approx_kl
11,228.15,180224,938,-97317.77997670001,192,-9.38557840771973,0.027978515625,0.2,0.0011,324581632.0,100,507164042.425,1.1639679670333862,-0.0027141168606249267,-0.0004850625991821289,0.004409463
12,212.17,196608,1026,-97796.83012625002,191,-9.491148748621345,0.0381591796875,0.2,0.0011,305452768.0,110,541849747.325,1.185838222503662,-0.00268595531124447,1.1920928955078125e-07,0.0051643043
13,221.77,212992,1113,-97562.73267399002,191,-9.610394139587878,0.036651611328125,0.2,0.0011,576422528.0,120,571905233.990625,1.2114311456680298,-0.0029368802748649613,-1.1920928955078125e-07,0.0055618784
14,249.25,229376,1200,-96380.14164836,191,-9.73558073118329,0.037567138671875,0.2,0.0011,317242912.0,130,499645357.153125,1.235020637512207,-0.0025429737052036216,0.0,0.0055872826
15,253.43,245760,1287,-95091.19079975999,190,-9.861093187332154,0.04510498046875,0.2,0.0011,451544256.0,140,458248023.05625,1.2627248764038086,-0.0030119595197902528,0.0,0.006329211
16,267.4,262144,1373,-94591.3827778,190,-9.973190497606993,0.036419677734375,0.2,0.0011,253492336.0,150,477130460.796875,1.2838029861450195,-0.0019948989176555186,-1.1920928955078125e-07,0.005333974
17,279.23,278528,1458,-91748.92078146,190,-10.094258793070912,0.06070556640625,0.2,0.0011,427704512.0,160,423377653.49921876,1.3114796876907349,-0.0024918007802625652,0.0,0.00709912
18,251.51,294912,1545,-94490.87818682,190,-10.223203819990157,0.06793212890625,0.2,0.0011,289587360.0,170,442841192.0,1.3430767059326172,-0.0011396203726690146,-1.1920928955078125e-07,0.01746043
19,232.13,311296,1631,-95091.61594017001,190,-10.372481230646372,0.04381103515625,0.2,0.0011,411471680.0,180,457439509.875,1.377699851989746,-0.0017604236543775186,5.960464477539063e-08,0.0061270534
20,246.11,327680,1717,-95015.17890414002,190,-10.510456416383386,0.03612060546875,0.2,0.0011,362213856.0,190,502004895.8546875,1.4060659408569336,-0.0019114201222691918,0.0,0.005252513
21,259.93,344064,1802,-94485.73854699,190,-10.608849288150669,0.052484130859375,0.2,0.0011,474381536.0,200,458638835.1609375,1.4272453784942627,-0.0028447299635445235,0.0,0.0060878294
22,300.05,360448,1888,-93224.16521367,190,-10.726699797809124,0.061083984375,0.2,0.0011,130587824.0,210,416764920.553125,1.458573818206787,-0.0019159127627062845,0.0,0.0066923085
23,165.1,376832,1975,-94349.02314019,190,-10.849660589545966,0.246832275390625,0.2,0.0011,215784912.0,220,370954914.821875,1.491088628768921,0.02952950756316568,-0.0016711950302124023,0.08487061
24,180.02,393216,2061,-94350.73151515,190,-10.934197052195668,0.029473876953125,0.2,0.0011,542050944.0,230,685842130.95625,1.5047111511230469,-0.002938081001957471,-1.1920928955078125e-07,0.004904082
25,172.81,409600,2147,-89966.40243285001,190,-11.027236019447447,0.0261474609375,0.2,0.0011,238733712.0,240,622338783.659375,1.5355346202850342,-0.0023939146172779146,0.0,0.004360764
26,180.87,425984,2234,-94493.20488097,190,-11.14275718331337,0.03421630859375,0.2,0.0011,423946496.0,250,634226177.29375,1.5627292394638062,-0.0023237709570821607,0.0,0.0053164316
27,210.38,442368,2319,-88564.05535716,190,-11.239138178154827,0.032122802734375,0.2,0.0011,571504704.0,260,604873582.40625,1.5847924947738647,-0.0025222583368304185,0.0002410411834716797,0.0053548785
28,184.93,458752,2405,-90967.90151989002,190,-11.340976963192224,0.039874267578125,0.2,0.0011,488194048.0,270,502884049.4234375,1.6149365901947021,-0.0014963254703616257,-0.0004862546920776367,0.006308904
29,201.45,475136,2491,-89580.95816933,190,-11.468242999538779,0.031048583984375,0.2,0.0011,319427136.0,280,589880676.85625,1.6530765295028687,-0.0020066748751560227,-0.0003104209899902344,0.005702827
30,212.72,491520,2577,-92936.03719556998,190,-11.596031473949552,0.041265869140625,0.2,0.0011,252993664.0,290,529353099.6390625,1.6845769882202148,-0.0020391673264384736,0.0,0.0061983545
31,211.61,507904,2663,-90675.87559524,190,-11.732633952051401,0.043798828125,0.2,0.0011,616490368.0,300,514145769.175,1.7245244979858398,-0.001972858629596885,-0.0002887248992919922,0.006054026
32,91.33,524288,2752,-98362.97611111001,190,-11.837015708163381,0.075762939453125,0.2,0.0011,209766096.0,310,530235119.021875,1.7534313201904297,0.0013277797159389592,-1.1920928955078125e-07,0.069259405
33,106.35,540672,2841,-99724.245,190,-11.905531852319836,0.028045654296875,0.2,0.0011,776161536.0,320,1152995247.975,1.7670314311981201,-0.003489855652151164,0.0,0.0051439707
34,131.67,557056,2929,-98357.97677351,190,-11.95897711701691,0.018524169921875,0.2,0.0011,359074112.0,330,1022745954.9375,1.7839312553405762,-0.002353897761349799,0.0,0.0043398896
35,157.45,573440,3018,-97800.89638887999,189,-12.032067459449172,0.03187255859375,0.2,0.0011,571422016.0,340,812994425.3375,1.8084348440170288,-0.0030257386963057796,0.0,0.0052671228
36,170.9,589824,3106,-97243.02395383001,189,-12.111448274925351,0.026800537109375,0.2,0.0011,430230944.0,350,675834732.23125,1.8317887783050537,-0.001977583546067763,0.0,0.0044781007
37,154.99,606208,3194,-96947.31676408001,189,-12.21684430912137,0.031884765625,0.2,0.0011,271624224.0,360,619191706.8,1.8695873022079468,-0.002493331048572145,0.0,0.0046032164
38,170.94,622592,3282,-95298.69333333001,189,-12.32825859412551,0.0261474609375,0.2,0.0011,611110208.0,370,677348163.8875,1.9040330648422241,-0.0024445756067507317,0.0,0.004456193
39,187.82,638976,3370,-93755.75753969,189,-12.433395624160767,0.04166259765625,0.2,0.0011,330940864.0,380,606821727.6875,1.9356985092163086,-0.001966824198461836,0.0,0.005994793
40,150.13,655360,3458,-93987.67025336,189,-12.558261908590794,0.12867431640625,0.2,0.0011,214477680.0,390,527756546.171875,1.9749430418014526,0.005310313585505355,0.0,0.010994498
41,169.56,671744,3546,-95541.56452381,189,-12.646009666472674,0.01339111328125,0.2,0.0011,464934720.0,400,689808755.6,2.0087974071502686,-0.0015924876717690495,0.000337064266204834,0.003525255
42,168.24,688128,3633,-94844.00555555001,189,-12.749753648415208,0.022125244140625,0.2,0.0011,215856080.0,410,592203007.196875,2.039606809616089,-0.0014477595477728755,-0.00014150142669677734,0.0043259473
43,165.08,704512,3721,-95665.75833334,189,-12.856192849576473,0.0312255859375,0.2,0.0011,341825408.0,420,612097761.54375,2.0771427154541016,-0.002168008323860704,-2.384185791015625e-07,0.005270797
44,174.34,720896,3807,-95172.73489539001,189,-12.97126714475453,0.03187255859375,0.2,0.0011,569086336.0,430,623916043.021875,2.120152473449707,-0.0019712329612957546,-1.1920928955078125e-07,0.004757898
45,183.38,737280,3895,-95198.86416667,189,-13.095340644195677,0.03270263671875,0.2,0.0011,292975968.0,440,583716785.975,2.163881778717041,-0.0021044994282419793,0.0,0.005031661
46,177.54,753664,3982,-96648.55361111001,189,-13.215970139577985,0.0367919921875,0.2,0.0011,319204064.0,450,574279923.253125,2.207698345184326,-0.0018399121852780808,0.0,0.00527622
47,197.7,770048,4069,-95601.82808079998,189,-13.350697155296803,0.039190673828125,0.2,0.0011,471720032.0,460,564890288.071875,2.2596168518066406,-0.0025925556099537063,0.0,0.0059999963
48,190.58,786432,4156,-94825.34671716999,189,-13.472988940402866,0.043017578125,0.2,0.0011,542941248.0,470,529401933.659375,2.3005776405334473,-0.0019846468494506553,-1.1920928955078125e-07,0.005713474
49,191.69,802816,4243,-95739.84366161,189,-13.590806010365487,0.03709716796875,0.2,0.0011,364865408.0,480,536515008.703125,2.349654197692871,-0.001499678583604691,-1.1920928955078125e-07,0.004532582
50,214.31,819200,4330,-97089.67944444,189,-13.717602455988526,0.038336181640625,0.2,0.0011,297875488.0,490,531397109.1796875,2.3987526893615723,-0.0007570140074676601,-1.1920928955078125e-07,0.0054192073
51,219.96,835584,4417,-95248.32861111,189,-13.86761755309999,0.04434814453125,0.2,0.0011,326165408.0,500,417923908.471875,2.462021589279175,-0.0002768689944787184,0.0,0.006347637
52,197.26,851968,4503,-92328.82681623,189,-13.98682728894055,0.043585205078125,0.2,0.0011,252172304.0,510,465074682.3359375,2.507089376449585,-0.0012077238065103303,1.7881393432617188e-07,0.006166391
53,190.22,868352,4590,-95574.97,189,-14.098520593345166,0.041064453125,0.2,0.0011,260448960.0,520,522763761.528125,2.5551252365112305,-0.0015680239092034753,-1.1920928955078125e-07,0.006289956
54,203.51,884736,4676,-95486.38333333,189,-14.216000170260667,0.03629150390625,0.2,0.0011,95363200.0,530,510753430.15625,2.610611915588379,-0.0012454596511815908,0.0,0.005828496
55,206.89,901120,4763,-95529.66438421002,189,-14.339477820321918,0.08345947265625,0.2,0.0011,459229024.0,540,475707614.615625,2.655535936355591,0.0008684352924319683,0.0,0.008224461
56,178.49,917504,4851,-96800.76055555999,189,-14.431943697482348,0.039453125,0.2,0.0011,518525056.0,550,471293534.925,2.696399688720703,-0.0009536932808259735,5.960464477539063e-08,0.0056853015
57,201.92,933888,4938,-95143.56993896,189,-14.529011183232068,0.03463134765625,0.2,0.0011,544598528.0,560,543418475.934375,2.7455759048461914,-0.0019421458564465865,5.960464477539063e-08,0.005158484
58,220.79,950272,5024,-94211.12120268,189,-14.644005024433136,0.053314208984375,0.2,0.0011,186427040.0,570,480744347.69375,2.8027243614196777,-0.0007071234398608794,0.0,0.0059107775
59,216.85,966656,5112,-95868.75956347998,189,-14.760716435685755,0.071435546875,0.2,0.0011,302428160.0,580,409467118.909375,2.84116530418396,-0.00020790923445019872,-1.1920928955078125e-07,0.0067768367
60,234.1,983040,5198,-92657.11369047001,189,-14.84223544076085,0.049822998046875,0.2,0.0011,174001312.0,590,457309287.1109375,2.8924832344055176,-0.0009214758225425612,0.0,0.005939911
61,227.34,999424,5285,-89829.06076841001,189,-14.992036902159452,0.090118408203125,0.2,0.0011,335216960.0,600,423640137.871875,2.9720466136932373,-0.0007194304293079767,0.0,0.01079296
62,194.07,1015808,5372,-94069.70927655,189,-15.11108969040215,0.10074462890625,0.2,0.0011,569244032.0,610,421018439.4640625,3.0247364044189453,0.0030894715597241883,0.0,0.0077580623
63,190.42,1032192,5458,-94619.53146825999,189,-15.228583347797393,0.031610107421875,0.2,0.0011,246850512.0,620,505225751.6375,3.088399887084961,-0.0016722774560548714,0.0,0.0055858404
64,218.41,1048576,5544,-93268.30281135999,189,-15.366349346190692,0.0432373046875,0.2,0.0011,274587040.0,630,466099709.925,3.1544547080993652,-0.000898564416274894,0.0,0.006004983
65,204.72,1064960,5630,-91025.91661783001,189,-15.501903494074941,0.123504638671875,0.2,0.0011,209323632.0,640,438496859.61875,3.2130699157714844,0.004162386412281194,1.7881393432617188e-07,0.007293231
66,201.52,1081344,5717,-93212.87801282,189,-15.584843378514051,0.05618896484375,0.2,0.0011,259588624.0,650,472017022.2828125,3.27205753326416,0.0013234692867627018,0.0,0.008454204
67,219.73,1097728,5802,-94043.81106061001,189,-15.692854924499988,0.05247802734375,0.2,0.0011,302293440.0,660,463242489.940625,3.3349292278289795,-0.0007333287614528672,-1.1920928955078125e-07,0.00693137
68,196.17,1114112,5888,-95402.88634922,189,-15.822610944509506,0.09259033203125,0.2,0.0011,319165952.0,670,392042730.1828125,3.3983497619628906,0.0006631000753259287,5.960464477539063e-08,0.0101399245
69,184.93,1130496,5976,-95130.0231746,189,-15.91736235767603,0.02669677734375,0.2,0.0011,274505792.0,680,502861406.740625,3.463794231414795,-0.0015843078683246859,0.0,0.00494173
70,197.0,1146880,6062,-92427.79188645999,189,-16.04533241428435,0.027178955078125,0.2,0.0011,125375136.0,690,476908719.353125,3.5384814739227295,-0.0009194865817335085,0.0,0.0052077794
71,155.3,1163264,6150,-95621.10234127998,189,-16.15479845702648,0.119403076171875,0.2,0.0011,315424992.0,700,455635248.884375,3.6134300231933594,0.003742203116780729,-1.1920928955078125e-07,0.036703907
72,165.86,1179648,6237,-97734.79547619,189,-16.254236286878587,0.011572265625,0.2,0.0011,532619552.0,710,575248447.6890625,3.6592862606048584,-0.0016954014341536094,1.1920928955078125e-07,0.0033834365
73,178.33,1196032,6325,-93495.09626985001,189,-16.349200509488583,0.0159912109375,0.2,0.0011,441247840.0,720,533959685.821875,3.7219252586364746,-0.0010750528208518517,0.0,0.0036892693
74,173.59,1212416,6412,-95689.41724358,189,-16.445870397239922,0.09556884765625,0.2,0.0011,331151808.0,730,504969417.01875,3.78586745262146,0.0025304286245955154,0.0,0.006663568
75,187.41,1228800,6499,-95108.03880952,189,-16.562004481256007,0.031964111328125,0.2,0.0011,367818816.0,740,515522920.13125,3.8586974143981934,-0.0023965771522853176,0.0,0.005596366
76,184.62,1245184,6586,-95318.73046397998,189,-16.71041899845004,0.035491943359375,0.2,0.0011,227421680.0,750,466625365.275,3.960057020187378,-0.0006091541477871943,-1.1920928955078125e-07,0.0059160856
77,239.75,1261568,6672,-93831.73559524,189,-16.854699709266423,0.033465576171875,0.2,0.0011,423469472.0,760,463376274.340625,4.050787925720215,-0.0009708643987323739,-1.1920928955078125e-07,0.005787889
78,189.33,1277952,6759,-94229.85738095001,189,-17.07798642590642,0.266473388671875,0.2,0.0011,176881168.0,770,356015770.10625,4.223155975341797,0.016373192046012265,0.0,0.025972605
79,142.07,1294336,6846,-93236.42191919,189,-17.16672040298581,0.026153564453125,0.2,0.0011,205434960.0,780,479993795.43125,4.288262367248535,0.0009206328742948245,-1.1920928955078125e-07,0.033447877
80,138.94,1310720,6932,-93444.76666666001,189,-17.263829569518567,0.03883056640625,0.2,0.0011,517527488.0,790,613074699.01875,4.358762264251709,-0.00039242626698978713,-1.1920928955078125e-07,0.010977614
81,145.1,1327104,7020,-94718.53250000998,189,-17.371178165078163,0.00537109375,0.2,0.0011,350767968.0,800,624685520.94375,4.427396297454834,-0.0014643722641267231,5.960464477539063e-08,0.0026744546
82,149.64,1343488,7106,-94259.17928571001,189,-17.495251090079545,0.01270751953125,0.2,0.0011,416155424.0,810,571921891.184375,4.519923210144043,-0.0008936115220421926,-1.1920928955078125e-07,0.0034113415
83,159.22,1359872,7193,-94433.34482907,189,-17.61449433118105,0.02103271484375,0.2,0.0011,194966176.0,820,559944819.85625,4.603358745574951,-0.0015630330191925168,-1.1920928955078125e-07,0.0047508357
84,176.28,1376256,7280,-93868.42622654,189,-17.74087722077966,0.018658447265625,0.2,0.0011,363657344.0,830,540443349.0375,4.7057037353515625,-0.0008077124884948716,5.960464477539063e-08,0.003959923
85,192.8,1392640,7366,-94587.55056776,189,-17.829456783086062,0.14412841796875,0.2,0.0011,454520128.0,840,489467536.65625,4.761390686035156,0.004012509625499661,1.1920928955078125e-07,0.0073611224
86,183.92,1409024,7453,-94969.1282143,189,-17.945602636784315,0.02559814453125,0.2,0.0011,392657440.0,850,432895576.06875,4.876558303833008,-0.0012357791150861886,5.960464477539063e-08,0.005278597
87,192.27,1425408,7540,-92332.94622710999,189,-18.061549070477486,0.033984375,0.2,0.0011,350926368.0,860,471310367.721875,4.967089653015137,-0.0001495552063715877,-2.384185791015625e-07,0.004163568
88,187.89,1441792,7626,-91849.1689838,189,-18.230155800282954,0.10970458984375,0.2,0.0011,215932320.0,870,447748846.809375,5.104846954345703,0.0031189568231638986,0.0,0.009560016
89,188.09,1458176,7713,-89533.80745727001,189,-18.366407603025436,0.09417724609375,0.2,0.0011,342887136.0,880,437554434.25,5.215784072875977,0.002455421369813848,5.960464477539063e-08,0.009776522
90,180.22,1474560,7799,-90209.19272615001,189,-18.506170202046633,0.032366943359375,0.2,0.0011,180899088.0,890,482727128.975,5.353532791137695,0.00010869265151995933,0.0,0.005788571
91,190.36,1490944,7884,-92335.90408119,189,-18.616895572841166,0.0738037109375,0.2,0.0011,295534336.0,900,482069803.209375,5.45281982421875,-0.0013657102186698466,-7.152557373046875e-07,0.0069912327
92,156.35,1507328,7970,-93253.12897436999,189,-18.811574237793685,0.072723388671875,0.2,0.0011,346315712.0,910,434709208.9109375,5.619815826416016,0.0026928140130621616,-2.384185791015625e-07,0.009532914
93,169.62,1523712,8056,-93549.39968253001,189,-18.910500380396844,0.006072998046875,0.2,0.0011,400200576.0,920,513023399.91875,5.714200019836426,-0.000660520921155694,-1.1920928955078125e-07,0.002770123
94,175.56,1540096,8143,-90723.56976191998,189,-19.05504452288151,0.0293701171875,0.2,0.0011,488117728.0,930,486278935.534375,5.848416328430176,-0.00020764427517860895,-1.1920928955078125e-07,0.006045713
95,178.15,1556480,8230,-94902.92178571,189,-19.144453604519367,0.248992919921875,0.2,0.0011,167491760.0,940,454595202.3,5.894083023071289,0.0127251911932035,0.0,0.007377602
96,182.56,1572864,8317,-96443.09166666001,189,-19.164756508171557,0.013238525390625,0.2,0.0011,308705856.0,950,478503747.653125,5.9527692794799805,-0.00190079852945928,5.960464477539063e-08,0.004244594
97,205.43,1589248,8403,-94502.37071844,189,-19.29438504949212,0.027947998046875,0.2,0.0011,411861184.0,960,429758344.175,6.073719024658203,0.000318468568730168,0.0,0.0052793124
98,199.64,1605632,8489,-93101.09527389,189,-19.442235961556435,0.1260009765625,0.2,0.0011,256232592.0,970,396042126.7421875,6.212710380554199,0.003815121925617859,0.0,0.010254165
99,134.98,1622016,8575,-93249.51743285,189,-19.560995650291442,0.1469482421875,0.2,0.0011,220580496.0,980,425370036.528125,6.41146993637085,0.00568228362044465,0.0,0.018373378
100,169.35,1638400,8661,-90759.49344933001,189,-19.696526443958284,0.00823974609375,0.2,0.0011,636357120.0,990,559796222.21875,6.501365661621094,-0.0016457428306239307,0.0,0.0033160239
101,196.77,1654784,8744,-89911.36530691001,189,-19.83093915730715,0.0427490234375,0.2,0.0011,462951008.0,1000,490857131.76875,6.651774883270264,6.136890297057108e-05,0.0,0.0052489173
102,187.78,1671168,8829,-89057.55524309001,189,-20.01302024573088,0.197760009765625,0.2,0.0011,269186624.0,1010,399542468.865625,6.883113861083984,0.007099237413603987,0.0,0.016587649
103,197.12,1687552,8914,-90727.69419719,189,-20.165710931271313,0.07464599609375,0.2,0.0011,285535104.0,1020,409160181.634375,7.06906270980835,0.001656740252110467,-1.1920928955078125e-07,0.011486992
104,188.05,1703936,8999,-87426.21469779,189,-20.26132397353649,0.0784423828125,0.2,0.0011,213705408.0,1030,421560413.765625,7.144476890563965,0.0011005280812241836,-1.1920928955078125e-07,0.009268712
105,153.96,1720320,9085,-85013.31037629001,189,-20.46879777982831,0.152508544921875,0.2,0.0011,134080520.0,1040,421960413.290625,7.5686774253845215,0.006079225550638512,-1.1920928955078125e-07,0.05524972
106,128.97,1736704,9169,-88174.61555557,189,-20.72087929099798,0.155560302734375,0.2,0.0011,395500864.0,1050,545774998.325,7.691272735595703,0.00599228142073116,5.960464477539063e-08,0.012061317
107,130.97,1753088,9254,-89884.3935287,189,-20.77614081501961,0.0026123046875,0.2,0.0011,284954176.0,1060,621158121.625,7.795509338378906,-0.000660212016373407,-0.00042366981506347656,0.0016035845
108,123.57,1769472,9339,-88304.36960928001,189,-20.820934844762085,0.0,0.2,0.0011,323627744.0,1070,567698451.896875,7.798620223999023,-2.7776650313171558e-05,7.611513137817383e-05,2.3711327e-06
109,143.65,1785856,9424,-88170.37883396,189,-20.82187500745058,0.0,0.2,0.0011,272288768.0,1080,607703221.95,7.799925804138184,-6.213291089807171e-06,0.01875978708267212,2.0589141e-07
110,139.7,1802240,9509,-87849.17168998999,189,-20.822873146831988,0.0,0.2,0.0011,226707264.0,1090,528931066.209375,7.800991058349609,-6.810124250478111e-06,0.015189290046691895,1.8814535e-07
111,137.39,1818624,9594,-89676.81220889998,189,-20.824111837148667,0.0,0.2,0.0011,114590784.0,1100,576503112.528125,7.803040981292725,-6.053609831724316e-06,0.024981260299682617,5.594993e-07
112,137.42,1835008,9679,-90570.45928127,189,-20.825398280471564,0.0,0.2,0.0011,175388176.0,1110,577461457.9,7.804389953613281,-4.918789090879727e-06,0.020351886749267578,2.4554174e-07
113,134.65,1851392,9763,-80850.55355643,189,-20.82664657086134,0.0,0.2,0.0011,267671200.0,1120,536072668.775,7.806509971618652,-3.15120190862217e-05,0.024049460887908936,2.308505e-06
114,129.17,1867776,9849,-87734.83886753999,189,-20.82889102473855,0.0,0.2,0.0011,480679136.0,1130,602216141.34375,7.809434413909912,-1.6388603944506032e-05,0.014011800289154053,1.3132776e-06
115,134.47,1884160,9935,-90970.45478021,189,-20.83101052492857,0.0,0.2,0.0011,198600464.0,1140,584047565.61875,7.812371253967285,-1.2427359615685419e-05,0.024611830711364746,1.1900447e-06
116,140.0,1900544,10020,-87903.79032969002,189,-20.83297244757414,0.0,0.2,0.0011,386846048.0,1150,553438199.66875,7.815099716186523,-1.2012023944407701e-05,0.02830106019973755,9.154064e-07
117,128.66,1916928,10105,-86617.41866606001,189,-20.835843549668787,0.0,0.2,0.0011,357750272.0,1160,531641073.971875,7.819536209106445,-1.5799940229044296e-05,0.024419784545898438,2.3630564e-06
118,128.29,1933312,10190,-89693.38188590002,189,-20.839922214299442,0.0,0.2,0.0011,384686656.0,1170,577939164.16875,7.825629234313965,-2.9064818045299033e-05,0.027274370193481445,4.454152e-06
119,133.12,1949696,10275,-90528.20835774999,189,-20.843663984537123,0.0,0.2,0.0011,410173600.0,1180,571764776.2625,7.828896999359131,-1.166878646472469e-05,0.010685265064239502,1.5311198e-06
120,132.05,1966080,10360,-91309.81583028998,189,-20.84618645235896,0.0,0.2,0.0011,281977152.0,1190,568731028.48125,7.833005428314209,-1.5488171993638388e-05,0.020202279090881348,2.0653533e-06
121,127.35,1982464,10446,-91008.67301586,189,-20.848647794127466,0.0,0.2,0.0011,363038176.0,1200,589021995.56875,7.834638595581055,-7.917641050880775e-06,0.027856290340423584,5.133552e-07
122,132.92,1998848,10531,-89106.00527612999,189,-20.855042853206395,0.0,0.2,0.0011,264243888.0,1210,588018355.9,7.851609706878662,-8.0849096775637e-06,0.019984781742095947,3.6613324e-05
123,145.45,2015232,10614,-84658.49595681002,189,-20.863517717272043,0.0,0.2,0.0011,279146432.0,1220,551480899.0125,7.8546271324157715,-2.0955979380232748e-05,0.0017942190170288086,1.5300284e-06
