train/entropy_loss,rollout/ep_len_mean,train/policy_loss,time/iterations,time/fps,time/total_timesteps,time/time_elapsed,train/std,train/value_loss,train/learning_rate,rollout/ep_rew_mean,train/explained_variance,train/n_updates
-13.308557510375977,63.7,-185312.3125,3300,394,66000,167,1.0629334449768066,363579648.0,0.0007,-160764.00359969,-1.1920928955078125e-07,3299
-13.348479270935059,72.16,-64116.1640625,3400,394,68000,172,1.0681580305099487,89196312.0,0.0007,-169295.193574,1.1920928955078125e-07,3399
-13.346170425415039,79.07,-490022.21875,3500,394,70000,177,1.0680365562438965,4071868928.0,0.0007,-175428.22694182998,0.0,3499
-13.36279582977295,83.66,212.85546875,3600,394,72000,182,1.0700715780258179,3014709.5,0.0007,-181461.85487789,0.0,3599
-13.388040542602539,92.25,-34182.41015625,3700,394,74000,187,1.0727933645248413,35737452.0,0.0007,-200643.07640471,0.0,3699
-13.398554801940918,94.76,-302992.96875,3800,394,76000,192,1.0741254091262817,1961271936.0,0.0007,-206718.53066866007,-1.1920928955078125e-07,3799
-13.444109916687012,98.48,-64279.17578125,3900,394,78000,197,1.079697847366333,99488040.0,0.0007,-218170.23975886003,0.0,3899
-13.472604751586914,110.84,-41905.96484375,4000,394,80000,202,1.0834821462631226,30488148.0,0.0007,-235598.13911711,1.1920928955078125e-07,3999
-13.461280822753906,113.22,-252243.734375,4100,394,82000,207,1.0822572708129883,1734637440.0,0.0007,-240028.58693128,0.0,4099
-13.451544761657715,108.29,-60389.60546875,4200,393,84000,213,1.08058762550354,53023500.0,0.0007,-227922.59521628002,0.0,4199
-13.498690605163574,104.13,-73818.5859375,4300,393,86000,218,1.086617350578308,508563008.0,0.0007,-221467.51900936998,0.0,4299
-13.552374839782715,102.03,-435.27960205078125,4400,393,88000,223,1.0924750566482544,16470.166015625,0.0007,-213282.09078843,5.960464477539063e-08,4399
-13.57667064666748,94.27,-30175.837890625,4500,393,90000,228,1.096684217453003,45594356.0,0.0007,-204670.11277712006,0.0,4499
-13.535850524902344,84.49,-70133.1875,4600,393,92000,233,1.0907734632492065,67385360.0,0.0007,-202109.14442544998,1.1920928955078125e-07,4599
-13.5243501663208,79.91,-150321.984375,4700,393,94000,238,1.0895020961761475,997759616.0,0.0007,-199129.83365055,0.0,4699
-13.564013481140137,70.5,-61448.71875,4800,393,96000,243,1.094359040260315,55405288.0,0.0007,-196759.95004452002,0.0,4799
-13.573575019836426,69.16,-319504.09375,4900,393,98000,248,1.0956575870513916,2008470784.0,0.0007,-193387.41223169,-1.1920928955078125e-07,4899
-13.58292293548584,70.95,-39245.76171875,5000,393,100000,254,1.0969898700714111,29755572.0,0.0007,-193013.34970097002,-1.1920928955078125e-07,4999
-13.557829856872559,73.37,-1328.368408203125,5100,393,102000,259,1.0939452648162842,3960402.0,0.0007,-198107.91095189002,-1.1920928955078125e-07,5099
-13.534219741821289,78.03,-6240.95849609375,5200,393,104000,263,1.0913268327713013,5238161.0,0.0007,-199982.45167710996,-2.384185791015625e-07,5199
-13.512677192687988,83.64,-67123.2109375,5300,394,106000,269,1.0884525775909424,92185184.0,0.0007,-204101.11466676,0.0,5299
-13.537300109863281,75.85,8079.9423828125,5400,394,108000,274,1.0912575721740723,9359597.0,0.0007,-193072.73560562,0.0,5399
-13.534439086914062,70.11,-7913.61083984375,5500,393,110000,279,1.0909816026687622,5235849.5,0.0007,-176741.85435044003,0.0,5499
-13.555827140808105,57.88,-97401.84375,5600,394,112000,284,1.0932717323303223,125014696.0,0.0007,-154507.03209444,1.1920928955078125e-07,5599
-13.587198257446289,52.76,-426721.90625,5700,394,114000,289,1.0972932577133179,2576118528.0,0.0007,-143901.55514193999,0.0,5699
-13.607156753540039,42.46,-34907.68359375,5800,393,116000,294,1.0991772413253784,22180768.0,0.0007,-138787.70599176,5.960464477539063e-08,5799
-13.587076187133789,36.66,-8009.43603515625,5900,393,118000,299,1.0970172882080078,11011692.0,0.0007,-129645.03578193998,1.1920928955078125e-07,5899
-13.560340881347656,38.95,-52688.1640625,6000,393,120000,305,1.09421968460083,71940600.0,0.0007,-131511.3237864,5.960464477539063e-08,5999
-13.57572078704834,46.41,-1073.9300537109375,6100,393,122000,310,1.0957468748092651,8086.68896484375,0.0007,-144267.89262752997,0.0,6099
-13.555122375488281,57.23,-33889.98828125,6200,393,124000,315,1.093043565750122,40473932.0,0.0007,-161407.26784061,0.0,6199
-13.556714057922363,59.96,-56040.7890625,6300,393,126000,320,1.0930925607681274,69516160.0,0.0007,-158341.07173268,0.0,6299
-13.605676651000977,62.75,-128544.453125,6400,393,128000,325,1.0988733768463135,563082432.0,0.0007,-158243.72449663,-1.1920928955078125e-07,6399
-13.583597183227539,62.08,-59443.55078125,6500,393,130000,330,1.096583604812622,84129304.0,0.0007,-153140.87050689,-1.1920928955078125e-07,6499
-13.624678611755371,62.17,-37593.61328125,6600,393,132000,335,1.1014083623886108,37638592.0,0.0007,-158726.69045682,5.960464477539063e-08,6599
-13.663723945617676,50.62,-66059.90625,6700,392,134000,341,1.1062898635864258,497362272.0,0.0007,-140826.64354592,0.0,6699
-13.709083557128906,39.68,-14221.6904296875,6800,391,136000,347,1.1118733882904053,11709940.0,0.0007,-124535.998786,1.7881393432617188e-07,6799
-13.696866035461426,38.63,-43155.51953125,6900,391,138000,352,1.1105355024337769,32287078.0,0.0007,-125369.27816231997,0.0,6899
-13.742334365844727,46.67,-134156.015625,7000,392,140000,356,1.1159727573394775,985237120.0,0.0007,-131579.15124049,0.0,6999
-13.734402656555176,49.14,-43371.55859375,7100,392,142000,361,1.1146025657653809,39989468.0,0.0007,-133983.62523755,0.0,7099
-13.718591690063477,56.07,-20546.677734375,7200,392,144000,367,1.112733006477356,12317861.0,0.0007,-138682.04423834,0.0,7199
-13.681780815124512,65.98,-5104.25048828125,7300,391,146000,372,1.1085528135299683,4697743.5,0.0007,-150582.11828865999,0.0,7299
-13.720793724060059,71.27,-37605.43359375,7400,391,148000,377,1.1128201484680176,24866176.0,0.0007,-164903.24108799,-1.1920928955078125e-07,7399
-13.749274253845215,74.12,-177323.515625,7500,392,150000,382,1.1159863471984863,690815488.0,0.0007,-173367.81113639998,-2.384185791015625e-07,7499
-13.7700834274292,78.64,-34622.26953125,7600,392,152000,387,1.1187714338302612,23811766.0,0.0007,-177921.70205203004,0.0,7599
-13.777450561523438,74.59,-30788.92578125,7700,392,154000,392,1.1195950508117676,26156190.0,0.0007,-170937.57374908,0.0,7699
-13.765207290649414,64.34,-59966.02734375,7800,392,156000,397,1.1186106204986572,65501420.0,0.0007,-149883.84103407,0.0,7799
-13.770611763000488,56.1,-32394.318359375,7900,392,158000,402,1.1185133457183838,25898286.0,0.0007,-140481.55765332,0.0,7899
-13.780143737792969,55.42,-1651.4908447265625,8000,392,160000,408,1.119795799255371,6280616.5,0.0007,-137468.64629926003,0.0,7999
-13.778719902038574,54.38,-29412.224609375,8100,392,162000,413,1.1206036806106567,32008422.0,0.0007,-137864.82967898,0.0,8099
-13.742785453796387,49.13,-59973.9140625,8200,392,164000,418,1.1151316165924072,40142560.0,0.0007,-131439.92124498,0.0,8199
-13.757489204406738,47.47,12062.0380859375,8300,392,166000,423,1.1169801950454712,1539780.0,0.0007,-132715.02505183,-1.1920928955078125e-07,8299
-13.78783893585205,45.81,-31329.650390625,8400,392,168000,428,1.1211212873458862,25012646.0,0.0007,-135531.52290094,-1.1920928955078125e-07,8399
-13.813372611999512,48.33,-333650.65625,8500,392,170000,433,1.1242761611938477,2389448704.0,0.0007,-134955.47074993,0.0,8499
-13.843573570251465,42.53,-138816.03125,8600,392,172000,438,1.1283305883407593,999496896.0,0.0007,-122020.14544022002,0.0,8599
-13.825308799743652,43.49,-18588.724609375,8700,392,174000,443,1.1256062984466553,15674327.0,0.0007,-120767.94406238,-1.1920928955078125e-07,8699
-13.846717834472656,49.82,-41137.54296875,8800,392,176000,448,1.1286007165908813,38456172.0,0.0007,-134230.81230820998,1.1920928955078125e-07,8799
-13.882784843444824,56.95,-55748.63671875,8900,392,178000,453,1.1327457427978516,53346956.0,0.0007,-144663.99645847,-1.1920928955078125e-07,8899
-13.868280410766602,53.19,-1034.218505859375,9000,392,180000,458,1.1311265230178833,6704.9375,0.0007,-142585.02841397998,0.0,8999
-13.878791809082031,44.99,-86201.4140625,9100,392,182000,463,1.1333664655685425,527758432.0,0.0007,-126236.47946197001,-1.1920928955078125e-07,9099
-13.894805908203125,51.94,-219166.875,9200,392,184000,468,1.1349961757659912,1486999040.0,0.0007,-130158.44317957001,0.0,9199
-13.885464668273926,55.14,-20144.923828125,9300,392,186000,474,1.1337988376617432,15390912.0,0.0007,-139214.15371678,0.0,9299
-13.8861083984375,56.36,-138994.09375,9400,392,188000,478,1.1338061094284058,978871936.0,0.0007,-138106.62887608004,0.0,9399
-13.89306926727295,52.55,-73142.0234375,9500,392,190000,483,1.1347382068634033,53052192.0,0.0007,-132735.98437801,0.0,9499
-13.90460205078125,57.32,-511923.71875,9600,392,192000,489,1.135926604270935,3465793536.0,0.0007,-135468.51978591,0.0,9599
-13.931414604187012,62.94,-237809.703125,9700,392,194000,494,1.1392762660980225,1212166528.0,0.0007,-148198.84472359,1.1920928955078125e-07,9699
-13.934732437133789,63.39,-17433.826171875,9800,392,196000,499,1.1398136615753174,13620122.0,0.0007,-151535.45740142,0.0,9799
-13.933255195617676,68.14,-8981.009765625,9900,392,198000,504,1.1397079229354858,7667774.5,0.0007,-157850.54131812998,0.0,9899
-13.934295654296875,59.75,-75853.3203125,10000,392,200000,509,1.1407021284103394,70728616.0,0.0007,-154804.10789605,0.0,9999
-13.968853950500488,50.44,-156992.046875,10100,393,202000,513,1.1446739435195923,640319808.0,0.0007,-156358.89495151,1.7881393432617188e-07,10099
-14.020421028137207,52.35,-19467.560546875,10200,393,204000,518,1.1523149013519287,20733654.0,0.0007,-152927.32159001,0.0,10199
-14.03185749053955,58.02,9562.92578125,10300,393,206000,523,1.1525676250457764,2407811.75,0.0007,-145251.66805111998,-1.1920928955078125e-07,10299
-14.063194274902344,63.41,-46010.8515625,10400,393,208000,528,1.1568453311920166,65986368.0,0.0007,-137895.83637641,-1.1920928955078125e-07,10399
-14.090065002441406,66.78,-107085.4375,10500,393,210000,533,1.1602681875228882,509203936.0,0.0007,-141295.53539939,1.1920928955078125e-07,10499
-14.122149467468262,67.85,-5488.21240234375,10600,394,212000,537,1.1646966934204102,19093766.0,0.0007,-147727.67101657,0.0,10599
-14.15049934387207,66.14,-11297.8349609375,10700,394,214000,542,1.1675474643707275,5137966.0,0.0007,-159676.41276369998,0.0,10699
-14.152399063110352,66.58,5519.302734375,10800,395,216000,546,1.1681967973709106,544287.4375,0.0007,-167404.35121875,0.0,10799
-14.13824462890625,58.86,-437347.3125,10900,395,218000,551,1.1664057970046997,2175508224.0,0.0007,-158129.67673145,0.0,10899
-14.134005546569824,47.53,3350.054443359375,11000,395,220000,556,1.165616512298584,10935669.0,0.0007,-131361.42822124,0.0,10999
-14.184309959411621,43.16,-57105.3125,11100,395,222000,561,1.1720941066741943,500265216.0,0.0007,-127796.32248025,0.0,11099
-14.17625904083252,42.98,-574.7247924804688,11200,395,224000,566,1.1709564924240112,22977.505859375,0.0007,-132423.52463372002,0.0,11199
-14.201525688171387,53.36,6725.5078125,11300,395,226000,571,1.174234390258789,876726.0,0.0007,-142879.74136043002,0.0,11299
-14.244559288024902,53.68,-48454.0625,11400,396,228000,575,1.179649829864502,52790632.0,0.0007,-139738.24385846002,0.0,11399
-14.213276863098145,59.36,-38015.21875,11500,396,230000,580,1.1763324737548828,43330660.0,0.0007,-146709.19274419,2.384185791015625e-07,11499
-14.214648246765137,73.53,-53594.83984375,11600,396,232000,585,1.1761298179626465,73082072.0,0.0007,-161810.01236418,0.0,11599
-14.219757080078125,74.35,-44160.671875,11700,396,234000,590,1.1765713691711426,27724138.0,0.0007,-165741.00513811,0.0,11699
-14.261981010437012,80.02,20615.306640625,11800,396,236000,595,1.1824653148651123,5430169.5,0.0007,-170613.84227119,0.0,11799
-14.28344440460205,62.54,-44476.80078125,11900,396,238000,599,1.1854530572891235,31750304.0,0.0007,-146833.17486497998,-1.1920928955078125e-07,11899
-14.32236385345459,63.45,6515.52978515625,12000,397,240000,604,1.1910152435302734,1505824.375,0.0007,-141974.30805096996,0.0,11999
-14.343899726867676,65.7,4841.77001953125,12100,397,242000,608,1.193261742591858,6817699.5,0.0007,-144657.09964958002,0.0,12099
-14.352269172668457,78.26,5000.5166015625,12200,397,244000,613,1.1943714618682861,7698588.0,0.0007,-156254.47640513,-2.384185791015625e-07,12199
-14.368390083312988,84.25,-76994.2734375,12300,398,246000,617,1.196508526802063,109854136.0,0.0007,-159917.35388887,1.1920928955078125e-07,12299
-14.387773513793945,77.6,-11862.7412109375,12400,398,248000,622,1.1997418403625488,16198264.0,0.0007,-158569.95969197003,-2.384185791015625e-07,12399
-14.423624038696289,51.06,-41741.49609375,12500,398,250000,626,1.2043524980545044,42560152.0,0.0007,-134361.05226964,-1.1920928955078125e-07,12499
-14.39995002746582,51.94,-46019.40625,12600,399,252000,631,1.200897216796875,73619592.0,0.0007,-129864.45144923,0.0,12599
-14.407885551452637,55.24,5364.87646484375,12700,399,254000,635,1.2016335725784302,524720.4375,0.0007,-129365.16666355002,0.0,12699
-14.388481140136719,61.06,-99405.9375,12800,399,256000,640,1.1993541717529297,73762520.0,0.0007,-133149.95573274998,0.0,12799
-14.372204780578613,61.0,-45736.0078125,12900,400,258000,644,1.1968733072280884,30029446.0,0.0007,-142883.76424433,0.0,12899
-14.353225708007812,60.01,-119672.7265625,13000,400,260000,649,1.1954511404037476,986214848.0,0.0007,-149978.30154855998,0.0,12999
-14.376681327819824,56.33,-76364.0546875,13100,400,262000,654,1.1976752281188965,76676088.0,0.0007,-155252.25040863,-1.1920928955078125e-07,13099
-14.372332572937012,59.88,-289787.21875,13200,400,264000,658,1.1970325708389282,1914403200.0,0.0007,-165363.88211443,0.0,13199
-14.371637344360352,59.19,-358104.96875,13300,401,266000,663,1.1968368291854858,2394122752.0,0.0007,-161747.53844299,-1.1920928955078125e-07,13299
-14.39096736907959,56.73,-63033.8125,13400,401,268000,667,1.199039340019226,71709432.0,0.0007,-149765.81362064,-2.384185791015625e-07,13399
-14.383905410766602,53.65,-98007.453125,13500,401,270000,672,1.1987824440002441,134532912.0,0.0007,-139402.30651434002,1.1920928955078125e-07,13499
-14.424476623535156,63.49,-39763.07421875,13600,401,272000,676,1.2034865617752075,30956612.0,0.0007,-160523.93269716,5.960464477539063e-08,13599
-14.414003372192383,72.66,-49788.84765625,13700,402,274000,681,1.2017807960510254,54447180.0,0.0007,-172778.10763079004,0.0,13699
-14.437758445739746,77.33,-1070.2884521484375,13800,402,276000,686,1.205171823501587,6721.94140625,0.0007,-175753.53405031998,-1.1920928955078125e-07,13799
-14.457316398620605,93.09,-67273.59375,13900,402,278000,690,1.2081176042556763,495218080.0,0.0007,-190494.11543049,-2.384185791015625e-07,13899
-14.446945190429688,94.13,-239363.984375,14000,402,280000,695,1.2064281702041626,1459984768.0,0.0007,-184641.46650287003,0.0,13999
-14.487100601196289,82.1,-201696.453125,14100,402,282000,700,1.2120287418365479,1565843840.0,0.0007,-163283.73284608,-1.1920928955078125e-07,14099
-14.520977973937988,72.86,-6543.10009765625,14200,402,284000,704,1.2164883613586426,11639615.0,0.0007,-151461.85803124,0.0,14199
-14.534781455993652,65.39,-39138.6953125,14300,403,286000,709,1.2191011905670166,498831104.0,0.0007,-141041.96991705,0.0,14299
-14.574040412902832,64.22,-541850.0,14400,403,288000,713,1.2243058681488037,3844975104.0,0.0007,-143181.47117489,1.1920928955078125e-07,14399
-14.609204292297363,63.22,19247.794921875,14500,403,290000,718,1.228759765625,4349435.0,0.0007,-137736.75981863998,-1.1920928955078125e-07,14499
-14.658892631530762,65.47,-48721.35546875,14600,404,292000,722,1.2354164123535156,34769620.0,0.0007,-138722.28509261002,5.960464477539063e-08,14599
-14.680961608886719,66.67,-30366.943359375,14700,404,294000,727,1.238564133644104,25892786.0,0.0007,-137148.88470775,-2.384185791015625e-07,14699
-14.662797927856445,55.74,-324721.8125,14800,404,296000,731,1.2357531785964966,1940101504.0,0.0007,-134477.29673808,0.0,14799
-14.705960273742676,45.58,5297.4443359375,14900,404,298000,736,1.241916298866272,10177608.0,0.0007,-139201.57383547002,0.0,14899
-14.695355415344238,42.46,1057.9364013671875,15000,405,300000,740,1.2402918338775635,41959.1953125,0.0007,-158052.36877914,0.0,14999
-14.70226001739502,43.26,-405190.6875,15100,405,302000,745,1.2410364151000977,2384689152.0,0.0007,-166547.9606613,0.0,15099
-14.697308540344238,44.41,-40542.640625,15200,405,304000,749,1.2405976057052612,49157044.0,0.0007,-146450.05853775,0.0,15199
-14.693860054016113,54.82,-1028.34521484375,15300,405,306000,753,1.2406902313232422,6483.05810546875,0.0007,-148989.88455348,1.1920928955078125e-07,15299
-14.69986629486084,63.15,-4537.27685546875,15400,406,308000,758,1.2411452531814575,4984741.0,0.0007,-146711.11413243,-1.1920928955078125e-07,15399
-14.704835891723633,68.09,-31915.212890625,15500,406,310000,762,1.24177086353302,38163388.0,0.0007,-146713.72677266,0.0,15499
-14.722186088562012,71.27,7309.2197265625,15600,406,312000,767,1.2442781925201416,1128785.5,0.0007,-145455.70000255003,0.0,15599
-14.722699165344238,74.54,-63156.8125,15700,406,314000,771,1.2448272705078125,49157728.0,0.0007,-143961.56278243999,-1.1920928955078125e-07,15699
-14.742955207824707,85.84,-27381.466796875,15800,407,316000,776,1.2475626468658447,17438318.0,0.0007,-156912.4778908,1.1920928955078125e-07,15799
-14.782279014587402,96.65,-70280.1484375,15900,407,318000,781,1.2526899576187134,55070836.0,0.0007,-177508.92458357997,0.0,15899
-14.788891792297363,101.85,-273342.3125,16000,407,320000,785,1.2539100646972656,1593416704.0,0.0007,-205727.97592239,0.0,15999
-14.79278564453125,99.51,-77643.609375,16100,407,322000,790,1.2550345659255981,95023504.0,0.0007,-206438.91819631998,1.1920928955078125e-07,16099
-14.777488708496094,84.17,-428188.21875,16200,407,324000,794,1.2528585195541382,3471828736.0,0.0007,-198475.65815921,-1.1920928955078125e-07,16199
-14.787437438964844,65.74,-532935.9375,16300,407,326000,799,1.254607915878296,3483896576.0,0.0007,-159591.92500346,0.0,16299
-14.77087116241455,71.75,-172639.609375,16400,408,328000,803,1.2523964643478394,1009418240.0,0.0007,-165632.48147754002,-1.1920928955078125e-07,16399
-14.816494941711426,67.21,9199.8564453125,16500,408,330000,808,1.2584551572799683,1629890.375,0.0007,-161494.83303456998,1.1920928955078125e-07,16499
-14.788330078125,55.96,-1109.650146484375,16600,408,332000,812,1.2541285753250122,6261.06494140625,0.0007,-144394.31408091998,0.0,16599
-14.772351264953613,55.94,-399370.4375,16700,408,334000,817,1.252041220664978,2401772288.0,0.0007,-145355.33947091,0.0,16699
-14.78599739074707,64.1,-21271.396484375,16800,408,336000,821,1.254280924797058,25589008.0,0.0007,-155548.6969623,0.0,16799
-14.810235977172852,69.23,-376328.53125,16900,409,338000,826,1.2576320171356201,2722252288.0,0.0007,-159576.79785806,0.0,16899
-14.80393123626709,81.35,-37316.3359375,17000,409,340000,830,1.2567754983901978,45515044.0,0.0007,-180978.49709199005,0.0,16999
-14.8218412399292,85.41,-16194.931640625,17100,409,342000,834,1.2594609260559082,21757296.0,0.0007,-176575.04364966002,-1.1920928955078125e-07,17099
-14.846148490905762,83.74,-510486.75,17200,409,344000,839,1.262271523475647,2612001536.0,0.0007,-173990.28453116995,-1.1920928955078125e-07,17199
-14.843484878540039,87.14,-26.640625,17300,410,346000,843,1.262073040008545,33098078.0,0.0007,-178046.41526818997,0.0,17299
-14.804303169250488,83.08,1185.69140625,17400,410,348000,848,1.2568933963775635,66339.4609375,0.0007,-157653.86296599,-1.1920928955078125e-07,17399
-14.805651664733887,80.51,-1100.999267578125,17500,410,350000,852,1.2566710710525513,6125.921875,0.0007,-154320.26705036,2.384185791015625e-07,17499
-14.814114570617676,82.58,7771.88671875,17600,410,352000,856,1.2582846879959106,1227911.25,0.0007,-155398.92509398,0.0,17599
-14.807395935058594,70.32,-395145.75,17700,410,354000,861,1.2573517560958862,2054802304.0,0.0007,-142103.73257365002,0.0,17699
-14.789690971374512,71.62,-42548.3203125,17800,411,356000,866,1.2546683549880981,20001796.0,0.0007,-150602.36643229,1.7881393432617188e-07,17799
-14.816835403442383,72.39,-22385.447265625,17900,411,358000,870,1.2585808038711548,27717790.0,0.0007,-155510.77907806,0.0,17899
-14.823626518249512,63.61,-10802.8857421875,18000,411,360000,874,1.259541630744934,24339432.0,0.0007,-143392.37317687,0.0,17999
-14.821980476379395,59.2,-11066.3779296875,18100,411,362000,879,1.2596607208251953,9397476.0,0.0007,-135086.17950772,0.0,18099
-14.832623481750488,58.05,-12592.107421875,18200,411,364000,883,1.2606232166290283,17186846.0,0.0007,-134886.53901278,-1.1920928955078125e-07,18199
-14.843637466430664,64.8,-95441.1015625,18300,412,366000,888,1.262271523475647,513434688.0,0.0007,-141297.70144241,0.0,18299
-14.846786499023438,71.44,-54532.9140625,18400,412,368000,892,1.2629106044769287,50842292.0,0.0007,-152829.1614836,0.0,18399
-14.836392402648926,82.5,-4038.357421875,18500,412,370000,897,1.2610034942626953,30058190.0,0.0007,-167249.4929698,0.0,18499
-14.809656143188477,90.58,-139358.703125,18600,412,372000,901,1.2572301626205444,238285600.0,0.0007,-181710.30407456,-1.1920928955078125e-07,18599
-14.806889533996582,82.02,-213137.5,18700,412,374000,905,1.2567380666732788,1135928064.0,0.0007,-184086.22304671002,-1.1920928955078125e-07,18699
-14.827005386352539,70.78,-191071.609375,18800,413,376000,910,1.2604459524154663,1460851456.0,0.0007,-173258.57499472,0.0,18799
-14.851597785949707,55.65,-37427.6640625,18900,413,378000,914,1.2636163234710693,31796036.0,0.0007,-149582.42057846,0.0,18899
-14.83691120147705,61.28,21669.646484375,19000,413,380000,919,1.261844277381897,9299216.0,0.0007,-146089.21765431997,1.1920928955078125e-07,18999
-14.860191345214844,67.43,3732.3515625,19100,413,382000,923,1.2640987634658813,974675.625,0.0007,-141232.15729705,0.0,19099
-14.900988578796387,65.87,-285785.15625,19200,413,384000,928,1.2710803747177124,1913504128.0,0.0007,-134155.08565298002,-1.1920928955078125e-07,19199
-14.909472465515137,67.88,-137284.109375,19300,413,386000,932,1.272337555885315,977400832.0,0.0007,-139387.57256355,0.0,19299
-14.893111228942871,69.36,4457.76318359375,19400,413,388000,937,1.269943356513977,762732.8125,0.0007,-146716.34235978,0.0,19399
-14.900033950805664,82.5,-41916.4375,19500,413,390000,943,1.2705674171447754,25720830.0,0.0007,-160110.48989807,0.0,19499
-14.928820610046387,89.37,-234483.25,19600,413,392000,947,1.2745420932769775,1461968768.0,0.0007,-175032.13520681002,0.0,19599
-14.937651634216309,87.53,-23022.958984375,19700,413,394000,952,1.2753897905349731,25978064.0,0.0007,-184257.47899013,5.960464477539063e-08,19699
