rollout/ep_len_mean,time/iterations,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,time/fps,train/approx_kl,train/policy_gradient_loss,train/loss,train/clip_range,train/explained_variance,train/std,train/learning_rate,train/value_loss,train/entropy_loss,train/clip_fraction,train/n_updates
104.12,11,-99415.6125,268,90112,335,0.004288772,-0.0021501966097275727,299880768.0,0.2,0.0,0.9964985847473145,0.0003,855769285.9875,-8.493363063037396,0.0115966796875,100
121.48,12,-99159.47285714,295,98304,333,0.0035219095,-0.0017710866224661004,608694336.0,0.2,0.0,0.9968409538269043,0.0003,833136512.85,-8.494124254584312,0.0071533203125,110
116.24,13,-99823.26952381,320,106496,332,0.0038975868,-0.002115689111087704,416126592.0,0.2,5.960464477539063e-08,0.9942749738693237,0.0003,648120080.0,-8.487697925418615,0.0087646484375,120
118.46,14,-99961.7625,345,114688,331,0.0038514542,-0.0016742569787311368,409437568.0,0.2,1.1920928955078125e-07,0.9937433004379272,0.0003,772807323.2,-8.477859746664762,0.00760498046875,130
112.57,15,-100112.95,369,122880,332,0.0036725856,-0.0018499352150683989,423167008.0,0.2,5.960464477539063e-08,0.9958369731903076,0.0003,711462383.85,-8.483003721386194,0.00760498046875,140
106.28,16,-99825.9625,394,131072,332,0.003744164,-0.0016075688770797569,365830304.0,0.2,0.0,0.9951046705245972,0.0003,780154652.95,-8.486471160501242,0.00621337890625,150
101.2,17,-99572.4,419,139264,332,0.0039902367,-0.0023498823240515774,460937344.0,0.2,0.0,0.9962541460990906,0.0003,793473919.44375,-8.487562260776759,0.0122802734375,160
106.47,18,-99314.97777777999,443,147456,332,0.0037820847,-0.0016676989223924465,212404512.0,0.2,0.0,0.9976160526275635,0.0003,796352727.2,-8.495290985703468,0.0063720703125,170
111.03,19,-100797.7625,467,155648,333,0.0044392273,-0.0032126284240803216,463107968.0,0.2,-1.1920928955078125e-07,0.9981701374053955,0.0003,805603182.7125,-8.501162929832935,0.016943359375,180
119.37,20,-99841.72083333999,492,163840,332,0.0038477953,-0.002126497696372098,310733984.0,0.2,5.960464477539063e-08,0.997948169708252,0.0003,721097994.85,-8.502137833088636,0.00858154296875,190
119.19,21,-99127.99583333998,515,172032,333,0.0036485014,-0.002002340331819141,365333856.0,0.2,0.0,0.997602641582489,0.0003,733095129.0875,-8.499817936867476,0.00845947265625,200
123.71,22,-99402.75,538,180224,334,0.003308687,-0.0016626120435830672,363679360.0,0.2,5.960464477539063e-08,0.9975144267082214,0.0003,682894836.2,-8.499203095585107,0.0065673828125,210
120.47,23,-99865.59,563,188416,334,0.00464524,-0.0031466175823879894,323050240.0,0.2,5.960464477539063e-08,0.9954330325126648,0.0003,681881910.9375,-8.492525733262301,0.02225341796875,220
123.28,24,-99787.78,586,196608,335,0.004909736,-0.0030068177500652384,429725184.0,0.2,0.0,0.9942509531974792,0.0003,709723593.925,-8.482661598920822,0.02218017578125,230
119.19,25,-99744.7675,610,204800,335,0.003843621,-0.0021089273133839013,441225440.0,0.2,0.0,0.9927690029144287,0.0003,686035331.75625,-8.47461786493659,0.0120361328125,240
123.42,26,-100197.8625,635,212992,335,0.0041065896,-0.0019399710923607926,274787776.0,0.2,0.0,0.992107629776001,0.0003,708630967.1,-8.468290244787932,0.00946044921875,250
120.63,27,-99892.7375,659,221184,335,0.002609625,-0.0012744421921524918,360532960.0,0.2,0.0,0.9916318655014038,0.0003,695674466.675,-8.464630522578954,0.00234375,260
120.29,28,-100282.1375,683,229376,335,0.0039435932,-0.0020717687555588784,456724864.0,0.2,-1.1920928955078125e-07,0.9923148155212402,0.0003,691509978.55,-8.465412434935569,0.00830078125,270
121.48,29,-100101.125,706,237568,336,0.004065836,-0.002192694395853323,460447200.0,0.2,5.960464477539063e-08,0.9921361207962036,0.0003,719763076.0,-8.466739439964295,0.0102783203125,280
123.86,30,-100620.025,730,245760,336,0.0052240286,-0.0031429878195922355,273736320.0,0.2,0.0,0.9904293417930603,0.0003,662784278.5125,-8.461275690048932,0.0219970703125,290
126.35,31,-100544.225,753,253952,336,0.004469039,-0.003217726413640776,378704128.0,0.2,-1.1920928955078125e-07,0.9891232848167419,0.0003,705145229.4,-8.451710280030966,0.02159423828125,300
132.82,32,-100397.04166666999,777,262144,337,0.0038588063,-0.0027223216820857488,357464608.0,0.2,0.0,0.9879754781723022,0.0003,632516615.70625,-8.444379680603742,0.015478515625,310
121.61,33,-100388.46666666999,800,270336,337,0.0038640522,-0.0021495979926839937,469042432.0,0.2,0.0,0.9875971078872681,0.0003,662934435.2125,-8.44014440178871,0.01192626953125,320
131.68,34,-100295.575,824,278528,337,0.002792704,-0.0015389820611744654,510914560.0,0.2,-1.1920928955078125e-07,0.9870953559875488,0.0003,711373284.1625,-8.436896098405123,0.0035400390625,330
134.38,35,-100616.425,848,286720,337,0.0046552992,-0.0030438331901677883,210160992.0,0.2,0.0,0.9867162704467773,0.0003,654990409.1875,-8.433957854658365,0.0197021484375,340
156.33,36,-100829.7125,873,294912,337,0.0044364254,-0.002827595080816536,527026240.0,0.2,0.0,0.9858541488647461,0.0003,589305854.19375,-8.430184506624936,0.01890869140625,350
158.43,37,-100134.15,897,303104,337,0.0030621358,-0.001964910938113462,265497376.0,0.2,0.0,0.9854468107223511,0.0003,485793917.725,-8.42651508823037,0.01424560546875,360
138.29,38,-99935.89,921,311296,337,0.0044587203,-0.0024522340041585266,220069456.0,0.2,0.0,0.9874967336654663,0.0003,570016763.06875,-8.431782832741737,0.01832275390625,370
138.83,39,-100150.575,945,319488,337,0.0037807468,-0.002027381214429624,225436832.0,0.2,1.1920928955078125e-07,0.987153172492981,0.0003,622299359.475,-8.436568713188171,0.0091796875,380
140.94,40,-99744.08055556,969,327680,338,0.0039183795,-0.0024602793535450475,311438112.0,0.2,0.0,0.9881317019462585,0.0003,594998778.98125,-8.437982179969548,0.01492919921875,390
148.05,41,-99020.19305556,993,335872,338,0.004772594,-0.0024019970711378845,247158896.0,0.2,-1.1920928955078125e-07,0.9872939586639404,0.0003,603563102.275,-8.43932896926999,0.0259765625,400
148.57,42,-99661.8,1016,344064,338,0.005637042,-0.00396928786758508,256083920.0,0.2,-1.1920928955078125e-07,0.9861220717430115,0.0003,539871845.553125,-8.432388759404422,0.04073486328125,410
144.28,43,-99092.07777778,1040,352256,338,0.0037722467,-0.0022021704295184462,258553776.0,0.2,0.0,0.9864104986190796,0.0003,579834330.1,-8.430249701440335,0.0190673828125,420
135.57,44,-99210.07638889,1064,360448,338,0.0040034354,-0.0026077297574374826,283008608.0,0.2,-1.1920928955078125e-07,0.9862488508224487,0.0003,565865452.79375,-8.429883366078139,0.010498046875,430
122.69,45,-99296.12083333,1088,368640,338,0.0047660293,-0.00327216809237143,275160256.0,0.2,-1.1920928955078125e-07,0.986526608467102,0.0003,676209783.4375,-8.431089267879724,0.023388671875,440
127.16,46,-99332.89807692001,1112,376832,338,0.00469176,-0.003127940773993032,272088352.0,0.2,5.960464477539063e-08,0.985991358757019,0.0003,665054140.65,-8.429744865745306,0.02078857421875,450
135.33,47,-99423.0125,1136,385024,338,0.0035631652,-0.002272817316406872,258622640.0,0.2,0.0,0.986205518245697,0.0003,651998868.071875,-8.428988994657994,0.01529541015625,460
141.15,48,-99653.975,1162,393216,338,0.004312869,-0.0024767070906818846,66840076.0,0.2,-1.1920928955078125e-07,0.9866743087768555,0.0003,589284108.66875,-8.430991858243942,0.01322021484375,470
161.05,49,-99427.95555555001,1185,401408,338,0.0043724254,-0.0019752729629544776,506135360.0,0.2,0.0,0.9864113330841064,0.0003,581641816.4875,-8.43143975585699,0.014306640625,480
170.0,50,-98693.28305555001,1211,409600,338,0.0040134043,-0.002370316745509626,592878208.0,0.2,0.0,0.9863860607147217,0.0003,456145136.4546875,-8.429466306418181,0.02078857421875,490
174.19,51,-99450.46689394001,1234,417792,338,0.0041189315,-0.0025260424470616273,211731872.0,0.2,0.0,0.9863526225090027,0.0003,501711260.8234375,-8.429423596709967,0.01865234375,500
191.06,52,-100059.92939394,1258,425984,338,0.0037374352,-0.0018355102016357704,216738544.0,0.2,0.0,0.9857109785079956,0.0003,450014542.515625,-8.427966637909412,0.01119384765625,510
183.87,53,-100603.60277777999,1282,434176,338,0.0038896697,-0.00264747863948287,219392400.0,0.2,0.0,0.9848412275314331,0.0003,420757161.42929685,-8.423455007374287,0.0206298828125,520
167.64,54,-100212.6,1306,442368,338,0.0050437166,-0.0027153810289746614,221310560.0,0.2,0.0,0.9844104051589966,0.0003,492627848.80625,-8.419924160838127,0.02548828125,530
171.53,55,-99661.3575,1330,450560,338,0.004137195,-0.0026040921482490377,213862048.0,0.2,0.0,0.9828990697860718,0.0003,501871850.275,-8.413588144630193,0.020556640625,540
170.14,56,-99542.98527777,1353,458752,338,0.004685836,-0.003467418843501946,223995840.0,0.2,0.0,0.9798233509063721,0.0003,491723731.70625,-8.39902571812272,0.02449951171875,550
169.59,57,-99828.50277777002,1378,466944,338,0.0050112186,-0.0031202396770822816,333088960.0,0.2,0.0,0.9808963537216187,0.0003,505054514.19375,-8.39316659271717,0.0277099609375,560
175.23,58,-100215.575,1402,475136,338,0.0059384527,-0.004193892377224983,263921360.0,0.2,0.0,0.9820685386657715,0.0003,465293991.653125,-8.401338947564364,0.0442626953125,570
167.61,59,-99924.50972222,1426,483328,338,0.005679695,-0.003799813317891676,216806496.0,0.2,0.0,0.9822583198547363,0.0003,480213001.81875,-8.404955892264843,0.0453369140625,580
168.82,60,-100041.63472222,1450,491520,338,0.00394248,-0.0016411179702117806,255152192.0,0.2,0.0,0.9821299910545349,0.0003,509411821.4,-8.405007871240377,0.01971435546875,590
163.05,61,-99666.45,1474,499712,338,0.0045589427,-0.0023705030194832943,327670144.0,0.2,0.0,0.9810823202133179,0.0003,488490753.1875,-8.400964847952128,0.0244140625,600
159.99,62,-98587.68888889,1499,507904,338,0.005423248,-0.0032112242282892113,177174016.0,0.2,-1.1920928955078125e-07,0.979630708694458,0.0003,525460274.275,-8.394420003145934,0.03275146484375,610
160.72,63,-98925.55138889,1523,516096,338,0.005210214,-0.0034505570882174654,155015936.0,0.2,0.0,0.9798716306686401,0.0003,490852640.278125,-8.389786551892758,0.03472900390625,620
158.6,64,-99756.2375,1548,524288,338,0.0033192374,-0.002306801779195666,227764448.0,0.2,-1.1920928955078125e-07,0.9799010753631592,0.0003,539008892.2625,-8.390314558893442,0.01656494140625,630
170.25,65,-99020.98361111,1573,532480,338,0.0033596174,-0.002318450801612926,282523392.0,0.2,0.0,0.9802570343017578,0.0003,496399242.9375,-8.391567605733872,0.02083740234375,640
179.74,66,-98743.33361111,1597,540672,338,0.0051102526,-0.002470448332314845,383556672.0,0.2,5.960464477539063e-08,0.9785415530204773,0.0003,462742385.24375,-8.388105802983045,0.02777099609375,650
177.11,67,-98610.1225,1622,548864,338,0.002946932,-0.0013793562160572038,454305984.0,0.2,5.960464477539063e-08,0.9799332022666931,0.0003,451364829.425,-8.38626766204834,0.0269775390625,660
179.42,68,-98238.0,1645,557056,338,0.0032514506,-0.0017357961729430826,188631696.0,0.2,5.960464477539063e-08,0.9799579381942749,0.0003,460231703.39375,-8.390505287796259,0.01663818359375,670
193.51,69,-98499.7125,1670,565248,338,0.004743208,-0.0026007043863501165,266794784.0,0.2,-1.1920928955078125e-07,0.9775630235671997,0.0003,433917123.21875,-8.38369927406311,0.03079833984375,680
197.42,70,-99137.325,1696,573440,338,0.0049502403,-0.0029984066255565266,132884352.0,0.2,0.0,0.9754504561424255,0.0003,446320585.59375,-8.368961920589209,0.03653564453125,690
209.5,71,-99808.75,1720,581632,338,0.005987999,-0.003326692768314388,168026464.0,0.2,0.0,0.975716769695282,0.0003,395609089.209375,-8.363921687752008,0.0414794921875,700
214.9,72,-100578.7625,1746,589824,337,0.005332915,-0.004309552587801591,189532960.0,0.2,0.0,0.9733076095581055,0.0003,351498709.4484375,-8.356186794489622,0.04534912109375,710
233.1,73,-100989.725,1770,598016,337,0.004560763,-0.002079897435760358,181471552.0,0.2,0.0,0.9713577032089233,0.0003,385690115.928125,-8.34299378246069,0.03223876953125,720
214.23,74,-101107.275,1795,606208,337,0.0041751107,-0.002374699719803175,246835248.0,0.2,0.0,0.9716101884841919,0.0003,365599404.69609374,-8.338742476701736,0.02471923828125,730
221.03,75,-100875.1875,1820,614400,337,0.004931132,-0.002349665912333876,307935040.0,0.2,-1.1920928955078125e-07,0.9686574339866638,0.0003,361243843.72265625,-8.329539931565524,0.033642578125,740
217.2,76,-100935.4,1845,622592,337,0.0045396728,-0.002182107889530016,108408640.0,0.2,0.0,0.9685068130493164,0.0003,372742387.775,-8.319204735010862,0.02381591796875,750
207.62,77,-100929.625,1868,630784,337,0.006165403,-0.0023910872208944057,363635648.0,0.2,-2.384185791015625e-07,0.9666584730148315,0.0003,378724582.49375,-8.315066653490067,0.0384033203125,760
207.77,78,-100926.925,1895,638976,337,0.005692579,-0.0034575812569528352,170886128.0,0.2,-1.1920928955078125e-07,0.9656397700309753,0.0003,434816300.46875,-8.305330417305232,0.04169921875,770
211.8,79,-100877.9875,1919,647168,337,0.0051197736,-0.0021464533201651648,225927440.0,0.2,0.0,0.9632760882377625,0.0003,388668821.7609375,-8.294543409347535,0.0380126953125,780
227.94,80,-100541.1375,1945,655360,336,0.0031321663,-0.0008372573662200012,291864864.0,0.2,0.0,0.9606902003288269,0.0003,324537753.5265625,-8.279261352866888,0.02791748046875,790
243.53,81,-100286.1,1969,663552,336,0.015593249,-0.0024727113581320737,16265439.0,0.2,2.384185791015625e-07,0.959527850151062,0.0003,338342069.4572266,-8.266237428039313,0.08592529296875,800
240.5,82,-100243.86388889,1993,671744,337,0.0057226527,-0.002769458785041934,144312544.0,0.2,0.0,0.9554383158683777,0.0003,331456675.8125,-8.250119369477034,0.04532470703125,810
238.48,83,-100520.40138889,2017,679936,336,0.0054006698,-0.0016682501202012646,80694240.0,0.2,0.0,0.9562287330627441,0.0003,354027148.3382813,-8.240929199755191,0.0400634765625,820
233.83,84,-100494.13888889,2043,688128,336,0.005438608,-0.0026043287718493955,143709072.0,0.2,0.0,0.9565343856811523,0.0003,352108020.765625,-8.244199725240469,0.03251953125,830
224.81,85,-100411.37083333,2066,696320,336,0.0046232403,-0.0021021710945205996,96184272.0,0.2,0.0,0.9545660018920898,0.0003,357633850.1734375,-8.237790578603745,0.03392333984375,840
233.06,86,-100493.87083333,2093,704512,336,0.005560104,-0.0026540626742644234,148153872.0,0.2,0.0,0.9531292915344238,0.0003,369674031.29375,-8.22748718932271,0.0450927734375,850
242.49,87,-100690.83333333001,2117,712704,336,0.008155424,-0.0029157400436815805,185837696.0,0.2,1.1920928955078125e-07,0.9519448280334473,0.0003,321689015.4921875,-8.219450561702251,0.08453369140625,860
252.61,88,-100804.725,2141,720896,336,0.007702508,-0.0019137701230647508,74215712.0,0.2,0.0,0.9509586095809937,0.0003,322366330.428125,-8.212337704002858,0.0631103515625,870
267.89,89,-101027.3375,2165,729088,336,0.0075918296,-0.004657999394112267,74396448.0,0.2,0.0,0.9515759348869324,0.0003,301497989.15351564,-8.20918944105506,0.07366943359375,880
283.71,90,-101485.5375,2189,737280,336,0.0058288146,-0.0024364260738366284,88124512.0,0.2,0.0,0.9503116011619568,0.0003,300678921.1234375,-8.209292813390494,0.06644287109375,890
281.03,91,-101853.9,2213,745472,336,0.0071814824,-0.002484886171441758,90299360.0,0.2,-1.1920928955078125e-07,0.9487824440002441,0.0003,260042847.29921874,-8.198678541183472,0.07745361328125,900
292.64,92,-101670.0,2237,753664,336,0.0066691427,-0.003829557661083527,161905152.0,0.2,0.0,0.9495909214019775,0.0003,308024189.1078125,-8.196597176045179,0.0679443359375,910
298.05,93,-102054.2875,2262,761856,336,0.011578501,-0.0019227639619202818,263873120.0,0.2,0.0,0.9464434385299683,0.0003,230070751.28984374,-8.186355668306351,0.114697265625,920
299.84,94,-102286.975,2286,770048,336,0.005681447,-0.002118946902191965,163950288.0,0.2,0.0,0.9462665915489197,0.0003,280416341.3949219,-8.179636284708977,0.05341796875,930
292.81,95,-102006.0125,2310,778240,336,0.005376013,-0.0012815499743737747,105003392.0,0.2,0.0,0.9435175657272339,0.0003,257816259.51953125,-8.171344619989394,0.06317138671875,940
293.7,96,-102014.9125,2335,786432,336,0.007842878,-0.003989255714259343,143514320.0,0.2,0.0,0.9424915313720703,0.0003,319453376.0609375,-8.157692432403564,0.0738525390625,950
295.91,97,-101631.67916667,2359,794624,336,0.00689401,-0.004299307490146021,128435376.0,0.2,0.0,0.9394978880882263,0.0003,270727741.46875,-8.146863003820181,0.09444580078125,960
277.89,98,-101862.69166667,2383,802816,336,0.008701708,-0.0020371673301269764,154094960.0,0.2,-1.1920928955078125e-07,0.9377609491348267,0.0003,277295065.72578126,-8.13261848911643,0.08310546875,970
266.59,99,-101641.70416667,2407,811008,336,0.0073827663,-0.0019747797719901427,160121344.0,0.2,0.0,0.9384407997131348,0.0003,344150887.6617187,-8.128024307638407,0.0604736328125,980
173.19,100,-100496.8375,2431,819200,336,0.022837717,-0.000320015072793467,117618728.0,0.2,0.0,0.9349238276481628,0.0003,299787776.79726565,-8.116965262591838,0.064990234375,990
133.78,101,-100511.6,2455,827392,336,0.0059937285,-0.004780860447499436,349928256.0,0.2,0.0,0.9344286322593689,0.0003,677129585.80625,-8.104795774817466,0.037939453125,1000
160.14,102,-101289.05,2480,835584,336,0.005113248,-0.0038091327172878665,381229760.0,0.2,0.0,0.933551013469696,0.0003,559649774.1625,-8.099644207954407,0.0339599609375,1010
183.6,103,-101323.65,2503,843776,336,0.005687055,-0.0037882189608353656,253750080.0,0.2,-1.1920928955078125e-07,0.9330483675003052,0.0003,467385003.08125,-8.096107392758132,0.04542236328125,1020
206.14,104,-100832.7,2527,851968,337,0.0049216216,-0.0027979941394733034,522819872.0,0.2,0.0,0.9331039190292358,0.0003,378691292.74375,-8.093969345092773,0.042724609375,1030
215.78,105,-100512.37083333,2551,860160,337,0.004364376,-0.002472569980454864,125875152.0,0.2,0.0,0.9324633479118347,0.0003,377228552.5601562,-8.092948736995458,0.03931884765625,1040
232.78,106,-100283.78333333001,2578,868352,336,0.005352164,-0.0025616004881158006,158962192.0,0.2,0.0,0.9290006160736084,0.0003,376326450.5796875,-8.07851218059659,0.04288330078125,1050
239.95,107,-100758.63333333,2601,876544,336,0.0052098725,-0.002009424629068235,203553824.0,0.2,0.0,0.9286856651306152,0.0003,308204265.8082031,-8.065244208276273,0.05787353515625,1060
256.15,108,-101119.5125,2625,884736,336,0.0060871877,-0.005538301506385323,244146144.0,0.2,0.0,0.9287876486778259,0.0003,327180455.2953125,-8.065320025384427,0.0591552734375,1070
257.75,109,-101048.45,2652,892928,336,0.0063508525,-0.00332151613838505,109926648.0,0.2,1.1920928955078125e-07,0.9283928275108337,0.0003,318758471.109375,-8.0656062617898,0.0609619140625,1080
256.8,110,-100939.925,2676,901120,336,0.007385373,-0.0023336185073276282,90825232.0,0.2,5.960464477539063e-08,0.9275269508361816,0.0003,297517226.8625,-8.05776554569602,0.0733642578125,1090
276.24,111,-100730.98,2699,909312,336,0.005090555,-0.002235897930950159,190243104.0,0.2,0.0,0.9271050691604614,0.0003,305369213.4242188,-8.05473443865776,0.06002197265625,1100
268.87,112,-100957.28,2724,917504,336,0.009134676,-0.002718883720081067,98786792.0,0.2,1.1920928955078125e-07,0.9240198135375977,0.0003,267187231.0609375,-8.040966833382845,0.11195068359375,1110
268.27,113,-100622.38833333,2747,925696,336,0.006651606,-0.0021703244347008877,156682736.0,0.2,0.0,0.9255532026290894,0.0003,316566500.5828125,-8.036480858922005,0.06011962890625,1120
255.22,114,-101004.71666666001,2771,933888,336,0.0063940776,-0.004480817357398336,268861440.0,0.2,-1.1920928955078125e-07,0.9261736869812012,0.0003,320391346.625,-8.044285333901644,0.059619140625,1130
247.12,115,-100614.26666666001,2795,942080,336,0.0073030023,-0.0014854584893328137,141386080.0,0.2,0.0,0.9267186522483826,0.0003,325636153.8984375,-8.046813552081584,0.06798095703125,1140
255.68,116,-101123.23333333,2819,950272,337,0.0064688763,-0.0019115707622404444,17087394.0,0.2,0.0,0.9277178645133972,0.0003,295986104.4578125,-8.052029927819968,0.0697265625,1150
261.26,117,-100927.84,2848,958464,336,0.008087936,-0.0020745487592648713,292714912.0,0.2,-1.1920928955078125e-07,0.9278432726860046,0.0003,287333954.7957031,-8.05711670294404,0.07838134765625,1160
280.48,118,-101014.265,2875,966656,336,0.0076117194,-0.0037934011983452366,284773440.0,0.2,0.0,0.9268383979797363,0.0003,356230279.5171875,-8.053497072309256,0.0706298828125,1170
261.81,119,-101041.04,2902,974848,335,0.007916517,-0.0016392771423852537,161943824.0,0.2,-1.1920928955078125e-07,0.9247497320175171,0.0003,266164467.00546876,-8.043030095100402,0.08414306640625,1180
265.31,120,-101233.3,2929,983040,335,0.0055246204,-0.0026494943798752502,172572864.0,0.2,0.0,0.9230771064758301,0.0003,336072586.2375,-8.0324205160141,0.05604248046875,1190
249.77,121,-100966.75333333001,2955,991232,335,0.007960298,-0.002849329676973866,162338848.0,0.2,0.0,0.9202103018760681,0.0003,302104555.0648438,-8.015409265458583,0.0656982421875,1200
272.03,122,-101291.07833333,2982,999424,335,0.0062873843,-0.002645530008157948,88390144.0,0.2,0.0,0.9210711717605591,0.0003,326523069.86796874,-8.011242699623107,0.05313720703125,1210
286.17,123,-100331.15611111,3009,1007616,334,0.00484938,-0.0009237469163053902,354595456.0,0.2,5.960464477539063e-08,0.9192969799041748,0.0003,242971524.3701172,-8.008485455811023,0.101953125,1220
290.54,124,-100889.61111111,3037,1015808,334,0.0073270584,-0.0014043132880033227,35918560.0,0.2,0.0,0.9181082248687744,0.0003,256319311.03632814,-7.995309440419078,0.0970458984375,1230
321.98,125,-100892.86944444999,3064,1024000,334,0.00856082,-0.0007926391015644185,115823648.0,0.2,5.960464477539063e-08,0.9154757261276245,0.0003,266403980.58671874,-7.986428529024124,0.07540283203125,1240
311.17,126,-100583.63194445,3090,1032192,333,0.015348129,0.0009603532162145711,252558112.0,0.2,-1.1920928955078125e-07,0.9141454696655273,0.0003,226917191.84873047,-7.973340181261301,0.1540283203125,1250
304.81,127,-101721.35416666999,3121,1040384,333,0.012611749,0.0003861802768369671,83815936.0,0.2,1.1920928955078125e-07,0.9139145612716675,0.0003,264524436.56884766,-7.96737597361207,0.091259765625,1260
323.15,128,-101385.67916667,3147,1048576,333,0.006325715,-0.0020963579845556524,85611728.0,0.2,-1.1920928955078125e-07,0.9136284589767456,0.0003,293481836.5300781,-7.9649138554930685,0.0601806640625,1270
318.69,129,-101556.6875,3174,1056768,332,0.006574377,-0.0011953381668718065,114813536.0,0.2,0.0,0.9163474440574646,0.0003,233433624.82265624,-7.972080493718385,0.1010009765625,1280
313.74,130,-100807.975,3204,1064960,332,0.009675885,0.00022274780058069156,136456864.0,0.2,-1.1920928955078125e-07,0.9148286581039429,0.0003,236319136.83554688,-7.972666834294796,0.11849365234375,1290
125.41,131,-100077.57916667,3232,1073152,332,0.22882235,0.012568494224251481,74577488.0,0.2,5.960464477539063e-08,0.9145088195800781,0.0003,214793089.10742188,-7.961523136869073,0.2129150390625,1300
102.03,132,-100361.7125,3259,1081344,331,0.004924579,-0.003952460119035095,500678656.0,0.2,1.1920928955078125e-07,0.9145309329032898,0.0003,844261819.875,-7.966488086804747,0.02615966796875,1310
134.65,133,-100570.975,3287,1089536,331,0.00540104,-0.004851878778208629,371114528.0,0.2,0.0,0.9143902659416199,0.0003,767750225.5875,-7.96593672670424,0.03265380859375,1320
184.48,134,-100955.3,3314,1097728,331,0.006641026,-0.00483636611388647,173145824.0,0.2,0.0,0.9141877889633179,0.0003,498915014.91875,-7.965094491839409,0.05811767578125,1330
203.82,135,-100309.95,3341,1105920,330,0.008617397,-0.0032304833042871906,71131952.0,0.2,2.384185791015625e-07,0.914172351360321,0.0003,323788216.4625,-7.964670783281326,0.08697509765625,1340
239.09,136,-100875.4875,3368,1114112,330,0.007013462,-0.0035112845827825366,165061520.0,0.2,0.0,0.9170259833335876,0.0003,344026986.7625,-7.974081204459071,0.08271484375,1350
245.42,137,-100960.625,3398,1122304,330,0.008675949,-0.00255876245937543,94174536.0,0.2,0.0,0.9182817339897156,0.0003,313480958.146875,-7.987522023916244,0.09193115234375,1360
286.7,138,-101597.4875,3425,1130496,330,0.009967718,-0.0014190142781444592,392825664.0,0.2,0.0,0.9174496531486511,0.0003,302692861.9015625,-7.987948914989829,0.09659423828125,1370
286.3,139,-101806.5,3454,1138688,329,0.009599837,0.006574460646515945,182194192.0,0.2,0.0,0.9167335033416748,0.0003,215279693.74541014,-7.985861469805241,0.2220947265625,1380
298.5,140,-101686.975,3481,1146880,329,0.007200026,-0.00272115517364,69610272.0,0.2,0.0,0.9156596660614014,0.0003,301472449.59375,-7.974682224914432,0.07177734375,1390
299.89,141,-100322.625,3507,1155072,329,0.007385076,-0.002145643253606977,188710528.0,0.2,0.0,0.916505753993988,0.0003,263608425.08125,-7.9753956064581875,0.0935546875,1400
299.09,142,-100178.0625,3534,1163264,329,0.02404946,0.001092350320686819,75953392.0,0.2,0.0,0.9128159284591675,0.0003,225010804.79648438,-7.967108323797584,0.14603271484375,1410
308.9,143,-100147.225,3561,1171456,328,0.008106907,-0.004206920060096308,238982704.0,0.2,0.0,0.911993682384491,0.0003,273403136.3179687,-7.949675846472383,0.10272216796875,1420
259.71,144,-101482.275,3588,1179648,328,0.12044155,0.04931068411824526,58148232.0,0.2,0.0,0.908648669719696,0.0003,253878091.4984375,-7.935759048163891,0.4173095703125,1430
201.54,145,-100737.25,3616,1187840,328,0.0047271224,-0.0032983129189233296,173770864.0,0.2,-1.1920928955078125e-07,0.9087451696395874,0.0003,438557590.265625,-7.926562521979212,0.03485107421875,1440
