time/time_elapsed,train/critic_loss,train/ent_coef,train/n_updates,train/actor_loss,train/ent_coef_loss,time/fps,train/learning_rate,time/total_timesteps,time/episodes,rollout/ep_len_mean,rollout/ep_rew_mean
422,196.6475830078125,0.5353471040725708,14091,49.23694610595703,-2.5676326751708984,133,0.0001,56468,336,217.87,-71275.24204433999
428,216.14747619628906,0.523706316947937,14311,45.36952590942383,-3.3069264888763428,133,0.0001,57348,340,217.6,-71369.66287767
436,411.37774658203125,0.5108141303062439,14561,42.27927017211914,-3.3754234313964844,133,0.0001,58348,344,220.19,-70971.47037766999
441,255.37213134765625,0.5022764205932617,14730,40.79283905029297,-3.301811695098877,133,0.0001,59024,348,219.85,-73270.63606142999
446,586.8872680664062,0.4936927855014801,14903,43.51552200317383,-2.8617517948150635,133,0.0001,59716,352,220.48,-73280.45106143
448,40.36763000488281,0.4901878237724304,14974,42.779518127441406,-3.1241085529327393,133,0.0001,60000,355,214.3,-75573.65463286
449,79.87199401855469,0.4882837235927582,15013,45.137046813964844,-3.380566358566284,133,0.0001,60156,356,213.61,-75572.61713285999
454,469.9046936035156,0.4803617298603058,15177,44.981197357177734,-3.216614246368408,133,0.0001,60812,360,211.77,-75470.77963286
460,196.46827697753906,0.4707391560077667,15381,43.771751403808594,-3.5473074913024902,133,0.0001,61628,364,213.39,-75577.66058523
473,59.99879837036133,0.44924506545066833,15850,42.236717224121094,-3.2413594722747803,133,0.0001,63504,368,213.19,-75278.49286878
478,40.471805572509766,0.4419498145580292,16014,40.09054183959961,-3.297095537185669,134,0.0001,64160,372,225.79,-73000.30043288
486,1192.1485595703125,0.4307560324668884,16272,37.680511474609375,-3.4862847328186035,133,0.0001,65192,376,225.5,-70795.09186451
493,235.54029846191406,0.4204306900501251,16516,38.892311096191406,-3.0550107955932617,134,0.0001,66168,380,226.7,-70696.11519784
504,586.853515625,0.40448465943336487,16906,37.63166809082031,-4.284180164337158,134,0.0001,67728,384,227.83,-70906.63900735999
508,215.9649200439453,0.4000641703605652,17016,38.274009704589844,-4.054802894592285,134,0.0001,68168,388,227.3,-70906.24900736
520,215.7982940673828,0.38317206501960754,17450,37.51625061035156,-4.004868507385254,134,0.0001,69904,392,236.09,-70513.76087244
521,294.5229797363281,0.3822520673274994,17474,34.977294921875,-4.279595375061035,134,0.0001,70000,392,236.09,-70513.76087244
527,40.187931060791016,0.3747556209564209,17671,38.12420654296875,-4.411134719848633,134,0.0001,70788,396,234.16,-70400.15142800001
536,59.818275451660156,0.36361369490623474,17974,40.60094451904297,-4.133824348449707,134,0.0001,72000,400,244.43,-70111.71253909999
549,410.9642028808594,0.3477610945701599,18424,40.10933303833008,-4.734920501708984,134,0.0001,73800,404,256.38,-70025.18478656998
557,215.57940673828125,0.3385273814201355,18694,35.053794860839844,-3.9293808937072754,134,0.0001,74880,408,249.9,-74401.16879451
561,235.19256591796875,0.33299165964126587,18857,31.91135025024414,-5.869813919067383,134,0.0001,75532,412,261.56,-74113.86601674001
576,20.366907119750977,0.31718555092811584,19345,33.68025588989258,-5.302493572235107,134,0.0001,77484,416,262.57,-76316.5082176
583,410.7398376464844,0.3099353015422821,19576,32.01153564453125,-5.170059680938721,134,0.0001,78408,420,261.99,-76515.57766204
589,450.13092041015625,0.30359527468681335,19783,33.4205436706543,-5.884851932525635,134,0.0001,79236,424,262.37,-76603.04432870999
595,215.5404052734375,0.2978762984275818,19974,32.396759033203125,-5.74594783782959,134,0.0001,80000,427,263.01,-74503.67257907
596,254.96241760253906,0.29689693450927734,20007,35.641754150390625,-4.674098968505859,134,0.0001,80132,428,260.88,-74601.05007906999
598,410.783447265625,0.29466184973716736,20083,32.358192443847656,-4.922064304351807,134,0.0001,80436,432,254.55,-79197.62315598999
604,235.16685485839844,0.28907185792922974,20275,32.18877410888672,-4.82975959777832,134,0.0001,81204,436,246.0,-79187.30732266
608,391.17816162109375,0.28537100553512573,20404,35.7377815246582,-4.950812816619873,134,0.0001,81720,440,244.55,-76884.53459539
617,215.64361572265625,0.2762492895126343,20732,34.643951416015625,-5.984427452087402,134,0.0001,83032,444,245.65,-77086.84987316
629,195.9556884765625,0.26595985889434814,21112,33.292694091796875,-5.4988298416137695,134,0.0001,84552,448,250.94,-76993.29449438
