rollout/ep_rew_mean,time/iterations,time/total_timesteps,time/fps,time/time_elapsed,rollout/ep_len_mean,train/is_line_search_success,train/policy_objective,train/kl_divergence_loss,train/n_updates,train/explained_variance,train/std,train/value_loss,train/learning_rate
-77164.62664529,46,376832,503,748,613.49,1.0,0.029567832127213478,0.005203334614634514,45,0.0,1.0364902019500732,103350348.11621094,0.001
-74795.53935897,47,385024,503,764,627.47,1.0,0.01559031754732132,0.0033398219384253025,46,-1.1920928955078125e-07,1.032677173614502,62501991.768945314,0.001
-76359.54594016001,48,393216,504,780,583.92,1.0,0.025236980989575386,0.004400032106786966,47,0.0,1.026448369026184,103298514.99140625,0.001
-77042.54188032,49,401408,504,795,576.7,1.0,0.027761030942201614,0.005564036779105663,48,0.0,1.0258870124816895,194071762.740625,0.001
-80192.36188033,50,409600,504,811,561.11,1.0,0.02385767549276352,0.005220947787165642,49,-1.1920928955078125e-07,1.0203883647918701,142512119.49453124,0.001
-76836.68217948,51,417792,505,826,573.34,1.0,0.02014743722975254,0.004796297289431095,50,0.0,1.0149099826812744,142056982.2546875,0.001
-76357.84393162999,52,425984,505,842,563.84,1.0,0.019047513604164124,0.004656133707612753,51,0.0,1.0271729230880737,113064280.69726562,0.001
-80563.77726496,53,434176,505,858,552.95,1.0,0.02612827904522419,0.005361183546483517,52,0.0,1.02223539352417,115440947.56015626,0.001
-79994.45130342999,54,442368,505,874,547.76,1.0,0.02646689862012863,0.005423442926257849,53,-1.1920928955078125e-07,1.0192164182662964,122656517.73789063,0.001
-77909.9429701,55,450560,506,890,564.45,1.0,0.02089550718665123,0.005216685589402914,54,2.384185791015625e-07,1.0220857858657837,142312654.37265626,0.001
-77658.27064104,56,458752,506,906,562.91,1.0,0.02778349444270134,0.005219156853854656,55,0.0,1.0253607034683228,112611981.77148438,0.001
-75569.92147437,57,466944,506,922,595.88,1.0,0.027986790984869003,0.005129218101501465,56,-0.00017213821411132812,1.026995062828064,112089866.5578125,0.001
-77631.81036326001,58,475136,506,938,614.25,1.0,0.028753144666552544,0.005346747115254402,57,0.0,1.0153766870498657,112088899.2796875,0.001
-77537.57425214,59,483328,506,954,628.56,1.0,0.022432440891861916,0.004261516034603119,58,5.960464477539063e-08,1.0179262161254883,91540022.64638671,0.001
-76543.74305556,60,491520,506,969,644.98,1.0,0.020569361746311188,0.004800045397132635,59,0.00017082691192626953,1.0257506370544434,61362221.490039065,0.001
-76937.49305556,61,499712,506,985,642.08,1.0,0.02806674875319004,0.004491453059017658,60,-0.00020933151245117188,1.016593337059021,101757830.29609375,0.001
-78865.91250001,62,507904,507,1001,649.58,1.0,0.02305872179567814,0.004714637063443661,61,-5.745887756347656e-05,1.0190891027450562,111671546.91328125,0.001
-74400.90555556,63,516096,507,1017,677.41,1.0,0.02217533066868782,0.003330618841573596,62,-3.5762786865234375e-07,1.0176149606704712,131634223.32421875,0.001
-76360.60833334,64,524288,507,1033,648.4,1.0,0.02062654308974743,0.004696466028690338,63,5.960464477539063e-08,1.0172512531280518,61618499.385253906,0.001
-73854.98333334,65,532480,507,1049,637.68,1.0,0.02490955777466297,0.005978264845907688,64,0.0,1.0279498100280762,150471018.4015625,0.001
-73467.08333334001,66,540672,507,1066,615.32,1.0,0.024496400728821754,0.004381958860903978,65,2.384185791015625e-07,1.0247405767440796,111128597.31542969,0.001
-80210.92222222,67,548864,506,1082,583.6,1.0,0.021235043182969093,0.004543658811599016,66,-0.00020420551300048828,1.0226106643676758,119749920.63710937,0.001
-78305.74861111,68,557056,507,1098,582.32,1.0,0.02549758553504944,0.005288863088935614,67,-4.76837158203125e-07,1.0169743299484253,131209868.978125,0.001
-75408.66527777001,69,565248,507,1114,583.47,1.0,0.023859228938817978,0.004076152574270964,68,1.7881393432617188e-07,1.0276403427124023,121241567.31484374,0.001
-74758.71363636,70,573440,507,1130,590.68,1.0,0.013545375317335129,0.0035988956224173307,69,2.980232238769531e-07,1.0222868919372559,91016109.09433594,0.001
-76659.5644697,71,581632,507,1146,606.08,1.0,0.021189529448747635,0.0052848076447844505,70,1.7881393432617188e-07,1.0134354829788208,51240453.26269531,0.001
-73811.04780303,72,589824,507,1163,642.62,1.0,0.027278972789645195,0.00504760816693306,71,-2.384185791015625e-07,1.0100468397140503,110709961.1015625,0.001
-72505.13391414,73,598016,507,1179,660.74,1.0,0.02036551758646965,0.0044544897973537445,72,0.0,1.0075019598007202,61325046.43359375,0.001
-69758.60613636,74,606208,507,1195,683.25,1.0,0.026258885860443115,0.004888760857284069,73,-1.1920928955078125e-07,1.005196452140808,70883045.91005859,0.001
-70583.72974748,75,614400,507,1211,695.47,1.0,0.021206960082054138,0.0049781110137701035,74,1.1920928955078125e-07,1.0029724836349487,87081754.20839843,0.001
-68433.57974748,76,622592,507,1227,705.15,1.0,0.018001006916165352,0.004599538631737232,75,0.0,1.0020217895507812,90144856.596875,0.001
-66983.52558080999,77,630784,507,1244,716.31,1.0,0.021517373621463776,0.0032553276978433132,76,-0.002051115036010742,1.0018155574798584,79968280.38330078,0.001
-69812.53277778,78,638976,506,1260,707.44,1.0,0.02475905418395996,0.005693398416042328,77,-0.0002593994140625,1.0005394220352173,80168551.41953126,0.001
-70296.66611111,79,647168,506,1276,707.65,1.0,0.018493494018912315,0.004881618078798056,78,3.039836883544922e-06,0.9985386729240417,100167979.9227539,0.001
-69906.14166667,80,655360,506,1293,697.32,1.0,0.03144758194684982,0.006393942981958389,79,0.0003458261489868164,0.9984439611434937,69882064.6440918,0.001
-71678.61666667,81,663552,506,1310,682.13,1.0,0.033323612064123154,0.005748613737523556,80,0.0025759339332580566,0.9929327964782715,98203228.93408203,0.001
-72269.32083334,82,671744,506,1326,688.34,1.0,0.02118496224284172,0.004159159958362579,81,0.0030434727668762207,0.9933745265007019,88340951.78691407,0.001
-72932.22361112,83,679936,506,1343,692.2,1.0,0.020753923803567886,0.004505469463765621,82,0.002409517765045166,1.0019683837890625,79715050.5649414,0.001
-73212.85694445,84,688128,505,1360,701.7,1.0,0.02555299550294876,0.006549861282110214,83,7.033348083496094e-06,1.0012683868408203,69505369.22736816,0.001
-76330.21944445,85,696320,505,1376,708.62,1.0,0.01912878453731537,0.004588102921843529,84,1.2516975402832031e-06,0.9983189105987549,79341982.07949218,0.001
-77534.66666667,86,704512,505,1393,710.37,1.0,0.022990964353084564,0.004539707209914923,85,9.5367431640625e-07,1.0012339353561401,109327132.76015624,0.001
-78184.09166666999,87,712704,505,1409,708.95,1.0,0.023438137024641037,0.005142273847013712,86,4.172325134277344e-07,1.0011024475097656,59814027.20219727,0.001
-78180.11944444,88,720896,505,1426,723.03,1.0,0.032792821526527405,0.006042852997779846,87,2.384185791015625e-07,0.9970690011978149,118775872.91796875,0.001
-76141.80694444,89,729088,505,1442,738.62,1.0,0.018661437556147575,0.0017933554481714964,88,1.1920928955078125e-07,0.9995379447937012,60020521.251879886,0.001
-75326.63194444001,90,737280,505,1459,753.12,1.0,0.021503141149878502,0.004660164471715689,89,2.384185791015625e-07,1.0046765804290771,49986969.33232422,0.001
-74715.65833333001,91,745472,504,1476,743.13,1.0,0.019134268164634705,0.004700950346887112,90,0.0,1.0044459104537964,68806064.86420898,0.001
-75741.74583333,92,753664,504,1493,741.4,1.0,0.0226641446352005,0.005527888424694538,91,0.0,1.0045750141143799,69106123.45966797,0.001
-72014.58333333001,93,761856,504,1509,738.91,1.0,0.01915157400071621,0.005235376767814159,92,0.0027024149894714355,1.0034079551696777,88881234.27714844,0.001
-69904.62083333,94,770048,504,1525,733.59,1.0,0.018560973927378654,0.005587307270616293,93,0.0014504790306091309,0.9985579252243042,59688859.033007815,0.001
-67757.88611111,95,778240,504,1542,744.61,1.0,0.018893269822001457,0.00516416085883975,94,0.0006515383720397949,0.9993144869804382,79286832.66220704,0.001
-65520.46111111,96,786432,504,1558,750.63,1.0,0.018186040222644806,0.0049970317631959915,95,6.4373016357421875e-06,0.999976634979248,56842975.39291992,0.001
-65390.04583334,97,794624,504,1575,741.73,1.0,0.023437436670064926,0.00395295862108469,96,5.066394805908203e-06,0.9952306151390076,59572937.21186523,0.001
-66941.14027778,98,802816,504,1590,737.61,1.0,0.024232491850852966,0.006634887307882309,97,4.5299530029296875e-06,0.9901946783065796,88416433.10263672,0.001
-66350.41527777999,99,811008,504,1607,725.51,1.0,0.02795734442770481,0.00749308243393898,98,5.960464477539062e-07,0.9828631281852722,69613518.6430664,0.001
-67648.06527778,100,819200,504,1623,713.31,1.0,0.02458823472261429,0.005907777231186628,99,1.8477439880371094e-06,0.9822877645492554,88765018.50273438,0.001
-71479.24027778,101,827392,504,1640,687.07,1.0,0.023501617833971977,0.0037750534247606993,100,0.001081705093383789,0.979942798614502,95772895.23085937,0.001
-74446.10694445,102,835584,504,1657,677.72,1.0,0.021669447422027588,0.006056685000658035,101,0.001891016960144043,0.9838079214096069,126678369.69804688,0.001
-75455.12777778,103,843776,504,1673,671.63,1.0,0.022642025724053383,0.005986442789435387,102,0.004233360290527344,0.9806813597679138,127673185.871875,0.001
-81607.70416667,104,851968,504,1689,638.13,1.0,0.02648591808974743,0.005915774963796139,103,0.006494641304016113,0.9745873212814331,69032583.09697266,0.001
-82136.78611111,105,860160,504,1706,628.24,1.0,0.0249443668872118,0.0060584391467273235,104,0.00900346040725708,0.9706144332885742,146343397.446875,0.001
-84068.05833333998,106,868352,503,1722,616.99,1.0,0.027885617688298225,0.0070425113663077354,105,0.008517622947692871,0.9724277853965759,107623261.43671875,0.001
-85256.54444444999,107,876544,503,1739,614.37,1.0,0.026502959430217743,0.006277631036937237,106,0.005676686763763428,0.964043378829956,77892787.1986328,0.001
-81757.76111112001,108,884736,504,1755,630.23,1.0,0.02413226291537285,0.0071155838668346405,107,0.005157291889190674,0.9636730551719666,107533739.22128907,0.001
-80316.98472223,109,892928,504,1771,631.7,1.0,0.028739046305418015,0.005839718040078878,108,0.007270395755767822,0.9609920382499695,78916902.03789063,0.001
-80330.13055556,110,901120,503,1788,612.24,1.0,0.02300998568534851,0.005880353972315788,109,0.0039255619049072266,0.9630923271179199,98332825.04453126,0.001
-77824.7875,111,909312,503,1804,612.54,1.0,0.02814144268631935,0.005949045531451702,110,5.245208740234375e-06,0.9610099196434021,131556433.03671876,0.001
-76237.56805556,112,917504,503,1820,627.85,1.0,0.01661396399140358,0.005266090855002403,111,4.76837158203125e-07,0.9609266519546509,87567920.79882812,0.001
-73465.94722222,113,925696,504,1836,652.17,1.0,0.024150656536221504,0.006813141517341137,112,8.344650268554688e-07,0.9585511088371277,97668352.82539062,0.001
-75758.19027776999,114,933888,504,1852,644.37,1.0,0.023355457931756973,0.004276866093277931,113,8.344650268554688e-07,0.9590122103691101,49379738.69785156,0.001
-71879.01666666,115,942080,503,1869,676.02,1.0,0.023899901658296585,0.006069097202271223,114,0.00596386194229126,0.9576413035392761,106576584.778125,0.001
-69616.96388888,116,950272,503,1885,685.69,1.0,0.021319087594747543,0.004484207835048437,115,0.014997899532318115,0.9580332040786743,49192719.47836914,0.001
-66689.48888887999,117,958464,503,1901,705.96,1.0,0.027371730655431747,0.0062645599246025085,116,0.026031553745269775,0.9524005651473999,30009334.32207031,0.001
-63811.54583333,118,966656,504,1917,728.0,1.0,0.026650389656424522,0.0062363361939787865,117,0.03160613775253296,0.955215334892273,58769304.37783203,0.001
-59199.48611111,119,974848,504,1933,752.42,1.0,0.01760709099471569,0.005073920823633671,118,0.028257012367248535,0.9482643008232117,57027919.84873047,0.001
-57827.80416667,120,983040,504,1949,774.06,1.0,0.029061591252684593,0.00466841971501708,119,0.035019874572753906,0.9488393664360046,39549636.681835935,0.001
-53274.487301600006,121,991232,504,1965,796.85,1.0,0.016409488394856453,0.005408715456724167,120,0.01606130599975586,0.9522225856781006,58849912.08427735,0.001
-51384.20535715,122,999424,504,1982,814.68,1.0,0.0208904966711998,0.0035975303035229445,121,0.023590803146362305,0.950352668762207,29308295.172070313,0.001
-48694.17202382,123,1007616,504,1997,820.42,1.0,0.026552729308605194,0.006028113421052694,122,0.015179812908172607,0.9509319067001343,38429110.88413086,0.001
-47566.6373016,124,1015808,504,2014,813.64,1.0,0.02554793655872345,0.005526801571249962,123,0.02629762887954712,0.9483432173728943,20136808.03881836,0.001
-43593.526190489996,125,1024000,504,2031,824.46,1.0,0.023951146751642227,0.006371505558490753,124,0.021522045135498047,0.9434320330619812,86334179.2890625,0.001
-45303.5873016,126,1032192,504,2047,820.13,1.0,0.017994359135627747,0.005733918398618698,125,0.046162307262420654,0.9467940330505371,19951922.321630858,0.001
-43019.16091271,127,1040384,504,2063,819.31,1.0,0.020215779542922974,0.0071002282202243805,126,0.028640687465667725,0.9457740187644958,36778563.50986328,0.001
-44563.292857149994,128,1048576,504,2079,813.55,1.0,0.019937682896852493,0.0057797906920313835,127,0.02558588981628418,0.9486173987388611,39202960.798388675,0.001
-45686.30257937,129,1056768,504,2096,807.91,1.0,0.020311696454882622,0.006104988045990467,128,0.04131805896759033,0.9514514803886414,58237774.44599609,0.001
-45777.45952381,130,1064960,503,2113,808.42,1.0,0.021514665335416794,0.005829508416354656,129,0.04279685020446777,0.9519845247268677,58560656.68544922,0.001
-48802.06666666,131,1073152,503,2129,794.3,1.0,0.015154865570366383,0.0026679039001464844,130,0.02322143316268921,0.9525300860404968,38974779.681640625,0.001
-47746.420833330005,132,1081344,503,2145,796.71,1.0,0.020414160564541817,0.005356941372156143,131,0.039682745933532715,0.9527403116226196,68060681.53251953,0.001
-48878.554166669994,133,1089536,504,2161,797.09,1.0,0.01805957779288292,0.004591849632561207,132,0.01147472858428955,0.9546363353729248,20585919.20449219,0.001
-48306.79416666999,134,1097728,504,2177,795.74,1.0,0.03486066311597824,0.005944960750639439,133,0.04328948259353638,0.9524644613265991,58366039.25712891,0.001
-49812.89277778,135,1105920,504,2194,772.52,1.0,0.030782364308834076,0.005975460633635521,134,0.020725250244140625,0.9550771117210388,59306421.88203125,0.001
-55957.66083334,136,1114112,504,2210,744.96,1.0,0.02710729092359543,0.006121472921222448,135,0.012822508811950684,0.9488980174064636,78484126.90273437,0.001
-58399.00944445,137,1122304,504,2226,732.33,1.0,0.023211752995848656,0.005605030804872513,136,0.015162765979766846,0.9457919001579285,96267620.00234374,0.001
-59258.02194445,138,1130496,503,2243,734.83,1.0,0.026654385030269623,0.0058028437197208405,137,0.013720571994781494,0.9422523379325867,78772089.15820312,0.001
-58755.74694445,139,1138688,503,2259,736.17,1.0,0.025649333372712135,0.006049643736332655,138,0.01819509267807007,0.944103479385376,77679313.7265625,0.001
-59423.951111120004,140,1146880,503,2276,720.39,1.0,0.009468835778534412,0.0066925412975251675,139,0.0028494596481323242,0.9440209269523621,29185697.569018554,0.001
-65276.73027778,141,1155072,503,2292,687.38,1.0,0.023550719022750854,0.005764978937804699,140,0.010219216346740723,0.9419063329696655,86036755.83203125,0.001
-68899.84027778,142,1163264,503,2309,676.9,1.0,0.012078981846570969,0.006031324155628681,141,0.010252237319946289,0.941252589225769,86377862.0390625,0.001
-65150.09722221999,143,1171456,503,2326,692.57,1.0,0.031472451984882355,0.006302196066826582,142,0.01581794023513794,0.9372632503509521,95736568.82539062,0.001
-64408.80833333,144,1179648,503,2341,687.23,1.0,0.02465883642435074,0.005458713974803686,143,0.028042733669281006,0.9350205659866333,29173989.86875,0.001
-60454.49583333,145,1187840,503,2358,719.69,1.0,0.02076410874724388,0.005395299755036831,144,0.021798253059387207,0.9361615180969238,49143272.61235352,0.001
-56781.45833333,146,1196032,503,2374,742.25,1.0,0.01808149740099907,0.0054091280326247215,145,0.025201797485351562,0.9338295459747314,49322940.18867187,0.001
-53245.30972222,147,1204224,503,2390,755.49,1.0,0.021271731704473495,0.007139940746128559,146,0.027257442474365234,0.9290775656700134,29808893.58017578,0.001
-54897.74722222,148,1212416,503,2406,746.59,1.0,0.025144580751657486,0.0049583520740270615,147,0.020739197731018066,0.9288475513458252,29567110.74169922,0.001
-56822.98611111,149,1220608,503,2423,764.2,1.0,0.018249357119202614,0.006274058483541012,148,0.015713930130004883,0.9301483035087585,77169078.03808594,0.001
-53940.92777778001,150,1228800,503,2440,781.06,1.0,0.022647662088274956,0.006557052955031395,149,0.017098069190979004,0.9345239996910095,86717234.20800781,0.001
-50572.91388889,151,1236992,503,2456,803.06,1.0,0.020202310755848885,0.006229977123439312,150,0.01111370325088501,0.9329172968864441,19882862.63881836,0.001
-44374.21388889,152,1245184,503,2472,833.5,1.0,0.023374326527118683,0.006410577334463596,151,0.023657143115997314,0.9358750581741333,48970181.93100586,0.001
-45119.255555560005,153,1253376,503,2488,840.59,1.0,0.03378145024180412,0.007097120396792889,152,0.17625141143798828,0.9346011877059937,901912.2210693359,0.001
-46027.23194445,154,1261568,503,2505,843.57,1.0,0.018588533625006676,0.004995435941964388,153,0.019680500030517578,0.9377365112304688,48398095.32626953,0.001
-47205.96527777999,155,1269760,503,2521,846.76,1.0,0.012360682711005211,0.006217764224857092,154,0.02177441120147705,0.9382509589195251,29851341.658276368,0.001
-50749.916666670004,156,1277952,503,2538,828.46,1.0,0.01998939737677574,0.005685088690370321,155,0.008543968200683594,0.9324493408203125,66416539.28632812,0.001
-51176.74166667,157,1286144,503,2554,833.32,1.0,0.03402536362409592,0.0070098391734063625,156,0.028308451175689697,0.9303088188171387,67638425.59501953,0.001
-47949.16666667,158,1294336,503,2571,842.55,1.0,0.026107067242264748,0.005656079389154911,157,0.0459635853767395,0.9308992624282837,28845399.625512697,0.001
-45352.46944444,159,1302528,503,2587,859.39,1.0,0.01839345134794712,0.00765713956207037,158,0.034359872341156006,0.9367415308952332,19838206.767407227,0.001
-42479.198611110005,160,1310720,503,2604,863.43,1.0,0.02233261615037918,0.006310894154012203,159,0.02496737241744995,0.9361199736595154,39220802.893066406,0.001
-41265.34444444,161,1318912,503,2620,866.03,1.0,0.016227396205067635,0.005753411911427975,160,0.04015582799911499,0.9338542222976685,29416059.918774415,0.001
-41104.37222222,162,1327104,503,2636,862.26,1.0,0.014845865778625011,0.004439707845449448,161,0.03500831127166748,0.935499906539917,20043845.103283692,0.001
-43483.87083333,163,1335296,503,2653,852.83,1.0,0.019631285220384598,0.006377024110406637,162,0.027450740337371826,0.9363031387329102,29559901.500146486,0.001
-44007.80833333,164,1343488,503,2669,858.74,1.0,0.02412751503288746,0.006767404731363058,163,0.0015228986740112305,0.9423046112060547,39842992.9125,0.001
-43562.71944444001,165,1351680,503,2685,868.55,1.0,0.0118643157184124,0.007208828814327717,164,0.02062857151031494,0.9420149326324463,48122498.471191406,0.001
-40639.97916666,166,1359872,503,2702,876.26,1.0,0.02722373604774475,0.006477287970483303,165,0.04197287559509277,0.946539044380188,57586812.168310545,0.001
-34283.54027777,167,1368064,503,2718,905.01,1.0,0.02078283205628395,0.007666462101042271,166,0.012480437755584717,0.9422369003295898,10678618.918566894,0.001
-33965.34305555,168,1376256,503,2734,900.08,1.0,0.033933598548173904,0.007204885594546795,167,0.25942105054855347,0.9504188299179077,606502.7892883301,0.001
-34805.379166659994,169,1384448,503,2750,896.91,1.0,0.022835057228803635,0.005855530500411987,168,0.04969555139541626,0.9572805166244507,29509360.4890625,0.001
-34384.03333333,170,1392640,503,2767,894.12,1.0,0.021729042753577232,0.005686620250344276,169,0.04146963357925415,0.9505707621574402,39070601.47163086,0.001
-36157.898611109995,171,1400832,503,2783,879.58,1.0,0.03368213027715683,0.0064061665907502174,170,-0.005273103713989258,0.9517930746078491,30396163.43178711,0.001
-38966.647222219995,172,1409024,503,2799,870.03,1.0,0.01641809195280075,0.007280444260686636,171,0.03165245056152344,0.9491444826126099,51541332.71552734,0.001
-41280.7875,173,1417216,503,2816,874.76,1.0,0.020359981805086136,0.005563543643802404,172,0.0832815170288086,0.943791389465332,38149450.121472165,0.001
-41991.740277779994,174,1425408,503,2832,875.55,1.0,0.029738180339336395,0.007381808944046497,173,0.04892992973327637,0.9456576108932495,58588027.3671875,0.001
-39577.35416667,175,1433600,503,2849,870.97,1.0,0.028975985944271088,0.0063395872712135315,174,0.021181702613830566,0.9490705728530884,58881877.43447266,0.001
-39666.27916667001,176,1441792,503,2865,871.45,1.0,0.017485814169049263,0.005921348929405212,175,0.075497567653656,0.9484021663665771,19229788.534326173,0.001
-41608.197222229996,177,1449984,503,2881,867.58,1.0,0.029968302696943283,0.0055070361122488976,176,0.05982315540313721,0.9493088722229004,29414549.88355713,0.001
-44691.02361112001,178,1458176,503,2898,858.1,1.0,0.02346038445830345,0.007248695008456707,177,0.07271677255630493,0.9473536014556885,28215551.49468994,0.001
-46520.13750001001,179,1466368,503,2914,838.78,1.0,0.02792544849216938,0.007614895701408386,178,0.08673381805419922,0.9490933418273926,48288876.822265625,0.001
-44447.76527779,180,1474560,503,2930,849.34,1.0,0.029916778206825256,0.0051969317719340324,179,0.026336669921875,0.9512340426445007,58237539.57333984,0.001
-44051.437500010004,181,1482752,503,2946,858.24,1.0,0.019223395735025406,0.004278363659977913,180,0.006676852703094482,0.9457351565361023,18785987.09527588,0.001
-45195.74166668,182,1490944,503,2962,852.9,1.0,0.026418905705213547,0.007829984650015831,181,0.044852256774902344,0.9437998533248901,48149758.674316406,0.001
