train/n_updates,time/fps,train/explained_variance,rollout/ep_rew_mean,train/entropy_loss,train/std,train/policy_loss,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/learning_rate,time/iterations,train/value_loss
2799,405,-1.1920928955078125e-07,-95869.9125,-8.82401180267334,1.0532333850860596,-233550.578125,122.58,138,56000,0.0007,2800,2396693504.0
2899,405,0.0,-96167.52916666999,-8.811342239379883,1.0512785911560059,-119.30675506591797,116.78,143,58000,0.0007,2900,409.3333435058594
2999,405,1.3709068298339844e-06,-96572.37083333998,-8.811673164367676,1.0514582395553589,-113.22737884521484,118.12,147,60000,0.0007,3000,406.0299377441406
3099,405,1.1920928955078125e-07,-96500.67500000999,-8.838164329528809,1.0565767288208008,-158.1600341796875,124.64,152,62000,0.0007,3100,601.9042358398438
3199,404,4.231929779052734e-06,-97185.20000000998,-8.867144584655762,1.061224102973938,-119.01136779785156,112.79,158,64000,0.0007,3200,397.3937683105469
3299,404,5.960464477539063e-08,-97224.28750000999,-8.879256248474121,1.0640898942947388,-110.7919692993164,119.79,163,66000,0.0007,3300,397.0462341308594
3399,404,0.0,-96652.56666667,-8.898863792419434,1.067165493965149,12175.326171875,128.75,168,68000,0.0007,3400,14708739.0
3499,404,1.1920928955078125e-07,-96131.92916667,-8.921104431152344,1.0713636875152588,-223.0685577392578,141.42,173,70000,0.0007,3500,773.4320678710938
3599,404,5.125999450683594e-06,-97907.34583333001,-8.936260223388672,1.0742380619049072,-111.26908111572266,91.55,178,72000,0.0007,3600,385.6659851074219
3699,404,-2.384185791015625e-07,-99429.525,-8.951120376586914,1.0768619775772095,-160.48570251464844,37.58,182,74000,0.0007,3700,568.9183349609375
3799,403,0.0,-99293.8375,-8.954507827758789,1.077471137046814,-217.1270294189453,42.92,188,76000,0.0007,3800,749.93994140625
3899,403,0.0,-99708.9875,-8.95016860961914,1.0762698650360107,-95445.8671875,32.17,193,78000,0.0007,3900,986850624.0
3999,403,0.0,-98467.5875,-8.949769973754883,1.0768159627914429,-212.2862091064453,28.73,198,80000,0.0007,4000,735.5250854492188
4099,403,0.0,-98523.6625,-8.945273399353027,1.0764721632003784,-156758.734375,34.46,203,82000,0.0007,4100,1934829184.0
4199,402,1.7881393432617188e-07,-100066.45,-8.947833061218262,1.0763773918151855,-143627.25,37.75,208,84000,0.0007,4200,1465351552.0
4299,402,0.0,-100405.6,-8.957066535949707,1.0778708457946777,-234291.609375,41.56,213,86000,0.0007,4300,2451728128.0
4399,402,5.960464477539063e-08,-100288.3,-8.994186401367188,1.0846740007400513,-226.5576171875,39.89,218,88000,0.0007,4400,704.6318969726562
4499,402,1.1920928955078125e-07,-100227.9,-8.97900390625,1.0825679302215576,-203.6057891845703,43.85,223,90000,0.0007,4500,697.6647338867188
4599,402,0.0,-100042.0875,-8.98864459991455,1.0842865705490112,-208.34446716308594,45.68,228,92000,0.0007,4600,690.1638793945312
4699,401,1.1920928955078125e-07,-99540.275,-9.021137237548828,1.0899006128311157,-132435.203125,35.92,233,94000,0.0007,4700,1484185600.0
4799,401,-1.1920928955078125e-07,-99292.975,-9.053569793701172,1.0959030389785767,-211.17446899414062,31.68,238,96000,0.0007,4800,676.1624145507812
4899,401,-1.1920928955078125e-07,-99103.575,-9.074925422668457,1.0994222164154053,-164.96031188964844,32.83,244,98000,0.0007,4900,503.7759704589844
4999,401,-1.1920928955078125e-07,-98645.4625,-9.07083511352539,1.098344087600708,-226.9574432373047,39.6,249,100000,0.0007,5000,662.4017944335938
5099,401,0.0,-98337.24166667,-9.072437286376953,1.099008321762085,-209.19468688964844,48.63,254,102000,0.0007,5100,655.7850952148438
5199,401,0.0,-99240.96666666999,-9.064590454101562,1.0972764492034912,-54043.25,46.69,259,104000,0.0007,5200,497803168.0
5299,400,0.0,-100184.7,-9.079757690429688,1.1004172563552856,-211.9751434326172,29.47,264,106000,0.0007,5300,641.6561889648438
5399,400,0.0,-100252.975,-9.090066909790039,1.1027960777282715,-207336.734375,36.42,269,108000,0.0007,5400,2449452032.0
5499,400,0.0,-100179.0,-9.106973648071289,1.1056410074234009,-46843.65234375,39.04,274,110000,0.0007,5500,497671744.0
5599,400,-1.1920928955078125e-07,-99709.4625,-9.121063232421875,1.1086928844451904,-198.95433044433594,31.99,279,112000,0.0007,5600,620.3116455078125
5699,400,1.1920928955078125e-07,-98585.39583333001,-9.135316848754883,1.1109707355499268,-406495.59375,30.3,284,114000,0.0007,5700,4323269120.0
5799,401,0.0,-97727.85,-9.1449613571167,1.1124992370605469,-253447.578125,36.33,289,116000,0.0007,5800,2391422720.0
5899,401,0.0,-97271.325,-9.180110931396484,1.1190794706344604,8542.2744140625,42.02,294,118000,0.0007,5900,9885894.0
5999,401,0.0,-98044.33333333001,-9.20992660522461,1.125390887260437,-120116.5,38.71,299,120000,0.0007,6000,1463133312.0
6099,401,0.0,-100124.2,-9.248522758483887,1.1320478916168213,-215.622314453125,23.42,304,122000,0.0007,6100,587.8069458007812
6199,401,1.1920928955078125e-07,-99841.2125,-9.253816604614258,1.1323349475860596,-115106.0,25.55,308,124000,0.0007,6200,984947904.0
6299,401,-1.1920928955078125e-07,-99679.2375,-9.280391693115234,1.1376478672027588,-202.89053344726562,29.44,313,126000,0.0007,6300,575.0125122070312
6399,400,0.0,-100049.9,-9.323959350585938,1.146821141242981,-193352.90625,26.01,319,128000,0.0007,6400,2390188800.0
6499,400,0.0,-100188.4,-9.340410232543945,1.148230791091919,-68569.4375,19.84,324,130000,0.0007,6500,497256544.0
6599,400,0.0,-100185.9,-9.330371856689453,1.1473090648651123,-207129.5625,19.59,329,132000,0.0007,6600,2427892224.0
6699,400,0.0,-100095.7,-9.318903923034668,1.1449335813522339,-192.557373046875,20.57,334,134000,0.0007,6700,547.0265502929688
6799,400,0.0,-100205.8,-9.310808181762695,1.1431478261947632,-96550.171875,21.58,339,136000,0.0007,6800,984423872.0
6899,400,0.0,-99252.1375,-9.324328422546387,1.1460638046264648,-131.41026306152344,28.13,344,138000,0.0007,6900,408.1999816894531
6999,400,0.0,-98009.225,-9.32895565032959,1.1457126140594482,-140101.375,38.24,349,140000,0.0007,7000,984279040.0
7099,400,1.7881393432617188e-07,-96401.03825758,-9.332588195800781,1.1475982666015625,-65929.6640625,54.76,354,142000,0.0007,7100,1003476608.0
7199,400,-1.1920928955078125e-07,-95886.52159091,-9.366073608398438,1.153294324874878,-204.61953735351562,66.87,359,144000,0.0007,7200,518.3855590820312
7299,400,1.1920928955078125e-07,-97315.79659091,-9.364714622497559,1.1531673669815063,-46339.6015625,65.06,364,146000,0.0007,7300,496934112.0
7399,400,-1.1920928955078125e-07,-98669.65,-9.377593040466309,1.1559607982635498,-184.7153778076172,54.71,369,148000,0.0007,7400,506.2184143066406
7499,400,3.159046173095703e-06,-98589.86666667,-9.401900291442871,1.160520076751709,-2.699751377105713,56.8,374,150000,0.0007,7500,163.37181091308594
7599,401,5.960464477539063e-08,-97560.99583333,-9.402632713317871,1.1606776714324951,-127.5142593383789,60.7,378,152000,0.0007,7600,382.02886962890625
7699,401,5.960464477539063e-08,-96963.84166666001,-9.434857368469238,1.1670756340026855,-185.5681610107422,75.82,383,154000,0.0007,7700,489.9546813964844
7799,401,0.0,-97185.93749999002,-9.444177627563477,1.1683893203735352,-149057.0,64.72,388,156000,0.0007,7800,1460821888.0
7899,401,1.1920928955078125e-07,-97699.44166666002,-9.451112747192383,1.1701914072036743,-217476.109375,60.96,393,158000,0.0007,7900,2386412800.0
7999,401,3.2782554626464844e-06,-97966.35833333,-9.488568305969238,1.1766257286071777,-71.84789276123047,56.32,398,160000,0.0007,8000,265.2838439941406
8099,401,0.0,-98361.49583333,-9.48538589477539,1.176706314086914,-183549.046875,49.29,403,162000,0.0007,8100,1927873792.0
8199,402,2.980232238769531e-07,-98271.37083333,-9.47906494140625,1.1760387420654297,-49.453243255615234,50.71,407,164000,0.0007,8200,261.57330322265625
8299,402,1.1920928955078125e-07,-97926.42499998999,-9.48611068725586,1.1771868467330933,-59.816558837890625,52.75,412,166000,0.0007,8300,254.54319763183594
8399,402,2.384185791015625e-07,-97201.13333332,-9.518653869628906,1.183664083480835,-324303.875,64.53,417,168000,0.0007,8400,3388224768.0
8499,402,0.0,-96786.53333332,-9.520837783813477,1.1838257312774658,-126.09111785888672,68.84,422,170000,0.0007,8500,348.83251953125
8599,401,1.1920928955078125e-07,-97390.22083333001,-9.520400047302246,1.1838533878326416,-48823.6484375,49.6,427,172000,0.0007,8600,496436544.0
8699,401,0.0,-97380.925,-9.513818740844727,1.182776927947998,-180142.015625,42.4,433,174000,0.0007,8700,1927470080.0
8799,401,0.0,-98550.0375,-9.534659385681152,1.1870298385620117,-351585.8125,26.73,438,176000,0.0007,8800,3864804608.0
8899,401,1.1920928955078125e-07,-98466.925,-9.5571870803833,1.1912815570831299,-298469.0,29.04,443,178000,0.0007,8900,2881666816.0
8999,401,0.0,-100007.2375,-9.570610046386719,1.1940091848373413,-178.9085235595703,21.75,448,180000,0.0007,9000,418.1813659667969
9099,401,1.7881393432617188e-07,-99529.9375,-9.60057544708252,1.2003650665283203,-181.9566650390625,24.51,453,182000,0.0007,9100,412.4657287597656
9199,401,8.940696716308594e-07,-98717.97916666999,-9.597900390625,1.1998469829559326,-59.67609786987305,36.45,458,184000,0.0007,9200,239.0375518798828
9299,401,-1.1920928955078125e-07,-97513.67916667,-9.618507385253906,1.204580545425415,-240195.75,52.25,463,186000,0.0007,9300,2441735424.0
9399,400,-1.1920928955078125e-07,-97145.02916666999,-9.623743057250977,1.205820918083191,-164.6278533935547,55.27,468,188000,0.0007,9400,397.9172058105469
9499,400,1.7642974853515625e-05,-97483.91666666999,-9.663161277770996,1.2130593061447144,-123.50875091552734,55.26,474,190000,0.0007,9500,313.4040222167969
9599,400,-1.430511474609375e-06,-97471.00416667,-9.650036811828613,1.2109307050704956,-174.46377563476562,63.87,479,192000,0.0007,9600,387.3721618652344
9699,400,0.0,-97144.72916666999,-9.632875442504883,1.2069976329803467,-213866.796875,73.71,484,194000,0.0007,9700,1925890432.0
9799,400,9.781122207641602e-05,-97061.31666667,-9.612746238708496,1.203688144683838,-172.54959106445312,92.32,488,196000,0.0007,9800,379.1740417480469
9899,400,0.00017410516738891602,-96949.98611111,-9.596405029296875,1.2007807493209839,-42.96211242675781,112.96,493,198000,0.0007,9900,229.73574829101562
9999,400,0.0,-96739.02361111,-9.60404109954834,1.2023332118988037,-337317.25,123.24,498,200000,0.0007,10000,3383749632.0
10099,400,-2.86102294921875e-06,-97017.86111111,-9.584986686706543,1.1980493068695068,-226611.796875,141.21,503,202000,0.0007,10100,1925294976.0
10199,401,0.0,-96488.75416667,-9.578800201416016,1.1986252069473267,-65462.43359375,149.82,508,204000,0.0007,10200,991697024.0
10299,401,-4.410743713378906e-06,-96688.725,-9.585734367370605,1.1988568305969238,-33.747493743896484,149.07,513,206000,0.0007,10300,226.7916717529297
10399,401,-1.1920928955078125e-07,-96682.5125,-9.587533950805664,1.199000597000122,14223.5849609375,134.12,518,208000,0.0007,10400,14680419.0
10499,400,-2.384185791015625e-07,-96306.09972222001,-9.602705955505371,1.2014827728271484,3801.53564453125,109.86,523,210000,0.0007,10500,4972466.0
10599,401,1.531839370727539e-05,-95757.26222222,-9.58841609954834,1.1999528408050537,-107.68025207519531,84.07,528,212000,0.0007,10600,258.57763671875
10699,401,0.0,-97767.22936508,-9.638042449951172,1.2104015350341797,-41557.62890625,54.23,533,214000,0.0007,10700,495621632.0
10799,401,0.0,-98742.15047619,-9.634796142578125,1.2099412679672241,-127448.640625,41.55,538,216000,0.0007,10800,1457518464.0
10899,401,-2.2649765014648438e-06,-97902.43047619,-9.647563934326172,1.2122503519058228,-83.60501861572266,47.77,543,218000,0.0007,10900,275.08935546875
10999,401,1.4901161193847656e-06,-97598.98277777001,-9.675177574157715,1.2166774272918701,-102.52774810791016,57.94,548,220000,0.0007,11000,270.2172546386719
11099,401,0.0,-97017.30777777001,-9.691333770751953,1.2196511030197144,-154.74136352539062,73.12,553,222000,0.0007,11100,318.0470275878906
11199,401,0.0,-98607.26527777001,-9.732067108154297,1.2277474403381348,-151.1927947998047,59.43,558,224000,0.0007,11200,312.96282958984375
11299,401,1.1920928955078125e-07,-99242.7,-9.746009826660156,1.2304353713989258,-151.83108520507812,49.31,563,226000,0.0007,11300,308.2237854003906
11399,401,0.0,-98763.93333333,-9.77993392944336,1.2370939254760742,-156.44004821777344,51.56,568,228000,0.0007,11400,303.7432861328125
11499,401,0.0008425116539001465,-98052.91666666,-9.824464797973633,1.2460001707077026,-95.9611587524414,62.59,573,230000,0.0007,11500,256.358154296875
11599,401,0.0,-97909.00416666002,-9.8233060836792,1.2458926439285278,-86.69580841064453,79.56,578,232000,0.0007,11600,253.73281860351562
11699,401,0.0,-97601.71666666001,-9.846694946289062,1.2506095170974731,-150.56639099121094,80.28,583,234000,0.0007,11700,291.1558837890625
11799,401,0.4863284230232239,-96758.52310605001,-9.816934585571289,1.244091510772705,-20.628620147705078,90.92,588,236000,0.0007,11800,215.8842010498047
11899,401,-0.003166675567626953,-95050.13282828,-9.823996543884277,1.2455179691314697,-24.778213500976562,98.8,593,238000,0.0007,11900,211.5224151611328
11999,401,0.880578339099884,-94228.11199494998,-9.819518089294434,1.2445857524871826,30.126636505126953,103.61,597,240000,0.0007,12000,144.6212615966797
12099,401,-0.00011646747589111328,-93563.95366162,-9.813639640808105,1.2433611154556274,-234391.078125,109.02,602,242000,0.0007,12100,2383430144.0
12199,402,-7.46938419342041,-93234.99116162,-9.812769889831543,1.243161678314209,5.046365261077881,106.99,606,244000,0.0007,12200,122.565185546875
12299,402,0.6743696928024292,-90397.89002525002,-9.812698364257812,1.2431526184082031,-66.15985107421875,136.48,611,246000,0.0007,12300,240.86216735839844
12399,402,0.5258802175521851,-90111.69002525,-9.812051773071289,1.242973804473877,-12.94700813293457,148.57,616,248000,0.0007,12400,360.9150085449219
12499,402,0.9552580714225769,-88897.62752525,-9.819441795349121,1.2442753314971924,13.112838745117188,155.86,620,250000,0.0007,12500,82.09545135498047
12599,402,0.8408313989639282,-87527.26502525,-9.798608779907227,1.2400943040847778,-57.625343322753906,182.98,625,252000,0.0007,12600,420.3003845214844
12699,402,0.7778995037078857,-87419.92752525002,-9.778984069824219,1.236156702041626,22.1699275970459,184.74,630,254000,0.0007,12700,278.5890808105469
12799,403,0.8792592287063599,-86327.05252525,-9.760169982910156,1.2321865558624268,-61.9631233215332,201.35,635,256000,0.0007,12800,271.4554138183594
12899,403,0.9188912510871887,-85477.88169191999,-9.75621223449707,1.2314164638519287,-167.5820770263672,217.44,640,258000,0.0007,12900,1371.927001953125
12999,403,0.8551063537597656,-84624.91919192,-9.794252395629883,1.2393196821212769,-330.1242980957031,236.36,644,260000,0.0007,13000,3580.67041015625
13099,403,0.6975971460342407,-83849.52108586,-9.793272972106934,1.2391343116760254,-111.6940689086914,242.93,649,262000,0.0007,13100,236.07437133789062
13199,403,0.000853419303894043,-82159.4405303,-9.780647277832031,1.2362589836120605,-92.97480773925781,268.11,654,264000,0.0007,13200,245.36831665039062
13299,403,0.0006558895111083984,-82740.5780303,-9.751884460449219,1.2311280965805054,-76.5560302734375,272.19,659,266000,0.0007,13300,242.8715057373047
13399,403,0.0004131197929382324,-83651.44136363,-9.753009796142578,1.2309563159942627,-149.5358123779297,248.3,664,268000,0.0007,13400,272.63116455078125
13499,403,0.0,-90700.15916667,-9.770398139953613,1.2340593338012695,-114330.1171875,156.13,669,270000,0.0007,13500,980247872.0
13599,403,0.10180002450942993,-95972.69666666999,-9.788348197937012,1.237764835357666,-102.4942398071289,72.26,673,272000,0.0007,13600,215.67918395996094
13699,403,0.0001639723777770996,-95879.90638889,-9.804144859313965,1.241079330444336,-160362.78125,73.33,678,274000,0.0007,13700,1455730944.0
13799,403,0.9346945881843567,-96293.57638889,-9.805411338806152,1.241828203201294,-78.61235809326172,74.0,683,276000,0.0007,13800,226.4809112548828
13899,403,0.9033822417259216,-95845.03055555999,-9.805652618408203,1.2417634725570679,-39.3480339050293,91.4,688,278000,0.0007,13900,164.74078369140625
13999,404,0.8926934599876404,-95598.40138889,-9.802583694458008,1.2411003112792969,93.12081146240234,102.63,692,280000,0.0007,14000,819.3225708007812
14099,404,-0.9022895097732544,-94974.15722222,-9.809883117675781,1.2425957918167114,-347.1820068359375,121.7,697,282000,0.0007,14100,3232.328125
14199,404,0.9612410664558411,-94405.45305555001,-9.793319702148438,1.239025592803955,-43.815399169921875,131.01,702,284000,0.0007,14200,273.3937072753906
14299,404,0.5823452472686768,-92634.27805555,-9.780641555786133,1.2363975048065186,12.669623374938965,147.72,707,286000,0.0007,14300,515.0869140625
14399,404,0.6661909222602844,-92498.14888888,-9.790765762329102,1.238340973854065,-181.2056427001953,159.95,711,288000,0.0007,14400,573.1195678710938
14499,404,-0.008449673652648926,-92858.97388887999,-9.859359741210938,1.2525607347488403,-70.58795166015625,167.36,716,290000,0.0007,14500,227.7460479736328
14599,404,0.045945703983306885,-92723.47666665999,-9.868921279907227,1.2542203664779663,75.55208587646484,177.66,721,292000,0.0007,14600,232.4700164794922
14699,404,7.385015487670898e-05,-93303.17916665999,-9.844453811645508,1.2506862878799438,-38852.31640625,117.49,726,294000,0.0007,14700,494855392.0
14799,404,0.0,-98606.25972222,-9.891057014465332,1.2603150606155396,-40334.8984375,41.83,731,296000,0.0007,14800,494811392.0
14899,404,1.7881393432617188e-07,-100213.4,-9.925040245056152,1.2663686275482178,-135.37025451660156,22.34,736,298000,0.0007,14900,239.38931274414062
14999,404,0.0,-100229.9,-9.937576293945312,1.2688441276550293,-154116.953125,23.99,741,300000,0.0007,15000,1454901632.0
15099,404,-1.1920928955078125e-07,-100209.6,-9.955000877380371,1.272937297821045,-241846.453125,21.96,746,302000,0.0007,15100,2377207808.0
15199,404,0.0,-100106.65,-9.99828052520752,1.2828524112701416,-128.13253784179688,21.7,751,304000,0.0007,15200,225.05972290039062
15299,404,0.0031411051750183105,-99279.0125,-10.027667045593262,1.2886877059936523,-69.442138671875,31.85,755,306000,0.0007,15300,213.0523223876953
15399,404,-0.006705164909362793,-98361.37916667,-10.039176940917969,1.2912015914916992,-68.58316802978516,45.56,760,308000,0.0007,15400,220.183837890625
15499,405,0.8481318950653076,-97427.17916667,-10.061235427856445,1.2963287830352783,22.951841354370117,58.02,765,310000,0.0007,15500,139.52569580078125
15599,405,0.4807779788970947,-96354.75416667,-10.064475059509277,1.296873927116394,39.3194580078125,71.89,769,312000,0.0007,15600,389.1324157714844
15699,405,0.002649962902069092,-95935.50416667,-10.067791938781738,1.2977101802825928,11568.298828125,83.29,774,314000,0.0007,15700,9908860.0
15799,405,-0.0025484561920166016,-94996.20416667,-10.067241668701172,1.2980496883392334,20916.478515625,97.9,778,316000,0.0007,15800,19382990.0
15899,405,0.9448055028915405,-94718.11527778,-10.073783874511719,1.298864722251892,-60.622005462646484,101.62,783,318000,0.0007,15900,378.0528869628906
15999,405,-1.6706137657165527,-94638.39027778,-10.081138610839844,1.3006491661071777,22.065176010131836,109.23,788,320000,0.0007,16000,1558.4761962890625
16099,405,0.5508714318275452,-94197.55555555999,-10.073650360107422,1.2989696264266968,-17.09048080444336,120.25,793,322000,0.0007,16100,335.71258544921875
16199,405,0.9768511056900024,-94277.24828283001,-10.066843032836914,1.2972865104675293,-114.36529541015625,118.4,798,324000,0.0007,16200,231.59658813476562
16299,405,0.8843478560447693,-94357.73717172,-10.073060989379883,1.2987881898880005,-37.031394958496094,126.12,803,326000,0.0007,16300,403.5538024902344
16399,405,0.2687593698501587,-95613.51217172001,-10.164552688598633,1.3189533948898315,-70.00849151611328,116.02,808,328000,0.0007,16400,201.8057861328125
16499,405,0.7265069484710693,-95775.59967172,-10.196051597595215,1.3258758783340454,75.61536407470703,106.97,813,330000,0.0007,16500,640.8421630859375
16599,406,0.9682564735412598,-95334.89676768001,-10.205878257751465,1.3279962539672852,86.6806640625,104.94,817,332000,0.0007,16600,287.0563659667969
16699,405,0.0005908608436584473,-96135.41098485001,-10.216989517211914,1.3309416770935059,-194156.1875,79.78,822,334000,0.0007,16700,1919699328.0
16799,405,0.996505081653595,-96281.12904041,-10.21274471282959,1.329559564590454,2.421865940093994,64.16,827,336000,0.0007,16800,111.23943328857422
16899,405,0.8768215179443359,-96025.4875,-10.212393760681152,1.3296068906784058,17.963022232055664,74.35,832,338000,0.0007,16900,220.6098175048828
16999,406,0.49746012687683105,-96308.67929293,-10.211442947387695,1.3292503356933594,134.6335906982422,69.39,837,340000,0.0007,17000,377.1090393066406
17099,406,0.8164799213409424,-94602.07305555,-10.207996368408203,1.3283991813659668,293.9864807128906,73.52,842,342000,0.0007,17100,3575.509521484375
17199,406,-0.01949608325958252,-93308.01181818,-10.19064712524414,1.3245149850845337,17750.826171875,69.66,846,344000,0.0007,17200,19523746.0
17299,406,0.9625545144081116,-92043.06813131,-10.197929382324219,1.326460838317871,59.395118713378906,59.98,852,346000,0.0007,17300,157.07261657714844
17399,406,0.880347728729248,-91743.11881313,-10.213851928710938,1.3295825719833374,63.12337112426758,62.73,856,348000,0.0007,17400,238.799560546875
17499,406,-0.0015141963958740234,-91958.3729798,-10.213479995727539,1.3287460803985596,8753.3359375,69.84,861,350000,0.0007,17500,9873392.0
17599,406,0.8597956895828247,-91392.9354798,-10.205591201782227,1.3274705410003662,-124.02668762207031,79.67,866,352000,0.0007,17600,751.0697021484375
17699,406,0.009858131408691406,-93246.41100427,-10.208940505981445,1.3283016681671143,43983.484375,68.08,871,354000,0.0007,17700,43660396.0
17799,406,0.6135804653167725,-92731.14017093001,-10.213253021240234,1.3291925191879272,91.7476806640625,63.19,876,356000,0.0007,17800,377.5628356933594
17899,406,0.0009230375289916992,-93194.23055555,-10.199884414672852,1.3274005651474,5669.65966796875,53.19,881,358000,0.0007,17900,5006196.5
17999,406,0.38758939504623413,-93136.88055555001,-10.213001251220703,1.32994544506073,24.398488998413086,63.02,885,360000,0.0007,18000,134.62525939941406
18099,406,0.7177985906600952,-93188.47083333001,-10.223677635192871,1.3323298692703247,58.98583984375,74.8,890,362000,0.0007,18100,909.2625122070312
18199,406,0.9564573764801025,-93364.33333333001,-10.222071647644043,1.332348346710205,-59.982948303222656,95.45,895,364000,0.0007,18200,160.744384765625
18299,406,0.5509538054466248,-94440.675,-10.228204727172852,1.3337678909301758,-79.2041244506836,98.86,900,366000,0.0007,18300,133.214599609375
18399,406,3.3736228942871094e-05,-95277.69166667,-10.182435989379883,1.3241028785705566,-121.77025604248047,109.62,905,368000,0.0007,18400,192.1901092529297
18499,406,0.5203456282615662,-95410.06666667,-10.196846008300781,1.3265563249588013,6.765908718109131,123.82,910,370000,0.0007,18500,217.70262145996094
18599,406,0.851009726524353,-95809.61666667,-10.197089195251465,1.3266894817352295,44.20909881591797,135.84,915,372000,0.0007,18600,434.3863220214844
18699,406,-0.03839671611785889,-96003.99166667,-10.196105003356934,1.3265328407287598,-132.78480529785156,152.4,920,374000,0.0007,18700,223.087646484375
18799,406,0.6398910284042358,-95937.90416666999,-10.196239471435547,1.3262015581130981,-0.8591598868370056,155.94,925,376000,0.0007,18800,121.70259094238281
18899,406,0.0,-95109.52916666999,-10.219463348388672,1.3310401439666748,-127.52652740478516,188.57,929,378000,0.0007,18900,181.04222106933594
18999,406,-0.005313396453857422,-95415.62916667,-10.183868408203125,1.32332444190979,-125.4790267944336,196.45,934,380000,0.0007,19000,177.02786254882812
19099,406,0.31150561571121216,-95703.15416666999,-10.167277336120605,1.3204255104064941,78.48861694335938,212.03,939,382000,0.0007,19100,256.58209228515625
19199,406,0.9980506300926208,-96000.32916667,-10.160394668579102,1.318785548210144,-88.92037200927734,224.67,944,384000,0.0007,19200,132.91615295410156
