train/critic_loss,train/ent_coef_loss,rollout/ep_len_mean,train/ent_coef,train/learning_rate,train/n_updates,time/episodes,train/actor_loss,time/time_elapsed,time/total_timesteps,time/fps,rollout/ep_rew_mean
73513720.0,-22.02560806274414,28.93,2.5635647773742676,0.001,2518,332,6309.44384765625,78,10176,129,-99471.075
137060144.0,-20.71617889404297,28.04,2.583768129348755,0.001,2539,336,6034.357421875,78,10260,129,-99462.175
70195488.0,-21.49220848083496,27.49,2.6037418842315674,0.001,2561,340,5434.310546875,79,10348,129,-99456.675
78933664.0,-22.30152130126953,31.68,2.6947996616363525,0.001,2655,344,6345.85302734375,82,10724,129,-99265.7625
150404896.0,-24.022930145263672,32.3,2.759122610092163,0.001,2718,348,6770.8720703125,84,10976,129,-99165.1375
65522004.0,-26.169355392456055,32.64,2.7846617698669434,0.001,2741,352,7201.9892578125,85,11068,129,-99168.5375
81134640.0,-24.19036293029785,32.05,2.826866388320923,0.001,2781,356,6166.35498046875,86,11228,129,-99162.6375
27805080.0,-25.17738151550293,33.66,2.846207857131958,0.001,2797,360,6281.25341796875,86,11292,129,-99062.025
29393104.0,-25.45644760131836,33.25,2.8815512657165527,0.001,2830,364,6812.28759765625,87,11424,129,-99057.925
42719264.0,-23.893871307373047,33.54,2.9134628772735596,0.001,2862,368,6545.37451171875,89,11552,129,-99060.825
64359348.0,-23.927383422851562,33.97,2.951260805130005,0.001,2896,372,6461.54052734375,90,11688,129,-99065.125
108650888.0,-25.63858985900879,34.13,2.96706485748291,0.001,2912,376,7576.58154296875,90,11752,129,-99066.725
65399960.0,-25.62070655822754,33.96,2.9831409454345703,0.001,2928,380,8309.0,91,11816,129,-99065.025
20625064.0,-23.930721282958984,33.43,3.0025997161865234,0.001,2945,384,5981.9384765625,92,11884,129,-99059.725
131479856.0,-23.992427825927734,33.08,3.021878242492676,0.001,2962,388,6477.05810546875,92,11952,129,-99056.225
125993168.0,-22.090362548828125,33.16,3.0660414695739746,0.001,3005,392,6345.98388671875,93,12124,129,-99057.025
143146096.0,-23.92805290222168,33.83,3.0845227241516113,0.001,3024,396,7489.201171875,94,12200,129,-99063.725
51382576.0,-24.78899383544922,33.69,3.1059558391571045,0.001,3044,400,6912.59912109375,95,12280,129,-99062.325
111284544.0,-24.77425193786621,33.14,3.127753257751465,0.001,3064,404,6347.349609375,95,12360,129,-99460.15
62748092.0,-23.625301361083984,32.64,3.1465699672698975,0.001,3084,408,5179.82080078125,96,12440,129,-99455.15
52477512.0,-23.27959442138672,32.2,3.196171283721924,0.001,3131,412,7749.4814453125,97,12628,129,-99652.5875
67149048.0,-23.257579803466797,32.69,3.246878147125244,0.001,3178,416,6991.45263671875,99,12816,129,-99757.4875
96500784.0,-25.986900329589844,33.51,3.2890255451202393,0.001,3218,420,5604.6845703125,100,12976,129,-99765.6875
81010760.0,-24.964548110961914,33.93,3.32492733001709,0.001,3251,424,6214.38134765625,101,13108,129,-99769.8875
66640712.0,-24.918102264404297,34.04,3.3479554653167725,0.001,3271,428,6059.5546875,101,13188,129,-99770.9875
109776688.0,-25.845684051513672,33.67,3.364431858062744,0.001,3288,432,6476.3173828125,102,13256,129,-99767.2875
55385868.0,-23.909626007080078,33.6,3.384117603302002,0.001,3305,436,6877.6337890625,103,13324,129,-99766.5875
49721124.0,-25.246992111206055,33.58,3.4037234783172607,0.001,3324,440,7234.8759765625,103,13400,129,-99766.3875
98613008.0,-27.459190368652344,29.38,3.450939416885376,0.001,3366,444,7425.30615234375,104,13568,129,-99957.2
60366064.0,-27.955900192260742,28.26,3.4964919090270996,0.001,3405,448,7303.52294921875,106,13724,129,-100052.825
39279252.0,-28.412317276000977,28.08,3.54374361038208,0.001,3444,452,7621.19921875,107,13880,129,-99950.5
78404928.0,-29.777437210083008,28.97,3.610654592514038,0.001,3497,456,6500.5830078125,108,14092,129,-99858.725
93020944.0,-29.285907745361328,29.59,3.6869969367980957,0.001,3557,460,7210.93994140625,110,14332,129,-99877.6625
130695680.0,-29.85393524169922,30.35,3.7141153812408447,0.001,3579,464,7767.96630859375,111,14420,129,-99685.0875
88718000.0,-29.172000885009766,30.39,3.769221782684326,0.001,3621,468,7961.65576171875,112,14588,129,-99280.325
124089544.0,-29.392242431640625,30.64,3.880174398422241,0.001,3702,472,7427.1767578125,115,14912,129,-98878.3625
65608648.0,-32.90735626220703,31.78,3.9264304637908936,0.001,3735,476,8155.75341796875,116,15044,129,-98378.8125
75083424.0,-29.92704200744629,34.06,4.041157245635986,0.001,3816,480,7517.12890625,118,15368,129,-98187.975
65390116.0,-31.930206298828125,48.36,4.743514060974121,0.001,4289,484,9746.912109375,132,17260,130,-97809.7
58471320.0,-31.552595138549805,55.44,4.866830348968506,0.001,4370,488,7704.33349609375,134,17584,130,-97730.8
