train/n_updates,time/fps,train/explained_variance,rollout/ep_rew_mean,train/entropy_loss,train/std,train/policy_loss,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/learning_rate,time/iterations,train/value_loss
7599,412,0.0,-74377.795,-9.137999534606934,1.110846757888794,-168.4550018310547,416.52,368,152000,0.0007,7600,473.5832214355469
7699,412,1.1920928955078125e-07,-73470.295,-9.128007888793945,1.1083173751831055,-187.74990844726562,425.76,373,154000,0.0007,7700,467.1031799316406
7799,412,0.0,-70665.795,-9.152755737304688,1.1129202842712402,-183.62779235839844,445.28,377,156000,0.0007,7800,460.7579040527344
7899,412,0.0,-69747.895,-9.205638885498047,1.1232361793518066,-177.328857421875,453.48,382,158000,0.0007,7900,454.4130554199219
7999,412,0.0,-67007.595,-9.217317581176758,1.1252697706222534,-180.7223358154297,479.42,387,160000,0.0007,8000,448.1462097167969
8099,412,0.0,-66203.895,-9.215808868408203,1.1256637573242188,-161.45933532714844,488.92,392,162000,0.0007,8100,442.035888671875
8199,412,-1.1920928955078125e-07,-63614.12,-9.254298210144043,1.1324779987335205,-166.10877990722656,519.74,397,164000,0.0007,8200,436.0673828125
8299,412,-2.384185791015625e-07,-63599.12,-9.255996704101562,1.1323049068450928,-183.7503204345703,528.84,402,166000,0.0007,8300,431.4634704589844
8399,412,0.0,-63855.75,-9.277295112609863,1.1360008716583252,15911.7158203125,534.01,407,168000,0.0007,8400,19433606.0
8499,412,-5.841255187988281e-06,-63784.80833333,-9.279247283935547,1.1367290019989014,-129.8545379638672,540.45,411,170000,0.0007,8500,319.13623046875
8599,412,5.960464477539063e-08,-63670.20833333,-9.249510765075684,1.1319249868392944,-10.886120796203613,551.45,416,172000,0.0007,8600,116.49684143066406
8699,412,7.987022399902344e-06,-63365.94166666,-9.295804023742676,1.140542984008789,-59.29115676879883,555.37,421,174000,0.0007,8700,221.6898651123047
8799,412,1.1920928955078125e-07,-64581.56666666,-9.309192657470703,1.142809271812439,-168.8020477294922,532.96,426,176000,0.0007,8800,403.6117858886719
8899,412,-9.5367431640625e-07,-64566.06666666,-9.313733100891113,1.1438381671905518,-114.92191314697266,531.41,431,178000,0.0007,8900,303.2548522949219
8999,412,1.1920928955078125e-07,-63850.14166666,-9.264385223388672,1.134188175201416,-117.10650634765625,529.99,435,180000,0.0007,9000,299.4494323730469
9099,413,-1.1920928955078125e-07,-76227.04166666,-9.29540729522705,1.1406042575836182,-159.7025146484375,410.79,440,182000,0.0007,9100,386.35247802734375
9199,412,0.0,-88619.40416666001,-9.308382987976074,1.1429078578948975,-34159.9609375,291.86,445,184000,0.0007,9200,510661536.0
9299,412,-1.1920928955078125e-07,-95172.78416666001,-9.287378311157227,1.1392982006072998,-151.39918518066406,221.21,450,186000,0.0007,9300,375.8773193359375
9399,412,2.384185791015625e-07,-95593.28416666001,-9.32779312133789,1.1469902992248535,9889.9404296875,219.45,455,188000,0.0007,9400,9892536.0
9499,412,-1.1920928955078125e-06,-94987.41583333,-9.344748497009277,1.1501342058181763,-106.30236053466797,195.14,460,190000,0.0007,9500,281.40411376953125
9599,412,0.0,-94972.26833333001,-9.358302116394043,1.1520822048187256,-113.69281005859375,188.77,464,192000,0.0007,9600,277.98370361328125
9699,412,0.0,-94897.81,-9.357623100280762,1.152264952659607,-106.25872802734375,184.66,469,194000,0.0007,9700,274.34967041015625
9799,412,0.0,-97980.56,-9.376585960388184,1.1560428142547607,-97.69566345214844,149.35,474,196000,0.0007,9800,270.55810546875
9899,413,1.1920928955078125e-07,-97453.78361111,-9.417932510375977,1.1640994548797607,-49.077877044677734,157.93,479,198000,0.0007,9900,189.95501708984375
9999,413,0.0,-97711.41611111,-9.420299530029297,1.1640321016311646,-104.6480712890625,153.31,484,200000,0.0007,10000,263.7783203125
10099,413,-1.1920928955078125e-07,-98155.74111111001,-9.387836456298828,1.157444715499878,-163.8714141845703,154.9,489,202000,0.0007,10100,334.0555114746094
10199,413,1.1920928955078125e-07,-98142.66611111,-9.393367767333984,1.159159541130066,-145.771240234375,165.46,493,204000,0.0007,10200,329.07952880859375
10299,413,-2.384185791015625e-07,-98212.56611111,-9.397627830505371,1.159850835800171,-97.18767547607422,172.45,498,206000,0.0007,10300,253.719970703125
10399,413,0.0,-96296.64111111,-9.367639541625977,1.1540613174438477,-146.2471160888672,184.46,503,208000,0.0007,10400,319.2244873046875
10499,413,0.0,-94582.46611111,-9.371176719665527,1.1547260284423828,-142.72096252441406,202.88,508,210000,0.0007,10500,313.9226989746094
10599,413,1.1920928955078125e-07,-92958.66611111,-9.379844665527344,1.1567416191101074,-142.6090545654297,219.97,513,212000,0.0007,10600,308.6018981933594
10699,413,0.0,-91138.16611111,-9.372496604919434,1.155745267868042,-135.16893005371094,237.9,518,214000,0.0007,10700,303.4968566894531
10799,413,0.0,-89502.79111111,-9.385034561157227,1.157564401626587,-145.07615661621094,264.23,522,216000,0.0007,10800,298.4069519042969
10899,413,5.960464477539063e-08,-88749.99111111001,-9.383818626403809,1.1574749946594238,-139.1906280517578,278.94,527,218000,0.0007,10900,293.2742614746094
10999,413,0.0,-87983.29111111,-9.403410911560059,1.1608445644378662,-144.6438446044922,292.26,532,220000,0.0007,11000,288.1525573730469
11099,413,0.0,-86259.72611111001,-9.435182571411133,1.167421579360962,-139.5774688720703,311.7,537,222000,0.0007,11100,283.5760498046875
11199,413,1.7881393432617188e-07,-85668.97361111,-9.443492889404297,1.1690294742584229,-141.8944854736328,321.47,542,224000,0.0007,11200,278.6333923339844
11299,413,0.0,-83986.64861111,-9.437450408935547,1.1677627563476562,-138.8390655517578,342.76,547,226000,0.0007,11300,273.6249694824219
11399,413,0.0,-84130.87361111,-9.451651573181152,1.170470118522644,-28.782194137573242,347.13,551,228000,0.0007,11400,167.49087524414062
11499,413,0.0,-83124.34861111,-9.486778259277344,1.1769524812698364,-140.8018035888672,371.2,556,230000,0.0007,11500,264.6326599121094
11599,413,-1.1920928955078125e-07,-83124.34861111,-9.479183197021484,1.1754066944122314,-135.60122680664062,371.2,561,232000,0.0007,11600,259.9389343261719
11699,412,1.7881393432617188e-07,-79807.44861111,-9.519624710083008,1.1835063695907593,-135.06150817871094,409.5,566,234000,0.0007,11700,254.95909118652344
11799,413,-1.1920928955078125e-07,-80063.32361111,-9.547914505004883,1.1885509490966797,-34.51289749145508,404.75,571,236000,0.0007,11800,162.97755432128906
11899,413,0.0,-79638.85694444,-9.555843353271484,1.1901955604553223,-85.9271240234375,420.51,576,238000,0.0007,11900,204.47576904296875
11999,412,5.960464477539063e-08,-79605.89861111,-9.55222225189209,1.1897997856140137,-133.44497680664062,427.49,581,240000,0.0007,12000,242.2406463623047
12099,412,-1.1920928955078125e-07,-79942.82261903999,-9.560457229614258,1.1918623447418213,-215136.65625,429.67,586,242000,0.0007,12100,2377617408.0
12199,412,-1.1920928955078125e-07,-79738.58928571,-9.548941612243652,1.1890419721603394,-136.85130310058594,439.68,590,244000,0.0007,12200,233.61997985839844
12299,412,0.0,-78878.48928570999,-9.533693313598633,1.185713529586792,-140.0936279296875,453.66,595,246000,0.0007,12300,229.44664001464844
12399,412,0.0,-77977.73928570999,-9.526361465454102,1.1845715045928955,-131.07151794433594,465.51,600,248000,0.0007,12400,225.6220703125
12499,412,0.0,-78031.36428570999,-9.5205659866333,1.1838641166687012,-123.4164810180664,470.46,605,250000,0.0007,12500,221.3968963623047
12599,412,-2.384185791015625e-07,-79801.46428571,-9.535652160644531,1.185958743095398,-221238.859375,453.74,610,252000,0.0007,12600,1919680896.0
12699,412,0.0,-88607.58928571001,-9.552568435668945,1.1893420219421387,-139.38577270507812,355.24,615,254000,0.0007,12700,213.29776000976562
12799,412,0.0,-92167.43928571,-9.547609329223633,1.1884715557098389,-127.31420135498047,309.48,620,256000,0.0007,12800,208.9938507080078
12899,412,0.0,-97683.93928571,-9.55063247680664,1.1887058019638062,-130.4330596923828,246.84,625,258000,0.0007,12900,204.51145935058594
12999,412,-1.1920928955078125e-07,-97770.48928571,-9.551154136657715,1.1891765594482422,-68.56246185302734,256.53,630,260000,0.0007,13000,177.19107055664062
13099,412,-1.1920928955078125e-07,-97634.38928571,-9.554401397705078,1.1898404359817505,-120.87300109863281,263.91,635,262000,0.0007,13100,196.43455505371094
13199,412,0.0,-98119.25595238,-9.54666805267334,1.1873692274093628,-136.45689392089844,265.63,639,264000,0.0007,13200,192.17820739746094
13299,412,0.0,-98282.75595238,-9.556120872497559,1.1904690265655518,-63.54916000366211,270.84,644,266000,0.0007,13300,170.44393920898438
13399,412,1.1920928955078125e-07,-97315.75595238,-9.546133995056152,1.1880319118499756,-121.84199523925781,278.66,649,268000,0.0007,13400,184.46986389160156
13499,412,-1.1920928955078125e-07,-95757.93095238,-9.544794082641602,1.187740683555603,-120.9039535522461,302.52,654,270000,0.0007,13500,180.3511505126953
13599,412,0.0,-95791.83095238,-9.513912200927734,1.1821951866149902,-112.17652893066406,305.91,659,272000,0.0007,13600,176.30484008789062
13699,412,7.927417755126953e-06,-95791.83095238,-9.48583984375,1.1772418022155762,-56.23153305053711,305.91,664,274000,0.0007,13700,161.8696746826172
13799,412,0.0,-94258.86666667,-9.504005432128906,1.180856704711914,-105.69453430175781,334.53,669,276000,0.0007,13800,168.9820556640625
13899,412,6.735324859619141e-06,-94722.025,-9.516280174255371,1.1826512813568115,-59.22221755981445,340.24,674,278000,0.0007,13900,157.7941131591797
13999,412,-1.1920928955078125e-07,-94696.375,-9.503898620605469,1.180287480354309,-110.130859375,347.96,679,280000,0.0007,14000,161.49046325683594
14099,412,-1.1920928955078125e-07,-93784.575,-9.474472045898438,1.1754224300384521,-97.3975830078125,356.77,683,282000,0.0007,14100,157.60337829589844
14199,412,0.0,-92839.375,-9.511260032653809,1.1816480159759521,-109.92585754394531,362.24,688,284000,0.0007,14200,153.94114685058594
14299,412,0.0,-91109.775,-9.511184692382812,1.1816082000732422,-54.5302619934082,376.38,693,286000,0.0007,14300,150.21763610839844
14399,412,0.0,-90871.85,-9.517989158630371,1.182887077331543,-111.07820129394531,373.99,698,288000,0.0007,14400,147.1040802001953
14499,412,1.1920928955078125e-07,-90688.525,-9.517146110534668,1.1831183433532715,-144905.921875,365.95,702,290000,0.0007,14500,1451915264.0
14599,412,0.0004608035087585449,-90805.65,-9.523985862731934,1.184675693511963,-35.24026107788086,367.04,707,292000,0.0007,14600,189.64125061035156
14699,412,5.960464477539063e-08,-90679.54153845999,-9.511143684387207,1.1818304061889648,-104.89900207519531,367.63,712,294000,0.0007,14700,137.9717254638672
14799,412,1.1920928955078125e-07,-90696.34153846,-9.547098159790039,1.1895908117294312,-39.22254943847656,369.31,717,296000,0.0007,14800,142.5213165283203
14899,412,0.00021338462829589844,-89825.94153846,-9.522584915161133,1.1834757328033447,-51.33271408081055,382.26,722,298000,0.0007,14900,141.2609100341797
14999,412,2.3603439331054688e-05,-87829.21653846,-9.51382064819336,1.1821322441101074,-101.43949127197266,398.71,726,300000,0.0007,15000,128.3125
15099,412,0.00010901689529418945,-85968.71653846,-9.513426780700684,1.1820271015167236,-99.07875061035156,412.64,731,302000,0.0007,15100,124.8687973022461
15199,412,3.7550926208496094e-06,-84099.41653845999,-9.52268123626709,1.1834443807601929,-99.82369232177734,425.69,736,304000,0.0007,15200,121.6245346069336
15299,412,1.1920928955078125e-07,-82376.36653845999,-9.547762870788574,1.1891839504241943,-92.20427703857422,441.88,741,306000,0.0007,15300,118.4446792602539
15399,412,4.649162292480469e-06,-80595.64153846,-9.546065330505371,1.1879916191101074,-102.14158630371094,453.09,746,308000,0.0007,15400,115.23370361328125
15499,412,0.0,-78837.16653845999,-9.553420066833496,1.1901310682296753,-94.26239013671875,466.93,750,310000,0.0007,15500,112.0387191772461
15599,412,3.5762786865234375e-07,-76993.56653846,-9.575807571411133,1.1954336166381836,-50.586639404296875,482.55,755,312000,0.0007,15600,90.49542236328125
15699,412,-1.1920928955078125e-07,-74984.86653845999,-9.613692283630371,1.2019691467285156,-92.37093353271484,492.62,760,314000,0.0007,15700,106.04443359375
15799,412,1.7881393432617188e-07,-73081.26653846,-9.606292724609375,1.2012871503829956,-85.02418518066406,502.24,765,316000,0.0007,15800,102.89493560791016
15899,412,-4.887580871582031e-06,-71203.11403846,-9.604061126708984,1.2002789974212646,-23.236509323120117,525.03,770,318000,0.0007,15900,169.13870239257812
15999,412,2.086162567138672e-06,-72136.01403846,-9.603590965270996,1.2001831531524658,-80.71966552734375,524.6,775,320000,0.0007,16000,97.9924545288086
16099,412,-7.152557373046875e-07,-72874.81403846,-9.613085746765137,1.2018184661865234,-39.74267578125,518.65,780,322000,0.0007,16100,107.5057144165039
16199,412,5.960464477539063e-08,-72289.23070513,-9.615874290466309,1.2029213905334473,-34.0167350769043,521.11,784,324000,0.0007,16200,106.5284652709961
16299,412,-1.1920928955078125e-07,-73593.66403845999,-9.640098571777344,1.2075674533843994,-3.482236862182617,499.72,789,326000,0.0007,16300,94.43555450439453
16399,412,0.0,-73289.8564627,-9.66471004486084,1.2124526500701904,-53.09102249145508,502.61,794,328000,0.0007,16400,79.35173034667969
16499,412,-1.1920928955078125e-07,-70310.70646269999,-9.667787551879883,1.2139456272125244,-75.65953826904297,518.99,799,330000,0.0007,16500,86.99008178710938
16599,412,0.0,-69383.70646269999,-9.68563461303711,1.2170748710632324,-77.98932647705078,526.28,804,332000,0.0007,16600,84.2861557006836
16699,412,-1.1920928955078125e-07,-67440.15646269999,-9.706010818481445,1.221084713935852,-76.41582489013672,531.62,809,334000,0.0007,16700,81.4229965209961
16799,412,0.0,-67440.15646269999,-9.716941833496094,1.2234066724777222,-75.53215789794922,531.62,814,336000,0.0007,16800,78.79707336425781
16899,412,5.960464477539063e-08,-66502.65646269999,-9.730158805847168,1.2254705429077148,-79.50741577148438,537.86,819,338000,0.0007,16900,76.13034057617188
16999,412,-1.1920928955078125e-07,-65581.0564627,-9.744064331054688,1.2294856309890747,-71.10667419433594,545.69,824,340000,0.0007,17000,73.50965118408203
17099,412,0.0,-63730.1564627,-9.769370079040527,1.2343087196350098,-73.6047592163086,560.58,828,342000,0.0007,17100,71.09979248046875
17199,412,0.0,-63730.1564627,-9.784956932067871,1.2366786003112793,-42.246273040771484,560.58,833,344000,0.0007,17200,67.69924926757812
17299,412,0.0,-60934.9064627,-9.775141716003418,1.2348616123199463,-40.61712646484375,581.7,838,346000,0.0007,17300,66.5511703491211
17399,412,0.0,-59839.906462700004,-9.774718284606934,1.2359251976013184,2.47090220451355,592.75,843,348000,0.0007,17400,66.66170501708984
17499,412,0.0,-57899.20646269999,-9.7532320022583,1.2307698726654053,-10.629450798034668,603.49,848,350000,0.0007,17500,153.87118530273438
17599,412,-1.1920928955078125e-07,-56075.58146270001,-9.743353843688965,1.2291268110275269,-11.041876792907715,621.36,853,352000,0.0007,17600,153.85133361816406
17699,412,5.960464477539063e-08,-54077.93146269999,-9.76121711730957,1.2327005863189697,-73.1875991821289,639.17,857,354000,0.0007,17700,61.70730209350586
17799,412,0.0,-52442.9814627,-9.760454177856445,1.2329471111297607,-68.86293029785156,654.47,862,356000,0.0007,17800,58.921077728271484
17899,412,-1.1920928955078125e-07,-50615.7814627,-9.74960708618164,1.2303471565246582,-71.84990692138672,671.73,867,358000,0.0007,17900,56.55842971801758
17999,412,0.0,-49925.30646269999,-9.73912525177002,1.228955626487732,-65.63016510009766,692.53,872,360000,0.0007,18000,54.411407470703125
18099,412,1.811981201171875e-05,-50015.281462700004,-9.742891311645508,1.2284636497497559,-15.453874588012695,702.39,877,362000,0.0007,18100,113.79119110107422
18199,412,0.0,-48949.006462699996,-9.714016914367676,1.22383713722229,-63.34255599975586,726.9,881,364000,0.0007,18200,50.92841720581055
18299,412,7.748603820800781e-06,-48222.56268065001,-9.69540786743164,1.2199233770370483,1.4681233167648315,734.82,886,366000,0.0007,18300,153.1099853515625
18399,412,0.0,-50537.71268065,-9.69195556640625,1.2189483642578125,-249648.53125,702.28,891,368000,0.0007,18400,2364403968.0
18499,412,-1.1920928955078125e-07,-59595.104347320004,-9.697901725769043,1.220171332359314,-64.5140609741211,611.37,896,370000,0.0007,18500,48.84214401245117
18599,413,-6.079673767089844e-06,-66740.66434732001,-9.716766357421875,1.2236942052841187,-63.700496673583984,473.68,900,372000,0.0007,18600,47.944061279296875
18699,413,0.0,-92102.00386752,-9.696951866149902,1.2197140455245972,-59.95341873168945,197.62,905,374000,0.0007,18700,46.44279479980469
18799,413,0.0,-95688.53944444,-9.680623054504395,1.216843843460083,-84630.4765625,90.38,910,376000,0.0007,18800,974418048.0
18899,413,-1.609325408935547e-05,-95473.87277777001,-9.690722465515137,1.218712329864502,52.930660247802734,79.58,915,378000,0.0007,18900,180.73590087890625
