time/total_timesteps,train/ent_coef_loss,train/ent_coef,rollout/ep_rew_mean,time/episodes,train/learning_rate,train/critic_loss,time/fps,train/n_updates,time/time_elapsed,train/actor_loss,rollout/ep_len_mean
8400,-23.938892364501953,2.2210795879364014,-2329889.8398693665,60,0.001,45589544.0,139,2074,60,751.6502685546875,129.28333333333333
9348,-23.757328033447266,2.4040005207061768,-2475417.8843390625,64,0.001,49763864.0,139,2311,67,1512.4671630859375,141.453125
9504,-26.422775268554688,2.4350428581237793,-2346621.9508531326,68,0.001,23945462.0,139,2350,68,802.5831909179688,136.77941176470588
9924,-27.238189697265625,2.52496600151062,-2254817.6961371666,72,0.001,25139196.0,138,2455,71,1821.2486572265625,133.27777777777777
10192,-26.68752670288086,2.583118438720703,-2185050.7721590265,76,0.001,21559128.0,138,2522,73,2123.023681640625,132.30263157894737
10476,-27.4549560546875,2.646503448486328,-2086167.9028365873,80,0.001,28630528.0,138,2593,75,1440.586181640625,128.9875
10796,-25.907747268676758,2.714512348175049,-1993798.2279339875,84,0.001,24219572.0,137,2673,78,2192.908447265625,125.13095238095238
11164,-24.97791290283203,2.794086217880249,-1918852.3335074545,88,0.001,24204512.0,137,2765,81,2072.8115234375,123.63636363636364
11448,-25.949542999267578,2.8558502197265625,-1870863.3655589563,92,0.001,23802900.0,136,2836,83,1993.995361328125,122.71739130434783
11764,-27.057701110839844,2.923187494277954,-1801275.9140365415,96,0.001,53000720.0,136,2915,86,2923.236572265625,119.76041666666667
12052,-28.371356964111328,2.9871726036071777,-1751467.9606890297,100,0.001,83328672.0,136,2987,88,3479.26953125,118.42
12540,-28.105243682861328,3.1017775535583496,-1758502.7128572303,104,0.001,33230260.0,134,3109,93,3844.85595703125,122.36
12708,-28.43073272705078,3.141711950302124,-1704636.2709423199,108,0.001,21756732.0,134,3151,94,3108.09228515625,118.56
13252,-28.636051177978516,3.2731382846832275,-1674907.5279467702,112,0.001,14487408.0,133,3287,98,4275.98828125,118.8
13452,-30.61393165588379,3.323636293411255,-1643712.55835906,116,0.001,52259256.0,133,3337,100,3349.281005859375,116.46
13684,-32.86375427246094,3.3824875354766846,-1633068.8135455197,120,0.001,59441568.0,133,3395,102,3408.31982421875,117.43
14072,-31.510042190551758,3.486053466796875,-1520198.3522690404,124,0.001,35467524.0,133,3492,105,4276.2666015625,117.21
14476,-32.26858901977539,3.5962140560150146,-1489745.7234543704,128,0.001,69375776.0,133,3593,108,4773.6845703125,116.87
14756,-30.654861450195312,3.671530246734619,-1441121.22511586,132,0.001,55879488.0,133,3663,110,4683.927734375,115.72
15052,-30.904951095581055,3.7532176971435547,-1440454.92795055,136,0.001,32779676.0,133,3737,112,4144.09326171875,116.91
15188,-30.323230743408203,3.7898848056793213,-1144311.07823723,140,0.001,66646320.0,133,3771,113,4705.5634765625,107.92
15464,-30.84300422668457,3.866567850112915,-716605.2580218199,144,0.001,27254886.0,132,3840,116,4649.6953125,92.27
15976,-29.79010009765625,4.011317729949951,-514715.38210323994,148,0.001,15927434.0,132,3968,120,5624.955078125,83.49
16972,-28.233684539794922,4.284130096435547,-500194.5150305,152,0.001,40907848.0,133,4217,127,5818.56298828125,87.15
17448,-29.02063751220703,4.413599967956543,-501541.50804434,156,0.001,38690800.0,133,4336,130,5806.70751953125,90.69
17632,-29.143888473510742,4.462887763977051,-504079.0749716099,160,0.001,44561528.0,133,4382,132,7403.33837890625,92.95
17808,-28.783950805664062,4.5130791664123535,-326661.39103192,164,0.001,36701400.0,133,4426,133,6785.5732421875,86.19
17868,-29.42971420288086,4.530176639556885,-322030.77310612006,168,0.001,44708496.0,133,4441,134,6789.466796875,85.03
18248,-30.906984329223633,4.638566970825195,-298714.49296116,172,0.001,42909776.0,133,4536,137,5364.84375,84.19
18604,-28.95939826965332,4.74638557434082,-266451.81012578,176,0.001,23395760.0,132,4625,139,6984.2158203125,82.66
19008,-29.504718780517578,4.869041442871094,-264649.00450170005,180,0.001,27976756.0,132,4726,143,7789.4755859375,84.55
19160,-29.46377182006836,4.913668155670166,-270979.81844777,184,0.001,77072592.0,132,4764,144,7230.220703125,85.74
19540,-30.69415855407715,5.035360336303711,-260971.85812194005,188,0.001,67810968.0,132,4859,147,6344.052734375,84.44
19868,-30.05123519897461,5.142138481140137,-233119.09510366002,192,0.001,24620148.0,132,4941,149,7176.6201171875,82.78
20024,-29.82839584350586,5.193850040435791,-230237.99831807998,196,0.001,54270520.0,132,4980,151,7456.26611328125,84.76
20400,-30.324417114257812,5.3217597007751465,-215185.37894598,200,0.001,89907648.0,132,5074,154,6684.2978515625,83.79
20624,-32.831703186035156,5.395602703094482,-211687.21582363005,204,0.001,41726808.0,132,5130,155,7186.1484375,81.86
21020,-32.05253601074219,5.537116527557373,-212322.60500688,208,0.001,36034752.0,132,5229,158,7336.26708984375,84.14
21272,-30.94209861755371,5.628847599029541,-204605.56606168995,212,0.001,13723203.0,132,5292,160,8479.271484375,81.14
21492,-32.682861328125,5.712157726287842,-204397.58100521003,216,0.001,35894448.0,131,5347,163,8515.169921875,82.51
21848,-28.81658172607422,5.839714527130127,-207001.20928249002,220,0.001,50820044.0,131,5436,165,8304.306640625,84.3
22064,-30.47323226928711,5.9161224365234375,-176374.93881323002,224,0.001,67708320.0,131,5490,167,9275.484375,79.17
22304,-30.433719635009766,6.003445625305176,-175539.37869627,228,0.001,48583552.0,131,5550,169,8944.3984375,77.65
22540,-31.203601837158203,6.0927205085754395,-181302.17066436,232,0.001,32447268.0,131,5609,171,8650.1748046875,79.05
22756,-32.81547546386719,6.175235271453857,-179837.09600333002,236,0.001,82271552.0,131,5663,172,8191.48681640625,80.28
23016,-32.01289367675781,6.280674457550049,-174724.00650162,240,0.001,15470858.0,131,5728,175,8964.0458984375,78.61
23056,-32.3548583984375,6.295309066772461,-173020.34626671002,244,0.001,36115564.0,131,5738,175,9279.630859375,76.11
23084,-33.162086486816406,6.305095195770264,-173002.99591174,248,0.001,55545392.0,131,5745,175,9408.8759765625,75.15
23304,-30.369421005249023,6.397549152374268,-155558.06610109,252,0.001,16797618.0,131,5800,177,6951.33203125,68.58
23348,-29.81725311279297,6.411908149719238,-152669.14161908,256,0.001,44970712.0,131,5811,177,8848.896484375,64.69
23640,-31.816551208496094,6.532332420349121,-152154.8561507,260,0.001,45332928.0,131,5884,179,9666.794921875,64.01
23804,-31.975202560424805,6.596992015838623,-145369.09922267002,264,0.001,58858244.0,131,5925,181,8464.486328125,60.45
24040,-32.78826141357422,6.697556018829346,-145390.19748519998,268,0.001,118430112.0,131,5984,183,9155.353515625,60.67
24080,-32.182334899902344,6.7128167152404785,-145284.70701992998,272,0.001,40951104.0,131,5994,183,8656.21875,60.29
24276,-30.93111801147461,6.800107479095459,-146455.80297786,276,0.001,29954880.0,131,6043,185,9341.255859375,58.19
24460,-29.678068161010742,6.876125812530518,-145062.71353595998,280,0.001,76250960.0,131,6089,186,8494.23046875,56.22
24860,-30.80858612060547,7.0403151512146,-137835.09904549998,284,0.001,70269328.0,131,6189,189,9323.9501953125,56.24
25060,-30.336545944213867,7.126052379608154,-139697.20396006,288,0.001,112248776.0,130,6239,191,9301.376953125,55.83
25252,-30.52176284790039,7.208004474639893,-138822.15851181,292,0.001,84967000.0,130,6287,192,9741.10546875,54.37
25524,-29.658113479614258,7.328073978424072,-137834.97488805995,296,0.001,69056368.0,130,6355,195,9648.5771484375,52.29
25772,-29.45017433166504,7.431814193725586,-138380.78208204,300,0.001,49201656.0,130,6417,197,10731.3427734375,53.88
26288,-28.944246292114258,7.652342319488525,-136165.70535986003,304,0.001,62616912.0,130,6546,201,11291.736328125,55.46
26684,-27.759048461914062,7.817716121673584,-137765.81707637,308,0.001,66903160.0,130,6645,204,10189.576171875,55.56
26948,-28.188976287841797,7.9308390617370605,-139182.28048833,312,0.001,69171456.0,130,6711,206,10660.4326171875,58.19
27292,-27.90421485900879,8.079602241516113,-141424.40128633002,316,0.001,62006468.0,130,6797,209,10368.97265625,59.8
27604,-26.811153411865234,8.213788032531738,-139851.73056446997,320,0.001,28603048.0,129,6875,212,10755.90625,57.82
27728,-25.404022216796875,8.264525413513184,-139669.72564371998,324,0.001,20699700.0,129,6906,213,11086.73828125,58.0
28032,-27.121444702148438,8.395281791687012,-139407.28639594003,328,0.001,37008352.0,129,6982,215,10139.169921875,58.59
28512,-25.80939483642578,8.607996940612793,-131826.24197075,332,0.001,63286472.0,129,7102,219,11909.369140625,57.46
28976,-27.811948776245117,8.813125610351562,-134910.11633445,336,0.001,24760324.0,129,7218,223,9740.228515625,60.35
29284,-26.157258987426758,8.95974349975586,-135532.43600986002,340,0.001,49901740.0,129,7295,225,10991.921875,63.04
29540,-24.739238739013672,9.07675552368164,-135765.83742924,344,0.001,25868640.0,129,7359,227,11553.78125,64.94
29628,-24.512725830078125,9.120949745178223,-135392.23285087998,348,0.001,46398360.0,129,7381,228,10644.8837890625,65.81
29820,-26.26004981994629,9.211224555969238,-135433.67205865,352,0.001,50551780.0,129,7429,230,11981.7490234375,65.66
30048,-27.269790649414062,9.32168960571289,-135141.81938405999,356,0.001,22368608.0,129,7486,231,11594.818359375,66.56
30436,-27.088401794433594,9.513447761535645,-133719.97634269999,360,0.001,16147070.0,129,7583,234,11706.119140625,67.43
30848,-26.315906524658203,9.716654777526855,-133804.43115218,364,0.001,58973772.0,129,7686,237,11938.7978515625,66.48
31080,-27.80837631225586,9.840044021606445,-138742.86214960003,368,0.001,101239008.0,129,7744,239,11428.3330078125,70.83
31216,-27.69430923461914,9.909947395324707,-138406.66023063,372,0.001,53086040.0,129,7778,240,11667.970703125,70.73
31484,-25.7522029876709,10.053640365600586,-137170.00761815003,376,0.001,48680964.0,129,7845,242,11275.83203125,71.53
31732,-27.86554718017578,10.190903663635254,-137297.17805697003,380,0.001,88242352.0,129,7907,244,12077.548828125,72.31
31888,-28.255592346191406,10.278266906738281,-136938.46229226002,384,0.001,55476512.0,129,7946,246,12197.2421875,70.53
32304,-26.60231590270996,10.514796257019043,-136743.10283371998,388,0.001,114366160.0,129,8050,249,12622.8671875,71.45
32608,-26.44098663330078,10.681669235229492,-138754.11276524,392,0.001,72246288.0,129,8126,251,10370.44140625,73.73
32744,-29.12732696533203,10.755325317382812,-141588.17452174,396,0.001,40831140.0,129,8160,252,12905.888671875,74.74
33020,-27.511253356933594,10.918213844299316,-138515.44971601,400,0.001,81999592.0,129,8229,255,11914.861328125,72.36
33436,-27.029804229736328,11.168346405029297,-137391.89198603,404,0.001,49116504.0,129,8333,258,12382.8701171875,70.31
34440,-28.465972900390625,11.797823905944824,-136992.67622772002,408,0.001,125657664.0,129,8584,265,12615.0849609375,74.39
34716,-27.745452880859375,11.981803894042969,-142887.77778715,412,0.001,23832004.0,129,8653,267,12327.822265625,77.79
34924,-26.61480712890625,12.11693000793457,-140966.34757025997,416,0.001,42288180.0,129,8705,269,11875.2177734375,76.42
35484,-25.498374938964844,12.483780860900879,-140134.03779428,420,0.001,66435316.0,129,8845,273,13373.9609375,78.38
35852,-23.82508659362793,12.712613105773926,-139490.52165339998,424,0.001,56287488.0,129,8937,276,13876.6396484375,78.99
35972,-24.244461059570312,12.788268089294434,-142105.82614843,428,0.001,53464384.0,129,8967,277,13714.16796875,80.39
36236,-24.70040512084961,12.95439338684082,-141690.20421338003,432,0.001,125845952.0,129,9033,280,11949.619140625,79.94
36928,-22.799705505371094,13.391587257385254,-139217.40795658002,436,0.001,70950592.0,129,9206,285,11967.431640625,77.23
37284,-23.787628173828125,13.618267059326172,-138535.37117831002,440,0.001,19736560.0,129,9295,287,12323.345703125,77.41
37600,-22.442834854125977,13.818283081054688,-162557.43863907002,444,0.001,57349120.0,129,9374,290,12270.7265625,79.02
38012,-23.081069946289062,14.076458930969238,-165675.83441880002,448,0.001,56617688.0,129,9477,293,12014.0693359375,83.52
38380,-23.442922592163086,14.325667381286621,-165537.36401397001,452,0.001,15794494.0,129,9569,296,13155.2783203125,84.71
38804,-23.706241607666016,14.611790657043457,-165278.31208821005,456,0.001,42629840.0,129,9675,299,13672.380859375,86.39
39264,-23.04340171813965,14.93925952911377,-165046.35433689004,460,0.001,65129192.0,129,9790,303,14033.873046875,85.81
39564,-24.811908721923828,15.15528678894043,-165848.56485709,464,0.001,70610624.0,129,9865,305,13135.2734375,89.17
40340,-21.702796936035156,15.723489761352539,-163458.38310634,468,0.001,87741216.0,129,10059,311,14038.697265625,86.84
41184,-21.684673309326172,16.370033264160156,-168927.35823646002,472,0.001,32504408.0,129,10270,317,13426.962890625,93.19
41840,-21.866947174072266,16.87790298461914,-174291.54952536002,476,0.001,49839512.0,129,10434,322,12650.388671875,100.18
42316,-21.59966278076172,17.264968872070312,-172743.90928958997,480,0.001,78500512.0,129,10553,325,12362.8203125,100.12
42812,-20.442787170410156,17.646404266357422,-178776.28118814997,484,0.001,41874208.0,129,10677,329,13550.427734375,107.95
43116,-18.695621490478516,17.8841609954834,-178042.60722830996,488,0.001,19214260.0,129,10753,332,13172.8134765625,108.79
43320,-18.31382942199707,18.028120040893555,-177175.38523343002,492,0.001,18054764.0,129,10804,333,11684.4013671875,108.22
43616,-17.44436264038086,18.2353515625,-175789.716243,496,0.001,79586392.0,129,10878,336,15345.5576171875,108.54
43948,-19.358625411987305,18.493968963623047,-175743.24085355,500,0.001,30403732.0,129,10961,338,13654.99609375,108.87
44320,-18.001699447631836,18.802900314331055,-176835.15581834002,504,0.001,16241210.0,129,11054,341,13118.08984375,110.64
44504,-19.37879180908203,18.949846267700195,-174947.24907829,508,0.001,56179312.0,129,11100,343,12350.15234375,106.44
44772,-19.616947174072266,19.186601638793945,-167231.40216898,512,0.001,35601416.0,129,11167,345,14248.265625,99.96
44928,-18.321456909179688,19.318710327148438,-167796.43921303,516,0.001,60623696.0,129,11206,346,13777.85546875,100.31
45104,-19.392004013061523,19.457805633544922,-164860.87045043,520,0.001,21425168.0,129,11250,347,13623.1640625,97.71
45700,-18.080982208251953,19.95391082763672,-166365.76043541997,524,0.001,66482224.0,129,11399,352,12905.71875,98.52
45916,-19.614261627197266,20.1404972076416,-165730.01288293,528,0.001,29199698.0,129,11453,353,13831.236328125,97.53
46240,-20.881826400756836,20.43111801147461,-164615.97437560998,532,0.001,60431836.0,129,11534,356,13206.255859375,96.96
46772,-20.076717376708984,20.92054557800293,-167528.91710298,536,0.001,53977656.0,129,11667,360,12442.5751953125,96.17
47104,-19.158666610717773,21.25170135498047,-153544.66741083,540,0.001,32909526.0,129,11750,363,13918.8515625,98.24
47384,-20.929168701171875,21.52619171142578,-154712.46502434998,544,0.001,56165464.0,129,11820,365,13137.3388671875,99.8
47768,-18.287511825561523,21.894668579101562,-151717.5424513,548,0.001,84135936.0,129,11916,368,14624.8359375,95.58
47920,-18.6201114654541,22.043842315673828,-152317.28931748,552,0.001,25972628.0,129,11954,369,14767.8984375,94.56
48104,-16.90265655517578,22.21247673034668,-152640.09770197,556,0.001,85760592.0,129,12000,371,13756.65625,92.06
48204,-15.92945384979248,22.30846405029297,-153275.48491275002,560,0.001,54213424.0,129,12025,371,13291.146484375,92.12
48596,-16.462549209594727,22.641319274902344,-152398.90469606,564,0.001,34692144.0,129,12123,375,14004.1201171875,90.09
49088,-13.911565780639648,23.075828552246094,-152230.14229297,568,0.001,25710428.0,129,12246,379,15950.8681640625,90.68
49424,-16.99672508239746,23.386518478393555,-147043.16785414002,572,0.001,75475456.0,129,12330,381,14827.23828125,85.97
49648,-15.434355735778809,23.608701705932617,-140910.21826144998,576,0.001,64842540.0,129,12386,383,14528.37890625,78.54
50104,-16.31637954711914,24.048757553100586,-152590.07518398997,580,0.001,20175640.0,129,12500,386,14606.486328125,80.4
50340,-15.190668106079102,24.280414581298828,-146654.69524303998,584,0.001,65729728.0,129,12559,388,14273.83984375,74.8
50716,-17.092182159423828,24.636964797973633,-156824.81340595,588,0.001,45591316.0,129,12653,391,14794.892578125,75.64
51076,-15.811681747436523,25.020732879638672,-156062.90514580003,592,0.001,41332436.0,129,12743,394,14514.109375,76.26
51440,-18.6020565032959,25.413959503173828,-154379.61821626002,596,0.001,41967032.0,129,12834,397,15043.904296875,74.22
51804,-16.64544677734375,25.84233283996582,-154748.61430817,600,0.001,21338604.0,129,12925,400,16964.09765625,75.87
52104,-14.037670135498047,26.184215545654297,-153579.74786456,604,0.001,100914680.0,129,13000,402,14424.427734375,74.39
52424,-15.95708179473877,26.53074836730957,-153055.02209153998,608,0.001,38889968.0,129,13080,404,15078.9287109375,73.08
52960,-14.831192016601562,27.137298583984375,-155511.01288308,612,0.001,35743572.0,129,13214,409,15364.0205078125,80.76
53404,-16.574420928955078,27.643762588500977,-154644.79666336,616,0.001,74300080.0,129,13325,412,17489.927734375,79.25
54004,-16.13205337524414,28.331212997436523,-158556.47564953,620,0.001,92646352.0,129,13475,416,14429.8154296875,86.31
54568,-16.490055084228516,29.012935638427734,-161278.25166466,624,0.001,52615560.0,129,13616,421,15878.818359375,87.64
55224,-11.548587799072266,29.735130310058594,-159944.39391872,628,0.001,43366232.0,129,13780,426,17073.982421875,92.81
55692,-11.798172950744629,30.24951934814453,-161627.04776774,632,0.001,33008376.0,129,13897,429,16023.607421875,95.76
56452,-13.554730415344238,31.121490478515625,-157950.00036422999,636,0.001,34543552.0,129,14087,435,16584.6484375,96.55
56904,-11.764978408813477,31.644325256347656,-149910.52407725,640,0.001,58503680.0,129,14200,438,15387.666015625,98.06
57648,-12.467178344726562,32.556480407714844,-148817.42886687,644,0.001,62564608.0,129,14386,443,16766.5546875,98.18
57968,-12.590482711791992,32.932220458984375,-149968.93725328997,648,0.001,19373384.0,129,14466,446,16514.890625,101.4
59272,-11.864073753356934,34.47148895263672,-155300.40058744,652,0.001,37464152.0,129,14792,456,18054.228515625,110.05
59716,-9.548210144042969,34.992759704589844,-156521.64785419003,656,0.001,49630712.0,130,14903,459,14549.43359375,116.03
60060,-8.987348556518555,35.39667892456055,-153638.00764064,660,0.001,37996424.0,130,14989,461,15725.3828125,118.84
60324,-9.438427925109863,35.685611724853516,-152266.03096419,664,0.001,113743040.0,130,15055,463,18964.76953125,118.76
60656,-11.8807954788208,36.05424499511719,-150996.80054427998,668,0.001,57646340.0,130,15138,466,15345.396484375,118.08
61240,-8.037103652954102,36.786598205566406,-152565.40087861998,672,0.001,68941440.0,130,15284,470,13729.119140625,119.12
61480,-9.354839324951172,37.07508087158203,-152435.59390659997,676,0.001,21753594.0,130,15344,472,17279.73046875,119.35
61744,-10.192802429199219,37.408016204833984,-142921.67748611,680,0.001,107078496.0,130,15410,474,18260.828125,117.79
62380,-11.235308647155762,38.237728118896484,-143154.51818855002,684,0.001,24948892.0,129,15569,479,17239.90234375,118.93
62940,-12.079582214355469,38.999977111816406,-132489.02678335,688,0.001,59513528.0,130,15709,484,16455.04296875,122.59
63320,-10.036224365234375,39.513160705566406,-132777.70911846,692,0.001,79934736.0,130,15804,486,17177.14453125,121.69
63792,-7.17881441116333,40.08648681640625,-133193.70553714002,696,0.001,45278376.0,130,15922,490,19388.09765625,126.21
64056,-7.446343421936035,40.37238693237305,-133345.12157691002,700,0.001,24174022.0,130,15988,492,16712.0703125,125.83
64360,-9.43887710571289,40.71500015258789,-133434.31970668,704,0.001,22503300.0,130,16064,494,18092.22265625,125.65
65228,-7.611878395080566,41.76630783081055,-134840.53749101,708,0.001,41051816.0,130,16281,501,20150.33984375,129.15
65452,-8.032159805297852,42.00105667114258,-134900.98818861,712,0.001,71035568.0,130,16337,502,15661.64453125,127.46
65752,-8.106728553771973,42.346160888671875,-136741.39362193,716,0.001,87149880.0,130,16412,505,18247.22265625,127.82
66032,-10.271953582763672,42.70711135864258,-133561.58488291,720,0.001,31311702.0,130,16482,507,17479.216796875,121.7
66144,-9.77188491821289,42.890899658203125,-129075.72626296998,724,0.001,36230680.0,130,16510,508,17734.423828125,118.78
66308,-9.441092491149902,43.13405227661133,-128929.11807687,728,0.001,49471924.0,130,16551,509,17064.3125,112.79
67404,-4.9134111404418945,44.400047302246094,-128097.34629151999,732,0.001,36544612.0,130,16825,517,15619.67578125,114.91
68464,-4.200683116912842,45.49071502685547,-132652.69590308997,736,0.001,35086880.0,130,17090,524,18599.1484375,120.76
68948,-5.697362899780273,45.9605712890625,-131533.46438058,740,0.001,26527842.0,130,17211,528,16060.4765625,117.32
69460,-6.443626403808594,46.49282455444336,-132428.40189012,744,0.001,14555553.0,130,17339,532,17189.83984375,121.15
69928,-6.013086795806885,47.04695129394531,-132423.83050436,748,0.001,15419958.0,130,17456,535,16144.216796875,120.86
70192,-4.6443095207214355,47.3312873840332,-126146.61695376998,752,0.001,64707580.0,130,17522,537,15562.611328125,112.37
70440,-4.155561923980713,47.53147888183594,-124744.76469401002,756,0.001,46497960.0,130,17584,539,18116.23046875,109.44
70884,-3.591059446334839,47.95072555541992,-126600.82410703998,760,0.001,71029824.0,130,17695,543,19804.0703125,107.69
71312,-4.572536945343018,48.41812515258789,-129571.27536869001,764,0.001,69216968.0,130,17802,546,19011.203125,109.11
71668,-7.180977821350098,48.82046127319336,-128056.24742546,768,0.001,116639792.0,130,17891,549,17692.8203125,108.18
71992,-2.22831392288208,49.16239547729492,-125985.00766252,772,0.001,43864420.0,130,17972,551,19830.078125,106.72
72272,-4.580109596252441,49.3944091796875,-126050.88903236999,776,0.001,43504448.0,130,18042,554,16288.015625,107.86
72956,-4.876401901245117,50.133262634277344,-125523.06061580998,780,0.001,45500400.0,130,18213,559,21272.853515625,110.96
73280,-5.816207408905029,50.52369689941406,-124956.18914188,784,0.001,24644640.0,130,18294,561,21952.83203125,112.51
73460,-5.145504474639893,50.75037384033203,-124753.30919181001,788,0.001,59700348.0,130,18339,563,17110.69140625,105.16
73540,-4.645095348358154,50.852840423583984,-124336.91281905999,792,0.001,21686078.0,130,18359,563,18706.02734375,103.78
73712,-3.410308361053467,51.03605651855469,-124004.81551763999,796,0.001,41529408.0,130,18402,565,19308.61328125,98.43
73784,-4.876315593719482,51.10172653198242,-122906.41077894,800,0.001,99863872.0,130,18420,565,19898.833984375,96.04
73832,-3.1784605979919434,51.14727783203125,-122655.79930824,804,0.001,53946688.0,130,18432,566,19145.16796875,92.61
73880,-3.827057123184204,51.19208908081055,-121191.22750372,808,0.001,46222536.0,130,18444,566,17914.708984375,89.01
74120,-2.716383218765259,51.411460876464844,-118864.46311217001,812,0.001,43960720.0,130,18504,568,19240.9296875,84.3
74788,-3.916356086730957,51.92936325073242,-125687.56753377,816,0.001,110369464.0,130,18671,573,19075.4765625,91.11
75064,-3.4402294158935547,52.14234161376953,-126830.80722485996,820,0.001,60177260.0,130,18740,575,20454.87890625,91.24
75368,-3.2603626251220703,52.38545227050781,-128553.85588187998,824,0.001,26013252.0,130,18816,577,19350.30078125,91.28
75688,-5.899609565734863,52.71269607543945,-128204.99149568999,828,0.001,73147312.0,130,18896,580,19545.765625,91.33
76036,-4.541817665100098,53.15740203857422,-127967.76910371002,832,0.001,27628570.0,130,18983,583,22077.705078125,90.1
76664,-4.059439182281494,53.5709228515625,-126330.63641399,836,0.001,55701948.0,130,19140,587,19661.2421875,85.42
77292,-0.9611466526985168,54.002708435058594,-127994.33637230001,840,0.001,30340852.0,130,19297,592,19407.638671875,84.77
77376,-0.7360387444496155,54.031890869140625,-126687.94047964,844,0.001,44639580.0,130,19318,592,19383.703125,80.26
77480,-1.8568081855773926,54.064144134521484,-125185.76135069,848,0.001,41317968.0,130,19344,593,20263.05859375,75.86
77612,-1.7648074626922607,54.12110900878906,-125992.10389632,852,0.001,107903344.0,130,19377,594,22932.40625,76.11
77968,-3.5409631729125977,54.32172775268555,-125791.17494554998,856,0.001,26077420.0,130,19466,597,19546.6484375,74.72
78584,-0.5625742077827454,54.56635665893555,-126391.87663836,860,0.001,29995944.0,130,19620,601,21544.166015625,75.19
79276,-0.8955317139625549,54.67458724975586,-125379.07463613,864,0.001,13681373.0,130,19793,606,21350.060546875,78.23
79556,-1.8012577295303345,54.818817138671875,-125361.44945505001,868,0.001,76481824.0,130,19863,608,21469.65234375,77.08
79844,0.8902793526649475,54.96822738647461,-126464.66895236999,872,0.001,23474620.0,130,19935,611,17285.603515625,80.85
80780,-2.310030460357666,55.46432113647461,-128973.45554110002,876,0.001,70226816.0,130,20169,617,22645.94140625,85.4
81256,-2.2648701667785645,55.79728317260742,-128271.38334201001,880,0.001,38924576.0,130,20288,621,21347.34375,83.55
81496,-2.9518637657165527,55.963260650634766,-128753.20704640003,884,0.001,30634416.0,130,20348,623,22734.73828125,81.7
81700,-4.172853946685791,56.17315673828125,-128955.00704640002,888,0.001,34008928.0,130,20399,624,20255.99609375,81.7
81848,-1.9586806297302246,56.326229095458984,-131505.64056700002,892,0.001,27528484.0,130,20436,625,21430.857421875,84.29
81964,-2.933600425720215,56.43575668334961,-131519.45104182,896,0.001,30979828.0,130,20465,626,21421.923828125,84.9
82072,0.2524546682834625,56.53174591064453,-131450.63623084,900,0.001,73722008.0,130,20492,627,21514.05859375,85.21
82220,-2.9076242446899414,56.64008331298828,-131469.53623084002,904,0.001,89418880.0,130,20529,628,21299.375,85.78
82980,0.17118880152702332,57.082279205322266,-131522.30553015,908,0.001,89409088.0,130,20719,634,19183.03125,90.18
83436,-0.6090633869171143,57.09370803833008,-130894.98295877002,912,0.001,53078264.0,130,20833,638,22615.98046875,90.1
83764,0.886589765548706,57.11524963378906,-122778.18170083001,916,0.001,45264964.0,130,20915,640,19975.5625,86.7
84192,-0.9349940419197083,57.1036491394043,-120504.65216874998,920,0.001,86239840.0,130,21022,643,19664.2890625,89.56
84816,0.21741801500320435,57.243995666503906,-118601.69036501001,924,0.001,25577908.0,130,21178,648,23104.787109375,92.05
85160,-1.9892396926879883,57.336273193359375,-118688.53463923001,928,0.001,34151364.0,130,21264,650,23733.072265625,96.43
