train/n_updates,time/fps,train/explained_variance,rollout/ep_rew_mean,train/entropy_loss,train/std,train/policy_loss,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/learning_rate,time/iterations,train/value_loss
19499,405,0.0,-82539.0,-9.895392417907715,1.2645893096923828,-37.87646484375,454.68,961,390000,0.0007,19500,15.185760498046875
19599,405,-1.1920928955078125e-07,-82539.0,-9.907904624938965,1.2690110206604004,-33.372982025146484,454.68,966,392000,0.0007,19600,14.050508499145508
19699,405,0.0,-78774.0,-9.927169799804688,1.2736395597457886,-31.056400299072266,478.14,970,394000,0.0007,19700,12.962135314941406
19799,405,0.0,-78774.0,-9.924376487731934,1.2725600004196167,-32.489776611328125,478.14,975,396000,0.0007,19800,11.91626262664795
19899,405,0.0,-75911.5,-9.926375389099121,1.2733263969421387,-27.815185546875,491.86,981,398000,0.0007,19900,10.919702529907227
19999,405,0.0,-75911.5,-9.91815185546875,1.2703660726547241,-28.797483444213867,491.86,985,400000,0.0007,20000,9.956639289855957
20099,405,0.0,-72121.3,-9.911070823669434,1.270557165145874,-26.466176986694336,512.8,990,402000,0.0007,20100,9.03782844543457
20199,405,0.0,-72121.3,-9.922496795654297,1.2729471921920776,-25.33108901977539,512.8,995,404000,0.0007,20200,8.164772033691406
20299,405,1.1920928955078125e-07,-68295.9,-9.947885513305664,1.2780060768127441,-23.152877807617188,530.22,1000,406000,0.0007,20300,7.338185787200928
20399,405,-1.1920928955078125e-07,-68295.9,-9.953500747680664,1.2793649435043335,-22.62793731689453,530.22,1005,408000,0.0007,20400,6.563754558563232
20499,405,0.0,-64501.7,-9.986795425415039,1.2866758108139038,-20.785663604736328,550.76,1010,410000,0.0007,20500,5.820165634155273
20599,405,0.0,-64501.7,-10.006608963012695,1.2899677753448486,-20.641590118408203,550.76,1015,412000,0.0007,20600,5.126498699188232
20699,405,0.0,-60853.1,-9.994061470031738,1.2864032983779907,-19.674312591552734,585.86,1020,414000,0.0007,20700,4.479557991027832
20799,405,0.0,-60853.1,-9.992181777954102,1.286766529083252,-16.818002700805664,585.86,1025,416000,0.0007,20800,3.872236728668213
20899,405,-1.1920928955078125e-07,-58076.0,-10.018390655517578,1.2928614616394043,-16.252532958984375,608.12,1030,418000,0.0007,20900,3.3105170726776123
20999,405,0.0,-58076.0,-10.044211387634277,1.29842209815979,-15.853482246398926,608.12,1035,420000,0.0007,21000,2.7908003330230713
21099,405,1.1920928955078125e-07,-54307.3,-10.046147346496582,1.2991948127746582,-13.841656684875488,631.21,1040,422000,0.0007,21100,2.3186166286468506
21199,405,0.0,-54340.3,-10.049812316894531,1.2997556924819946,-13.607767105102539,634.51,1045,424000,0.0007,21200,1.8894649744033813
21299,405,-1.1920928955078125e-07,-51606.1,-10.03555679321289,1.2976882457733154,-10.866004943847656,661.06,1050,426000,0.0007,21300,1.5052319765090942
21399,405,0.0,-51791.8,-10.065119743347168,1.3029325008392334,-10.358386039733887,679.63,1054,428000,0.0007,21400,1.1637318134307861
21499,405,0.0,-50895.8,-10.08903694152832,1.3087974786758423,-8.8729887008667,690.02,1060,430000,0.0007,21500,0.864293098449707
21599,405,0.0,-50042.8,-10.070975303649902,1.3065253496170044,-6.381062030792236,704.71,1065,432000,0.0007,21600,0.6105462312698364
21699,405,1.1920928955078125e-07,-48222.6,-10.056367874145508,1.303553819656372,-5.584693431854248,722.67,1070,434000,0.0007,21700,0.40128347277641296
21799,405,5.960464477539063e-08,-46376.4,-10.050872802734375,1.301581859588623,-4.193257808685303,738.03,1074,436000,0.0007,21800,0.23460522294044495
21899,405,1.7881393432617188e-07,-44588.9,-10.060711860656738,1.3022911548614502,-3.271648406982422,759.26,1079,438000,0.0007,21900,0.11267779022455215
21999,405,3.5762786865234375e-07,-43683.5,-10.057448387145996,1.3028504848480225,-1.69721257686615,768.71,1084,440000,0.0007,22000,0.035337746143341064
22099,405,3.993511199951172e-06,-40943.4,-10.045242309570312,1.2995368242263794,-0.39330634474754333,794.67,1090,442000,0.0007,22100,0.001837354153394699
22199,405,0.0008492469787597656,-40035.1,-10.040816307067871,1.2988470792770386,-0.01885303296148777,803.83,1095,444000,0.0007,22200,3.9651990846323315e-06
22299,405,nan,-37325.9,-10.040675163269043,1.2988258600234985,-0.0,832.88,1100,446000,0.0007,22300,0.0
22399,405,nan,-36407.0,-10.040675163269043,1.2988258600234985,-0.0,840.98,1105,448000,0.0007,22400,0.0
22499,405,nan,-33607.5,-10.040675163269043,1.2988258600234985,-0.0,861.0,1110,450000,0.0007,22500,0.0
22599,405,nan,-32702.3,-10.040675163269043,1.2988258600234985,-0.0,870.47,1115,452000,0.0007,22600,0.0
22699,405,nan,-29950.0,-10.040675163269043,1.2988258600234985,-0.0,895.21,1120,454000,0.0007,22700,0.0
22799,405,nan,-29027.7,-10.040675163269043,1.2988258600234985,-0.0,902.97,1125,456000,0.0007,22800,0.0
22899,405,nan,-26277.8,-10.040675163269043,1.2988258600234985,-0.0,927.95,1130,458000,0.0007,22900,0.0
22999,405,nan,-26277.8,-10.040675163269043,1.2988258600234985,-0.0,927.95,1135,460000,0.0007,23000,0.0
23099,405,nan,-26277.8,-10.040675163269043,1.2988258600234985,-0.0,927.95,1140,462000,0.0007,23100,0.0
23199,405,nan,-25338.0,-10.040675163269043,1.2988258600234985,-0.0,933.96,1145,464000,0.0007,23200,0.0
23299,404,nan,-24390.1,-10.040675163269043,1.2988258600234985,-0.0,939.16,1151,466000,0.0007,23300,0.0
23399,404,nan,-24390.1,-10.040675163269043,1.2988258600234985,-0.0,939.16,1155,468000,0.0007,23400,0.0
23499,404,nan,-24390.1,-10.040675163269043,1.2988258600234985,-0.0,939.16,1160,470000,0.0007,23500,0.0
23599,404,nan,-23396.2,-10.040675163269043,1.2988258600234985,-0.0,939.76,1165,472000,0.0007,23600,0.0
23699,404,nan,-22477.9,-10.040675163269043,1.2988258600234985,-0.0,947.92,1170,474000,0.0007,23700,0.0
23799,404,nan,-21514.9,-10.040675163269043,1.2988258600234985,-0.0,951.61,1175,476000,0.0007,23800,0.0
23899,404,nan,-18637.4,-10.040675163269043,1.2988258600234985,-0.0,963.83,1180,478000,0.0007,23900,0.0
23999,404,nan,-17711.3,-10.040675163269043,1.2988258600234985,-0.0,971.21,1185,480000,0.0007,24000,0.0
24099,404,nan,-17711.3,-10.040675163269043,1.2988258600234985,-0.0,971.21,1190,482000,0.0007,24100,0.0
24199,404,nan,-17711.3,-10.040675163269043,1.2988258600234985,-0.0,971.21,1195,484000,0.0007,24200,0.0
24299,404,nan,-17711.3,-10.040675163269043,1.2988258600234985,-0.0,971.21,1200,486000,0.0007,24300,0.0
24399,404,nan,-17711.3,-10.040675163269043,1.2988258600234985,-0.0,971.21,1205,488000,0.0007,24400,0.0
24499,404,nan,-17711.3,-10.040675163269043,1.2988258600234985,-0.0,971.21,1210,490000,0.0007,24500,0.0
24599,404,nan,-17711.3,-10.040675163269043,1.2988258600234985,-0.0,971.21,1214,492000,0.0007,24600,0.0
24699,404,nan,-17711.3,-10.040675163269043,1.2988258600234985,-0.0,971.21,1219,494000,0.0007,24700,0.0
24799,404,nan,-17711.3,-10.040675163269043,1.2988258600234985,-0.0,971.21,1224,496000,0.0007,24800,0.0
24899,404,nan,-17711.3,-10.040675163269043,1.2988258600234985,-0.0,971.21,1229,498000,0.0007,24900,0.0
24999,405,nan,-17711.3,-10.040675163269043,1.2988258600234985,-0.0,971.21,1234,500000,0.0007,25000,0.0
25099,405,nan,-17711.3,-10.040675163269043,1.2988258600234985,-0.0,971.21,1239,502000,0.0007,25100,0.0
25199,404,nan,-17711.3,-10.040675163269043,1.2988258600234985,-0.0,971.21,1244,504000,0.0007,25200,0.0
25299,404,nan,-17711.3,-10.040675163269043,1.2988258600234985,-0.0,971.21,1249,506000,0.0007,25300,0.0
25399,404,nan,-17711.3,-10.040675163269043,1.2988258600234985,-0.0,971.21,1255,508000,0.0007,25400,0.0
25499,404,nan,-17711.3,-10.040675163269043,1.2988258600234985,-0.0,971.21,1259,510000,0.0007,25500,0.0
25599,404,nan,-17711.3,-10.040675163269043,1.2988258600234985,-0.0,971.21,1265,512000,0.0007,25600,0.0
25699,404,nan,-17711.3,-10.040675163269043,1.2988258600234985,-0.0,971.21,1269,514000,0.0007,25700,0.0
25799,404,nan,-17711.3,-10.040675163269043,1.2988258600234985,-0.0,971.21,1274,516000,0.0007,25800,0.0
25899,404,nan,-17711.3,-10.040675163269043,1.2988258600234985,-0.0,971.21,1280,518000,0.0007,25900,0.0
25999,404,nan,-17711.3,-10.040675163269043,1.2988258600234985,-0.0,971.21,1285,520000,0.0007,26000,0.0
26099,404,nan,-16751.0,-10.040675163269043,1.2988258600234985,-0.0,975.17,1289,522000,0.0007,26100,0.0
26199,404,nan,-16751.0,-10.040675163269043,1.2988258600234985,-0.0,975.17,1294,524000,0.0007,26200,0.0
26299,404,nan,-13795.1,-10.040675163269043,1.2988258600234985,-0.0,979.55,1299,526000,0.0007,26300,0.0
26399,404,nan,-12879.0,-10.040675163269043,1.2988258600234985,-0.0,987.93,1304,528000,0.0007,26400,0.0
26499,404,nan,-10977.7,-10.040675163269043,1.2988258600234985,-0.0,997.78,1309,530000,0.0007,26500,0.0
26599,404,nan,-10977.7,-10.040675163269043,1.2988258600234985,-0.0,997.78,1314,532000,0.0007,26600,0.0
26699,404,nan,-10977.7,-10.040675163269043,1.2988258600234985,-0.0,997.78,1319,534000,0.0007,26700,0.0
26799,404,0.3333333134651184,-11939.2,-10.055574417114258,1.301201581954956,0.00171841389965266,993.94,1324,536000,0.0007,26800,4.0978193283081055e-08
26899,404,1.0,-10961.5,-10.055496215820312,1.3012011051177979,-0.0,996.16,1329,538000,0.0007,26900,0.0
26999,404,1.0,-10961.5,-10.055469512939453,1.3011950254440308,-0.0,996.16,1334,540000,0.0007,27000,0.0
27099,404,1.0,-10961.5,-10.055469512939453,1.3011950254440308,-0.0,996.16,1339,542000,0.0007,27100,0.0
27199,404,1.0,-10961.5,-10.055469512939453,1.3011950254440308,-0.0,996.16,1344,544000,0.0007,27200,0.0
27299,404,1.0,-10961.5,-10.055469512939453,1.3011950254440308,-0.0,996.16,1349,546000,0.0007,27300,0.0
27399,404,1.0,-10961.5,-10.055469512939453,1.3011950254440308,-0.0,996.16,1354,548000,0.0007,27400,0.0
27499,404,1.0,-10961.5,-10.055469512939453,1.3011950254440308,-0.0,996.16,1359,550000,0.0007,27500,0.0
27599,404,1.0,-10961.5,-10.055469512939453,1.3011950254440308,-0.0,996.16,1364,552000,0.0007,27600,0.0
27699,404,1.0,-10961.5,-10.055469512939453,1.3011950254440308,-0.0,996.16,1369,554000,0.0007,27700,0.0
27799,404,1.0,-10961.5,-10.055469512939453,1.3011950254440308,-0.0,996.16,1374,556000,0.0007,27800,0.0
27899,404,1.0,-10961.5,-10.055469512939453,1.3011950254440308,-0.0,996.16,1379,558000,0.0007,27900,0.0
27999,404,1.0,-10961.5,-10.055469512939453,1.3011950254440308,-0.0,996.16,1384,560000,0.0007,28000,0.0
28099,404,1.0,-10961.5,-10.055469512939453,1.3011950254440308,-0.0,996.16,1389,562000,0.0007,28100,0.0
28199,404,1.0,-10961.5,-10.055469512939453,1.3011950254440308,-0.0,996.16,1394,564000,0.0007,28200,0.0
28299,404,1.0,-10961.5,-10.055469512939453,1.3011950254440308,-0.0,996.16,1399,566000,0.0007,28300,0.0
28399,404,1.0,-10961.5,-10.055469512939453,1.3011950254440308,-0.0,996.16,1404,568000,0.0007,28400,0.0
28499,404,1.0,-10961.5,-10.055469512939453,1.3011950254440308,-0.0,996.16,1409,570000,0.0007,28500,0.0
28599,404,1.0,-10961.5,-10.055469512939453,1.3011950254440308,-0.0,996.16,1414,572000,0.0007,28600,0.0
28699,404,1.0,-10961.5,-10.055469512939453,1.3011950254440308,-0.0,996.16,1419,574000,0.0007,28700,0.0
28799,404,1.0,-10961.5,-10.055469512939453,1.3011950254440308,-0.0,996.16,1424,576000,0.0007,28800,0.0
28899,404,1.0,-10961.5,-10.055469512939453,1.3011950254440308,-0.0,996.16,1429,578000,0.0007,28900,0.0
28999,404,1.0,-10961.5,-10.055469512939453,1.3011950254440308,-0.0,996.16,1435,580000,0.0007,29000,0.0
29099,404,1.0,-10961.5,-10.055469512939453,1.3011950254440308,-0.0,996.16,1440,582000,0.0007,29100,0.0
29199,404,1.0,-10961.5,-10.055469512939453,1.3011950254440308,-0.0,996.16,1445,584000,0.0007,29200,0.0
29299,404,1.0,-10961.5,-10.055469512939453,1.3011950254440308,-0.0,996.16,1450,586000,0.0007,29300,0.0
29399,404,1.0,-10961.5,-10.055469512939453,1.3011950254440308,-0.0,996.16,1454,588000,0.0007,29400,0.0
29499,404,1.0,-10961.5,-10.055469512939453,1.3011950254440308,-0.0,996.16,1459,590000,0.0007,29500,0.0
29599,404,1.0,-10961.5,-10.055469512939453,1.3011950254440308,-0.0,996.16,1464,592000,0.0007,29600,0.0
29699,404,1.0,-10961.5,-10.055469512939453,1.3011950254440308,-0.0,996.16,1470,594000,0.0007,29700,0.0
29799,404,1.0,-10961.5,-10.055469512939453,1.3011950254440308,-0.0,996.16,1475,596000,0.0007,29800,0.0
29899,404,1.0,-10961.5,-10.055469512939453,1.3011950254440308,-0.0,996.16,1480,598000,0.0007,29900,0.0
29999,404,1.0,-10961.5,-10.055469512939453,1.3011950254440308,-0.0,996.16,1485,600000,0.0007,30000,0.0
30099,404,1.0,-10961.5,-10.055469512939453,1.3011950254440308,-0.0,996.16,1490,602000,0.0007,30100,0.0
30199,403,1.0,-10961.5,-10.055469512939453,1.3011950254440308,-0.0,996.16,1495,604000,0.0007,30200,0.0
30299,403,1.0,-10961.5,-10.055469512939453,1.3011950254440308,-0.0,996.16,1500,606000,0.0007,30300,0.0
30399,403,1.0,-10961.5,-10.055469512939453,1.3011950254440308,-0.0,996.16,1505,608000,0.0007,30400,0.0
30499,403,1.0,-10961.5,-10.055469512939453,1.3011950254440308,-0.0,996.16,1510,610000,0.0007,30500,0.0
30599,404,1.0,-10961.5,-10.055469512939453,1.3011950254440308,-0.0,996.16,1514,612000,0.0007,30600,0.0
30699,404,1.0,-10961.5,-10.055469512939453,1.3011950254440308,-0.0,996.16,1519,614000,0.0007,30700,0.0
30799,403,1.0,-10961.5,-10.055469512939453,1.3011950254440308,-0.0,996.16,1524,616000,0.0007,30800,0.0
30899,403,1.0,-10961.5,-10.055469512939453,1.3011950254440308,-0.0,996.16,1529,618000,0.0007,30900,0.0
30999,403,1.0,-10961.5,-10.055469512939453,1.3011950254440308,-0.0,996.16,1534,620000,0.0007,31000,0.0
31099,403,1.0,-10961.5,-10.055469512939453,1.3011950254440308,-0.0,996.16,1539,622000,0.0007,31100,0.0
31199,403,1.0,-10961.5,-10.055469512939453,1.3011950254440308,-0.0,996.16,1544,624000,0.0007,31200,0.0
31299,403,1.0,-10961.5,-10.055469512939453,1.3011950254440308,-0.0,996.16,1549,626000,0.0007,31300,0.0
31399,403,1.0,-10961.5,-10.055469512939453,1.3011950254440308,-0.0,996.16,1554,628000,0.0007,31400,0.0
31499,403,1.0,-10961.5,-10.055469512939453,1.3011950254440308,-0.0,996.16,1559,630000,0.0007,31500,0.0
31599,403,1.0,-10961.5,-10.055469512939453,1.3011950254440308,-0.0,996.16,1564,632000,0.0007,31600,0.0
31699,403,1.0,-10961.5,-10.055469512939453,1.3011950254440308,-0.0,996.16,1569,634000,0.0007,31700,0.0
31799,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1574,636000,0.0007,31800,0.0
31899,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1579,638000,0.0007,31900,0.0
31999,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1584,640000,0.0007,32000,0.0
32099,404,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1589,642000,0.0007,32100,0.0
32199,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1594,644000,0.0007,32200,0.0
32299,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1599,646000,0.0007,32300,0.0
32399,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1604,648000,0.0007,32400,0.0
32499,404,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1608,650000,0.0007,32500,0.0
32599,404,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1613,652000,0.0007,32600,0.0
32699,404,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1618,654000,0.0007,32700,0.0
32799,404,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1623,656000,0.0007,32800,0.0
32899,404,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1628,658000,0.0007,32900,0.0
32999,404,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1633,660000,0.0007,33000,0.0
33099,404,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1638,662000,0.0007,33100,0.0
33199,404,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1642,664000,0.0007,33200,0.0
33299,404,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1648,666000,0.0007,33300,0.0
33399,404,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1652,668000,0.0007,33400,0.0
33499,404,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1657,670000,0.0007,33500,0.0
33599,404,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1662,672000,0.0007,33600,0.0
33699,404,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1667,674000,0.0007,33700,0.0
33799,404,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1672,676000,0.0007,33800,0.0
33899,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1678,678000,0.0007,33900,0.0
33999,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1683,680000,0.0007,34000,0.0
34099,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1688,682000,0.0007,34100,0.0
34199,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1693,684000,0.0007,34200,0.0
34299,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1698,686000,0.0007,34300,0.0
34399,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1703,688000,0.0007,34400,0.0
34499,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1708,690000,0.0007,34500,0.0
34599,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1713,692000,0.0007,34600,0.0
34699,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1718,694000,0.0007,34700,0.0
34799,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1723,696000,0.0007,34800,0.0
34899,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1728,698000,0.0007,34900,0.0
34999,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1733,700000,0.0007,35000,0.0
35099,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1738,702000,0.0007,35100,0.0
35199,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1743,704000,0.0007,35200,0.0
35299,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1748,706000,0.0007,35300,0.0
35399,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1754,708000,0.0007,35400,0.0
35499,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1759,710000,0.0007,35500,0.0
35599,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1764,712000,0.0007,35600,0.0
35699,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1769,714000,0.0007,35700,0.0
35799,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1774,716000,0.0007,35800,0.0
35899,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1779,718000,0.0007,35900,0.0
35999,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1784,720000,0.0007,36000,0.0
36099,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1789,722000,0.0007,36100,0.0
36199,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1794,724000,0.0007,36200,0.0
36299,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1799,726000,0.0007,36300,0.0
36399,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1804,728000,0.0007,36400,0.0
36499,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1809,730000,0.0007,36500,0.0
36599,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1814,732000,0.0007,36600,0.0
36699,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1819,734000,0.0007,36700,0.0
36799,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1824,736000,0.0007,36800,0.0
36899,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1829,738000,0.0007,36900,0.0
36999,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1834,740000,0.0007,37000,0.0
37099,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1839,742000,0.0007,37100,0.0
37199,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1843,744000,0.0007,37200,0.0
37299,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1848,746000,0.0007,37300,0.0
37399,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1853,748000,0.0007,37400,0.0
37499,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1858,750000,0.0007,37500,0.0
37599,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1862,752000,0.0007,37600,0.0
37699,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1867,754000,0.0007,37700,0.0
37799,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1872,756000,0.0007,37800,0.0
37899,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1877,758000,0.0007,37900,0.0
37999,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1882,760000,0.0007,38000,0.0
38099,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1887,762000,0.0007,38100,0.0
38199,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1892,764000,0.0007,38200,0.0
38299,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1897,766000,0.0007,38300,0.0
38399,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1902,768000,0.0007,38400,0.0
38499,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1907,770000,0.0007,38500,0.0
38599,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1911,772000,0.0007,38600,0.0
38699,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1916,774000,0.0007,38700,0.0
38799,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1921,776000,0.0007,38800,0.0
38899,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1926,778000,0.0007,38900,0.0
38999,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1931,780000,0.0007,39000,0.0
39099,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1936,782000,0.0007,39100,0.0
39199,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1941,784000,0.0007,39200,0.0
39299,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1945,786000,0.0007,39300,0.0
39399,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1950,788000,0.0007,39400,0.0
39499,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1956,790000,0.0007,39500,0.0
39599,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1961,792000,0.0007,39600,0.0
39699,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1966,794000,0.0007,39700,0.0
39799,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1971,796000,0.0007,39800,0.0
39899,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1975,798000,0.0007,39900,0.0
39999,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1981,800000,0.0007,40000,0.0
40099,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1986,802000,0.0007,40100,0.0
40199,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1990,804000,0.0007,40200,0.0
40299,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,1995,806000,0.0007,40300,0.0
40399,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,2000,808000,0.0007,40400,0.0
40499,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,2005,810000,0.0007,40500,0.0
40599,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,2010,812000,0.0007,40600,0.0
40699,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,2015,814000,0.0007,40700,0.0
40799,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,2020,816000,0.0007,40800,0.0
40899,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,2025,818000,0.0007,40900,0.0
40999,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,2030,820000,0.0007,41000,0.0
41099,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,2035,822000,0.0007,41100,0.0
41199,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,2040,824000,0.0007,41200,0.0
41299,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,2045,826000,0.0007,41300,0.0
41399,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,2050,828000,0.0007,41400,0.0
41499,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,2055,830000,0.0007,41500,0.0
41599,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,2060,832000,0.0007,41600,0.0
41699,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,2065,834000,0.0007,41700,0.0
41799,403,1.0,-10000.0,-10.055469512939453,1.3011950254440308,-0.0,1000.0,2070,836000,0.0007,41800,0.0
