train/actor_loss,rollout/ep_len_mean,time/total_timesteps,train/critic_loss,train/ent_coef,time/time_elapsed,rollout/ep_rew_mean,time/fps,time/episodes,train/n_updates,train/ent_coef_loss,train/learning_rate
23182.23046875,693.43,1627480,734851.125,5.37962532043457,14767,-32769.911829009994,110,2224,406844,0.7948744297027588,0.0001
23939.833984375,684.73,1629736,656480.8125,5.356922149658203,14787,-34758.28182901,110,2228,407408,0.11858543753623962,0.0001
24165.462890625,684.73,1630000,508265.65625,5.3555588722229,14789,-34758.28182901,110,2228,407474,0.30537110567092896,0.0001
23119.28515625,675.69,1633092,289313.84375,5.315755844116211,14816,-36749.06432901,110,2232,408247,1.496856451034546,0.0001
24233.80078125,677.62,1637092,1969346.75,5.246466636657715,14853,-36650.87031386,110,2236,409247,0.9735631942749023,0.0001
25893.328125,661.11,1639204,2282971.0,5.375324249267578,14876,-38645.05031386,110,2240,409775,-3.970231056213379,0.0001
24413.5,661.11,1640000,1019614.1875,5.432110786437988,14884,-38645.06281385999,110,2241,409974,-3.9349002838134766,0.0001
27359.072265625,667.16,1641240,824129.375,5.501776695251465,14895,-38706.61519482,110,2244,410284,-4.3445024490356445,0.0001
24092.595703125,660.96,1643716,3896756.25,5.604440689086914,14917,-38298.44542209,110,2248,410903,-3.3302276134490967,0.0001
24237.60546875,643.05,1645080,1007127.3125,5.670865058898926,14929,-40098.472013,110,2252,411244,-3.17526912689209,0.0001
24827.001953125,651.18,1648240,840310.0625,5.8482465744018555,14956,-38603.33237014,110,2256,412034,-4.403567314147949,0.0001
25055.89453125,651.18,1650000,998169.0625,5.910917282104492,14971,-38603.33237014,110,2256,412474,-1.8413035869598389,0.0001
22575.90234375,661.86,1652240,10042388.0,5.9665656089782715,14990,-36604.6374026,110,2260,413034,-4.65159273147583,0.0001
24603.1484375,672.37,1656240,2221260.5,6.082574844360352,15025,-35020.251212129995,110,2264,414034,-0.5070080161094666,0.0001
27630.2890625,672.37,1660000,1233131.25,6.038119316101074,15058,-35019.46121213,110,2265,414974,0.9260164499282837,0.0001
23927.841796875,675.11,1660240,520982.8125,6.033144950866699,15061,-34924.19871212,110,2268,415034,0.8901130557060242,0.0001
25000.28515625,667.66,1664176,643102.8125,5.877169609069824,15096,-36615.58680736,110,2272,416018,4.19410514831543,0.0001
24571.572265625,642.49,1665536,780351.5,5.7779107093811035,15110,-39386.49514069,110,2276,416358,5.365943908691406,0.0001
25019.078125,625.83,1667236,683686.0,5.657250881195068,15127,-41367.172640690005,110,2280,416783,5.0926337242126465,0.0001
24707.7578125,629.03,1669880,301906.0,5.470852851867676,15151,-41366.74764069,110,2284,417444,5.846718788146973,0.0001
21227.150390625,629.03,1670000,618625.0,5.462221622467041,15152,-41366.74764069,110,2284,417474,6.7551116943359375,0.0001
25324.23046875,634.09,1673880,8656280.0,5.275947093963623,15186,-39269.83299783,110,2288,418444,1.3403702974319458,0.0001
27391.58984375,627.53,1675364,3061547.5,5.243664264678955,15200,-41163.636013699994,110,2292,418815,1.0799325704574585,0.0001
26430.76953125,631.89,1677880,920916.1875,5.287304878234863,15224,-40165.52756436,110,2296,419444,-2.3419694900512695,0.0001
27089.23046875,623.72,1680000,903948.8125,5.321272850036621,15244,-40156.512564360004,110,2299,419974,-0.7242063283920288,0.0001
25638.14453125,629.43,1680632,730109.0,5.32497501373291,15250,-40163.650064359994,110,2300,420132,-0.4360431432723999,0.0001
26541.923828125,647.78,1682828,469366.03125,5.34676456451416,15270,-38982.61506436,110,2304,420681,-1.1092803478240967,0.0001
26174.515625,671.47,1686176,821963.5,5.343387126922607,15300,-36807.050064359995,110,2308,421518,2.228931427001953,0.0001
