time/total_timesteps,rollout/ep_rew_mean,time/fps,time/time_elapsed,rollout/ep_len_mean,time/iterations,train/n_updates,train/policy_objective,train/learning_rate,train/std,train/explained_variance,train/kl_divergence_loss,train/is_line_search_success,train/value_loss
458752,-91516.85833333,251,1824,489.62,28,27,0.021466683596372604,0.0001,0.9273764491081238,5.960464477539063e-08,0.005744697526097298,1.0,94600637.85991211
475136,-94646.55,251,1887,458.06,29,28,0.024654362350702286,0.0001,0.9288592338562012,1.1920928955078125e-07,0.005966325756162405,1.0,120709201.71445313
491520,-94659.925,251,1952,441.3,30,29,0.023409496992826462,0.0001,0.9235479235649109,0.0,0.005547185894101858,1.0,91664216.48847656
507904,-91876.05,251,2016,469.17,31,30,0.021903937682509422,0.0001,0.9203060865402222,-1.1920928955078125e-07,0.005324856843799353,1.0,106031939.18613282
524288,-93819.525,252,2080,461.5,32,31,0.019122296944260597,0.0001,0.9157862067222595,-1.1920928955078125e-07,0.00544555950909853,1.0,100280123.72587891
540672,-94676.375,252,2143,471.19,33,32,0.020023591816425323,0.0001,0.9090856909751892,0.0,0.005250927992165089,1.0,100304249.04023437
557056,-93124.925,252,2206,506.29,34,33,0.019031543284654617,0.0001,0.9061959981918335,0.0,0.005847068037837744,1.0,94392417.7434082
573440,-91583.575,252,2270,520.53,35,34,0.018783675506711006,0.0001,0.902541995048523,0.0,0.005810864269733429,1.0,76762323.20786133
589824,-89965.28333333001,252,2333,560.06,36,35,0.020699486136436462,0.0001,0.9092146158218384,1.1920928955078125e-07,0.00557369738817215,1.0,82518973.08693847
606208,-90622.53333333001,252,2396,554.24,37,36,0.01983014866709709,0.0001,0.9034609794616699,0.0,0.004968451336026192,1.0,88603327.7876709
622592,-90581.30833333,253,2460,537.11,38,37,0.022063501179218292,0.0001,0.8885908126831055,0.0,0.006396050564944744,1.0,73846009.83088379
638976,-92234.425,253,2522,530.56,39,38,0.01405891589820385,0.0001,0.8854126930236816,-2.384185791015625e-07,0.004647598601877689,1.0,91241968.54184571
655360,-90504.8,253,2585,530.76,40,39,0.01733335293829441,0.0001,0.8864825963973999,-1.1920928955078125e-07,0.005821775645017624,1.0,100050453.9350586
671744,-92950.55,253,2649,514.18,41,40,0.019024137407541275,0.0001,0.8940296173095703,0.0,0.00495651550590992,1.0,79690973.24992676
688128,-93518.875,253,2714,490.0,42,41,0.019737742841243744,0.0001,0.8856560587882996,0.0,0.006217729300260544,1.0,100050408.77294922
704512,-94235.375,253,2777,480.11,43,42,0.017785537987947464,0.0001,0.8863131403923035,-1.1920928955078125e-07,0.005996690597385168,1.0,108190770.35224609
720896,-93270.25,253,2841,478.69,44,43,0.020697738975286484,0.0001,0.8863004446029663,0.0,0.006589035969227552,1.0,85373461.92280273
737280,-93327.95,253,2906,493.56,45,44,0.02203010767698288,0.0001,0.8881523609161377,-1.1920928955078125e-07,0.006245098542422056,1.0,97105516.57543945
753664,-92250.625,253,2970,517.96,46,45,0.0220924224704504,0.0001,0.8904504776000977,0.0,0.005912987515330315,1.0,90754189.72998047
770048,-91644.4375,253,3035,527.49,47,46,0.0207354873418808,0.0001,0.9044060707092285,0.0,0.006197976879775524,1.0,76358603.96708985
786432,-90746.2875,253,3100,553.58,48,47,0.010515539906919003,0.0001,0.8975681662559509,0.0,0.004317007027566433,1.0,76331394.27279663
802816,-94324.6125,253,3164,568.08,49,48,0.013910166919231415,0.0001,0.8951305150985718,0.0,0.006050179712474346,1.0,85091249.61623535
819200,-91492.0625,253,3229,558.33,50,49,0.023814572021365166,0.0001,0.8965946435928345,1.1920928955078125e-07,0.006310179363936186,1.0,82291290.15336914
835584,-89589.56666667,253,3292,554.12,51,50,0.014718757010996342,0.0001,0.8932948112487793,1.1920928955078125e-07,0.0048921722918748856,1.0,76360733.74857178
851968,-87786.66666666999,253,3357,507.77,52,51,0.018484849482774734,0.0001,0.8932415246963501,0.0,0.0057396977208554745,1.0,79192935.94238281
868352,-90994.14166667,253,3422,522.75,53,52,0.018456770107150078,0.0001,0.8974829912185669,-1.1920928955078125e-07,0.006001567002385855,1.0,93952621.88696289
884736,-93088.125,253,3485,509.3,54,53,0.02152719721198082,0.0001,0.9020318388938904,0.0,0.006653325166553259,1.0,85068387.30292968
901120,-90237.70833333001,253,3549,532.42,55,54,0.017962347716093063,0.0001,0.8922250270843506,0.0,0.006549925543367863,1.0,90989005.42612305
917504,-88002.00833333,253,3614,552.12,56,55,0.026871809735894203,0.0001,0.8977937698364258,0.0,0.007050137966871262,1.0,76092683.00805664
933888,-85853.35,254,3676,569.79,57,56,0.018134238198399544,0.0001,0.8948367834091187,0.0,0.005985071416944265,1.0,70353527.62471923
950272,-84032.06666667,254,3738,516.58,58,57,0.01945880427956581,0.0001,0.8907017707824707,0.0,0.006214791443198919,1.0,67601522.31763916
966656,-81866.01666667,254,3802,516.81,59,58,0.02069300040602684,0.0001,0.888593316078186,0.0,0.007238071411848068,1.0,105486987.208667
983040,-80410.125,254,3865,491.04,60,59,0.021903544664382935,0.0001,0.8877865672111511,0.0,0.0064909979701042175,1.0,61568204.45982055
999424,-75246.85,254,3927,536.72,61,60,0.01973903924226761,0.0001,0.8851960897445679,0.0,0.006652349140495062,1.0,67385755.24993896
1015808,-74859.05,254,3988,567.84,62,61,0.01678045652806759,0.0001,0.8817663192749023,0.0,0.006474477704614401,1.0,49890298.15856628
1032192,-75550.55,254,4050,556.44,63,62,0.016845911741256714,0.0001,0.8850707411766052,-1.1920928955078125e-07,0.0064882077276706696,1.0,64499006.035412595
1048576,-79397.175,254,4112,563.39,64,63,0.01944735459983349,0.0001,0.8819546699523926,1.1920928955078125e-07,0.005575099028646946,1.0,78821986.4665039
1064960,-83178.45,255,4174,558.04,65,64,0.02356020361185074,0.0001,0.8782898783683777,0.0,0.006717102136462927,1.0,65176121.630786136
1081344,-83687.7,255,4234,602.17,66,65,0.02136811427772045,0.0001,0.8813599348068237,0.0,0.0072017572820186615,1.0,73298836.55009766
1097728,-85630.675,255,4295,582.22,67,66,0.018012631684541702,0.0001,0.8930286169052124,0.0,0.005949406884610653,1.0,67496936.86609498
1114112,-84637.55,255,4356,598.65,68,67,0.01569514162838459,0.0001,0.8964419364929199,0.0,0.007269744761288166,1.0,79396234.19133301
1130496,-78865.775,256,4415,644.28,69,68,0.010187703184783459,0.0001,0.9001297354698181,-1.1920928955078125e-07,0.0068510728888213634,1.0,73380185.98027344
1146880,-73001.05,256,4476,662.12,70,69,0.023123687133193016,0.0001,0.9060606956481934,0.0,0.00757938576862216,1.0,35534636.4519043
1163264,-64735.28333333001,256,4536,711.47,71,70,0.0196620412170887,0.0001,0.9052072763442993,0.0,0.007646455429494381,1.0,38370179.170080565
1179648,-62983.75,256,4596,728.22,72,71,0.013461718335747719,0.0001,0.90891432762146,0.0,0.005623455625027418,1.0,41256349.02670288
1196032,-58283.95,256,4657,761.64,73,72,0.014110404998064041,0.0001,0.9097901582717896,0.0,0.0034346655011177063,1.0,47102716.22414551
1212416,-57671.15,257,4717,759.35,74,73,0.015366327948868275,0.0001,0.9054232835769653,0.0,0.007086803670972586,1.0,35453808.22484131
1228800,-57867.05,257,4776,768.16,75,74,0.018372289836406708,0.0001,0.9077967405319214,0.0,0.005867823958396912,1.0,32584591.27371216
1245184,-57389.75,257,4836,773.74,76,75,0.018222622573375702,0.0001,0.9066914319992065,0.0,0.005646169185638428,1.0,38422290.16546631
1261568,-56048.291666670004,257,4895,770.39,77,76,0.015475604683160782,0.0001,0.8987526297569275,0.0,0.006964440923184156,1.0,47192179.2857666
1277952,-52819.266666669995,257,4954,778.78,78,77,0.015942515805363655,0.0001,0.8958345651626587,1.1920928955078125e-07,0.009600983932614326,1.0,35483468.71221924
1294336,-60306.891666669995,258,5013,742.71,79,78,0.016541730612516403,0.0001,0.8939210772514343,0.0,0.0066969795152544975,1.0,23878036.48675537
1310720,-53372.69166667,258,5072,741.59,80,79,0.027718186378479004,0.0001,0.9025835990905762,0.0,0.007910211570560932,1.0,58886941.172338866
1327104,-45148.81666667,258,5131,771.77,81,80,0.015708643943071365,0.0001,0.9011146426200867,-2.384185791015625e-07,0.0063797663897275925,1.0,26810814.789611816
1343488,-39205.625,258,5192,806.74,82,81,0.020544692873954773,0.0001,0.9037145376205444,0.00013321638107299805,0.006886559538543224,1.0,18028740.260406494
1359872,-41871.25833333,258,5253,810.98,83,82,0.015900326892733574,0.0001,0.9034601449966431,0.00036787986755371094,0.006096906028687954,1.0,6211857.231292725
1376256,-35350.13333333,259,5312,850.79,84,83,0.017969544976949692,0.0001,0.8976439237594604,-3.6954879760742188e-06,0.007132781203836203,1.0,26424819.712701418
1392640,-30864.558333330002,259,5373,890.95,85,84,0.01524965837597847,0.0001,0.904392421245575,0.0003491640090942383,0.006262045353651047,1.0,29631112.03302002
1409024,-34962.38333333,259,5432,880.97,86,85,0.018149059265851974,0.0001,0.9094261527061462,0.0010160207748413086,0.007287236861884594,1.0,12099219.90586853
1425408,-43388.45833333,259,5491,843.19,87,86,0.0137493209913373,0.0001,0.9088913798332214,0.001828908920288086,0.0035671289078891277,1.0,29670982.27156372
1441792,-40833.35833333,259,5551,852.68,88,87,0.019343849271535873,0.0001,0.9125833511352539,0.0010933279991149902,0.006826893892139196,1.0,41360022.86230469
1458176,-41137.98333333,259,5609,839.87,89,88,0.016793284565210342,0.0001,0.9107993841171265,0.0016976594924926758,0.00528480252251029,1.0,17993779.86911621
1474560,-41272.03333333,260,5668,825.86,90,89,0.01939799264073372,0.0001,0.9122480154037476,0.0016835927963256836,0.0057282475754618645,1.0,32590740.408459473
1490944,-38412.65833333,260,5728,846.95,91,90,0.014609064906835556,0.0001,0.9160628318786621,0.002480804920196533,0.006524050608277321,1.0,18057126.54539795
1507328,-33597.25833333,260,5786,869.37,92,91,0.0159294456243515,0.0001,0.918238639831543,0.003725111484527588,0.0046858955174684525,1.0,14968939.057943726
1523712,-36047.10833333,260,5848,868.72,93,92,0.020862147212028503,0.0001,0.9145455360412598,0.0029314160346984863,0.007180667482316494,1.0,20966295.168920897
1540096,-42831.358333330005,260,5911,846.34,94,93,0.013547767885029316,0.0001,0.913601279258728,0.004627704620361328,0.007832784205675125,1.0,38384715.75595093
1556480,-45782.90833333001,260,5974,834.16,95,94,0.010736831463873386,0.0001,0.9074851870536804,0.0038582682609558105,0.005513723008334637,1.0,44230105.3069458
1572864,-45264.43333333,260,6032,825.88,96,95,0.010123863816261292,0.0001,0.9025079607963562,0.0044054388999938965,0.0034872684627771378,1.0,35480326.61361694
1589248,-51022.03333333001,260,6090,807.26,97,96,0.014849796891212463,0.0001,0.8895905017852783,0.005911350250244141,0.005809001158922911,1.0,12215889.32687683
1605632,-45164.15,261,6149,811.88,98,97,0.013660944066941738,0.0001,0.8848124742507935,0.006024837493896484,0.003966100979596376,1.0,44154537.59116821
1622016,-38502.625,261,6208,835.67,99,98,0.009971760213375092,0.0001,0.8828117251396179,0.002250492572784424,0.004160841926932335,1.0,18060599.03842163
1638400,-42663.925,261,6267,823.96,100,99,0.013456801883876324,0.0001,0.8818904161453247,0.006867945194244385,0.006066537462174892,1.0,20890228.69241028
1654784,-45803.3,261,6326,817.03,101,100,0.016272185370326042,0.0001,0.8760561943054199,0.004938662052154541,0.007132578641176224,1.0,49977187.90749512
1671168,-35760.775,261,6384,844.06,102,101,0.012714790180325508,0.0001,0.8779494166374207,0.0048705339431762695,0.007007611449807882,1.0,20947154.917318724
1687552,-36281.125,261,6443,855.52,103,102,0.018280543386936188,0.0001,0.8803357481956482,0.004399418830871582,0.00706490408629179,1.0,9256667.754473876
1703936,-36482.425,262,6503,861.66,104,103,0.016898659989237785,0.0001,0.8819350600242615,0.0036568641662597656,0.00667224358767271,1.0,20868714.765966795
1720320,-27737.9,262,6562,898.83,105,104,0.009921764023602009,0.0001,0.8848251104354858,0.003720998764038086,0.006992672570049763,1.0,15027685.939672852
1736704,-23397.7,262,6621,905.62,106,105,0.012841985560953617,0.0001,0.8857883810997009,0.005592703819274902,0.007059899624437094,1.0,15039464.43814087
1753088,-22392.475,262,6680,900.64,107,106,0.017407389357686043,0.0001,0.8887693285942078,0.003928840160369873,0.00669929338619113,1.0,17995859.27442627
1769472,-22217.9,262,6739,897.6,108,107,0.014163530431687832,0.0001,0.8824299573898315,0.004775881767272949,0.007504567503929138,1.0,12191940.002215575
1785856,-24398.75,262,6797,871.09,109,108,0.01167333498597145,0.0001,0.8759574890136719,0.001828908920288086,0.007625201251357794,1.0,18069572.832196046
1802240,-25542.825,262,6860,862.27,110,109,0.023577671498060226,0.0001,0.8719848394393921,0.004288375377655029,0.007033923175185919,1.0,23873330.76328125
1818624,-20947.225,262,6924,880.02,111,110,0.022553136572241783,0.0001,0.8665566444396973,0.003962516784667969,0.007847935892641544,1.0,14994999.91378479
1835008,-20281.625,262,6988,878.96,112,111,0.011057169176638126,0.0001,0.8663927912712097,0.006508171558380127,0.004171156324446201,1.0,3339615.2301273346
1851392,-20431.7,262,7046,876.49,113,112,0.022601477801799774,0.0001,0.8651022911071777,-0.0009539127349853516,0.007414815481752157,1.0,15113690.628009032
1867776,-19625.775,262,7104,881.02,114,113,0.01803639903664589,0.0001,0.8586406707763672,0.006423354148864746,0.007917048409581184,1.0,15112763.96937256
1884160,-18415.9,263,7164,896.62,115,114,0.01501395832747221,0.0001,0.8635656237602234,0.0037261247634887695,0.007911568507552147,1.0,15122598.87751465
1900544,-25303.3,263,7222,875.83,116,115,0.01988542079925537,0.0001,0.8640653491020203,0.003297865390777588,0.006234371569007635,1.0,23769250.0831543
1916928,-28132.025,263,7286,870.72,117,116,0.014688171446323395,0.0001,0.8611218333244324,0.007029891014099121,0.0063046738505363464,1.0,23773167.587902833
1933312,-24202.85,263,7344,895.74,118,117,0.013569217175245285,0.0001,0.8593255877494812,0.009213387966156006,0.006389783229678869,1.0,17903505.025816344
1949696,-24123.14166667,263,7402,903.64,119,118,0.01066429540514946,0.0001,0.8625964522361755,0.007330358028411865,0.004924756940454245,1.0,3374022.30681839
1966080,-22194.833333339997,263,7465,918.77,120,119,0.014219705015420914,0.0001,0.8645786046981812,0.0016789436340332031,0.004855037201195955,1.0,12288729.273982238
1982464,-17839.13333334,263,7528,929.15,121,120,0.0152151919901371,0.0001,0.8654097318649292,0.005613863468170166,0.007972724735736847,1.0,15041783.568566894
1998848,-17984.98333334,263,7593,928.95,122,121,0.01505904272198677,0.0001,0.8668828010559082,-0.001067519187927246,0.00695922551676631,1.0,12298355.461806487
2015232,-19308.583333339997,263,7657,926.41,123,122,0.01274156291037798,0.0001,0.8656393885612488,0.00254744291305542,0.005771224852651358,1.0,20908495.52872925
