train/actor_loss,rollout/ep_len_mean,time/total_timesteps,train/critic_loss,train/ent_coef,time/time_elapsed,rollout/ep_rew_mean,time/fps,time/episodes,train/n_updates,train/ent_coef_loss,train/learning_rate
13.318563461303711,47.5,196,3140.5078125,0.9992983341217041,1,-100465.0,151,4,23,-0.004964111838489771,0.0001
35.16795349121094,34.125,280,273244096.0,0.998587965965271,2,-100331.25,129,8,44,-0.011817088350653648,0.0001
28.650150299072266,30.416666666666668,376,312157408.0,0.9977658987045288,3,-100294.16666666667,118,12,68,-0.020169220864772797,0.0001
8.37321662902832,29.5625,480,390090432.0,0.9968320727348328,4,-100285.625,116,16,94,-0.029038049280643463,0.0001
3.2076120376586914,30.75,672,311712384.0,0.9951703548431396,5,-100297.5,113,20,142,-0.044714879244565964,0.0001
6.119711875915527,31.041666666666668,820,389678496.0,0.9939292669296265,7,-100300.41666666667,112,24,179,-0.05804876983165741,0.0001
8.20155143737793,31.428571428571427,948,272594848.0,0.9927929043769836,8,-100304.28571428571,112,28,211,-0.06880571693181992,0.0001
4.54272985458374,31.5625,1088,233391680.0,0.9916623830795288,9,-100305.625,111,32,246,-0.07894676178693771,0.0001
-7.084157943725586,34.361111111111114,1340,155456416.0,0.9895854592323303,12,-100055.83333333333,111,36,309,-0.08836977928876877,0.0001
-16.02971839904785,35.55,1544,194171904.0,0.9880144000053406,13,-100095.5,110,40,360,-0.1009945273399353,0.0001
-25.232585906982422,40.11363636363637,2008,155347552.0,0.9845955967903137,18,-100163.86363636363,107,44,476,-0.10952726006507874,0.0001
-39.84996795654297,48.183673469387756,2508,232521312.0,0.9814104437828064,23,-99848.16326530612,106,48,601,-0.09806542098522186,0.0001
-49.918128967285156,50.28846153846154,2832,232376192.0,0.9796503782272339,26,-99709.01442307692,107,52,682,-0.09074395149946213,0.0001
-58.8031005859375,53.589285714285715,3312,155208880.0,0.9773526191711426,30,-99798.01339285714,107,56,802,-0.09513644129037857,0.0001
-47.654483795166016,57.43333333333333,3768,38026984.0,0.9754281044006348,35,-99884.97916666667,107,60,916,-0.06575591117143631,0.0001
-46.78826904296875,60.609375,3996,153179616.0,0.9746006727218628,37,-99323.58984375,107,64,973,-0.05769086629152298,0.0001
-45.191627502441406,62.69117647058823,4536,76230032.0,0.9730220437049866,42,-98518.39583333825,107,68,1108,-0.05435152351856232,0.0001
-37.715576171875,68.33333333333333,5168,76647184.0,0.9718661308288574,48,-97820.17245370832,107,72,1266,-0.023653628304600716,0.0001
-33.051544189453125,69.17105263157895,5428,116391976.0,0.9716575145721436,50,-97978.7160087763,107,76,1331,0.006165680475533009,0.0001
-27.941518783569336,70.5125,5992,152901056.0,0.9716907739639282,55,-97869.4927083375,107,80,1472,0.01029949076473713,0.0001
-27.122840881347656,74.5952380952381,6504,114621040.0,0.9721904993057251,60,-97659.6954365119,107,84,1600,0.021978942677378654,0.0001
-5.508418083190918,74.0,7068,74769872.0,0.9732812643051147,65,-97793.57291667046,107,88,1741,0.04140223190188408,0.0001
-10.343120574951172,75.72826086956522,7640,192239936.0,0.9752885699272156,70,-97829.34148551086,107,92,1884,0.0852489173412323,0.0001
7.6417317390441895,76.41666666666667,8344,114366928.0,0.9790619015693665,77,-97749.47309028124,108,96,2060,0.09020912647247314,0.0001
2.0880885124206543,76.26,8940,76935696.0,0.9831294417381287,82,-97661.17333333999,108,100,2209,0.07428909838199615,0.0001
17.676851272583008,85.95,9636,77672688.0,0.9885182976722717,88,-96609.77333334,108,104,2383,0.05888395383954048,0.0001
25.100727081298828,87.53,10600,74729264.0,0.9976522326469421,96,-96625.57333333998,109,108,2624,0.014058826491236687,0.0001
31.634716033935547,98.21,11228,71291600.0,1.0048503875732422,102,-95273.64666667,109,112,2781,-0.034974999725818634,0.0001
52.739013671875,99.43,11660,112376120.0,1.0098545551300049,106,-94983.24666666999,109,116,2889,-0.07073529809713364,0.0001
51.151039123535156,105.87,11980,37508800.0,1.013757348060608,108,-94947.64666667,110,120,2969,-0.10150221735239029,0.0001
37.52935791015625,107.77,12328,222995808.0,1.017856240272522,111,-94664.27666666999,110,124,3056,-0.13015629351139069,0.0001
59.90202331542969,110.83,13052,71015072.0,1.026379942893982,118,-94489.77111111,110,128,3237,-0.18995097279548645,0.0001
43.837188720703125,123.99,13692,76833904.0,1.0342040061950684,124,-93349.31111111,110,132,3397,-0.2707234025001526,0.0001
59.59381866455078,126.43,14084,77642608.0,1.0387505292892456,128,-93269.88111111001,109,136,3495,-0.30277198553085327,0.0001
57.38190460205078,126.33,14336,70814968.0,1.041702151298523,130,-93168.53111111,109,140,3558,-0.3330796957015991,0.0001
86.41316223144531,131.44,15540,72498992.0,1.0552926063537598,141,-93219.63111111001,109,144,3859,-0.45921164751052856,0.0001
102.77305603027344,131.51,16188,70192744.0,1.0627537965774536,147,-93110.20611111,109,148,4021,-0.4742996096611023,0.0001
105.82205200195312,131.53,16496,70583960.0,1.0662236213684082,150,-93318.01861111,109,152,4098,-0.5552575588226318,0.0001
125.56983184814453,131.44,17028,543688.0625,1.0724475383758545,155,-93213.79361111,109,156,4231,-0.6094517707824707,0.0001
151.03622436523438,139.51,17976,111622576.0,1.0836219787597656,164,-92294.59361111,109,160,4468,-0.6620097756385803,0.0001
179.83639526367188,148.05,19544,38377240.0,1.1020056009292603,178,-92336.79361111,109,164,4860,-0.8909549713134766,0.0001
183.87835693359375,155.37,20348,178288464.0,1.1114938259124756,184,-92698.50194444001,110,168,5061,-1.030686378479004,0.0001
171.99461364746094,153.02,20436,75717264.0,1.112646222114563,185,-93076.52694444,110,172,5083,-1.003008484840393,0.0001
182.59878540039062,150.41,20552,37647768.0,1.1139087677001953,186,-93050.42694444001,110,176,5112,-0.9526115655899048,0.0001
193.70816040039062,147.69,20728,38999756.0,1.1159471273422241,188,-93229.45694444001,110,180,5156,-0.9863494634628296,0.0001
203.02117919921875,143.02,20924,76038152.0,1.1180931329727173,189,-93506.30694444,110,184,5205,-0.980863630771637,0.0001
238.73544311523438,145.25,21184,75439688.0,1.121077299118042,192,-93301.96694444,110,188,5270,-0.9506108164787292,0.0001
191.1944580078125,143.93,21628,143757920.0,1.1260281801223755,196,-93278.01694444001,110,192,5381,-1.153473138809204,0.0001
208.30429077148438,145.71,22788,110348376.0,1.139243245124817,206,-93195.06694444001,110,196,5671,-1.1226873397827148,0.0001
216.7509765625,155.32,23244,39215288.0,1.1445960998535156,211,-93270.78777777002,110,200,5785,-1.340512752532959,0.0001
266.78521728515625,148.07,24348,38199040.0,1.1579666137695312,221,-94146.58777777001,110,204,6061,-1.4949595928192139,0.0001
271.8240966796875,152.57,24644,74813280.0,1.16151762008667,223,-93991.58777777001,110,208,6135,-1.6299464702606201,0.0001
314.8028869628906,150.84,27056,36479128.0,1.192110300064087,246,-95318.75194444001,109,212,6738,-1.9365184307098389,0.0001
381.2685852050781,159.19,27448,139544896.0,1.1971452236175537,249,-94704.95194444,109,216,6836,-2.067753314971924,0.0001
409.21575927734375,153.01,27812,188132032.0,1.2017626762390137,253,-94743.15194444,109,220,6927,-2.0824990272521973,0.0001
358.7733154296875,166.36,28548,72701552.0,1.2111903429031372,259,-95179.02194444001,109,224,7111,-2.2670300006866455,0.0001
408.6816711425781,167.73,28904,822727.625,1.2155922651290894,263,-95197.8275,109,228,7200,-2.1725358963012695,0.0001
