time/total_timesteps,time/fps,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/iterations,train/value_loss,train/clip_fraction,train/std,train/clip_range,train/n_updates,train/approx_kl,train/loss,train/explained_variance,train/entropy_loss,train/learning_rate,train/policy_gradient_loss
221184,332,166.51,665,-428551.45329450996,27,2243009279.7,0.0,0.994970977306366,0.2,260,0.0004568108,919207232.0,0.0,-12.726372484117746,0.0003,-0.0010015714127803222
229376,332,182.27,688,-453958.8526607,28,1842328685.7,0.0005859375,0.9941630959510803,0.2,270,0.00231844,696426624.0,0.0,-12.721221259981395,0.0003,-0.0026866517662710978
237568,332,134.86,713,-363637.89830551,29,1857002637.2,0.00035400390625,0.9941049218177795,0.2,280,0.0018572436,931664512.0,0.0,-12.717378754168749,0.0003,-0.0019714534038939744
245760,332,140.09,739,-361670.59621538,30,2255117573.3,2.44140625e-05,0.9942691922187805,0.2,290,0.0013934979,764213120.0,0.0,-12.717847774922848,0.0003,-0.0017850438012828817
253952,332,171.9,764,-405009.25773038,31,1760319153.6,0.0,0.9937006831169128,0.2,300,0.00078150764,805405632.0,5.960464477539063e-08,-12.716039136797189,0.0003,-0.0011394784196454566
262144,332,169.81,788,-408239.2379332901,32,1666898746.1,0.0,0.9938147664070129,0.2,310,0.0010536709,990942528.0,0.0,-12.713906300067901,0.0003,-0.0014147131882054965
270336,332,168.11,812,-410574.402263,33,1917023657.8,6.103515625e-05,0.9937697649002075,0.2,320,0.0012237027,1063697920.0,-1.1920928955078125e-07,-12.71434193700552,0.0003,-0.0015273532095307018
278528,332,166.17,838,-407435.15636902995,34,1819350219.25,1.220703125e-05,0.9933452606201172,0.2,330,0.0013589822,903899904.0,-1.1920928955078125e-07,-12.712230870872736,0.0003,-0.0016028870675654616
286720,332,154.08,862,-371127.4409139701,35,1798057033.9,3.662109375e-05,0.9932934641838074,0.2,340,0.0011311864,1001967808.0,0.0,-12.709871620684861,0.0003,-0.001596922774115228
294912,332,150.34,886,-358647.08347390994,36,1925069271.5,4.8828125e-05,0.9935941696166992,0.2,350,0.0011395892,1151521024.0,0.0,-12.711032579094171,0.0003,-0.0015471893872017971
303104,332,162.38,912,-384308.85500635987,37,1680027623.9,9.765625e-05,0.993174135684967,0.2,360,0.001620227,811143936.0,0.0,-12.710434401780367,0.0003,-0.0018220157879113685
311296,331,141.64,937,-343180.94413743995,38,1834870621.2,0.000390625,0.9927618503570557,0.2,370,0.001956822,792750528.0,-1.1920928955078125e-07,-12.70674712881446,0.0003,-0.002200444081972819
319488,331,129.0,962,-322579.20690770005,39,1851360640.6,0.00062255859375,0.9921256303787231,0.2,380,0.0023409042,1086081920.0,5.960464477539063e-08,-12.701912480592728,0.0003,-0.0025056905295059552
327680,331,152.04,987,-367116.63814615,40,1887298197.8,0.0,0.9916329979896545,0.2,390,0.0011031044,872128704.0,1.1920928955078125e-07,-12.696773635596037,0.0003,-0.0014505986418953398
335872,331,172.54,1013,-392609.45738647,41,1643591836.7,0.0,0.9915027618408203,0.2,400,0.00088160957,790976512.0,0.0,-12.694107269495726,0.0003,-0.0011977548216236754
344064,331,148.38,1039,-348857.71112500003,42,1618841663.2,0.000244140625,0.9911425113677979,0.2,410,0.0019821767,779882112.0,-1.1920928955078125e-07,-12.691718893498182,0.0003,-0.0019940890957514056
352256,330,143.22,1064,-346995.24046420003,43,1718055599.95,0.00296630859375,0.9909319281578064,0.2,420,0.0030068783,644876736.0,-1.1920928955078125e-07,-12.689122133702039,0.0003,-0.002798545984114753
360448,330,136.39,1089,-336382.58198162995,44,1887382221.1,0.0,0.991021990776062,0.2,430,0.000845017,783794432.0,5.960464477539063e-08,-12.688429117202759,0.0003,-0.0012615730098332278
368640,330,118.3,1114,-294110.96437405003,45,1899883782.8,0.0,0.9912503361701965,0.2,440,0.00060635805,1117590912.0,0.0,-12.690078424662351,0.0003,-0.0011139543588797097
376832,330,134.88,1140,-320075.8651132,46,1924162164.0,0.0,0.9915421605110168,0.2,450,0.0010683376,1028248896.0,0.0,-12.692358329147101,0.0003,-0.0014463858027738753
385024,330,149.03,1166,-340000.62202626007,47,1616498777.85,0.0,0.9910935163497925,0.2,460,0.0006349552,770568704.0,0.0,-12.691669208556414,0.0003,-0.0010288430683431215
393216,330,161.97,1191,-365378.14562108996,48,1712125413.5,1.220703125e-05,0.99067622423172,0.2,470,0.0011666707,720800128.0,-1.1920928955078125e-07,-12.687404913455248,0.0003,-0.001327413039689418
401408,330,144.44,1216,-330997.20798319,49,1539081437.55,0.000146484375,0.9903882145881653,0.2,480,0.0015042961,707205504.0,-1.1920928955078125e-07,-12.68431486710906,0.0003,-0.0017053335632226663
409600,329,145.49,1243,-328358.69015067,50,1708754198.8,4.8828125e-05,0.9900373816490173,0.2,490,0.001278969,996570368.0,0.0,-12.681417933851481,0.0003,-0.0016512628302734812
417792,329,164.8,1267,-371161.61716297,51,1559970390.9,0.000390625,0.9896947145462036,0.2,500,0.0018684217,662685568.0,0.0,-12.678257578611374,0.0003,-0.0019400935947487597
425984,329,147.63,1293,-358793.5219771801,52,1694232652.1,0.0,0.9891539812088013,0.2,510,0.0008175055,995906944.0,0.0,-12.674102924764156,0.0003,-0.0015353377573774196
434176,329,146.87,1319,-341451.9121641299,53,1935007131.0,0.00064697265625,0.9888758063316345,0.2,520,0.0023240736,1250769664.0,-1.1920928955078125e-07,-12.670445202291011,0.0003,-0.0024587575180703425
442368,329,141.02,1344,-314947.24870672997,54,1515985022.3,8.544921875e-05,0.9883081912994385,0.2,530,0.0015000298,776185344.0,5.960464477539063e-08,-12.666620219498872,0.0003,-0.001808159035499557
450560,328,154.54,1370,-343146.15635824,55,1642064156.35,3.662109375e-05,0.9875858426094055,0.2,540,0.0011583795,774844096.0,5.960464477539063e-08,-12.660645592957735,0.0003,-0.0014654105270892614
458752,328,153.71,1395,-334343.01686082,56,1632337611.45,0.0,0.9871941804885864,0.2,550,0.00074985554,921931776.0,0.0,-12.655515598505735,0.0003,-0.0013257070077088429
466944,328,146.29,1420,-325018.66950122995,57,1516431894.2,4.8828125e-05,0.9865805506706238,0.2,560,0.0011384378,769182336.0,0.0,-12.651107762753963,0.0003,-0.0014606860149797285
475136,328,146.42,1446,-317903.06168286,58,1584564064.45,0.00062255859375,0.9864654541015625,0.2,570,0.0021819156,1029673856.0,5.960464477539063e-08,-12.647731273621321,0.0003,-0.0020825318606512155
483328,328,139.18,1472,-303117.86092547,59,1471975347.5,0.00010986328125,0.9863072633743286,0.2,580,0.0013566385,823430976.0,5.960464477539063e-08,-12.646395146846771,0.0003,-0.001581048628213466
491520,328,135.97,1498,-298487.64686883,60,1513231404.35,6.103515625e-05,0.9864019751548767,0.2,590,0.0011441351,809199488.0,0.0,-12.646029357612132,0.0003,-0.0015675757989811246
499712,327,117.93,1525,-271258.3685225,61,1658630433.7,8.544921875e-05,0.98637455701828,0.2,600,0.0015026978,764552448.0,0.0,-12.64632889702916,0.0003,-0.0015749961556139169
507904,327,121.81,1550,-274256.48968364997,62,1576429953.5,0.00035400390625,0.986034095287323,0.2,610,0.0015866386,586381312.0,0.0,-12.644642613828182,0.0003,-0.0016482645627547755
516096,327,130.01,1577,-288001.20539303,63,1674415083.05,0.0043212890625,0.9849564433097839,0.2,620,0.0034410758,941038784.0,0.0,-12.638091307878494,0.0003,-0.0034156977493694286
524288,327,145.75,1603,-305115.94179372,64,1505739690.5,2.44140625e-05,0.9848300218582153,0.2,630,0.0012253674,698305216.0,0.0,-12.632448948174716,0.0003,-0.001559509714570595
532480,326,156.21,1630,-325309.70800755,65,1408143388.0,0.000146484375,0.98468017578125,0.2,640,0.0013842043,834971392.0,-1.1920928955078125e-07,-12.63159359022975,0.0003,-0.0018116173345333665
540672,326,160.95,1657,-339766.60716219,66,1549040309.9,0.00296630859375,0.9843109250068665,0.2,650,0.0031792643,478492416.0,0.0,-12.629250729829073,0.0003,-0.0029230287665996
548864,325,147.57,1684,-315285.0098982,67,1472352746.05,0.00948486328125,0.9841647744178772,0.2,660,0.0043853717,706542336.0,0.0,-12.62653527110815,0.0003,-0.0041727010284375865
557056,325,131.04,1712,-277496.75014446,68,1481492925.0,6.103515625e-05,0.9835777282714844,0.2,670,0.0011206099,663165056.0,-1.1920928955078125e-07,-12.623343029618264,0.0003,-0.0016226196588831955
565248,324,120.42,1740,-274731.9657337001,69,1424694988.5,2.44140625e-05,0.9840716123580933,0.2,680,0.0012790386,588058368.0,0.0,-12.622985905408859,0.0003,-0.0015464955871721032
573440,324,117.8,1768,-263948.56334059,70,1716942542.05,7.32421875e-05,0.9837527871131897,0.2,690,0.0013282585,1050738496.0,1.1920928955078125e-07,-12.623682031035424,0.0003,-0.0016919621513807215
581632,323,125.52,1796,-262798.45807888004,71,1552497695.85,0.00115966796875,0.9832893013954163,0.2,700,0.0026144176,868668224.0,1.1920928955078125e-07,-12.620065804570913,0.0003,-0.0023465445814508713
589824,323,141.43,1825,-279714.64146018995,72,1367700034.5,6.103515625e-05,0.9824762344360352,0.2,710,0.0014953358,704822848.0,0.0,-12.614041950553656,0.0003,-0.001802055416192161
598016,322,119.7,1851,-275125.31512553,73,1422720106.35,0.000341796875,0.9816046953201294,0.2,720,0.0020281847,918035392.0,0.0,-12.606271632015705,0.0003,-0.0019657651540910593
606208,322,110.8,1878,-248541.5595083,74,1763013748.05,1.220703125e-05,0.9816362857818604,0.2,730,0.00069721084,741290496.0,0.0,-12.60230805799365,0.0003,-0.0013502731548214798
614400,322,118.22,1904,-262218.59197735,75,1484193867.8,0.00030517578125,0.9816519618034363,0.2,740,0.0018166098,654619776.0,5.960464477539063e-08,-12.602391104400159,0.0003,-0.001788399598444812
622592,322,89.93,1931,-217440.03889934,76,1533146310.95,1.220703125e-05,0.9815387725830078,0.2,750,0.000933749,648602752.0,0.0,-12.601900009810924,0.0003,-0.001327481849511969
630784,322,121.19,1958,-260038.66154143,77,1721002034.65,0.000390625,0.9809401631355286,0.2,760,0.0019311327,776128896.0,0.0,-12.598710484802723,0.0003,-0.0019222932522097835
638976,321,131.73,1984,-277758.62253804,78,1353567549.55,0.00162353515625,0.9806764721870422,0.2,770,0.0025207915,571094400.0,0.0,-12.594887018948793,0.0003,-0.0022820676073024514
647168,321,131.9,2011,-280280.58131467,79,1528498956.7,0.00283203125,0.9804369807243347,0.2,780,0.0025526094,961023488.0,-1.1920928955078125e-07,-12.592508310824632,0.0003,-0.0025475782487774266
655360,321,117.38,2037,-247340.43005785998,80,1409341376.2,0.00059814453125,0.9798717498779297,0.2,790,0.0020652884,768950464.0,-1.1920928955078125e-07,-12.588643129914999,0.0003,-0.002215980780601967
663552,321,109.59,2064,-235882.10925836995,81,1533548198.6,1.220703125e-05,0.979676365852356,0.2,800,0.0011935033,533335680.0,0.0,-12.585049794614315,0.0003,-0.0014339781107992166
671744,321,138.74,2090,-280473.04549866007,82,1360538424.8,0.0011474609375,0.9795097708702087,0.2,810,0.0018462964,748226816.0,0.0,-12.583259129524231,0.0003,-0.0017265020182094305
679936,321,122.57,2117,-257980.24459184,83,1345321384.3,0.00032958984375,0.9789314270019531,0.2,820,0.0009645895,642176320.0,0.0,-12.579822684079408,0.0003,-0.0014427000496652909
688128,320,102.58,2144,-233371.11112696002,84,1533054487.45,0.002001953125,0.9786296486854553,0.2,830,0.0025015585,724414400.0,-1.1920928955078125e-07,-12.57558153271675,0.0003,-0.002131769371408154
696320,320,108.11,2170,-238725.83202044002,85,1608939590.1,0.00401611328125,0.9784395694732666,0.2,840,0.0029283923,784290304.0,0.0,-12.573327329009771,0.0003,-0.0029857044053642314
704512,320,126.87,2196,-264098.79445799,86,1486260965.3,7.32421875e-05,0.9778968095779419,0.2,850,0.0012289371,774041600.0,-1.1920928955078125e-07,-12.569840886443853,0.0003,-0.0014778205924812938
712704,320,94.87,2222,-215628.26732007004,87,1427983579.95,0.00130615234375,0.9772717356681824,0.2,860,0.0025435167,590032256.0,0.0,-12.564578492194414,0.0003,-0.0024041502521868095
720896,320,108.26,2247,-229914.16726691,88,1727823794.15,0.001171875,0.9770045876502991,0.2,870,0.0020523313,976260224.0,0.0,-12.560430841892957,0.0003,-0.0020733219764224485
729088,320,119.92,2272,-245748.00916478003,89,1342798378.5,0.0010498046875,0.9765788316726685,0.2,880,0.0019921758,720491392.0,0.0,-12.557271431386472,0.0003,-0.0017801283080189022
737280,320,128.46,2297,-258867.16601518,90,1391550659.15,0.00445556640625,0.9765728116035461,0.2,890,0.0035542767,853634048.0,0.0,-12.555182480812073,0.0003,-0.0033887191344547317
745472,320,106.14,2322,-229186.54477524,91,1402278629.95,3.662109375e-05,0.9764569401741028,0.2,900,0.0014680582,745616512.0,0.0,-12.554201667010783,0.0003,-0.0016356716536392924
753664,320,107.04,2348,-226348.84229563002,92,1416854315.7,0.0004150390625,0.9757603406906128,0.2,910,0.0016164444,726280192.0,0.0,-12.550395374745131,0.0003,-0.0017899792605021504
761856,321,105.43,2371,-231336.26818461006,93,1482154812.6,0.00020751953125,0.9748554229736328,0.2,920,0.0014782685,905584128.0,1.1920928955078125e-07,-12.543051013350487,0.0003,-0.0017223367209226125
770048,321,128.99,2396,-256888.82723835003,94,1587918049.45,0.00167236328125,0.9744840264320374,0.2,930,0.002271506,818177984.0,-1.1920928955078125e-07,-12.537285210937261,0.0003,-0.0020430368385859765
778240,321,120.81,2421,-252873.29342246003,95,1270287854.1,0.00013427734375,0.9742000699043274,0.2,940,0.001176466,730256256.0,0.0,-12.53405225276947,0.0003,-0.001199581735272659
786432,321,116.9,2445,-238830.16073628998,96,1492725627.65,0.002490234375,0.9728768467903137,0.2,950,0.0030338117,668334976.0,0.0,-12.527030009776354,0.0003,-0.0030063848542340567
794624,321,122.81,2469,-239752.02335448,97,1494040396.55,0.00032958984375,0.9727522730827332,0.2,960,0.0015978459,504535904.0,0.0,-12.52011279463768,0.0003,-0.0015509876666328637
802816,321,127.47,2493,-252338.26943608,98,1311361656.55,0.00130615234375,0.9730299711227417,0.2,970,0.0022128029,583586048.0,0.0,-12.520836789160967,0.0003,-0.002205661862535635
811008,321,116.0,2518,-240733.03193811004,99,1444823631.2,0.00086669921875,0.972716748714447,0.2,980,0.002215916,659649216.0,5.960464477539063e-08,-12.520568737387658,0.0003,-0.0018237228672660422
819200,322,142.52,2543,-273718.54995236,100,1333089638.35,0.0016357421875,0.9723129272460938,0.2,990,0.002004634,542319424.0,-1.1920928955078125e-07,-12.517190923541785,0.0003,-0.0020173428110865643
827392,322,131.41,2568,-254039.27441742,101,1231843508.05,0.0001708984375,0.9721667170524597,0.2,1000,0.0013919311,644051968.0,5.960464477539063e-08,-12.514733692258597,0.0003,-0.0015427241512952605
835584,322,117.33,2593,-241646.85538378,102,1296372238.25,0.00040283203125,0.9717926383018494,0.2,1010,0.0018927199,735227200.0,-1.1920928955078125e-07,-12.51200524866581,0.0003,-0.0017273456738621461
843776,322,114.37,2616,-233061.69034919998,103,1482750031.35,9.765625e-05,0.9715615510940552,0.2,1020,0.0014457143,814986560.0,1.1920928955078125e-07,-12.509168735146522,0.0003,-0.0018612978514283896
851968,322,105.98,2640,-221259.95942464995,104,1374686683.65,0.0,0.9711848497390747,0.2,1030,0.000849841,653626688.0,0.0,-12.506418868154288,0.0003,-0.0013543895973270991
860160,322,122.59,2665,-239326.2672019,105,1388392925.9,0.00386962890625,0.9708670377731323,0.2,1040,0.002933484,692507008.0,0.0,-12.503569550067187,0.0003,-0.0024836114644131158
868352,322,123.83,2689,-241184.40257948998,106,1346841077.2,0.00086669921875,0.970597505569458,0.2,1050,0.001630368,694265344.0,0.0,-12.500740886479615,0.0003,-0.0017681555982562713
876544,323,123.1,2713,-249873.89811742003,107,1131832102.0,0.0008056640625,0.9703212380409241,0.2,1060,0.0018638186,562820224.0,0.0,-12.497730296850204,0.0003,-0.0021476003697898705
884736,323,108.71,2738,-221021.68940475,108,1442839711.75,0.00230712890625,0.9698405861854553,0.2,1070,0.001660815,791798656.0,-1.1920928955078125e-07,-12.494378654658794,0.0003,-0.0017886014487885405
892928,323,125.22,2763,-250645.56341057,109,1443434290.2,0.00537109375,0.969477117061615,0.2,1080,0.0035991236,733369728.0,0.0,-12.490511514991521,0.0003,-0.003482602223448339
901120,323,126.45,2789,-251144.58213952,110,1199600814.8,0.00880126953125,0.9691577553749084,0.2,1090,0.0038415364,573393792.0,-1.1920928955078125e-07,-12.487459598481655,0.0003,-0.0034393683112284635
909312,323,121.13,2814,-240815.18562848002,111,1368277498.55,0.00321044921875,0.9695115685462952,0.2,1100,0.0029994838,584979648.0,5.960464477539063e-08,-12.487500257045031,0.0003,-0.002943630778827355
917504,323,117.18,2839,-229545.44601702,112,1365863489.15,0.0044677734375,0.9694562554359436,0.2,1110,0.003311694,513584448.0,0.0,-12.488853368908167,0.0003,-0.0029360851942328734
925696,323,113.89,2864,-225020.12511912998,113,1269651541.85,0.00667724609375,0.9692270755767822,0.2,1120,0.003379966,593331072.0,0.0,-12.487546696513892,0.0003,-0.003054674881786923
933888,323,107.27,2889,-220899.64343146,114,1315796375.05,0.000439453125,0.9688732624053955,0.2,1130,0.00151476,657281984.0,0.0,-12.484758104383946,0.0003,-0.0019060086568060796
942080,323,116.39,2914,-233846.59058229,115,1294501406.975,0.00841064453125,0.9685935974121094,0.2,1140,0.003646206,615122176.0,0.0,-12.481567222625017,0.0003,-0.003080532966851024
950272,323,124.57,2940,-240876.45623217002,116,1276900750.55,0.00723876953125,0.968102753162384,0.2,1150,0.0035395026,655455232.0,-1.1920928955078125e-07,-12.47811833024025,0.0003,-0.00357864410689217
958464,323,119.84,2966,-239708.00200826998,117,1278572680.25,0.00189208984375,0.9672514796257019,0.2,1160,0.0025614402,739057088.0,0.0,-12.471954142302275,0.0003,-0.0022847642470878783
966656,323,118.1,2992,-230378.92595493005,118,1453920571.05,0.00343017578125,0.9676643013954163,0.2,1170,0.0022898582,649628288.0,-1.1920928955078125e-07,-12.469805841147899,0.0003,-0.0023496808698837413
974848,322,119.57,3019,-232191.18662832,119,1350096403.25,0.00421142578125,0.9671521782875061,0.2,1180,0.0027034665,634765952.0,1.1920928955078125e-07,-12.469455756992101,0.0003,-0.002727478390443139
983040,322,115.01,3044,-225786.41584575002,120,1307585170.25,0.00147705078125,0.9669293165206909,0.2,1190,0.0023089028,793345536.0,1.1920928955078125e-07,-12.465838237851859,0.0003,-0.0022127410116809187
991232,323,124.28,3068,-236473.62641422998,121,1322091735.9,0.00355224609375,0.9664410352706909,0.2,1200,0.002516237,584414144.0,0.0,-12.462462754547596,0.0003,-0.002387730381815345
999424,323,120.36,3092,-229086.02390321,122,1224406451.5,0.0064453125,0.9662277698516846,0.2,1210,0.0025870572,758730496.0,0.0,-12.459264374524356,0.0003,-0.002368187062529614
1007616,323,98.8,3118,-207210.58253651002,123,1277611485.0,0.00068359375,0.96559739112854,0.2,1220,0.0021771463,750906624.0,-1.1920928955078125e-07,-12.45542223379016,0.0003,-0.0023409044941217873
