time/iterations,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,time/fps,train/entropy_loss,train/clip_fraction,train/clip_range,train/learning_rate,train/loss,train/n_updates,train/value_loss,train/std,train/policy_gradient_loss,train/explained_variance,train/approx_kl
13,223.58,212992,1096,-94839.12333333,194,-9.663052587211132,0.038653564453125,0.2,0.0011,339798304.0,120,512157311.19375,1.2222319841384888,-0.0026059798350615893,0.0,0.005481814
14,239.36,229376,1181,-93998.91694139,194,-9.781725898757577,0.03736572265625,0.2,0.0011,375903680.0,130,519566469.7609375,1.2451725006103516,-0.002626872768087196,5.960464477539063e-08,0.005474085
15,241.6,245760,1267,-95256.69005496,193,-9.903601674735546,0.035382080078125,0.2,0.0011,348236608.0,140,454280414.3921875,1.270963430404663,-0.002187299362049089,0.0,0.0054079024
16,232.07,262144,1353,-95846.80826923001,193,-10.017127033695578,0.028912353515625,0.2,0.0011,416839904.0,150,482190313.8390625,1.2949223518371582,-0.0010913106623775092,-2.384185791015625e-07,0.0044106613
17,233.53,278528,1440,-96143.83499999,193,-10.119790664315223,0.0399169921875,0.2,0.0011,137161792.0,160,510452703.9195312,1.3149088621139526,-0.002584609906625701,5.960464477539063e-08,0.0057304427
18,265.34,294912,1526,-96102.56638889998,193,-10.204518369957805,0.028155517578125,0.2,0.0011,524891776.0,170,499528734.43125,1.3340060710906982,-0.001472911550445133,-1.1920928955078125e-07,0.0041404897
19,270.3,311296,1612,-95313.59305555999,193,-10.326493253186346,0.052532958984375,0.2,0.0011,320368864.0,180,415180040.628125,1.365500807762146,-0.0007824971089576138,0.0,0.007389314
20,271.38,327680,1696,-94271.86303419,193,-10.458975987508893,0.048846435546875,0.2,0.0011,67436592.0,190,467377122.6578125,1.3942375183105469,-0.002593532386526931,-1.1920928955078125e-07,0.006417295
21,311.42,344064,1784,-94934.88247864999,192,-10.599197428673506,0.08756103515625,0.2,0.0011,350522272.0,200,391176546.771875,1.4274400472640991,-0.001245717860365403,0.0,0.009696087
22,297.54,360448,1870,-95178.52309525,192,-10.758596498519182,0.09593505859375,0.2,0.0011,171573744.0,210,351724733.021875,1.4662727117538452,3.5237961674283726e-05,0.0,0.016622532
23,258.9,376832,1956,-94989.89670635,192,-10.908583214506507,0.0601318359375,0.2,0.0011,377911872.0,220,430562207.6765625,1.506453514099121,-0.002009658422684879,0.0,0.008956514
24,277.91,393216,2043,-95616.84972221998,192,-11.039897850528359,0.058856201171875,0.2,0.0011,113666928.0,230,423415340.334375,1.5353343486785889,-0.002279208627805929,-1.1920928955078125e-07,0.006909245
25,318.75,409600,2128,-95069.23444444001,192,-11.187208370864392,0.079638671875,0.2,0.0011,44065600.0,240,352167186.0960938,1.5740852355957031,-0.0002683021753909998,-1.1920928955078125e-07,0.008602243
26,286.11,425984,2215,-95681.50410256001,192,-11.31913385167718,0.0834716796875,0.2,0.0011,103580216.0,250,357665068.8109375,1.6104896068572998,-0.0007249016091009253,0.0,0.011283852
27,256.59,442368,2301,-91842.09957874999,192,-11.465364791452885,0.06468505859375,0.2,0.0011,381165440.0,260,411366081.8671875,1.6501970291137695,-0.0009725913416332333,0.0,0.008018127
28,242.32,458752,2386,-91843.16658730998,192,-11.57726117260754,0.067926025390625,0.2,0.0011,260831680.0,270,467371658.725,1.6790168285369873,-0.0005452293053167523,-1.1920928955078125e-07,0.006403814
29,228.9,475136,2472,-94796.26238095999,192,-11.677241925895213,0.068212890625,0.2,0.0011,416481056.0,280,461742039.7703125,1.7069847583770752,-0.0006889387659612112,0.0,0.0077518676
30,230.79,491520,2558,-94570.69404763001,192,-11.78739936351776,0.068292236328125,0.2,0.0011,200769904.0,290,466736637.8953125,1.7351945638656616,-0.001855702501234191,-1.3113021850585938e-06,0.0066684186
31,270.39,507904,2644,-94283.62794872001,192,-11.88845545463264,0.062969970703125,0.2,0.0011,60996412.0,300,447093563.08125,1.7668927907943726,-0.0009048015414009569,0.0,0.0059196665
32,279.85,524288,2730,-94892.49166666,192,-12.037412381917239,0.093463134765625,0.2,0.0011,453816096.0,310,369183080.09375,1.8134526014328003,0.0007991739928911556,1.1920928955078125e-07,0.01013783
33,254.98,540672,2816,-94138.35260823001,191,-12.166494785249233,0.0839111328125,0.2,0.0011,268839904.0,320,425052659.48125,1.8508294820785522,0.0011090126125054666,0.0,0.00862354
34,235.66,557056,2902,-94938.95014791,191,-12.287079651653766,0.053875732421875,0.2,0.0011,180282016.0,330,425022933.3328125,1.8944003582000732,-0.0013561673602453083,5.960464477539063e-08,0.0063000983
35,244.66,573440,2988,-95656.87531747,191,-12.407432202622294,0.051470947265625,0.2,0.0011,257346208.0,340,455389179.8390625,1.9268836975097656,-0.000972781007658341,0.0,0.0057375324
36,250.05,589824,3074,-95811.83076923,191,-12.529532092064619,0.0856201171875,0.2,0.0011,162156192.0,350,430772653.0859375,1.9641938209533691,-0.00048016576511145104,5.960464477539063e-08,0.009185572
37,241.05,606208,3159,-95192.22662698998,191,-12.65504914931953,0.053631591796875,0.2,0.0011,344784544.0,360,439162337.415625,2.012444019317627,-0.002593523061477754,0.0,0.0072759353
38,229.39,622592,3246,-94033.85496032,191,-12.798185478523374,0.047650146484375,0.2,0.0011,384015584.0,370,454984047.9609375,2.0595006942749023,-0.0015818590522030719,0.0,0.0060957866
39,232.28,638976,3331,-95124.795,191,-12.922500589862466,0.038433837890625,0.2,0.0011,324031840.0,380,459205376.590625,2.10050630569458,-0.0013232132416305831,-1.1920928955078125e-07,0.0054831887
40,228.97,655360,3417,-94460.71027776001,191,-13.037069544568658,0.04051513671875,0.2,0.0011,236538784.0,390,476285882.0828125,2.1390299797058105,-0.0017180578053739737,1.7881393432617188e-07,0.0058479765
41,237.06,671744,3503,-94606.73322149999,191,-13.181311260163785,0.3052490234375,0.2,0.0011,196019968.0,400,443228854.625,2.1948766708374023,0.027774719794251723,5.960464477539063e-08,0.0251377
42,238.86,688128,3588,-94772.37063492001,191,-13.279668203368782,0.03466796875,0.2,0.0011,318870784.0,410,448002912.3578125,2.232151985168457,-0.0012154099151302944,0.0,0.0053523406
43,236.11,704512,3674,-95538.42369047001,191,-13.42115567587316,0.052801513671875,0.2,0.0011,351575136.0,420,421083110.7421875,2.3021187782287598,-0.0006888523055749828,0.0,0.00792488
44,223.28,720896,3762,-97312.29444444999,191,-13.591037973761559,0.045452880859375,0.2,0.0011,205167616.0,430,447796906.4625,2.351525068283081,-0.0019467934460408287,0.0,0.0053343866
45,226.2,737280,3848,-96733.48143939,191,-13.70839462801814,0.032855224609375,0.2,0.0011,248260464.0,440,468363143.38125,2.3934643268585205,-0.0012350051754765445,0.0,0.00503394
46,252.3,753664,3934,-96706.00454547002,191,-13.817436669394374,0.038250732421875,0.2,0.0011,153662320.0,450,439369040.025,2.441056251525879,-0.0008559872187106521,0.0,0.00471687
47,191.17,770048,4021,-97051.02013736,191,-13.93980917148292,0.134576416015625,0.2,0.0011,242980480.0,460,369498478.0125,2.5125277042388916,0.006310437458159868,0.0,0.04961499
48,196.66,786432,4107,-96194.62881312001,191,-14.090982799977064,0.03414306640625,0.2,0.0011,381432352.0,470,572634392.715625,2.553645133972168,-0.003318739259702852,0.0,0.0052965293
49,209.01,802816,4194,-94993.99166667,191,-14.216053078323602,0.042913818359375,0.2,0.0011,245511488.0,480,519636901.31875,2.6135270595550537,-0.0008128359979309608,-1.1920928955078125e-07,0.0048113605
50,207.45,819200,4280,-96819.16583332,191,-14.349331399798393,0.03438720703125,0.2,0.0011,350959776.0,490,493053613.215625,2.665560722351074,-0.0011418665841119945,0.0,0.0049847835
51,199.69,835584,4367,-96340.99333333,191,-14.468460766226054,0.036083984375,0.2,0.0011,153942992.0,500,500100321.578125,2.717665195465088,-0.001022870693486766,0.0,0.005080539
52,222.75,851968,4454,-95728.00083334,191,-14.582838536053895,0.031195068359375,0.2,0.0011,606545600.0,510,488045271.5828125,2.7655787467956543,-0.0006558478453371208,-1.1920928955078125e-07,0.005385135
53,220.27,868352,4540,-95093.77121213,191,-14.689853138476611,0.06219482421875,0.2,0.0011,253673120.0,520,448728084.0,2.8177695274353027,-0.00030970271436672194,0.0,0.0065593803
54,188.52,884736,4627,-97501.70177350001,191,-14.804827887564898,0.350128173828125,0.2,0.0011,509049248.0,530,444435222.3375,2.869929313659668,0.024660265151396743,5.960464477539063e-08,0.012476991
55,203.42,901120,4713,-96067.21320514001,191,-14.904737894609571,0.021044921875,0.2,0.0011,379505568.0,540,542308329.91875,2.9290876388549805,-0.0017239287855773,0.0,0.004219708
56,181.74,917504,4800,-95679.11666665999,191,-15.048735319077968,0.027813720703125,0.2,0.0011,328302912.0,550,495166285.390625,3.002429723739624,-0.0007025361635896842,0.0,0.00520698
57,175.18,933888,4886,-95911.32809523001,191,-15.189652836322784,0.0245849609375,0.2,0.0011,313877824.0,560,531478283.040625,3.0679359436035156,-0.0010878849134314805,0.0,0.0049093496
58,190.86,950272,4972,-95948.47500000999,191,-15.3233710847795,0.022412109375,0.2,0.0011,564019392.0,570,536891141.609375,3.1405704021453857,-0.0005999990422424162,0.0,0.0044388655
59,184.87,966656,5058,-94612.53333333001,191,-15.463410760462285,0.02562255859375,0.2,0.0011,425187968.0,580,512920008.309375,3.2093424797058105,-0.0012172664599347626,5.960464477539063e-08,0.0046639335
60,192.97,983040,5146,-95952.73781746,191,-15.60044239833951,0.030401611328125,0.2,0.0011,329810720.0,590,487518317.00625,3.2803666591644287,-0.0005270662972179707,1.7881393432617188e-07,0.005715863
61,197.18,999424,5232,-95402.8422619,191,-15.729286383092404,0.021978759765625,0.2,0.0011,192514144.0,600,501224871.54375,3.3566036224365234,-0.0005664890235493658,5.960464477539063e-08,0.0042243013
62,212.6,1015808,5318,-94207.64452381,191,-15.894560247287155,0.041217041015625,0.2,0.0011,217968784.0,610,469562027.8703125,3.453518867492676,-0.0009564659112584195,5.960464477539063e-08,0.006626584
63,141.34,1032192,5406,-99915.1125,190,-16.035858527570962,0.769256591796875,0.2,0.0011,140258512.0,620,455877828.2078125,3.5157737731933594,0.12510885087103815,0.0,0.16331828
64,144.39,1048576,5494,-99742.57115385,190,-16.072124341875316,0.008209228515625,0.2,0.0011,179984016.0,630,636225605.35,3.535367488861084,-0.0023478814247937406,5.960464477539063e-08,0.004102377
65,180.95,1064960,5581,-98763.52361111999,190,-16.12117658481002,0.01207275390625,0.2,0.0011,305665152.0,640,647324250.25625,3.571103096008301,-0.002247304969932884,0.0,0.0038035596
66,173.1,1081344,5669,-97761.93522728,190,-16.21947698444128,0.023468017578125,0.2,0.0011,146802928.0,650,481052024.921875,3.6443777084350586,-0.0012940686483489117,0.0,0.0047583594
67,205.14,1097728,5756,-97575.72083333001,190,-16.316760241240264,0.011309814453125,0.2,0.0011,305296320.0,660,519660388.9375,3.6911072731018066,-0.0007805147040926385,0.0,0.003236089
68,185.54,1114112,5842,-96709.21591880999,190,-16.439318391680718,0.1042236328125,0.2,0.0011,324752256.0,670,401355743.76875,3.7650694847106934,0.0032009580167141395,5.960464477539063e-08,0.009034298
69,182.08,1130496,5929,-95662.12507576999,190,-16.518284423649312,0.017431640625,0.2,0.0011,238358944.0,680,497803966.9375,3.821805953979492,-0.001149142160647898,0.0,0.0046695885
70,194.33,1146880,6016,-96256.62638889,190,-16.61559447646141,0.046832275390625,0.2,0.0011,423684352.0,690,479714623.40625,3.884416341781616,-0.0015802112317032878,0.0,0.0045750416
71,166.82,1163264,6103,-96819.27166666002,190,-16.769269958883523,0.0512939453125,0.2,0.0011,370073920.0,700,463568184.4046875,3.990537643432617,0.00016712191609258298,5.960464477539063e-08,0.0071118632
72,192.1,1179648,6189,-95429.02792929,190,-16.880563371628522,0.02374267578125,0.2,0.0011,263619632.0,710,532225530.046875,4.056433200836182,-0.0010935219603197765,5.960464477539063e-08,0.004764591
73,166.99,1196032,6276,-96634.55833333998,190,-16.994968903064727,0.035406494140625,0.2,0.0011,233562368.0,720,462751690.6,4.146551132202148,-8.202957760659047e-05,1.7881393432617188e-07,0.008079474
74,194.5,1212416,6364,-96773.83333334001,190,-17.1309879347682,0.02279052734375,0.2,0.0011,398043648.0,730,527129011.8375,4.240590572357178,-0.0012299247206101426,1.1920928955078125e-07,0.0047789547
75,184.23,1228800,6452,-98054.10416666999,190,-17.289044280350208,0.030450439453125,0.2,0.0011,271275968.0,740,448762589.021875,4.356780052185059,-0.0005791939514892874,0.0,0.0055247704
76,197.08,1245184,6538,-95358.50555556001,190,-17.420184342563154,0.01524658203125,0.2,0.0011,516513248.0,750,478553070.390625,4.447953701019287,-0.00021299059080774895,0.0,0.0036390037
77,171.61,1261568,6625,-95821.8,190,-17.5644258081913,0.043231201171875,0.2,0.0011,182852864.0,760,461195112.00625,4.560944557189941,-0.00022881960485392482,5.960464477539063e-08,0.006618132
78,200.01,1277952,6714,-97581.27916666999,190,-17.723041052371265,0.037176513671875,0.2,0.0011,273651456.0,770,488644973.821875,4.680907726287842,-0.001080509314306255,-1.1920928955078125e-07,0.005732425
79,208.2,1294336,6801,-97086.63750000998,190,-17.879372342675925,0.0287353515625,0.2,0.0011,174866112.0,780,434035813.015625,4.803511619567871,-0.0005558057107919012,0.0,0.0050330455
80,192.51,1310720,6888,-96721.94444443999,190,-18.050796443223952,0.050390625,0.2,0.0011,197432480.0,790,414544159.0984375,4.97505521774292,0.0016871108287887181,0.0,0.0110498145
81,205.57,1327104,6975,-96671.81428571,190,-18.21679743975401,0.052264404296875,0.2,0.0011,279927776.0,800,435889613.296875,5.078229904174805,-0.000795944602759846,0.0,0.011999026
82,170.17,1343488,7062,-97223.44166667998,190,-18.346366760134696,0.1540771484375,0.2,0.0011,92884224.0,810,417921110.5484375,5.1740264892578125,0.005469692494443734,0.0,0.006676321
83,169.29,1359872,7150,-96660.1875,190,-18.449260073900223,0.01483154296875,0.2,0.0011,297870720.0,820,503710686.01875,5.293731212615967,-0.0008672606239997549,0.0,0.003777808
84,174.26,1376256,7237,-96777.43472222,190,-18.609881026297806,0.031463623046875,0.2,0.0011,338539072.0,830,502959109.1515625,5.432427883148193,-0.0009734612873216975,0.0,0.0060996036
85,200.47,1392640,7325,-97019.3375,190,-18.73185637071729,0.017529296875,0.2,0.0011,368664992.0,840,474596396.715625,5.530001640319824,-0.0007569430941657629,0.0,0.0041328417
86,173.06,1409024,7413,-97621.07083333,190,-18.89892962500453,0.055841064453125,0.2,0.0011,240539440.0,850,409434076.540625,5.698486328125,0.00031533459059573943,0.0,0.008123665
87,181.41,1425408,7500,-96437.5693376,190,-19.017047692090273,0.019183349609375,0.2,0.0011,489876352.0,860,483290213.221875,5.815321922302246,-0.00013345037114049775,0.0,0.003971435
88,192.14,1441792,7587,-96805.95138889,190,-19.176241987943648,0.029931640625,0.2,0.0011,388220864.0,870,487132873.00625,5.974416255950928,-0.00022678883688058703,-1.1920928955078125e-07,0.0057621477
89,165.77,1458176,7673,-95039.99641025999,190,-19.33921977877617,0.1402099609375,0.2,0.0011,326241536.0,880,424864076.015625,6.122015953063965,0.0056407038195175115,-1.1920928955078125e-07,0.013825511
90,173.77,1474560,7760,-96589.17500000999,190,-19.45898635685444,0.02781982421875,0.2,0.0011,371716352.0,890,497780425.71875,6.277532577514648,0.0005455851291117142,-1.1920928955078125e-07,0.005386604
91,181.66,1490944,7847,-96467.525,189,-19.608492617309093,0.020330810546875,0.2,0.0011,260447936.0,900,467684481.659375,6.428155422210693,-0.0006438935944970581,0.0,0.0043775793
92,172.33,1507328,7934,-96668.20833333001,189,-19.780899894237518,0.034368896484375,0.2,0.0011,190507296.0,910,442343767.359375,6.57562780380249,-0.0007506758174713468,0.0,0.005794529
93,188.4,1523712,8020,-95835.6816725,189,-19.892605995386837,0.020294189453125,0.2,0.0011,294408480.0,920,483189479.803125,6.721185207366943,-0.0004255986958014546,0.0,0.0043228967
94,203.02,1540096,8107,-95730.55418802999,189,-20.063899344950915,0.050341796875,0.2,0.0011,290191968.0,930,425116660.540625,6.907221794128418,0.0006302179152044118,5.960464477539063e-08,0.006499768
95,132.87,1556480,8194,-93536.31351426,189,-20.08294657468796,0.56553955078125,0.2,0.0011,136825280.0,940,387734837.528125,6.894631862640381,0.05586756088578113,-1.1920928955078125e-07,0.06242879
96,143.76,1572864,8281,-94681.65706349,189,-20.080436462908985,6.103515625e-06,0.2,0.0011,389363584.0,950,622025982.64375,6.903558254241943,-0.00044111363249612625,1.1920928955078125e-07,0.00027649052
97,131.93,1589248,8369,-93559.88722527999,189,-20.093387531489135,0.000506591796875,0.2,0.0011,308872608.0,960,544108218.809375,6.929547309875488,-0.0008122767076201853,0.0,0.00094949733
98,163.12,1605632,8455,-95385.51111111,189,-20.135018571466208,0.0010498046875,0.2,0.0011,310140704.0,970,593732462.71875,7.0104594230651855,-0.000766080246103229,0.0,0.0013128183
99,168.1,1622016,8542,-92953.38902595,189,-20.256832431256772,0.02158203125,0.2,0.0011,220662128.0,980,493335777.115625,7.169334411621094,-0.0007511022904509446,0.0,0.0040382585
100,151.48,1638400,8629,-95371.75618688,189,-20.391294322162867,0.02877197265625,0.2,0.0011,175316720.0,990,470347672.896875,7.29170036315918,-9.379614657518686e-05,0.0,0.0048466204
101,143.36,1654784,8717,-95704.98568182,189,-20.48120597600937,0.011376953125,0.2,0.0011,403514144.0,1000,513886078.825,7.445448875427246,-0.0006313586685791961,0.0,0.0034279483
102,155.96,1671168,8803,-93505.12557717999,189,-20.62451763600111,0.01497802734375,0.2,0.0011,359042592.0,1010,529517288.8375,7.625649929046631,-0.0002977071617351612,5.960464477539063e-08,0.0036969958
103,146.24,1687552,8891,-95040.28925214,189,-20.78325115889311,0.029180908203125,0.2,0.0011,215953392.0,1020,487933281.9875,7.8079023361206055,-0.0006171877088490873,5.960464477539063e-08,0.004949292
104,149.19,1703936,8978,-94812.56111110002,189,-20.900136671960354,0.0152587890625,0.2,0.0011,492508288.0,1030,509107345.9,7.9906206130981445,-0.00044292962811596224,-1.1920928955078125e-07,0.003985728
105,159.09,1720320,9065,-95482.54972221,189,-21.022149807959796,0.00992431640625,0.2,0.0011,347543456.0,1040,506659139.121875,8.145316123962402,-0.0005383090221585008,0.0,0.0029014514
106,156.81,1736704,9151,-94943.84007936,189,-21.18097853884101,0.02191162109375,0.2,0.0011,232108032.0,1050,483495210.59375,8.350404739379883,-1.9525001334841363e-05,0.0,0.0040314915
107,149.51,1753088,9239,-94962.69641414001,189,-21.3057387560606,0.021343994140625,0.2,0.0011,215507360.0,1060,477972710.596875,8.534310340881348,-0.0002864755175323808,0.0,0.004061334
108,155.34,1769472,9326,-94745.07214840001,189,-21.43470125645399,0.01265869140625,0.2,0.0011,302234464.0,1070,495433484.728125,8.716108322143555,0.00028644861886277794,0.0,0.0030422844
109,165.87,1785856,9413,-94760.37938310001,189,-21.55995591878891,0.015716552734375,0.2,0.0011,282764000.0,1080,472108189.134375,8.904458999633789,0.0002350567532630521,0.0,0.0033631467
110,156.91,1802240,9499,-92686.16893939,189,-21.722228543460368,0.036627197265625,0.2,0.0011,273077408.0,1090,443152258.00625,9.164161682128906,0.0005662050907631055,0.0,0.006798719
111,154.9,1818624,9587,-95604.16716812,189,-21.878831716626884,0.0335205078125,0.2,0.0011,396110464.0,1100,467184638.265625,9.414660453796387,0.0012318364542807103,1.7881393432617188e-07,0.005945952
112,139.23,1835008,9674,-93998.76456351,189,-21.981452063471078,0.10186767578125,0.2,0.0011,359784576.0,1110,464835773.296875,9.532920837402344,0.003178808954726264,1.7881393432617188e-07,0.0065574716
113,149.97,1851392,9759,-93255.61152930999,189,-22.08168351277709,0.0119873046875,0.2,0.0011,501635968.0,1120,500253671.05625,9.732921600341797,-0.0001252825712072081,5.960464477539063e-08,0.0031557302
114,139.28,1867776,9846,-95169.71,189,-22.271329867839814,0.072369384765625,0.2,0.0011,349866368.0,1130,484735974.8625,10.217689514160156,0.0013007713674596743,0.0,0.01735731
115,144.67,1884160,9932,-94532.7199495,189,-22.46917219609022,0.004522705078125,0.2,0.0011,356725792.0,1140,513312502.315625,10.432599067687988,-9.420889327884651e-05,0.0,0.0030297767
116,147.48,1900544,10018,-92645.43762987001,189,-22.60757672563195,0.004913330078125,0.2,0.0011,344173792.0,1150,480358899.315625,10.574851989746094,-0.00026503477711230515,0.0,0.0015039694
117,151.68,1916928,10105,-94955.63452992,189,-22.704990987479686,0.0750244140625,0.2,0.0011,519605536.0,1160,482066045.90625,10.747955322265625,0.0021513967029022753,-0.0009523630142211914,0.0066284407
118,162.46,1933312,10191,-92828.24490093999,189,-22.767390442639588,0.0020751953125,0.2,0.0011,345747712.0,1170,475827326.825,10.928329467773438,-0.0006383554389685741,0.0010756254196166992,0.0016804355
119,143.9,1949696,10279,-95326.09001442998,189,-22.943810230493547,0.035870361328125,0.2,0.0011,162087792.0,1180,457851941.578125,11.23709774017334,0.0002693818238185486,-0.0008400678634643555,0.0056713275
120,156.55,1966080,10365,-92019.08986986999,189,-23.002073541283607,1.220703125e-05,0.2,0.0011,324905024.0,1190,489823590.940625,11.296089172363281,-0.00023479851115553173,-0.0005614757537841797,0.00026715547
121,163.07,1982464,10451,-94566.50504579,189,-23.054936933517457,0.000164794921875,0.2,0.0011,245971680.0,1200,465859416.9,11.393598556518555,-0.00048356675397371874,-0.0010985136032104492,0.00048976135
122,162.14,1998848,10538,-95068.15222527001,189,-23.06300638243556,0.0,0.2,0.0011,232008592.0,1210,442614716.08125,11.405265808105469,-2.2526810971612578e-05,0.01763397455215454,6.242699e-06
123,149.89,2015232,10624,-96514.74349207,189,-23.068015989661216,0.0,0.2,0.0011,565766400.0,1220,438788370.6515625,11.41010856628418,-1.071882179530803e-05,0.012423872947692871,1.0928852e-06
