time/iterations,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,time/fps,train/entropy_loss,train/clip_fraction,train/clip_range,train/learning_rate,train/loss,train/n_updates,train/value_loss,train/std,train/policy_gradient_loss,train/explained_variance,train/approx_kl
13,233.29,212992,1111,-98773.18888889,191,-9.577505076676607,0.031109619140625,0.2,0.0011,153064944.0,120,463028590.23828125,1.203596830368042,-0.002311192416709673,0.0,0.0045291856
14,236.64,229376,1197,-97536.25399185,191,-9.683780627697706,0.049212646484375,0.2,0.0011,202841104.0,130,526399936.7390625,1.223668098449707,-0.0038328912247379775,0.0,0.0063297395
15,251.3,245760,1285,-97715.34469697,191,-9.80379602573812,0.031683349609375,0.2,0.0011,394968096.0,140,468534611.55625,1.2499345541000366,-0.0017849121424660553,-1.1920928955078125e-07,0.0050805053
16,268.65,262144,1372,-98207.87689392999,191,-9.939892761036754,0.045062255859375,0.2,0.0011,472535520.0,150,431322581.58984375,1.2791328430175781,-0.0020765791612575414,0.0,0.0066527342
17,283.27,278528,1459,-97511.77447938999,190,-10.080440506711602,0.0548583984375,0.2,0.0011,155298128.0,160,401367248.5257813,1.310253381729126,-0.0028088667064366745,0.0,0.0071218107
18,265.81,294912,1546,-97557.28166664999,190,-10.199237052351236,0.043927001953125,0.2,0.0011,251882912.0,170,445307795.0609375,1.3345155715942383,-0.0027764064610892093,0.0,0.005678543
19,272.21,311296,1632,-94737.75096153001,190,-10.335617572441697,0.056036376953125,0.2,0.0011,477882240.0,180,435060468.2171875,1.3688381910324097,-0.0037604174735861307,-1.1920928955078125e-07,0.0070934435
20,243.76,327680,1719,-94674.32168802999,190,-10.471484337747096,0.15350341796875,0.2,0.0011,350622208.0,190,399882974.79375,1.3953231573104858,0.00682872555553331,0.0,0.010760945
21,232.95,344064,1804,-95701.90416666999,190,-10.556706454232335,0.02509765625,0.2,0.0011,489258816.0,200,512225388.346875,1.4157896041870117,-0.0023743728634144645,0.0,0.004093252
22,260.75,360448,1889,-94989.52083334999,190,-10.654409214481712,0.027337646484375,0.2,0.0011,514308672.0,210,486866860.04296875,1.4413607120513916,-0.002077658510825131,0.0,0.0045694644
23,281.08,376832,1975,-95697.30464285999,190,-10.795841232687234,0.07642822265625,0.2,0.0011,282907680.0,220,386839676.6765625,1.4764760732650757,-8.014522900339216e-05,0.0,0.0072171986
24,258.83,393216,2061,-96575.85964283999,190,-10.91494675129652,0.039495849609375,0.2,0.0011,260569808.0,230,426448164.9234375,1.5068000555038452,-0.002391739104677981,0.0,0.0049927677
25,275.94,409600,2148,-96555.87722222,190,-11.036403943225741,0.02572021484375,0.2,0.0011,457417024.0,240,457601784.946875,1.535197138786316,-0.0013944022706709803,-1.1920928955078125e-07,0.004380674
26,290.67,425984,2234,-96971.59027778,190,-11.158612798154355,0.047845458984375,0.2,0.0011,506911296.0,250,403816134.1921875,1.5679917335510254,-0.0030259670442319476,-1.1920928955078125e-07,0.006222592
27,269.8,442368,2320,-96730.59638891001,190,-11.285982875153422,0.03795166015625,0.2,0.0011,217478384.0,260,384916255.1730469,1.5994887351989746,-0.0010540813753323163,0.0,0.0060989093
28,253.96,458752,2407,-95740.62166668002,190,-11.392073917388917,0.03673095703125,0.2,0.0011,203195360.0,270,438178206.015625,1.62921142578125,-0.002628181069485436,5.960464477539063e-08,0.0056548445
29,260.13,475136,2493,-96401.64194444999,190,-11.498579553887248,0.032635498046875,0.2,0.0011,299327520.0,280,454552277.6828125,1.6569831371307373,-0.0021397610384155997,5.960464477539063e-08,0.0043939524
30,272.08,491520,2580,-97435.92638889,190,-11.626426269114017,0.055511474609375,0.2,0.0011,461082752.0,290,413218156.8171875,1.6959004402160645,-0.0025736434738064416,0.0,0.008696243
31,291.71,507904,2666,-95032.78656898,190,-11.77035996504128,0.069879150390625,0.2,0.0011,72511104.0,300,394136642.1640625,1.7354803085327148,-0.002152637654762657,1.1920928955078125e-07,0.012006268
32,277.4,524288,2753,-95467.96641025,190,-11.885648142173887,0.073028564453125,0.2,0.0011,167339680.0,310,356390954.6640625,1.7695624828338623,-0.0012284228132557473,-1.1920928955078125e-07,0.007406085
33,305.59,540672,2839,-97081.23829061,190,-11.995149003341794,0.04840087890625,0.2,0.0011,184233328.0,320,422728533.171875,1.804153323173523,-0.0030383270070160505,0.0,0.0067962157
34,288.89,557056,2926,-97338.53440172,190,-12.11232647523284,0.193463134765625,0.2,0.0011,108011312.0,330,311899725.9273437,1.8406527042388916,0.005944820226795855,1.1920928955078125e-07,0.01818601
35,277.62,573440,3013,-96779.74027778,190,-12.211980395019054,0.044964599609375,0.2,0.0011,281819136.0,340,424660307.5726563,1.8683204650878906,-0.0012333000639046076,-1.1920928955078125e-07,0.0075340397
36,268.82,589824,3100,-96210.99047618,190,-12.328969633951782,0.051434326171875,0.2,0.0011,155734944.0,350,375846380.3421875,1.908226728439331,-0.0018197001325461315,-1.1920928955078125e-07,0.006509778
37,295.19,606208,3187,-96127.79325397,190,-12.473639538139105,0.06112060546875,0.2,0.0011,139103904.0,360,402745666.9578125,1.9557656049728394,-0.0027634974579996197,-1.1920928955078125e-07,0.0077292733
38,276.01,622592,3274,-96115.11246032,190,-12.66113032400608,0.2202392578125,0.2,0.0011,56586252.0,370,325580871.5,2.0107648372650146,0.006283441141567892,0.0,0.030398574
39,282.0,638976,3361,-97308.31888889,190,-12.748876622319221,0.03631591796875,0.2,0.0011,309341440.0,380,421674565.625,2.047576665878296,-0.002894336570534506,5.960464477539063e-08,0.0061520357
40,275.71,655360,3448,-96884.79583333,190,-12.891950589045882,0.11402587890625,0.2,0.0011,325442944.0,390,356863922.2765625,2.0997447967529297,-0.00018201334423793015,0.0,0.010530472
41,250.0,671744,3534,-98322.24482904,190,-13.009258507192135,0.055621337890625,0.2,0.0011,280206688.0,400,409469843.121875,2.1372430324554443,-0.0007348028279011487,-1.1920928955078125e-07,0.00481997
42,263.25,688128,3621,-96675.9114957,190,-13.128716138377786,0.079449462890625,0.2,0.0011,146853696.0,410,389484764.4859375,2.1826701164245605,-0.0015917124768748182,0.0,0.008859042
43,277.87,704512,3707,-96149.08333333001,190,-13.26056953035295,0.050994873046875,0.2,0.0011,250037136.0,420,406193203.234375,2.22778582572937,-0.0021492543071872207,0.0,0.0066160955
44,299.23,720896,3792,-95465.10388889,190,-13.39663429223001,0.10677490234375,0.2,0.0011,450701280.0,430,342269747.0546875,2.2836577892303467,0.0012296519624214852,-1.1920928955078125e-07,0.010633753
45,265.72,737280,3879,-96572.30555555999,190,-13.548424352705478,0.121124267578125,0.2,0.0011,251118080.0,440,343212642.175,2.33994197845459,0.00154150370744901,-1.1920928955078125e-07,0.009957409
46,276.14,753664,3965,-96305.33333332,190,-13.671855009347201,0.03946533203125,0.2,0.0011,188927696.0,450,411098042.053125,2.3965229988098145,-0.0012949814177773077,0.0,0.005599322
47,291.69,770048,4050,-95097.43959401001,190,-13.82687699533999,0.07998046875,0.2,0.0011,140283008.0,460,342662830.740625,2.4479591846466064,-0.0001658033226703992,0.0,0.008286226
48,255.97,786432,4136,-95261.18918803,190,-13.960459251329302,0.1118408203125,0.2,0.0011,271221376.0,470,367544886.86875,2.531606674194336,0.001244902118560276,0.0,0.035938866
49,270.93,802816,4221,-95211.05363248,190,-14.136429364606737,0.064251708984375,0.2,0.0011,452989024.0,480,403360327.003125,2.5767996311187744,0.00033458701545896474,0.0,0.0072786
50,273.37,819200,4308,-96285.18611111998,190,-14.236176811158657,0.22093505859375,0.2,0.0011,273718112.0,490,347445200.26953125,2.6195459365844727,0.009939207232673653,0.0,0.009006434
51,276.92,835584,4394,-95614.01452992,190,-14.3415538020432,0.0765380859375,0.2,0.0011,198420752.0,500,366911567.140625,2.6704916954040527,-0.0027281730430331664,1.7881393432617188e-07,0.008399015
52,283.99,851968,4481,-97373.48952992,190,-14.462925985082984,0.152197265625,0.2,0.0011,360805472.0,510,355580791.4703125,2.7258052825927734,0.003332944310750463,-2.384185791015625e-07,0.021884307
53,280.28,868352,4568,-97441.41472222,190,-14.569512898102403,0.059100341796875,0.2,0.0011,150468272.0,520,359453309.2546875,2.7727789878845215,-0.0009500883945293026,0.0,0.009013627
54,254.4,884736,4655,-96469.19423077001,190,-14.7318847194314,0.33623046875,0.2,0.0011,107180624.0,530,328295681.17890626,2.881293773651123,0.021607811704780034,0.0,0.040939454
55,246.22,901120,4742,-97220.12027777999,190,-14.872208802774548,0.018212890625,0.2,0.0011,265613344.0,540,407471876.1015625,2.9205188751220703,-0.000982520899560768,0.0,0.005000005
56,216.46,917504,4830,-97187.34027778,189,-14.99752211086452,0.088641357421875,0.2,0.0011,281660960.0,550,394547264.071875,3.0011820793151855,0.0012636062019737437,5.960464477539063e-08,0.025588747
57,194.15,933888,4917,-96775.9227564,189,-15.121293965354562,0.0420166015625,0.2,0.0011,246435936.0,560,461982071.26875,3.051732063293457,-0.0022920546782188465,0.0,0.009728694
58,201.27,950272,5004,-96439.0,189,-15.236272483319045,0.0270751953125,0.2,0.0011,142975216.0,570,521138064.1,3.117509603500366,-0.002815891245882085,0.0,0.00565766
59,221.88,966656,5090,-93976.54209401998,189,-15.359004488959908,0.052587890625,0.2,0.0011,288869824.0,580,466885664.2875,3.1789259910583496,-0.0005352855632736464,0.0,0.006158718
60,220.72,983040,5178,-97699.56805556,189,-15.493187772855162,0.130328369140625,0.2,0.0011,384071392.0,590,445725393.890625,3.2451395988464355,0.004730343963456107,0.0,0.013136866
61,216.84,999424,5265,-97701.76944444001,189,-15.576453927531839,0.05465087890625,0.2,0.0011,259338432.0,600,427183255.9859375,3.2917723655700684,0.0006351987030939199,5.960464477539063e-08,0.00528091
62,233.9,1015808,5353,-97096.45833334,189,-15.70785250812769,0.0368408203125,0.2,0.0011,224391504.0,610,436342785.075,3.3731188774108887,-0.0011598585508181714,0.0,0.005722629
63,256.38,1032192,5442,-96759.58472224,189,-15.839636389538645,0.07647705078125,0.2,0.0011,330901216.0,620,401187406.11875,3.449298858642578,0.0006610562013520394,0.0,0.009823049
64,244.1,1048576,5531,-98587.52884615998,189,-15.983765690401196,0.1414794921875,0.2,0.0011,214115840.0,630,355860190.103125,3.542726516723633,0.003674875279648404,-1.1920928955078125e-07,0.013228438
65,243.05,1064960,5621,-98288.88444444,189,-16.132280346751212,0.069915771484375,0.2,0.0011,196814800.0,640,400302652.1125,3.637629985809326,-0.0020582633776939476,5.960464477539063e-08,0.010423864
66,242.11,1081344,5708,-98250.08888889,189,-16.2868458494544,0.035595703125,0.2,0.0011,149764624.0,650,380037618.5921875,3.7106757164001465,-0.00011386251007934333,0.0,0.0055039627
67,248.01,1097728,5796,-98067.22916666,189,-16.452309733629228,0.139300537109375,0.2,0.0011,147822704.0,660,373339307.821875,3.8234100341796875,0.002173674604819098,1.1920928955078125e-07,0.015469745
68,251.45,1114112,5883,-97170.73486568998,189,-16.554368061572312,0.51502685546875,0.2,0.0011,137889040.0,670,371165094.5046875,3.866671562194824,0.06759558487301547,0.0,0.102945395
69,252.34,1130496,5971,-95906.89896826,189,-16.61870391741395,0.328350830078125,0.2,0.0011,62008248.0,680,357289121.459375,3.9300055503845215,0.029702124526374975,0.0,0.057582162
70,220.97,1146880,6058,-95520.60491455001,189,-16.67601389363408,0.19034423828125,0.2,0.0011,119222840.0,690,390146998.8875,3.956160068511963,0.008797000714548631,0.0,0.01140927
71,234.52,1163264,6144,-95728.81741454001,189,-16.751571418344973,0.04468994140625,0.2,0.0011,224006288.0,700,426424337.88125,4.04047966003418,-0.0003751707976334728,0.0,0.010558737
72,264.07,1179648,6230,-96552.81517094,189,-16.895672450959683,0.123876953125,0.2,0.0011,220323504.0,710,369321654.99140626,4.1286211013793945,0.003043734631501138,0.0,0.022361739
73,278.96,1196032,6317,-97339.43739316,189,-17.08516427874565,0.310638427734375,0.2,0.0011,207405344.0,720,315116442.66328126,4.294980525970459,0.019418433128703328,0.0,0.017432664
74,276.45,1212416,6402,-96940.20277778,189,-17.251281869411468,0.180462646484375,0.2,0.0011,123201480.0,730,326829826.1625,4.363917827606201,0.007816113391891122,0.0,0.008868005
75,239.09,1228800,6488,-96803.70277775999,189,-17.387416676431894,0.091326904296875,0.2,0.0011,262935600.0,740,345608705.7484375,4.457973480224609,0.001906381111984956,-1.1920928955078125e-07,0.016739953
76,251.31,1245184,6576,-97158.44583333,189,-17.478341460973024,0.095281982421875,0.2,0.0011,165779456.0,750,365953593.4828125,4.563304901123047,0.001353939386899583,0.0,0.009130524
77,268.26,1261568,6662,-97341.79722222,189,-17.56049962565303,0.14168701171875,0.2,0.0011,243629088.0,760,346264775.7,4.65117073059082,0.0030071681494519,0.0,0.00859625
78,282.51,1277952,6748,-97214.42361111,189,-17.778319741785527,0.157403564453125,0.2,0.0011,148101952.0,770,327025063.9429687,4.834655284881592,0.006374843680896447,0.0,0.013601359
79,238.29,1294336,6834,-96987.50096459,189,-18.02254324480891,0.510455322265625,0.2,0.0011,307540736.0,780,324499605.6734375,5.012395858764648,0.06777113604530313,-1.1920928955078125e-07,0.08127031
80,204.93,1310720,6922,-97157.74972222,189,-18.122843798995017,0.009918212890625,0.2,0.0011,372474304.0,790,398896610.140625,5.055164337158203,-0.0009405733113453607,5.960464477539063e-08,0.0030279146
81,204.28,1327104,7007,-96232.34444444,189,-18.164872259646653,0.003497314453125,0.2,0.0011,270711936.0,800,434887039.3515625,5.08837366104126,-0.0011138585086882813,0.0,0.0028629499
82,228.13,1343488,7094,-94562.75982908,189,-18.228087759763003,0.031292724609375,0.2,0.0011,248403312.0,810,408810045.390625,5.163197994232178,0.0007018866330327,-1.1920928955078125e-07,0.0070753875
83,227.96,1359872,7180,-94554.26260686001,189,-18.39124537855387,0.064862060546875,0.2,0.0011,307797568.0,820,389653534.5359375,5.332455635070801,0.0023070632612871124,0.0,0.010460191
84,222.99,1376256,7268,-96529.72222222999,189,-18.546959720551968,0.1863037109375,0.2,0.0011,261339232.0,830,383123835.078125,5.435947418212891,0.00531031879108923,0.0,0.007831603
85,214.01,1392640,7354,-97207.99027778,189,-18.691968785226344,0.069403076171875,0.2,0.0011,187917216.0,840,363248265.884375,5.625522613525391,0.0017058654819265939,0.0,0.0107729435
86,232.44,1409024,7441,-97067.03055555999,189,-18.781778128445147,0.252276611328125,0.2,0.0011,269038496.0,850,424015318.6,5.598663330078125,0.011918257025718049,5.960464477539063e-08,0.015852869
87,251.9,1425408,7528,-97402.50170942002,189,-18.7524677477777,0.41220703125,0.2,0.0011,227949392.0,860,339007609.1390625,5.66729736328125,0.03618557275713101,-1.1920928955078125e-07,0.009870817
88,241.73,1441792,7615,-96807.79781747003,189,-18.909917652606964,0.04759521484375,0.2,0.0011,241931680.0,870,352214411.2390625,5.782641410827637,0.0006459310943682794,0.0,0.0062726815
89,251.19,1458176,7701,-95966.89860805002,189,-19.056174900382757,0.097320556640625,0.2,0.0011,302950848.0,880,361200872.7875,5.971356391906738,0.0034440181832906093,0.0,0.024864227
90,251.19,1474560,7788,-96815.66678572,189,-19.232940851897002,0.172283935546875,0.2,0.0011,102609104.0,890,329966385.0734375,6.142472743988037,0.006975650471576955,-2.384185791015625e-07,0.007091038
91,225.05,1490944,7874,-96789.08529915,189,-19.39340965822339,0.33570556640625,0.2,0.0011,154507856.0,900,344804303.4109375,6.252433776855469,0.02463760866485245,-1.1920928955078125e-07,0.020432808
92,223.25,1507328,7961,-96883.32542734999,189,-19.504639756679534,0.04967041015625,0.2,0.0011,294236832.0,910,370323696.409375,6.399553298950195,0.0008372205758860219,1.1920928955078125e-07,0.009605191
93,189.72,1523712,8048,-98136.80833333998,189,-19.706051190197467,0.08553466796875,0.2,0.0011,230690384.0,920,363556433.0125,6.672370433807373,0.0019391502377402504,-1.1920928955078125e-07,0.025244152
94,199.46,1540096,8135,-97344.64444444001,189,-19.8276382394135,0.00841064453125,0.2,0.0011,213602688.0,930,426435962.128125,6.765650749206543,-0.0012128177755585056,0.0,0.0031519695
95,192.07,1556480,8223,-96315.60869047999,189,-19.96778569817543,0.03753662109375,0.2,0.0011,481028576.0,940,410845083.3703125,6.8891425132751465,-0.00014686845315736718,-1.1920928955078125e-07,0.0054583754
96,196.15,1572864,8310,-97929.55106837001,189,-20.051860167086126,0.035992431640625,0.2,0.0011,125167408.0,950,412345438.478125,7.045405387878418,-0.0019589104631450027,5.960464477539063e-08,0.005792108
97,217.39,1589248,8398,-98407.95,189,-20.17378376275301,0.02325439453125,0.2,0.0011,310959584.0,960,408849266.98125,7.143139839172363,5.978463559586089e-05,0.0,0.004281484
98,216.23,1605632,8484,-98477.24583333,189,-20.30682988911867,0.14130859375,0.2,0.0011,141325968.0,970,364018079.6578125,7.329522132873535,0.005066056224131898,0.0,0.022216503
99,227.46,1622016,8572,-97524.18194444,189,-20.353368386626244,0.05677490234375,0.2,0.0011,230199456.0,980,385109383.04375,7.4156107902526855,-0.00019179508853994776,-1.1920928955078125e-07,0.0043721716
100,200.43,1638400,8659,-96508.71207265001,189,-20.364146749675275,0.091302490234375,0.2,0.0011,250846128.0,990,352425610.85625,7.413420677185059,0.0024687649667612275,0.0,0.0071541364
101,204.09,1654784,8746,-97296.84027778,189,-20.45159722864628,0.2202880859375,0.2,0.0011,433511264.0,1000,401406601.640625,7.523551940917969,0.015119972266256809,-1.1920928955078125e-07,0.0470986
102,234.67,1671168,8832,-96114.87010685001,189,-20.492640326917172,0.04859619140625,0.2,0.0011,300923264.0,1010,385694040.39375,7.596059799194336,0.0007001287152888835,-1.1920928955078125e-07,0.006816945
103,231.84,1687552,8919,-96962.09871795,189,-20.64552507996559,0.209002685546875,0.2,0.0011,250012192.0,1020,337835463.953125,7.791431427001953,0.010442436663652188,1.1920928955078125e-07,0.017100409
104,207.17,1703936,9006,-98003.80575396001,189,-20.708766766637563,0.053179931640625,0.2,0.0011,206726256.0,1030,362891074.6078125,7.826281547546387,0.001719845162733691,0.0,0.018495824
105,187.7,1720320,9093,-98106.53611109998,189,-20.877817150205374,0.352008056640625,0.2,0.0011,292218976.0,1040,364120037.165625,8.143885612487793,0.023463148670998635,0.0,0.020545121
106,190.92,1736704,9181,-97797.13333334,189,-20.96867641285062,0.0064453125,0.2,0.0011,182853936.0,1050,424957561.03125,8.222188949584961,-0.00072774609670887,0.0,0.0027218512
107,175.17,1753088,9267,-94115.62402321,189,-21.070680850744246,0.3176025390625,0.2,0.0011,160169968.0,1060,397126820.253125,8.3966064453125,0.0344402805869322,5.960464477539063e-08,0.08761346
108,168.81,1769472,9355,-98008.69400793001,189,-21.077464725077153,0.2992431640625,0.2,0.0011,503092896.0,1070,442700956.7375,8.379322052001953,0.014486065359415079,0.0,0.012172418
109,179.71,1785856,9442,-97251.40277777001,189,-21.08838150650263,0.000152587890625,0.2,0.0011,229684880.0,1080,457108975.7609375,8.406137466430664,-0.00085946686394891,-1.1920928955078125e-07,0.0015702795
110,178.74,1802240,9529,-94864.69382478,189,-21.14104443192482,0.05145263671875,0.2,0.0011,206139456.0,1090,429804036.0953125,8.512828826904297,0.00274470006042975,0.0,0.003655937
111,185.26,1818624,9616,-95446.27745726,189,-21.242282605171205,0.023846435546875,0.2,0.0011,302236096.0,1100,436558991.9078125,8.70764446258545,0.000554406046285294,-1.1920928955078125e-07,0.005596935
112,191.39,1835008,9703,-97213.69752136,189,-21.426114897429944,0.08565673828125,0.2,0.0011,219864816.0,1110,403125987.296875,8.965557098388672,0.001741023449176282,0.0,0.008007541
113,180.13,1851392,9790,-97646.65111111998,189,-21.565486754477025,0.029241943359375,0.2,0.0011,213488624.0,1120,402453606.0671875,9.171852111816406,0.00025769033400138144,-1.1920928955078125e-07,0.004796634
114,183.51,1867776,9877,-98275.76777777002,189,-21.748567475378515,0.117608642578125,0.2,0.0011,203982272.0,1130,404570673.1515625,9.396767616271973,0.005066999088376179,0.0,0.00610257
115,220.26,1884160,9963,-97941.85946970001,189,-21.789250609278678,0.296966552734375,0.2,0.0011,221505136.0,1140,401429030.1328125,9.462701797485352,0.017385448416644068,0.0,0.02647788
116,236.85,1900544,10051,-98182.72916666,189,-21.877976121753456,0.141778564453125,0.2,0.0011,224526080.0,1150,316766530.025,9.689838409423828,0.003753521180806274,0.0,0.0117958225
117,260.49,1916928,10137,-97466.11706349,189,-22.019905372709037,0.082440185546875,0.2,0.0011,124868328.0,1160,331422976.59375,9.933433532714844,0.0008747410431169556,0.0,0.010887409
118,279.55,1933312,10223,-97033.10595238,189,-22.12906969487667,0.229888916015625,0.2,0.0011,99227984.0,1170,275733613.1921875,10.056774139404297,0.009092813633105833,0.0,0.005394076
119,266.44,1949696,10310,-97494.08974359,189,-22.222335540503263,0.074359130859375,0.2,0.0011,173539376.0,1180,288289760.859375,10.41940975189209,0.0018486935568944318,0.0,0.01715712
120,264.13,1966080,10397,-97923.50170940999,189,-22.45081659927964,0.0556640625,0.2,0.0011,183508080.0,1190,293449551.2546875,10.682841300964355,0.00039058346046658696,0.0,0.0071478486
121,246.63,1982464,10484,-98228.36111111999,189,-22.59678184390068,0.116424560546875,0.2,0.0011,188235456.0,1200,288760524.621875,10.99769401550293,0.0037000414107751568,0.0,0.007865982
122,197.15,1998848,10571,-96166.85555555999,189,-22.70427062511444,0.277960205078125,0.2,0.0011,310115552.0,1210,319254343.95625,11.166997909545898,0.019528336305302218,-1.1920928955078125e-07,0.05406318
123,175.29,2015232,10657,-95014.94679488,189,-22.796704768389464,0.06031494140625,0.2,0.0011,98408488.0,1220,397568358.18125,11.404647827148438,0.004643408764422929,-1.1920928955078125e-07,0.0431286
