time/time_elapsed,train/critic_loss,train/ent_coef,train/n_updates,train/actor_loss,train/ent_coef_loss,time/fps,train/learning_rate,time/total_timesteps,time/episodes,rollout/ep_len_mean,rollout/ep_rew_mean
184,589.7017211914062,1.2821931838989258,5918,203.56314086914062,-0.27765917778015137,129,0.0001,23776,300,81.0,-97765.72166666001
186,609.3557739257812,1.289153814315796,5997,203.61810302734375,-0.11437702178955078,129,0.0001,24092,304,80.81,-97863.82166666
188,24.88516616821289,1.294706106185913,6059,203.61956787109375,-0.11044436693191528,129,0.0001,24340,308,81.75,-97873.22166666001
190,785.0148315429688,1.3011869192123413,6134,203.78822326660156,-0.13994020223617554,129,0.0001,24640,312,80.09,-97956.70916666002
194,200.16000366210938,1.3128101825714111,6253,208.93194580078125,-0.4147200584411621,129,0.0001,25116,316,80.8,-97963.80916666001
196,1174.9300537109375,1.3189622163772583,6311,211.86517333984375,-0.3002926707267761,129,0.0001,25348,320,82.43,-97973.94666666
199,589.9475708007812,1.3320072889328003,6432,207.2918243408203,-0.07924281805753708,129,0.0001,25832,324,82.14,-98071.04666666001
200,610.139892578125,1.3353307247161865,6469,212.97422790527344,-0.20143258571624756,129,0.0001,25980,328,81.13,-98060.94666666
203,824.6373901367188,1.3442140817642212,6557,213.79270935058594,-0.390381395816803,129,0.0001,26332,332,79.58,-98045.96333333
205,590.9684448242188,1.3491581678390503,6604,216.1903533935547,-0.4092649519443512,129,0.0001,26520,336,78.67,-98137.30083333001
207,980.6561279296875,1.3570430278778076,6675,211.21502685546875,-0.3036194443702698,129,0.0001,26804,340,75.82,-98317.98833333001
209,785.8796997070312,1.366352915763855,6756,214.40757751464844,-0.2643989622592926,129,0.0001,27128,344,77.4,-98436.76333333
213,785.4425048828125,1.3790688514709473,6880,204.32876586914062,1.2311670780181885,129,0.0001,27624,348,78.63,-98449.23833333001
214,824.5594482421875,1.3626668453216553,6927,202.17568969726562,1.323824167251587,129,0.0001,27812,352,77.8,-98540.95083333
217,395.8555603027344,1.332411289215088,7009,197.9120330810547,1.1785593032836914,129,0.0001,28140,356,76.34,-98629.16333333001
218,1175.2711181640625,1.3196756839752197,7051,197.48794555664062,1.1622874736785889,129,0.0001,28308,360,75.79,-98725.50583333001
223,591.07080078125,1.2826112508773804,7194,194.69924926757812,1.0368952751159668,129,0.0001,28880,364,78.14,-98646.38083333001
226,201.05923461914062,1.2603938579559326,7296,193.34866333007812,0.9057005643844604,129,0.0001,29288,368,78.61,-98550.46833333
227,396.0481262207031,1.2497633695602417,7349,193.36012268066406,1.0081506967544556,129,0.0001,29500,372,78.51,-98448.76833333001
231,1194.6578369140625,1.228914737701416,7461,193.661376953125,0.8708369135856628,129,0.0001,29948,376,77.79,-98844.9475
233,1195.21533203125,1.2172455787658691,7528,190.73114013671875,0.8993105292320251,129,0.0001,30216,380,79.44,-98860.41
235,416.2320251464844,1.2072324752807617,7587,191.57186889648438,0.8088018298149109,129,0.0001,30452,384,78.06,-99051.375
238,396.5448303222656,1.1923816204071045,7680,188.13978576660156,0.727211058139801,129,0.0001,30824,388,77.88,-98948.675
242,805.9993896484375,1.1779232025146484,7774,187.32354736328125,0.7031184434890747,128,0.0001,31200,392,77.64,-99046.8
246,202.42169189453125,1.1545904874801636,7934,186.2845458984375,0.5938920974731445,128,0.0001,31840,396,80.57,-98872.4875
250,417.24615478515625,1.137272596359253,8060,185.68727111816406,0.6303523182868958,129,0.0001,32344,400,81.3,-98979.8875
253,592.6683959960938,1.1246329545974731,8155,184.99258422851562,0.4975403845310211,129,0.0001,32724,404,86.61,-98932.2
256,612.4236450195312,1.1113041639328003,8259,188.07212829589844,0.45935115218162537,129,0.0001,33140,408,86.98,-99035.9
258,221.8683319091797,1.1039855480194092,8317,179.80462646484375,0.41611358523368835,129,0.0001,33372,412,87.79,-99044.0
264,982.1323852539062,1.0806071758270264,8510,185.14222717285156,0.31585434079170227,129,0.0001,34144,416,88.92,-99055.3
266,613.2784423828125,1.0708671808242798,8592,185.80621337890625,0.3118475675582886,129,0.0001,34472,420,90.64,-98970.6875
269,398.8044128417969,1.0606293678283691,8681,183.53067016601562,0.26069068908691406,129,0.0001,34828,424,90.63,-98970.5875
271,806.9561767578125,1.0529537200927734,8749,182.71627807617188,0.20626325905323029,129,0.0001,35100,428,90.99,-99074.1875
276,419.00665283203125,1.0344085693359375,8917,184.35150146484375,0.14761456847190857,129,0.0001,35772,432,93.6,-99300.6375
279,594.7090454101562,1.0243626832962036,9010,185.2060546875,0.10875527560710907,129,0.0001,36144,436,95.91,-99222.425
283,1005.0433959960938,1.0137821435928345,9109,188.70938110351562,0.054104335606098175,128,0.0001,36540,440,97.93,-99141.6625
286,206.27047729492188,1.0045377016067505,9197,185.0479736328125,0.01750854030251503,128,0.0001,36892,444,98.16,-99143.9625
289,790.6358032226562,0.9914488196372986,9324,188.58822631835938,-0.03277234733104706,129,0.0001,37400,448,98.0,-99141.925
295,1201.8253173828125,0.9733553528785706,9504,193.86111450195312,-0.11913645267486572,129,0.0001,38120,452,100.78,-99069.725
297,1197.0997314453125,0.9657553434371948,9581,181.36614990234375,-0.1378019154071808,129,0.0001,38428,456,102.34,-99186.8125
301,791.5653686523438,0.9549661874771118,9693,187.19186401367188,-0.20850640535354614,129,0.0001,38876,460,105.12,-99012.835
306,1415.6954345703125,0.9373471736907959,9879,189.21612548828125,-0.25679758191108704,129,0.0001,39620,464,104.73,-99111.56
310,1395.80908203125,0.9245091676712036,10018,188.63156127929688,-0.3373454213142395,129,0.0001,40176,468,108.23,-99145.2475
315,618.6768798828125,0.9118683934211731,10156,193.40524291992188,-0.3979984521865845,129,0.0001,40728,472,112.32,-99074.335
320,597.7734985351562,0.8945813179016113,10351,190.9556884765625,-0.46653974056243896,129,0.0001,41508,476,115.97,-99110.835
326,810.08349609375,0.8808837532997131,10508,184.36883544921875,-0.5082955360412598,129,0.0001,42136,480,117.86,-99029.8975
332,428.5869140625,0.8660242557525635,10684,212.88612365722656,-0.5528790950775146,128,0.0001,42840,484,122.16,-98869.9475
336,404.9952697753906,0.8579848408699036,10781,196.53375244140625,-0.6498574614524841,128,0.0001,43228,488,124.69,-98691.86
344,812.860107421875,0.8396012783050537,11006,192.72906494140625,-0.656490683555603,128,0.0001,44128,492,127.13,-98615.035
352,445.2409362792969,0.8201070427894592,11254,196.32867431640625,-0.8269156813621521,127,0.0001,45120,496,132.3,-98870.3475
360,406.92626953125,0.8041711449623108,11460,196.56845092773438,-0.8635221123695374,127,0.0001,45944,500,138.01,-98927.4475
374,218.7939453125,0.7748708128929138,11857,225.71493530273438,-0.8337246179580688,127,0.0001,47532,504,143.43,-98865.7225
382,217.22999572753906,0.7556337118148804,12132,215.10826110839844,-1.0332926511764526,127,0.0001,48632,508,152.31,-98838.86
406,801.6055908203125,0.7041094899177551,12930,229.6690673828125,-0.9452802538871765,127,0.0001,51824,512,176.62,-97869.7225
430,632.5907592773438,0.6597259640693665,13701,249.4578094482422,-1.0623188018798828,127,0.0001,54908,516,191.75,-98021.0225
444,26.047771453857422,0.6355955004692078,14152,231.9470672607422,-1.2427221536636353,127,0.0001,56712,520,213.21,-96444.585
462,217.55801391601562,0.6061437129974365,14731,220.43984985351562,-1.4359101057052612,127,0.0001,59028,524,234.85,-96560.985
480,609.8994750976562,0.5782097578048706,15313,244.26602172851562,-1.1112072467803955,127,0.0001,61356,528,252.36,-95524.1975
507,216.51559448242188,0.5377456545829773,16197,229.07655334472656,-1.3591387271881104,127,0.0001,64892,532,282.37,-92824.5975
532,20.612592697143555,0.502713143825531,17008,203.91940307617188,-1.116300344467163,127,0.0001,68136,536,309.5,-90197.51
560,609.34814453125,0.46699342131614685,17901,231.983642578125,-1.2621264457702637,128,0.0001,71708,540,337.5,-87578.7725
588,626.6268310546875,0.43153318762779236,18847,244.8207244873047,-1.4049794673919678,128,0.0001,75492,544,369.78,-86701.1475
621,222.0077667236328,0.3991863429546356,19847,253.48727416992188,-0.5924556851387024,127,0.0001,79492,548,400.0,-84104.085
635,457.6396179199219,0.3854800760746002,20325,289.77630615234375,-0.7494688034057617,127,0.0001,81404,552,428.09,-81441.7975
660,38.91781234741211,0.3646816909313202,21097,286.7767639160156,-0.6891269087791443,127,0.0001,84492,556,456.67,-79483.3475
693,606.9872436523438,0.33907124400138855,22097,212.58645629882812,-1.5919370651245117,127,0.0001,88492,560,477.45,-78561.22361111
716,629.01025390625,0.3210478127002716,22869,267.98779296875,-0.781437873840332,127,0.0001,91580,564,507.97,-75751.84861111
740,422.6626892089844,0.3038410246372223,23668,258.38739013671875,-1.239961862564087,127,0.0001,94776,568,534.61,-72994.92361111
769,50.95793533325195,0.2864856719970703,24597,248.1810302734375,-0.8642480373382568,128,0.0001,98492,572,560.92,-70370.83611111
795,36.09394073486328,0.2714880406856537,25474,268.3226318359375,-2.172013998031616,128,0.0001,102000,576,589.11,-69530.26111111
826,211.3297119140625,0.25465694069862366,26474,240.73353576660156,-1.323401927947998,128,0.0001,106000,580,615.61,-67673.39861111
845,614.0618286132812,0.24434921145439148,27099,239.36306762695312,-1.784848690032959,128,0.0001,108500,584,643.15,-65873.13611111
860,408.319091796875,0.23514434695243835,27618,213.14566040039062,-2.798321008682251,128,0.0001,110576,588,668.07,-64426.823611110005
888,610.4920654296875,0.22048451006412506,28474,226.68276977539062,-0.5117287635803223,128,0.0001,114000,592,693.21,-63364.136111110005
918,27.183568954467773,0.20145313441753387,29474,218.6044464111328,-1.6426339149475098,128,0.0001,118000,596,717.33,-61478.41111111
950,216.11302185058594,0.1816275268793106,30474,204.22186279296875,-2.492587089538574,128,0.0001,122000,600,744.78,-58653.21111111
976,8.708187103271484,0.16556064784526825,31315,140.10458374023438,-1.8114395141601562,128,0.0001,125364,604,768.09,-56103.323611110005
1007,22.240121841430664,0.14800509810447693,32315,196.83572387695312,-1.7069302797317505,128,0.0001,129364,608,794.98,-52488.28611111
1038,206.65814208984375,0.1324935108423233,33315,147.49363708496094,-2.989650011062622,128,0.0001,133364,612,807.82,-49829.323611110005
1069,7.881209373474121,0.11858846247196198,34315,131.9194793701172,-3.9787304401397705,128,0.0001,137364,616,828.19,-46033.42361111
1093,20.07175064086914,0.10866160690784454,35116,197.58502197265625,-4.662372589111328,128,0.0001,140568,620,837.08,-45122.42361111
1125,22.993772506713867,0.09751449525356293,36116,114.08008575439453,-7.57465934753418,128,0.0001,144568,624,852.27,-41247.86111111
1155,2.0489132404327393,0.08791190385818481,37096,108.80670928955078,-7.249514579772949,128,0.0001,148488,628,870.93,-39487.323611110005
1183,1.776920199394226,0.08033262193202972,37981,106.32028198242188,-7.7804083824157715,128,0.0001,152028,632,870.88,-39384.28611111
1205,1.2229080200195312,0.07487643510103226,38684,103.62939453125,-9.798686027526855,128,0.0001,154840,636,867.12,-40346.58611111
1224,2.2847483158111572,0.07034992426633835,39325,107.65410614013672,-5.527841567993164,128,0.0001,157404,640,863.0,-41135.02361111
1249,196.37286376953125,0.06477911025285721,40160,103.75897216796875,-9.182172775268555,128,0.0001,160744,644,859.36,-40173.261111110005
1280,1.5218634605407715,0.05864616110920906,41160,100.94419860839844,-8.233989715576172,128,0.0001,164744,648,863.37,-39984.22361111
1303,1.423771858215332,0.05450678616762161,41917,102.96147918701172,-6.201045989990234,128,0.0001,167772,652,863.04,-40892.37361111
1333,1.1135488748550415,0.049768127501010895,42917,101.17282104492188,-6.719873428344727,128,0.0001,171772,656,862.7,-41134.12361111
1362,0.9444291591644287,0.04581088200211525,43837,102.960205078125,-7.098573207855225,128,0.0001,175452,660,875.76,-39697.5125
1373,1.2948741912841797,0.0443386472761631,44204,100.95763397216797,-5.050503730773926,128,0.0001,176920,664,859.44,-41548.55
1390,1.0133789777755737,0.04210880771279335,44776,102.40459442138672,-7.324902534484863,128,0.0001,179208,668,844.47,-44524.1
1420,215.80511474609375,0.03850873187184334,45743,99.9930648803711,-3.861560106277466,128,0.0001,183076,672,842.39,-45603.2
1424,1.3945368528366089,0.03801519051194191,45889,100.86869812011719,-6.53983211517334,128,0.0001,183660,676,828.0,-45417.0375
1435,0.8753256797790527,0.03679528832435608,46247,101.3840103149414,-5.782890796661377,128,0.0001,185092,680,809.36,-47554.6875
1445,391.31976318359375,0.03577085956931114,46563,99.99813842773438,-6.855728626251221,128,0.0001,186356,684,788.14,-49722.35
1452,0.9292786121368408,0.03510972112417221,46780,99.38542938232422,-6.737809181213379,128,0.0001,187224,688,767.12,-51511.95
1464,0.8739531636238098,0.034067701548337936,47116,100.15337371826172,-4.406169414520264,128,0.0001,188568,692,743.49,-52690.9625
1469,196.2348175048828,0.0334976464509964,47304,99.92423248291016,-5.752982139587402,128,0.0001,189320,696,724.17,-54524.6875
1475,196.0000457763672,0.03296368569135666,47492,100.31470489501953,-2.8221232891082764,128,0.0001,190072,700,694.6,-57227.6375
1487,1.194989800453186,0.031949203461408615,47849,101.56350708007812,-7.064675331115723,128,0.0001,191500,704,671.28,-59994.1375
1495,0.870319128036499,0.03127392381429672,48103,99.81983947753906,-6.1039838790893555,128,0.0001,192516,708,644.37,-63724.6375
1505,196.1160888671875,0.03037821687757969,48439,100.25244140625,-3.929839611053467,128,0.0001,193860,712,618.59,-67466.4375
1510,0.9691787362098694,0.02995068021118641,48599,99.55706024169922,-4.176002502441406,128,0.0001,194500,716,586.62,-71146.3375
1515,20.63451385498047,0.02942635491490364,48788,97.35432434082031,-1.3726848363876343,128,0.0001,195256,720,557.77,-73857.5375
1521,1.2020978927612305,0.02901170216500759,48939,102.7667236328125,-5.547666549682617,128,0.0001,195860,724,523.22,-77638.5
1529,0.6364554762840271,0.028384067118167877,49166,100.69064331054688,-7.621791839599609,128,0.0001,196768,728,489.81,-80463.425
1537,0.9648013114929199,0.027792949229478836,49388,99.44161987304688,-4.748169898986816,128,0.0001,197656,732,462.87,-83296.2625
1545,195.79974365234375,0.027067184448242188,49679,98.41036987304688,-4.26816987991333,128,0.0001,198820,736,444.49,-85112.2625
1553,0.8516890406608582,0.026481181383132935,49920,96.98363494873047,-4.020107746124268,128,0.0001,199784,740,423.32,-87070.625
1568,195.8966827392578,0.025316454470157623,50421,99.2811050415039,-4.15571403503418,128,0.0001,201788,744,405.54,-87887.3
1575,1.038233995437622,0.024871358647942543,50632,101.47145080566406,-4.74772834777832,128,0.0001,202632,748,380.44,-90865.1375
1581,0.7012060880661011,0.024508371949195862,50808,101.06454467773438,-3.918017625808716,128,0.0001,203336,752,352.51,-92818.3625
1583,0.5983877182006836,0.024359654635190964,50872,99.65242767333984,-5.590885639190674,128,0.0001,203592,756,332.76,-93720.7625
1590,0.5361527800559998,0.02392958477139473,51058,100.43353271484375,-8.411595344543457,128,0.0001,204336,760,298.47,-96377.5625
1594,195.71368408203125,0.023653073236346245,51187,100.55609130859375,-6.282081604003906,128,0.0001,204852,764,286.28,-97253.6375
1601,195.63290405273438,0.02318304404616356,51404,99.50981140136719,-7.028872489929199,128,0.0001,205720,768,272.29,-97113.7375
1608,0.5351381897926331,0.022698771208524704,51616,99.12899780273438,-5.998497009277344,128,0.0001,206568,772,251.44,-98905.0375
1614,0.5144141912460327,0.022209350019693375,51842,99.18685913085938,-3.6094188690185547,128,0.0001,207472,776,239.59,-99951.275
1621,195.59059143066406,0.02176072634756565,52057,101.49177551269531,-4.4854736328125,128,0.0001,208332,780,232.33,-99878.675
1632,0.635077953338623,0.021067816764116287,52402,100.00114440917969,-5.339749336242676,128,0.0001,209712,784,226.14,-99816.775
1640,0.5646737813949585,0.020607344806194305,52647,99.79808807373047,-3.725043535232544,128,0.0001,210692,788,229.37,-98849.175
1655,0.5758104920387268,0.01969757117331028,53134,101.3464126586914,-3.657926559448242,128,0.0001,212640,792,242.96,-97985.175
1661,195.35716247558594,0.019325725734233856,53328,100.04959869384766,-5.565363883972168,128,0.0001,213416,796,244.14,-98096.975
1668,390.7547302246094,0.018924839794635773,53554,100.81253051757812,-4.829494476318359,128,0.0001,214320,800,242.18,-98178.425
1677,390.7201232910156,0.01836485229432583,53884,101.50718688964844,-4.701251983642578,128,0.0001,215640,804,244.28,-98199.425
1681,195.6681365966797,0.018192170187830925,53988,100.15048217773438,-6.479016304016113,128,0.0001,216056,808,236.73,-98123.925
1696,390.93865966796875,0.017425402998924255,54491,97.52608489990234,-4.422464370727539,128,0.0001,218068,812,232.49,-98081.525
1710,0.511337161064148,0.01677270047366619,54929,100.3294906616211,-4.711178779602051,128,0.0001,219820,816,239.23,-97149.025
1715,0.3760802745819092,0.016506357118487358,55113,100.89327239990234,-5.142397403717041,128,0.0001,220556,820,244.13,-97198.025
1721,0.44450750946998596,0.016194524243474007,55322,100.29281616210938,-7.211308479309082,128,0.0001,221392,824,251.1,-97267.725
1728,195.65721130371094,0.015914836898446083,55526,99.88728332519531,-3.541674852371216,128,0.0001,222208,828,256.9,-97325.725
1732,0.6144317388534546,0.01572839729487896,55661,100.11424255371094,-4.853337287902832,128,0.0001,222748,832,254.48,-97301.525
1737,0.5519065260887146,0.015473627485334873,55838,102.86627197265625,-6.824179649353027,128,0.0001,223456,836,249.57,-97252.425
1747,0.5439811944961548,0.015095380134880543,56121,101.50064849853516,-4.383813381195068,128,0.0001,224588,840,252.02,-97276.925
1753,0.47268131375312805,0.014823907986283302,56320,100.90582275390625,-7.53357458114624,128,0.0001,225384,844,243.37,-98321.7375
1761,0.5586096048355103,0.014525691978633404,56566,100.3823013305664,-6.714018821716309,128,0.0001,226368,848,240.17,-98289.7375
1772,0.5291541218757629,0.014126388356089592,56931,101.44076538085938,-1.341416597366333,128,0.0001,227828,852,249.31,-97381.2375
1779,0.48552989959716797,0.013871818780899048,57169,101.42827606201172,-3.6308236122131348,128,0.0001,228780,856,246.43,-98352.3375
1786,195.5338134765625,0.013650630600750446,57400,100.06224822998047,-3.7838079929351807,128,0.0001,229704,860,251.88,-98406.8375
1789,195.5707550048828,0.01355113834142685,57500,101.26810455322266,-6.558233737945557,128,0.0001,230104,864,253.96,-98530.0
1793,0.4620641767978668,0.013398551382124424,57647,98.89967346191406,-4.1378068923950195,128,0.0001,230692,868,252.53,-98515.7
1801,585.7089233398438,0.013196097686886787,57868,101.35945129394531,-3.466254234313965,128,0.0001,231576,872,246.2,-98452.4
