rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,time/fps,time/iterations,train/kl_divergence_loss,train/std,train/is_line_search_success,train/explained_variance,train/value_loss,train/n_updates,train/learning_rate,train/policy_objective
-303570.54395232,73.96,13,8192,610,1,,,,,,,,
-253542.28531933,72.86,30,16384,530,2,0.005106990225613117,0.9871842265129089,1.0,7.152557373046875e-07,4263475499.6,1,0.001,0.061056189239025116
-201923.48244852002,62.12,46,24576,523,3,0.00498095853254199,0.9784460067749023,1.0,-1.1920928955078125e-07,3171616233.2,2,0.001,0.05236538499593735
-184767.35256788,67.63,62,32768,521,4,0.004611060954630375,0.971208393573761,1.0,-1.1920928955078125e-07,2895593175.6,3,0.001,0.04464162886142731
-178969.58694886998,60.83,79,40960,513,5,0.0038907229900360107,0.9703928828239441,1.0,0.0,2389349964.8,4,0.001,0.04160461947321892
-166667.39841859002,56.99,96,49152,510,6,0.004694886971265078,0.9666835069656372,1.0,0.0,2418864776.8,5,0.001,0.042231373488903046
-178144.79227083002,64.84,111,57344,513,7,0.004576919134706259,0.9718314409255981,1.0,-1.1920928955078125e-07,2228963154.2,6,0.001,0.04937386512756348
-177422.01544397004,64.13,127,65536,513,8,0.004389216657727957,0.9686169028282166,1.0,0.0,2201690569.8,7,0.001,0.044626038521528244
-160559.86025867,59.46,142,73728,516,9,0.005306167062371969,0.9671986699104309,1.0,-1.1920928955078125e-07,2234215261.8,8,0.001,0.04973607882857323
-164519.70498986,63.78,158,81920,517,10,0.004580915905535221,0.9651196599006653,1.0,1.1920928955078125e-07,2223388800.2,9,0.001,0.047434158623218536
-149071.5585197,58.66,173,90112,519,11,0.0051184468902647495,0.9627626538276672,1.0,0.0,2101903089.0,10,0.001,0.052756354212760925
-164326.71809299,70.3,188,98304,520,12,0.00504476111382246,0.9566097259521484,1.0,-2.384185791015625e-07,2014612220.6,11,0.001,0.05011811852455139
-158246.20967193003,67.02,204,106496,519,13,0.005021440330892801,0.9570335745811462,1.0,-1.1920928955078125e-07,1849919433.4,12,0.001,0.045567821711301804
-153042.03821159,68.05,220,114688,520,14,0.0047411322593688965,0.9478397369384766,1.0,0.0,1858989879.0,13,0.001,0.049269407987594604
-145569.17593146,63.38,236,122880,520,15,0.00496447691693902,0.9497498273849487,1.0,-2.384185791015625e-07,1812384906.8,14,0.001,0.05429428443312645
-166688.47336773004,75.35,251,131072,521,16,0.004960919264703989,0.9464327692985535,1.0,0.0,1853157983.2,15,0.001,0.05210672318935394
-167557.84031928,81.49,267,139264,521,17,0.004811613354831934,0.9379175901412964,1.0,0.0,1685336781.6,16,0.001,0.04999365657567978
-173634.69583183996,90.49,282,147456,522,18,0.005004703998565674,0.9340499043464661,1.0,0.0,1585570603.2,17,0.001,0.053161509335041046
-160380.44255679,81.98,298,155648,521,19,0.00540175149217248,0.9273139238357544,1.0,1.1920928955078125e-07,1361971872.4,18,0.001,0.05658420920372009
-155469.38530249998,83.23,315,163840,520,20,0.005150926765054464,0.9305238723754883,1.0,-1.1920928955078125e-07,1482193899.6,19,0.001,0.049404773861169815
-141351.40962864002,77.63,331,172032,518,21,0.0052809640765190125,0.9283326268196106,1.0,-1.1920928955078125e-07,1399361694.5,20,0.001,0.057353194802999496
-146844.19480568,81.09,348,180224,516,22,0.005095597822219133,0.9214480519294739,1.0,0.0,1473592844.6,21,0.001,0.054454222321510315
-138425.58236186,80.98,365,188416,515,23,0.0056076678447425365,0.9066402912139893,1.0,1.1920928955078125e-07,1424826918.6,22,0.001,0.05625221133232117
-146064.45927918,90.59,382,196608,513,24,0.0053912680596113205,0.8949028849601746,1.0,0.0,1383241969.1,23,0.001,0.057611748576164246
-150182.59356868,96.84,400,204800,511,25,0.005634508095681667,0.8921233415603638,1.0,0.0,1240559070.4,24,0.001,0.05829595774412155
-164343.51275117998,118.93,417,212992,509,26,0.00597803620621562,0.890977144241333,1.0,0.0,1143431931.6,25,0.001,0.05652168393135071
-174624.79341879996,134.55,434,221184,509,27,0.005572997033596039,0.8851778507232666,1.0,-1.1920928955078125e-07,934266071.5,26,0.001,0.053766872733831406
-170328.06079997003,139.91,451,229376,508,28,0.0057939281687140465,0.8842323422431946,1.0,0.0,917935485.75,27,0.001,0.05750870704650879
-190909.62994279002,170.84,467,237568,508,29,0.006314355414360762,0.8795105814933777,1.0,-1.1920928955078125e-07,860971031.8,28,0.001,0.05928822606801987
-212751.23814354,217.27,484,245760,507,30,0.006148337386548519,0.8707804083824158,1.0,0.0,602085865.25,29,0.001,0.05626405030488968
-221692.8673138,253.81,500,253952,507,31,0.0060039726085960865,0.8535841703414917,1.0,0.0,411221957.775,30,0.001,0.05929671600461006
-240790.56523171,320.18,517,262144,506,32,0.007275995332747698,0.8497762680053711,1.0,0.0,388753813.5125,31,0.001,0.07722435146570206
-244017.54086985998,365.24,532,270336,507,33,0.007499787490814924,0.8427727818489075,1.0,0.0,232163505.55,32,0.001,0.06303715705871582
-247351.79085736003,419.15,548,278528,507,34,0.006971497554332018,0.8407864570617676,1.0,0.0,254529836.41875,33,0.001,0.06025059148669243
-239345.41873821002,459.29,564,286720,507,35,0.005950647406280041,0.8364479541778564,1.0,0.0,168387925.35625,34,0.001,0.06311848759651184
-235517.01956438003,510.57,580,294912,508,36,0.007302057463675737,0.8363546133041382,1.0,0.0,96818546.578125,35,0.001,0.05623120814561844
-220302.90985869002,562.46,596,303104,508,37,0.007589804008603096,0.832672655582428,1.0,0.0,32178824.984375,36,0.001,0.0519944429397583
-212928.02806600995,625.05,611,311296,509,38,0.007472023367881775,0.8337064385414124,1.0,-2.384185791015625e-07,11966925.5953125,37,0.001,0.05945691466331482
-197454.69273685003,680.77,626,319488,510,39,0.006419137120246887,0.8320986032485962,1.0,0.0,17881978.16953125,38,0.001,0.039758920669555664
-187261.78219756004,744.73,641,327680,510,40,0.008107099682092667,0.8297338485717773,1.0,-1.1920928955078125e-07,3979751.972265625,39,0.001,0.05555611848831177
-165610.56932334,768.25,656,335872,511,41,0.0072359791956841946,0.8332822322845459,1.0,0.0,3762931.279394531,40,0.001,0.05404201149940491
-146483.91537046002,814.47,671,344064,512,42,0.006841565016657114,0.8306238055229187,1.0,0.0,15925736.474804688,41,0.001,0.03927375376224518
-128264.39219064004,848.91,686,352256,513,43,0.007468452211469412,0.8285652995109558,1.0,5.960464477539063e-08,7003324.334375,42,0.001,0.05477075278759003
-111380.93779396999,899.3,701,360448,513,44,0.007841321639716625,0.8278277516365051,1.0,-1.1920928955078125e-07,4530661.86484375,43,0.001,0.05757821351289749
