rollout/ep_rew_mean,time/iterations,time/total_timesteps,time/fps,time/time_elapsed,rollout/ep_len_mean,train/is_line_search_success,train/policy_objective,train/kl_divergence_loss,train/n_updates,train/explained_variance,train/std,train/value_loss,train/learning_rate
-98707.31927710843,1,8192,531,15,96.01204819277109,,,,,,,,
-98958.09714286,2,16384,511,32,112.21,1.0,0.028182558715343475,0.00454380176961422,1,-2.2649765014648438e-06,1.0045063495635986,867044206.5,0.001
-98828.84166666999,3,24576,501,49,110.25,1.0,0.02788318693637848,0.0037594158202409744,2,-1.3113021850585938e-06,0.9955986738204956,755116255.05,0.001
-96960.20071427998,4,32768,498,65,139.5,1.0,0.025825101882219315,0.003968826960772276,3,-5.960464477539062e-07,0.994468092918396,721523501.35,0.001
-95244.71619045999,5,40960,496,82,165.1,1.0,0.025734219700098038,0.0034700692631304264,4,0.0,0.9950839281082153,493416120.375,0.001
-96538.28047617999,6,49152,495,99,185.79,1.0,0.026112429797649384,0.0038211029022932053,5,0.0,1.005514144897461,477154362.25,0.001
-96501.50428571,7,57344,495,115,203.14,1.0,0.02393178641796112,0.0038904263637959957,6,0.0,1.0014750957489014,407473847.675,0.001
-96629.88214285001,8,65536,495,132,219.95,1.0,0.03380955755710602,0.004364702384918928,7,-1.1920928955078125e-07,0.9930316805839539,381327657.1875,0.001
-97097.31833333001,9,73728,494,149,223.03,1.0,0.03690898045897484,0.004825579933822155,8,-1.1920928955078125e-07,0.9958884119987488,364709269.1125,0.001
-97951.86,10,81920,492,166,237.73,1.0,0.028247762471437454,0.004199321381747723,9,0.0,0.989374041557312,416878396.6625,0.001
-99380.15416666999,11,90112,491,183,232.86,1.0,0.024614056572318077,0.0034980247728526592,10,0.0,0.9918396472930908,301599889.1375,0.001
-98932.87630953,12,98304,491,199,252.83,1.0,0.025139302015304565,0.0038764644414186478,11,0.0,0.9993047714233398,376986018.9875,0.001
-99705.40130953,13,106496,490,216,266.71,1.0,0.023811597377061844,0.003563742619007826,12,-1.1920928955078125e-07,1.0078306198120117,313568954.15625,0.001
-99219.70904762998,14,114688,490,233,280.45,1.0,0.022630956023931503,0.004330676980316639,13,0.0,0.9984995722770691,271511261.20625,0.001
-97880.2157143,15,122880,489,250,297.01,1.0,0.02541413903236389,0.004560483153909445,14,0.0,1.012207269668579,321066082.48125,0.001
-98037.12243506999,16,131072,490,267,317.32,1.0,0.02403930574655533,0.005105700809508562,15,5.960464477539063e-08,1.004364252090454,225554292.628125,0.001
-97654.64386364,17,139264,490,283,305.56,1.0,0.02482783794403076,0.0046397666446864605,16,1.1920928955078125e-07,1.0027878284454346,260725121.3875,0.001
-98293.08553031,18,147456,489,301,292.46,1.0,0.023662030696868896,0.004064589738845825,17,0.0,1.0133376121520996,313060121.49375,0.001
-98398.67083333999,19,155648,489,318,274.3,1.0,0.02581821382045746,0.004874329082667828,18,0.0,1.0140658617019653,312356325.85625,0.001
-98623.92424242,20,163840,489,334,283.98,1.0,0.02316136285662651,0.005149363540112972,19,1.1920928955078125e-07,1.0021954774856567,287065878.6875,0.001
-98836.28257575001,21,172032,489,351,281.97,1.0,0.022200314328074455,0.004142881836742163,20,1.1920928955078125e-07,0.9949624538421631,309169002.6375,0.001
-98740.19507575002,22,180224,488,368,295.06,1.0,0.023915758356451988,0.004541381262242794,21,0.0,0.9863647222518921,319061086.3875,0.001
-99067.48674241999,23,188416,488,385,306.91,1.0,0.02234427072107792,0.004518609493970871,22,0.0,0.9882074594497681,245426125.05,0.001
-98858.89666667,24,196608,488,402,313.53,1.0,0.029185140505433083,0.005444602575153112,23,0.0,0.9860466718673706,223988908.1125,0.001
-98295.69666666999,25,204800,488,419,334.59,1.0,0.03080143965780735,0.0054907421581447124,24,0.0,0.9793693423271179,285414553.065625,0.001
-97715.69666666999,26,212992,488,436,345.87,1.0,0.02683841809630394,0.004616203717887402,25,0.0,0.9845751523971558,193383066.465625,0.001
-98283.3675,27,221184,487,453,345.48,1.0,0.023730983957648277,0.004481560550630093,26,-1.1920928955078125e-07,0.9736997485160828,213389432.384375,0.001
-97529.4,28,229376,487,470,357.94,1.0,0.023728271946310997,0.004300608299672604,27,1.1920928955078125e-07,0.9672966003417969,245709111.753125,0.001
-98552.425,29,237568,487,487,347.73,1.0,0.031702253967523575,0.005921004340052605,28,0.0,0.9771317839622498,246248711.86875,0.001
-99187.18333333,30,245760,487,504,353.66,1.0,0.028798071667551994,0.005943243857473135,29,0.0,0.9930034875869751,274071479.85625,0.001
-97833.5875,31,253952,487,520,362.17,1.0,0.021098000928759575,0.0037465249188244343,30,0.0,0.9946932196617126,176263614.3921875,0.001
-99672.4625,32,262144,487,538,369.56,1.0,0.024166159331798553,0.005929290782660246,31,0.0,1.0065572261810303,224677877.3125,0.001
-97812.6375,33,270336,487,554,395.39,1.0,0.02699775993824005,0.005430372431874275,32,0.0,1.0106372833251953,215147901.296875,0.001
-94224.26623376999,34,278528,487,571,426.74,1.0,0.028038211166858673,0.00458929967135191,33,5.960464477539063e-08,1.0040669441223145,112647749.66796875,0.001
-93957.39290044,35,286720,487,588,465.3,1.0,0.021486971527338028,0.00518494937568903,34,5.960464477539063e-08,1.0148022174835205,134795450.18496093,0.001
-93122.13456711,36,294912,487,604,477.27,1.0,0.0284512247890234,0.006069510243833065,35,1.1920928955078125e-07,1.0241258144378662,164565737.19375,0.001
-91598.99706711,37,303104,487,621,499.29,1.0,0.02843303792178631,0.004803174175322056,36,5.960464477539063e-08,1.025789499282837,123910372.1515625,0.001
-88721.39706711,38,311296,487,638,527.7,1.0,0.0298770759254694,0.005351778119802475,37,-1.1920928955078125e-07,1.0092962980270386,113206192.125,0.001
-88539.11123377999,39,319488,487,654,520.1,1.0,0.020662028342485428,0.006900489330291748,38,5.960464477539063e-08,1.0040979385375977,124103106.68085937,0.001
-88678.05373378,40,327680,487,671,525.54,1.0,0.02813456393778324,0.005586597137153149,39,0.0005286931991577148,0.982561469078064,214232695.43125,0.001
-90811.82869049,41,335872,487,688,499.65,1.0,0.026941735297441483,0.005374723579734564,40,0.00020819902420043945,0.9882928729057312,150512584.1890625,0.001
-91184.22202381998,42,344064,487,705,486.12,1.0,0.026868386194109917,0.005327038466930389,41,0.0006578564643859863,0.983639657497406,166956125.5484375,0.001
-93729.32202381999,43,352256,487,721,472.22,1.0,0.024682186543941498,0.005689270794391632,42,0.0009260177612304688,0.9851125478744507,170398077.65390626,0.001
-95273.56714285999,44,360448,488,738,461.76,1.0,0.02169516682624817,0.00390899833291769,43,-0.0023659467697143555,0.9889318943023682,153329280.575,0.001
-92440.11714285999,45,368640,488,754,488.76,1.0,0.030350537970662117,0.00538131408393383,44,-1.621246337890625e-05,0.9932869672775269,190571322.0,0.001
-93064.91547619,46,376832,488,771,482.24,1.0,0.024953113868832588,0.0043145110830664635,45,2.384185791015625e-07,0.9991353750228882,102790144.83574219,0.001
-91863.47761904002,47,385024,488,788,485.31,1.0,0.025857750326395035,0.005832086317241192,46,-4.76837158203125e-07,0.9925066828727722,170714127.1546875,0.001
-91325.20928571,48,393216,488,804,501.68,1.0,0.03255182504653931,0.005459154956042767,47,-0.00012886524200439453,0.9959218502044678,192674937.675,0.001
-92189.32595237,49,401408,488,821,521.47,1.0,0.018098633736371994,0.004612194374203682,48,-1.1920928955078125e-07,0.9890100359916687,92405126.80507812,0.001
-91812.36761904001,50,409600,488,838,489.15,1.0,0.029133686795830727,0.006028555333614349,49,0.0,0.9973706007003784,152726614.8078125,0.001
-92663.97595237002,51,417792,488,855,489.56,1.0,0.021808169782161713,0.0062737977132201195,50,-1.1920928955078125e-07,0.9846541285514832,238718160.265625,0.001
-91675.83511904001,52,425984,488,871,486.83,1.0,0.025083104148507118,0.005808576941490173,51,-1.1920928955078125e-07,0.9818088412284851,112004206.4888672,0.001
-90903.81178571,53,434176,488,888,489.76,1.0,0.029340628534555435,0.006711689289659262,52,0.0,0.9791352152824402,173040598.575,0.001
-89542.67297617998,54,442368,489,903,475.62,1.0,0.023805253207683563,0.0043684327974915504,53,0.0,0.981526255607605,142369784.190625,0.001
-86233.70400183,55,450560,489,920,492.58,1.0,0.027279328554868698,0.006183553021401167,54,5.960464477539063e-08,0.9870161414146423,133000763.57890625,0.001
-84716.64566849,56,458752,489,936,516.14,1.0,0.023400887846946716,0.00495970668271184,55,0.0,0.9814152717590332,100495666.9375,0.001
-81315.33138278,57,466944,489,953,560.81,1.0,0.029937919229269028,0.005792282521724701,56,0.0,0.9828977584838867,111863757.303125,0.001
-79781.89804945,58,475136,489,970,555.76,1.0,0.01587766781449318,0.004040424712002277,57,-0.0066967010498046875,0.9783110618591309,60859784.3798584,0.001
-79253.85054945,59,483328,489,986,587.27,1.0,0.02730216458439827,0.005908311810344458,58,-0.0002294778823852539,0.9783539772033691,119436417.16484375,0.001
-79083.02721612,60,491520,489,1003,593.53,1.0,0.027624960988759995,0.005404193885624409,59,0.000546872615814209,0.9728579521179199,131852097.74804688,0.001
-78599.84245422,61,499712,489,1019,592.0,1.0,0.035118218511343,0.00662592425942421,60,8.45789909362793e-05,0.9641952514648438,112054279.76367188,0.001
-81637.98976191,62,507904,490,1036,583.1,1.0,0.028156403452157974,0.0064114234410226345,61,-0.0005326271057128906,0.9547884464263916,151717189.30625,0.001
-79205.66809525,63,516096,490,1052,597.2,1.0,0.027481352910399437,0.005682653747498989,62,-1.1920928955078125e-07,0.9455112218856812,130545046.87421875,0.001
-80701.52642858,64,524288,490,1069,596.19,1.0,0.021575242280960083,0.00618720892816782,63,8.285045623779297e-06,0.9374580383300781,71448562.02597657,0.001
-80987.42785715,65,532480,490,1085,602.32,1.0,0.029495462775230408,0.006343729794025421,64,0.0,0.9427510499954224,90960054.01542969,0.001
