time/time_elapsed,train/critic_loss,train/ent_coef,train/n_updates,train/actor_loss,train/ent_coef_loss,time/fps,train/learning_rate,time/total_timesteps,time/episodes,rollout/ep_len_mean,rollout/ep_rew_mean
376,596.7788696289062,1.210253357887268,11537,188.38339233398438,0.7667927742004395,122,0.0001,46252,456,121.54,-97944.76666666001
382,51.76818084716797,1.18959379196167,11713,189.84051513671875,0.7863297462463379,122,0.0001,46956,460,122.5,-97851.57499999001
388,205.93228149414062,1.170098066329956,11883,185.447265625,0.6527947783470154,122,0.0001,47636,464,122.95,-97959.14999999001
392,792.3807983398438,1.1584023237228394,11985,191.12127685546875,0.7014575004577637,122,0.0001,48044,468,125.4,-97888.72499999002
401,809.4313354492188,1.1301343441009521,12238,184.6309814453125,0.5219640731811523,122,0.0001,49056,472,130.85,-97619.97499999002
406,635.2053833007812,1.115360140800476,12374,187.82467651367188,0.470257043838501,122,0.0001,49600,476,131.61,-97420.04999999002
409,247.15625,1.1045230627059937,12475,191.3240966796875,0.44350576400756836,122,0.0001,50004,480,130.85,-97721.76666666001
414,209.74276733398438,1.0888195037841797,12622,197.12229919433594,0.33210185170173645,121,0.0001,50592,484,128.77,-97802.56666666002
419,403.86968994140625,1.0759814977645874,12745,192.941162109375,0.32832762598991394,121,0.0001,51084,488,131.8,-97824.39166666001
427,210.0135955810547,1.0507458448410034,12990,193.40432739257812,0.21047340333461761,121,0.0001,52064,492,136.54,-97655.63333333
433,403.9875183105469,1.0303727388381958,13192,190.97811889648438,0.1208898276090622,121,0.0001,52872,496,138.72,-97777.98333333
437,403.603271484375,1.0194486379623413,13303,190.558837890625,0.07949118316173553,121,0.0001,53316,500,140.31,-97793.43333333
444,810.6821899414062,1.0017638206481934,13487,187.1278076171875,0.006854272447526455,121,0.0001,54052,504,140.97,-97702.05833333
448,988.7434692382812,0.9901241660118103,13610,197.24343872070312,-0.03762286156415939,121,0.0001,54544,508,142.61,-97611.38333333
453,211.83950805664062,0.9767192602157593,13752,198.72373962402344,-0.10332593321800232,121,0.0001,55112,512,141.94,-97500.6
462,600.798828125,0.9534234404563904,14008,203.88088989257812,-0.18628619611263275,121,0.0001,56136,516,142.36,-97397.175
468,638.1488647460938,0.9365834593772888,14199,194.18475341796875,-0.27086931467056274,121,0.0001,56900,520,148.37,-97142.4
477,619.1077270507812,0.9130153059959412,14472,198.2207489013672,-0.3534901738166809,121,0.0001,57992,524,154.62,-97195.41666666999
484,213.64244079589844,0.8954225182533264,14681,209.2900390625,-0.40469178557395935,121,0.0001,58828,528,162.17,-97066.04166666999
496,18.1955509185791,0.8664993047714233,15038,202.5826873779297,-0.4873966872692108,121,0.0001,60256,532,165.73,-96896.89166667
505,216.0604248046875,0.848092794418335,15270,219.4231719970703,-0.5669497847557068,121,0.0001,61184,536,171.02,-96422.35833333
509,217.7504425048828,0.8394776582717896,15383,223.4833526611328,-0.5419962406158447,121,0.0001,61636,540,171.81,-96531.575
514,991.316650390625,0.8268492221832275,15549,207.9086456298828,-0.7227415442466736,121,0.0001,62300,544,173.84,-96347.975
525,409.9076843261719,0.8035939335823059,15866,214.3491973876953,-0.7905094623565674,120,0.0001,63568,548,176.95,-96484.775
533,640.4699096679688,0.7870916724205017,16099,211.25814819335938,-0.8260430097579956,120,0.0001,64500,552,183.99,-96435.9
539,604.6588134765625,0.7744021415710449,16281,217.15652465820312,-0.6687436103820801,120,0.0001,65228,556,187.36,-96362.9
554,235.44606018066406,0.7450132966041565,16719,214.37301635742188,-1.0584036111831665,120,0.0001,66980,560,197.32,-96314.775
566,820.8953857421875,0.7202176451683044,17104,226.30215454101562,-0.8334385752677917,120,0.0001,68520,564,205.18,-95854.49166666
574,19.906984329223633,0.7067155838012695,17322,205.2623291015625,-0.9698988199234009,120,0.0001,69392,568,205.57,-95754.26666666001
580,214.1740264892578,0.6951625943183899,17512,209.73095703125,-1.088314175605774,120,0.0001,70152,572,211.02,-95793.89166666001
596,412.380859375,0.6670964956283569,17986,225.3289794921875,-0.9383819103240967,120,0.0001,72048,576,214.2,-95794.65833333001
604,798.3789672851562,0.65254807472229,18238,206.00509643554688,-1.1539485454559326,120,0.0001,73056,580,228.81,-95572.95833333001
628,214.2050323486328,0.6121581196784973,18976,198.21115112304688,-1.1006356477737427,120,0.0001,76008,584,240.45,-95231.55833333
640,216.90406799316406,0.5924775004386902,19361,221.51962280273438,-1.044002890586853,121,0.0001,77548,588,258.41,-93020.88333333
649,792.485595703125,0.5792835354804993,19631,209.93505859375,-0.9068297147750854,121,0.0001,78628,592,262.14,-92934.71666666001
658,255.9636688232422,0.5657702088356018,19903,209.92041015625,-0.9176924228668213,121,0.0001,79716,596,265.76,-92647.09166666001
669,410.9389343261719,0.5494371652603149,20249,207.70599365234375,-1.1002464294433594,121,0.0001,81100,600,277.07,-92277.28333333001
681,29.899145126342773,0.5327087044715881,20609,244.96307373046875,-0.7489592432975769,121,0.0001,82540,604,282.56,-91984.75833333
701,40.04979705810547,0.5045468807220459,21259,212.25938415527344,-1.3153337240219116,121,0.0001,85140,608,287.77,-91921.55833333
712,602.1443481445312,0.49098914861679077,21577,196.95211791992188,-1.4597408771514893,121,0.0001,86412,612,312.89,-89716.64999999001
724,220.61790466308594,0.47421401739120483,21989,228.72303771972656,-0.48942330479621887,121,0.0001,88060,616,318.13,-89519.89999999001
737,620.0584106445312,0.4577087163925171,22395,180.49241638183594,-1.5974751710891724,121,0.0001,89684,620,322.84,-89323.98333332002
757,22.532779693603516,0.43445253372192383,22989,205.6456756591797,-1.550687313079834,121,0.0001,92060,624,336.99,-87173.01666665002
788,629.9058837890625,0.400765597820282,23943,221.13131713867188,-0.5085717439651489,121,0.0001,95876,628,350.41,-85981.04999998001
805,410.8228759765625,0.3828599452972412,24481,221.87295532226562,-0.5812314748764038,121,0.0001,98028,632,373.85,-84512.27499998
821,39.23130798339844,0.36652955412864685,24992,179.9630126953125,-0.9886701107025146,121,0.0001,100072,636,386.09,-84533.48333332001
830,211.4984893798828,0.35753610730171204,25274,169.53192138671875,-1.5117347240447998,121,0.0001,101200,640,393.7,-84571.58333332
858,407.9973449707031,0.33163389563560486,26108,176.0540771484375,-1.1273472309112549,121,0.0001,104536,644,408.19,-84205.67499998
878,215.9912872314453,0.3132590055465698,26768,180.5909423828125,-1.162174105644226,121,0.0001,107176,648,429.11,-82678.01666665
889,400.9928283691406,0.3039412498474121,27111,164.20721435546875,-0.6330896019935608,121,0.0001,108548,652,441.55,-80392.00833332
906,615.9109497070312,0.2907673716545105,27598,168.62525939941406,-1.5285898447036743,121,0.0001,110496,656,443.36,-80081.66666665
918,403.0462646484375,0.2805808484554291,27986,157.0859375,-1.914114236831665,121,0.0001,112048,660,447.43,-79058.35833332001
940,227.93763732910156,0.26378288865089417,28640,150.309814453125,-2.093644380569458,121,0.0001,114664,664,454.65,-78217.04166666
952,212.49119567871094,0.25413942337036133,29014,165.64840698242188,-1.175560712814331,121,0.0001,116160,668,471.3,-77936.1
975,237.86883544921875,0.23670142889022827,29778,182.9306640625,-1.466543436050415,122,0.0001,119216,672,481.47,-76757.26666667001
990,209.7775115966797,0.2256748527288437,30297,165.83657836914062,-0.9426620006561279,122,0.0001,121292,676,492.93,-75401.55833333
1011,597.1751098632812,0.21084728837013245,30984,142.70919799804688,-2.5750975608825684,122,0.0001,124040,680,507.01,-72991.41666667002
1021,13.466650009155273,0.20320585370063782,31336,137.69549560546875,-1.7727501392364502,122,0.0001,125448,684,506.71,-73199.55833334001
1048,34.46589660644531,0.18579323589801788,32217,140.63650512695312,-2.9801931381225586,122,0.0001,128972,688,503.18,-73927.85000001002
1058,46.16141891479492,0.1796988844871521,32547,100.171630859375,-3.4763150215148926,123,0.0001,130292,692,514.82,-71720.15000001
1070,396.5856628417969,0.17299512028694153,32928,116.0733642578125,-2.2840819358825684,123,0.0001,131816,696,516.72,-71719.12500001
1085,204.69635009765625,0.16425129771232605,33442,111.45288848876953,-2.7017879486083984,123,0.0001,133872,700,519.22,-71618.78333334
1115,5.953131198883057,0.14828789234161377,34441,95.67543029785156,-2.8470921516418457,123,0.0001,137868,704,538.32,-69802.61666667
1127,7.760693073272705,0.1422675997018814,34840,104.26879119873047,-3.028641700744629,123,0.0001,139464,708,554.99,-67635.075
1144,205.671142578125,0.13398221135139465,35450,110.29048156738281,-3.716506242752075,123,0.0001,141904,712,545.44,-69572.975
1163,226.42547607421875,0.12586507201194763,36070,119.09709167480469,-3.6985554695129395,124,0.0001,144384,716,556.55,-69423.575
1181,202.4060516357422,0.11776753515005112,36707,94.041748046875,-3.194725751876831,124,0.0001,146932,720,566.13,-68419.48333332999
1192,4.611308574676514,0.11334815621376038,37070,85.68734741210938,-3.9088540077209473,124,0.0001,148384,724,564.44,-68384.85
1210,392.8554382324219,0.10623380541801453,37680,76.88835144042969,-4.329493045806885,124,0.0001,150824,728,556.16,-69328.11666667
1219,3.4935848712921143,0.10300273448228836,37976,78.76732635498047,-6.770781517028809,124,0.0001,152008,732,543.42,-69588.81666667
1228,3.106398105621338,0.09957610815763474,38302,74.46502685546875,-5.713356018066406,124,0.0001,153312,736,531.48,-69541.49166667
1249,201.3706817626953,0.092124342918396,39038,86.70657348632812,-4.455197334289551,125,0.0001,156256,740,542.33,-68216.99166667
1264,3.1466188430786133,0.08720721304416656,39565,66.79411315917969,-5.0472798347473145,125,0.0001,158364,744,542.51,-68293.45000001001
1283,197.22911071777344,0.08144648373126984,40229,62.35397720336914,-6.944121837615967,125,0.0001,161020,748,539.03,-69424.60000001
1297,61.633018493652344,0.07746437937021255,40721,61.729896545410156,-7.717904090881348,125,0.0001,162988,752,540.43,-71499.91666667
1307,196.65542602539062,0.07489866018295288,41055,59.308631896972656,-7.341549396514893,125,0.0001,164324,756,540.06,-71477.78333334
1324,1.2356599569320679,0.07081188261508942,41619,59.51849365234375,-7.153863906860352,125,0.0001,166580,760,541.29,-71475.48333334
1339,1.7905460596084595,0.06727524846792221,42145,59.01051330566406,-6.362658977508545,125,0.0001,168684,764,547.69,-71303.72500001002
1352,21.128461837768555,0.06447093933820724,42579,55.39717102050781,-5.465222358703613,126,0.0001,170420,768,542.08,-71484.51666667
1365,235.2936248779297,0.06155790761113167,43050,56.255455017089844,-7.136310577392578,126,0.0001,172304,772,535.08,-72429.525
1388,411.0787658691406,0.05712737515568733,43811,51.113800048828125,-7.998333930969238,126,0.0001,175348,776,535.54,-72727.275
1405,41.80745315551758,0.05397471785545349,44383,59.39733123779297,-5.679633140563965,126,0.0001,177636,780,529.26,-73892.03333333001
1425,0.7104619741439819,0.05043688043951988,45058,48.54143524169922,-7.647502899169922,126,0.0001,180336,784,541.04,-73672.08333333001
1441,0.9541271924972534,0.047838978469371796,45591,49.689605712890625,-5.04209041595459,126,0.0001,182468,788,542.57,-74881.01666666
1458,410.81060791015625,0.04510506987571716,46198,51.495849609375,-6.4796600341796875,126,0.0001,184896,792,545.55,-76994.84166666
1471,0.6927491426467896,0.043219417333602905,46626,51.304901123046875,-8.998895645141602,126,0.0001,186608,796,552.37,-76786.85833332
1483,20.17713737487793,0.04144174978137016,47043,44.7481689453125,-8.317705154418945,126,0.0001,188276,800,549.36,-76966.73333332001
1501,20.5699462890625,0.03896719589829445,47661,47.922733306884766,-4.380248069763184,127,0.0001,190748,804,537.82,-78899.07499999
1509,0.6349786520004272,0.03801903501152992,47919,44.33202362060547,-7.443789958953857,127,0.0001,191780,808,519.42,-81119.84166666
1515,39.91822814941406,0.03724560886621475,48130,47.597633361816406,-6.915916442871094,127,0.0001,192624,812,513.76,-81399.58333333
1522,0.540904700756073,0.03632418066263199,48388,47.97534942626953,-5.980624198913574,127,0.0001,193656,816,498.2,-81629.23333332999
1528,195.91787719726562,0.03563598915934563,48583,44.99604034423828,-9.210319519042969,127,0.0001,194436,820,486.52,-82800.04999999999
1536,20.2908992767334,0.034626301378011703,48878,48.87117004394531,-8.34453296661377,127,0.0001,195616,824,466.74,-84910.60833333
1541,0.6740767359733582,0.03405530005693436,49043,47.00692367553711,-9.01071834564209,127,0.0001,196276,828,466.16,-85025.04166666
1554,0.48502257466316223,0.032635655254125595,49472,48.49932098388672,-10.061034202575684,127,0.0001,197992,832,457.81,-85900.66666665999
1570,0.47934719920158386,0.03103647008538246,49984,43.54926681518555,-8.510904312133789,127,0.0001,200040,836,466.0,-85030.14999999
1593,195.73159790039062,0.028780462220311165,50774,45.17839813232422,-7.763640403747559,127,0.0001,203200,840,463.97,-85263.49999999002
1602,20.150360107421875,0.027852356433868408,51115,43.070594787597656,-8.982375144958496,127,0.0001,204564,844,469.9,-83175.29166665
1611,0.5385769009590149,0.0270550437271595,51422,45.98207092285156,-7.594268321990967,127,0.0001,205792,848,453.52,-83332.89999998
1616,39.64603042602539,0.026692789047956467,51564,44.602088928222656,-8.74355697631836,127,0.0001,206360,852,432.36,-83689.16666665
1629,0.4797365963459015,0.02557513117790222,52013,47.72197723388672,-8.506858825683594,127,0.0001,208156,856,443.45,-82822.04166665
1635,195.76771545410156,0.02501218020915985,52237,47.51970672607422,-7.269181251525879,127,0.0001,209052,860,430.22,-84007.46666664998
1651,0.4135521352291107,0.02377692051231861,52763,44.81531524658203,-6.6576457023620605,127,0.0001,211156,864,419.98,-84982.64166664999
