time/episodes,train/actor_loss,train/critic_loss,rollout/ep_rew_mean,train/learning_rate,time/time_elapsed,train/n_updates,rollout/ep_len_mean,time/fps,time/total_timesteps,train/ent_coef_loss,train/ent_coef
136,763436.125,7151.18603515625,-6452876.933516678,0.0003,265,8431,249.53,127,33828,-22.034358978271484,9.265756607055664
140,863346.75,5073.63427734375,-6109594.481688091,0.0003,295,9431,240.08,127,37828,-14.256587982177734,11.909102439880371
144,893209.25,5107.29541015625,-6723548.40427141,0.0003,317,10112,264.85,127,40552,-14.516740798950195,13.517538070678711
148,916311.125,5270.064453125,-6472698.372256859,0.0003,331,10572,259.92,127,42392,-8.832077980041504,14.967225074768066
152,939427.0,6731.49365234375,-6621240.92226357,0.0003,333,10624,267.74,127,42600,-7.096193790435791,15.07767391204834
156,917414.625,5247.4384765625,-6469916.64519724,0.0003,334,10658,262.19,127,42736,-9.09337043762207,15.152877807617188
160,920827.25,5072.78271484375,-6473511.18093052,0.0003,334,10667,262.09,127,42772,-8.659770011901855,15.173951148986816
164,924213.0625,7983.126953125,-6423567.25760649,0.0003,334,10675,260.15,127,42804,-9.733245849609375,15.19291877746582
168,926257.0625,5232.755859375,-6254769.365483149,0.0003,335,10690,253.83,127,42864,-10.413084030151367,15.229337692260742
172,993560.25,5423.9697265625,-6296665.22597699,0.0003,355,11360,255.97,127,45544,-7.753131866455078,16.986326217651367
176,967215.3125,5516.91162109375,-6468414.917379039,0.0003,358,11437,263.32,127,45852,-2.8525466918945312,17.11465835571289
180,990964.9375,6773.263671875,-6420564.51437348,0.0003,360,11517,262.79,127,46172,-3.4935526847839355,17.244762420654297
184,1035337.5625,5819.59716796875,-6340620.414280361,0.0003,373,11904,260.26,127,47720,-3.502986431121826,17.783445358276367
188,1044980.375,6897.81298828125,-6423165.345522169,0.0003,378,12054,265.13,127,48320,-4.807512283325195,17.998722076416016
192,1006013.25,7124.04345703125,-6608357.5961186,0.0003,379,12101,275.1,127,48508,-7.201419830322266,18.09227180480957
196,1050817.75,7329.65234375,-6441108.77217759,0.0003,381,12153,269.05,127,48716,-7.058612823486328,18.238033294677734
200,1081402.25,5985.9208984375,-6512243.776293161,0.0003,401,12785,271.72,127,51244,-3.8924858570098877,20.513282775878906
204,1069127.75,7959.51953125,-5792258.958149711,0.0003,411,13097,245.29,127,52492,-8.992944717407227,21.610742568969727
208,1089861.75,6347.06005859375,-5822457.906395281,0.0003,414,13202,249.68,127,52912,-11.482808113098145,22.30624008178711
212,1136331.75,7077.06298828125,-6528122.67822634,0.0003,444,14202,283.94,127,56912,-4.145625114440918,28.972118377685547
216,1138682.25,14048.9453125,-6798613.40792371,0.0003,452,14454,294.29,127,57920,2.5017945766448975,29.031410217285156
220,1134832.75,8740.93359375,-6668332.59406672,0.0003,456,14569,288.97,127,58380,1.526900291442871,28.70825958251953
224,1125375.5,8921.8349609375,-6424957.245658432,0.0003,457,14585,278.32,127,58444,0.6247010827064514,28.680450439453125
228,1153284.0,6908.4833984375,-6199693.6195380315,0.0003,462,14766,270.0,127,59168,3.1639280319213867,28.35236167907715
232,1166335.0,7629.3759765625,-6002840.657768169,0.0003,463,14784,262.36,127,59240,2.729646921157837,28.303335189819336
236,1205450.0,8699.037109375,-6381334.153350599,0.0003,490,15635,278.14,127,62644,2.7911581993103027,25.683340072631836
240,1210497.25,9493.7099609375,-5949939.908625602,0.0003,491,15672,266.21,127,62792,1.2788519859313965,25.542606353759766
244,1204699.5,7419.06982421875,-5386745.313906941,0.0003,500,15979,242.9,127,64020,2.2421491146087646,24.71199607849121
248,1202353.25,8953.57421875,-5085300.43456471,0.0003,502,16024,227.32,127,64200,3.562375068664551,24.571979522705078
252,1222120.5,7868.39306640625,-4869792.0093061095,0.0003,503,16037,216.82,127,64252,-0.04532134532928467,24.516620635986328
256,1220744.5,11933.58984375,-4854191.038909441,0.0003,503,16046,216.03,127,64288,1.8999372720718384,24.481237411499023
260,1208574.25,11616.984375,-4847845.49982168,0.0003,504,16064,215.8,127,64360,-0.43313392996788025,24.435407638549805
264,1208079.25,7803.94091796875,-4851228.59273294,0.0003,504,16086,216.05,127,64448,0.07684999704360962,24.404098510742188
268,1209148.5,7554.818359375,-4859101.80721851,0.0003,506,16137,216.57,127,64652,-1.1221675872802734,24.373889923095703
272,1235515.875,8000.09326171875,-4745941.189599151,0.0003,511,16295,212.58,127,65284,-1.372031807899475,24.67978858947754
276,1230224.5,7711.994140625,-4702665.277296649,0.0003,517,16471,211.1,127,65988,-5.388421058654785,25.356185913085938
280,1228116.25,11825.861328125,-4637377.541574969,0.0003,519,16518,208.26,127,66176,-0.81489497423172,25.5916690826416
284,1243561.75,7808.68896484375,-4474313.284146041,0.0003,527,16784,199.99,127,67240,1.3789674043655396,26.710018157958984
288,1247068.0,8091.37255859375,-4698705.75706882,0.0003,537,17130,205.73,127,68624,0.2652415633201599,25.391441345214844
292,1281468.125,8155.2880859375,-4692287.06093933,0.0003,539,17173,203.55,127,68796,-0.38149142265319824,25.508209228515625
296,1282779.625,13145.6005859375,-4663413.12386371,0.0003,540,17222,201.99,127,68992,-2.293175458908081,25.615365982055664
300,1263884.75,14550.142578125,-4228599.33386038,0.0003,542,17265,183.71,127,69164,-2.497803211212158,25.819995880126953
304,1264333.0,13751.263671875,-4193388.680151411,0.0003,543,17303,181.38,127,69316,-0.5176498293876648,25.937576293945312
308,1254480.0,12274.978515625,-3740716.2793699307,0.0003,544,17333,158.53,127,69436,-0.6633611917495728,26.00136375427246
312,1280321.5,18880.1640625,-3092194.3670505006,0.0003,545,17350,128.98,127,69504,-2.2942681312561035,26.038148880004883
316,1271221.125,12167.5986328125,-2830806.88510624,0.0003,546,17372,119.18,127,69592,-2.7289535999298096,26.101348876953125
320,1293840.375,13535.01953125,-2690927.51382144,0.0003,546,17388,114.09,127,69656,-2.825070381164551,26.163570404052734
324,1318185.5,8877.5947265625,-3045895.9029062404,0.0003,561,17845,126.05,127,71484,-1.7499797344207764,28.77570343017578
328,1308664.25,8810.4033203125,-3051268.12686885,0.0003,561,17863,125.74,127,71556,0.6969612836837769,28.7432918548584
332,1317538.0,12605.55078125,-3010029.8097074195,0.0003,563,17918,124.3,127,71776,0.7996847629547119,28.623403549194336
336,1335323.75,17220.51171875,-2652693.32205229,0.0003,564,17940,109.14,127,71864,-4.146066188812256,28.508127212524414
340,1314742.5,8768.677734375,-2433814.77343624,0.0003,572,18197,98.48,127,72892,1.5601943731307983,28.06210708618164
344,1297520.125,8506.8974609375,-2249871.245858,0.0003,573,18238,92.79,127,73056,1.0733532905578613,27.84617042541504
348,1339415.25,16425.05859375,-2204914.6139585897,0.0003,578,18383,91.7,127,73636,-2.0044498443603516,27.46616554260254
352,1356348.375,9193.92578125,-2314401.8979045795,0.0003,580,18446,96.01,127,73888,-0.9030031561851501,27.45185661315918
356,1335398.25,10716.5078125,-2364108.8572428296,0.0003,587,18655,97.99,127,74724,1.3251289129257202,27.984298706054688
360,1362510.5,9123.7353515625,-2461107.9147040094,0.0003,593,18855,101.39,127,75524,-0.9366873502731323,28.240877151489258
364,1374185.25,11857.8125,-2629240.14595359,0.0003,602,19102,107.64,127,76512,-2.4866552352905273,28.836105346679688
368,1370972.25,9266.478515625,-2880909.31533024,0.0003,605,19199,118.06,127,76900,-0.6330143809318542,28.835289001464844
372,1351444.25,8924.8681640625,-2811677.02106274,0.0003,607,19252,114.43,127,77112,0.7757659554481506,28.932588577270508
376,1381972.25,19672.587890625,-2812213.7355724205,0.0003,616,19543,114.36,126,78276,-2.8625059127807617,31.436269760131836
380,1366470.625,9093.146484375,-3024832.9553030096,0.0003,620,19678,124.23,126,78816,-0.6614911556243896,31.686843872070312
384,1380511.25,13958.001953125,-2973738.57181904,0.0003,621,19706,123.05,126,78928,4.989749908447266,31.720420837402344
388,1376685.75,13093.2626953125,-2659329.05685734,0.0003,623,19774,112.02,126,79200,3.342653274536133,31.508041381835938
392,1373961.5,9808.181640625,-2508126.06216391,0.0003,627,19897,105.1,126,79692,1.5409867763519287,31.294565200805664
396,1418822.25,13954.38671875,-2572209.3083912097,0.0003,630,19966,107.44,126,79968,-1.4583028554916382,31.24665069580078
400,1427168.5,16389.65234375,-2600153.66784318,0.0003,636,20168,108.03,126,80776,-4.607378959655762,30.98795509338379
404,1407741.75,16378.7099609375,-2605068.38505585,0.0003,643,20372,107.81,126,81592,-0.4471837878227234,31.129966735839844
408,1431201.5,11666.599609375,-3184877.8075533505,0.0003,654,20738,131.67,126,83056,-3.245670795440674,33.29616165161133
412,1428514.75,9983.94921875,-3324914.24818585,0.0003,659,20880,138.35,126,83624,1.9595465660095215,34.28232192993164
416,1463519.0,10448.76953125,-3680395.9554701094,0.0003,682,21614,155.63,126,86560,-1.0653047561645508,37.70309066772461
420,1457913.75,10020.3076171875,-3857183.12068196,0.0003,685,21671,163.94,126,86788,-3.0330793857574463,38.27370071411133
424,1457110.5,13043.9921875,-3485894.29995705,0.0003,685,21688,151.44,126,86856,-3.4233498573303223,38.427520751953125
428,1462323.25,12681.7451171875,-3358543.20260152,0.0003,687,21722,147.1,126,86992,-0.653268575668335,38.628902435302734
432,1467342.75,10040.259765625,-3357655.45209171,0.0003,688,21749,146.91,126,87100,-2.381568431854248,38.83781814575195
436,1465188.5,10157.05078125,-3334957.1410789494,0.0003,689,21782,145.94,126,87232,-3.8244237899780273,39.21357727050781
440,1480461.0,9918.1064453125,-3157401.04929485,0.0003,689,21804,138.94,126,87320,-2.829922676086426,39.366397857666016
444,1456403.625,10021.4951171875,-3077910.3188170795,0.0003,690,21827,135.49,126,87412,-0.6850019693374634,39.51271057128906
448,1458295.0,9803.8857421875,-3028277.6036114707,0.0003,691,21849,133.09,126,87500,0.06656832993030548,39.614253997802734
452,1464151.5,12848.6748046875,-3103906.833538899,0.0003,693,21915,137.5,126,87764,-1.8743354082107544,39.74099349975586
456,1485824.5,10202.5947265625,-3058491.06121116,0.0003,694,21951,135.65,126,87908,0.9340817928314209,39.79106521606445
460,1481340.75,9638.8388671875,-2988827.70015012,0.0003,696,21990,133.47,126,88064,-1.8370486497879028,39.812583923339844
464,1482326.25,19222.78515625,-2857540.8939105803,0.0003,696,22009,128.97,126,88140,-1.6809543371200562,39.84014892578125
468,1471146.25,18389.203125,-2601264.63509079,0.0003,697,22025,118.15,126,88204,0.6574702858924866,39.875301361083984
472,1486478.125,13017.3134765625,-2574105.5655753105,0.0003,698,22048,116.95,126,88296,0.7387173175811768,39.912166595458984
476,1468628.5,13968.20703125,-2422140.0339903203,0.0003,698,22067,110.32,126,88372,1.069770097732544,39.958003997802734
480,1474705.25,12124.2041015625,-2134134.77522458,0.0003,699,22080,97.55,126,88424,-1.2845661640167236,39.98352813720703
484,1476063.0,10281.3095703125,-2096958.94827659,0.0003,699,22094,96.0,126,88480,-1.4105980396270752,39.994834899902344
488,1470254.875,20225.388671875,-2078174.6958057499,0.0003,701,22128,95.14,126,88616,0.9578878283500671,40.03129577636719
492,1474186.5,12804.4501953125,-2043775.3518773,0.0003,701,22140,93.87,126,88664,0.9579778909683228,40.013248443603516
496,1503479.125,9802.3095703125,-1978978.7797890198,0.0003,702,22157,91.33,126,88732,1.020365595817566,40.00414276123047
500,1501038.75,15444.8994140625,-1939792.62450392,0.0003,703,22187,90.05,126,88852,-4.5434465408325195,40.065677642822266
504,1489111.125,10710.8173828125,-1912921.9333280101,0.0003,703,22204,88.93,126,88920,2.212709426879883,40.13106918334961
508,1485853.125,10500.255859375,-1312911.07966294,0.0003,704,22217,63.86,126,88972,-0.3067421019077301,40.154441833496094
512,1503611.625,12962.2578125,-1169438.91791413,0.0003,704,22229,56.85,126,89020,-2.372905731201172,40.20060348510742
516,1482936.5,10417.982421875,-818066.3402441201,0.0003,706,22286,39.74,126,89248,-2.7433555126190186,40.542057037353516
520,1499226.25,13583.5048828125,-668584.51505705,0.0003,707,22320,32.81,126,89384,-1.75728178024292,40.877193450927734
524,1502350.0,12284.0615234375,-672252.4910182,0.0003,708,22365,33.41,126,89564,-3.2048592567443848,41.464298248291016
528,1496851.375,9877.4208984375,-686426.35747002,0.0003,710,22410,34.34,126,89744,-2.9006905555725098,42.19279479980469
532,1499110.0,12909.5595703125,-708753.0998247801,0.0003,712,22473,35.71,126,89996,-2.6134471893310547,43.36923599243164
536,1496186.0,10317.181640625,-727594.69189842,0.0003,714,22533,36.73,126,90236,-3.1579642295837402,44.335697174072266
540,1511203.625,23223.337890625,-733181.2928229399,0.0003,716,22582,37.27,126,90432,-1.0952403545379639,44.87535858154297
544,1500927.5,11131.4609375,-794299.93266218,0.0003,717,22627,40.37,126,90612,-2.9008233547210693,45.44231033325195
548,1494973.75,10135.7236328125,-802520.7751654298,0.0003,718,22656,40.82,126,90728,-0.6802332997322083,45.840572357177734
552,1502918.625,10245.966796875,-609712.8290074699,0.0003,719,22677,31.56,126,90812,-3.076107978820801,46.14069747924805
556,1509699.25,10445.0712890625,-616377.89184525,0.0003,721,22714,31.9,126,90960,-3.9590373039245605,46.77812957763672
560,1528003.25,16212.7880859375,-618099.9707114099,0.0003,722,22752,32.1,126,91112,-4.7188262939453125,47.56186294555664
564,1491311.0,12905.748046875,-607503.4140469199,0.0003,723,22800,31.71,126,91304,-4.346971035003662,48.6822509765625
568,1510689.0,12825.416015625,-619646.8256611599,0.0003,724,22826,32.39,126,91408,-5.981868743896484,49.244956970214844
572,1507857.625,12505.146484375,-632336.11272865,0.0003,725,22857,33.07,126,91532,-4.072636604309082,49.88741683959961
576,1511896.75,16260.7451171875,-629968.9821447899,0.0003,726,22869,32.93,126,91580,-8.045165061950684,50.12485122680664
580,1519781.75,13063.853515625,-636266.79778423,0.0003,727,22888,33.34,126,91656,-7.138119697570801,50.536705017089844
584,1504394.25,15106.4365234375,-617884.13621759,0.0003,728,22933,32.49,126,91836,-5.453768730163574,51.62118148803711
588,1520873.75,13307.654296875,-632508.2011247701,0.0003,729,22957,33.33,126,91932,-3.807771921157837,52.177513122558594
592,1529716.25,13142.0263671875,-621279.76636781,0.0003,730,22982,32.91,126,92032,-4.416543006896973,52.726890563964844
596,1500770.25,13675.70703125,-625811.45968931,0.0003,730,23000,33.17,126,92104,-4.157033920288086,53.09843444824219
600,1502175.75,21883.724609375,-620121.4045975101,0.0003,731,23014,32.94,126,92160,-3.563922643661499,53.37495422363281
604,1520536.75,12919.2421875,-607947.84039035,0.0003,731,23025,32.45,125,92204,-4.192441940307617,53.58164978027344
608,1516651.25,12814.79296875,-603942.3721361499,0.0003,732,23047,32.29,125,92292,-5.594882011413574,53.98406982421875
612,1518461.5,14940.03515625,-603991.4007734801,0.0003,733,23071,32.33,125,92388,-3.9625887870788574,54.499359130859375
616,1525700.625,15784.208984375,-620625.98979548,0.0003,733,23085,33.14,125,92444,-3.9604740142822266,54.80397033691406
620,1531143.75,10791.1240234375,-596186.86374275,0.0003,734,23101,31.87,125,92508,-1.4926562309265137,55.13949203491211
624,1516168.0,17170.859375,-570684.5892722398,0.0003,735,23133,30.57,125,92636,-4.942076683044434,55.771453857421875
628,1535723.375,15546.734375,-556129.55157576,0.0003,736,23155,29.69,125,92724,-7.848956108093262,56.24909210205078
632,1519399.75,10424.341796875,-526357.15558701,0.0003,736,23174,28.07,125,92800,-8.052227020263672,56.70586013793945
636,1550989.25,13120.4833984375,-502681.42870804993,0.0003,737,23199,26.92,125,92900,-6.80519962310791,57.2607307434082
640,1530417.75,11093.3134765625,-484690.58201630006,0.0003,738,23211,25.97,125,92948,-3.3911406993865967,57.51102828979492
644,1520174.5,15135.578125,-470010.9729782399,0.0003,738,23229,24.86,125,93020,-2.2658326625823975,57.865543365478516
648,1529452.125,16330.1015625,-450614.78934402985,0.0003,739,23243,23.88,125,93076,-5.0971808433532715,58.1358642578125
652,1524993.875,13258.58984375,-445539.46669826994,0.0003,740,23264,23.61,125,93160,-3.557295322418213,58.59431457519531
656,1547632.25,17907.43359375,-437992.1614834499,0.0003,740,23280,23.23,125,93224,-3.5105738639831543,58.94404220581055
660,1549259.5,10404.298828125,-410403.7374306599,0.0003,741,23294,21.77,125,93280,-5.643667221069336,59.251800537109375
664,1532446.5,13816.5615234375,-382425.47289174,0.0003,741,23314,20.25,125,93360,-3.1690962314605713,59.72765350341797
668,1531039.25,16290.3466796875,-374858.6821577299,0.0003,742,23335,19.79,125,93444,-5.733574867248535,60.220333099365234
672,1531308.75,10850.84765625,-366011.5053849901,0.0003,743,23362,19.35,125,93552,-6.843672752380371,60.90401840209961
676,1522328.5,10687.5537109375,-401411.50934130995,0.0003,743,23376,20.87,125,93608,-5.813942909240723,61.263038635253906
680,1512277.875,10401.2939453125,-392507.9293706401,0.0003,744,23395,20.39,125,93684,-4.2928876876831055,61.75495147705078
684,1527192.125,18857.103515625,-386321.81934710994,0.0003,744,23405,20.08,125,93724,-6.589266777038574,61.995357513427734
688,1529416.75,16033.697265625,-360332.08167694,0.0003,745,23420,18.76,125,93784,-5.837079048156738,62.3602409362793
692,1515377.25,12913.66015625,-360123.09771824995,0.0003,746,23437,18.73,125,93852,-7.163283824920654,62.781673431396484
696,1535836.875,21520.052734375,-352874.79033611005,0.0003,746,23450,18.35,125,93904,-3.5651113986968994,63.1246337890625
700,1561270.25,14734.74609375,-358858.3757123601,0.0003,747,23468,18.67,125,93976,-8.105091094970703,63.591697692871094
704,1524751.25,17391.99609375,-360964.97176625,0.0003,747,23482,18.78,125,94032,-4.160984992980957,63.971473693847656
708,1534894.875,18133.28125,-365473.67160680005,0.0003,748,23508,19.0,125,94136,-4.168468952178955,64.61176300048828
712,1519251.5,16143.3623046875,-383085.9064507801,0.0003,749,23542,19.81,125,94272,-6.55913782119751,65.45298767089844
716,1531228.375,18463.1484375,-365240.80976790003,0.0003,750,23562,18.84,125,94352,-3.144124984741211,66.01659393310547
720,1544170.0,17032.123046875,-370231.7075129,0.0003,751,23586,19.05,125,94448,-5.538553237915039,66.72003936767578
724,1574939.25,16385.265625,-389923.43945474,0.0003,752,23630,19.87,125,94624,-7.679984092712402,68.00989532470703
728,1540916.375,13675.3837890625,-389512.46485078,0.0003,753,23642,19.84,125,94672,-6.050971984863281,68.3370132446289
732,1551205.75,20743.43359375,-390555.43705933,0.0003,754,23672,19.87,125,94792,-4.224394798278809,69.08003234863281
736,1508213.25,21559.009765625,-416916.91833647,0.0003,754,23696,21.02,125,94888,-3.4319186210632324,69.589111328125
740,1539429.5,16989.470703125,-421393.46007046,0.0003,755,23719,21.21,125,94980,-7.566810131072998,70.00252532958984
744,1532820.5,13301.212890625,-396136.5448740599,0.0003,757,23754,20.28,125,95120,-4.214976787567139,70.7059097290039
748,1548931.625,15808.001953125,-404544.24371134996,0.0003,757,23779,20.62,125,95220,-5.230653285980225,71.21994018554688
752,1552991.25,13450.279296875,-406216.29959673993,0.0003,758,23799,20.63,125,95300,-7.295767784118652,71.63720703125
756,1549282.625,18607.53515625,-434138.83995486,0.0003,759,23820,21.96,125,95384,-3.475695848464966,72.10211181640625
760,1554371.375,13667.458984375,-433298.12865856,0.0003,759,23828,21.84,125,95416,-3.33583664894104,72.29779815673828
764,1523830.25,17099.7265625,-435633.52656456997,0.0003,760,23838,21.89,125,95456,-3.955167293548584,72.56668090820312
768,1525365.75,15797.6904296875,-428400.37965683,0.0003,760,23854,21.47,125,95520,-4.365034103393555,73.00304412841797
772,1536915.25,19910.47265625,-428685.64084507,0.0003,760,23863,21.38,125,95556,-5.901675224304199,73.23636627197266
776,1532012.625,15746.958984375,-395274.05080443993,0.0003,761,23879,19.89,125,95620,-6.489494800567627,73.61962127685547
780,1548010.25,24016.34765625,-397088.6159167999,0.0003,761,23887,19.93,125,95652,-4.282472610473633,73.79531860351562
784,1537464.75,19069.447265625,-395704.19824719004,0.0003,762,23899,19.75,125,95700,-5.9940876960754395,74.04141998291016
788,1540683.5,18967.201171875,-394705.97008934995,0.0003,762,23908,19.57,125,95736,-2.6289920806884766,74.22317504882812
792,1537466.5,18307.962890625,-391503.3266709399,0.0003,763,23919,19.31,125,95780,-5.767644882202148,74.44197082519531
796,1540920.5,16006.8720703125,-394169.85888354,0.0003,763,23934,19.38,125,95840,-7.510365009307861,74.78659057617188
800,1544512.875,15653.2001953125,-391429.83931620995,0.0003,763,23943,19.14,125,95876,-6.14824914932251,75.01359558105469
804,1557971.5,16650.857421875,-389059.00851104,0.0003,764,23952,18.9,125,95912,-6.5141801834106445,75.24301147460938
808,1530344.0,13422.51953125,-387535.3379272001,0.0003,764,23970,18.73,125,95984,-2.5614237785339355,75.69374084472656
812,1541192.75,27133.94140625,-371912.91877556994,0.0003,765,23978,17.94,125,96016,-5.073927879333496,75.8882827758789
816,1535452.0,15494.2763671875,-363466.46206640993,0.0003,765,23991,17.49,125,96068,-4.178645133972168,76.21527099609375
820,1533611.5,18720.1796875,-358646.7200835599,0.0003,765,23999,17.2,125,96100,-1.5792814493179321,76.42113494873047
824,1558380.125,21829.884765625,-337039.51062992,0.0003,766,24014,16.16,125,96160,-9.13524055480957,76.79864501953125
828,1535050.25,13261.716796875,-329002.05753741995,0.0003,766,24022,15.7,125,96192,-7.003483295440674,77.00630950927734
832,1576264.25,19423.046875,-323455.46928400995,0.0003,767,24030,15.36,125,96224,-2.698469400405884,77.21647644042969
836,1524785.5,16251.9482421875,-292680.98539104,0.0003,767,24039,13.88,125,96260,-4.324602127075195,77.44174194335938
840,1545731.25,16425.900390625,-286375.56314603,0.0003,767,24048,13.5,125,96296,-4.971621990203857,77.66258239746094
844,1545151.25,18854.89453125,-278308.00580997,0.0003,768,24058,13.09,125,96336,-4.712493896484375,77.90389251708984
848,1562109.625,13665.7216796875,-267985.35505528003,0.0003,768,24071,12.53,125,96388,-6.932007789611816,78.2101821899414
852,1530648.125,13231.2373046875,-267387.03307652,0.0003,769,24081,12.46,125,96428,-5.269515037536621,78.4433822631836
856,1521267.125,15734.4296875,-242639.91486975,0.0003,769,24102,11.2,125,96512,-2.3476576805114746,78.9319076538086
860,1560164.25,18611.84375,-245658.98670571,0.0003,770,24113,11.36,125,96556,-5.972992897033691,79.1930160522461
864,1536063.125,16300.8076171875,-246007.23475908,0.0003,770,24127,11.34,125,96612,-7.902810573577881,79.57305908203125
868,1550761.0,16183.6318359375,-250094.10670688,0.0003,770,24135,11.56,125,96644,-6.561363220214844,79.81177520751953
872,1557645.75,28329.544921875,-244713.77590887996,0.0003,771,24147,11.25,125,96692,-4.619176864624023,80.16588592529297
876,1564682.5,15877.3583984375,-245414.49045916004,0.0003,771,24159,11.27,125,96740,-8.17200756072998,80.52540588378906
880,1569636.5,22133.625,-254176.80076155008,0.0003,773,24201,11.67,125,96908,-9.596951484680176,81.88520050048828
884,1564353.5,16947.494140625,-1429605.29275453,0.0003,803,25201,51.29,125,100908,2.861495018005371,84.54621887207031
888,1578845.75,20296.453125,-2608700.69535055,0.0003,834,26201,90.96,125,104908,5.4778828620910645,62.73878479003906
892,1606105.75,22492.345703125,-3061390.67519274,0.0003,859,27001,109.85,125,108108,3.510730266571045,52.37199783325195
896,1584058.25,24530.236328125,-3256328.68833623,0.0003,862,27107,118.03,125,108532,0.2457050085067749,51.209083557128906
900,1592209.25,19637.3671875,-3506239.292375451,0.0003,866,27221,128.35,125,108988,0.18376237154006958,50.424598693847656
904,1613682.25,11821.2294921875,-3568120.9352887594,0.0003,868,27282,132.18,125,109232,1.5728075504302979,50.236549377441406
908,1604137.25,14254.0859375,-3645079.0244303304,0.0003,874,27481,135.79,125,110028,0.18296021223068237,49.029197692871094
