time/total_timesteps,time/fps,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/iterations,train/value_loss,train/clip_fraction,train/std,train/clip_range,train/n_updates,train/approx_kl,train/loss,train/explained_variance,train/entropy_loss,train/learning_rate,train/policy_gradient_loss
802816,260,67.4,3080,-196214.02398631998,98,2404428090.9,3.662109375e-05,0.9767587780952454,0.2,970,0.001071969,1565513600.0,0.0,-12.55869919359684,0.0003,-0.0012738692104903749
811008,260,71.3,3112,-195841.44155533004,99,2378666062.3,8.544921875e-05,0.9766882061958313,0.2,980,0.0014699673,1209957504.0,1.1920928955078125e-07,-12.55641637071967,0.0003,-0.0017572575397934997
819200,260,67.21,3143,-181842.92463733,100,2316615094.9,0.00010986328125,0.9766871333122253,0.2,990,0.0014131512,1007481728.0,-1.1920928955078125e-07,-12.555989398807288,0.0003,-0.0015121764852665364
827392,260,62.63,3175,-180184.60508623003,101,2239726441.5,7.32421875e-05,0.9765926003456116,0.2,1000,0.0011221475,1126456576.0,0.0,-12.555539061129092,0.0003,-0.0015111544180399505
835584,260,56.65,3207,-168242.61083188,102,2341688204.4,0.0,0.9766902923583984,0.2,1010,0.00057173416,1069611328.0,0.0,-12.55552023872733,0.0003,-0.001091926047593006
843776,260,55.39,3239,-165852.47305145,103,2308381943.8,9.765625e-05,0.9768484234809875,0.2,1020,0.00145704,1307425152.0,5.960464477539063e-08,-12.556534857302903,0.0003,-0.0015053615050419466
851968,260,53.65,3271,-172251.49309699,104,2468874592.3,2.44140625e-05,0.9764117002487183,0.2,1030,0.0012405461,1101016960.0,0.0,-12.555266216397285,0.0003,-0.0014608962603233522
860160,260,61.6,3303,-181000.60477506998,105,2534078657.9,1.220703125e-05,0.9760296940803528,0.2,1040,0.0011207105,1300333056.0,0.0,-12.55147465467453,0.0003,-0.0012720825296128168
868352,260,62.56,3335,-178399.40994190998,106,2482919707.6,2.44140625e-05,0.975666880607605,0.2,1050,0.001070926,1592916480.0,0.0,-12.547938028723001,0.0003,-0.0013389130934228887
876544,260,54.26,3367,-167973.60883531,107,2371353097.3,0.00037841796875,0.9753490090370178,0.2,1060,0.0019418143,923687104.0,1.1920928955078125e-07,-12.544887479394674,0.0003,-0.002015139570721658
884736,260,49.76,3399,-158628.97047466002,108,2499778449.2,6.103515625e-05,0.9751490354537964,0.2,1070,0.0013940919,1190246912.0,-1.1920928955078125e-07,-12.54246664121747,0.0003,-0.0014275549616286297
892928,260,53.37,3432,-160963.51015860002,109,2460423899.1,0.00079345703125,0.9752838611602783,0.2,1080,0.0020645936,1279033856.0,0.0,-12.542035874724387,0.0003,-0.0019088082215603208
901120,260,50.77,3464,-157737.10733964,110,2377459144.7,0.000244140625,0.9747912287712097,0.2,1090,0.0016013109,1013238912.0,0.0,-12.540366803109645,0.0003,-0.0016134688466991065
909312,260,59.84,3496,-172116.46857842998,111,2470441472.3,0.0003173828125,0.9746057987213135,0.2,1100,0.0017691788,1280420096.0,0.0,-12.537180152535438,0.0003,-0.0016403921232267748
917504,260,56.03,3527,-168073.78209486,112,2302600350.0,7.32421875e-05,0.9746274948120117,0.2,1110,0.0012195439,1286754560.0,1.1920928955078125e-07,-12.536435094475745,0.0003,-0.0013658355208463035
925696,260,60.88,3560,-173064.56808179003,113,2402386546.1,0.0001220703125,0.9746667146682739,0.2,1120,0.0014980418,815243584.0,0.0,-12.53664456307888,0.0003,-0.0016317346078722039
933888,259,66.12,3592,-178272.31819912003,114,2237507126.7,0.00147705078125,0.9740166068077087,0.2,1130,0.0022371768,1139057536.0,-2.384185791015625e-07,-12.5337423235178,0.0003,-0.001974013354993076
942080,259,68.51,3624,-185027.94398562,115,2158352382.0,0.0,0.9738605618476868,0.2,1140,0.0009060432,874635008.0,1.1920928955078125e-07,-12.529818819463253,0.0003,-0.0012243587585544446
950272,259,62.37,3655,-173709.5691413,116,2074434029.4,2.44140625e-05,0.9734963178634644,0.2,1150,0.0009203964,887503232.0,0.0,-12.527314549684524,0.0003,-0.0012893062543298584
958464,259,65.88,3687,-176652.74987965,117,2262732780.2,0.0,0.9724682569503784,0.2,1160,0.0005300413,1255946752.0,1.1920928955078125e-07,-12.520856996625662,0.0003,-0.0009930537871696288
966656,259,57.15,3718,-162661.99154711,118,2111345382.8,1.220703125e-05,0.9722592234611511,0.2,1170,0.001131566,957604608.0,0.0,-12.514705250412225,0.0003,-0.0013615229774586624
974848,259,63.5,3749,-180828.74503879,119,2242465771.1,0.0,0.9718636274337769,0.2,1180,0.0002348473,1248959872.0,-1.1920928955078125e-07,-12.511836101859808,0.0003,-0.0006590273438632721
983040,260,62.65,3779,-174463.94671818,120,2341865411.7,0.0031982421875,0.9717934727668762,0.2,1190,0.0032657115,1462288256.0,0.0,-12.509828171133995,0.0003,-0.0030713713556906443
991232,260,53.12,3810,-161277.22494582002,121,2196518233.6,0.00068359375,0.971278965473175,0.2,1200,0.0020599077,940913920.0,0.0,-12.507027158141137,0.0003,-0.0018564769521617563
999424,260,69.64,3840,-181004.04656393998,122,2392272648.7,0.0,0.9717124104499817,0.2,1210,0.0010255589,1286063616.0,-1.1920928955078125e-07,-12.506533209234476,0.0003,-0.0011770513443480012
1007616,260,67.09,3868,-186230.78301794,123,2120186089.5,0.00015869140625,0.9721243381500244,0.2,1220,0.0015391912,1358719744.0,1.1920928955078125e-07,-12.5105608522892,0.0003,-0.0017057288303476525
