time/episodes,train/n_updates,train/critic_loss,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,train/actor_loss,train/learning_rate,train/ent_coef_loss,time/fps,train/ent_coef
64,1588,590.6685180664062,6456,41,-97763.32403273438,96.265625,277.22637939453125,0.0003,-1.9706571102142334,157,1.361708164215088
68,1663,201.2601776123047,6756,42,-97643.34908963236,96.79411764705883,289.85198974609375,0.0003,-2.1784205436706543,157,1.3771225214004517
72,1750,396.1996154785156,7104,45,-97685.10747354168,96.51388888888889,303.2420654296875,0.0003,-2.0256478786468506,156,1.395612359046936
76,1825,7.0157880783081055,7404,47,-97844.44392230264,95.23684210526316,312.8292236328125,0.0003,-1.997853398323059,156,1.412419080734253
80,2000,591.1377563476562,8104,51,-97754.0342261875,95.8875,341.9127197265625,0.0003,-2.2531542778015137,156,1.4548181295394897
84,2109,221.7489013671875,8540,54,-97811.58021541667,98.33333333333333,357.19927978515625,0.0003,-2.680492401123047,156,1.4831995964050293
88,2242,222.15567016601562,9072,58,-97510.51812770455,99.8409090909091,374.830078125,0.0003,-2.9729232788085938,155,1.5206754207611084
92,2335,397.504638671875,9444,60,-97663.21299171739,99.98913043478261,385.9399108886719,0.0003,-2.5785651206970215,156,1.548385500907898
96,2693,592.9508666992188,10876,69,-97677.08953372917,108.63541666666667,435.81817626953125,0.0003,-3.0517733097076416,156,1.6677314043045044
100,2953,786.6092529296875,11916,76,-97518.88214285999,112.91,447.89984130859375,0.0003,-0.8519731163978577,155,1.7274458408355713
104,3085,594.0415649414062,12444,79,-97049.99880952999,118.16,469.0967102050781,0.0003,-0.15902429819107056,155,1.7365111112594604
108,3177,613.2362060546875,12812,82,-96957.02380952999,119.46,485.0070495605469,0.0003,-0.8094449043273926,155,1.7427610158920288
112,3246,458.19097900390625,13088,84,-96857.12380952999,119.26,486.10443115234375,0.0003,-0.34794092178344727,155,1.747872233390808
116,3355,439.5433654785156,13524,87,-96863.14880952999,119.89,503.85791015625,0.0003,-0.6036391854286194,155,1.7558283805847168
120,3450,459.4295654296875,13904,89,-96960.84642857999,119.28,513.94873046875,0.0003,-0.5098785758018494,155,1.763596534729004
124,3545,207.04635620117188,14284,91,-96944.79642857998,117.72,522.0941162109375,0.0003,-0.3676299452781677,155,1.7713675498962402
128,3631,400.68719482421875,14628,93,-96550.57976190999,118.84,514.3466796875,0.0003,2.4171509742736816,155,1.7752125263214111
132,3757,420.1776428222656,15132,97,-96545.87976191,117.52,524.79052734375,0.0003,2.4947361946105957,155,1.724486231803894
136,3862,594.996826171875,15552,99,-96358.16309524,119.0,523.6253662109375,0.0003,2.2834973335266113,155,1.6812831163406372
140,3979,808.5551147460938,16020,103,-96255.41309524,119.31,534.2838134765625,0.0003,2.1583571434020996,155,1.6329940557479858
144,4021,616.15625,16188,104,-96149.51309523999,118.72,539.5238647460938,0.0003,2.254387855529785,154,1.6159995794296265
148,4098,13.958220481872559,16496,106,-96252.11309524,118.77,542.483154296875,0.0003,1.7409776449203491,154,1.5852185487747192
152,4199,442.751953125,16900,109,-96054.31309524,118.98,558.783447265625,0.0003,1.9309020042419434,154,1.5448628664016724
156,4286,211.59934997558594,17248,111,-95940.76309523999,118.01,561.5101318359375,0.0003,1.9248836040496826,155,1.5111032724380493
160,4412,598.92333984375,17752,114,-95520.16309524,116.46,579.04931640625,0.0003,1.636272668838501,155,1.4629899263381958
164,4521,212.701904296875,18188,117,-95532.92976191,117.69,577.0074462890625,0.0003,1.50217866897583,155,1.4224026203155518
168,4747,603.7905883789062,19092,122,-95556.80476191,119.95,605.6739501953125,0.0003,1.1485466957092285,155,1.3416370153427124
172,4954,604.149169921875,19920,128,-95289.71619047999,125.62,623.9669799804688,0.0003,0.9328247904777527,154,1.2719365358352661
176,5087,432.22698974609375,20452,131,-95022.09119047999,131.18,628.208984375,0.0003,0.6776862144470215,155,1.2297909259796143
180,5462,239.4805145263672,21952,141,-95189.54119048,138.26,643.4869995117188,0.0003,0.34115108847618103,154,1.1207374334335327
184,5859,411.04718017578125,23540,151,-95223.84119047999,141.93,676.0480346679688,0.0003,0.05901937931776047,155,1.0203064680099487
188,6008,887.3201293945312,24136,155,-95514.58761905,150.8,713.90380859375,0.0003,-0.040779199451208115,155,0.9860922694206238
192,6315,427.0718078613281,25364,163,-95556.68761904999,155.01,731.8461303710938,0.0003,-0.19203990697860718,155,0.9248804450035095
196,6513,608.72802734375,26156,168,-95601.33761905,149.65,742.1170654296875,0.0003,-0.24295905232429504,155,0.8898917436599731
200,6646,253.274658203125,26688,171,-95959.26142857,151.75,763.4984741210938,0.0003,-0.3557145595550537,155,0.8672675490379333
204,6780,295.17498779296875,27224,174,-96333.0447619,147.32,805.2044677734375,0.0003,-0.21058082580566406,155,0.846690833568573
208,6938,58.739830017089844,27856,178,-96464.4947619,150.16,763.4140014648438,0.0003,-0.33586037158966064,155,0.8243481516838074
212,7113,47.954246520996094,28556,183,-96593.2197619,152.95,808.6758422851562,0.0003,-0.36582252383232117,155,0.8022140860557556
216,7245,455.88104248046875,29084,186,-96789.19476190001,152.56,823.5247802734375,0.0003,-0.12164916098117828,156,0.7870076894760132
220,7590,66.74107360839844,30464,195,-96945.5447619,158.45,916.1216430664062,0.0003,-0.03456353768706322,155,0.7559088468551636
224,7873,433.9649963378906,31596,202,-97155.7447619,169.35,868.1940307617188,0.0003,-0.2343837171792984,155,0.737671971321106
228,8047,480.9627380371094,32292,207,-97291.99642857,176.29,895.7904052734375,0.0003,0.08268994092941284,155,0.7342033386230469
232,8260,825.4579467773438,33144,212,-97302.92142857,177.55,880.4954833984375,0.0003,0.06304912269115448,155,0.7316478490829468
236,8419,285.1851501464844,33780,216,-97258.96309524,183.99,978.8702392578125,0.0003,0.20552346110343933,155,0.7333733439445496
240,8611,828.6635131835938,34548,221,-97388.48809524,186.03,976.5322265625,0.0003,-0.12592951953411102,155,0.7389923334121704
244,8796,657.3751831054688,35288,226,-97401.13809523999,188.24,980.0704345703125,0.0003,-0.040778569877147675,155,0.7470345497131348
248,8904,623.1052856445312,35720,228,-97121.23809524,191.18,966.8468017578125,0.0003,0.014017488807439804,155,0.7535526156425476
252,9003,273.3338928222656,36116,231,-97228.28809524,192.03,1049.6700439453125,0.0003,0.09610762447118759,156,0.7588204741477966
256,9190,82.87879943847656,36864,236,-97252.83809524,194.25,1034.664794921875,0.0003,0.1027713492512703,156,0.7732045650482178
260,9416,275.7022705078125,37768,241,-97261.89642857,197.26,1133.15869140625,0.0003,0.19767732918262482,156,0.7910466194152832
264,9623,863.3184814453125,38596,247,-97163.07976190001,198.82,1158.843017578125,0.0003,0.3428608179092407,155,0.8133788704872131
268,9842,262.0374755859375,39472,252,-97149.4047619,197.04,1009.2044677734375,0.0003,-1.6649672985076904,156,0.7505711913108826
272,10046,465.856689453125,40288,258,-97316.19333333001,191.8,1052.438232421875,0.0003,-1.8663052320480347,156,0.6571118831634521
276,10251,261.7384033203125,41108,263,-96422.26833333001,196.24,1115.3968505859375,0.0003,-2.4135873317718506,156,0.5973717570304871
280,10371,131.09458923339844,41588,266,-95169.49333333,198.16,1312.76123046875,0.0003,-1.2709096670150757,156,0.5689837336540222
284,10465,360.2682189941406,41964,269,-95012.64333333001,193.03,1568.50341796875,0.0003,-1.9286617040634155,155,0.549336850643158
288,10613,509.3888244628906,42556,273,-95127.56833333001,184.26,1177.957275390625,0.0003,-2.5807394981384277,155,0.5218793153762817
292,10751,173.8281707763672,43108,276,-94995.61833333,181.47,1517.1756591796875,0.0003,-1.569495677947998,155,0.49936598539352417
296,10860,503.8005676269531,43544,279,-95076.21833333,179.08,1201.69091796875,0.0003,-2.250208854675293,155,0.48346391320228577
300,10986,469.1242370605469,44048,282,-95016.21833333,173.08,1132.1748046875,0.0003,-2.338510513305664,156,0.4664437472820282
304,11103,307.6009826660156,44516,285,-95008.84333333,172.65,1230.7418212890625,0.0003,-2.4943718910217285,156,0.45192161202430725
308,11201,301.7295837402344,44908,287,-95191.29333333,170.34,1328.2110595703125,0.0003,-2.3277924060821533,156,0.44052836298942566
312,11356,121.27113342285156,45528,292,-95306.46833333,171.79,1167.796630859375,0.0003,-2.2383179664611816,155,0.4234949052333832
316,11483,1326.0411376953125,46036,295,-95412.94333333001,172.07,1570.722412109375,0.0003,-2.760128974914551,155,0.41088971495628357
320,11604,897.8096923828125,46520,298,-95475.69333333001,167.97,1313.99609375,0.0003,-1.68271803855896,155,0.39992576837539673
324,11723,708.3720703125,46996,301,-95386.59333333,159.06,1451.382080078125,0.0003,-1.2333685159683228,155,0.38916563987731934
328,11857,475.91961669921875,47532,305,-95673.65833333001,153.91,1621.933349609375,0.0003,-1.2207039594650269,155,0.37852737307548523
332,11972,340.8499450683594,47992,308,-95859.93333333,152.29,1510.13037109375,0.0003,-1.3134434223175049,155,0.3700173795223236
336,12085,293.9842224121094,48444,311,-96121.10833333,147.32,1055.445556640625,0.0003,-2.7266554832458496,155,0.36167529225349426
340,12202,294.06292724609375,48912,314,-96208.23333333,145.89,1367.8365478515625,0.0003,-1.2301256656646729,155,0.3535051643848419
344,12330,621.9450073242188,49424,317,-96300.88333333,144.21,1362.0712890625,0.0003,-1.8817740678787231,155,0.3450101315975189
348,12463,1055.552001953125,49956,321,-96595.18333333,142.71,1397.962646484375,0.0003,-1.8251819610595703,155,0.3364785611629486
352,12572,547.5654296875,50392,323,-96796.83333333001,142.44,1550.8880615234375,0.0003,-1.0725865364074707,155,0.32937735319137573
356,12703,708.232666015625,50916,327,-96991.63333333,141.65,1232.163330078125,0.0003,-2.412520170211792,155,0.3211546242237091
360,12818,296.99493408203125,51376,330,-97498.7,139.63,1032.6248779296875,0.0003,-2.5992493629455566,155,0.315002977848053
364,12931,704.5045776367188,51828,332,-97804.2,138.38,1199.05908203125,0.0003,-1.5922428369522095,155,0.3087262511253357
368,13038,829.771240234375,52256,335,-98009.45,138.17,2100.15966796875,0.0003,-2.2397687435150146,155,0.30316218733787537
372,13166,696.815673828125,52768,339,-98222.85,139.0,1701.8232421875,0.0003,-1.2403169870376587,155,0.29632967710494995
376,13282,405.5198059082031,53232,342,-99401.1,130.67,1828.21923828125,0.0003,-0.07670658826828003,155,0.291424036026001
380,13416,754.9862060546875,53768,345,-100696.675,122.55,2615.43896484375,0.0003,1.8398374319076538,155,0.285764217376709
384,13574,972.0253295898438,54400,349,-100917.825,123.87,1024.6875,0.0003,-2.7169504165649414,155,0.28008797764778137
388,13686,195.2021026611328,54848,352,-100916.025,123.69,1653.67333984375,0.0003,-0.17715412378311157,155,0.2761562466621399
392,13818,418.994384765625,55376,355,-101015.175,123.2,1810.414306640625,0.0003,-0.8631908893585205,155,0.27147409319877625
396,13947,204.8540496826172,55892,359,-101022.675,123.95,1936.0682373046875,0.0003,-1.2294888496398926,155,0.26799431443214417
400,14082,111.9262924194336,56432,362,-101028.975,124.58,1251.729736328125,0.0003,-2.1552200317382812,155,0.26439303159713745
404,14225,298.9323425292969,57004,366,-101243.9,125.39,1243.4859619140625,0.0003,-1.6219112873077393,155,0.26022112369537354
408,14352,195.8328094482422,57512,369,-101246.7,125.67,1844.564697265625,0.0003,-0.49784302711486816,155,0.25668564438819885
412,14497,686.3416748046875,58092,373,-101232.6,124.26,1691.5849609375,0.0003,0.23838995397090912,155,0.2525237202644348
416,14644,814.8826293945312,58680,377,-101241.1,125.11,1955.447509765625,0.0003,0.27695849537849426,155,0.2487758845090866
420,14776,681.6600952148438,59208,380,-101240.4,125.04,1513.217529296875,0.0003,-1.9536230564117432,155,0.2464069426059723
424,14886,303.60394287109375,59648,383,-101238.1,124.81,1272.231201171875,0.0003,-1.5824413299560547,155,0.24505548179149628
428,14992,419.7349548339844,60072,386,-101232.8,124.28,1364.632568359375,0.0003,-1.0368053913116455,155,0.24389983713626862
432,15115,1038.1844482421875,60564,389,-101240.9,125.09,1707.9105224609375,0.0003,-1.1393388509750366,155,0.24290789663791656
436,15222,622.2507934570312,60992,392,-101244.7,125.47,2082.5556640625,0.0003,1.602895736694336,155,0.24212996661663055
440,15316,596.2653198242188,61368,394,-101235.8,124.58,2093.45361328125,0.0003,-1.9531829357147217,155,0.24220339953899384
444,15419,424.6684875488281,61780,397,-101229.3,123.93,2180.162841796875,0.0003,0.6789594888687134,155,0.24217666685581207
448,15499,876.7679443359375,62100,399,-101216.6,122.66,1829.6346435546875,0.0003,0.3580377697944641,155,0.2420872151851654
452,15651,186.04714965820312,62708,403,-101213.8,122.38,1735.800048828125,0.0003,0.07721933722496033,155,0.24151723086833954
456,15772,204.2957763671875,63192,406,-101114.275,122.9,1797.992431640625,0.0003,-0.8448315858840942,155,0.24200843274593353
460,15945,955.82568359375,63884,411,-101104.375,121.91,1916.199462890625,0.0003,-1.0420680046081543,155,0.241258904337883
464,16083,834.9156494140625,64436,415,-101100.975,121.57,1111.060302734375,0.0003,-1.6827752590179443,155,0.24152877926826477
468,16244,566.0620727539062,65080,419,-101145.875,126.06,1931.520751953125,0.0003,-0.923052191734314,155,0.24224522709846497
472,16335,593.6633911132812,65444,421,-101145.075,125.98,1727.7442626953125,0.0003,1.074136734008789,155,0.24391332268714905
476,16428,749.6804809570312,65816,424,-101138.075,125.28,1766.711669921875,0.0003,0.6159850358963013,155,0.24500584602355957
480,16514,594.7473754882812,66160,426,-101133.975,124.87,1862.830810546875,0.0003,1.3193440437316895,155,0.24653643369674683
484,16666,530.0435791015625,66768,430,-101122.075,123.68,1618.0430908203125,0.0003,-0.7634364366531372,155,0.24700498580932617
488,16769,825.9237060546875,67180,433,-101111.275,122.6,1589.4088134765625,0.0003,0.5719730257987976,155,0.24801550805568695
492,16885,379.82049560546875,67644,435,-101108.075,122.28,2036.593505859375,0.0003,-0.06596215069293976,155,0.2492528110742569
496,17002,375.8772888183594,68112,438,-101005.275,122.66,1920.7105712890625,0.0003,1.162479281425476,155,0.2505221664905548
500,17147,157.04498291015625,68692,442,-101002.175,122.35,1622.2479248046875,0.0003,0.07419872283935547,155,0.25228628516197205
504,17579,352.0762634277344,70420,453,-100905.875,123.14,1426.42822265625,0.0003,-0.24185967445373535,155,0.25494441390037537
508,17804,895.351318359375,71320,458,-100832.85,126.79,1226.68212890625,0.0003,0.8301396369934082,155,0.2596164643764496
512,18238,464.76593017578125,73056,469,-100598.20833333001,140.03,2198.6396484375,0.0003,-0.46521496772766113,155,0.2743125855922699
516,18951,652.9202270507812,75908,486,-97368.98333333,164.65,2674.700439453125,0.0003,1.2177844047546387,155,0.302276611328125
520,19238,790.2222900390625,77056,494,-96121.00833333,177.44,1727.993408203125,0.0003,0.2678312659263611,155,0.3091403543949127
524,19404,436.2255859375,77720,498,-96022.35833333,179.06,2163.9208984375,0.0003,0.8595649003982544,155,0.3131645619869232
528,19684,252.7858428955078,78840,506,-96046.85833333,181.51,2445.5556640625,0.0003,0.8665424585342407,155,0.3202262818813324
532,19956,848.4570922851562,79928,512,-95940.25833333,181.87,1343.703857421875,0.0003,-0.4594383239746094,155,0.3293834328651428
536,20248,474.5365295410156,81096,520,-95898.20833333001,189.18,1586.719482421875,0.0003,-0.550411581993103,155,0.34258392453193665
540,20410,567.8568115234375,81744,524,-95991.20833333001,198.48,3814.9853515625,0.0003,1.3848406076431274,155,0.3490491509437561
544,20596,629.202880859375,82488,529,-95984.20833333001,197.78,2277.80908203125,0.0003,0.917862594127655,155,0.35777315497398376
548,20919,395.5159912109375,83780,537,-95993.53333333001,211.3,1924.3115234375,0.0003,-0.3696686327457428,155,0.3664168417453766
552,21257,509.0615234375,85132,546,-96083.73333333,220.32,3391.36474609375,0.0003,-0.08529648184776306,155,0.3715037703514099
556,21396,165.00228881835938,85688,549,-96238.25833333,225.3,1740.01318359375,0.0003,-0.38555777072906494,155,0.3724529445171356
560,22370,636.103271484375,89584,574,-94420.15833333001,243.47,2355.83349609375,0.0003,1.4598262310028076,155,0.4035045802593231
564,22704,569.8803100585938,90920,583,-92487.03333333001,263.46,4054.2275390625,0.0003,0.1663411557674408,155,0.42731422185897827
568,23472,277.8426208496094,93992,602,-90634.23333333,278.16,2630.513916015625,0.0003,0.16194230318069458,155,0.471736341714859
572,23652,496.1006774902344,94712,607,-89720.73333333,286.8,3205.3955078125,0.0003,-0.4426410496234894,155,0.4812372624874115
576,23944,678.90478515625,95880,614,-89703.90833333001,295.92,2819.1826171875,0.0003,0.18374282121658325,155,0.4867234230041504
580,24648,530.3447875976562,98696,632,-89804.10833333,305.94,3724.369873046875,0.0003,-0.5762777924537659,155,0.5092375874519348
584,25177,501.97430419921875,100812,646,-86863.07083333,334.02,3110.0380859375,0.0003,0.22385193407535553,155,0.5264229774475098
588,25429,253.0526123046875,101820,653,-86956.57083333,343.37,2463.93994140625,0.0003,0.26123324036598206,155,0.5414180755615234
592,25971,871.2963256835938,103988,666,-86947.29583333,353.92,5690.97265625,0.0003,0.29415154457092285,155,0.5671140551567078
596,26708,868.5484008789062,106936,685,-84965.93472222,378.95,3764.160400390625,0.0003,-0.1901935338973999,156,0.592729389667511
600,27015,525.6411743164062,108164,693,-85081.63472222,390.52,3192.18408203125,0.0003,-0.41363394260406494,155,0.6005614995956421
604,27566,461.95904541015625,110368,707,-85211.88472222,404.4,2927.6767578125,0.0003,-0.02165061980485916,155,0.6218661069869995
608,27992,567.56591796875,112072,718,-85180.57638889,415.29,4498.73046875,0.0003,0.18239107728004456,156,0.636299192905426
612,28354,1433.8052978515625,113520,727,-85489.61805555999,409.49,7302.9140625,0.0003,0.5804048776626587,156,0.6346601247787476
616,28981,891.2698364257812,116028,743,-88644.89305556,399.29,4008.61376953125,0.0003,-0.23016002774238586,156,0.6568626165390015
620,29556,425.4586486816406,118328,758,-88856.76805556,404.35,5728.6552734375,0.0003,-0.17220966517925262,156,0.6694009900093079
624,29959,454.7663269042969,119940,768,-88791.40305555999,418.53,3300.626953125,0.0003,-0.22241276502609253,156,0.6807174682617188
628,30540,333.18658447265625,122264,783,-88834.50305556,422.84,4209.06005859375,0.0003,0.0024222880601882935,156,0.6679266691207886
632,31540,886.3731689453125,126264,808,-84751.73805556,457.49,8052.716796875,0.0003,-0.020092980936169624,156,0.6580554246902466
636,31888,803.2850341796875,127656,817,-82482.68305555999,469.08,7060.98681640625,0.0003,-0.018723279237747192,156,0.6678743958473206
640,32813,323.1861572265625,131356,840,-79218.25805556,487.9,4620.322265625,0.0003,-0.1370198279619217,156,0.699494481086731
644,33440,682.8180541992188,133864,856,-77736.50162699,505.6,7741.24951171875,0.0003,0.3962906002998352,156,0.690929651260376
648,34343,583.5159301757812,137476,879,-76644.47662699,524.42,6042.3623046875,0.0003,0.34444674849510193,156,0.7190344929695129
652,34866,743.2338256835938,139568,891,-76500.85876985,540.58,9326.884765625,0.0003,0.14696654677391052,156,0.7428486347198486
656,35645,913.4794921875,142684,911,-74681.05876985,558.58,5765.77978515625,0.0003,-0.05409549921751022,156,0.7504450678825378
660,36003,393.2795715332031,144116,920,-75435.52960318,557.21,7009.060546875,0.0003,-0.016259770840406418,156,0.7792544960975647
664,36411,483.8356628417969,145748,930,-76376.91710318,551.79,4941.41357421875,0.0003,-0.022084802389144897,156,0.8144164681434631
668,36704,317.4319763183594,146920,937,-78236.91710318,537.81,5201.86572265625,0.0003,-0.05675474926829338,156,0.8212079405784607
672,37084,243.4656524658203,148440,947,-79194.81710318,533.61,3980.0927734375,0.0003,-0.20108644664287567,156,0.825133204460144
676,37390,305.52325439453125,149664,954,-78183.76710318,538.22,4785.552734375,0.0003,-0.052510686218738556,156,0.8216239809989929
680,37668,214.35401916503906,150776,962,-78146.86710318,534.53,3320.60302734375,0.0003,-0.0392843596637249,156,0.8153235912322998
684,37952,518.577392578125,151912,969,-81160.20460318,513.68,5116.634765625,0.0003,0.05838733911514282,156,0.8069015741348267
688,38222,343.3433837890625,152992,976,-81055.05460318,514.75,6260.17626953125,0.0003,0.2107088565826416,156,0.8138112425804138
692,38676,606.9389038085938,154808,987,-81128.52960318,510.62,6717.49560546875,0.0003,0.16064831614494324,156,0.8061318397521973
696,39133,201.27166748046875,156636,999,-82245.45321429,501.25,3120.581298828125,0.0003,-0.09525543451309204,156,0.7916233539581299
700,39691,520.6810913085938,158868,1013,-82036.27821429,502.03,6809.7451171875,0.0003,-0.07650020718574524,156,0.794150710105896
704,40027,369.4322814941406,160212,1021,-81799.89071429,503.46,3366.73388671875,0.0003,-0.1781063675880432,156,0.7806147933006287
708,40718,512.1535034179688,162976,1039,-81836.02404762,504.17,5185.6015625,0.0003,0.11984074115753174,156,0.7841299176216125
712,40975,356.4515686035156,164004,1045,-80633.37404762,506.76,6565.4677734375,0.0003,0.14805838465690613,156,0.7698401808738708
716,41309,590.5506591796875,165340,1054,-80761.62404762,497.77,3998.883544921875,0.0003,0.12137424200773239,156,0.7515824437141418
720,41563,695.805908203125,166356,1060,-81750.17404761999,486.92,2198.438720703125,0.0003,-0.006575733423233032,156,0.7443138957023621
724,41941,892.3195190429688,167868,1069,-81872.30154762,477.71,12216.2998046875,0.0003,0.19924983382225037,156,0.7415591478347778
728,42350,483.203369140625,169504,1079,-81659.95154762,477.9,7316.318359375,0.0003,-0.018391311168670654,156,0.7426217794418335
732,42550,426.70654296875,170304,1085,-84754.24154762,456.55,9877.283203125,0.0003,-0.14633996784687042,156,0.7612801790237427
736,42754,588.8792724609375,171120,1090,-86885.34654761999,441.03,9318.6806640625,0.0003,0.002123117446899414,156,0.7689290046691895
740,42932,702.0560913085938,171832,1095,-89671.42154762,415.99,14955.921875,0.0003,0.017870038747787476,156,0.7734178900718689
744,43330,307.38623046875,173424,1105,-91012.02797619,404.85,7825.4580078125,0.0003,-0.08433844149112701,156,0.767086386680603
748,43476,312.01837158203125,174008,1108,-92104.02797619,383.64,7725.0986328125,0.0003,-0.2575528919696808,156,0.7557961940765381
752,43703,540.8786010742188,174916,1114,-91961.19583333,359.48,10335.0830078125,0.0003,-0.0967952236533165,156,0.7478551864624023
756,43839,818.5465087890625,175460,1118,-93544.94583333,338.6,6506.64697265625,0.0003,-0.02338295429944992,156,0.7468031048774719
760,43954,611.2088623046875,175920,1121,-94620.275,322.97,10690.873046875,0.0003,0.276581734418869,156,0.7402580380439758
764,44075,498.0418701171875,176404,1124,-95514.9125,308.91,3663.263427734375,0.0003,-0.008279643952846527,156,0.741008996963501
768,44189,460.12799072265625,176860,1127,-95363.2125,303.99,7698.365234375,0.0003,-0.2468166947364807,156,0.7393728494644165
772,44299,610.8409423828125,177300,1130,-95317.2125,299.39,4689.74853515625,0.0003,-0.0024782903492450714,156,0.7351381182670593
776,44417,334.4324951171875,177772,1133,-96355.1875,286.67,8750.9423828125,0.0003,0.38022226095199585,156,0.7309550046920776
780,44558,401.7965393066406,178336,1137,-96090.1375,280.68,4661.77978515625,0.0003,-0.1056210845708847,156,0.7345645427703857
784,44693,144.51409912109375,178876,1140,-95930.2375,274.75,2735.43798828125,0.0003,-0.4319385886192322,156,0.7305706143379211
788,44811,384.7201843261719,179348,1144,-95945.3875,264.68,4087.33984375,0.0003,0.2032354772090912,156,0.72246253490448
792,44924,641.2177124023438,179800,1147,-95878.7875,258.02,10365.11328125,0.0003,-0.044152192771434784,156,0.7152157425880432
796,45074,540.439697265625,180400,1150,-96743.075,241.95,12524.38671875,0.0003,-0.23024553060531616,156,0.7111749649047852
800,45228,209.02279663085938,181016,1154,-96842.05,230.15,5168.912109375,0.0003,-0.3246574401855469,156,0.6995143890380859
804,45415,228.3765869140625,181764,1159,-96957.6875,215.57,6452.47998046875,0.0003,-0.11001777648925781,156,0.6909520626068115
808,45608,475.87652587890625,182536,1164,-97044.7875,202.21,2333.1142578125,0.0003,-0.1704709529876709,156,0.6769233345985413
812,45765,244.97897338867188,183164,1169,-98086.6375,193.86,4634.3662109375,0.0003,-0.251039057970047,156,0.668101966381073
816,46198,397.9573059082031,184896,1180,-98097.2375,194.92,3785.272705078125,0.0003,0.11121157556772232,156,0.6492266654968262
820,46395,511.566650390625,185684,1185,-98102.5375,195.85,4974.501953125,0.0003,-0.20989270508289337,156,0.6510944962501526
824,46727,403.98406982421875,187012,1193,-98073.075,192.9,6975.1845703125,0.0003,0.5911005139350891,156,0.6629480719566345
828,47300,528.2457275390625,189304,1208,-98280.625,192.23,16440.697265625,0.0003,0.12594541907310486,156,0.6495069861412048
832,47505,446.12554931640625,190124,1213,-98480.4,199.71,5659.3818359375,0.0003,0.06804995238780975,156,0.6510798931121826
836,47973,212.54225158691406,191996,1226,-98714.0,201.69,5771.38427734375,0.0003,0.1709509789943695,156,0.6565532684326172
840,48156,388.736572265625,192728,1230,-98949.425,204.99,7181.533203125,0.0003,-0.4199255704879761,156,0.6631706953048706
844,48273,437.3985290527344,193196,1233,-98824.8,205.29,3300.271240234375,0.0003,-0.16319504380226135,156,0.6712477803230286
848,48476,931.0730590820312,194008,1238,-98747.4,197.65,6379.337890625,0.0003,-0.2175654172897339,156,0.6742339730262756
852,48855,502.97222900390625,195524,1248,-98762.05,200.33,3608.10400390625,0.0003,-0.298886775970459,156,0.6750839352607727
856,49099,237.2814178466797,196500,1254,-98879.925,202.3,6259.5263671875,0.0003,0.35958248376846313,156,0.6930035948753357
860,49269,281.4180603027344,197180,1258,-98786.365,213.4,8269.251953125,0.0003,0.5608184933662415,156,0.6941846013069153
864,49541,173.84336853027344,198268,1265,-98726.565,218.19,6900.5224609375,0.0003,0.10365363955497742,156,0.6963909864425659
868,49730,150.838134765625,199024,1270,-98749.865,220.54,3452.63330078125,0.0003,0.02205498516559601,156,0.6994643211364746
872,50068,648.9775390625,200376,1279,-98690.49,225.69,15358.70703125,0.0003,0.23986023664474487,156,0.7006326913833618
