train/critic_loss,train/ent_coef_loss,rollout/ep_len_mean,train/ent_coef,train/learning_rate,train/n_updates,time/episodes,train/actor_loss,time/time_elapsed,time/total_timesteps,time/fps,rollout/ep_rew_mean
33319450.0,-28.578052520751953,124.23,10.582131385803223,0.001,7270,344,10140.35546875,206,29184,141,-92750.22905982999
11958484.0,-26.754070281982422,136.19,11.032674789428711,0.001,7434,348,7508.63134765625,211,29840,140,-92651.01905983
42961752.0,-25.368555068969727,138.4,11.572957992553711,0.001,7626,352,5658.724609375,217,30608,140,-92363.64905982999
40011288.0,-25.60995101928711,141.06,11.81751823425293,0.001,7709,356,9650.8154296875,219,30940,140,-91798.62820123999
33465890.0,-25.403688430786133,146.38,12.772481918334961,0.001,8021,360,9413.7041015625,228,32188,140,-91851.82820124
24341638.0,-23.803953170776367,154.16,13.8370943069458,0.001,8379,364,11382.75390625,238,33620,140,-91723.82820124
29273494.0,-21.409807205200195,162.39,14.17821216583252,0.001,8490,368,9880.1591796875,241,34064,140,-91471.95320124
12119376.0,-23.535614013671875,165.61,14.446643829345703,0.001,8577,372,9346.173828125,244,34412,140,-91303.80597902
55645040.0,-21.034133911132812,167.86,15.405900001525879,0.001,8874,376,8481.4677734375,252,35600,141,-91126.30597902
20717216.0,-21.016931533813477,171.78,15.757453918457031,0.001,8985,380,9433.84375,255,36044,141,-88747.58924824999
24430776.0,-20.395771026611328,177.23,15.992326736450195,0.001,9059,384,9033.169921875,257,36340,141,-88218.14803612999
23318840.0,-21.133312225341797,181.69,16.78533172607422,0.001,9292,388,9010.7421875,264,37272,141,-88250.33517898999
32547302.0,-19.507341384887695,186.76,17.317686080932617,0.001,9458,392,9838.2734375,268,37936,141,-88102.23517899
17914036.0,-19.19658088684082,182.95,17.551742553710938,0.001,9531,396,8852.8603515625,270,38228,141,-88155.56851232
17688700.0,-17.939132690429688,180.81,18.112340927124023,0.001,9701,400,9351.244140625,275,38908,141,-87822.84351232
48568996.0,-18.512624740600586,180.19,18.489913940429688,0.001,9817,404,9722.361328125,279,39372,141,-87506.56851232
19669652.0,-19.305606842041016,174.86,18.592031478881836,0.001,9847,408,10018.4638671875,280,39492,141,-87466.41351232
34310624.0,-16.81290054321289,175.44,19.069747924804688,0.001,9982,412,12151.1689453125,284,40032,140,-87776.46851232
45969572.0,-17.089445114135742,174.43,19.483139038085938,0.001,10104,416,11687.0703125,287,40520,140,-88188.44389693999
98230920.0,-19.579299926757812,177.19,20.98033905029297,0.001,10479,420,10271.162109375,298,42020,140,-88207.55639694
14166926.0,-17.763378143310547,173.15,21.74755096435547,0.001,10651,424,13824.189453125,303,42708,140,-88035.37306360001
26319652.0,-18.49557113647461,180.77,22.518383026123047,0.001,10824,428,12890.2470703125,308,43400,140,-87857.1630636
11961686.0,-17.06670379638672,185.78,23.059894561767578,0.001,10948,432,10255.912109375,312,43896,140,-87902.98056360001
12387082.0,-15.148435592651367,192.0,23.88331413269043,0.001,11149,436,11920.6279296875,317,44700,140,-87526.51389693002
55331272.0,-16.352724075317383,184.47,24.61105728149414,0.001,11326,440,10567.7890625,323,45408,140,-88510.13389693
68851328.0,-16.492446899414062,173.2,24.840965270996094,0.001,11377,444,12726.142578125,324,45612,140,-89617.93389693
22591160.0,-16.840038299560547,163.92,26.150432586669922,0.001,11654,448,12279.19140625,332,46720,140,-89739.44389693
16767829.0,-13.549610137939453,168.1,27.12455940246582,0.001,11859,452,9932.828125,338,47540,140,-89986.06389692999
16694576.0,-14.27718734741211,164.27,27.730262756347656,0.001,12003,456,11677.73828125,342,48116,140,-90467.01336663001
35834336.0,-15.067815780639648,170.93,28.746122360229492,0.001,12230,460,13903.876953125,349,49024,140,-89758.37659895001
24932604.0,-12.107063293457031,174.76,30.565467834472656,0.001,12619,464,10975.240234375,360,50580,140,-89534.69965451
15588116.0,-11.177505493164062,173.86,31.447843551635742,0.001,12802,468,13180.017578125,365,51312,140,-89619.88715451
34655520.0,-12.874930381774902,177.9,32.31511688232422,0.001,12980,472,16394.455078125,370,52024,140,-89611.49271007
12640902.0,-13.107053756713867,184.82,34.56809997558594,0.001,13431,476,16039.78125,383,53828,140,-89141.65792374001
26740060.0,-10.707086563110352,186.15,35.502349853515625,0.001,13608,480,17899.314453125,388,54536,140,-91456.96215451001
35175664.0,-11.248231887817383,177.52,35.885257720947266,0.001,13683,484,15404.60546875,390,54836,140,-91753.88669996001
12804463.0,-9.277803421020508,173.12,36.29262161254883,0.001,13767,488,13917.8134765625,392,55172,140,-91827.27955710002
24468314.0,-7.671578884124756,177.43,36.66550827026367,0.001,13847,492,16712.185546875,395,55492,140,-90933.33107225
12540732.0,-8.523122787475586,177.44,37.292850494384766,0.001,13983,496,16890.74609375,399,56036,140,-90736.98523892001
28845284.0,-9.364313125610352,174.22,38.3738899230957,0.001,14209,500,13543.158203125,405,56940,140,-91224.58523892
9982678.0,-8.947663307189941,176.97,38.742774963378906,0.001,14283,504,11284.75390625,407,57236,140,-91647.88523892
15153028.0,-9.216836929321289,183.62,40.84406661987305,0.001,14653,508,17747.96875,418,58716,140,-91808.21523892
8756336.0,-10.126965522766113,190.1,41.935935974121094,0.001,14820,512,12422.9111328125,422,59384,140,-91253.74936591
19481666.0,-10.393181800842285,192.69,42.75813293457031,0.001,14960,516,14798.03515625,427,59944,140,-90934.90103257999
23334514.0,-7.994373798370361,192.04,43.21942138671875,0.001,15045,520,14965.7734375,429,60284,140,-90726.91103257998
31777492.0,-8.69369125366211,188.71,44.05657196044922,0.001,15183,524,18081.66015625,433,60836,140,-91131.99019925002
17876882.0,-4.562676429748535,180.05,44.67982864379883,0.001,15282,528,15701.5078125,436,61232,140,-91513.26019925001
11297312.0,-8.904613494873047,178.9,45.68339920043945,0.001,15454,532,16095.1650390625,441,61920,140,-91302.14391137002
15825290.0,-7.65855598449707,173.93,46.451229095458984,0.001,15582,536,18621.08203125,444,62432,140,-91188.61891138
32813246.0,-7.6604695320129395,172.42,47.33685302734375,0.001,15746,540,18725.46484375,449,63088,140,-91577.74891138001
10238706.0,-5.683746337890625,175.5,48.596988677978516,0.001,15996,544,17181.568359375,456,64088,140,-91397.35891138
39878092.0,-4.071135520935059,186.85,49.58294677734375,0.001,16221,548,18871.8203125,463,64988,140,-90994.92482047001
31240140.0,-5.988162994384766,185.39,50.79242706298828,0.001,16483,552,19193.67578125,470,66036,140,-90774.78732046999
46618800.0,-5.336349964141846,186.41,51.570411682128906,0.001,16650,556,22826.5234375,475,66704,140,-90786.0906538
8387728.5,-4.216557502746582,185.02,52.44649887084961,0.001,16825,560,17624.45703125,480,67404,140,-91280.75242148
10141041.0,-4.360509872436523,178.13,52.9420280456543,0.001,16947,564,19280.392578125,484,67892,140,-91361.34436592001
29839740.0,-3.575407028198242,172.53,53.17992401123047,0.001,17006,568,15847.029296875,485,68128,140,-91243.43186592002
31622004.0,-4.547850608825684,164.86,53.37593460083008,0.001,17057,572,21352.6171875,487,68332,140,-91416.85131035998
12847066.0,-2.5898399353027344,157.84,53.68171691894531,0.001,17166,576,17485.66015625,490,68768,140,-91671.24276335999
30631244.0,1.286507248878479,151.23,53.744789123535156,0.001,17209,580,17217.8828125,492,68940,140,-91833.59276336
21334410.0,-2.2011075019836426,148.7,53.7872200012207,0.001,17258,584,16345.3681640625,493,69136,140,-92209.50943002998
35920024.0,-2.6326959133148193,147.65,53.8217658996582,0.001,17283,588,16829.607421875,494,69236,140,-92402.30943003
25684998.0,-2.0425844192504883,137.08,53.94588088989258,0.001,17331,592,22328.265625,495,69428,140,-93738.75791488
25147856.0,-3.400097608566284,133.69,54.06650161743164,0.001,17366,596,21544.5390625,496,69568,140,-94116.30374821
25914584.0,-1.661798357963562,134.92,54.7530632019043,0.001,17533,600,21032.73828125,501,70236,140,-93923.91208154001
38022688.0,-0.9098079800605774,133.6,55.36531066894531,0.001,17811,604,19494.30859375,508,71348,140,-93618.24541487
71052632.0,-0.9046094417572021,133.48,55.92271041870117,0.001,17991,608,23964.53515625,514,72068,140,-93415.77458154
9160641.0,-2.099074602127075,135.74,56.18307113647461,0.001,18091,612,19340.93359375,517,72468,140,-92690.04272728002
31391822.0,-1.303225040435791,134.52,56.83322525024414,0.001,18362,616,23947.013671875,524,73552,140,-92931.65606061001
26208308.0,2.5639870166778564,136.9,56.459388732910156,0.001,18765,620,26938.8359375,535,75164,140,-92724.64467172
20790636.0,1.7051280736923218,144.97,56.1009407043457,0.001,18949,624,21785.841796875,541,75900,140,-92377.51217172001
71006320.0,-0.5612820386886597,151.47,55.635833740234375,0.001,19163,628,21300.05859375,547,76756,140,-92174.32050505001
16021306.0,2.7853312492370605,155.59,55.425270080566406,0.001,19380,632,25165.431640625,553,77624,140,-92302.45040404
10049665.0,1.5476858615875244,159.83,55.174842834472656,0.001,19475,636,25123.0234375,556,78004,140,-92506.17401514002
23568044.0,-0.28112125396728516,166.17,54.5764274597168,0.001,19870,640,25885.404296875,567,79584,140,-92144.17401513999
10838097.0,3.360262870788574,166.98,54.63703155517578,0.001,20063,644,24851.474609375,572,80356,140,-92138.22234847
19696236.0,2.128823757171631,160.96,54.189388275146484,0.001,20294,648,27448.033203125,579,81280,140,-92462.81834414
28420332.0,1.815568208694458,161.46,52.852447509765625,0.001,20777,652,21775.388671875,593,83212,140,-92354.76084414
16811222.0,2.802938222885132,167.31,52.018821716308594,0.001,21003,656,29043.015625,599,84116,140,-92380.90751081001
15728636.0,2.316241979598999,164.9,51.33551788330078,0.001,21174,660,25382.337890625,604,84800,140,-92292.62439115
15138842.0,1.0463861227035522,171.15,51.16255187988281,0.001,21217,664,24340.576171875,605,84972,140,-91294.64146186001
7554740.0,3.0181548595428467,169.57,51.05558776855469,0.001,21253,668,29005.97265625,606,85116,140,-91580.74146186002
6282160.5,0.11344951391220093,172.44,50.69960403442383,0.001,21350,672,26328.9609375,609,85504,140,-91809.44146186001
19303066.0,1.4998010396957397,180.48,48.8546142578125,0.001,21759,676,28160.46484375,621,87140,140,-91855.46979519
27744182.0,-0.1566639244556427,182.27,47.588687896728516,0.001,22002,680,27676.4609375,628,88112,140,-91565.77673962999
8556788.0,3.275571823120117,196.38,46.65185546875,0.001,22210,684,28404.4921875,634,88944,140,-91159.52673962999
6326353.5,2.8347935676574707,205.92,45.03758239746094,0.001,22444,688,26003.9921875,641,89880,140,-90610.17931899
38271392.0,-0.17007119953632355,212.41,44.009788513183594,0.001,22686,692,23363.478515625,648,90848,140,-90458.50431899
7580016.5,0.989922046661377,221.51,43.754364013671875,0.001,22845,696,28469.2109375,652,91484,140,-90034.03681899
5782179.5,0.9640499353408813,229.42,42.84355545043945,0.001,23179,700,24657.671875,662,92820,140,-90423.60348565999
8832786.0,0.6623215079307556,233.45,41.97998046875,0.001,23515,704,27498.43359375,672,94164,140,-90571.45765233
5279450.0,1.6765038967132568,243.08,41.00688171386719,0.001,23896,708,26320.455078125,682,95688,140,-90173.45820482999
10030567.0,1.8727656602859497,240.07,39.531036376953125,0.001,24234,712,25461.8515625,691,97040,140,-90860.82878924001
15184908.0,2.561882495880127,242.71,37.71605682373047,0.001,24645,716,29186.97265625,703,98684,140,-91039.88878924001
5251558.0,2.635328769683838,250.8,36.966400146484375,0.001,24752,720,23628.109375,706,99112,140,-90869.40223857001
9791306.0,0.012613058090209961,255.56,35.322784423828125,0.001,25265,724,27660.8125,720,101164,140,-90914.18322342001
8709477.0,-1.0608739852905273,251.32,35.01763916015625,0.001,25578,728,30188.640625,730,102416,140,-91442.27489009
4836955.0,-1.933052659034729,259.66,35.38156509399414,0.001,25860,732,27216.97265625,738,103544,140,-90390.57377898
9051678.0,-0.45792117714881897,263.07,36.25872802734375,0.001,26169,736,31178.623046875,747,104780,140,-90461.94183453999
41442680.0,-1.5986628532409668,264.56,37.50486373901367,0.001,26363,740,28866.0,753,105556,140,-90363.73127898
8277393.0,0.26439476013183594,267.14,38.74339294433594,0.001,26695,744,34710.08984375,762,106884,140,-90508.83544565
6921107.0,1.2006425857543945,266.25,38.372596740722656,0.001,27024,748,31173.31640625,772,108200,140,-90835.57354089
5466887.0,1.5916247367858887,269.53,37.7000846862793,0.001,27165,752,30177.603515625,776,108764,140,-90985.04076311
22226560.0,1.665773868560791,267.62,36.72019577026367,0.001,27460,756,26976.4296875,785,109944,140,-90989.89409644
8707462.0,-0.09164321422576904,270.62,35.761653900146484,0.001,27788,760,25698.31640625,794,111256,140,-90935.6522161
5219732.0,1.0746464729309082,267.94,35.702232360839844,0.001,27920,764,28909.546875,798,111784,139,-91858.67014539
7810025.0,0.713080644607544,272.43,35.18239974975586,0.001,28053,768,32313.9375,802,112316,140,-91396.62014539
6023890.0,0.1136203408241272,279.35,34.03041076660156,0.001,28616,772,30456.619140625,818,114568,140,-90939.13091462
14290618.0,-1.8130348920822144,284.63,33.67832565307617,0.001,28911,776,25266.08984375,826,115748,139,-91310.37091462001
12613368.0,0.7610018253326416,294.73,33.95273971557617,0.001,29228,780,33473.671875,835,117016,139,-90418.48063685
7533574.0,1.178619623184204,291.79,32.763038635253906,0.001,29481,784,29815.35546875,843,118028,139,-90285.68341462001
6247492.5,1.041757583618164,289.51,30.994609832763672,0.001,29685,788,30425.25,849,118844,139,-90795.33083526
5749782.0,0.25353819131851196,295.23,29.81327247619629,0.001,30293,792,36572.59375,866,121276,139,-90836.93083526
12837178.0,1.1268342733383179,305.28,28.65471076965332,0.001,30668,796,30821.51171875,877,122776,139,-90794.1711985
29024844.0,0.231013685464859,303.24,28.34429168701172,0.001,30750,800,30475.58203125,879,123104,139,-90424.0461985
5778800.0,1.1648070812225342,306.24,28.14743423461914,0.001,31336,804,32942.4765625,896,125448,139,-90643.70036516999
9129384.0,0.6566776037216187,307.54,26.521697998046875,0.001,31684,808,30006.41015625,906,126840,139,-91122.783146
18362658.0,-0.7474550008773804,312.18,26.402149200439453,0.001,32046,812,31609.2265625,916,128288,139,-91684.89362219001
11234334.0,2.176508665084839,316.86,25.87071418762207,0.001,32665,816,29125.78515625,934,130764,139,-91768.38362219
5516771.0,-0.6135329604148865,322.28,25.258541107177734,0.001,32967,820,27223.912109375,943,131972,139,-91143.16739508002
5762991.0,0.5996661186218262,320.89,26.298181533813477,0.001,33239,824,31266.14453125,950,133060,139,-90719.23939002998
6516170.5,-0.36736664175987244,329.46,24.946950912475586,0.001,33643,828,30230.9375,962,134676,139,-90369.23939003
25629388.0,0.15100404620170593,334.5,25.408422470092773,0.001,34297,832,30017.380859375,981,137292,139,-91640.92689003
3489384.5,-0.9283778667449951,336.36,27.13847541809082,0.001,34564,836,31057.033203125,989,138360,139,-91748.16855669001
5600745.0,0.11968737840652466,338.81,26.53913688659668,0.001,35170,840,29390.806640625,1006,140784,139,-91973.70638498
5265342.0,0.35907694697380066,344.81,24.900192260742188,0.001,35490,844,32254.685546875,1016,142064,139,-91027.71888498001
7767839.0,0.42434611916542053,354.66,23.594146728515625,0.001,35808,848,28830.296875,1025,143336,139,-90019.61888498001
6477723.0,-0.1759415566921234,371.89,24.75765609741211,0.001,36632,852,34346.734375,1049,146632,139,-89362.59666276
6996580.0,-0.49913957715034485,379.84,23.24436378479004,0.001,37059,856,27756.806640625,1061,148340,139,-88553.23832943
4457693.0,-0.31942543387413025,382.28,23.90593719482422,0.001,37272,860,33900.296875,1067,149192,139,-88571.96332943
9178429.0,1.7996070384979248,382.16,22.68743324279785,0.001,37527,864,27309.583984375,1074,150212,139,-88690.56332943
3897871.0,0.9152252674102783,385.36,21.758209228515625,0.001,37717,868,29627.125,1080,150972,139,-88711.37999609999
7398022.5,-1.607384443283081,382.64,22.7512264251709,0.001,38067,872,35904.44140625,1090,152372,139,-88808.0775602
12927756.0,0.36911121010780334,385.36,22.60329246520996,0.001,38320,876,28844.8671875,1098,153384,139,-88393.1025602
4133900.0,1.1267309188842773,378.73,22.27303695678711,0.001,38732,880,30133.990234375,1109,155032,139,-89560.86089352999
4862454.0,-0.8434507250785828,377.4,22.459156036376953,0.001,39019,884,32819.55078125,1118,156180,139,-89668.76228242002
20841696.0,0.6261788606643677,383.33,22.797945022583008,0.001,39244,888,27991.85546875,1124,157080,139,-89284.20728242
7487075.5,0.858127236366272,377.61,21.484542846679688,0.001,39522,892,32016.48046875,1132,158192,139,-89248.84478242001
5986861.0,1.3422983884811401,373.68,19.637008666992188,0.001,39905,896,31126.078125,1143,159724,139,-89234.56691918001
16392160.0,-0.5343266725540161,375.7,20.370285034179688,0.001,40392,900,30652.123046875,1157,161672,139,-89190.83691918
6369437.5,0.32781773805618286,382.28,21.36783218383789,0.001,40742,904,34374.5703125,1168,163072,139,-89010.72858584001
7000632.0,1.940812110900879,382.1,21.30247688293457,0.001,41159,908,31872.041015625,1180,164740,139,-88994.37608583999
17716290.0,0.12268209457397461,382.75,19.61735725402832,0.001,41603,912,29370.34765625,1193,166516,139,-89144.61775251
10619966.0,-1.4847981929779053,383.67,20.51820945739746,0.001,42002,916,33772.26953125,1205,168112,139,-89243.51775251002
34233428.0,0.02065354585647583,375.87,21.64085578918457,0.001,42463,920,28833.85546875,1218,169956,139,-90087.48441918001
4769590.0,1.0795841217041016,381.66,21.711658477783203,0.001,42881,924,32170.595703125,1230,171628,139,-90405.83393938
4474937.5,-0.010856211185455322,383.32,19.46896743774414,0.001,43703,928,33798.6953125,1254,174916,139,-90427.77393938
