time/episodes,train/actor_loss,train/critic_loss,rollout/ep_rew_mean,train/learning_rate,time/time_elapsed,train/n_updates,rollout/ep_len_mean,time/fps,time/total_timesteps,train/ent_coef_loss,train/ent_coef
164,1264522.5,7550.74951171875,-8235698.675613949,0.0003,423,12708,288.26,120,50936,-1.2844500541687012,11.663833618164062
168,1302126.5,4793.84521484375,-8275523.50975242,0.0003,427,12871,290.24,120,51588,-1.8888764381408691,12.051998138427734
172,1297964.75,9393.0615234375,-8536210.73802078,0.0003,429,12946,299.54,120,51888,-4.938973426818848,12.251623153686523
176,1313382.25,4477.0986328125,-7844534.7882598685,0.0003,438,13257,277.74,121,53132,-1.671787142753601,12.952707290649414
180,1300789.75,4991.9453125,-7070839.562803779,0.0003,441,13360,251.94,121,53544,2.4475605487823486,12.891715049743652
184,1390364.75,5604.4521484375,-7180539.41338772,0.0003,466,14302,255.66,122,57312,-4.402826309204102,17.172191619873047
188,1399753.625,5393.7470703125,-7388227.06203287,0.0003,474,14620,262.54,123,58584,2.6919634342193604,17.0327091217041
192,1418099.0,5177.08984375,-7608086.83086224,0.0003,480,14813,270.07,123,59356,2.883212089538574,16.64512825012207
196,1425628.375,5416.3369140625,-7717859.875689681,0.0003,486,15043,273.84,123,60276,-0.0871245265007019,16.149255752563477
200,1414852.25,7676.828125,-7350940.232429441,0.0003,487,15063,260.67,123,60356,0.7987849712371826,16.11087989807129
204,1447590.75,7122.16650390625,-6315842.8804903105,0.0003,491,15243,225.68,124,61076,5.294833660125732,15.674461364746094
208,1491638.625,5975.07763671875,-6127380.871248811,0.0003,518,16243,220.12,125,65076,0.2534385621547699,14.990036964416504
212,1511082.875,5359.96533203125,-6721698.977484779,0.0003,527,16586,242.89,125,66448,-6.0799560546875,17.511070251464844
216,1494589.0,8336.4150390625,-6834620.740335579,0.0003,530,16707,248.02,126,66932,-5.848793983459473,18.454702377319336
220,1530120.125,6112.716796875,-6669325.558787742,0.0003,532,16765,243.27,126,67164,-6.234625816345215,18.93069076538086
224,1516981.5,8814.283203125,-6707097.494274351,0.0003,534,16844,245.46,126,67480,-8.97165298461914,19.6038818359375
228,1518896.5,6120.1923828125,-6681998.06762121,0.0003,541,17093,244.55,126,68476,-11.621604919433594,22.284196853637695
232,1553990.25,11954.634765625,-6506611.62140615,0.0003,547,17281,237.62,126,69228,-5.508904457092285,23.768754959106445
236,1555500.0,10120.55859375,-6106579.401125711,0.0003,548,17323,223.97,126,69396,-7.834782600402832,24.06970977783203
240,1561860.75,9600.96875,-6170340.840805619,0.0003,556,17609,226.54,126,70540,-1.3754303455352783,25.240957260131836
244,1623562.75,6608.0244140625,-6989578.27058437,0.0003,582,18609,259.36,128,74540,-2.2768337726593018,26.038658142089844
248,1648265.5,6861.87353515625,-8017224.238519531,0.0003,608,19608,297.55,129,78536,1.0510172843933105,29.46273422241211
252,1678444.25,10589.3759765625,-8934944.199267829,0.0003,631,20488,331.47,129,82056,1.9337249994277954,31.20989227294922
256,1665663.25,10472.369140625,-9168699.23274481,0.0003,632,20526,340.54,129,82208,-2.6636312007904053,31.057729721069336
260,1636541.75,10674.3125,-9021440.72244223,0.0003,635,20626,336.19,130,82608,-1.0245012044906616,31.056915283203125
264,1648587.25,8080.92724609375,-8837098.554413142,0.0003,639,20778,330.8,130,83216,-3.1705756187438965,32.400596618652344
268,1670295.875,8061.2060546875,-8879260.33295995,0.0003,642,20870,333.97,130,83584,-4.8896708488464355,33.4301643371582
272,1691255.5,12763.158203125,-8663684.54031582,0.0003,647,21086,326.24,130,84448,-3.5784711837768555,35.25627517700195
276,1663573.25,14523.634765625,-8162855.865698401,0.0003,648,21127,308.45,130,84612,-1.0530701875686646,35.44972229003906
280,1691718.0,8149.4609375,-8105025.33037871,0.0003,650,21175,306.11,130,84804,-0.9315948486328125,35.664710998535156
284,1669047.875,17321.9453125,-7853905.514169919,0.0003,662,21654,297.39,130,86720,0.015558362007141113,36.78170394897461
288,1691966.875,14803.841796875,-8172979.54360088,0.0003,685,22523,309.41,131,90196,4.149336814880371,33.31656265258789
292,1682291.875,9080.5322265625,-8076807.64785729,0.0003,693,22815,307.17,131,91364,-2.170063018798828,33.600120544433594
296,1719481.0,9239.4443359375,-8506143.886340309,0.0003,704,23236,322.87,132,93048,2.6883814334869385,34.936458587646484
300,1761500.5,10522.5234375,-8899620.294546051,0.0003,728,24165,337.7,132,96764,0.8705825805664062,36.41759490966797
304,1755909.5,10689.09375,-9346914.96288697,0.0003,732,24304,354.44,132,97320,0.5965666770935059,36.668270111083984
308,1724080.5,9742.0595703125,-9375577.6151412,0.0003,742,24668,355.48,132,98776,2.937870740890503,36.847084045410156
312,1780425.75,9441.40625,-8650883.26437543,0.0003,747,24855,329.45,133,99524,1.8246145248413086,34.99543762207031
316,1760833.375,9862.0615234375,-8689357.1913648,0.0003,749,24915,330.5,133,99764,4.032473087310791,34.55104446411133
320,1777559.625,10196.140625,-8603582.35287744,0.0003,752,25021,327.61,133,100188,-2.618460178375244,34.25407791137695
324,1810000.5,10534.109375,-8778001.937451089,0.0003,753,25058,334.09,133,100336,-2.209190845489502,34.472652435302734
328,1767214.25,10315.162109375,-8921951.708002908,0.0003,769,25690,339.07,133,102864,-3.9825692176818848,44.017826080322266
332,1800145.0,11668.9638671875,-8760930.87300519,0.0003,771,25766,332.12,133,103168,-3.4400339126586914,44.63423538208008
336,1803456.5,12044.7705078125,-8949543.7348807,0.0003,772,25807,338.71,133,103332,-3.1395440101623535,45.0841178894043
340,1816422.0,22453.46875,-8695996.926103799,0.0003,773,25851,329.86,133,103508,-4.778755187988281,45.567440032958984
344,1785354.0,13367.2138671875,-7878356.35115208,0.0003,775,25897,297.11,133,103692,-6.920111179351807,46.24184799194336
348,1821582.5,15951.9501953125,-6892201.118413751,0.0003,780,26081,260.47,133,104428,-4.473725318908691,48.5975341796875
352,1811788.0,16482.185546875,-5918625.231335,0.0003,782,26155,224.76,133,104724,-7.593695640563965,49.86793899536133
356,1767473.25,20196.01171875,-5636272.453864481,0.0003,784,26207,213.88,133,104932,-3.8468093872070312,50.5395393371582
360,1855593.125,11455.11328125,-5617662.95191121,0.0003,785,26257,212.48,133,105132,-3.2787885665893555,50.75469207763672
364,1778227.0,14504.84765625,-5587692.04673817,0.0003,787,26316,210.5,133,105368,1.9083619117736816,51.22181701660156
368,1794499.25,17541.197265625,-5486776.288318711,0.0003,788,26357,204.78,133,105532,-1.7615331411361694,51.592193603515625
372,1798866.0,11567.0107421875,-5415675.061077721,0.0003,789,26405,202.43,133,105724,-2.639072895050049,51.909671783447266
376,1837095.75,12056.2392578125,-5440175.23788897,0.0003,793,26536,203.33,133,106248,0.2818792760372162,53.671363830566406
380,1796202.875,14751.80859375,-5774635.64955101,0.0003,798,26705,214.54,133,106924,-4.373027801513672,56.590763092041016
384,1767689.5,12741.3515625,-5357879.17676669,0.0003,798,26729,199.9,133,107020,-3.805415630340576,57.03776550292969
388,1837508.75,15241.0546875,-4550812.941451769,0.0003,799,26751,171.52,133,107108,-5.444888114929199,57.393310546875
392,1801409.25,15502.892578125,-4422874.912943659,0.0003,800,26769,166.28,133,107180,-2.2462613582611084,57.74734878540039
396,1796263.375,14306.9794921875,-3784422.9895886197,0.0003,800,26791,143.57,133,107268,-3.3189029693603516,58.21475601196289
400,1804000.25,13107.6728515625,-3497353.2261963696,0.0003,801,26815,132.3,133,107364,-3.6623849868774414,58.81904602050781
404,1831986.0,17469.091796875,-2683658.9450854794,0.0003,801,26826,102.52,133,107408,-5.928336143493652,59.116310119628906
408,1859332.25,20106.748046875,-2527957.40831514,0.0003,802,26844,96.84,133,107480,-7.023960113525391,59.59800720214844
412,1791769.5,15118.5146484375,-2366396.40944852,0.0003,803,26878,90.12,133,107616,-6.868681907653809,60.5060920715332
416,1823193.0,16340.6005859375,-2239192.23275633,0.0003,804,26910,84.89,133,107744,-8.459150314331055,61.439266204833984
420,1811497.125,12082.5107421875,-2225054.45494947,0.0003,806,26958,83.58,133,107936,-8.878150939941406,62.8687858581543
424,1827958.0,14246.845703125,-2066593.7542507502,0.0003,806,26985,76.88,133,108044,-4.661550521850586,63.7320671081543
428,1798777.625,18043.5859375,-1929284.1611807302,0.0003,808,27050,71.87,133,108304,-7.605950355529785,65.86886596679688
432,1827733.75,15820.1953125,-1566473.56078578,0.0003,809,27080,59.49,133,108424,-4.802924633026123,66.796875
436,1819949.75,17998.216796875,-1369051.5699685898,0.0003,809,27101,52.51,133,108508,-5.29781436920166,67.28919219970703
440,1836415.0,11676.603515625,-1478736.84507058,0.0003,817,27349,56.28,134,109500,-1.8904507160186768,71.82707214355469
444,1819128.0,21172.87890625,-1758442.69380094,0.0003,824,27622,65.67,134,110592,-0.9189686179161072,74.51687622070312
448,1812241.75,20390.30078125,-1806127.05464984,0.0003,825,27649,67.27,134,110700,1.1868693828582764,74.55703735351562
452,1842036.25,17761.55859375,-1801767.5496310103,0.0003,825,27670,67.06,134,110784,-1.2933276891708374,74.57847595214844
456,1856848.375,16127.1337890625,-1975404.7299729397,0.0003,826,27706,72.87,134,110928,-0.2837374806404114,74.6058349609375
460,1843621.875,15969.7451171875,-1997533.56204378,0.0003,827,27724,73.74,134,111000,1.2885602712631226,74.5500717163086
464,1808614.5,17105.107421875,-2005520.8279880306,0.0003,828,27751,74.06,134,111108,1.1544071435928345,74.49883270263672
468,1821577.875,19699.552734375,-2013913.8007081999,0.0003,828,27772,74.46,134,111192,1.275968074798584,74.40911102294922
472,1805511.75,13788.80859375,-2016716.92399589,0.0003,829,27789,74.6,134,111260,1.0468369722366333,74.32247924804688
476,1824842.75,13627.421875,-1998886.0657730503,0.0003,830,27816,74.03,134,111368,1.7656497955322266,74.2227554321289
480,1853821.375,17715.1328125,-1669464.0462304605,0.0003,830,27838,63.01,134,111456,-0.8106182217597961,74.17357635498047
484,1841529.0,16971.48046875,-1375697.7860472798,0.0003,831,27864,53.38,134,111560,1.245732307434082,74.16045379638672
488,1838738.0,13507.9482421875,-1396101.02522807,0.0003,833,27946,54.21,134,111888,0.06511543691158295,74.25202941894531
492,1818815.625,12060.1171875,-1418601.37933098,0.0003,835,28003,55.01,134,112116,1.3174612522125244,74.27706146240234
496,1865437.25,13180.4560546875,-1419626.0580585697,0.0003,836,28035,55.09,134,112244,1.1768243312835693,74.22661590576172
500,1857943.125,15448.2666015625,-1118187.68978602,0.0003,836,28058,45.0,134,112336,-1.3323181867599487,74.1329116821289
504,1872655.5,14034.8046875,-1111608.89572856,0.0003,837,28088,44.7,134,112456,-2.619608163833618,74.11958312988281
508,1867384.25,17528.47265625,-1162594.8672578,0.0003,842,28275,46.52,134,113204,-6.886536121368408,76.54196166992188
512,1837610.375,14915.4560546875,-1392119.2831250196,0.0003,852,28655,54.17,134,114724,1.0090041160583496,82.11280059814453
516,1832481.75,13855.4443359375,-1376617.2658339099,0.0003,854,28728,53.67,134,115016,-2.1964237689971924,83.28317260742188
520,1818230.0,20554.1328125,-1664429.9540593803,0.0003,854,28752,63.14,134,115112,-1.1389257907867432,83.63581085205078
524,1846904.5,15178.2890625,-1613192.61055974,0.0003,856,28802,61.37,134,115312,-1.86455500125885,84.2642822265625
528,1835923.25,25004.107421875,-1559259.6037336898,0.0003,858,28865,59.49,134,115564,0.09870374202728271,85.14080047607422
532,1838814.875,13792.3857421875,-1596125.8377509501,0.0003,860,28949,60.75,134,115900,-3.1484951972961426,86.3522720336914
536,1809679.125,19497.93359375,-1881581.38959108,0.0003,865,29107,70.19,134,116532,-1.818148136138916,88.76398468017578
540,1843365.875,15574.7685546875,-1621442.3411546298,0.0003,866,29169,61.56,134,116780,-0.17512482404708862,89.42378997802734
544,1859095.75,14837.5341796875,-1621599.58560968,0.0003,867,29183,61.57,134,116836,-2.225092887878418,89.54783630371094
548,1837850.125,16429.55078125,-1540798.8342458901,0.0003,868,29245,58.89,134,117084,-0.3000953197479248,90.20120239257812
552,1818684.25,21360.150390625,-1839306.3145995296,0.0003,870,29317,68.91,134,117372,0.7370069622993469,90.40681457519531
556,1793717.75,19307.201171875,-1733105.9506442198,0.0003,873,29401,65.42,134,117708,-0.7540283203125,90.88040161132812
560,1822696.75,24747.240234375,-1789426.9314397199,0.0003,873,29429,67.25,134,117820,0.8213019371032715,90.91000366210938
564,1849835.75,17841.51953125,-1783404.1849863,0.0003,874,29451,66.98,134,117908,-1.3753423690795898,90.83979797363281
568,1850369.75,16625.53515625,-2079586.31472898,0.0003,897,30317,76.82,135,121372,0.15126313269138336,97.55517578125
572,1844587.25,15673.4853515625,-2085045.74147468,0.0003,900,30404,77.07,135,121720,-0.8626857399940491,97.77102661132812
576,1819633.5,27677.046875,-2674686.8556783698,0.0003,902,30467,96.64,135,121972,1.7386739253997803,97.96753692626953
580,1844122.5,16432.900390625,-2972524.42723436,0.0003,903,30497,106.61,135,122092,-3.1433136463165283,98.07186889648438
584,1858935.75,16307.9287109375,-2976984.47811654,0.0003,904,30533,106.79,135,122236,-0.9392107725143433,98.1849594116211
588,1861674.75,16754.908203125,-2962661.72496322,0.0003,905,30564,106.23,135,122360,2.2908806800842285,98.31285858154297
592,1856932.75,15594.8486328125,-2933566.94370632,0.0003,906,30601,105.18,135,122508,-2.8047237396240234,98.58348083496094
596,1861397.75,27008.939453125,-2938407.0368501698,0.0003,907,30636,105.38,135,122648,-0.5542458295822144,98.66582489013672
600,1837788.0,18784.947265625,-2946334.6520252693,0.0003,908,30682,105.77,135,122832,2.326164722442627,97.91112518310547
604,1833052.5,22123.375,-2954701.9507528003,0.0003,910,30730,106.17,135,123024,5.314581871032715,97.19717407226562
608,1861338.5,16475.14453125,-2914589.6315225894,0.0003,911,30769,104.89,135,123180,-3.3270277976989746,96.82484436035156
612,1851079.25,16167.74609375,-2690402.6537375,0.0003,912,30817,97.44,135,123372,-2.680535078048706,97.3979721069336
616,1847422.75,15760.640625,-2690755.6205308605,0.0003,914,30863,97.4,135,123556,-1.041391134262085,98.89649200439453
620,1845119.875,20290.966796875,-2403286.2599190697,0.0003,915,30904,87.96,135,123720,-0.3986664414405823,99.50883483886719
624,1856457.125,19559.353515625,-2404472.54166757,0.0003,916,30926,87.97,135,123808,-2.668551445007324,99.79536437988281
628,1864129.5,18629.12890625,-2402138.75012697,0.0003,916,30946,87.77,135,123888,-3.4834535121917725,100.28469848632812
632,1876667.375,19616.6015625,-2370533.73988845,0.0003,919,31059,86.73,135,124340,-5.750715255737305,103.40035247802734
636,1828152.625,24635.921875,-2074720.6595662201,0.0003,921,31114,76.87,135,124560,-2.0310757160186768,104.93296813964844
640,1848494.0,20505.888671875,-1957392.8426903803,0.0003,923,31189,72.79,135,124860,-0.5405628085136414,106.19996643066406
644,1844640.0,18718.125,-1955264.8507633798,0.0003,924,31239,72.64,135,125060,-0.81513512134552,106.33930969238281
648,1828997.625,23817.81640625,-1951816.90150115,0.0003,926,31291,72.4,135,125268,-0.5979381799697876,106.31893157958984
652,1854815.25,17258.50390625,-1669688.11136897,0.0003,929,31406,63.0,135,125728,1.426992654800415,106.83067321777344
656,1863730.625,16403.474609375,-1901446.69970247,0.0003,930,31436,70.6,135,125848,0.7018710970878601,107.0003433227539
660,1847449.25,18886.900390625,-2147943.6309210896,0.0003,933,31547,78.89,135,126292,-2.7096028327941895,107.41549682617188
664,1870694.75,16923.693359375,-2186218.58611758,0.0003,935,31625,80.32,135,126604,-3.3304858207702637,109.1788558959961
668,1860311.5,19305.359375,-1956191.9812960702,0.0003,939,31737,72.79,135,127052,6.44861364364624,109.598388671875
672,1861360.25,20432.779296875,-2339353.16467793,0.0003,945,31970,85.66,135,127984,0.43391066789627075,105.38727569580078
676,1833891.0,17829.68359375,-1768618.9976869898,0.0003,948,32039,66.82,135,128260,-2.3825995922088623,104.07240295410156
680,1869099.75,15849.49609375,-1475975.6710812002,0.0003,949,32099,57.1,135,128500,1.2439202070236206,103.50498962402344
684,1852737.375,24954.01953125,-1485381.0054238,0.0003,951,32149,57.45,135,128700,1.778437852859497,103.33963775634766
688,1845209.25,21540.546875,-1483291.12275522,0.0003,952,32184,57.39,135,128840,0.9541632533073425,103.42432403564453
692,1841437.75,23512.884765625,-1483557.0849959902,0.0003,954,32252,57.42,135,129112,2.360105276107788,103.01029968261719
696,1838679.125,18363.638671875,-1477709.0836687202,0.0003,955,32304,57.15,135,129320,-2.4651918411254883,102.80411529541016
700,1851644.5,24575.7109375,-1473165.3079647499,0.0003,957,32362,56.85,135,129552,1.096455454826355,103.45337677001953
704,1859784.25,22882.6171875,-1470278.37182779,0.0003,959,32439,56.71,135,129860,-4.7274017333984375,104.57202911376953
708,1840818.875,20322.12890625,-1466337.1063065394,0.0003,961,32508,56.5,135,130136,0.754772961139679,106.5911636352539
712,1813111.0,21959.359375,-1461498.3024492299,0.0003,963,32572,56.26,135,130392,-3.6189332008361816,108.64256286621094
716,1845294.0,23309.619140625,-1756273.6718266103,0.0003,964,32614,66.04,135,130560,-2.6534781455993652,109.62702941894531
720,1855570.0,23222.47265625,-1831292.26350539,0.0003,969,32815,68.56,135,131364,-0.31281447410583496,111.43499755859375
724,1849424.5,24101.8828125,-1849301.2486758,0.0003,971,32850,69.27,135,131504,0.7528761625289917,111.66605377197266
728,1855410.0,19670.587890625,-2143658.2749004797,0.0003,971,32873,79.16,135,131596,-3.7240653038024902,111.80804443359375
732,1834717.5,24687.6171875,-2136889.3155856603,0.0003,972,32893,78.96,135,131676,0.5163452625274658,112.14572143554688
736,1861364.375,26061.677734375,-2134094.1421686704,0.0003,972,32909,78.84,135,131740,1.741629958152771,112.3043212890625
740,1854374.625,23915.759765625,-2135065.7791153803,0.0003,973,32939,78.92,135,131860,-2.2704076766967773,112.58126068115234
744,1849388.75,25318.32421875,-2138537.42061556,0.0003,974,32959,79.12,135,131940,1.7789479494094849,112.74785614013672
748,1833866.0,19848.265625,-2144075.1678212504,0.0003,975,32986,79.46,135,132048,-1.2830268144607544,113.18929290771484
752,1846807.375,19309.822265625,-2134900.1075041997,0.0003,976,33026,79.22,135,132208,-0.18062439560890198,113.60846710205078
756,1852248.875,26591.58984375,-1840749.1930655,0.0003,977,33053,69.5,135,132316,-2.728252410888672,114.34571075439453
760,1901520.0,22955.708984375,-1543753.06817242,0.0003,979,33116,59.5,135,132568,-3.3342714309692383,116.64701843261719
764,1866314.5,23337.3046875,-1836735.75198797,0.0003,980,33172,69.29,135,132792,-1.7885246276855469,117.936279296875
768,1795815.875,25045.91796875,-1815196.17840858,0.0003,982,33240,68.59,135,133064,1.9942333698272705,118.33663177490234
772,1853410.25,27155.259765625,-1472388.22618462,0.0003,984,33293,57.17,135,133276,3.5571441650390625,119.0234146118164
776,1864824.25,21677.294921875,-1518892.5192024002,0.0003,987,33403,58.82,135,133716,-3.170236110687256,118.88092803955078
780,1872006.25,22670.7578125,-1580262.7517731104,0.0003,989,33460,61.08,135,133944,-2.0607781410217285,119.86492919921875
784,1850496.5,34242.99609375,-1640491.76416501,0.0003,993,33598,63.2,135,134496,-1.163548469543457,123.15206146240234
788,1853020.0,24413.431640625,-1718858.3128232805,0.0003,995,33678,65.96,135,134816,1.2710518836975098,124.18354797363281
792,1853300.0,29661.537109375,-1718860.6562411103,0.0003,997,33747,65.97,135,135092,2.2633790969848633,125.03095245361328
796,1866355.875,28993.05078125,-1758051.9716914,0.0003,1000,33838,67.48,135,135456,-2.876929998397827,124.36588287353516
800,1835203.875,29173.19921875,-1784454.1421437506,0.0003,1001,33898,68.6,135,135696,0.49972912669181824,124.31477355957031
804,1837522.25,24960.119140625,-1784046.3520583299,0.0003,1003,33942,68.57,135,135872,-4.065882682800293,124.54237365722656
808,1841278.75,25666.724609375,-1914145.3698045101,0.0003,1004,33981,73.19,135,136028,1.4841091632843018,124.92373657226562
812,1848938.5,23222.328125,-1917758.9286233804,0.0003,1005,34038,73.45,135,136256,-1.344187617301941,125.81153106689453
816,1848383.875,21025.099609375,-1753929.15425181,0.0003,1017,34451,68.45,135,137908,3.050387382507324,136.36839294433594
820,1846879.25,20946.884765625,-1947994.1240804598,0.0003,1019,34524,75.64,135,138200,1.6385061740875244,137.75582885742188
824,1861832.625,29334.908203125,-1954069.1954711804,0.0003,1022,34610,75.95,135,138544,-2.018275260925293,139.7737274169922
828,1863126.875,21648.408203125,-1894386.5324517002,0.0003,1029,34837,74.92,135,139452,0.781013011932373,139.80738830566406
832,1797829.5,23329.251953125,-1888845.96405056,0.0003,1030,34872,74.74,135,139592,-1.1413874626159668,140.0402374267578
836,1847449.0,25350.685546875,-1960311.37742201,0.0003,1030,34889,77.65,135,139660,0.8516007661819458,140.32017517089844
840,1832875.0,23765.318359375,-1954162.9892052698,0.0003,1031,34912,77.44,135,139752,0.07751345634460449,140.67625427246094
844,1839658.5,32770.19140625,-1955741.86198932,0.0003,1032,34943,77.55,135,139876,-0.7043511271476746,141.21890258789062
848,1863690.0,25465.7109375,-2220072.38330351,0.0003,1033,34977,87.26,135,140012,2.5458898544311523,141.74761962890625
852,1870921.5,28788.119140625,-2223186.12431601,0.0003,1034,35005,87.36,135,140124,0.25130215287208557,142.00091552734375
856,1866715.5,20817.115234375,-2242194.14911039,0.0003,1035,35029,88.11,135,140220,-4.485546588897705,142.12242126464844
860,1841335.625,27994.5546875,-2218142.4921979397,0.0003,1035,35044,87.31,135,140280,-0.18871784210205078,142.29405212402344
864,1858006.75,24759.20703125,-1895035.2041528702,0.0003,1036,35077,76.51,135,140412,-0.8558252453804016,142.67337036132812
868,1861300.125,26792.203125,-1858132.2266951096,0.0003,1037,35103,75.17,135,140516,0.20924878120422363,142.9527130126953
872,1885970.25,23957.103515625,-1815232.04707711,0.0003,1038,35121,73.58,135,140588,0.800319254398346,143.12083435058594
876,1842475.75,33162.91796875,-1748201.5599647902,0.0003,1038,35132,71.1,135,140632,-0.01470804214477539,143.18568420410156
880,1815668.25,33330.5234375,-1685268.90466304,0.0003,1040,35203,68.81,135,140916,-0.4995092749595642,144.74853515625
884,1867773.0,24843.3125,-1696562.9584021503,0.0003,1042,35270,69.33,135,141184,-3.3583433628082275,147.16371154785156
888,1854697.125,30439.65234375,-1631368.5611251104,0.0003,1043,35309,67.03,135,141340,-0.5911524295806885,148.1312713623047
892,1875883.125,22574.775390625,-2088882.71327633,0.0003,1068,36264,82.73,135,145160,-0.5495585203170776,152.45802307128906
896,1899584.375,29166.87109375,-2634053.37247505,0.0003,1070,36346,101.17,135,145488,2.094353437423706,152.69097900390625
900,1876148.5,28534.611328125,-3458369.3836983605,0.0003,1097,37346,129.62,136,149488,0.7996060848236084,148.35513305664062
