rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,time/fps,time/iterations,train/kl_divergence_loss,train/std,train/is_line_search_success,train/explained_variance,train/value_loss,train/n_updates,train/learning_rate,train/policy_objective
-179131.26630289,217.9,715,352256,492,43,0.007693024817854166,0.8945196270942688,1.0,0.0,522704390.6,42,0.001,0.045531969517469406
-176116.76248186,213.24,735,360448,490,44,0.007972484454512596,0.8947086334228516,1.0,0.0,514097165.05,43,0.001,0.04816344752907753
-181289.56614549,225.59,755,368640,488,45,0.007412784732878208,0.8885626196861267,1.0,1.1920928955078125e-07,534801766.825,44,0.001,0.04840559512376785
-156125.7445636,199.65,775,376832,485,46,0.008818194270133972,0.8816560506820679,1.0,0.0,472168855.3,45,0.001,0.052364736795425415
-147925.93057075,196.76,795,385024,483,47,0.007630650419741869,0.8733350038528442,1.0,-1.1920928955078125e-07,548483324.225,46,0.001,0.0469498373568058
-149417.12832673002,211.62,815,393216,482,48,0.008141226135194302,0.8745777010917664,1.0,0.0,480785015.275,47,0.001,0.043945297598838806
-169612.78055948004,256.86,836,401408,479,49,0.007270879112184048,0.8712033033370972,1.0,-1.1920928955078125e-07,346155082.0375,48,0.001,0.05262398719787598
-185314.47564579998,299.24,857,409600,477,50,0.008171595633029938,0.8683962225914001,1.0,5.960464477539063e-08,342345960.2125,49,0.001,0.052071236073970795
-196412.88213905,339.1,878,417792,475,51,0.008083107881247997,0.8629190325737,1.0,-1.1920928955078125e-07,290716152.1375,50,0.001,0.049496497958898544
-207424.40751815998,382.38,898,425984,474,52,0.008676283992826939,0.8612604141235352,1.0,0.0,222385853.33125,51,0.001,0.05026959627866745
-219125.69330927997,423.26,918,434176,472,53,0.007980702444911003,0.8567120432853699,1.0,0.0,270634182.5875,52,0.001,0.04414096474647522
-209250.05992429,452.49,937,442368,471,54,0.00914721004664898,0.8509378433227539,1.0,0.0,147640063.86875,53,0.001,0.04948010295629501
-207729.65606515,483.94,958,450560,470,55,0.008307685144245625,0.8504205346107483,1.0,0.0,135410890.6125,54,0.001,0.04980231076478958
-203552.96738569,521.38,979,458752,468,56,0.008762510493397713,0.8453376293182373,1.0,0.0,227282581.35625,55,0.001,0.05351708084344864
-196298.21053619002,562.34,999,466944,467,57,0.008621079847216606,0.8480850458145142,1.0,0.0,111482418.553125,56,0.001,0.045908793807029724
-178800.08656656,567.89,1019,475136,465,58,0.008717883378267288,0.8451209664344788,1.0,-1.1920928955078125e-07,52112401.2796875,57,0.001,0.0405905656516552
-168480.66017745997,581.82,1038,483328,465,59,0.008179325610399246,0.8502333760261536,1.0,5.960464477539063e-08,147657089.165625,58,0.001,0.04174642264842987
-155781.06269238002,610.81,1059,491520,463,60,0.008757493458688259,0.8423093557357788,1.0,0.0,138762807.3625,59,0.001,0.04586717113852501
-146617.06857370998,614.24,1079,499712,463,61,0.008513117209076881,0.8417882919311523,1.0,0.0,94937788.4078125,60,0.001,0.038901057094335556
-140430.95124967,644.62,1099,507904,461,62,0.007744149304926395,0.8406069874763489,1.0,-1.1920928955078125e-07,38121631.20703125,61,0.001,0.03881470486521721
-135614.18049313,684.66,1120,516096,460,63,0.008203346282243729,0.8447426557540894,1.0,5.960464477539063e-08,24614860.33027344,62,0.001,0.041459452360868454
-124975.05154696999,729.41,1143,524288,458,64,0.008688623085618019,0.8402695059776306,1.0,1.1920928955078125e-07,9825025.062109375,63,0.001,0.05251738429069519
-114327.07997201002,737.63,1163,532480,457,65,0.008182182908058167,0.8404281139373779,1.0,0.0,26594468.899609376,64,0.001,0.04380132257938385
-110154.16023893001,749.69,1186,540672,455,66,0.008326592855155468,0.8412727117538452,1.0,0.0,35969245.39863281,65,0.001,0.04292681813240051
-103613.72219026001,769.4,1207,548864,454,67,0.008492651395499706,0.8419860005378723,1.0,-1.1920928955078125e-07,17579795.023046874,66,0.001,0.04273875057697296
-97023.24882754002,819.93,1234,557056,451,68,0.008147093467414379,0.8437364101409912,1.0,0.0,13407266.433691407,67,0.001,0.04191591963171959
-87217.89372109999,855.45,1257,565248,449,69,0.008076384663581848,0.840356171131134,1.0,0.0,7476898.24165039,68,0.001,0.04939927160739899
-80378.9438211,899.9,1279,573440,448,70,0.008229714818298817,0.8357712626457214,1.0,0.0,2605317.8114257813,69,0.001,0.04382190853357315
-73653.60051387,931.17,1300,581632,447,71,0.007189494092017412,0.833713948726654,1.0,-1.1920928955078125e-07,2952650.1975097656,70,0.001,0.03463112190365791
-67292.34119949,946.87,1323,589824,445,72,0.008607384748756886,0.8327971696853638,1.0,0.0,2372422.358911133,71,0.001,0.044990550726652145
-62257.41930775999,940.45,1344,598016,444,73,0.00949175376445055,0.8292439579963684,1.0,0.0,23779813.207958985,72,0.001,0.04172255098819733
-57501.830414389995,949.89,1367,606208,443,74,0.006989313755184412,0.8294605612754822,1.0,0.0,12460438.484863281,73,0.001,0.03768113628029823
-52350.46730653,952.62,1390,614400,442,75,0.006469440180808306,0.8291971683502197,1.0,0.0,587963.3706298828,74,0.001,0.03399437293410301
-48319.28078392001,954.63,1411,622592,440,76,0.008275250904262066,0.8288673758506775,1.0,0.0,656210.7153808593,75,0.001,0.0451449453830719
-44338.29456034,976.87,1432,630784,440,77,0.008884165436029434,0.8292106986045837,1.0,0.0,4379110.844433594,76,0.001,0.04559474438428879
-42284.0201269,981.32,1453,638976,439,78,0.009265250526368618,0.8271040320396423,1.0,-1.1920928955078125e-07,3162846.115966797,77,0.001,0.042880043387413025
-40396.56327641001,980.39,1474,647168,439,79,0.007431869860738516,0.8277928233146667,1.0,0.0,16654616.977929687,78,0.001,0.04005962237715721
-46989.09016396,946.69,1494,655360,438,80,0.008211852982640266,0.8289844989776611,1.0,0.0,12170772.46767578,79,0.001,0.09849807620048523
-51571.086778330005,924.96,1514,663552,438,81,0.008892657235264778,0.828374981880188,1.0,0.0,83578455.95625,80,0.001,0.039514388889074326
-51842.13716603001,921.45,1534,671744,437,82,0.00884371716529131,0.8270682692527771,1.0,-1.1920928955078125e-07,48284414.650390625,81,0.001,0.04564754292368889
-50909.035492150004,908.56,1554,679936,437,83,0.009375718422234058,0.8270730376243591,1.0,-1.1920928955078125e-07,12441721.025488282,82,0.001,0.012662979774177074
-50894.24916697001,911.71,1576,688128,436,84,0.008719949051737785,0.8260188102722168,1.0,0.0,43975624.46806641,83,0.001,0.04796183854341507
-50784.94924531001,898.08,1597,696320,435,85,0.008057153783738613,0.8255696892738342,1.0,0.0,11858029.815673828,84,0.001,0.027178797870874405
-50801.483255909996,898.08,1617,704512,435,86,0.008316670544445515,0.8243409991264343,1.0,0.0,23685329.592333984,85,0.001,0.04182646796107292
-50852.7741235,898.08,1638,712704,434,87,0.008042602799832821,0.8233646750450134,1.0,0.0,2011848.5383300781,86,0.001,0.028809968382120132
-52053.65368766001,896.25,1659,720896,434,88,0.008839390240609646,0.8269104361534119,1.0,0.0,1849095.2043945312,87,0.001,0.0458991639316082
-51286.46338862001,896.07,1679,729088,434,89,0.00904940441250801,0.8274838328361511,1.0,0.0,13794423.512207031,88,0.001,0.046140603721141815
-56357.85844420001,888.77,1700,737280,433,90,0.009199068881571293,0.8241994976997375,1.0,0.0,22537138.178515624,89,0.001,0.048709310591220856
-51415.950497469996,902.93,1720,745472,433,91,0.008600552566349506,0.8224495649337769,1.0,0.0,25235614.51875,90,0.001,0.037379179149866104
-46469.678310409996,916.16,1739,753664,433,92,0.009298811666667461,0.8209315538406372,1.0,0.0,13144056.043066407,91,0.001,0.043295133858919144
-45317.6264997,932.57,1759,761856,432,93,0.0062140002846717834,0.818899929523468,1.0,1.1920928955078125e-07,18069561.43588867,92,0.001,0.03186846151947975
-46533.50956271999,944.28,1779,770048,432,94,0.008814181201159954,0.8164758682250977,1.0,1.1920928955078125e-07,18900173.24375,93,0.001,0.04197951406240463
-46485.19226146001,948.59,1799,778240,432,95,0.008045799098908901,0.8163342475891113,1.0,5.960464477539063e-08,31936083.549121093,94,0.001,0.04332733899354935
-44188.051655179996,952.27,1818,786432,432,96,0.009577804245054722,0.8135838508605957,1.0,0.0,3773360.3780273437,95,0.001,0.05221687629818916
-46528.67084751001,947.6,1838,794624,432,97,0.008498799987137318,0.8103214502334595,1.0,0.0,14010419.6125,96,0.001,0.03628598898649216
-47466.89469088,947.6,1857,802816,432,98,0.009444675408303738,0.8093355298042297,1.0,0.0,32643467.571484376,97,0.001,0.028693627566099167
-48264.007814519995,947.6,1875,811008,432,99,0.008994228206574917,0.8085501790046692,1.0,-1.1920928955078125e-07,8192903.44609375,98,0.001,0.040082842111587524
-47857.622092270016,949.43,1895,819200,432,100,0.008673502132296562,0.8074211478233337,1.0,0.0,5609405.347851562,99,0.001,0.05083988606929779
-41438.648675870005,953.12,1914,827392,432,101,0.00904328003525734,0.8044685125350952,1.0,0.0,3464396.707958984,100,0.001,0.04496384784579277
-40621.46087033,954.69,1933,835584,432,102,0.006399494130164385,0.8049376010894775,1.0,0.0,2696364.826269531,101,0.001,0.0441444031894207
-36738.51097269,966.38,1953,843776,432,103,0.008108263835310936,0.8048234581947327,1.0,0.0,12545491.862792969,102,0.001,0.030930038541555405
-36708.459155929995,966.38,1972,851968,431,104,0.006722899153828621,0.8042109608650208,1.0,1.1920928955078125e-07,2266584.851123047,103,0.001,0.029635563492774963
-34385.75774367,960.21,1992,860160,431,105,0.009115210734307766,0.8058934211730957,1.0,0.0,3837868.4380859374,104,0.001,0.04913788288831711
-31563.25062767,966.18,2010,868352,431,106,0.009317861869931221,0.8065710663795471,1.0,0.0,11110354.019970704,105,0.001,0.03616917133331299
-33689.15844301,943.92,2029,876544,431,107,0.008363832719624043,0.8022521734237671,1.0,-1.1920928955078125e-07,2668481.1874511717,106,0.001,0.04722943902015686
-34353.24201294,946.66,2046,884736,432,108,0.00843180250376463,0.8015509247779846,1.0,0.0,23707522.688232422,107,0.001,0.016043683513998985
-31681.026624709997,964.96,2063,892928,432,109,0.008625419810414314,0.8040560483932495,1.0,-1.1920928955078125e-07,2135283.8596191406,108,0.001,0.04971199482679367
-34490.25735349,875.67,2080,901120,433,110,0.008796473033726215,0.8047746419906616,1.0,-1.1920928955078125e-07,2503694.7123535154,109,0.001,0.050483524799346924
-34708.01641832,865.78,2096,909312,433,111,0.00828196294605732,0.8025453686714172,1.0,1.1920928955078125e-07,57953415.68154297,110,0.001,0.05848228186368942
-34723.510843209995,865.78,2113,917504,434,112,0.007993366569280624,0.8001174926757812,1.0,2.384185791015625e-07,9457147.92578125,111,0.001,0.037166155874729156
-34765.45896751,868.94,2130,925696,434,113,0.008865432813763618,0.7975884079933167,1.0,0.0,2300817.077832031,112,0.001,0.062521792948246
-37509.78256016,843.46,2147,933888,434,114,0.008210036903619766,0.8007315993309021,1.0,0.0,3386636.2046875,113,0.001,0.0512598380446434
-38136.20190096,833.64,2165,942080,435,115,0.008571906946599483,0.8023696541786194,1.0,0.0,26699959.79121094,114,0.001,0.03733336925506592
-39213.596753950005,833.36,2182,950272,435,116,0.007300994358956814,0.8022700548171997,1.0,-1.1920928955078125e-07,11829476.754589844,115,0.001,0.03304464370012283
-37398.98472585,853.21,2198,958464,435,117,0.008023959584534168,0.8013613224029541,1.0,0.0,9546465.44946289,116,0.001,0.047642357647418976
-37395.72849314,855.62,2216,966656,436,118,0.008211878128349781,0.8010680675506592,1.0,-1.1920928955078125e-07,3162218.857421875,117,0.001,0.047128334641456604
-36685.728296090005,855.62,2232,974848,436,119,0.008493442088365555,0.8000376224517822,1.0,0.0,3111022.4969726563,118,0.001,0.04809742420911789
-33262.39592051,896.49,2247,983040,437,120,0.009148690849542618,0.7982448935508728,1.0,0.0,1722329.0295898437,119,0.001,0.07873012870550156
-30930.578324579998,913.0,2263,991232,437,121,0.007256625685840845,0.7984760403633118,1.0,0.0,15213208.996191407,120,0.001,0.14370371401309967
-30603.3087265,922.9,2280,999424,438,122,0.0087814349681139,0.7964551448822021,1.0,1.1920928955078125e-07,29088477.3390625,121,0.001,0.04981110617518425
-31766.317204450002,932.79,2296,1007616,438,123,0.005391170270740986,0.7949506044387817,1.0,0.0,3889148.7177734375,122,0.001,0.038951922208070755
