train/n_updates,time/fps,train/explained_variance,rollout/ep_rew_mean,train/entropy_loss,train/std,train/policy_loss,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/learning_rate,time/iterations,train/value_loss
9499,411,5.960464477539063e-08,-100027.29722222,-9.237415313720703,1.128840446472168,-154.2673797607422,90.06,461,190000,0.0007,9500,357.13421630859375
9599,411,0.0,-99848.19722222,-9.231552124023438,1.1277810335159302,-220172.984375,92.54,466,192000,0.0007,9600,2382592000.0
9699,411,1.1920928955078125e-07,-99865.09583333001,-9.224455833435059,1.126805305480957,-139.7884521484375,95.81,471,194000,0.0007,9700,346.3715515136719
9799,411,0.0,-100136.77083333001,-9.244025230407715,1.1301164627075195,-151.5880126953125,102.03,476,196000,0.0007,9800,340.7116394042969
9899,411,0.0,-100302.34583333001,-9.244647026062012,1.1301366090774536,-156.09642028808594,108.58,481,198000,0.0007,9900,335.22216796875
9999,411,-1.1920928955078125e-07,-100045.85833333,-9.257434844970703,1.1328206062316895,-171821.484375,99.11,486,200000,0.0007,10000,1924233216.0
10099,411,0.0,-100034.6,-9.25997543334961,1.1325151920318604,-157588.03125,65.66,491,202000,0.0007,10100,1457366656.0
10199,411,3.7550926208496094e-06,-99938.8,-9.244327545166016,1.1302951574325562,-93.6511459350586,56.08,495,204000,0.0007,10200,250.89407348632812
10299,411,0.0,-99120.725,-9.252453804016113,1.1317771673202515,-146.34393310546875,69.82,500,206000,0.0007,10300,314.7533264160156
10399,411,0.0,-99275.3,-9.291824340820312,1.13906991481781,-153.0277557373047,75.45,505,208000,0.0007,10400,309.62139892578125
10499,411,1.5497207641601562e-06,-99217.7,-9.281886100769043,1.137373924255371,-83.60904693603516,91.16,510,210000,0.0007,10500,262.3490905761719
10599,411,1.1920928955078125e-07,-99187.36111111,-9.255332946777344,1.1322963237762451,-146.3712158203125,100.71,515,212000,0.0007,10600,300.24481201171875
10699,411,-1.1920928955078125e-07,-99275.96111111,-9.259121894836426,1.1332247257232666,-138.62693786621094,109.57,519,214000,0.0007,10700,295.075927734375
10799,411,0.0,-99341.96111111,-9.26634407043457,1.1344969272613525,-139.83352661132812,116.17,524,216000,0.0007,10800,289.8704528808594
10899,411,-1.1920928955078125e-07,-100410.73611111,-9.272884368896484,1.1360516548156738,-137.770263671875,107.5,529,218000,0.0007,10900,285.1458740234375
10999,411,1.1920928955078125e-07,-100825.8,-9.263014793395996,1.1336164474487305,-237994.25,94.42,534,220000,0.0007,11000,2379573760.0
11099,411,0.0,-100780.8,-9.298171997070312,1.1417081356048584,-36663.87109375,89.92,539,222000,0.0007,11100,495091040.0
11199,411,-1.1920928955078125e-07,-100606.9,-9.293878555297852,1.1394200325012207,-152.5576171875,72.53,544,224000,0.0007,11200,270.1805114746094
11299,411,0.0,-100774.5,-9.32242488861084,1.1455024480819702,-144.9599151611328,78.45,549,226000,0.0007,11300,265.2912902832031
11399,411,5.960464477539063e-08,-100860.5,-9.321066856384277,1.14481782913208,-144.66477966308594,87.05,554,228000,0.0007,11400,260.4506530761719
11499,411,-1.1920928955078125e-07,-100941.1,-9.333683013916016,1.1476941108703613,-131.59494018554688,95.11,559,230000,0.0007,11500,255.5654296875
11599,411,5.960464477539063e-08,-101081.9,-9.376118659973145,1.1557879447937012,-133.08372497558594,109.19,564,232000,0.0007,11600,250.9237518310547
11699,411,0.0,-100276.8,-9.385542869567871,1.157517910003662,-137.89932250976562,128.67,569,234000,0.0007,11700,246.2220458984375
11799,411,5.960464477539063e-08,-100484.2,-9.396387100219727,1.1596765518188477,-129.85850524902344,149.41,574,236000,0.0007,11800,241.5344696044922
11899,410,0.0,-100582.2,-9.38640308380127,1.1578583717346191,-127.16777801513672,159.21,579,238000,0.0007,11900,236.91001892089844
11999,410,0.0,-99749.1,-9.428285598754883,1.165398120880127,-137.5941162109375,175.89,584,240000,0.0007,12000,232.3422088623047
12099,410,0.0,-99958.1,-9.446562767028809,1.1699302196502686,-124.8333969116211,196.79,589,242000,0.0007,12100,227.86148071289062
12199,410,0.0,-99084.9,-9.458223342895508,1.1722747087478638,-120.2524642944336,209.46,593,244000,0.0007,12200,223.42422485351562
12299,410,0.0,-99314.1,-9.460116386413574,1.172149896621704,-127.18464660644531,232.38,598,246000,0.0007,12300,219.06558227539062
12399,410,-1.1920928955078125e-07,-99588.2,-9.453125,1.1705143451690674,-128.04344177246094,259.79,603,248000,0.0007,12400,214.77964782714844
12499,410,0.0,-99709.9,-9.445133209228516,1.168997049331665,-126.14334869384766,271.96,608,250000,0.0007,12500,210.4487762451172
12599,410,-2.384185791015625e-07,-99886.7,-9.456680297851562,1.1715657711029053,-136070.421875,289.64,613,252000,0.0007,12600,1454046464.0
12699,410,0.0,-99914.5,-9.453246116638184,1.1707146167755127,-122.2589340209961,292.42,618,254000,0.0007,12700,201.89736938476562
12799,410,0.0,-99179.6,-9.488333702087402,1.1771761178970337,-128.70550537109375,318.92,623,256000,0.0007,12800,197.74948120117188
12899,410,-1.1920928955078125e-07,-99108.75,-9.4675931930542,1.1738210916519165,-118.91981506347656,322.01,628,258000,0.0007,12900,193.77845764160156
12999,410,-2.384185791015625e-07,-99119.75,-9.46735668182373,1.1734249591827393,-61.24599838256836,323.11,632,260000,0.0007,13000,197.07615661621094
13099,410,0.0,-99041.35,-9.520621299743652,1.1850244998931885,-52.39860153198242,315.27,637,262000,0.0007,13100,195.3959197998047
13199,410,0.0,-97431.0,-9.519320487976074,1.1842389106750488,-55.92153549194336,293.01,642,264000,0.0007,13200,193.9105224609375
13299,410,2.2292137145996094e-05,-98086.9,-9.527359008789062,1.18545663356781,-57.326202392578125,258.61,647,266000,0.0007,13300,192.06846618652344
13399,410,1.1920928955078125e-07,-96575.9,-9.529738426208496,1.1859626770019531,-119.8314208984375,223.38,652,268000,0.0007,13400,174.8209228515625
13499,410,-1.1920928955078125e-07,-96335.6625,-9.52800178527832,1.1860371828079224,-108.4390640258789,209.96,657,270000,0.0007,13500,170.87876892089844
13599,410,-1.1920928955078125e-07,-94272.8125,-9.53660774230957,1.1877145767211914,-111.12432861328125,213.83,661,272000,0.0007,13600,167.02398681640625
13699,410,1.1920928955078125e-07,-94921.9375,-9.520934104919434,1.1849077939987183,-134782.421875,189.12,666,274000,0.0007,13700,1452619136.0
13799,410,0.0,-94686.4375,-9.539885520935059,1.1885629892349243,-104.55608367919922,176.97,671,276000,0.0007,13800,159.8546600341797
13899,410,0.0,-94389.3375,-9.52745246887207,1.1859720945358276,-105.31304931640625,177.26,676,278000,0.0007,13900,156.27488708496094
13999,410,0.0,-97440.7125,-9.562263488769531,1.193359136581421,-103.19416809082031,137.85,681,280000,0.0007,14000,152.6034698486328
14099,410,0.0,-99849.44166667,-9.561291694641113,1.1928081512451172,-104.12200164794922,109.14,686,282000,0.0007,14100,149.41458129882812
14199,410,-1.1920928955078125e-07,-99807.67916667,-9.579181671142578,1.1962671279907227,-107.0500259399414,105.34,691,284000,0.0007,14200,146.0131378173828
14299,410,1.7881393432617188e-07,-99771.17916667,-9.5936279296875,1.1991922855377197,-108.205322265625,113.02,696,286000,0.0007,14300,142.6128692626953
14399,410,0.04262721538543701,-99970.15416666999,-9.585033416748047,1.1982635259628296,-31.604522705078125,121.43,701,288000,0.0007,14400,178.6130828857422
14499,410,0.13157248497009277,-99917.83472222999,-9.587671279907227,1.1980645656585693,-52.103797912597656,123.46,705,290000,0.0007,14500,159.623779296875
14599,410,0.5771183371543884,-99654.58472222999,-9.571344375610352,1.195003628730774,-40.08890914916992,130.04,710,292000,0.0007,14600,169.50486755371094
14699,410,0.0,-99509.17222222999,-9.5709810256958,1.1950099468231201,-102.8948974609375,137.87,715,294000,0.0007,14700,133.0113525390625
14799,410,0.0,-99391.32222222998,-9.600435256958008,1.2017064094543457,-97.17790222167969,146.96,720,296000,0.0007,14800,129.5353240966797
14899,410,5.960464477539063e-08,-99598.82638889,-9.599063873291016,1.201399803161621,-85339.4609375,148.53,725,298000,0.0007,14900,977151808.0
14999,410,1.2874603271484375e-05,-99796.87638889,-9.576254844665527,1.1959441900253296,-100.00750732421875,136.2,730,300000,0.0007,15000,123.0860366821289
15099,410,5.960464477539063e-08,-99896.67638889,-9.561797142028809,1.1936089992523193,-91.68289184570312,146.18,735,302000,0.0007,15100,119.7500991821289
15199,410,0.0,-99980.72638889,-9.558012962341309,1.1927251815795898,-94.28033447265625,154.41,740,304000,0.0007,15200,116.6552505493164
15299,410,0.0,-100438.04583333,-9.55228328704834,1.1914622783660889,-92.8788833618164,128.89,745,306000,0.0007,15300,113.6819076538086
15399,410,0.0,-100496.00833333,-9.555110931396484,1.1920796632766724,-88.37855529785156,114.45,749,308000,0.0007,15400,110.57929992675781
15499,410,-1.1920928955078125e-07,-100425.05833333,-9.497163772583008,1.1795819997787476,20.43155860900879,132.57,754,310000,0.0007,15500,218.50975036621094
15599,410,0.0,-99843.90833333001,-9.489546775817871,1.1797223091125488,-86.15575408935547,137.56,759,312000,0.0007,15600,108.84614562988281
15699,410,0.8438094854354858,-99326.08333333001,-9.491802215576172,1.1801408529281616,-86.38462829589844,117.3,764,314000,0.0007,15700,110.4177474975586
15799,410,0.5802637338638306,-98998.62083333,-9.50516414642334,1.182641863822937,-38.6869010925293,114.81,769,316000,0.0007,15800,132.53469848632812
15899,410,0.0,-98717.23194444,-9.516265869140625,1.1842573881149292,-97.17833709716797,118.84,774,318000,0.0007,15900,101.89864349365234
15999,410,1.1920928955078125e-07,-98680.29444444,-9.525160789489746,1.1868083477020264,-84.9990234375,125.33,779,320000,0.0007,16000,98.8986587524414
16099,410,0.4060186743736267,-98765.97638889,-9.494386672973633,1.1806703805923462,2.811113119125366,105.43,783,322000,0.0007,16100,138.5223846435547
16199,410,2.384185791015625e-07,-98584.95,-9.526247024536133,1.1869639158248901,-85.10143280029297,111.34,788,324000,0.0007,16200,94.88442993164062
16299,410,0.19275712966918945,-98688.59722222,-9.500995635986328,1.1824074983596802,-73.60433197021484,122.75,793,326000,0.0007,16300,83.43138122558594
16399,410,0.7080946564674377,-98877.78472222,-9.50015926361084,1.1821448802947998,-79.81230926513672,121.01,798,328000,0.0007,16400,92.40013885498047
16499,410,-1.1920928955078125e-07,-98802.68611111,-9.506914138793945,1.1828376054763794,-83.4544906616211,123.58,803,330000,0.0007,16500,88.31896209716797
16599,410,-5.161762237548828e-05,-98709.13611111,-9.49150276184082,1.1798920631408691,-81.53022766113281,124.26,808,332000,0.0007,16600,85.318115234375
16699,410,-1.9073486328125e-06,-99205.69305555001,-9.475954055786133,1.1768625974655151,18456.6640625,123.85,813,334000,0.0007,16700,19410470.0
16799,410,-0.0016623735427856445,-99739.48472222,-9.482609748840332,1.1783959865570068,-80.54414367675781,122.25,818,336000,0.0007,16800,80.4698257446289
16899,410,0.0,-99803.88472222,-9.522653579711914,1.1864174604415894,-221815.546875,128.69,823,338000,0.0007,16900,2367764224.0
16999,410,3.3974647521972656e-06,-97993.98472222,-9.517724990844727,1.1855218410491943,-73.59296417236328,147.68,828,340000,0.0007,17000,74.95220947265625
17099,410,4.9054622650146484e-05,-97306.05,-9.519214630126953,1.1855889558792114,-72.5992660522461,156.93,833,342000,0.0007,17100,72.35755920410156
17199,410,0.0,-96399.35,-9.534435272216797,1.187828540802002,-75.59120178222656,166.25,838,344000,0.0007,17200,69.87120819091797
17299,410,-1.1920928955078125e-07,-93742.6625,-9.534858703613281,1.1886752843856812,-69.0955581665039,189.93,843,346000,0.0007,17300,67.41407775878906
17399,410,0.0,-92975.9625,-9.546297073364258,1.1907074451446533,-71.0077896118164,203.25,848,348000,0.0007,17400,64.98491668701172
17499,410,0.0,-93233.0625,-9.549478530883789,1.192012906074524,-87761.6953125,228.96,853,350000,0.0007,17500,975127744.0
17599,410,-1.1920928955078125e-07,-93288.875,-9.556242942810059,1.1930330991744995,-66.31458282470703,234.97,858,352000,0.0007,17600,60.473751068115234
17699,410,-0.00029456615447998047,-92377.3625,-9.563705444335938,1.1946923732757568,-63.0334358215332,244.85,863,354000,0.0007,17700,58.6199836730957
17799,410,-1.1920928955078125e-07,-90969.3,-9.574969291687012,1.1969393491744995,-65.18819427490234,261.11,867,356000,0.0007,17800,56.29494857788086
17899,410,0.0,-90942.7,-9.568750381469727,1.196329116821289,-63.059547424316406,268.87,872,358000,0.0007,17900,54.279266357421875
17999,410,-1.1920928955078125e-07,-90906.54722222,-9.550045013427734,1.192167043685913,-66.7493896484375,265.92,877,360000,0.0007,18000,53.46574783325195
18099,410,0.9231682419776917,-90918.94722222,-9.540190696716309,1.191103458404541,-1.602655053138733,267.16,881,362000,0.0007,18100,129.98948669433594
18199,410,0.5125472545623779,-88995.85972222,-9.52621078491211,1.188086986541748,-6.939826965332031,301.0,886,364000,0.0007,18200,129.104736328125
18299,410,5.561113357543945e-05,-88933.34722222,-9.543852806091309,1.1914963722229004,-60.0782356262207,305.86,891,366000,0.0007,18300,49.28349304199219
18399,410,-9.274482727050781e-05,-89785.04722222,-9.548858642578125,1.1925323009490967,-59.9688835144043,291.04,896,368000,0.0007,18400,47.021156311035156
18499,410,0.0,-92554.54722222,-9.527484893798828,1.1887712478637695,-58.62410354614258,268.02,901,370000,0.0007,18500,44.86432647705078
18599,410,2.4437904357910156e-05,-95186.97222222,-9.505446434020996,1.1852056980133057,10.30222225189209,242.29,905,372000,0.0007,18600,153.3831787109375
18699,410,1.4424324035644531e-05,-93958.27222222001,-9.50663948059082,1.1847662925720215,7.456629276275635,230.95,910,374000,0.0007,18700,153.535888671875
18799,410,0.9032540321350098,-93895.14722222001,-9.521994590759277,1.1875171661376953,-2.1905524730682373,226.44,915,376000,0.0007,18800,132.6211395263672
18899,410,-0.0013850927352905273,-95629.05972222,-9.51145076751709,1.1864216327667236,-121130.640625,212.87,920,378000,0.0007,18900,1449624704.0
18999,410,0.0016186833381652832,-94553.47222222,-9.534754753112793,1.1898484230041504,-55.13326644897461,222.87,924,380000,0.0007,19000,39.86293411254883
19099,410,0.0,-93861.57222222,-9.528655052185059,1.1886104345321655,-50.667781829833984,243.25,929,382000,0.0007,19100,38.212711334228516
19199,410,0.0,-93965.07222222,-9.506949424743652,1.183379888534546,-143950.1875,253.6,934,384000,0.0007,19200,1446513920.0
19299,411,5.960464477539063e-08,-93320.9,-9.518831253051758,1.1859896183013916,-51.2297477722168,267.23,939,386000,0.0007,19300,34.41567611694336
19399,411,0.0,-93368.5,-9.521292686462402,1.186627984046936,-49.73929977416992,271.99,943,388000,0.0007,19400,32.66801071166992
19499,411,0.0,-95373.375,-9.473390579223633,1.1763379573822021,-267987.65625,256.6,948,390000,0.0007,19500,2363032320.0
19599,410,5.960464477539063e-08,-95386.1,-9.483043670654297,1.1798417568206787,-42.059303283691406,258.1,953,392000,0.0007,19600,30.176782608032227
19699,410,0.0,-96287.7,-9.504388809204102,1.1829850673675537,-45.34897994995117,248.27,958,394000,0.0007,19700,28.51405143737793
19799,410,-1.1920928955078125e-07,-95493.175,-9.501677513122559,1.182085394859314,-46.44292068481445,257.81,963,396000,0.0007,19800,26.927494049072266
19899,410,0.0,-96496.375,-9.493975639343262,1.1809619665145874,-41.14448928833008,246.6,968,398000,0.0007,19900,25.398218154907227
19999,410,1.1920928955078125e-07,-96677.4375,-9.511038780212402,1.1838433742523193,-41.65346908569336,252.93,973,400000,0.0007,20000,23.945083618164062
20099,410,-1.1920928955078125e-07,-96850.5,-9.525192260742188,1.1866707801818848,-40.7840690612793,258.74,978,402000,0.0007,20100,22.49475860595703
20199,410,0.0,-97017.7875,-9.563678741455078,1.1942036151885986,-40.15153884887695,262.45,983,404000,0.0007,20200,21.144742965698242
20299,410,-2.384185791015625e-07,-98951.275,-9.570886611938477,1.1948978900909424,58.03518295288086,238.25,988,406000,0.0007,20300,209.88023376464844
20399,410,-0.06894075870513916,-98450.95,-9.569536209106445,1.1952402591705322,73.94905853271484,231.98,993,408000,0.0007,20400,219.86216735839844
20499,410,0.9129176139831543,-98274.375,-9.571028709411621,1.195494294166565,49.28202819824219,202.26,997,410000,0.0007,20500,197.57485961914062
20599,410,0.0548933744430542,-97980.35,-9.578661918640137,1.1977450847625732,30.91587257385254,194.49,1002,412000,0.0007,20600,147.91714477539062
20699,410,0.8994156718254089,-98004.95,-9.57841968536377,1.1974422931671143,-21.997587203979492,196.95,1008,414000,0.0007,20700,275.6728210449219
20799,410,5.841255187988281e-06,-96783.875,-9.58263111114502,1.1970937252044678,-58106.93359375,213.67,1012,416000,0.0007,20800,491376896.0
20899,410,0.0,-96792.975,-9.583269119262695,1.1984093189239502,-35.67124938964844,214.58,1017,418000,0.0007,20900,17.14858055114746
20999,410,5.412101745605469e-05,-96792.975,-9.589954376220703,1.1993529796600342,-34.59158706665039,214.58,1022,420000,0.0007,21000,15.781928062438965
21099,410,0.0,-96942.625,-9.59536361694336,1.2007877826690674,-32.61262130737305,240.63,1027,422000,0.0007,21100,15.010966300964355
21199,410,0.00015163421630859375,-97055.825,-9.610546112060547,1.2045130729675293,-30.767047882080078,251.95,1032,424000,0.0007,21200,13.813972473144531
21299,410,-1.1682510375976562e-05,-97113.825,-9.619861602783203,1.205960988998413,-32.200862884521484,257.75,1037,426000,0.0007,21300,12.71959114074707
21399,410,0.0,-95279.625,-9.636271476745605,1.209779143333435,-28.646066665649414,274.31,1042,428000,0.0007,21400,11.656244277954102
21499,410,-1.1920928955078125e-07,-94366.425,-9.62968635559082,1.2087533473968506,-26.81024742126465,282.98,1046,430000,0.0007,21500,10.663017272949219
21599,410,-1.1920928955078125e-07,-91629.025,-9.634712219238281,1.2096967697143555,-25.621917724609375,309.21,1051,432000,0.0007,21600,9.711512565612793
21699,410,0.0,-90677.525,-9.645057678222656,1.211454153060913,-26.970487594604492,314.05,1056,434000,0.0007,21700,8.811566352844238
21799,410,-1.1920928955078125e-07,-87915.325,-9.656180381774902,1.214362621307373,-24.07508659362793,337.8,1061,436000,0.0007,21800,7.955392360687256
21899,410,0.0,-86968.725,-9.692684173583984,1.221171259880066,-24.441085815429688,343.13,1066,438000,0.0007,21900,7.13753604888916
21999,410,1.1920928955078125e-07,-84208.525,-9.693641662597656,1.221878170967102,-22.42124366760254,367.08,1071,440000,0.0007,22000,6.364161491394043
22099,410,0.0,-83231.025,-9.662040710449219,1.215177297592163,-21.496809005737305,369.32,1076,442000,0.0007,22100,5.6397528648376465
22199,410,5.960464477539063e-08,-80474.425,-9.654051780700684,1.2138408422470093,-19.08294677734375,393.63,1081,444000,0.0007,22200,4.958247661590576
22299,410,5.960464477539063e-08,-79566.425,-9.659300804138184,1.214576005935669,-18.28363800048828,402.82,1086,446000,0.0007,22300,4.321408748626709
22399,410,1.1920928955078125e-07,-76847.025,-9.680350303649902,1.2189817428588867,-16.475570678710938,430.85,1091,448000,0.0007,22400,3.7268617153167725
22499,410,0.0,-75944.425,-9.69115161895752,1.2203117609024048,-16.626760482788086,440.58,1096,450000,0.0007,22500,3.170656681060791
22599,410,0.0,-73177.525,-9.71072769165039,1.224672794342041,-14.036795616149902,463.86,1101,452000,0.0007,22600,2.665754556655884
22699,410,5.960464477539063e-08,-72231.025,-9.719745635986328,1.2258453369140625,-13.678570747375488,469.2,1106,454000,0.0007,22700,2.2046895027160645
22799,410,1.1920928955078125e-07,-69478.025,-9.738433837890625,1.2297053337097168,-12.500771522521973,493.87,1111,456000,0.0007,22800,1.7878421545028687
22899,410,1.1920928955078125e-07,-68575.325,-9.726076126098633,1.2270137071609497,-11.306601524353027,503.59,1116,458000,0.0007,22900,1.4085310697555542
22999,410,0.0,-66011.05,-9.71255874633789,1.2249575853347778,-9.3839693069458,525.05,1121,460000,0.0007,23000,1.0810025930404663
23099,410,0.0,-65090.05,-9.724326133728027,1.227813720703125,-7.6529221534729,532.94,1125,462000,0.0007,23100,0.7945724129676819
23199,410,-1.1920928955078125e-07,-62549.15,-9.707720756530762,1.2241235971450806,-6.693717956542969,557.14,1130,464000,0.0007,23200,0.5516179203987122
23299,410,0.0,-61709.55,-9.731447219848633,1.2284998893737793,-5.391231060028076,558.52,1135,466000,0.0007,23300,0.352130651473999
23399,410,0.0,-59172.6,-9.719257354736328,1.226426601409912,-3.921839475631714,582.8,1140,468000,0.0007,23400,0.19866113364696503
23499,410,3.5762786865234375e-07,-58269.3,-9.720189094543457,1.2262346744537354,-2.649277925491333,592.46,1145,470000,0.0007,23500,0.08819981664419174
23599,410,2.4437904357910156e-06,-55647.725,-9.71566390991211,1.2255268096923828,-1.3941435813903809,620.01,1150,472000,0.0007,23600,0.022291650995612144
23699,410,1.8477439880371094e-06,-54840.25,-9.740626335144043,1.231092929840088,-0.19625578820705414,628.9,1155,474000,0.0007,23700,0.00046361013664864004
23799,410,0.3333333134651184,-52427.925,-9.743640899658203,1.2318581342697144,-0.0048003471456468105,656.76,1160,476000,0.0007,23800,3.688037395477295e-07
23899,410,nan,-51524.825,-9.743753433227539,1.2318686246871948,-0.0,666.44,1165,478000,0.0007,23900,0.0
23999,410,1.0,-48906.4,-9.743755340576172,1.2318689823150635,-0.0,694.38,1169,480000,0.0007,24000,0.0
24099,410,1.0,-48098.975,-9.743748664855957,1.2318679094314575,-0.0,703.32,1175,482000,0.0007,24100,0.0
24199,410,1.0,-45471.55,-9.743778228759766,1.2318742275238037,-0.0,729.52,1179,484000,0.0007,24200,0.0
24299,410,1.0,-44568.85,-9.743806838989258,1.231879472732544,-0.0,739.24,1184,486000,0.0007,24300,0.0
24399,410,1.0,-42131.375,-9.743783950805664,1.2318745851516724,-0.0,763.41,1189,488000,0.0007,24400,0.0
24499,410,1.0,-41223.175,-9.743768692016602,1.2318713665008545,-0.0,772.58,1194,490000,0.0007,24500,0.0
24599,410,nan,-38496.075,-9.743860244750977,1.2318909168243408,-0.0,799.84,1199,492000,0.0007,24600,0.0
24699,410,nan,-37582.375,-9.743865966796875,1.2318929433822632,-0.0,808.46,1204,494000,0.0007,24700,0.0
24799,410,1.0,-34860.275,-9.777521133422852,1.239023208618164,-0.0,836.22,1209,496000,0.0007,24800,0.0
24899,410,1.0,-33954.175,-9.777437210083008,1.2390059232711792,-0.0,845.6,1214,498000,0.0007,24900,0.0
24999,410,1.0,-31224.375,-9.752140045166016,1.2340631484985352,-0.0,872.59,1218,500000,0.0007,25000,0.0
25099,410,nan,-30305.675,-9.752130508422852,1.2340638637542725,-0.0,880.71,1223,502000,0.0007,25100,0.0
25199,410,0.8181818127632141,-27556.075,-9.746517181396484,1.232762336730957,0.0017365235835313797,905.72,1228,504000,0.0007,25200,4.0978193283081055e-08
25299,410,1.0,-26655.075,-9.771639823913574,1.237561583518982,-0.0,915.61,1233,506000,0.0007,25300,0.0
25399,410,1.0,-25017.625,-9.771719932556152,1.237575888633728,-0.0,925.58,1238,508000,0.0007,25400,0.0
25499,410,1.0,-24220.05,-9.771724700927734,1.2375773191452026,-0.0,933.24,1242,510000,0.0007,25500,0.0
25599,410,1.0,-22365.85,-9.771724700927734,1.2375773191452026,-0.0,947.8,1247,512000,0.0007,25600,0.0
25699,410,1.0,-20511.65,-9.771724700927734,1.2375773191452026,-0.0,962.36,1252,514000,0.0007,25700,0.0
25799,410,1.0,-19593.65,-9.771724700927734,1.2375773191452026,-0.0,970.55,1257,516000,0.0007,25800,0.0
25899,410,1.0,-17653.25,-9.771724700927734,1.2375773191452026,-0.0,976.49,1262,518000,0.0007,25900,0.0
25999,410,4.3392181396484375e-05,-16691.6,-9.86316204071045,1.2564526796340942,0.0772973895072937,969.23,1267,520000,0.0007,26000,7.705837924731895e-05
26099,410,nan,-20267.8,-9.862311363220215,1.2561464309692383,-0.0,926.89,1272,522000,0.0007,26100,0.0
26199,410,1.0,-23156.7,-9.849977493286133,1.2534983158111572,-0.0,915.81,1277,524000,0.0007,26200,0.0
26299,410,1.0,-24108.0,-9.85136604309082,1.2539430856704712,-0.0,910.95,1282,526000,0.0007,26300,0.0
26399,410,1.0,-24108.0,-9.851359367370605,1.253941297531128,-0.0,910.95,1287,528000,0.0007,26400,0.0
26499,410,1.0,-24108.0,-9.851358413696289,1.2539410591125488,-0.0,910.95,1292,530000,0.0007,26500,0.0
26599,410,1.0,-24108.0,-9.851347923278809,1.2539392709732056,-0.0,910.95,1297,532000,0.0007,26600,0.0
26699,410,1.0,-24108.0,-9.851259231567383,1.253921627998352,-0.0,910.95,1301,534000,0.0007,26700,0.0
26799,410,1.0,-24108.0,-9.851299285888672,1.2539300918579102,-0.0,910.95,1306,536000,0.0007,26800,0.0
26899,410,nan,-24108.0,-9.85116958618164,1.2539036273956299,-0.0,910.95,1311,538000,0.0007,26900,0.0
26999,410,1.0,-24108.0,-9.863173484802246,1.2565197944641113,-0.0,910.95,1316,540000,0.0007,27000,0.0
27099,410,1.0,-24108.0,-9.863107681274414,1.256506323814392,-0.0,910.95,1321,542000,0.0007,27100,0.0
27199,410,1.0,-24108.0,-9.863052368164062,1.2564928531646729,-0.0,910.95,1326,544000,0.0007,27200,0.0
27299,410,1.0,-24108.0,-9.82463264465332,1.248778223991394,-0.0,910.95,1331,546000,0.0007,27300,0.0
27399,410,1.0,-24108.0,-9.82435131072998,1.2487181425094604,-0.0,910.95,1336,548000,0.0007,27400,0.0
27499,410,1.0,-24108.0,-9.824592590332031,1.2487677335739136,-0.0,910.95,1341,550000,0.0007,27500,0.0
27599,410,1.0,-24108.0,-9.824592590332031,1.2487677335739136,-0.0,910.95,1345,552000,0.0007,27600,0.0
27699,410,1.0,-24108.0,-9.824592590332031,1.2487677335739136,-0.0,910.95,1350,554000,0.0007,27700,0.0
27799,410,1.0,-24108.0,-9.824592590332031,1.2487677335739136,-0.0,910.95,1355,556000,0.0007,27800,0.0
27899,410,1.0,-24108.0,-9.824592590332031,1.2487677335739136,-0.0,910.95,1360,558000,0.0007,27900,0.0
27999,410,1.0,-24108.0,-9.824592590332031,1.2487677335739136,-0.0,910.95,1365,560000,0.0007,28000,0.0
28099,410,1.0,-24108.0,-9.824592590332031,1.2487677335739136,-0.0,910.95,1370,562000,0.0007,28100,0.0
28199,410,1.0,-24108.0,-9.824592590332031,1.2487677335739136,-0.0,910.95,1375,564000,0.0007,28200,0.0
28299,410,1.0,-24108.0,-9.824592590332031,1.2487677335739136,-0.0,910.95,1379,566000,0.0007,28300,0.0
28399,410,1.0,-24108.0,-9.824592590332031,1.2487677335739136,-0.0,910.95,1384,568000,0.0007,28400,0.0
28499,410,1.0,-24108.0,-9.824592590332031,1.2487677335739136,-0.0,910.95,1389,570000,0.0007,28500,0.0
28599,410,1.0,-24108.0,-9.824592590332031,1.2487677335739136,-0.0,910.95,1394,572000,0.0007,28600,0.0
28699,410,1.0,-24108.0,-9.824592590332031,1.2487677335739136,-0.0,910.95,1399,574000,0.0007,28700,0.0
28799,410,1.0,-24108.0,-9.824592590332031,1.2487677335739136,-0.0,910.95,1404,576000,0.0007,28800,0.0
28899,410,1.0,-24108.0,-9.824592590332031,1.2487677335739136,-0.0,910.95,1409,578000,0.0007,28900,0.0
28999,410,1.0,-24108.0,-9.824592590332031,1.2487677335739136,-0.0,910.95,1414,580000,0.0007,29000,0.0
29099,410,1.0,-24108.0,-9.824592590332031,1.2487677335739136,-0.0,910.95,1419,582000,0.0007,29100,0.0
29199,409,1.0,-24108.0,-9.824592590332031,1.2487677335739136,-0.0,910.95,1424,584000,0.0007,29200,0.0
29299,409,1.0,-24108.0,-9.824592590332031,1.2487677335739136,-0.0,910.95,1429,586000,0.0007,29300,0.0
29399,409,1.0,-24108.0,-9.824592590332031,1.2487677335739136,-0.0,910.95,1434,588000,0.0007,29400,0.0
29499,410,1.0,-24108.0,-9.824592590332031,1.2487677335739136,-0.0,910.95,1439,590000,0.0007,29500,0.0
29599,409,1.0,-24108.0,-9.824592590332031,1.2487677335739136,-0.0,910.95,1444,592000,0.0007,29600,0.0
