train/policy_loss,time/iterations,time/total_timesteps,train/entropy_loss,train/value_loss,time/time_elapsed,rollout/ep_rew_mean,time/fps,train/learning_rate,train/explained_variance,rollout/ep_len_mean,train/n_updates,train/std
-318320.09375,100,8000,-8.693765640258789,2526422784.0,31,-100191.7,252,0.00244,0.0,20.17,99,1.0330374240875244
-262296.4375,200,16000,-8.765759468078613,2018575360.0,63,-100021.2625,252,0.00244,0.0,23.17,199,1.0475192070007324
-260217.25,300,24000,-8.701743125915527,2005444608.0,94,-100524.95,253,0.00244,1.1920928955078125e-07,74.35,299,1.037196159362793
-153.7454833984375,400,32000,-8.692191123962402,678.7536010742188,123,-96217.4,259,0.00244,0.2797042727470398,138.91,399,1.0344512462615967
-117.17083740234375,500,40000,-8.648820877075195,592.7454833984375,153,-88958.475,260,0.00244,0.247206449508667,213.15,499,1.0272276401519775
109.94705963134766,600,48000,-8.707775115966797,668.5621948242188,182,-85049.925,262,0.00244,0.0,262.99,599,1.0378659963607788
-107.6716079711914,700,56000,-8.6284818649292,643.0921020507812,212,-80384.55,263,0.00244,0.09217000007629395,315.79,699,1.0230046510696411
-115.53717041015625,800,64000,-8.564464569091797,201.83462524414062,243,-72788.6,263,0.00244,4.172325134277344e-07,398.22,799,1.0107107162475586
-20.673534393310547,900,72000,-8.542421340942383,7.223752498626709,274,-71607.15,262,0.00244,0.0,459.2,899,1.0082274675369263
260.9076843261719,1000,80000,-8.628619194030762,1524.932861328125,303,-70900.325,263,0.00244,-1.1920928955078125e-07,485.78,999,1.0222446918487549
6.982159614562988,1100,88000,-8.655061721801758,0.7541669011116028,332,-70640.75,264,0.00244,0.0,476.52,1099,1.0261642932891846
-98.442138671875,1200,96000,-8.996264457702637,635.8839721679688,361,-64446.425,265,0.00244,0.008500874042510986,515.06,1199,1.087052583694458
10725.9248046875,1300,104000,-9.381502151489258,6906280.0,389,-58288.65,266,0.00244,0.0,583.36,1299,1.1582425832748413
6.83193826675415,1400,112000,-9.636809349060059,0.5561385154724121,418,-54118.85,267,0.00244,-3.2186508178710938e-06,631.17,1399,1.20958411693573
9.258955955505371,1500,120000,-9.778761863708496,1.0298117399215698,447,-47329.225,268,0.00244,0.0,692.46,1499,1.2380635738372803
-12.757601737976074,1600,128000,-9.862403869628906,491.80718994140625,475,-56208.45833333,269,0.00244,1.1920928955078125e-07,623.16,1599,1.2534637451171875
-210.9616241455078,1700,136000,-9.919890403747559,989.9302978515625,504,-63326.366666660004,269,0.00244,1.1920928955078125e-07,532.33,1699,1.2671054601669312
-26.6541690826416,1800,144000,-9.88936996459961,464.84405517578125,532,-77800.22499999,270,0.00244,0.1093558669090271,408.28,1799,1.2595072984695435
-4.708402156829834,1900,152000,-9.876163482666016,491.1385192871094,560,-73784.15833332,270,0.00244,-1.5616416931152344e-05,446.66,1899,1.2574381828308105
31.164813995361328,2000,160000,-9.932968139648438,11.585005760192871,589,-78708.55833332,271,0.00244,0.0,425.89,1999,1.2683768272399902
13.30963134765625,2100,168000,-10.085745811462402,493.5218200683594,618,-75956.30833332,271,0.00244,-1.1920928955078125e-07,446.05,2099,1.2998652458190918
-95151.578125,2200,176000,-10.047616958618164,649054208.0,647,-78082.11666666,271,0.00244,9.47713851928711e-06,390.72,2199,1.2930711507797241
-16.284629821777344,2300,184000,-10.125324249267578,87.14092254638672,677,-71843.49166666,271,0.00244,-2.6702880859375e-05,462.11,2299,1.3112733364105225
4.88667631149292,2400,192000,-10.12430477142334,0.2784809172153473,705,-64845.64166666,272,0.00244,0.004441320896148682,528.98,2399,1.3116261959075928
104.2347640991211,2500,200000,-10.319133758544922,118.69197082519531,734,-64179.733333330005,272,0.00244,-2.384185791015625e-07,539.57,2499,1.3541951179504395
0.9282327890396118,2600,208000,-10.713712692260742,0.00820597168058157,761,-67995.425,272,0.00244,0.0005301833152770996,505.47,2599,1.4497125148773193
-127.3692626953125,2700,216000,-11.087686538696289,806.4249267578125,790,-67870.075,273,0.00244,0.00016641616821289062,506.67,2699,1.5391076803207397
-0.912488579750061,2800,224000,-11.465736389160156,0.007653010543435812,817,-67652.0125,273,0.00244,-6.186962127685547e-05,481.2,2799,1.64279305934906
-8.007906913757324,2900,232000,-11.59553050994873,7.076239109039307,846,-70771.32083333,274,0.00244,-0.10376429557800293,449.6,2899,1.676440954208374
106.67252349853516,3000,240000,-11.69250774383545,749.279296875,875,-70411.24583333,274,0.00244,0.0,438.0,2999,1.703473448753357
15.083096504211426,3100,248000,-11.835444450378418,493.6473693847656,904,-63889.97083333001,274,0.00244,0.0,478.6,3099,1.743403673171997
-5.753432273864746,3200,256000,-11.858845710754395,0.27647241950035095,932,-58281.87083333,274,0.00244,0.0,540.46,3199,1.7509503364562988
-70.73400115966797,3300,264000,-11.904537200927734,530.997314453125,961,-54489.62083333,274,0.00244,0.0,576.42,3299,1.762070655822754
45.70880889892578,3400,272000,-11.86819076538086,17.07389259338379,990,-51879.59583333001,274,0.00244,0.0,591.67,3399,1.7519774436950684
-0.1943817138671875,3500,280000,-11.773226737976074,490.650390625,1019,-47672.0875,274,0.00244,0.0,612.34,3499,1.723711371421814
-100076.296875,3600,288000,-11.776938438415527,615386240.0,1049,-42356.016666669995,274,0.00244,0.0,702.32,3599,1.7276241779327393
3667.964111328125,3700,296000,-11.927409172058105,3133617.25,1077,-44497.06666667,274,0.00244,1.1086463928222656e-05,685.22,3699,1.7690882682800293
-138.14195251464844,3800,304000,-12.201316833496094,638.1668090820312,1105,-42624.41666667,274,0.00244,0.0005061030387878418,706.66,3799,1.8532884120941162
-104557.5078125,3900,312000,-12.259273529052734,592003904.0,1135,-50820.20833334,274,0.00244,0.0,660.69,3899,1.8735721111297607
-1.830059289932251,4000,320000,-12.273337364196777,0.024651801213622093,1164,-58594.258333339996,274,0.00244,0.0,601.45,3999,1.8803237676620483
-365018.25,4100,328000,-12.302844047546387,1974627584.0,1194,-77714.01666667,274,0.00244,1.1920928955078125e-07,412.48,4099,1.8923372030258179
-46.12356185913086,4200,336000,-12.268887519836426,508.1609802246094,1223,-88795.65833333001,274,0.00244,-1.1920928955078125e-07,289.1,4199,1.8836956024169922
-12816.9482421875,4300,344000,-12.268165588378906,124859608.0,1252,-91916.95833333001,274,0.00244,0.0,214.11,4299,1.8813543319702148
-32673.98828125,4400,352000,-12.379612922668457,228098928.0,1282,-89762.68333333,274,0.00244,0.0,262.69,4399,1.9133834838867188
30.547687530517578,4500,360000,-12.406420707702637,6.758793830871582,1313,-89568.55833333,274,0.00244,1.7881393432617188e-07,304.81,4499,1.929178237915039
-7.893347263336182,4600,368000,-12.40493392944336,654.375,1342,-83691.80833333,274,0.00244,0.0,375.64,4599,1.925109624862671
44.187957763671875,4700,376000,-12.557856559753418,503.83355712890625,1371,-81132.125,274,0.00244,0.0,419.27,4699,1.977310061454773
11624.6787109375,4800,384000,-12.574065208435059,6480008.0,1399,-84575.41666666999,274,0.00244,0.0,300.3,4799,1.9811451435089111
-255.3024444580078,4900,392000,-12.828561782836914,972.1068725585938,1428,-81405.59166666999,274,0.00244,0.0,310.89,4899,2.0670998096466064
-3.9436988830566406,5000,400000,-12.749496459960938,490.5677185058594,1458,-78963.36666667,274,0.00244,-1.1920928955078125e-07,325.41,4999,2.0281004905700684
-0.0,5100,408000,-12.816235542297363,0.0,1489,-74044.61666667,273,0.00244,1.0,357.29,5099,2.057520866394043
-0.0,5200,416000,-13.641318321228027,0.0,1521,-68373.69166667,273,0.00244,1.0,392.79,5199,2.360924482345581
-0.0,5300,424000,-14.731760025024414,0.0,1553,-61614.475,272,0.00244,1.0,463.24,5299,2.8316733837127686
-180.407470703125,5400,432000,-15.580535888671875,157.23370361328125,1584,-55909.15,272,0.00244,0.0,525.74,5399,3.2590408325195312
-43.20646667480469,5500,440000,-15.941790580749512,499.2218933105469,1617,-48728.425,272,0.00244,-1.1920928955078125e-07,598.44,5499,3.4577414989471436
-161827.671875,5600,448000,-15.871251106262207,682628608.0,1646,-43885.7,272,0.00244,5.245208740234375e-06,672.43,5599,3.4167380332946777
-174.84078979492188,5700,456000,-15.992831230163574,634.179931640625,1674,-40120.45,272,0.00244,0.0,721.64,5699,3.486750602722168
-177.2786102294922,5800,464000,-15.927085876464844,642.3226928710938,1702,-46344.31666666,272,0.00244,0.0,670.8,5799,3.4474048614501953
2.7581405639648438,5900,472000,-15.983508110046387,0.0347818061709404,1730,-60847.991666669994,272,0.00244,0.0,550.83,5899,3.4799373149871826
2.1699936389923096,6000,480000,-16.064884185791016,0.02170686423778534,1759,-76268.34166667,272,0.00244,5.960464477539063e-08,404.65,5999,3.5262961387634277
30.255569458007812,6100,488000,-16.077014923095703,494.90576171875,1787,-77150.04166666999,272,0.00244,0.005432784557342529,417.76,6099,3.5266027450561523
1.1306453943252563,6200,496000,-16.20619010925293,0.005834545008838177,1816,-75085.39166667,273,0.00244,5.960464477539063e-08,427.89,6199,3.6142585277557373
49.40009307861328,6300,504000,-16.590055465698242,470.7257995605469,1845,-72333.09166666999,273,0.00244,0.06512725353240967,455.44,6299,3.8526148796081543
17.661413192749023,6400,512000,-16.56633949279785,491.9831237792969,1873,-64645.141666669995,273,0.00244,0.0,513.88,6399,3.836653470993042
222.50205993652344,6500,520000,-16.581968307495117,853.6195678710938,1903,-60382.32500001,273,0.00244,0.0,551.63,6499,3.8489396572113037
1.3873156309127808,6600,528000,-16.742347717285156,0.007884353399276733,1932,-56898.4,273,0.00244,-2.384185791015625e-07,598.45,6599,3.956836223602295
98.37832641601562,6700,536000,-16.823118209838867,533.2175903320312,1961,-51319.325,273,0.00244,0.0,649.68,6699,4.004090309143066
79.90467834472656,6800,544000,-16.780927658081055,25.976816177368164,1989,-47564.45,273,0.00244,0.0,685.44,6799,3.9725005626678467
-37.936485290527344,6900,552000,-16.92714500427246,459.9085388183594,2018,-42528.35,273,0.00244,0.11968910694122314,742.76,6899,4.058984756469727
10994.5341796875,7000,560000,-16.87459373474121,4930316.0,2048,-38132.7,273,0.00244,-0.0033898353576660156,779.29,6999,4.039379119873047
2.8196043968200684,7100,568000,-16.87026023864746,0.033379487693309784,2076,-35014.525,273,0.00244,0.0,804.58,7099,4.034847259521484
-188.11070251464844,7200,576000,-17.211952209472656,624.7080688476562,2104,-31816.35,273,0.00244,0.028783977031707764,821.06,7199,4.27206563949585
-1.525844693183899,7300,584000,-17.23457145690918,0.008645806461572647,2133,-33866.1,273,0.00244,-1.1920928955078125e-07,802.09,7299,4.28961181640625
