train/n_updates,time/fps,train/explained_variance,rollout/ep_rew_mean,train/entropy_loss,train/std,train/policy_loss,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/learning_rate,time/iterations,train/value_loss
3799,401,1.1920928955078125e-07,-93927.73785714999,-8.520024299621582,1.0026291608810425,-207.4154052734375,132.31,189,76000,0.0007,3800,754.9702758789062
3899,402,1.1920928955078125e-07,-93937.69619048,-8.541330337524414,1.0059869289398193,-220.4208221435547,134.65,193,78000,0.0007,3900,747.2754516601562
3999,402,0.00017702579498291016,-93186.71404762,-8.506723403930664,1.000732183456421,-153.3263702392578,131.5,198,80000,0.0007,4000,557.11376953125
4099,402,2.682209014892578e-06,-94020.87952381,-8.525938987731934,1.0035794973373413,-111.2120361328125,132.27,203,82000,0.0007,4100,368.3246765136719
4199,403,-1.1920928955078125e-07,-93684.23190478001,-8.524413108825684,1.0033178329467773,-173.6055145263672,140.6,208,84000,0.0007,4200,573.478759765625
4299,403,-1.1920928955078125e-07,-94670.50357144,-8.558609008789062,1.008772373199463,-225.17300415039062,125.55,213,86000,0.0007,4300,720.31640625
4399,404,7.748603820800781e-07,-93499.74190476998,-8.558542251586914,1.0095133781433105,-54.8919563293457,108.4,217,88000,0.0007,4400,181.45587158203125
4499,404,0.0,-92723.73119049,-8.570344924926758,1.0107941627502441,-216912.828125,91.36,222,90000,0.0007,4500,2393898752.0
4599,404,8.344650268554688e-07,-92866.78952382,-8.56955623626709,1.0106755495071411,-165.9871826171875,96.79,227,92000,0.0007,4600,527.4806518554688
4699,404,5.960464477539063e-08,-93277.83214285999,-8.570428848266602,1.0114731788635254,-56.573097229003906,86.06,232,94000,0.0007,4700,176.61209106445312
4799,404,0.0,-93111.03214287,-8.61955738067627,1.0195393562316895,-192.80491638183594,93.91,237,96000,0.0007,4800,688.3952026367188
4899,404,1.7881393432617188e-07,-93285.77380954001,-8.605241775512695,1.0166442394256592,-162.85195922851562,111.63,242,98000,0.0007,4900,511.4867858886719
4999,404,-1.1920928955078125e-07,-93560.99380955,-8.623724937438965,1.020432710647583,20060.591796875,119.37,247,100000,0.0007,5000,19303606.0
5099,404,0.0,-93579.49833336,-8.635452270507812,1.0226895809173584,24659.572265625,119.85,252,102000,0.0007,5100,23910784.0
5199,405,0.0,-92749.06809527,-8.656588554382324,1.0257726907730103,-167.0367889404297,119.06,256,104000,0.0007,5200,519.8899536132812
5299,405,5.960464477539063e-08,-91668.6516667,-8.672621726989746,1.0284992456436157,-104.11114501953125,121.06,261,106000,0.0007,5300,329.9386901855469
5399,405,0.0,-91711.76833335002,-8.688190460205078,1.0322703123092651,-71060.1171875,91.53,266,108000,0.0007,5400,985768384.0
5499,405,-5.960464477539062e-07,-91594.32547619999,-8.686014175415039,1.031444787979126,-38.39445495605469,91.34,271,110000,0.0007,5500,46.549591064453125
5599,405,0.0,-91662.80380952999,-8.677621841430664,1.0299383401870728,-92.0819091796875,105.62,276,112000,0.0007,5600,200.6523895263672
5699,406,0.0,-91476.73809525,-8.698126792907715,1.033678412437439,-174.1365203857422,113.21,280,114000,0.0007,5700,495.51220703125
5799,406,0.0,-92382.26666667,-8.696216583251953,1.0337955951690674,-188.84576416015625,120.96,285,116000,0.0007,5800,626.7998046875
5899,406,1.8477439880371094e-06,-92450.78809524,-8.708328247070312,1.0358076095581055,-105.17986297607422,128.73,290,118000,0.0007,5900,313.167236328125
5999,406,-1.1920928955078125e-07,-92565.37142857,-8.712653160095215,1.0361913442611694,-192.68585205078125,147.12,295,120000,0.0007,6000,613.8297729492188
6099,406,0.0,-92613.57142857001,-8.721691131591797,1.0382373332977295,5076.70849609375,151.94,300,122000,0.0007,6100,4983039.5
6199,406,0.0,-90909.72142857,-8.720779418945312,1.037312388420105,-199.5335235595703,184.42,305,124000,0.0007,6200,599.3822021484375
6299,406,1.1920928955078125e-07,-91358.66785714001,-8.698458671569824,1.0336921215057373,-155.08154296875,199.11,310,126000,0.0007,6300,460.4111328125
6399,406,-3.5762786865234375e-07,-91495.74619047,-8.720324516296387,1.037395715713501,-186.0306854248047,214.54,314,128000,0.0007,6400,585.9818725585938
6499,406,0.0,-91801.99619046999,-8.714962005615234,1.0353556871414185,-158.7427215576172,224.03,319,130000,0.0007,6500,436.9253845214844
6599,406,0.0,-92242.11285714,-8.739465713500977,1.0404105186462402,-189.20677185058594,241.2,324,132000,0.0007,6600,572.7015991210938
6699,406,5.960464477539063e-08,-93456.17238095001,-8.73421859741211,1.0388294458389282,-259175.75,239.34,329,134000,0.0007,6700,2390161408.0
6799,406,0.0,-94380.19321428,-8.74181842803955,1.0410184860229492,-173.7852020263672,221.75,334,136000,0.0007,6800,560.0641479492188
6899,406,0.0,-93334.23488095001,-8.755972862243652,1.0433862209320068,-179.00784301757812,239.05,339,138000,0.0007,6900,553.394775390625
6999,406,-1.1920928955078125e-07,-92645.77892857,-8.752135276794434,1.0424683094024658,-139.0857696533203,247.88,344,140000,0.0007,7000,410.2760925292969
7099,405,1.4901161193847656e-06,-90798.57892857,-8.788227081298828,1.0493354797363281,-125.43999481201172,262.81,349,142000,0.0007,7100,405.200439453125
7199,406,5.960464477539063e-08,-88912.67892857,-8.819599151611328,1.0541080236434937,-188.3949432373047,280.68,354,144000,0.0007,7200,532.6698608398438
7299,405,4.172325134277344e-07,-87078.77892857,-8.854358673095703,1.0600287914276123,-185.1466827392578,297.27,359,146000,0.0007,7300,525.6453247070312
7399,405,5.960464477539063e-08,-85240.77892857,-8.855921745300293,1.0598911046981812,-192.82859802246094,313.45,364,148000,0.0007,7400,518.7582397460938
7499,405,1.6093254089355469e-06,-84374.57892857,-8.858367919921875,1.0603715181350708,-136.0840606689453,328.26,369,150000,0.0007,7500,385.06329345703125
7599,405,-1.1920928955078125e-07,-82851.2575,-8.856775283813477,1.0599974393844604,-187.6645965576172,345.73,374,152000,0.0007,7600,505.48760986328125
7699,405,-5.960464477539062e-07,-81284.2575,-8.859824180603027,1.060697317123413,-129.34112548828125,368.99,379,154000,0.0007,7700,375.4482116699219
7799,405,-1.1920928955078125e-07,-80430.17416667,-8.865676879882812,1.0612823963165283,-181.88758850097656,376.13,384,156000,0.0007,7800,492.62774658203125
7899,405,0.0,-80785.41583334,-8.885899543762207,1.0657185316085815,-366680.5,353.28,389,158000,0.0007,7900,4315723264.0
7999,405,0.0,-80813.07083334,-8.87210750579834,1.0632293224334717,-24.794246673583984,322.08,394,160000,0.0007,8000,125.21675109863281
8099,405,0.0,-80440.92083334,-8.892314910888672,1.0663042068481445,-126937.1015625,308.97,399,162000,0.0007,8100,1460574720.0
8199,405,-2.384185791015625e-07,-80055.94583334,-8.890094757080078,1.0659414529800415,-121.1436538696289,308.38,404,164000,0.0007,8200,354.2496337890625
8299,405,2.682209014892578e-06,-80055.94583334,-8.892662048339844,1.0666821002960205,-65.95442962646484,308.38,409,166000,0.0007,8300,236.2500762939453
8399,405,0.0,-78283.45416667,-8.884265899658203,1.0650088787078857,-164.9266357421875,340.34,414,168000,0.0007,8400,457.44384765625
8499,405,-1.430511474609375e-06,-78283.45416667,-8.871688842773438,1.0624349117279053,-176.3353729248047,340.34,419,170000,0.0007,8500,450.9613952636719
8599,405,0.0,-74746.35416666999,-8.896745681762695,1.0666990280151367,-178.4058380126953,375.6,424,172000,0.0007,8600,444.6759948730469
8699,405,0.0,-74746.35416666999,-8.91905403137207,1.0712836980819702,-168.5426483154297,375.6,428,174000,0.0007,8700,438.4895935058594
8799,405,1.1920928955078125e-07,-71588.16666666999,-8.931001663208008,1.0737017393112183,-162.20509338378906,407.74,434,176000,0.0007,8800,432.2752990722656
8899,405,-2.384185791015625e-07,-71826.51666667,-8.874080657958984,1.0639498233795166,-108.8658218383789,420.6,438,178000,0.0007,8900,323.4003601074219
8999,405,4.76837158203125e-07,-70732.11666667,-8.911325454711914,1.070343017578125,-62.1329460144043,433.79,443,180000,0.0007,9000,218.4822998046875
9099,405,0.0,-71693.825,-8.947946548461914,1.076911211013794,-64.99293518066406,434.55,448,182000,0.0007,9100,216.75450134277344
9199,405,1.1920928955078125e-07,-71669.55,-8.954217910766602,1.0780973434448242,-112.08194732666016,435.34,453,184000,0.0007,9200,312.4364929199219
9299,405,0.0,-71612.925,-8.938156127929688,1.0751787424087524,-172.8167724609375,435.34,458,186000,0.0007,9300,403.91644287109375
9399,405,0.0,-75228.375,-8.9390287399292,1.075350046157837,-159.71429443359375,412.2,463,188000,0.0007,9400,398.4701843261719
9499,405,1.1920928955078125e-07,-77115.275,-8.946128845214844,1.0771946907043457,-104.63744354248047,389.47,468,190000,0.0007,9500,300.0904846191406
9599,405,4.172325134277344e-06,-81576.9,-8.939749717712402,1.0757699012756348,-112.37709045410156,344.88,473,192000,0.0007,9600,296.3771057128906
9699,405,-1.1920928955078125e-07,-80547.9,-8.940485000610352,1.076197862625122,-160.9635772705078,354.79,478,194000,0.0007,9700,382.093505859375
9799,405,0.0,-79875.625,-8.951010704040527,1.0790135860443115,-146.5848388671875,366.93,483,196000,0.0007,9800,376.1479187011719
9899,405,1.1920928955078125e-07,-79518.225,-8.958187103271484,1.0796575546264648,-227246.109375,389.05,488,198000,0.0007,9900,2382626048.0
9999,405,0.0,-79655.975,-8.977554321289062,1.0831809043884277,-157.0338897705078,393.89,493,200000,0.0007,10000,365.4736022949219
10099,405,0.0,-80014.275,-9.010095596313477,1.0896393060684204,-62.68738555908203,398.34,498,202000,0.0007,10100,195.2498779296875
10199,404,-1.1920928955078125e-07,-81589.3,-9.008696556091309,1.0902247428894043,-79145.078125,377.1,503,204000,0.0007,10200,981742784.0
10299,404,1.1920928955078125e-07,-87622.55,-9.019649505615234,1.0918272733688354,-103.84559631347656,321.68,508,206000,0.0007,10300,270.64093017578125
10399,404,5.960464477539062e-07,-88281.65,-9.052985191345215,1.0971896648406982,-87.52494812011719,313.76,513,208000,0.0007,10400,204.37364196777344
10499,405,0.0,-88221.8,-9.082145690917969,1.103144884109497,4.231688976287842,308.63,518,210000,0.0007,10500,112.4931640625
10599,405,0.0,-88238.1,-9.118692398071289,1.1089730262756348,-52.470428466796875,300.49,523,212000,0.0007,10600,187.4072265625
10699,405,2.384185791015625e-07,-91554.975,-9.107858657836914,1.1071470975875854,-93.62252044677734,236.06,528,214000,0.0007,10700,258.9868469238281
10799,405,0.0,-92072.11642857,-9.116838455200195,1.1078572273254395,-4.737574100494385,232.21,532,216000,0.0007,10800,112.53392791748047
10899,405,5.960464477539063e-08,-94354.32142857001,-9.127344131469727,1.110140323638916,58.487281799316406,202.61,537,218000,0.0007,10900,54.53805160522461
10999,406,-1.1920928955078125e-07,-92769.97642857001,-9.11396312713623,1.1072686910629272,-56.786865234375,213.91,541,220000,0.0007,11000,185.88758850097656
11099,406,1.1920928955078125e-07,-92959.95142857,-9.114802360534668,1.1080152988433838,-101.30791473388672,199.3,546,222000,0.0007,11100,255.9125213623047
11199,406,1.3709068298339844e-06,-92762.64309524,-9.136214256286621,1.111470341682434,-57.574623107910156,204.27,551,224000,0.0007,11200,182.73326110839844
11299,406,0.0,-91734.19309524,-9.162639617919922,1.116790771484375,-43869.8046875,227.91,556,226000,0.0007,11300,500469312.0
11399,406,1.1920928955078125e-07,-90696.01809524,-9.153327941894531,1.1157150268554688,-89.05052947998047,235.29,560,228000,0.0007,11400,245.562255859375
11499,406,0.00037795305252075195,-88764.21809524,-9.174814224243164,1.119189739227295,-40.942047119140625,254.64,565,230000,0.0007,11500,145.48411560058594
11599,406,0.0003389716148376465,-86761.11809524,-9.158459663391113,1.117190957069397,-134.655517578125,271.42,570,232000,0.0007,11600,304.7621765136719
11699,406,1.1920928955078125e-07,-84873.26809524,-9.127824783325195,1.1113104820251465,-82.24954986572266,306.41,575,234000,0.0007,11700,205.47586059570312
11799,406,5.960464477539063e-08,-84801.61809524,-9.11911392211914,1.109830379486084,9.937858581542969,310.64,579,236000,0.0007,11800,113.630615234375
11899,407,0.0,-84816.01809524,-9.125287055969238,1.110792875289917,-96.49038696289062,326.03,584,238000,0.0007,11900,235.9336395263672
11999,407,0.00013405084609985352,-86630.44309524,-9.132287979125977,1.1122055053710938,-94.0610580444336,306.92,589,240000,0.0007,12000,236.65054321289062
12099,407,5.513429641723633e-05,-87754.99309524,-9.13706111907959,1.1126631498336792,-41.35952377319336,287.37,594,242000,0.0007,12100,173.73216247558594
12199,407,2.4199485778808594e-05,-87665.24309524,-9.128206253051758,1.1109081506729126,-38.536685943603516,291.26,598,244000,0.0007,12200,172.3556671142578
12299,407,6.240606307983398e-05,-84751.44309524,-9.128559112548828,1.1103343963623047,-149.37521362304688,320.08,603,246000,0.0007,12300,283.0617370605469
12399,407,0.0,-83949.01809524,-9.141880989074707,1.1129145622253418,-140.6138153076172,329.73,608,248000,0.0007,12400,277.45013427734375
12499,407,0.0,-81341.21809524001,-9.168578147888184,1.1175274848937988,-145.2319793701172,358.83,613,250000,0.0007,12500,272.3144836425781
12599,407,0.0,-80425.91809524,-9.153990745544434,1.1154860258102417,-133.3819122314453,367.29,618,252000,0.0007,12600,267.38018798828125
12699,407,-1.1920928955078125e-07,-77769.31809524,-9.171518325805664,1.1188507080078125,-133.9619598388672,391.0,623,254000,0.0007,12700,262.6131286621094
12799,407,5.960464477539063e-08,-76846.29309523999,-9.171600341796875,1.118929147720337,-128.7636260986328,398.26,627,256000,0.0007,12800,257.8091735839844
12899,407,0.0,-74397.85166667,-9.21194076538086,1.1259366273880005,-100.22856903076172,421.1,632,258000,0.0007,12900,189.95921325683594
12999,407,0.0,-73448.55166667,-9.215036392211914,1.1267709732055664,-97.2384033203125,426.16,637,260000,0.0007,13000,186.4720916748047
13099,407,1.1920928955078125e-07,-70698.00166667,-9.22386646270752,1.1288920640945435,-92.75131225585938,450.96,642,262000,0.0007,13100,183.134765625
13199,407,0.0,-69846.25166667,-9.249251365661621,1.1337213516235352,-94.09222412109375,465.64,647,264000,0.0007,13200,179.80740356445312
13299,407,0.0,-68887.65166666999,-9.256113052368164,1.1350247859954834,8897.9248046875,481.07,652,266000,0.0007,13300,9898149.0
13399,407,6.67572021484375e-06,-67349.475,-9.269391059875488,1.1379210948944092,-45.7612419128418,487.44,657,268000,0.0007,13400,127.09722137451172
13499,407,0.0,-67742.575,-9.262499809265137,1.1358723640441895,-33999.9765625,489.8,662,270000,0.0007,13500,514007808.0
13599,407,-1.1920928955078125e-07,-71778.59166666,-9.269968032836914,1.1373471021652222,-136.4036102294922,426.97,667,272000,0.0007,13600,224.38427734375
13699,407,0.0,-74733.91666666,-9.248885154724121,1.1341569423675537,14896.080078125,373.42,671,274000,0.0007,13700,14650663.0
13799,407,1.1920928955078125e-07,-74583.93333333,-9.255595207214355,1.1355605125427246,-114.9024429321289,352.59,676,276000,0.0007,13800,216.43003845214844
13899,407,2.205371856689453e-06,-86076.71666666001,-9.235503196716309,1.131032943725586,-127.0093765258789,229.49,681,278000,0.0007,13900,212.7796630859375
13999,407,1.1920928955078125e-07,-95508.64999999001,-9.257915496826172,1.1357167959213257,-110.28072357177734,132.35,686,280000,0.0007,14000,209.12063598632812
14099,407,0.0,-96535.41666666,-9.259799003601074,1.1355409622192383,-92.3490219116211,121.25,691,282000,0.0007,14100,154.65234375
14199,407,0.0,-96516.06666666002,-9.25467300415039,1.1347694396972656,-123.24211883544922,130.58,696,284000,0.0007,14200,200.84471130371094
14299,407,0.0,-96835.68333333,-9.256013870239258,1.135472059249878,-113.4244384765625,141.0,701,286000,0.0007,14300,196.80882263183594
14399,407,0.0,-96793.71666666001,-9.291430473327637,1.141596794128418,-84.75750732421875,157.06,706,288000,0.0007,14400,146.361083984375
14499,407,-1.1920928955078125e-07,-96047.73333333,-9.29476547241211,1.1422470808029175,-34.94878005981445,153.94,711,290000,0.0007,14500,112.60469055175781
14599,407,-2.384185791015625e-07,-96018.56666666002,-9.301803588867188,1.1442729234695435,-38002.26171875,161.53,716,292000,0.0007,14600,494195552.0
14699,407,4.470348358154297e-06,-95699.68333333,-9.286920547485352,1.140599250793457,-116.72950744628906,170.04,721,294000,0.0007,14700,182.3527374267578
14799,407,2.384185791015625e-07,-96163.11666667,-9.289779663085938,1.141904354095459,-105.47782135009766,174.95,726,296000,0.0007,14800,178.774658203125
14899,407,-1.1920928955078125e-07,-95662.50000001,-9.26243782043457,1.1360054016113281,0.9341215491294861,175.91,731,298000,0.0007,14900,66.77754974365234
14999,407,-1.1920928955078125e-07,-94132.68333333,-9.271783828735352,1.1381574869155884,-75.50138092041016,187.93,735,300000,0.0007,15000,132.4755096435547
15099,407,-2.384185791015625e-07,-93981.58333333001,-9.287566184997559,1.1412580013275146,17743.84375,184.45,740,302000,0.0007,15100,19376122.0
15199,407,4.0531158447265625e-06,-93908.68333333,-9.298667907714844,1.1429414749145508,2.990004301071167,190.24,745,304000,0.0007,15200,185.5231475830078
15299,407,1.1920928955078125e-07,-92905.81666666002,-9.327913284301758,1.148360252380371,-253559.65625,187.72,750,306000,0.0007,15300,2373857024.0
15399,408,-1.6689300537109375e-06,-92705.98333333,-9.371432304382324,1.1569256782531738,-14.562220573425293,190.41,754,308000,0.0007,15400,122.26557922363281
15499,408,0.0,-92171.17833333001,-9.378396987915039,1.1578736305236816,-27.27956199645996,205.08,759,310000,0.0007,15500,119.23372650146484
15599,408,-2.2649765014648438e-06,-92213.64999999,-9.378885269165039,1.1577889919281006,-4.885000705718994,192.73,764,312000,0.0007,15600,150.2778778076172
15699,408,0.0,-91727.82499999,-9.369880676269531,1.1558256149291992,-59.9032096862793,181.21,768,314000,0.0007,15700,155.9177703857422
15799,408,-1.1920928955078125e-07,-92109.83333331998,-9.350906372070312,1.1526923179626465,6.33870267868042,190.19,773,316000,0.0007,15800,168.13853454589844
15899,408,0.0,-92084.27499999,-9.340240478515625,1.1503288745880127,49.49708938598633,194.83,778,318000,0.0007,15900,148.3201141357422
15999,408,1.7881393432617188e-07,-91962.61285713999,-9.341300010681152,1.150693655014038,20.209299087524414,201.09,782,320000,0.0007,16000,104.8377914428711
16099,408,2.682209014892578e-06,-91780.81761905,-9.340514183044434,1.1505088806152344,-49.53743362426758,210.15,787,322000,0.0007,16100,180.34474182128906
16199,409,-2.384185791015625e-07,-92633.27119048,-9.360014915466309,1.1544625759124756,-129450.7265625,178.09,791,324000,0.0007,16200,1452559232.0
16299,409,-5.960464477539062e-07,-92768.86404762,-9.361604690551758,1.1548728942871094,-96471.7734375,181.82,796,326000,0.0007,16300,977916544.0
16399,409,-2.384185791015625e-07,-92945.77238095,-9.355440139770508,1.154941439628601,39.53644561767578,179.67,801,328000,0.0007,16400,114.6188735961914
16499,409,0.5413899421691895,-92155.22738094999,-9.34467601776123,1.1522982120513916,6.8797736167907715,192.41,806,330000,0.0007,16500,154.1216278076172
16599,409,0.20070260763168335,-91110.25238095,-9.3443603515625,1.1521987915039062,-3.753279209136963,206.27,811,332000,0.0007,16600,149.46275329589844
16699,409,0.9039579033851624,-90399.80238095,-9.34687328338623,1.1521215438842773,-72.85831451416016,226.73,816,334000,0.0007,16700,145.591552734375
16799,409,0.937372624874115,-89500.67738094999,-9.328551292419434,1.149694561958313,-11.845247268676758,243.41,820,336000,0.0007,16800,131.1500244140625
16899,409,0.43777036666870117,-88525.47738095,-9.319975852966309,1.148202657699585,-53.83039474487305,260.86,825,338000,0.0007,16900,149.11729431152344
16999,409,0.051408231258392334,-86722.29738095001,-9.345771789550781,1.153424859046936,-3.7335686683654785,284.91,830,340000,0.0007,17000,142.39585876464844
17099,409,0.9776938557624817,-85692.47238094998,-9.366629600524902,1.1574928760528564,-12.866665840148926,295.03,835,342000,0.0007,17100,112.52839660644531
17199,409,0.9468976259231567,-83465.07238095,-9.370637893676758,1.1583147048950195,-39.60445785522461,314.52,840,344000,0.0007,17200,96.3493881225586
17299,409,0.009970247745513916,-81629.66404762,-9.36126708984375,1.1564183235168457,-103.2809066772461,333.06,845,346000,0.0007,17300,146.6013641357422
17399,409,0.0,-81263.82238095,-9.368310928344727,1.1584419012069702,5.648534297943115,352.11,850,348000,0.0007,17400,150.07766723632812
17499,409,-1.1920928955078125e-07,-81070.34738095,-9.367457389831543,1.1582707166671753,-44.088924407958984,352.83,855,350000,0.0007,17500,144.62356567382812
17599,409,5.960464477539063e-08,-81471.35571428,-9.351144790649414,1.1544649600982666,-101.05266571044922,351.48,860,352000,0.0007,17600,136.7431182861328
17699,409,-0.000542759895324707,-82563.97142857,-9.353189468383789,1.1546822786331177,-142270.484375,327.91,864,354000,0.0007,17700,1453603968.0
17799,409,0.03196597099304199,-83611.26785714,-9.329315185546875,1.1503909826278687,108.493896484375,318.1,869,356000,0.0007,17800,155.4320526123047
17899,409,0.00930643081665039,-84399.675,-9.326175689697266,1.1497344970703125,-63.3060302734375,297.96,874,358000,0.0007,17900,170.9544677734375
17999,409,0.36238497495651245,-88266.475,-9.326079368591309,1.1491693258285522,-51.98505401611328,233.22,879,360000,0.0007,18000,142.3973846435547
18099,409,0.0,-96977.925,-9.346260070800781,1.153170108795166,12608.0302734375,136.93,884,362000,0.0007,18100,14713261.0
18199,409,0.4839407205581665,-97206.475,-9.350865364074707,1.154592514038086,24.047319412231445,139.17,888,364000,0.0007,18200,186.26016235351562
18299,409,0.8089005947113037,-96884.5875,-9.34617805480957,1.1537070274353027,55.759376525878906,143.67,893,366000,0.0007,18300,148.50308227539062
18399,409,0.8782819509506226,-96870.5875,-9.349898338317871,1.154396653175354,9.514822959899902,142.27,897,368000,0.0007,18400,243.06301879882812
18499,409,0.6869807243347168,-97033.4625,-9.371764183044434,1.1584056615829468,2.4585769176483154,162.45,902,370000,0.0007,18500,143.4357147216797
18599,409,0.1985994577407837,-96891.7375,-9.361942291259766,1.1566197872161865,-4.8029680252075195,169.89,907,372000,0.0007,18600,275.6625671386719
18699,409,0.9556090831756592,-96998.5125,-9.355607986450195,1.1553151607513428,-21.765974044799805,183.77,912,374000,0.0007,18700,170.38418579101562
18799,409,0.9738257527351379,-96844.2125,-9.34128475189209,1.1526732444763184,-56.603179931640625,195.69,917,376000,0.0007,18800,125.6014633178711
