time/episodes,train/actor_loss,train/critic_loss,rollout/ep_rew_mean,train/learning_rate,time/time_elapsed,train/n_updates,rollout/ep_len_mean,time/fps,time/total_timesteps,train/ent_coef_loss,train/ent_coef
3032,338375.5,7444.603515625,-95343.29981845,0.0003,1417,50741,30.1,143,203068,-0.7315905094146729,228.62730407714844
3036,347485.8125,7215.9921875,-95086.53926154,0.0003,1418,50761,29.57,143,203148,-0.4039900302886963,228.6605682373047
3040,337750.21875,6480.65087890625,-95276.40301876001,0.0003,1419,50779,29.35,143,203220,2.141010284423828,228.545654296875
3044,358098.96875,6123.64404296875,-95074.94053446001,0.0003,1419,50810,29.45,143,203344,1.335280418395996,228.3034210205078
3048,338467.09375,6086.95751953125,-95242.23097611999,0.0003,1420,50839,29.38,143,203460,1.394148826599121,227.77952575683594
3052,339760.6875,7259.12353515625,-94339.74691441999,0.0003,1421,50865,29.02,143,203564,0.6308438777923584,227.68341064453125
3056,344522.34375,6595.34619140625,-93957.00588379,0.0003,1422,50891,28.64,143,203668,0.6533632874488831,227.35121154785156
3060,345174.5625,6525.017578125,-93771.62768549999,0.0003,1423,50919,28.71,143,203780,-3.2892837524414062,226.9026336669922
3064,348143.65625,6551.96337890625,-93755.79770520002,0.0003,1423,50951,28.77,143,203908,0.08414828777313232,226.72125244140625
3068,338890.28125,5715.2109375,-93473.26593353997,0.0003,1424,50981,28.58,143,204028,-2.8176136016845703,226.51194763183594
3072,333571.875,6201.6201171875,-93035.55032175998,0.0003,1425,51001,28.52,143,204108,1.304826259613037,226.65185546875
3076,333932.0625,5923.77685546875,-92615.91002396001,0.0003,1426,51032,28.62,143,204232,-1.7646359205245972,226.532470703125
3080,348517.21875,5744.1181640625,-92530.38711794,0.0003,1427,51059,28.41,143,204340,0.8524083495140076,226.57957458496094
3084,351804.3125,6801.5029296875,-92470.31719839001,0.0003,1428,51096,28.83,143,204488,-0.8151519298553467,226.10565185546875
3088,339127.21875,7643.2626953125,-91996.38985641999,0.0003,1428,51126,27.94,143,204608,1.1844011545181274,225.83607482910156
3092,343622.1875,7189.45556640625,-91840.16949323998,0.0003,1429,51148,27.53,143,204696,-2.1531260013580322,225.68385314941406
3096,337570.5,6775.54296875,-91177.67532716002,0.0003,1430,51179,27.61,143,204820,-0.08511430025100708,225.662109375
3100,347182.25,6144.98974609375,-90922.67355516,0.0003,1430,51197,27.29,143,204892,-1.122937560081482,225.70848083496094
3104,336174.3125,6844.208984375,-90765.64431336001,0.0003,1432,51243,27.41,143,205076,2.085526704788208,225.53785705566406
3108,337186.5625,6071.5732421875,-90864.19544395,0.0003,1432,51265,27.59,143,205164,-1.108916163444519,225.1096954345703
3112,345248.28125,6338.7021484375,-90605.21306745001,0.0003,1433,51284,27.95,143,205240,-4.528478622436523,225.16928100585938
3116,323953.84375,5929.888671875,-90175.23665522,0.0003,1434,51310,27.38,143,205344,-0.6650614738464355,225.36585998535156
3120,338298.75,5985.3974609375,-90266.49070488001,0.0003,1434,51334,27.38,143,205440,-1.0157921314239502,225.29408264160156
3124,346897.375,5843.47509765625,-90093.59066602,0.0003,1435,51362,27.55,143,205552,0.6018837094306946,225.3101806640625
3128,333780.9375,6678.2666015625,-89711.36353699998,0.0003,1436,51392,27.41,143,205672,2.596780300140381,225.0371551513672
3132,328146.5625,6796.4453125,-89410.14761239004,0.0003,1437,51419,27.37,143,205780,2.921189785003662,224.75778198242188
3136,325081.0625,5811.12841796875,-88965.56752641001,0.0003,1438,51450,27.33,143,205904,-0.49536019563674927,224.39476013183594
3140,334116.5625,6890.6669921875,-89447.77973943,0.0003,1439,51496,27.81,143,206088,-2.5608956813812256,224.38739013671875
3144,332520.46875,6289.36865234375,-89654.87749272,0.0003,1440,51528,28.62,143,206216,2.0701236724853516,224.35765075683594
3148,331185.9375,6234.30859375,-88953.87320371,0.0003,1441,51549,28.6,143,206300,1.2847037315368652,224.12742614746094
3152,332380.0,6605.4599609375,-88663.74971833998,0.0003,1441,51568,28.5,143,206376,-0.23054325580596924,223.96664428710938
3156,334763.6875,5558.41162109375,-88388.53106560999,0.0003,1442,51601,28.56,143,206508,-1.7666701078414917,223.51451110839844
3160,331958.75,6296.9365234375,-88069.28447143,0.0003,1443,51619,28.22,143,206580,1.5548356771469116,223.54371643066406
3164,327738.8125,6382.94091796875,-87932.75544322998,0.0003,1444,51651,28.12,143,206708,-1.022734522819519,223.43885803222656
3168,324047.0625,6302.1689453125,-87665.46103727,0.0003,1445,51679,28.18,143,206820,-2.294182777404785,223.2772674560547
3172,317828.4375,6333.484375,-87410.03494850002,0.0003,1446,51713,28.36,143,206956,0.6425244808197021,222.9661865234375
3176,342039.09375,6868.1064453125,-87043.52226350998,0.0003,1446,51731,28.1,143,207028,-0.5744085907936096,222.9121856689453
3180,330904.375,6533.09765625,-86819.19112026,0.0003,1447,51771,28.11,143,207188,-3.1766910552978516,222.78244018554688
3184,327892.9375,5666.20263671875,-86701.22130932001,0.0003,1448,51796,27.76,143,207288,0.598413348197937,222.65097045898438
3188,341133.3125,6898.94384765625,-86206.40427358002,0.0003,1449,51814,27.69,143,207360,-2.823774576187134,222.56668090820312
3192,322630.78125,6806.62646484375,-86191.19102120999,0.0003,1449,51832,27.66,143,207432,3.9410228729248047,222.5398406982422
3196,315816.15625,6082.291015625,-86016.38455001998,0.0003,1450,51862,27.85,143,207552,3.465888500213623,222.16090393066406
3200,318201.34375,6890.67529296875,-85816.66009811999,0.0003,1451,51891,27.48,143,207668,1.8229118585586548,221.79000854492188
3204,330525.65625,6951.72509765625,-85648.94536180001,0.0003,1452,51920,27.74,143,207784,0.5245331525802612,221.37477111816406
3208,317526.25,6089.59765625,-85516.33227613001,0.0003,1453,51950,27.45,143,207904,1.0441043376922607,221.30279541015625
3212,326840.4375,6099.78076171875,-85423.36692780002,0.0003,1453,51974,27.35,143,208000,0.22238260507583618,221.1212615966797
3216,332911.0,5470.81298828125,-85521.33891732001,0.0003,1454,51992,27.36,143,208072,-1.9793540239334106,220.94345092773438
3220,314508.0625,5778.98291015625,-85427.14919656001,0.0003,1455,52021,27.22,143,208188,-0.07147645950317383,221.02279663085938
3224,308533.5,5608.26611328125,-85426.20295445001,0.0003,1456,52046,27.24,143,208288,2.436973810195923,221.39112854003906
3228,326231.25,7551.86083984375,-85327.05510868,0.0003,1456,52071,27.12,143,208388,-0.009577959775924683,221.53179931640625
3232,315410.15625,6467.08154296875,-85167.62791261001,0.0003,1457,52100,27.18,143,208504,-2.225276470184326,221.37203979492188
3236,332453.0,6336.17822265625,-85170.88012434001,0.0003,1458,52131,27.39,143,208628,0.9774467945098877,221.1504669189453
3240,313126.40625,5144.79541015625,-84790.44769548,0.0003,1460,52163,27.6,142,208756,-1.947133183479309,220.63278198242188
3244,314005.46875,5762.7333984375,-84261.70878440999,0.0003,1461,52188,26.59,142,208856,1.3196059465408325,220.3969268798828
3248,335599.8125,6373.1904296875,-84282.20179305,0.0003,1462,52215,26.53,142,208964,-2.345881462097168,220.16310119628906
3252,315034.875,5501.60205078125,-84424.34339877,0.0003,1462,52240,26.75,142,209064,0.6339179873466492,220.31906127929688
3256,320036.375,7481.478515625,-84406.86722801998,0.0003,1463,52267,26.77,142,209172,1.6966813802719116,220.3419647216797
3260,322894.9375,7424.60009765625,-84254.61417618001,0.0003,1464,52296,26.81,142,209288,-1.2236911058425903,220.24354553222656
3264,320945.71875,6323.7822265625,-84181.11536134001,0.0003,1465,52315,26.41,142,209364,3.8107547760009766,220.1561737060547
3268,324524.84375,6301.81591796875,-84109.91352583001,0.0003,1465,52335,26.29,142,209444,-0.12248843908309937,219.8748016357422
3272,303330.875,6267.130859375,-84166.59065612,0.0003,1466,52368,26.24,142,209576,2.3222904205322266,219.59788513183594
3276,312458.65625,6462.76904296875,-84179.25424789,0.0003,1467,52389,26.3,142,209660,-0.9570981860160828,219.4392852783203
3280,314742.15625,6146.96337890625,-84086.98138632,0.0003,1468,52418,26.28,142,209776,1.5416228771209717,219.08383178710938
3284,323357.53125,6224.69775390625,-84085.49002776999,0.0003,1468,52445,26.16,142,209884,1.0354015827178955,218.86183166503906
3288,310382.375,5739.6044921875,-84345.44385892,0.0003,1469,52475,26.4,142,210004,0.8396545052528381,218.8763427734375
3292,311615.53125,6763.10888671875,-84274.23794595,0.0003,1470,52493,26.53,142,210076,-0.1879119873046875,218.7307891845703
3296,309752.0,6566.46630859375,-84356.45020814,0.0003,1471,52521,26.3,142,210188,-0.307463139295578,218.2367706298828
3300,305074.40625,5242.984375,-84423.08840862999,0.0003,1471,52541,26.37,142,210268,2.5399997234344482,218.17037963867188
3304,307688.4375,7191.5498046875,-84297.71252174002,0.0003,1472,52573,26.16,142,210396,0.36782214045524597,218.0749969482422
3308,315836.875,5823.12451171875,-84210.72995408,0.0003,1473,52601,26.08,142,210508,1.4664263725280762,218.41717529296875
3312,310993.9375,6002.240234375,-84218.03980651,0.0003,1474,52630,26.23,142,210624,0.7076125144958496,218.46707153320312
3316,310035.0625,5635.96923828125,-83981.03361629999,0.0003,1475,52661,26.4,142,210748,0.321913480758667,218.53573608398438
3320,312983.59375,5590.01953125,-84085.13950244,0.0003,1476,52690,26.57,142,210864,-3.201763153076172,218.51051330566406
3324,299531.40625,6700.20458984375,-83892.92631260002,0.0003,1476,52712,26.56,142,210952,1.8180418014526367,218.62255859375
3328,306422.71875,5479.119140625,-83901.48585723,0.0003,1477,52730,26.45,142,211024,-1.0877659320831299,218.64581298828125
3332,316248.78125,5835.8251953125,-83921.80213981001,0.0003,1478,52757,26.56,142,211132,0.7606611251831055,218.75018310546875
3336,295805.40625,7120.8896484375,-83875.47502339,0.0003,1478,52785,26.21,142,211244,3.171403408050537,218.72181701660156
3340,324257.28125,6529.32861328125,-83575.34184914001,0.0003,1480,52820,25.8,142,211384,2.070481777191162,218.54397583007812
3344,298992.4375,7454.02978515625,-84351.36586678002,0.0003,1480,52843,26.21,142,211476,-0.4564547836780548,218.27870178222656
3348,310742.8125,6596.34130859375,-84469.09091976,0.0003,1481,52873,26.36,142,211596,-2.1409754753112793,218.11691284179688
3352,311863.34375,7086.25732421875,-84297.86472490002,0.0003,1482,52904,26.38,142,211720,2.316948413848877,217.93373107910156
3356,317051.15625,6817.205078125,-84255.81443451,0.0003,1483,52935,26.69,142,211844,0.4739069938659668,217.77874755859375
3360,302804.4375,6456.59375,-84155.07239824,0.0003,1484,52964,26.81,142,211960,0.34414929151535034,217.52883911132812
3364,316458.375,5898.54541015625,-84273.44762034001,0.0003,1485,53003,27.69,142,212116,0.8535887002944946,217.44825744628906
3368,304770.5,6030.85595703125,-84252.85906943999,0.0003,1486,53031,27.84,142,212228,-1.987335205078125,217.7217254638672
3372,308078.25,5508.689453125,-84195.14023007998,0.0003,1487,53062,27.63,142,212352,-2.600618839263916,217.43258666992188
3376,303262.4375,5688.04248046875,-84331.80621114999,0.0003,1487,53088,27.78,142,212456,0.5999781489372253,217.6809539794922
3380,306945.34375,5766.71435546875,-84457.33753116001,0.0003,1488,53113,27.71,142,212556,1.9224845170974731,217.7577667236328
3384,296405.8125,6059.68701171875,-84317.46518536,0.0003,1489,53138,27.79,142,212656,1.3040781021118164,217.81727600097656
3388,305552.0625,5596.43408203125,-84172.25365777999,0.0003,1490,53170,27.76,142,212784,-0.27808886766433716,217.91929626464844
3392,306544.6875,5990.0322265625,-84103.57144977999,0.0003,1491,53200,27.96,142,212904,1.6168087720870972,217.82350158691406
3396,309531.5625,6346.57861328125,-84340.43272655,0.0003,1492,53229,28.19,142,213020,2.863431453704834,217.7259979248047
3400,296837.0625,5807.55517578125,-84390.23018285999,0.0003,1492,53254,28.2,142,213120,0.9531749486923218,217.49627685546875
3404,304491.3125,6542.984375,-84373.74249054,0.0003,1493,53273,28.07,142,213196,1.1970993280410767,217.45872497558594
3408,311609.0625,7648.82958984375,-84415.91935346999,0.0003,1493,53291,28.01,142,213268,-3.2217438220977783,217.37713623046875
3412,305597.5625,6078.98291015625,-84375.67771780999,0.0003,1494,53324,27.99,142,213400,-0.37668734788894653,217.18898010253906
3416,305696.6875,6343.19775390625,-84440.21398873001,0.0003,1495,53355,27.85,142,213524,0.46070343255996704,217.0196075439453
3420,292844.875,5536.4580078125,-84314.10517450001,0.0003,1496,53372,27.74,142,213592,-2.7051122188568115,216.79031372070312
3424,288388.75,6805.73388671875,-84407.64715181,0.0003,1497,53401,27.67,142,213708,-2.1904456615448,216.49732971191406
3428,302702.8125,5823.208984375,-84479.09848573999,0.0003,1498,53430,27.82,142,213824,-1.9531970024108887,216.47080993652344
3432,310434.1875,5995.2392578125,-84551.27900737998,0.0003,1498,53450,27.57,142,213904,0.8928110599517822,216.5535125732422
3436,302215.0,5903.61474609375,-84547.31739311,0.0003,1499,53476,27.61,142,214008,-0.3710607886314392,216.5970916748047
3440,291237.125,6668.15771484375,-84624.92943075999,0.0003,1500,53503,27.36,142,214116,2.22249174118042,216.71072387695312
3444,306238.9375,5576.27099609375,-84016.35700861999,0.0003,1500,53520,27.15,142,214184,2.380964756011963,216.58706665039062
3448,301337.5,6646.7509765625,-83964.30284943999,0.0003,1501,53551,27.08,142,214308,-1.92448091506958,216.26220703125
3452,292492.1875,5638.9130859375,-84048.21911674998,0.0003,1502,53567,26.71,142,214372,-1.1069355010986328,215.85523986816406
3456,299646.90625,6398.55126953125,-84040.42707551998,0.0003,1503,53600,26.44,142,214504,-0.10838299989700317,215.757080078125
3460,284908.0,5431.12109375,-84059.26841335,0.0003,1503,53615,26.46,142,214564,-1.5955581665039062,215.63427734375
3464,292693.9375,5914.86572265625,-83999.68993733,0.0003,1504,53646,25.76,142,214688,1.037644624710083,215.66482543945312
3468,285233.125,5342.67822265625,-84071.21319365001,0.0003,1505,53673,25.73,142,214796,0.8242174386978149,215.3716278076172
3472,295930.75,7381.39599609375,-84209.5723618,0.0003,1506,53690,25.41,142,214864,-0.870652973651886,215.11019897460938
3476,286065.15625,6034.98779296875,-84325.55662809999,0.0003,1507,53721,25.21,142,214988,1.4976539611816406,215.35858154296875
3480,280467.0625,6232.255859375,-84298.68140987,0.0003,1507,53749,25.39,142,215100,0.868716835975647,215.35293579101562
3484,289829.5,5839.34716796875,-84489.34561969999,0.0003,1508,53779,25.66,142,215220,2.3245081901550293,215.5814208984375
3488,282320.75,5297.0703125,-84681.11212715,0.0003,1509,53808,25.59,142,215336,0.7162787318229675,215.3694610595703
3492,290462.25,5202.10205078125,-84738.93995769999,0.0003,1510,53826,25.36,142,215408,-1.5044903755187988,215.2151641845703
3496,292440.28125,5356.08544921875,-84705.74377498002,0.0003,1511,53854,25.02,142,215520,0.3180069327354431,215.3410186767578
3500,302323.5,6658.716796875,-84884.08244158002,0.0003,1511,53884,25.0,142,215640,0.5602967739105225,215.2307586669922
3504,298095.0625,7093.05322265625,-85061.26113991001,0.0003,1512,53901,24.83,142,215708,0.2545629143714905,215.10498046875
3508,283420.125,5777.4208984375,-85321.29156268002,0.0003,1513,53939,25.27,142,215860,1.4850478172302246,215.0635528564453
3512,295263.875,6040.91748046875,-85274.25084964001,0.0003,1514,53956,25.21,142,215928,0.46793118119239807,215.10960388183594
3516,283794.625,5179.64697265625,-85302.69143262,0.0003,1515,53988,25.21,142,216056,0.04745444655418396,215.05545043945312
3520,289136.40625,5440.7080078125,-85334.99360786001,0.0003,1515,54006,25.4,142,216128,-0.10580313205718994,215.0021209716797
3524,283210.96875,5747.216796875,-85357.74570003999,0.0003,1516,54041,25.46,142,216268,0.2295544147491455,214.9842987060547
3528,296442.875,5680.7705078125,-85337.28502735001,0.0003,1517,54061,25.41,142,216348,-0.382892370223999,214.8988037109375
3532,290719.40625,5857.46875,-85417.37004621001,0.0003,1518,54088,25.6,142,216456,3.2742390632629395,214.58946228027344
3536,288307.25,6180.44873046875,-85452.75556124,0.0003,1518,54114,25.43,142,216560,0.3077390193939209,214.43359375
3540,278381.34375,5470.7802734375,-85297.85671862002,0.0003,1519,54136,25.63,142,216648,-0.4624137580394745,214.34005737304688
3544,292707.9375,5931.7880859375,-85202.00690692998,0.0003,1520,54161,25.67,142,216748,1.0309491157531738,214.25022888183594
3548,286596.71875,5475.54052734375,-85219.78339079,0.0003,1521,54207,25.68,142,216932,-1.0240812301635742,214.2968292236328
3552,286068.78125,5217.47119140625,-85607.58845854999,0.0003,1522,54231,26.44,142,217028,1.2353506088256836,214.3701934814453
3556,284612.875,6753.33349609375,-85791.88296889,0.0003,1523,54247,26.26,142,217092,0.813309907913208,214.3245086669922
3560,278985.46875,5332.10791015625,-85998.09532895003,0.0003,1523,54268,25.98,142,217176,0.9975610971450806,214.35618591308594
3564,274535.8125,5470.55908203125,-86165.00829474001,0.0003,1524,54296,25.64,142,217288,-0.28835874795913696,214.3681640625
3568,287476.09375,6688.8271484375,-86191.67642451002,0.0003,1525,54326,25.8,142,217408,-2.196101427078247,214.37060546875
3572,286373.75,6848.46728515625,-86113.62217628998,0.0003,1526,54349,26.11,142,217500,2.601867198944092,214.50958251953125
3576,284138.9375,6085.93359375,-86116.39779538999,0.0003,1527,54379,26.1,142,217620,-0.06345093250274658,214.38665771484375
3580,282727.09375,7206.32421875,-86267.26208045,0.0003,1527,54394,26.02,142,217680,-1.1232410669326782,214.37274169921875
3584,294816.21875,5675.36474609375,-86138.24343339002,0.0003,1528,54432,25.64,142,217832,-3.319802761077881,214.24685668945312
3588,281657.625,5678.04736328125,-86213.52664775001,0.0003,1529,54459,26.0,142,217940,-0.3001510500907898,214.39248657226562
3592,283285.5625,6635.4208984375,-86228.85709705,0.0003,1530,54489,26.16,142,218060,0.050142884254455566,214.2802734375
3596,279278.03125,5636.60888671875,-86339.83053872001,0.0003,1531,54521,26.59,142,218188,-1.6206753253936768,213.77366638183594
3600,274057.375,5472.43896484375,-86352.56518018,0.0003,1532,54551,26.69,142,218308,-1.2625304460525513,213.55104064941406
3604,285058.8125,5321.4287109375,-86147.99053675,0.0003,1533,54582,27.33,142,218432,-1.467881202697754,213.28482055664062
3608,283563.5625,6917.2197265625,-86004.72575596001,0.0003,1533,54598,26.89,142,218496,0.055211424827575684,213.04190063476562
3612,281812.375,5781.8759765625,-86135.32485976002,0.0003,1533,54612,26.49,142,218552,-1.4084193706512451,212.99435424804688
3616,282839.375,5438.3994140625,-86289.29577871002,0.0003,1534,54637,26.14,142,218652,2.0674750804901123,213.42196655273438
3620,287536.65625,5655.75537109375,-86337.94456475001,0.0003,1535,54670,26.01,142,218784,0.0901641845703125,213.3828887939453
3624,279779.8125,6052.3984375,-86626.17457009999,0.0003,1536,54698,26.21,142,218896,0.8010258674621582,213.54095458984375
3628,282188.5,6283.029296875,-86850.10522784,0.0003,1537,54722,26.05,142,218992,-4.076179027557373,213.4696807861328
3632,282006.4375,5766.8486328125,-87172.43494877,0.0003,1537,54736,26.12,142,219048,-2.86663818359375,213.6287384033203
3636,285657.03125,6609.71826171875,-87225.70069031,0.0003,1538,54764,26.18,142,219160,-0.41763028502464294,213.75123596191406
3640,264894.875,5490.32373046875,-87519.62200144,0.0003,1538,54777,25.69,142,219212,-0.017912492156028748,213.72401428222656
3644,274088.625,5228.65380859375,-87712.83070194001,0.0003,1539,54791,25.09,142,219268,0.20923751592636108,213.65330505371094
3648,273653.71875,5317.939453125,-87750.52402439999,0.0003,1540,54819,25.07,142,219380,-1.469908356666565,213.58251953125
3652,276294.09375,5908.275390625,-87513.32516791,0.0003,1540,54842,24.54,142,219472,-3.0141730308532715,213.5005340576172
3656,284474.09375,5511.8984375,-87498.68125879999,0.0003,1541,54861,24.33,142,219548,1.7288212776184082,213.3488006591797
3660,270423.8125,5219.8876953125,-87473.73144882999,0.0003,1541,54875,24.37,142,219604,0.0999307930469513,213.4075164794922
3664,272493.0625,5374.59912109375,-87570.33045908003,0.0003,1542,54892,24.12,142,219672,2.3032937049865723,213.22412109375
3668,278017.25,5324.37158203125,-87754.72444089002,0.0003,1542,54914,23.68,142,219760,1.7426583766937256,213.0008544921875
3672,273731.0625,5470.98779296875,-87866.84953605,0.0003,1543,54923,23.25,142,219796,2.186497211456299,212.8195343017578
3676,274052.5,7172.69775390625,-87900.28591106,0.0003,1543,54945,22.99,142,219884,-0.5692466497421265,212.6965789794922
3680,277030.3125,5751.85986328125,-87914.58811664999,0.0003,1544,54977,23.22,142,220012,0.3109639883041382,212.17185974121094
3684,267866.875,6392.533203125,-88015.65410574,0.0003,1545,55008,23.53,142,220136,0.2953076660633087,211.87301635742188
3688,275378.0625,5466.41845703125,-87991.76772879003,0.0003,1546,55040,23.5,142,220264,-0.165441632270813,211.7444305419922
3692,267534.25,5495.30078125,-88060.44654535002,0.0003,1546,55055,22.92,142,220324,0.30995267629623413,211.59889221191406
3696,259260.453125,5627.556640625,-88102.53309715999,0.0003,1547,55071,22.11,142,220388,-0.09831815958023071,211.57125854492188
3700,265323.34375,5693.8720703125,-88080.63948215998,0.0003,1547,55085,21.91,142,220444,2.4559755325317383,211.73202514648438
3704,267746.9375,5100.3125,-88127.32854486998,0.0003,1548,55114,21.75,142,220560,2.1062731742858887,211.50326538085938
3708,271240.25,5873.6142578125,-88188.64235070998,0.0003,1549,55144,21.88,142,220680,1.5516059398651123,211.18148803710938
3712,265131.375,5561.91552734375,-88167.03458822999,0.0003,1550,55175,22.25,142,220804,1.5313712358474731,211.38429260253906
3716,275593.28125,5509.255859375,-88212.87985805002,0.0003,1551,55199,22.49,142,220900,1.7162954807281494,211.29409790039062
3720,286036.21875,5455.38427734375,-88165.85140464001,0.0003,1551,55215,22.2,142,220964,0.3936856687068939,211.1400146484375
3724,269261.6875,5539.376953125,-88129.46187252,0.0003,1552,55243,22.39,142,221076,1.9591447114944458,210.78016662597656
3728,271401.0625,6155.5009765625,-87983.37194005,0.0003,1553,55265,22.03,142,221164,-1.0632238388061523,210.6837158203125
3732,273310.1875,5278.6181640625,-87721.80862830998,0.0003,1553,55278,21.72,142,221216,0.38706499338150024,210.56500244140625
3736,268228.125,5080.04345703125,-87868.73460032998,0.0003,1554,55304,21.46,142,221320,-0.5968527793884277,210.43312072753906
3740,263943.125,5568.84716796875,-87702.34185026001,0.0003,1555,55331,21.93,142,221428,-0.014401137828826904,210.74069213867188
3744,280525.625,5634.50341796875,-87618.34064083,0.0003,1555,55346,22.18,142,221488,-0.6212836503982544,210.77696228027344
3748,278306.625,5387.72119140625,-87675.82993847,0.0003,1556,55379,22.22,142,221620,1.9344536066055298,210.66050720214844
3752,266891.1875,5293.15380859375,-87605.49836795,0.0003,1556,55392,22.19,142,221672,-0.9250571727752686,210.69436645507812
3756,257578.46875,5785.07666015625,-87598.80511007001,0.0003,1557,55406,21.88,142,221728,-2.9855096340179443,210.72340393066406
3760,285418.1875,6260.97509765625,-87626.98200231999,0.0003,1558,55429,21.97,142,221820,0.947824239730835,210.85487365722656
3764,267961.0,5527.34033203125,-87612.97453416004,0.0003,1558,55437,22.1,142,221852,-1.2867443561553955,210.846923828125
3768,257436.4375,5015.90185546875,-87589.81633454002,0.0003,1558,55451,21.77,142,221908,-0.11362294852733612,210.92425537109375
3772,259123.6875,5600.52099609375,-87638.6068871,0.0003,1559,55465,21.61,142,221964,0.1928083300590515,211.13980102539062
3776,267860.4375,5326.08740234375,-87690.39219411001,0.0003,1559,55488,21.57,142,222056,1.062890887260437,211.23536682128906
3780,266335.625,5452.26513671875,-87769.91181213001,0.0003,1560,55516,21.49,142,222168,3.3046963214874268,211.28109741210938
3784,269206.8125,5679.24951171875,-87824.9491144,0.0003,1561,55533,21.0,142,222236,1.285945177078247,210.89047241210938
3788,269951.46875,5521.45751953125,-87814.30662774999,0.0003,1561,55553,20.21,142,222316,-0.9512007832527161,210.5899200439453
3792,271371.84375,6163.31982421875,-87877.68238966,0.0003,1562,55567,20.45,142,222372,-0.49170199036598206,210.53086853027344
3796,273134.4375,5739.755859375,-87895.30811434,0.0003,1562,55580,20.4,142,222424,0.46592625975608826,210.53216552734375
3800,271714.75,5368.76611328125,-88056.57115940003,0.0003,1562,55593,20.13,142,222476,1.6624398231506348,210.5949249267578
3804,274099.5625,6030.18017578125,-88249.13034776998,0.0003,1563,55609,19.47,142,222540,-1.444535493850708,210.5074920654297
3808,262366.6875,5173.66455078125,-88209.26176895999,0.0003,1563,55624,19.2,142,222600,-1.3149960041046143,210.71636962890625
3812,257232.1875,5606.50439453125,-88339.56485852,0.0003,1564,55636,18.6,142,222648,1.0188169479370117,210.747314453125
3816,267603.75,5914.08984375,-88481.81016035998,0.0003,1564,55648,17.97,142,222696,-2.825068712234497,210.72390747070312
3820,267890.84375,5052.99658203125,-88609.74643065,0.0003,1565,55663,17.86,142,222756,-0.1132957935333252,210.88363647460938
3824,266233.71875,5493.109375,-88593.18600329998,0.0003,1565,55677,17.36,142,222812,0.774116039276123,211.1006317138672
3828,261744.46875,5394.87158203125,-88555.42633068001,0.0003,1566,55697,17.57,142,222892,-0.5626555681228638,211.2899627685547
3832,270916.625,5454.5009765625,-88725.73343481001,0.0003,1566,55712,17.11,142,222952,-0.06975394487380981,211.32876586914062
3836,273048.625,5706.564453125,-88676.23513883997,0.0003,1567,55727,16.94,142,223012,2.3645334243774414,211.24302673339844
3840,274157.34375,6084.88134765625,-88814.53100862999,0.0003,1567,55744,16.65,142,223080,-1.5873152017593384,211.268798828125
3844,260437.78125,5617.2060546875,-88788.92335200001,0.0003,1568,55764,16.78,142,223160,-0.8848215341567993,211.1109161376953
3848,267976.5625,5637.95751953125,-88985.09757776001,0.0003,1568,55778,16.29,142,223216,-0.09055271744728088,211.03390502929688
3852,249230.875,5715.99462890625,-89172.09354651002,0.0003,1569,55796,15.99,142,223288,0.4580656886100769,211.07647705078125
3856,263286.5,6120.95166015625,-89166.21378633002,0.0003,1569,55819,16.35,142,223380,-0.31479352712631226,210.9130859375
3860,255019.265625,6387.08349609375,-89147.76695589001,0.0003,1570,55842,16.56,142,223472,1.265350580215454,210.7828826904297
3864,270052.71875,5290.6123046875,-89253.2807492,0.0003,1570,55857,16.63,142,223532,1.5364818572998047,210.7915496826172
3868,248799.5,5445.28271484375,-89193.72833002,0.0003,1571,55880,17.02,142,223624,-0.5244619846343994,210.6107940673828
3872,269103.25,5508.30712890625,-89202.46594692,0.0003,1571,55889,17.09,142,223660,-1.1275482177734375,210.58387756347656
3876,271664.0625,5868.486328125,-89145.90613096,0.0003,1572,55912,17.05,142,223752,-0.9045255184173584,210.4165496826172
3880,266382.34375,5961.3662109375,-89136.64600121001,0.0003,1573,55933,16.51,142,223836,1.8703012466430664,210.4263916015625
3884,256472.640625,5275.16796875,-89016.39552908001,0.0003,1573,55946,16.73,142,223888,-0.8466175198554993,210.39830017089844
3888,263137.21875,5674.43310546875,-89191.84098519999,0.0003,1574,55960,16.44,142,223944,-0.6472252607345581,210.3121337890625
3892,258108.46875,5124.66259765625,-89297.98386334,0.0003,1574,55983,16.33,142,224036,2.9032411575317383,210.16226196289062
3896,257078.515625,5977.47216796875,-89242.55514586001,0.0003,1575,55999,16.74,142,224100,1.5602221488952637,210.1196746826172
3900,271207.3125,5979.93994140625,-89328.71518452,0.0003,1575,56016,16.66,142,224168,2.341874122619629,210.14382934570312
3904,259687.765625,5842.16455078125,-89362.27804664997,0.0003,1575,56024,16.81,142,224200,-3.2787156105041504,209.9703369140625
3908,256438.0,6050.82568359375,-89569.32086983003,0.0003,1576,56036,16.4,142,224248,-0.3978919982910156,209.86923217773438
3912,254049.5625,5207.27880859375,-89519.38018481998,0.0003,1576,56056,16.71,142,224328,-0.6657525897026062,210.06178283691406
3916,268598.0,5714.3203125,-89514.14562394,0.0003,1577,56070,16.8,142,224384,1.438094139099121,209.92959594726562
3920,263209.25,6130.41796875,-89450.52596815002,0.0003,1577,56084,16.9,142,224440,0.1059827208518982,210.04934692382812
