train/critic_loss,train/ent_coef_loss,rollout/ep_len_mean,train/ent_coef,train/learning_rate,train/n_updates,time/episodes,train/actor_loss,time/time_elapsed,time/total_timesteps,time/fps,rollout/ep_rew_mean
156074416.0,-0.07463530451059341,50.25,0.990990161895752,0.001,29,4,73.63216400146484,0,220,232,-97982.5
156006992.0,-0.13347898423671722,32.875,0.9849880933761597,0.001,47,8,83.54142761230469,1,292,198,-99063.75
270926272.0,-0.20562180876731873,28.25,0.9780439138412476,0.001,68,12,68.0203628540039,2,376,178,-99435.83333333333
425273216.0,-0.2530268132686615,26.5,0.9711102843284607,0.001,89,16,137.54632568359375,2,460,167,-99627.5
422972768.0,-0.13912364840507507,25.65,0.9641338586807251,0.001,112,20,-145.94273376464844,3,552,161,-99744.5
383582016.0,0.0963657796382904,25.416666666666668,0.9606441259384155,0.001,133,24,-425.7286376953125,4,636,157,-99825.83333333333
267377696.0,0.1883215606212616,24.785714285714285,0.9601967930793762,0.001,154,28,-668.336181640625,4,720,156,-99879.28571428571
225982672.0,0.15889732539653778,24.3125,0.962456464767456,0.001,175,32,-819.472412109375,5,804,154,-99919.375
490315200.0,0.14833737909793854,23.944444444444443,0.9668816328048706,0.001,196,36,-815.0613403320312,5,888,152,-99950.55555555556
223794016.0,0.13666437566280365,23.65,0.9720710515975952,0.001,217,40,-979.8261108398438,6,972,148,-99975.5
526186080.0,0.1277722865343094,23.40909090909091,0.9774309992790222,0.001,238,44,-1023.97705078125,7,1056,145,-99995.90909090909
444519904.0,0.1434037685394287,23.208333333333332,0.9828726649284363,0.001,259,48,-1150.2564697265625,7,1140,142,-100012.91666666667
402623072.0,0.05462174117565155,23.03846153846154,0.9891398549079895,0.001,280,52,-1144.502685546875,8,1224,140,-100027.30769230769
254084544.0,0.04294729605317116,22.892857142857142,0.9955250024795532,0.001,301,56,-996.815185546875,9,1308,138,-100039.64285714286
327742336.0,-0.010227909311652184,22.766666666666666,1.0023165941238403,0.001,322,60,-929.525390625,10,1392,137,-100050.33333333333
543226688.0,-0.1008743941783905,22.65625,1.0092675685882568,0.001,344,64,-837.1861572265625,10,1480,138,-100059.6875
318768704.0,-0.23794589936733246,22.955882352941178,1.0187935829162598,0.001,369,68,-580.8213500976562,11,1580,137,-99923.5294117647
376367584.0,-1.5790886878967285,24.305555555555557,1.083492636680603,0.001,487,72,-752.01318359375,14,2052,138,-99671.11111111111
139403968.0,-2.6660385131835938,30.092105263157894,1.1732075214385986,0.001,648,76,-944.955322265625,19,2696,138,-99758.55263157895
356509952.0,-4.372776031494141,35.6625,1.2451090812683105,0.001,773,80,-222.52865600585938,23,3196,138,-99322.93696581249
105804048.0,-6.636462211608887,38.57142857142857,1.3531990051269531,0.001,960,84,-167.564453125,28,3944,138,-99400.77330077381
108335648.0,-8.248017311096191,47.35227272727273,1.445940375328064,0.001,1105,88,423.18353271484375,32,4524,138,-99156.40576437501
61351412.0,-8.797159194946289,49.43478260869565,1.4809142351150513,0.001,1161,92,714.845458984375,34,4748,137,-98795.01753530435
134294144.0,-9.252495765686035,49.010416666666664,1.5040502548217773,0.001,1197,96,900.001953125,35,4892,137,-98756.73555466667
89599472.0,-10.172781944274902,51.35,1.5982542037963867,0.001,1342,100,1190.251220703125,39,5472,137,-98640.42863248
108451952.0,-10.673381805419922,53.19,1.6243820190429688,0.001,1382,104,1105.15966796875,40,5632,137,-98445.89863248
29664480.0,-11.961812019348145,54.65,1.6654013395309448,0.001,1443,108,1580.8076171875,42,5876,137,-98460.49863248
66806256.0,-12.127373695373535,55.35,1.6966878175735474,0.001,1488,112,1330.692626953125,44,6056,137,-98467.49863248
