time/episodes,train/n_updates,train/critic_loss,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,train/actor_loss,train/learning_rate,train/ent_coef_loss,time/fps,train/ent_coef
88,2385,437.1434631347656,9644,64,-97275.08522727272,106.2840909090909,461.56268310546875,0.0003,-6.850455284118652,150,1.7891924381256104
92,2540,612.7369995117188,10264,68,-97217.84420290217,107.46739130434783,504.9630432128906,0.0003,-6.457262992858887,150,1.8676353693008423
96,2722,787.613525390625,10992,73,-97172.40017361457,110.5,507.5657958984375,0.0003,-3.9456887245178223,150,1.925626277923584
100,2838,787.7498168945312,11456,76,-97354.80416667,113.05,534.7000122070312,0.0003,-4.097253799438477,150,1.9630197286605835
104,2969,613.2017822265625,11980,79,-97655.94583334001,111.75,548.5428466796875,0.0003,-4.99465274810791,150,2.007317304611206
108,3120,225.13168334960938,12584,83,-97775.80833334001,112.25,583.3971557617188,0.0003,-4.6955180168151855,151,2.0638163089752197
112,3307,244.4676971435547,13332,88,-97705.24166667,116.14,586.0089721679688,0.0003,-0.7220240831375122,151,2.096431255340576
116,3463,981.9143676757812,13956,92,-97520.29166666999,119.57,598.1988525390625,0.0003,-0.21570883691310883,150,2.1061956882476807
120,3551,438.7539978027344,14308,95,-97690.1,115.87,589.0455322265625,0.0003,3.065513849258423,150,2.10386061668396
124,3723,399.46795654296875,14996,99,-97713.25,119.67,601.3843383789062,0.0003,3.550750255584717,150,2.046238899230957
128,3879,225.314453125,15620,103,-97215.26388889,122.23,606.067138671875,0.0003,3.0964810848236084,150,1.9904723167419434
132,4058,244.88465881347656,16336,108,-97113.57638889,121.16,617.507080078125,0.0003,3.055272102355957,150,1.9247969388961792
136,4150,226.1727294921875,16704,110,-97138.76388889,124.38,615.5521240234375,0.0003,3.120267868041992,150,1.8907126188278198
140,4257,245.27073669433594,17132,113,-97149.46388889,125.45,630.2843627929688,0.0003,2.829192638397217,150,1.8507424592971802
144,4384,1196.092529296875,17640,117,-97150.21388889,126.83,636.810302734375,0.0003,2.525800943374634,150,1.8035337924957275
148,4562,1000.8763427734375,18352,121,-97061.81388889,128.2,647.6676025390625,0.0003,2.130579948425293,151,1.7358973026275635
152,4652,227.08070373535156,18712,123,-97156.07638889,128.68,652.8643798828125,0.0003,2.5506749153137207,151,1.7018487453460693
156,4757,420.04864501953125,19132,126,-96854.10138889,129.09,652.9637451171875,0.0003,2.0708816051483154,151,1.6621028184890747
160,4893,399.85113525390625,19676,130,-96584.21388889,134.52,655.97802734375,0.0003,2.2755355834960938,151,1.6114879846572876
164,5009,828.012939453125,20140,133,-96505.98888889,137.11,663.0504150390625,0.0003,1.868407964706421,151,1.5686026811599731
168,5101,227.05941772460938,20508,135,-96304.68888889,138.0,665.638916015625,0.0003,1.6600618362426758,151,1.535022258758545
172,5252,225.4853515625,21112,139,-95942.72222222,132.3,666.189697265625,0.0003,1.6387286186218262,151,1.4802803993225098
176,5318,595.6047973632812,21376,141,-96150.89722222001,132.05,683.565185546875,0.0003,1.7474029064178467,151,1.4566137790679932
180,5423,633.8187255859375,21796,144,-96247.56388889,131.11,684.6253662109375,0.0003,1.4554202556610107,151,1.4196032285690308
184,5574,615.3059692382812,22400,148,-96135.63888889,129.81,693.098388671875,0.0003,1.3740429878234863,150,1.36702299118042
188,5726,595.2349853515625,23008,152,-95941.76388889,131.03,696.5902099609375,0.0003,1.1091430187225342,150,1.3160593509674072
192,5846,615.063232421875,23488,155,-96171.52222222001,132.54,710.6876831054688,0.0003,1.0206555128097534,150,1.2762820720672607
196,5959,1001.2301025390625,23940,158,-96276.48472222,130.57,700.6508178710938,0.0003,1.0162193775177002,150,1.2402509450912476
200,6072,634.7139892578125,24392,161,-96051.20972222001,129.96,711.4700927734375,0.0003,0.7013188004493713,151,1.2046868801116943
204,6194,34.13371658325195,24880,164,-95738.33472222001,129.97,718.2777099609375,0.0003,0.5976883172988892,151,1.167346477508545
208,6290,595.3877563476562,25264,167,-95600.65972222,125.89,724.7128295898438,0.0003,0.47919291257858276,150,1.1384347677230835
212,6384,228.0745086669922,25640,170,-95558.83472222001,121.2,729.9069213867188,0.0003,0.38333582878112793,150,1.1110633611679077
216,6506,404.0592346191406,26128,173,-95762.38472222,119.63,733.992431640625,0.0003,0.32772496342658997,150,1.0770297050476074
220,6592,209.01763916015625,26472,175,-95570.58472222001,121.86,729.4918212890625,0.0003,0.18606886267662048,150,1.0532994270324707
224,6683,15.08364486694336,26836,178,-95556.04305555,120.43,736.0816040039062,0.0003,0.10508621484041214,150,1.0287421941757202
228,6752,808.929443359375,27112,180,-95930.47916666,116.07,749.173095703125,0.0003,0.03689643368124962,150,1.0107098817825317
232,6821,655.2706909179688,27388,181,-95895.10416666,113.07,758.2854614257812,0.0003,-0.02160363644361496,150,0.9930464029312134
236,6887,248.17343139648438,27652,183,-95764.25416666002,109.58,748.7078857421875,0.0003,-0.09004289656877518,150,0.9762508869171143
240,6983,403.8709716796875,28036,186,-95745.05416666,107.66,754.1888427734375,0.0003,-0.17745567858219147,150,0.9526095390319824
244,7087,791.9314575195312,28452,189,-95834.10416666,105.47,763.27685546875,0.0003,-0.3004879653453827,150,0.927548348903656
248,7147,422.7945861816406,28692,190,-95708.29583333,102.92,762.0657958984375,0.0003,-0.3132484555244446,150,0.9132688045501709
252,7305,424.6739196777344,29324,195,-95532.84583333001,104.7,775.4635009765625,0.0003,-0.40830284357070923,150,0.8770773410797119
256,7419,616.683837890625,29780,198,-95736.94583333,105.74,767.9138793945312,0.0003,-0.5243909955024719,150,0.8520524501800537
260,7508,810.8580322265625,30136,200,-95820.05833333,102.09,796.17431640625,0.0003,-0.5474619269371033,150,0.8330177664756775
264,7586,617.6616821289062,30448,202,-95896.34583333001,99.52,776.5330810546875,0.0003,-0.6994592547416687,150,0.8167802095413208
268,7700,58.18729782104492,30904,205,-95882.87083333,98.51,790.28076171875,0.0003,-0.774217426776886,150,0.793674886226654
272,7778,811.4273071289062,31216,207,-95927.78333333001,103.15,814.7789306640625,0.0003,-0.7880305051803589,150,0.7779447436332703
276,7913,404.1429443359375,31756,211,-95815.43333333,102.23,801.322998046875,0.0003,-0.8733043670654297,150,0.7521699070930481
280,8000,37.134246826171875,32104,213,-95803.95833333001,101.03,792.4390869140625,0.0003,-0.9680098295211792,150,0.7357147336006165
284,8050,230.8737030029297,32304,214,-96102.53333333001,100.34,806.406494140625,0.0003,-0.9298244118690491,150,0.7264098525047302
288,8119,656.1004638671875,32580,216,-96368.62083333,96.14,790.7457885742188,0.0003,-1.0120279788970947,150,0.7138009667396545
292,8168,482.507568359375,32776,217,-96219.12083333,91.33,795.1951904296875,0.0003,-1.0201901197433472,150,0.7052276134490967
296,8234,235.0581817626953,33040,219,-96087.06666666002,91.97,822.2915649414062,0.0003,-0.9170527458190918,150,0.6936028599739075
300,8319,426.955810546875,33380,221,-96171.74166666,89.21,824.623046875,0.0003,-0.921795129776001,150,0.678929328918457
304,8394,989.5169677734375,33680,223,-96377.04166666,88.9,820.5029296875,0.0003,-1.212409257888794,150,0.6664779782295227
308,8454,426.8399963378906,33920,225,-96671.51666666001,87.74,812.0816650390625,0.0003,-1.1792058944702148,150,0.656690776348114
312,8503,833.631103515625,34116,226,-96876.39166666001,87.74,829.140625,0.0003,-1.0026705265045166,150,0.6485992670059204
316,8533,216.46530151367188,34236,227,-96749.79166666,85.26,828.4118041992188,0.0003,-1.1485024690628052,150,0.6437285542488098
320,8560,234.2497100830078,34344,227,-96928.89166666001,81.76,816.3662109375,0.0003,-1.1775426864624023,150,0.6394819021224976
324,8619,661.7335205078125,34580,229,-97098.85833333,77.0,832.8136596679688,0.0003,-1.3517122268676758,150,0.6303219795227051
328,8672,255.1416015625,34792,231,-97203.28333333001,77.12,846.85400390625,0.0003,-1.319000244140625,150,0.6221098899841309
332,8728,430.1485290527344,35016,232,-97410.38333333,76.33,862.3585815429688,0.0003,-1.2082891464233398,150,0.6133654117584229
336,8787,219.02633666992188,35252,234,-97606.32083333,75.33,850.2393798828125,0.0003,-1.352914571762085,150,0.6042196750640869
340,8856,214.6417694091797,35528,236,-97606.82083333,75.38,831.5401000976562,0.0003,-1.66126549243927,150,0.5938602685928345
344,8894,431.4100646972656,35680,237,-97509.72083333001,75.82,845.84521484375,0.0003,-1.2199335098266602,150,0.5882282853126526
348,8947,446.3268127441406,35892,238,-97596.12916666002,74.22,834.983642578125,0.0003,-1.5197440385818481,150,0.5805935263633728
352,8988,990.48046875,36056,239,-97864.02916666001,70.08,857.9619140625,0.0003,-1.380825400352478,150,0.574895977973938
356,9048,797.9700317382812,36296,241,-97952.10416666,67.65,868.8434448242188,0.0003,-1.0465705394744873,150,0.5663767457008362
360,9099,428.19219970703125,36500,242,-98044.50416666002,66.71,836.6063232421875,0.0003,-1.6126713752746582,150,0.5592368841171265
364,9153,602.835693359375,36716,244,-98149.10416666,66.93,871.440185546875,0.0003,-1.4123148918151855,150,0.5515308976173401
368,9201,1010.6368408203125,36908,245,-98341.57916666001,64.82,870.814453125,0.0003,-1.5626893043518066,150,0.5451048612594604
372,9241,217.16973876953125,37068,246,-98598.00833333,58.64,848.3131103515625,0.0003,-1.457774043083191,150,0.5396707653999329
376,9269,222.78599548339844,37180,247,-98774.98333333,55.79,882.1029663085938,0.0003,-1.1844905614852905,150,0.535943865776062
380,9316,797.1025390625,37368,248,-98876.95833333001,55.77,885.57666015625,0.0003,-1.3366100788116455,150,0.5298174023628235
384,9347,604.83544921875,37492,249,-98770.08333333001,55.31,871.3076782226562,0.0003,-1.4632277488708496,150,0.5257010459899902
388,9375,622.828369140625,37604,249,-98766.18333333,54.92,870.785400390625,0.0003,-1.3862131834030151,150,0.5220760703086853
392,9398,426.4590759277344,37696,250,-98858.68333333,54.03,850.397705078125,0.0003,-1.142707109451294,150,0.5190650820732117
396,9454,45.38499450683594,37920,251,-98955.375,50.0,873.2599487304688,0.0003,-1.7673149108886719,150,0.5120270848274231
400,9504,25.53342056274414,38120,253,-99139.625,47.57,875.4344482421875,0.0003,-1.1196165084838867,150,0.5058618187904358
404,9535,665.5335083007812,38244,253,-99132.4,46.69,870.0938720703125,0.0003,-1.4073747396469116,150,0.5020895600318909
408,9566,839.1189575195312,38368,254,-99126.9,46.14,905.9049072265625,0.0003,-1.4173614978790283,150,0.49848201870918274
412,9604,413.5887451171875,38520,255,-99219.25,45.33,879.11474609375,0.0003,-1.4648692607879639,150,0.49403616786003113
416,9654,453.37548828125,38720,257,-99309.55,44.18,894.3768310546875,0.0003,-1.7511484622955322,150,0.48809918761253357
420,9686,415.12890625,38848,257,-99113.475,44.8,883.8404541015625,0.0003,-1.986943006515503,150,0.48426511883735657
424,9716,68.67019653320312,38968,258,-99113.175,44.77,889.6854248046875,0.0003,-1.526401162147522,150,0.48076507449150085
428,9749,1573.7249755859375,39100,259,-99203.9,43.61,902.3300170898438,0.0003,-1.4873325824737549,150,0.47693291306495667
432,9775,993.0693969726562,39204,260,-99289.2,42.14,901.8719482421875,0.0003,-1.9437373876571655,150,0.47409534454345703
436,9833,626.3570556640625,39436,261,-99386.7375,41.64,901.1266479492188,0.0003,-1.2400598526000977,150,0.4676308333873749
440,9874,222.35206604003906,39600,262,-99386.4375,41.61,910.0532836914062,0.0003,-1.925395131111145,150,0.4629807770252228
444,9908,789.7261962890625,39736,263,-99580.5375,40.66,899.3502197265625,0.0003,-2.0469164848327637,150,0.45932242274284363
448,9946,690.9111938476562,39888,264,-99679.4375,40.55,914.5847778320312,0.0003,-2.0906248092651367,150,0.4551752805709839
452,9975,1379.8841552734375,40004,265,-99679.1375,40.52,916.6357421875,0.0003,-1.522057294845581,150,0.45210000872612
456,10005,820.3446044921875,40124,266,-99669.0375,39.51,917.369384765625,0.0003,-1.5729948282241821,150,0.4489271938800812
460,10030,26.147478103637695,40224,267,-99658.825,38.22,885.3699340820312,0.0003,-1.5960612297058105,150,0.4464362561702728
464,10056,439.13909912109375,40328,267,-99650.225,37.36,956.0521240234375,0.0003,-1.3673770427703857,150,0.44383135437965393
468,10088,797.5445556640625,40456,268,-99649.325,37.27,905.2357177734375,0.0003,-1.6480226516723633,150,0.4405515491962433
472,10113,245.12342834472656,40556,269,-99737.0,35.64,922.21630859375,0.0003,-1.1965928077697754,150,0.4380389153957367
476,10145,624.743896484375,40684,270,-99734.1,35.35,901.0880126953125,0.0003,-1.5278215408325195,150,0.4349285960197449
480,10176,612.4393920898438,40808,271,-99728.7,34.81,935.8656005859375,0.0003,-1.3429853916168213,150,0.4318658113479614
484,10231,653.6843872070312,41028,272,-99826.375,34.35,943.6629638671875,0.0003,-1.89398193359375,150,0.4263499081134796
488,10262,1226.00244140625,41152,273,-99736.2875,35.42,904.3431396484375,0.0003,-1.3770637512207031,150,0.42326125502586365
492,10294,418.798583984375,41280,274,-99739.0875,35.7,921.886962890625,0.0003,-1.4917572736740112,150,0.42032837867736816
496,10324,846.9911499023438,41400,275,-99835.9,35.04,942.6370239257812,0.0003,-1.58733332157135,150,0.4176330864429474
500,10355,262.0314025878906,41524,276,-99835.8,35.03,921.5360717773438,0.0003,-1.213553547859192,150,0.4148508608341217
504,10396,600.8910522460938,41688,277,-99932.05,34.52,947.0640258789062,0.0003,-2.031193971633911,150,0.41113361716270447
508,10423,439.0357360839844,41796,277,-99932.05,34.52,933.0006103515625,0.0003,-1.6849397420883179,150,0.4086819589138031
512,10471,638.7002563476562,41988,279,-99930.05,34.32,954.2039184570312,0.0003,-1.5306475162506104,150,0.4044739902019501
516,10517,636.1884765625,42172,280,-99933.95,34.71,948.69873046875,0.0003,-1.2283556461334229,150,0.40046894550323486
520,10575,426.46270751953125,42404,281,-100137.225,34.81,978.9796142578125,0.0003,-0.9857439398765564,150,0.3957516849040985
524,10611,1213.79345703125,42548,282,-100146.225,35.71,976.7233276367188,0.0003,-1.479963779449463,150,0.3930056095123291
528,10656,627.2255859375,42728,283,-100148.725,35.96,923.907958984375,0.0003,-1.982211947441101,150,0.3895977735519409
532,10717,446.034423828125,42972,285,-100158.325,36.92,982.3226318359375,0.0003,-1.6647253036499023,150,0.3848489820957184
536,10764,653.7555541992188,43160,286,-100163.425,37.43,1002.1361083984375,0.0003,-1.740471363067627,150,0.3812798857688904
540,10805,636.4033813476562,43324,287,-100166.525,37.74,963.9303588867188,0.0003,-1.2692151069641113,150,0.378193199634552
544,10846,692.0673217773438,43488,288,-100158.625,36.95,948.0274047851562,0.0003,-1.0519440174102783,150,0.37509357929229736
548,10884,421.6039123535156,43640,289,-100168.225,37.91,947.1807861328125,0.0003,-1.4965870380401611,150,0.3723674416542053
552,10960,61.94581604003906,43944,291,-100172.025,38.29,1011.0985107421875,0.0003,-1.572767734527588,150,0.36686667799949646
556,11021,245.27330017089844,44188,293,-100184.025,39.49,977.6346435546875,0.0003,-1.5034081935882568,150,0.36271876096725464
560,11057,435.3424072265625,44332,294,-100295.5125,40.63,1046.6505126953125,0.0003,-1.0283021926879883,150,0.3601224720478058
564,11169,1214.4246826171875,44780,297,-100308.7125,41.95,998.0191040039062,0.0003,-1.3242188692092896,150,0.3524821996688843
568,11221,471.1278381347656,44988,299,-100338.5125,44.93,1036.994384765625,0.0003,-1.2778379917144775,150,0.34902435541152954
572,11463,668.7002563476562,45956,306,-100291.6,50.51,1074.8616943359375,0.0003,-1.2665899991989136,150,0.33529433608055115
576,11756,645.709228515625,47128,313,-100255.65,57.3,1048.694580078125,0.0003,-0.6844973564147949,150,0.3212476968765259
580,11929,630.9968872070312,47820,318,-100112.5,66.03,1075.899658203125,0.0003,-6.562962532043457,150,0.28939563035964966
584,12268,244.2467498779297,49176,327,-100011.6,75.94,1079.7294921875,0.0003,-5.715226173400879,150,0.24550162255764008
588,12472,247.22055053710938,49992,332,-99636.23333333,81.72,1093.2481689453125,0.0003,-4.518454551696777,150,0.22921988368034363
592,12735,657.09423828125,51044,339,-99363.98333333,89.08,1223.82763671875,0.0003,-2.7349131107330322,150,0.21367110311985016
596,12895,646.2242431640625,51684,343,-99093.30833333,93.36,1159.809814453125,0.0003,-1.9649182558059692,150,0.20625269412994385
600,13246,677.8450927734375,53088,352,-97594.86666666,110.11,1127.005859375,0.0003,-2.9883389472961426,150,0.19408155977725983
604,13470,678.5897216796875,53984,358,-97428.45416666001,115.21,1247.617431640625,0.0003,-1.2763280868530273,150,0.18922023475170135
608,13827,460.6595764160156,55412,368,-97158.50416666002,121.68,1301.641357421875,0.0003,-0.15498360991477966,150,0.18666082620620728
612,13953,858.676513671875,55916,371,-97134.62916666002,129.87,1177.7724609375,0.0003,-1.420192837715149,150,0.18716540932655334
616,14088,1486.746826171875,56456,375,-96080.47916666,139.92,1417.22216796875,0.0003,0.4522228240966797,150,0.18880201876163483
620,14216,611.7213745117188,56968,378,-95802.44166666002,143.42,1281.242431640625,0.0003,0.3461436927318573,150,0.1914331018924713
624,14318,443.0989074707031,57376,381,-95510.72916666,147.11,1471.3572998046875,0.0003,1.4006760120391846,150,0.19297167658805847
628,14505,273.30377197265625,58124,386,-95542.02916666001,150.24,1188.5250244140625,0.0003,0.03251386433839798,150,0.19639213383197784
632,14743,317.7453308105469,59076,393,-95353.59166666001,153.19,1492.47119140625,0.0003,-0.06676581501960754,150,0.20148900151252747
636,14795,1046.8568115234375,59284,394,-94991.77083333001,161.99,1340.075927734375,0.0003,-1.1610972881317139,150,0.20210754871368408
640,14886,298.0535888671875,59648,396,-94999.97083333001,162.81,1357.508544921875,0.0003,-0.1264965534210205,150,0.20296736061573029
644,14934,877.0286865234375,59840,398,-95006.17083333,163.43,1340.8291015625,0.0003,-0.583297073841095,150,0.20311295986175537
648,14986,695.7294921875,60048,399,-95006.97083333001,163.51,1567.4735107421875,0.0003,1.9545809030532837,150,0.20377571880817413
652,15042,865.3518676757812,60272,401,-95013.27083333001,164.14,1261.3125,0.0003,1.133209228515625,150,0.20483224093914032
656,15105,701.9908447265625,60524,402,-95011.97083333001,164.01,1488.646240234375,0.0003,-0.2930169701576233,150,0.20614312589168549
660,15158,312.6361083984375,60736,404,-95013.57083333,164.17,1467.9873046875,0.0003,-0.4586305320262909,150,0.20738276839256287
664,15223,1047.7611083984375,60996,405,-95011.17083333,163.93,1375.3670654296875,0.0003,1.1596834659576416,150,0.2090202420949936
668,15329,100.22161865234375,61420,408,-94993.47083333001,162.16,1431.7734375,0.0003,0.5548405647277832,150,0.2119130790233612
672,15397,691.4577026367188,61692,410,-94967.47083333001,159.7,1415.334716796875,0.0003,0.1711055487394333,150,0.213825523853302
676,15447,88.64156341552734,61892,411,-94920.02083333001,154.57,1352.3251953125,0.0003,0.14649897813796997,150,0.21492041647434235
680,15504,1028.6019287109375,62120,413,-95074.67083333,146.99,1326.9228515625,0.0003,0.39364513754844666,150,0.21603141725063324
684,15586,883.40673828125,62448,415,-95186.87083333,138.21,1846.4913330078125,0.0003,1.484018087387085,150,0.21746596693992615
688,15643,337.5752868652344,62676,417,-95669.225,133.05,1656.56298828125,0.0003,1.3571282625198364,150,0.21833758056163788
692,15706,671.1370849609375,62928,418,-95953.775,126.92,1381.2802734375,0.0003,0.16968996822834015,150,0.21943992376327515
696,15757,507.2126159667969,63132,420,-96235.25,123.72,1342.774169921875,0.0003,-0.5897766351699829,150,0.22044658660888672
700,15861,127.82991790771484,63548,423,-97745.39166667,108.14,1534.1214599609375,0.0003,0.3596018850803375,150,0.22269946336746216
704,15916,1045.2354736328125,63768,424,-97824.85416666999,105.08,1425.430908203125,0.0003,0.35065311193466187,150,0.22491617500782013
708,16005,122.19171142578125,64124,426,-98108.00416667,99.93,1671.1640625,0.0003,0.613041877746582,150,0.22793671488761902
712,16118,1037.6951904296875,64576,430,-98158.47916666999,94.4,1396.66064453125,0.0003,-0.32133471965789795,150,0.23153597116470337
716,16174,701.50634765625,64800,431,-99229.22916666999,86.01,1419.14453125,0.0003,0.08353495597839355,150,0.23350346088409424
720,16272,1051.8409423828125,65192,434,-99417.35416666999,84.14,1535.399658203125,0.0003,1.4004470109939575,150,0.23675838112831116
724,16353,291.87255859375,65516,436,-99725.56666667,82.1,1499.2811279296875,0.0003,0.7065442800521851,150,0.23907043039798737
728,16439,691.793701171875,65860,438,-99705.46666666999,80.09,1692.89990234375,0.0003,0.6111392974853516,150,0.24172241985797882
732,16557,284.1080322265625,66332,441,-99921.90416666999,79.94,1433.92529296875,0.0003,0.03237888216972351,150,0.24516549706459045
736,16684,321.1258850097656,66840,445,-100004.2,74.99,1678.8526611328125,0.0003,1.5126895904541016,150,0.2487712949514389
740,16932,684.69140625,67832,451,-99824.45,78.73,1624.3326416015625,0.0003,-0.4238855540752411,150,0.2550043761730194
744,17195,491.5820617675781,68884,458,-99560.3,85.29,1352.544189453125,0.0003,-0.23410499095916748,150,0.2625586986541748
748,17418,758.6098022460938,69776,464,-99530.075,92.81,1827.9677734375,0.0003,-0.909759521484375,150,0.26727625727653503
752,17685,518.40234375,70844,471,-99427.65,103.46,1753.338623046875,0.0003,0.06693977117538452,150,0.26697444915771484
756,18167,935.3825073242188,72772,484,-99357.8875,117.0,2115.271484375,0.0003,0.5584490299224854,150,0.2720622718334198
760,18355,361.42987060546875,73524,489,-99277.45,119.35,1893.8594970703125,0.0003,-0.9405432939529419,150,0.27021750807762146
764,18685,1174.013671875,74844,498,-98289.625,130.89,2391.121337890625,0.0003,1.1955430507659912,150,0.26656651496887207
768,18875,857.2843627929688,75604,503,-98203.6,143.39,2263.229248046875,0.0003,0.7553005218505859,150,0.2684877812862396
772,18995,694.9259643554688,76084,506,-98098.6375,143.34,2394.3583984375,0.0003,2.2573342323303223,150,0.27092447876930237
776,19097,378.652587890625,76492,509,-97896.3,144.55,2098.50146484375,0.0003,0.9662145376205444,150,0.2738325297832489
780,19192,747.199462890625,76872,511,-97811.1625,146.5,2048.861083984375,0.0003,0.21267814934253693,150,0.27478742599487305
784,19259,305.2882080078125,77140,513,-97815.4625,146.93,2092.27880859375,0.0003,-0.21289533376693726,150,0.2742519676685333
788,19349,480.7319641113281,77500,515,-97717.1375,147.36,1651.58935546875,0.0003,-2.164155960083008,150,0.2745552062988281
792,19437,662.8737182617188,77852,518,-97423.5125,148.82,1352.53076171875,0.0003,-0.8632677793502808,150,0.2770816683769226
796,19553,543.3079223632812,78316,521,-97240.75,151.06,2366.62158203125,0.0003,-0.07278898358345032,150,0.27808868885040283
800,19724,782.5272827148438,79000,525,-97048.75,152.42,2237.15869140625,0.0003,-0.6044951677322388,150,0.2797788381576538
804,19816,787.8997802734375,79368,528,-96951.2625,153.17,2446.9716796875,0.0003,0.6940480470657349,150,0.27994903922080994
808,19918,996.8687133789062,79776,530,-96856.7,153.95,3095.13134765625,0.0003,0.05595959722995758,150,0.2809026837348938
812,20190,404.1904602050781,80864,537,-96752.9375,153.81,2821.99560546875,0.0003,0.3197014331817627,150,0.2899695932865143
816,20410,515.6173706054688,81744,543,-96689.5125,160.25,1716.23876953125,0.0003,-0.34425055980682373,150,0.2958735227584839
820,20492,780.37890625,82072,545,-96591.1375,159.94,2245.968017578125,0.0003,1.2083821296691895,150,0.29856184124946594
824,20649,979.2213134765625,82700,550,-95577.8375,168.67,2544.4287109375,0.0003,0.3629607558250427,150,0.3032417297363281
828,20747,341.37451171875,83092,552,-95493.9375,170.35,1832.759765625,0.0003,0.9742199778556824,150,0.30493077635765076
832,20890,592.33251953125,83664,556,-95379.4625,168.99,2280.50048828125,0.0003,-0.40515559911727905,150,0.30377355217933655
836,21139,770.1522827148438,84660,562,-95570.9375,167.56,2452.031005859375,0.0003,-1.0944154262542725,150,0.30318447947502136
840,21357,183.55003356933594,85532,568,-95647.95,167.23,2186.4111328125,0.0003,0.050807222723960876,150,0.30331483483314514
844,21522,803.052001953125,86192,572,-94738.7,171.93,2682.157958984375,0.0003,-0.236397385597229,150,0.3028593361377716
848,21805,810.2921752929688,87324,579,-94691.6,167.15,4177.0869140625,0.0003,0.6261902451515198,150,0.30153796076774597
852,22004,203.05850219726562,88120,584,-93627.775,168.02,2313.517333984375,0.0003,-0.4000738263130188,150,0.2988235354423523
856,22173,568.8485717773438,88796,589,-93677.0875,162.89,2174.447509765625,0.0003,-0.20664328336715698,150,0.2966010570526123
860,22614,1098.4501953125,90560,601,-93806.625,165.45,2027.519775390625,0.0003,0.39454537630081177,150,0.30293527245521545
864,23614,1006.9480590820312,94560,627,-90929.1625,191.76,2949.87255859375,0.0003,-0.4425380229949951,150,0.2948097288608551
868,24093,677.7332763671875,96476,639,-90284.0875,206.14,3426.53173828125,0.0003,0.6769392490386963,150,0.28901028633117676
872,24810,383.3178405761719,99344,657,-90231.375,211.84,2115.16259765625,0.0003,-0.9199674725532532,151,0.2762739658355713
876,25245,580.0578002929688,101084,669,-87518.825,239.55,2353.822998046875,0.0003,-1.6875944137573242,151,0.2717950940132141
